ts_et,trade_id,spot,net_mid,net_spread,unreal_pnl,pop,ev,p_maxloss,sigma,max_gain,max_loss
2026-07-21 13:54:00,auto_20260721_090014,7512.77,33.62,0.25,562.5,0.5999,1258,0.0087,37.4,15418,-2790
2026-07-21 13:56:15,bps_stmr_2026-07-20,7511.62,-10.3,0.4,510.0,0.8414,325,0.0784,200.6,1540,-8460
2026-07-21 13:56:15,bps_stmr_REAL_20260721_0943,7511.62,-7.1,0.6,146.0,0.7905,-88,0.1586,211.1,856,-4144
2026-07-21 13:56:15,auto_20260721_090014,7511.62,32.52,0.35,452.5,0.5953,1169,0.0089,37.0,15170,-2777
2026-07-21 13:58:28,bps_stmr_2026-07-20,7510.68,-10.4,0.4,500.0,0.8414,316,0.0784,200.5,1540,-8460
2026-07-21 13:58:28,bps_stmr_REAL_20260721_0943,7510.68,-7.1,0.6,146.0,0.7905,-94,0.1586,211.0,856,-4144
2026-07-21 13:58:28,auto_20260721_090014,7510.68,31.67,0.15,367.5,0.5844,1094,0.009,36.7,14942,-2784
2026-07-21 14:00:42,bps_stmr_2026-07-20,7511.57,-10.2,0.4,520.0,0.8414,326,0.0784,200.5,1540,-8460
2026-07-21 14:00:42,bps_stmr_REAL_20260721_0943,7511.57,-7.05,0.5,151.0,0.7905,-88,0.1586,211.0,856,-4144
2026-07-21 14:00:42,auto_20260721_090014,7511.57,32.58,0.25,457.5,0.5919,1129,0.0087,36.3,14896,-2783
2026-07-21 14:02:56,bps_stmr_2026-07-20,7509.68,-10.4,0.6,500.0,0.8414,308,0.0784,200.4,1540,-8460
2026-07-21 14:02:56,bps_stmr_REAL_20260721_0943,7509.68,-7.1,0.6,146.0,0.7858,-100,0.1625,210.9,856,-4144
2026-07-21 14:02:56,auto_20260721_090014,7509.68,30.88,0.35,287.5,0.5698,996,0.0091,36.0,14570,-2772
2026-07-21 14:05:10,bps_stmr_2026-07-20,7508.57,-10.5,0.4,490.0,0.8414,297,0.0807,200.4,1540,-8460
2026-07-21 14:05:10,bps_stmr_REAL_20260721_0943,7508.57,-7.15,0.5,141.0,0.7858,-107,0.1625,210.9,856,-4144
2026-07-21 14:05:10,auto_20260721_090014,7508.57,30.02,0.25,202.5,0.5589,912,0.0092,35.7,14321,-2796
2026-07-21 14:07:24,bps_stmr_2026-07-20,7508.75,-10.5,0.4,490.0,0.8414,300,0.0784,200.3,1540,-8460
2026-07-21 14:07:24,bps_stmr_REAL_20260721_0943,7508.75,-7.15,0.5,141.0,0.7858,-105,0.1625,210.8,856,-4144
2026-07-21 14:07:24,auto_20260721_090014,7508.75,30.12,0.35,212.5,0.5635,902,0.0137,35.3,14200,-2793
2026-07-21 14:09:38,bps_stmr_2026-07-20,7509.65,-10.45,0.5,495.0,0.8414,310,0.0784,200.2,1540,-8460
2026-07-21 14:09:38,bps_stmr_REAL_20260721_0943,7509.65,-7.15,0.5,141.0,0.7858,-99,0.1625,210.7,856,-4144
2026-07-21 14:09:38,auto_20260721_090014,7509.65,30.62,0.35,262.5,0.5648,936,0.0134,35.0,14149,-2800
2026-07-21 14:11:51,bps_stmr_2026-07-20,7509.43,-10.45,0.5,495.0,0.8414,308,0.0784,200.2,1540,-8460
2026-07-21 14:11:51,bps_stmr_REAL_20260721_0943,7509.43,-7.2,0.6,136.0,0.7858,-100,0.1625,210.7,856,-4144
2026-07-21 14:11:51,auto_20260721_090014,7509.43,30.48,0.25,247.5,0.5648,903,0.0134,34.6,13985,-2792
2026-07-21 14:14:05,bps_stmr_2026-07-20,7508.77,-10.6,0.4,480.0,0.8414,302,0.0784,200.1,1540,-8460
2026-07-21 14:14:05,bps_stmr_REAL_20260721_0943,7508.77,-7.25,0.5,131.0,0.7858,-104,0.1625,210.6,856,-4144
2026-07-21 14:14:05,auto_20260721_090014,7508.77,29.47,0.25,147.5,0.5584,843,0.0179,34.2,13776,-2773
2026-07-21 14:16:19,bps_stmr_2026-07-20,7506.93,-10.7,0.4,470.0,0.8375,284,0.0807,200.1,1540,-8460
2026-07-21 14:16:19,bps_stmr_REAL_20260721_0943,7506.93,-7.3,0.6,126.0,0.7858,-116,0.1625,210.6,856,-4144
2026-07-21 14:16:19,auto_20260721_090014,7506.93,28.12,0.25,12.5,0.5426,715,0.0139,33.9,13447,-2782
2026-07-21 14:18:33,bps_stmr_2026-07-20,7506.88,-10.7,0.6,470.0,0.8375,284,0.0807,200.0,1540,-8460
2026-07-21 14:18:33,bps_stmr_REAL_20260721_0943,7506.88,-7.25,0.5,131.0,0.7858,-116,0.1625,210.5,856,-4144
2026-07-21 14:18:33,auto_20260721_090014,7506.88,28.07,0.25,7.5,0.5345,690,0.0139,33.5,13295,-2793
2026-07-21 14:20:47,bps_stmr_2026-07-20,7506.77,-10.7,0.6,470.0,0.8375,284,0.0807,199.9,1540,-8460
2026-07-21 14:20:47,bps_stmr_REAL_20260721_0943,7506.77,-7.3,0.4,126.0,0.7858,-116,0.1625,210.5,856,-4144
2026-07-21 14:20:47,auto_20260721_090014,7506.77,27.97,0.45,-2.5,0.5329,663,0.0184,33.1,13136,-2775
2026-07-21 14:23:01,bps_stmr_2026-07-20,7508.18,-10.55,0.5,485.0,0.8414,299,0.0784,199.9,1540,-8460
2026-07-21 14:23:01,bps_stmr_REAL_20260721_0943,7508.18,-7.2,0.6,136.0,0.7858,-106,0.1625,210.4,856,-4144
2026-07-21 14:23:01,auto_20260721_090014,7508.18,29.22,0.25,122.5,0.5459,725,0.0132,32.8,13126,-2787
2026-07-21 14:25:15,bps_stmr_2026-07-20,7507.2,-10.6,0.4,480.0,0.8375,290,0.0807,199.8,1540,-8460
2026-07-21 14:25:15,bps_stmr_REAL_20260721_0943,7507.2,-7.25,0.5,131.0,0.7858,-113,0.1625,210.3,856,-4144
2026-07-21 14:25:15,auto_20260721_090014,7507.2,28.18,0.25,17.5,0.5346,645,0.0179,32.4,12877,-2775
2026-07-21 14:27:29,bps_stmr_2026-07-20,7506.55,-10.65,0.5,475.0,0.8375,284,0.0807,199.7,1540,-8460
2026-07-21 14:27:29,bps_stmr_REAL_20260721_0943,7506.55,-7.25,0.5,131.0,0.7858,-117,0.1625,210.3,856,-4144
2026-07-21 14:27:29,auto_20260721_090014,7506.55,27.48,0.35,-52.5,0.5282,585,0.0135,32.0,12658,-2792
2026-07-21 14:29:43,bps_stmr_2026-07-20,7506.93,-10.6,0.4,480.0,0.8375,289,0.0807,199.7,1540,-8460
2026-07-21 14:29:43,bps_stmr_REAL_20260721_0943,7506.93,-7.25,0.5,131.0,0.7858,-114,0.1625,210.2,856,-4144
2026-07-21 14:29:43,auto_20260721_090014,7506.93,28.12,0.35,12.5,0.5253,586,0.0134,31.6,12540,-2788
2026-07-21 14:31:57,bps_stmr_2026-07-20,7504.85,-10.75,0.5,465.0,0.8375,268,0.0807,199.6,1540,-8460
2026-07-21 14:31:57,bps_stmr_REAL_20260721_0943,7504.85,-7.3,0.6,126.0,0.7811,-127,0.1665,210.2,856,-4144
2026-07-21 14:31:57,auto_20260721_090014,7504.85,26.02,0.55,-197.5,0.5043,441,0.0139,31.2,12175,-2787
2026-07-21 14:34:11,bps_stmr_2026-07-20,7505.57,-10.75,0.5,465.0,0.8375,276,0.0807,199.6,1540,-8460
2026-07-21 14:34:11,bps_stmr_REAL_20260721_0943,7505.57,-7.3,0.6,126.0,0.7811,-122,0.1665,210.1,856,-4144
2026-07-21 14:34:11,auto_20260721_090014,7505.57,26.48,0.25,-152.5,0.5126,460,0.0135,30.8,12087,-2792
2026-07-21 14:36:25,bps_stmr_2026-07-20,7506.73,-10.65,0.5,475.0,0.8375,289,0.0807,199.5,1540,-8460
2026-07-21 14:36:25,bps_stmr_REAL_20260721_0943,7506.73,-7.25,0.5,131.0,0.7858,-114,0.1625,210.0,856,-4144
2026-07-21 14:36:25,auto_20260721_090014,7506.73,27.53,0.25,-47.5,0.5199,508,0.013,30.4,12042,-2796
2026-07-21 14:38:40,bps_stmr_2026-07-20,7507.38,-10.55,0.5,485.0,0.8375,296,0.0807,199.4,1540,-8460
2026-07-21 14:38:40,bps_stmr_REAL_20260721_0943,7507.38,-7.2,0.6,136.0,0.7858,-109,0.1625,210.0,856,-4144
2026-07-21 14:38:40,auto_20260721_090014,7507.38,28.03,0.25,2.5,0.5227,527,0.0126,30.0,11943,-2799
2026-07-21 14:40:54,bps_stmr_2026-07-20,7506.68,-10.55,0.5,485.0,0.8375,290,0.0807,199.4,1540,-8460
2026-07-21 14:40:54,bps_stmr_REAL_20260721_0943,7506.68,-7.25,0.5,131.0,0.7858,-114,0.1625,209.9,856,-4144
2026-07-21 14:40:54,auto_20260721_090014,7506.68,27.52,0.15,-47.5,0.5163,460,0.0128,29.6,11707,-2784
2026-07-21 14:43:08,bps_stmr_2026-07-20,7507.8,-10.6,0.4,480.0,0.8414,302,0.0784,199.3,1540,-8460
2026-07-21 14:43:08,bps_stmr_REAL_20260721_0943,7507.8,-7.2,0.6,136.0,0.7858,-106,0.1625,209.9,856,-4144
2026-07-21 14:43:08,auto_20260721_090014,7507.8,28.42,0.35,42.5,0.5247,511,0.0162,29.2,11650,-2779
2026-07-21 14:45:22,bps_stmr_2026-07-20,7510.98,-10.3,0.6,510.0,0.8452,334,0.076,199.2,1540,-8460
2026-07-21 14:45:22,bps_stmr_REAL_20260721_0943,7510.98,-7.0,0.6,156.0,0.7905,-85,0.1586,209.8,856,-4144
2026-07-21 14:45:22,auto_20260721_090014,7510.98,31.47,0.25,347.5,0.5613,710,0.0108,28.7,11798,-2784
2026-07-21 14:47:36,bps_stmr_2026-07-20,7509.6,-10.35,0.5,505.0,0.8414,321,0.0784,199.2,1540,-8460
2026-07-21 14:47:36,bps_stmr_REAL_20260721_0943,7509.6,-7.1,0.4,146.0,0.7905,-94,0.1586,209.7,856,-4144
2026-07-21 14:47:36,auto_20260721_090014,7509.6,29.47,0.25,147.5,0.543,592,0.0112,28.3,11486,-2785
2026-07-21 14:49:50,bps_stmr_2026-07-20,7509.82,-10.4,0.4,500.0,0.8414,324,0.0784,199.1,1540,-8460
2026-07-21 14:49:50,bps_stmr_REAL_20260721_0943,7509.82,-7.1,0.4,146.0,0.7905,-92,0.1586,209.7,856,-4144
2026-07-21 14:49:50,auto_20260721_090014,7509.82,30.23,0.15,222.5,0.5478,587,0.0108,27.9,11332,-2794
2026-07-21 14:52:04,bps_stmr_2026-07-20,7509.57,-10.35,0.5,505.0,0.8414,323,0.0784,199.1,1540,-8460
2026-07-21 14:52:04,bps_stmr_REAL_20260721_0943,7509.57,-7.1,0.6,146.0,0.7905,-93,0.1586,209.6,856,-4144
2026-07-21 14:52:04,auto_20260721_090014,7509.57,29.88,0.25,187.5,0.54,549,0.0143,27.4,11127,-2783
2026-07-21 14:54:18,bps_stmr_2026-07-20,7508.12,-10.55,0.5,485.0,0.8414,308,0.0784,199.0,1540,-8460
2026-07-21 14:54:18,bps_stmr_REAL_20260721_0943,7508.12,-7.15,0.5,141.0,0.7858,-102,0.1625,209.6,856,-4144
2026-07-21 14:54:18,auto_20260721_090014,7508.12,28.53,0.35,52.5,0.5216,426,0.0112,27.0,10800,-2793
2026-07-21 14:56:33,bps_stmr_2026-07-20,7508.12,-10.55,0.5,485.0,0.8414,309,0.0784,198.9,1540,-8460
2026-07-21 14:56:33,bps_stmr_REAL_20260721_0943,7508.12,-7.2,0.6,136.0,0.7858,-102,0.1625,209.5,856,-4144
2026-07-21 14:56:33,auto_20260721_090014,7508.12,28.23,0.45,22.5,0.5202,404,0.011,26.5,10615,-2787
2026-07-21 14:58:48,bps_stmr_2026-07-20,7508.18,-10.55,0.5,485.0,0.8414,311,0.0784,198.9,1540,-8460
2026-07-21 14:58:48,bps_stmr_REAL_20260721_0943,7508.18,-7.2,0.4,136.0,0.7858,-101,0.1625,209.4,856,-4144
2026-07-21 14:58:48,auto_20260721_090014,7508.18,28.33,0.25,32.5,0.5189,387,0.0143,26.0,10432,-2786
2026-07-21 15:01:02,bps_stmr_2026-07-20,7508.23,-10.5,0.6,490.0,0.8414,312,0.0784,198.8,1540,-8460
2026-07-21 15:01:02,bps_stmr_REAL_20260721_0943,7508.23,-7.15,0.5,141.0,0.7858,-101,0.1625,209.4,856,-4144
2026-07-21 15:01:02,auto_20260721_090014,7508.23,28.27,0.35,27.5,0.5171,370,0.0104,25.6,10245,-2798
2026-07-21 15:03:16,bps_stmr_2026-07-20,7507.62,-10.5,0.4,490.0,0.8414,306,0.0784,198.7,1540,-8460
2026-07-21 15:03:16,bps_stmr_REAL_20260721_0943,7507.62,-7.15,0.5,141.0,0.7858,-104,0.1625,209.3,856,-4144
2026-07-21 15:03:16,auto_20260721_090014,7507.62,27.77,0.35,-22.5,0.5101,304,0.0104,25.1,9987,-2795
2026-07-21 15:05:30,bps_stmr_2026-07-20,7508.48,-10.4,0.6,500.0,0.8414,316,0.0784,198.7,1540,-8460
2026-07-21 15:05:30,bps_stmr_REAL_20260721_0943,7508.48,-7.2,0.6,136.0,0.7858,-98,0.1586,209.3,856,-4144
2026-07-21 15:05:30,auto_20260721_090014,7508.48,28.83,0.25,82.5,0.5204,347,0.013,24.6,9874,-2782
2026-07-21 15:07:45,bps_stmr_2026-07-20,7509.12,-10.4,0.6,500.0,0.8414,323,0.0784,198.6,1540,-8460
2026-07-21 15:07:45,bps_stmr_REAL_20260721_0943,7509.12,-7.15,0.5,141.0,0.7905,-94,0.1586,209.2,856,-4144
2026-07-21 15:07:45,auto_20260721_090014,7509.12,28.97,0.25,97.5,0.5247,376,0.0123,24.1,9733,-2787
2026-07-21 15:09:59,bps_stmr_2026-07-20,7506.88,-10.55,0.5,485.0,0.8414,301,0.0784,198.6,1540,-8460
2026-07-21 15:09:59,bps_stmr_REAL_20260721_0943,7506.88,-7.2,0.6,136.0,0.7858,-108,0.1625,209.2,856,-4144
2026-07-21 15:09:59,auto_20260721_090014,7506.88,26.98,0.35,-102.5,0.494,185,0.0133,23.5,9301,-2785
2026-07-21 15:12:14,bps_stmr_2026-07-20,7507.77,-10.55,0.5,485.0,0.8414,311,0.0784,198.5,1540,-8460
2026-07-21 15:12:14,bps_stmr_REAL_20260721_0943,7507.77,-7.15,0.5,141.0,0.7858,-102,0.1625,209.1,856,-4144
2026-07-21 15:12:14,auto_20260721_090014,7507.77,27.73,0.25,-27.5,0.5045,231,0.0123,23.0,9177,-2783
2026-07-21 15:14:28,bps_stmr_2026-07-20,7507.57,-10.45,0.5,495.0,0.8414,309,0.0784,198.4,1540,-8460
2026-07-21 15:14:28,bps_stmr_REAL_20260721_0943,7507.57,-7.2,0.6,136.0,0.7858,-103,0.1625,209.0,856,-4144
2026-07-21 15:14:28,auto_20260721_090014,7507.57,27.83,0.25,-17.5,0.4971,195,0.0121,22.5,8939,-2791
2026-07-21 15:16:42,bps_stmr_2026-07-20,7509.07,-10.4,0.4,500.0,0.8414,326,0.0784,198.4,1540,-8460
2026-07-21 15:16:42,bps_stmr_REAL_20260721_0943,7509.07,-7.15,0.5,141.0,0.7905,-93,0.1586,209.0,856,-4144
2026-07-21 15:16:42,auto_20260721_090014,7509.07,29.28,0.25,127.5,0.527,295,0.0079,21.9,8865,-2799
2026-07-21 15:18:56,bps_stmr_2026-07-20,7509.02,-10.4,0.6,500.0,0.8414,326,0.0784,198.3,1540,-8460
2026-07-21 15:18:56,bps_stmr_REAL_20260721_0943,7509.02,-7.1,0.6,146.0,0.7905,-93,0.1586,208.9,856,-4144
2026-07-21 15:18:56,auto_20260721_090014,7509.02,29.12,0.35,112.5,0.5196,272,0.0076,21.3,8631,-2798
2026-07-21 15:21:11,bps_stmr_2026-07-20,7508.98,-10.4,0.6,500.0,0.8414,326,0.0784,198.2,1540,-8460
2026-07-21 15:21:11,bps_stmr_REAL_20260721_0943,7508.98,-7.1,0.6,146.0,0.7905,-93,0.1586,208.9,856,-4144
2026-07-21 15:21:11,auto_20260721_090014,7508.98,29.03,0.35,102.5,0.519,250,0.0096,20.7,8391,-2788
2026-07-21 15:23:25,bps_stmr_2026-07-20,7508.43,-10.45,0.5,495.0,0.8414,321,0.0784,198.2,1540,-8460
2026-07-21 15:23:25,bps_stmr_REAL_20260721_0943,7508.43,-7.1,0.6,146.0,0.7858,-96,0.1586,208.8,856,-4144
2026-07-21 15:23:25,auto_20260721_090014,7508.43,28.47,0.25,47.5,0.512,186,0.0094,20.1,8094,-2791
2026-07-21 15:25:39,bps_stmr_2026-07-20,7508.38,-10.45,0.5,495.0,0.8414,321,0.0784,198.1,1540,-8460
2026-07-21 15:25:39,bps_stmr_REAL_20260721_0943,7508.38,-7.2,0.6,136.0,0.7858,-96,0.1586,208.7,856,-4144
2026-07-21 15:25:39,auto_20260721_090014,7508.38,28.47,0.25,47.5,0.5115,164,0.0066,19.5,7839,-2799
2026-07-21 15:27:53,bps_stmr_2026-07-20,7508.43,-10.5,0.6,490.0,0.8414,323,0.0784,198.1,1540,-8460
2026-07-21 15:27:53,bps_stmr_REAL_20260721_0943,7508.43,-7.1,0.6,146.0,0.7905,-95,0.1586,208.7,856,-4144
2026-07-21 15:27:53,auto_20260721_090014,7508.43,28.32,0.35,32.5,0.5109,151,0.0081,18.9,7585,-2793
2026-07-21 15:30:07,bps_stmr_2026-07-20,7508.68,-10.45,0.5,495.0,0.8414,326,0.076,198.0,1540,-8460
2026-07-21 15:30:07,bps_stmr_REAL_20260721_0943,7508.68,-7.15,0.5,141.0,0.7905,-93,0.1586,208.6,856,-4144
2026-07-21 15:30:07,auto_20260721_090014,7508.68,28.12,0.35,12.5,0.5169,157,0.0074,18.2,7343,-2787
2026-07-21 15:32:22,bps_stmr_2026-07-20,7508.32,-10.4,0.6,500.0,0.8414,323,0.0784,197.9,1540,-8460
2026-07-21 15:32:22,bps_stmr_REAL_20260721_0943,7508.32,-7.15,0.7,141.0,0.7905,-95,0.1586,208.6,856,-4144
2026-07-21 15:32:22,auto_20260721_090014,7508.32,28.47,0.25,47.5,0.5102,109,0.0087,17.5,7029,-2795
2026-07-21 15:34:36,bps_stmr_2026-07-20,7507.38,-10.45,0.5,495.0,0.8414,314,0.0784,197.9,1540,-8460
2026-07-21 15:34:36,bps_stmr_REAL_20260721_0943,7507.38,-7.2,0.6,136.0,0.7858,-101,0.1625,208.5,856,-4144
2026-07-21 15:34:36,auto_20260721_090014,7507.38,27.68,0.25,-32.5,0.4845,10,0.0084,16.8,6645,-2798
2026-07-21 15:36:50,bps_stmr_2026-07-20,7509.98,-10.35,0.5,505.0,0.8452,341,0.076,197.8,1540,-8460
2026-07-21 15:36:50,bps_stmr_REAL_20260721_0943,7509.98,-7.1,0.6,146.0,0.7905,-84,0.1586,208.4,856,-4144
2026-07-21 15:36:50,auto_20260721_090014,7509.98,29.42,1.45,142.5,0.5479,236,0.0055,16.0,6603,-2800
2026-07-21 15:39:05,bps_stmr_2026-07-20,7509.88,-10.3,0.6,510.0,0.8452,341,0.076,197.7,1540,-8460
2026-07-21 15:39:05,bps_stmr_REAL_20260721_0943,7509.88,-7.1,0.6,146.0,0.7905,-84,0.1586,208.4,856,-4144
2026-07-21 15:39:05,auto_20260721_090014,7509.88,29.22,1.45,122.5,0.5478,216,0.0046,15.2,6276,-2793
2026-07-21 15:41:19,bps_stmr_2026-07-20,7508.68,-10.4,0.6,500.0,0.8414,330,0.076,197.7,1540,-8460
2026-07-21 15:41:19,bps_stmr_REAL_20260721_0943,7508.68,-7.1,0.6,146.0,0.7905,-92,0.1586,208.3,856,-4144
2026-07-21 15:41:19,auto_20260721_090014,7508.68,28.22,1.45,22.5,0.516,93,0.0053,14.4,5820,-2792
2026-07-21 15:43:34,bps_stmr_2026-07-20,7509.32,-10.3,0.6,510.0,0.8452,337,0.076,197.6,1540,-8460
2026-07-21 15:43:34,bps_stmr_REAL_20260721_0943,7509.32,-7.1,0.6,146.0,0.7905,-87,0.1586,208.3,856,-4144
2026-07-21 15:43:34,auto_20260721_090014,7509.32,29.02,1.45,102.5,0.5414,146,0.003,13.5,5528,-2796
2026-07-21 15:45:48,bps_stmr_2026-07-20,7510.18,-10.3,0.6,510.0,0.8452,346,0.076,197.6,1540,-8460
2026-07-21 15:45:48,bps_stmr_REAL_20260721_0943,7510.18,-7.05,0.5,151.0,0.7905,-81,0.1586,208.2,856,-4144
2026-07-21 15:45:48,auto_20260721_090014,7510.18,29.62,1.45,162.5,0.5667,225,0.0021,12.5,5233,-2791
2026-07-21 15:48:02,bps_stmr_2026-07-20,7509.18,-10.35,0.5,505.0,0.8452,337,0.076,197.5,1540,-8460
2026-07-21 15:48:02,bps_stmr_REAL_20260721_0943,7509.18,-7.1,0.6,146.0,0.7905,-87,0.1586,208.1,856,-4144
2026-07-21 15:48:02,auto_20260721_090014,7509.18,28.88,1.55,87.5,0.5414,122,0.0021,11.5,4720,-2791
2026-07-21 15:50:17,bps_stmr_2026-07-20,7510.35,-10.2,0.6,520.0,0.8452,349,0.076,197.4,1540,-8460
2026-07-21 15:50:17,bps_stmr_REAL_20260721_0943,7510.35,-7.05,0.7,151.0,0.7905,-79,0.1586,208.1,856,-4144
2026-07-21 15:50:17,auto_20260721_090014,7510.35,30.27,2.15,227.5,0.5917,236,0.0006,10.4,4384,-2798
2026-07-21 15:52:32,bps_stmr_2026-07-20,7510.07,-10.25,0.5,515.0,0.8452,347,0.076,197.4,1540,-8460
2026-07-21 15:52:32,bps_stmr_REAL_20260721_0943,7510.07,-7.05,0.5,151.0,0.7905,-81,0.1586,208.0,856,-4144
2026-07-21 15:52:32,auto_20260721_090014,7510.07,29.42,1.65,142.5,0.5855,207,0.0003,9.3,3925,-2797
2026-07-21 15:54:46,bps_stmr_2026-07-20,7510.12,-10.25,0.7,515.0,0.8452,348,0.076,197.3,1540,-8460
2026-07-21 15:54:46,bps_stmr_REAL_20260721_0943,7510.12,-7.05,1.1,151.0,0.7905,-80,0.1586,208.0,856,-4144
2026-07-21 15:54:46,auto_20260721_090014,7510.12,29.42,2.45,142.5,0.5917,212,0.0003,9.3,3930,-2793
2026-07-21 15:57:01,bps_stmr_2026-07-20,7511.02,-10.25,0.5,515.0,0.8452,358,0.0738,197.2,1540,-8460
2026-07-21 15:57:01,bps_stmr_REAL_20260721_0943,7511.02,-7.1,0.6,146.0,0.7905,-74,0.1548,207.9,856,-4144
2026-07-21 15:57:01,auto_20260721_090014,7511.02,30.57,1.75,257.5,0.6286,302,0.0002,9.3,4020,-2794
2026-07-21 15:59:15,bps_stmr_2026-07-20,7509.38,-10.45,0.5,495.0,0.8452,342,0.076,197.2,1540,-8460
2026-07-21 15:59:15,bps_stmr_REAL_20260721_0943,7509.38,-7.2,0.6,136.0,0.7905,-84,0.1586,207.8,856,-4144
2026-07-21 15:59:15,auto_20260721_090014,7509.38,29.02,2.65,102.5,0.5604,138,0.0003,9.3,3856,-2794
2026-07-22 10:01:28,auto_20260722_090119,7511.75,23.05,0.3,5.0,0.7014,2427,0.0127,59.2,21692,-2259
2026-07-22 10:03:41,auto_20260722_090119,7512.1,22.55,0.3,-45.0,0.6954,2411,0.0064,59.0,21584,-2293
2026-07-22 10:05:54,auto_20260722_090119,7517.65,23.15,0.3,15.0,0.6954,2395,0.0064,58.8,21485,-2283
2026-07-22 10:08:06,auto_20260722_090119,7511.95,21.85,0.3,-115.0,0.6954,2382,0.0127,58.6,21452,-2276
2026-07-22 10:10:19,auto_20260722_090119,7509.6,21.85,0.3,-115.0,0.6964,2381,0.0064,58.4,21613,-2279
2026-07-22 10:12:31,auto_20260722_090119,7510.75,21.6,0.2,-140.0,0.6899,2359,0.0127,58.2,21424,-2259
2026-07-22 10:14:44,auto_20260722_090119,7506.65,22.3,0.4,-70.0,0.698,2379,0.0063,58.1,21760,-2299
2026-07-22 10:16:57,auto_20260722_090119,7505.25,22.75,0.3,-25.0,0.6933,2382,0.0126,57.9,21825,-2256
2026-07-22 10:19:10,auto_20260722_090119,7504.55,22.8,0.2,-20.0,0.6941,2377,0.0126,57.7,21821,-2270
2026-07-22 10:21:23,auto_20260722_090119,7508.55,21.9,0.2,-110.0,0.6912,2315,0.0063,57.5,21345,-2299
2026-07-22 10:23:35,auto_20260722_090119,7499.55,25.35,0.3,235.0,0.6992,2437,0.0062,57.3,22170,-2286
2026-07-22 10:25:48,auto_20260722_090119,7500.85,23.55,0.3,55.0,0.6981,2396,0.0124,57.1,21965,-2256
2026-07-22 10:28:00,auto_20260722_090119,7497.4,25.6,0.2,260.0,0.7031,2457,0.0122,56.9,22234,-2271
2026-07-22 10:30:13,auto_20260722_090119,7499.25,24.35,0.3,135.0,0.7005,2400,0.0123,56.7,21973,-2268
2026-07-22 10:32:25,auto_20260722_090119,7500.2,23.7,0.2,70.0,0.6929,2365,0.0123,56.6,21802,-2268
2026-07-22 10:34:38,auto_20260722_090119,7497.35,25.15,0.3,215.0,0.6982,2415,0.0122,56.4,22011,-2261
2026-07-22 10:36:51,auto_20260722_090119,7498.2,24.9,0.2,190.0,0.6968,2380,0.0122,56.2,21849,-2272
2026-07-22 10:39:03,auto_20260722_090119,7497.6,25.35,0.3,235.0,0.6919,2379,0.0122,56.0,21832,-2262
2026-07-22 10:41:16,auto_20260722_090119,7497.0,25.15,0.3,215.0,0.6982,2380,0.0061,55.8,21815,-2285
2026-07-22 10:43:28,auto_20260722_090119,7493.18,27.4,0.3,440.0,0.7,2472,0.0118,55.6,22119,-2258
2026-07-22 10:45:41,auto_20260722_090119,7492.85,27.57,0.25,457.5,0.7063,2468,0.0059,55.4,22075,-2299
2026-07-22 10:47:54,auto_20260722_090119,7496.2,25.25,0.3,225.0,0.6949,2356,0.012,55.2,21662,-2275
2026-07-22 10:50:06,auto_20260722_090119,7498.55,24.9,0.4,190.0,0.6905,2283,0.0122,55.0,21348,-2273
2026-07-22 10:52:19,auto_20260722_090119,7498.55,23.85,0.3,85.0,0.6905,2268,0.0122,54.8,21270,-2279
2026-07-22 10:54:31,auto_20260722_090119,7500.8,22.65,0.3,-35.0,0.6815,2203,0.0123,54.6,20966,-2278
2026-07-22 10:56:44,auto_20260722_090119,7499.2,23.4,0.2,40.0,0.6841,2222,0.0061,54.4,21047,-2287
2026-07-22 10:58:56,auto_20260722_090119,7504.3,20.5,0.2,-250.0,0.6772,2109,0.0125,54.2,20457,-2271
2026-07-22 11:01:09,auto_20260722_090119,7505.85,19.8,0.2,-320.0,0.6701,2071,0.0126,54.0,20222,-2264
2026-07-22 11:03:22,auto_20260722_090119,7506.6,19.25,0.3,-375.0,0.6755,2045,0.0126,53.8,20067,-2279
2026-07-22 11:05:34,auto_20260722_090119,7507.15,18.85,0.3,-415.0,0.6747,2023,0.0063,53.6,19932,-2287
2026-07-22 11:07:47,auto_20260722_090119,7510.4,17.8,0.2,-520.0,0.6669,1977,0.0127,53.4,19526,-2267
2026-07-22 11:09:59,auto_20260722_090119,7511.2,17.5,0.2,-550.0,0.6665,1956,0.0127,53.2,19366,-2261
2026-07-22 11:12:12,auto_20260722_090119,7512.3,17.5,0.2,-550.0,0.6662,1934,0.0064,53.0,19174,-2284
2026-07-22 11:14:24,auto_20260722_090119,7512.65,17.55,0.3,-545.0,0.6603,1916,0.0064,52.8,19058,-2282
2026-07-22 11:16:37,auto_20260722_090119,7512.7,17.1,0.2,-590.0,0.6603,1900,0.0128,52.6,18971,-2278
2026-07-22 11:18:50,auto_20260722_090119,7511.25,17.1,0.2,-590.0,0.6665,1890,0.0127,52.4,19034,-2260
2026-07-22 11:21:02,auto_20260722_090119,7516.0,16.7,0.2,-630.0,0.66,1864,0.0064,52.2,18676,-2284
2026-07-22 11:23:15,auto_20260722_102127,7514.3,3.12,0.25,-32.5,0.2532,30,0.7023,52.0,2149,-345
2026-07-23 10:03:33,auto_20260723_090131,7423.95,37.9,0.4,-20.0,0.5293,1010,0.0127,60.1,20844,-3782
