entry_id,Date,dir,regime,variant,book,net,R
2021-07-07_64L2,2021-07-07,L,BEAR,bemove,T2,-5.0,4.5
2021-07-07_64L2,2021-07-07,L,BEAR,tstop12,T1,220.0,4.5
2021-07-07_64L2,2021-07-07,L,BEAR,tstop12,T2,207.5,4.5
2021-07-08_9S2,2021-07-08,S,NEUTRAL,base,T1,307.5,6.25
2021-07-08_9S2,2021-07-08,S,NEUTRAL,base,T2,-317.5,6.25
2021-07-08_9S2,2021-07-08,S,NEUTRAL,noslip,T1,295.0,6.0
2021-07-08_9S2,2021-07-08,S,NEUTRAL,noslip,T2,-305.0,6.0
2021-07-08_9S2,2021-07-08,S,NEUTRAL,retest,T1,245.0,5.0
2021-07-08_9S2,2021-07-08,S,NEUTRAL,retest,T2,495.0,5.0
2021-07-08_9S2,2021-07-08,S,NEUTRAL,bemove,T2,-5.0,6.25
2021-07-08_9S2,2021-07-08,S,NEUTRAL,tstop12,T1,307.5,6.25
2021-07-08_9S2,2021-07-08,S,NEUTRAL,tstop12,T2,-317.5,6.25
2021-07-08_17S2,2021-07-08,S,BEAR,base,T1,-492.5,9.75
2021-07-08_17S2,2021-07-08,S,BEAR,base,T2,-492.5,9.75
2021-07-08_17S2,2021-07-08,S,BEAR,noslip,T1,-480.0,9.5
2021-07-08_17S2,2021-07-08,S,BEAR,noslip,T2,-480.0,9.5
2021-07-08_17S2,2021-07-08,S,BEAR,retest,T1,-430.0,8.5
2021-07-08_17S2,2021-07-08,S,BEAR,retest,T2,-430.0,8.5
2021-07-08_17S2,2021-07-08,S,BEAR,bemove,T2,-492.5,9.75
2021-07-08_17S2,2021-07-08,S,BEAR,tstop12,T1,-492.5,9.75
2021-07-08_17S2,2021-07-08,S,BEAR,tstop12,T2,-492.5,9.75
2021-07-09_16L2,2021-07-09,L,NEUTRAL,base,T1,132.5,2.75
2021-07-09_16L2,2021-07-09,L,NEUTRAL,base,T2,270.0,2.75
2021-07-09_16L2,2021-07-09,L,NEUTRAL,noslip,T1,120.0,2.5
2021-07-09_16L2,2021-07-09,L,NEUTRAL,noslip,T2,245.0,2.5
2021-07-09_16L2,2021-07-09,L,NEUTRAL,retest,T1,70.0,1.5
2021-07-09_16L2,2021-07-09,L,NEUTRAL,retest,T2,145.0,1.5
2021-07-09_16L2,2021-07-09,L,NEUTRAL,bemove,T2,270.0,2.75
2021-07-09_16L2,2021-07-09,L,NEUTRAL,tstop12,T1,132.5,2.75
2021-07-09_16L2,2021-07-09,L,NEUTRAL,tstop12,T2,270.0,2.75
2021-07-09_22L2,2021-07-09,L,BULL,base,T1,120.0,2.5
2021-07-09_22L2,2021-07-09,L,BULL,base,T2,245.0,2.5
2021-07-09_22L2,2021-07-09,L,BULL,noslip,T1,107.5,2.25
2021-07-09_22L2,2021-07-09,L,BULL,noslip,T2,220.0,2.25
2021-07-09_22L2,2021-07-09,L,BULL,closec,T1,120.0,2.5
2021-07-09_22L2,2021-07-09,L,BULL,closec,T2,245.0,2.5
2021-07-09_22L2,2021-07-09,L,BULL,bemove,T2,245.0,2.5
2021-07-09_22L2,2021-07-09,L,BULL,tstop12,T1,120.0,2.5
2021-07-09_22L2,2021-07-09,L,BULL,tstop12,T2,245.0,2.5
2021-07-09_38L2,2021-07-09,L,BULL,base,T1,95.0,2.0
2021-07-09_38L2,2021-07-09,L,BULL,base,T2,195.0,2.0
2021-07-09_38L2,2021-07-09,L,BULL,noslip,T1,82.5,1.75
2021-07-09_38L2,2021-07-09,L,BULL,noslip,T2,170.0,1.75
2021-07-09_38L2,2021-07-09,L,BULL,retest,T1,32.5,0.75
2021-07-09_38L2,2021-07-09,L,BULL,retest,T2,70.0,0.75
2021-07-09_38L2,2021-07-09,L,BULL,closec,T1,145.0,3.0
2021-07-09_38L2,2021-07-09,L,BULL,closec,T2,295.0,3.0
2021-07-09_38L2,2021-07-09,L,BULL,bemove,T2,-5.0,2.0
2021-07-09_38L2,2021-07-09,L,BULL,tstop12,T1,95.0,2.0
2021-07-09_38L2,2021-07-09,L,BULL,tstop12,T2,7.5,2.0
2021-07-09_75L2,2021-07-09,L,BULL,base,T1,-105.0,2.0
2021-07-09_75L2,2021-07-09,L,BULL,base,T2,-105.0,2.0
2021-07-09_75L2,2021-07-09,L,BULL,noslip,T1,-92.5,1.75
2021-07-09_75L2,2021-07-09,L,BULL,noslip,T2,-92.5,1.75
2021-07-09_75L2,2021-07-09,L,BULL,retest,T1,-42.5,0.75
2021-07-09_75L2,2021-07-09,L,BULL,retest,T2,-42.5,0.75
2021-07-09_75L2,2021-07-09,L,BULL,bemove,T2,-105.0,2.0
2021-07-09_75L2,2021-07-09,L,BULL,tstop12,T1,-105.0,2.0
2021-07-09_75L2,2021-07-09,L,BULL,tstop12,T2,-105.0,2.0
2021-07-12_19S2,2021-07-12,S,BULL,base,T1,120.0,2.5
2021-07-12_19S2,2021-07-12,S,BULL,base,T2,-130.0,2.5
2021-07-12_19S2,2021-07-12,S,BULL,noslip,T1,107.5,2.25
2021-07-12_19S2,2021-07-12,S,BULL,noslip,T2,220.0,2.25
2021-07-12_19S2,2021-07-12,S,BULL,retest,T1,57.5,1.25
2021-07-12_19S2,2021-07-12,S,BULL,retest,T2,120.0,1.25
2021-07-12_19S2,2021-07-12,S,BULL,closec,T1,107.5,2.25
2021-07-12_19S2,2021-07-12,S,BULL,closec,T2,220.0,2.25
2021-07-12_19S2,2021-07-12,S,BULL,bemove,T2,-5.0,2.5
2021-07-12_19S2,2021-07-12,S,BULL,tstop12,T1,120.0,2.5
2021-07-12_19S2,2021-07-12,S,BULL,tstop12,T2,-55.0,2.5
2021-07-13_12S2,2021-07-13,S,BULL,base,T1,-155.0,3.0
2021-07-13_12S2,2021-07-13,S,BULL,base,T2,-155.0,3.0
2021-07-13_12S2,2021-07-13,S,BULL,noslip,T1,-142.5,2.75
2021-07-13_12S2,2021-07-13,S,BULL,noslip,T2,-142.5,2.75
2021-07-13_12S2,2021-07-13,S,BULL,retest,T1,-92.5,1.75
2021-07-13_12S2,2021-07-13,S,BULL,retest,T2,-92.5,1.75
2021-07-13_12S2,2021-07-13,S,BULL,bemove,T2,-155.0,3.0
2021-07-13_12S2,2021-07-13,S,BULL,tstop12,T1,-155.0,3.0
2021-07-13_12S2,2021-07-13,S,BULL,tstop12,T2,-155.0,3.0
2021-07-13_61S2,2021-07-13,S,BEAR,base,T1,195.0,4.0
2021-07-13_61S2,2021-07-13,S,BEAR,base,T2,395.0,4.0
2021-07-13_61S2,2021-07-13,S,BEAR,noslip,T1,182.5,3.75
2021-07-13_61S2,2021-07-13,S,BEAR,noslip,T2,370.0,3.75
2021-07-13_61S2,2021-07-13,S,BEAR,retest,T1,132.5,2.75
2021-07-13_61S2,2021-07-13,S,BEAR,retest,T2,270.0,2.75
2021-07-13_61S2,2021-07-13,S,BEAR,bemove,T2,-5.0,4.0
2021-07-13_61S2,2021-07-13,S,BEAR,tstop12,T1,195.0,4.0
2021-07-13_61S2,2021-07-13,S,BEAR,tstop12,T2,232.5,4.0
2021-07-14_12S2,2021-07-14,S,NEUTRAL,base,T1,120.0,2.5
2021-07-14_12S2,2021-07-14,S,NEUTRAL,base,T2,245.0,2.5
2021-07-14_12S2,2021-07-14,S,NEUTRAL,noslip,T1,107.5,2.25
2021-07-14_12S2,2021-07-14,S,NEUTRAL,noslip,T2,220.0,2.25
2021-07-14_12S2,2021-07-14,S,NEUTRAL,retest,T1,57.5,1.25
2021-07-14_12S2,2021-07-14,S,NEUTRAL,retest,T2,120.0,1.25
2021-07-14_12S2,2021-07-14,S,NEUTRAL,closec,T1,320.0,6.5
2021-07-14_12S2,2021-07-14,S,NEUTRAL,closec,T2,645.0,6.5
2021-07-14_12S2,2021-07-14,S,NEUTRAL,bemove,T2,245.0,2.5
2021-07-14_12S2,2021-07-14,S,NEUTRAL,tstop12,T1,120.0,2.5
2021-07-14_12S2,2021-07-14,S,NEUTRAL,tstop12,T2,245.0,2.5
2021-07-14_40S2,2021-07-14,S,BEAR,base,T1,220.0,4.5
2021-07-14_40S2,2021-07-14,S,BEAR,base,T2,-230.0,4.5
2021-07-14_40S2,2021-07-14,S,BEAR,noslip,T1,207.5,4.25
2021-07-14_40S2,2021-07-14,S,BEAR,noslip,T2,-217.5,4.25
2021-07-14_40S2,2021-07-14,S,BEAR,retest,T1,157.5,3.25
2021-07-14_40S2,2021-07-14,S,BEAR,retest,T2,320.0,3.25
2021-07-14_40S2,2021-07-14,S,BEAR,bemove,T2,-5.0,4.5
2021-07-14_40S2,2021-07-14,S,BEAR,tstop12,T1,220.0,4.5
2021-07-14_40S2,2021-07-14,S,BEAR,tstop12,T2,-117.5,4.5
2021-07-14_67L2,2021-07-14,L,BEAR,base,T1,120.0,2.5
2021-07-14_67L2,2021-07-14,L,BEAR,base,T2,-130.0,2.5
2021-07-14_67L2,2021-07-14,L,BEAR,noslip,T1,107.5,2.25
2021-07-14_67L2,2021-07-14,L,BEAR,noslip,T2,-117.5,2.25
2021-07-14_67L2,2021-07-14,L,BEAR,retest,T1,-67.5,1.25
2021-07-14_67L2,2021-07-14,L,BEAR,retest,T2,-67.5,1.25
2021-07-14_67L2,2021-07-14,L,BEAR,closec,T1,-217.5,4.25
2021-07-14_67L2,2021-07-14,L,BEAR,closec,T2,-217.5,4.25
2021-07-14_67L2,2021-07-14,L,BEAR,bemove,T2,-5.0,2.5
2021-07-14_67L2,2021-07-14,L,BEAR,tstop12,T1,120.0,2.5
2021-07-14_67L2,2021-07-14,L,BEAR,tstop12,T2,-130.0,2.5
2021-07-14_77S2,2021-07-14,S,NEUTRAL,base,T1,-292.5,5.75
2021-07-14_77S2,2021-07-14,S,NEUTRAL,base,T2,-292.5,5.75
2021-07-14_77S2,2021-07-14,S,NEUTRAL,noslip,T1,-280.0,5.5
2021-07-14_77S2,2021-07-14,S,NEUTRAL,noslip,T2,-280.0,5.5
2021-07-14_77S2,2021-07-14,S,NEUTRAL,retest,T1,-230.0,4.5
2021-07-14_77S2,2021-07-14,S,NEUTRAL,retest,T2,-230.0,4.5
2021-07-14_77S2,2021-07-14,S,NEUTRAL,bemove,T2,-117.5,5.75
2021-07-14_77S2,2021-07-14,S,NEUTRAL,tstop12,T1,-117.5,5.75
2021-07-14_77S2,2021-07-14,S,NEUTRAL,tstop12,T2,-117.5,5.75
2021-07-15_14L2,2021-07-15,L,BEAR,base,T1,-342.5,6.75
2021-07-15_14L2,2021-07-15,L,BEAR,base,T2,-342.5,6.75
2021-07-15_14L2,2021-07-15,L,BEAR,noslip,T1,-330.0,6.5
2021-07-15_14L2,2021-07-15,L,BEAR,noslip,T2,-330.0,6.5
2021-07-15_14L2,2021-07-15,L,BEAR,retest,T1,-280.0,5.5
2021-07-15_14L2,2021-07-15,L,BEAR,retest,T2,-280.0,5.5
2021-07-15_14L2,2021-07-15,L,BEAR,closec,T1,-380.0,7.5
2021-07-15_14L2,2021-07-15,L,BEAR,closec,T2,-380.0,7.5
2021-07-15_14L2,2021-07-15,L,BEAR,bemove,T2,-342.5,6.75
2021-07-15_14L2,2021-07-15,L,BEAR,tstop12,T1,-342.5,6.75
2021-07-15_14L2,2021-07-15,L,BEAR,tstop12,T2,-342.5,6.75
2021-07-16_17L2,2021-07-16,L,BEAR,base,T1,-255.0,5.0
2021-07-16_17L2,2021-07-16,L,BEAR,base,T2,-255.0,5.0
2021-07-16_17L2,2021-07-16,L,BEAR,noslip,T1,-242.5,4.75
2021-07-16_17L2,2021-07-16,L,BEAR,noslip,T2,-242.5,4.75
2021-07-16_17L2,2021-07-16,L,BEAR,retest,T1,-192.5,3.75
2021-07-16_17L2,2021-07-16,L,BEAR,retest,T2,-192.5,3.75
2021-07-16_17L2,2021-07-16,L,BEAR,closec,T1,-417.5,8.25
2021-07-16_17L2,2021-07-16,L,BEAR,closec,T2,-417.5,8.25
2021-07-16_17L2,2021-07-16,L,BEAR,bemove,T2,-255.0,5.0
2021-07-16_17L2,2021-07-16,L,BEAR,tstop12,T1,-255.0,5.0
2021-07-16_17L2,2021-07-16,L,BEAR,tstop12,T2,-255.0,5.0
2021-07-19_12L2,2021-07-19,L,BEAR,base,T1,445.0,9.0
2021-07-19_12L2,2021-07-19,L,BEAR,base,T2,-455.0,9.0
2021-07-19_12L2,2021-07-19,L,BEAR,noslip,T1,432.5,8.75
2021-07-19_12L2,2021-07-19,L,BEAR,noslip,T2,-442.5,8.75
2021-07-19_12L2,2021-07-19,L,BEAR,retest,T1,382.5,7.75
2021-07-19_12L2,2021-07-19,L,BEAR,retest,T2,770.0,7.75
2021-07-19_12L2,2021-07-19,L,BEAR,closec,T1,595.0,12.0
2021-07-19_12L2,2021-07-19,L,BEAR,closec,T2,-605.0,12.0
2021-07-19_12L2,2021-07-19,L,BEAR,bemove,T2,-5.0,9.0
2021-07-19_12L2,2021-07-19,L,BEAR,tstop12,T1,445.0,9.0
2021-07-19_12L2,2021-07-19,L,BEAR,tstop12,T2,282.5,9.0
2021-07-19_53S2,2021-07-19,S,BEAR,base,T1,-367.5,7.25
2021-07-19_53S2,2021-07-19,S,BEAR,base,T2,-367.5,7.25
2021-07-19_53S2,2021-07-19,S,BEAR,noslip,T1,-355.0,7.0
2021-07-19_53S2,2021-07-19,S,BEAR,noslip,T2,-355.0,7.0
2021-07-19_53S2,2021-07-19,S,BEAR,retest,T1,-305.0,6.0
2021-07-19_53S2,2021-07-19,S,BEAR,retest,T2,-305.0,6.0
2021-07-19_53S2,2021-07-19,S,BEAR,bemove,T2,-367.5,7.25
2021-07-19_53S2,2021-07-19,S,BEAR,tstop12,T1,-367.5,7.25
2021-07-19_53S2,2021-07-19,S,BEAR,tstop12,T2,-367.5,7.25
2021-07-20_12S2,2021-07-20,S,BULL,base,T1,-255.0,5.0
2021-07-20_12S2,2021-07-20,S,BULL,base,T2,-255.0,5.0
2021-07-20_12S2,2021-07-20,S,BULL,noslip,T1,-242.5,4.75
2021-07-20_12S2,2021-07-20,S,BULL,noslip,T2,-242.5,4.75
2021-07-20_12S2,2021-07-20,S,BULL,retest,T1,-192.5,3.75
2021-07-20_12S2,2021-07-20,S,BULL,retest,T2,-192.5,3.75
2021-07-20_12S2,2021-07-20,S,BULL,bemove,T2,-255.0,5.0
2021-07-20_12S2,2021-07-20,S,BULL,tstop12,T1,-255.0,5.0
2021-07-20_12S2,2021-07-20,S,BULL,tstop12,T2,-255.0,5.0
2021-07-20_65L2,2021-07-20,L,NEUTRAL,base,T1,195.0,4.0
2021-07-20_65L2,2021-07-20,L,NEUTRAL,base,T2,-205.0,4.0
2021-07-20_65L2,2021-07-20,L,NEUTRAL,noslip,T1,182.5,3.75
2021-07-20_65L2,2021-07-20,L,NEUTRAL,noslip,T2,-192.5,3.75
2021-07-20_65L2,2021-07-20,L,NEUTRAL,retest,T1,132.5,2.75
2021-07-20_65L2,2021-07-20,L,NEUTRAL,retest,T2,270.0,2.75
2021-07-20_65L2,2021-07-20,L,NEUTRAL,bemove,T2,-5.0,4.0
2021-07-20_65L2,2021-07-20,L,NEUTRAL,tstop12,T1,195.0,4.0
2021-07-20_65L2,2021-07-20,L,NEUTRAL,tstop12,T2,45.0,4.0
2021-07-20_77L2,2021-07-20,L,BULL,base,T1,-155.0,3.0
2021-07-20_77L2,2021-07-20,L,BULL,base,T2,-155.0,3.0
2021-07-20_77L2,2021-07-20,L,BULL,noslip,T1,-142.5,2.75
2021-07-20_77L2,2021-07-20,L,BULL,noslip,T2,-142.5,2.75
2021-07-20_77L2,2021-07-20,L,BULL,retest,T1,-92.5,1.75
2021-07-20_77L2,2021-07-20,L,BULL,retest,T2,-92.5,1.75
2021-07-20_77L2,2021-07-20,L,BULL,bemove,T2,-155.0,3.0
2021-07-20_77L2,2021-07-20,L,BULL,tstop12,T1,-155.0,3.0
2021-07-20_77L2,2021-07-20,L,BULL,tstop12,T2,-155.0,3.0
2021-08-02_7S2,2021-08-02,S,BEAR,base,T1,-217.5,4.25
2021-08-02_7S2,2021-08-02,S,BEAR,base,T2,-217.5,4.25
2021-08-02_7S2,2021-08-02,S,BEAR,noslip,T1,-205.0,4.0
2021-08-02_7S2,2021-08-02,S,BEAR,noslip,T2,-205.0,4.0
2021-08-02_7S2,2021-08-02,S,BEAR,retest,T1,145.0,3.0
2021-08-02_7S2,2021-08-02,S,BEAR,retest,T2,-155.0,3.0
2021-08-02_7S2,2021-08-02,S,BEAR,closec,T1,-217.5,4.25
2021-08-02_7S2,2021-08-02,S,BEAR,closec,T2,-217.5,4.25
2021-08-02_7S2,2021-08-02,S,BEAR,bemove,T2,-217.5,4.25
2021-08-02_7S2,2021-08-02,S,BEAR,tstop12,T1,-217.5,4.25
2021-08-02_7S2,2021-08-02,S,BEAR,tstop12,T2,-217.5,4.25
2021-08-02_13S2,2021-08-02,S,NEUTRAL,base,T1,232.5,4.75
2021-08-02_13S2,2021-08-02,S,NEUTRAL,base,T2,470.0,4.75
2021-08-02_13S2,2021-08-02,S,NEUTRAL,noslip,T1,220.0,4.5
2021-08-02_13S2,2021-08-02,S,NEUTRAL,noslip,T2,445.0,4.5
2021-08-02_13S2,2021-08-02,S,NEUTRAL,retest,T1,170.0,3.5
2021-08-02_13S2,2021-08-02,S,NEUTRAL,retest,T2,345.0,3.5
2021-08-02_13S2,2021-08-02,S,NEUTRAL,bemove,T2,-5.0,4.75
2021-08-02_13S2,2021-08-02,S,NEUTRAL,tstop12,T1,232.5,4.75
2021-08-02_13S2,2021-08-02,S,NEUTRAL,tstop12,T2,20.0,4.75
2021-08-02_40S2,2021-08-02,S,BEAR,base,T1,-180.0,3.5
2021-08-02_40S2,2021-08-02,S,BEAR,base,T2,-180.0,3.5
2021-08-02_40S2,2021-08-02,S,BEAR,noslip,T1,-167.5,3.25
2021-08-02_40S2,2021-08-02,S,BEAR,noslip,T2,-167.5,3.25
2021-08-02_40S2,2021-08-02,S,BEAR,retest,T1,107.5,2.25
2021-08-02_40S2,2021-08-02,S,BEAR,retest,T2,-117.5,2.25
2021-08-02_40S2,2021-08-02,S,BEAR,closec,T1,-192.5,3.75
2021-08-02_40S2,2021-08-02,S,BEAR,closec,T2,-192.5,3.75
2021-08-02_40S2,2021-08-02,S,BEAR,bemove,T2,-180.0,3.5
2021-08-02_40S2,2021-08-02,S,BEAR,tstop12,T1,-180.0,3.5
2021-08-02_40S2,2021-08-02,S,BEAR,tstop12,T2,-180.0,3.5
2021-08-02_59S2,2021-08-02,S,BEAR,base,T1,107.5,2.25
2021-08-02_59S2,2021-08-02,S,BEAR,base,T2,220.0,2.25
2021-08-02_59S2,2021-08-02,S,BEAR,noslip,T1,95.0,2.0
2021-08-02_59S2,2021-08-02,S,BEAR,noslip,T2,195.0,2.0
2021-08-02_59S2,2021-08-02,S,BEAR,retest,T1,45.0,1.0
2021-08-02_59S2,2021-08-02,S,BEAR,retest,T2,95.0,1.0
2021-08-02_59S2,2021-08-02,S,BEAR,closec,T1,182.5,3.75
2021-08-02_59S2,2021-08-02,S,BEAR,closec,T2,370.0,3.75
2021-08-02_59S2,2021-08-02,S,BEAR,bemove,T2,-5.0,2.25
2021-08-02_59S2,2021-08-02,S,BEAR,tstop12,T1,107.5,2.25
2021-08-02_59S2,2021-08-02,S,BEAR,tstop12,T2,120.0,2.25
2021-08-09_11L2,2021-08-09,L,BEAR,base,T1,170.0,3.5
2021-08-09_11L2,2021-08-09,L,BEAR,base,T2,345.0,3.5
2021-08-09_11L2,2021-08-09,L,BEAR,noslip,T1,157.5,3.25
2021-08-09_11L2,2021-08-09,L,BEAR,noslip,T2,320.0,3.25
2021-08-09_11L2,2021-08-09,L,BEAR,retest,T1,107.5,2.25
2021-08-09_11L2,2021-08-09,L,BEAR,retest,T2,220.0,2.25
2021-08-09_11L2,2021-08-09,L,BEAR,closec,T1,182.5,3.75
2021-08-09_11L2,2021-08-09,L,BEAR,closec,T2,370.0,3.75
2021-08-09_11L2,2021-08-09,L,BEAR,bemove,T2,-5.0,3.5
2021-08-09_11L2,2021-08-09,L,BEAR,tstop12,T1,170.0,3.5
2021-08-09_11L2,2021-08-09,L,BEAR,tstop12,T2,95.0,3.5
2021-08-09_31S2,2021-08-09,S,NEUTRAL,base,T1,-105.0,2.0
2021-08-09_31S2,2021-08-09,S,NEUTRAL,base,T2,-105.0,2.0
2021-08-09_31S2,2021-08-09,S,NEUTRAL,noslip,T1,82.5,1.75
2021-08-09_31S2,2021-08-09,S,NEUTRAL,noslip,T2,-92.5,1.75
2021-08-09_31S2,2021-08-09,S,NEUTRAL,retest,T1,32.5,0.75
2021-08-09_31S2,2021-08-09,S,NEUTRAL,retest,T2,70.0,0.75
2021-08-09_31S2,2021-08-09,S,NEUTRAL,closec,T1,-130.0,2.5
2021-08-09_31S2,2021-08-09,S,NEUTRAL,closec,T2,-130.0,2.5
2021-08-09_31S2,2021-08-09,S,NEUTRAL,bemove,T2,-105.0,2.0
2021-08-09_31S2,2021-08-09,S,NEUTRAL,tstop12,T1,-5.0,2.0
2021-08-09_31S2,2021-08-09,S,NEUTRAL,tstop12,T2,-5.0,2.0
2021-08-10_21S2,2021-08-10,S,NEUTRAL,base,T1,-205.0,4.0
2021-08-10_21S2,2021-08-10,S,NEUTRAL,base,T2,-205.0,4.0
2021-08-10_21S2,2021-08-10,S,NEUTRAL,noslip,T1,-192.5,3.75
2021-08-10_21S2,2021-08-10,S,NEUTRAL,noslip,T2,-192.5,3.75
2021-08-10_21S2,2021-08-10,S,NEUTRAL,retest,T1,-142.5,2.75
2021-08-10_21S2,2021-08-10,S,NEUTRAL,retest,T2,-142.5,2.75
2021-08-10_21S2,2021-08-10,S,NEUTRAL,closec,T1,-230.0,4.5
2021-08-10_21S2,2021-08-10,S,NEUTRAL,closec,T2,-230.0,4.5
2021-08-10_21S2,2021-08-10,S,NEUTRAL,bemove,T2,-205.0,4.0
2021-08-10_21S2,2021-08-10,S,NEUTRAL,tstop12,T1,-205.0,4.0
2021-08-10_21S2,2021-08-10,S,NEUTRAL,tstop12,T2,-205.0,4.0
2021-08-11_15L2,2021-08-11,L,BEAR,base,T1,-180.0,3.5
2021-08-11_15L2,2021-08-11,L,BEAR,base,T2,-180.0,3.5
2021-08-11_15L2,2021-08-11,L,BEAR,noslip,T1,-167.5,3.25
2021-08-11_15L2,2021-08-11,L,BEAR,noslip,T2,-167.5,3.25
2021-08-11_15L2,2021-08-11,L,BEAR,retest,T1,-117.5,2.25
2021-08-11_15L2,2021-08-11,L,BEAR,retest,T2,-117.5,2.25
2021-08-11_15L2,2021-08-11,L,BEAR,closec,T1,-230.0,4.5
2021-08-11_15L2,2021-08-11,L,BEAR,closec,T2,-230.0,4.5
2021-08-11_15L2,2021-08-11,L,BEAR,bemove,T2,-180.0,3.5
2021-08-11_15L2,2021-08-11,L,BEAR,tstop12,T1,-180.0,3.5
2021-08-11_15L2,2021-08-11,L,BEAR,tstop12,T2,-180.0,3.5
2021-08-16_14L2,2021-08-16,L,BEAR,base,T1,320.0,6.5
2021-08-16_14L2,2021-08-16,L,BEAR,base,T2,645.0,6.5
2021-08-16_14L2,2021-08-16,L,BEAR,noslip,T1,307.5,6.25
2021-08-16_14L2,2021-08-16,L,BEAR,noslip,T2,620.0,6.25
2021-08-16_14L2,2021-08-16,L,BEAR,retest,T1,257.5,5.25
2021-08-16_14L2,2021-08-16,L,BEAR,retest,T2,520.0,5.25
2021-08-16_14L2,2021-08-16,L,BEAR,bemove,T2,645.0,6.5
2021-08-16_14L2,2021-08-16,L,BEAR,tstop12,T1,307.5,6.5
2021-08-16_14L2,2021-08-16,L,BEAR,tstop12,T2,307.5,6.5
2021-08-16_52S2,2021-08-16,S,BULL,base,T1,-117.5,2.25
2021-08-16_52S2,2021-08-16,S,BULL,base,T2,-117.5,2.25
2021-08-16_52S2,2021-08-16,S,BULL,noslip,T1,-105.0,2.0
2021-08-16_52S2,2021-08-16,S,BULL,noslip,T2,-105.0,2.0
2021-08-16_52S2,2021-08-16,S,BULL,retest,T1,-55.0,1.0
2021-08-16_52S2,2021-08-16,S,BULL,retest,T2,-55.0,1.0
2021-08-16_52S2,2021-08-16,S,BULL,bemove,T2,-117.5,2.25
2021-08-16_52S2,2021-08-16,S,BULL,tstop12,T1,-117.5,2.25
2021-08-16_52S2,2021-08-16,S,BULL,tstop12,T2,-117.5,2.25
2021-08-17_13S2,2021-08-17,S,BULL,base,T1,-367.5,7.25
2021-08-17_13S2,2021-08-17,S,BULL,base,T2,-367.5,7.25
2021-08-17_13S2,2021-08-17,S,BULL,noslip,T1,-355.0,7.0
2021-08-17_13S2,2021-08-17,S,BULL,noslip,T2,-355.0,7.0
2021-08-17_13S2,2021-08-17,S,BULL,retest,T1,-305.0,6.0
2021-08-17_13S2,2021-08-17,S,BULL,retest,T2,-305.0,6.0
2021-08-17_13S2,2021-08-17,S,BULL,bemove,T2,-367.5,7.25
2021-08-17_13S2,2021-08-17,S,BULL,tstop12,T1,-367.5,7.25
2021-08-17_13S2,2021-08-17,S,BULL,tstop12,T2,-367.5,7.25
2021-08-17_50S2,2021-08-17,S,BEAR,base,T1,220.0,4.5
2021-08-17_50S2,2021-08-17,S,BEAR,base,T2,-230.0,4.5
2021-08-17_50S2,2021-08-17,S,BEAR,noslip,T1,207.5,4.25
2021-08-17_50S2,2021-08-17,S,BEAR,noslip,T2,-217.5,4.25
2021-08-17_50S2,2021-08-17,S,BEAR,retest,T1,157.5,3.25
2021-08-17_50S2,2021-08-17,S,BEAR,retest,T2,320.0,3.25
2021-08-17_50S2,2021-08-17,S,BEAR,closec,T1,-417.5,8.25
2021-08-17_50S2,2021-08-17,S,BEAR,closec,T2,-417.5,8.25
2021-08-17_50S2,2021-08-17,S,BEAR,bemove,T2,-5.0,4.5
2021-08-17_50S2,2021-08-17,S,BEAR,tstop12,T1,220.0,4.5
2021-08-17_50S2,2021-08-17,S,BEAR,tstop12,T2,-230.0,4.5
2021-08-17_80S2,2021-08-17,S,NEUTRAL,base,T1,-430.0,8.5
2021-08-17_80S2,2021-08-17,S,NEUTRAL,base,T2,-430.0,8.5
2021-08-17_80S2,2021-08-17,S,NEUTRAL,noslip,T1,-417.5,8.25
2021-08-17_80S2,2021-08-17,S,NEUTRAL,noslip,T2,-417.5,8.25
2021-08-17_80S2,2021-08-17,S,NEUTRAL,retest,T1,-367.5,7.25
2021-08-17_80S2,2021-08-17,S,NEUTRAL,retest,T2,-367.5,7.25
2021-08-17_80S2,2021-08-17,S,NEUTRAL,bemove,T2,-55.0,8.5
2021-08-17_80S2,2021-08-17,S,NEUTRAL,tstop12,T1,-55.0,8.5
2021-08-17_80S2,2021-08-17,S,NEUTRAL,tstop12,T2,-55.0,8.5
2021-08-18_14S2,2021-08-18,S,BULL,base,T1,195.0,4.0
2021-08-18_14S2,2021-08-18,S,BULL,base,T2,395.0,4.0
2021-08-18_14S2,2021-08-18,S,BULL,noslip,T1,182.5,3.75
2021-08-18_14S2,2021-08-18,S,BULL,noslip,T2,370.0,3.75
2021-08-18_14S2,2021-08-18,S,BULL,retest,T1,132.5,2.75
2021-08-18_14S2,2021-08-18,S,BULL,retest,T2,270.0,2.75
2021-08-18_14S2,2021-08-18,S,BULL,closec,T1,245.0,5.0
2021-08-18_14S2,2021-08-18,S,BULL,closec,T2,495.0,5.0
2021-08-18_14S2,2021-08-18,S,BULL,bemove,T2,-5.0,4.0
2021-08-18_14S2,2021-08-18,S,BULL,tstop12,T1,195.0,4.0
2021-08-18_14S2,2021-08-18,S,BULL,tstop12,T2,395.0,4.0
2021-08-18_67S2,2021-08-18,S,NEUTRAL,base,T1,257.5,5.25
2021-08-18_67S2,2021-08-18,S,NEUTRAL,base,T2,520.0,5.25
2021-08-18_67S2,2021-08-18,S,NEUTRAL,noslip,T1,245.0,5.0
