Date,book,cnt,adr_eod,swing
2026-06-22,2ES,3,-455.0,-567.5
2026-06-24,2ES,2,-1280.0,-1030.0
2026-06-24,2EL,1,-1280.0,-892.5
2026-06-24,2EL,1,-1280.0,-767.5
2026-06-24,2EL,3,-1280.0,-930.0
2026-06-24,2ES,1,-355.0,-255.0
2026-06-24,2ES,1,-430.0,-330.0
2026-06-24,2ES,1,-1280.0,-667.5
2026-06-24,2ES,2,-1280.0,-630.0
2026-06-24,2ES,3,-1280.0,-130.0
2026-06-24,2ES,3,-1280.0,-1280.0
2026-06-30,2EL,1,995.0,995.0
2026-06-30,2EL,1,-242.5,-80.0
2026-06-30,2EL,1,-580.0,-230.0
2026-06-30,2EL,1,-442.5,-55.0
2026-06-30,2EL,3,-455.0,-67.5
2026-07-01,2EL,1,-1217.5,-67.5
2026-07-01,2EL,2,-1217.5,-67.5
2026-07-01,2EL,3,-1217.5,-892.5
2026-07-01,2ES,3,1132.5,-42.5
2026-07-01,2ES,3,1145.0,-30.0
2026-07-01,2ES,1,1082.5,-92.5
2026-07-01,2ES,2,1057.5,1057.5
2026-07-02,2ES,1,370.0,-480.0
2026-07-02,2ES,2,282.5,282.5
2026-07-02,2ES,1,-117.5,-267.5
2026-07-02,2ES,1,-1130.0,-30.0
2026-07-02,2ES,1,-1130.0,-330.0
2026-07-02,2ES,2,-1130.0,-730.0
2026-07-02,2ES,1,-1130.0,-1130.0
2026-07-02,2EL,1,632.5,-330.0
2026-07-02,2EL,1,632.5,-330.0
2026-07-06,2EL,1,1020.0,1020.0
2026-07-06,2EL,1,745.0,745.0
2026-07-06,2EL,2,832.5,832.5
2026-07-06,2EL,2,470.0,-217.5
2026-07-06,2EL,1,382.5,-305.0
2026-07-06,2EL,1,582.5,-117.5
2026-07-06,2EL,3,182.5,-217.5
2026-07-06,2EL,1,282.5,282.5
2026-07-07,2EL,3,-1192.5,-55.0
2026-07-07,2EL,3,-1192.5,-180.0
