entry_id,Date,dir,regime,hour,fx4p_t8p,fx4p_eod,sb1_t8p,sb1_eod,er10,adx14,sb_ibs_o,sb_dirok,sb_rngx,ema_side_ok,warm
2024-10-03_35L2,2024-10-03,L,BULL,11,-205.0,-205.0,-155.0,-155.0,0.451,15.6,0.7857142857142857,True,0.689655172413793,True,True
2024-10-03_49S2,2024-10-03,S,NEUTRAL,12,-205.0,-205.0,-505.0,-505.0,0.066,19.4,0.9285714285714286,True,1.213872832369942,True,True
2024-10-03_54L2,2024-10-03,L,BEAR,12,-205.0,-205.0,-192.5,-192.5,0.382,15.5,0.7058823529411765,True,0.6093189964157706,True,True
2024-10-03_59L2,2024-10-03,L,NEUTRAL,13,-205.0,-205.0,-192.5,-192.5,0.056,12.2,0.9411764705882352,True,0.8133971291866029,True,True
2024-10-03_65L2,2024-10-03,L,NEUTRAL,13,-205.0,-205.0,-105.0,-105.0,0.0,11.4,0.2,False,0.6060606060606061,True,True
2024-10-04_28S2,2024-10-04,S,BEAR,10,-205.0,-205.0,-355.0,-355.0,0.339,,0.6,False,1.060070671378092,True,True
2024-10-04_46L2,2024-10-04,L,NEUTRAL,12,-205.0,-205.0,-267.5,-267.5,0.543,16.0,0.9130434782608696,True,0.9663865546218487,True,True
2024-10-04_57S2,2024-10-04,S,NEUTRAL,13,-205.0,-205.0,-180.0,-180.0,0.352,18.4,0.3125,False,0.6130268199233716,True,True
2024-10-07_21L2,2024-10-07,L,BEAR,10,-205.0,-205.0,-292.5,-292.5,0.012,,0.88,True,1.3297872340425532,True,True
2024-10-07_39S2,2024-10-07,S,NEUTRAL,11,395.0,1357.5,-142.5,-142.5,0.507,23.9,0.9230769230769232,True,0.8074534161490683,True,True
2024-10-07_78S2,2024-10-07,S,BEAR,14,-205.0,-205.0,-667.5,-292.5,0.008,44.1,0.3454545454545454,False,1.9366197183098592,True,True
2024-10-08_15L2,2024-10-08,L,NEUTRAL,12,-205.0,-205.0,-130.0,-130.0,0.5,,0.6666666666666666,False,0.5357142857142857,True,True
2024-10-08_23L2,2024-10-08,L,BULL,10,-205.0,-205.0,-205.0,-205.0,0.247,,0.7222222222222222,True,0.8181818181818182,True,True
2024-10-09_17L2,2024-10-09,L,BULL,09,395.0,1107.5,395.0,1107.5,0.787,,1.0,True,0.75,True,True
2024-10-09_35L2,2024-10-09,L,BULL,11,-205.0,-205.0,-242.5,-242.5,0.074,75.1,0.0476190476190476,False,1.2209302325581397,True,True
2024-10-10_13S2,2024-10-10,S,NEUTRAL,09,-205.0,-205.0,-192.5,-192.5,0.181,,0.5294117647058824,True,0.6204379562043796,True,True
2024-10-10_67S2,2024-10-10,S,BEAR,14,-205.0,-205.0,-130.0,-130.0,0.429,32.2,0.5,False,0.7594936708860759,True,True
2024-10-10_81S2,2024-10-10,S,NEUTRAL,15,-205.0,-17.5,-80.0,-17.5,0.516,25.5,0.75,True,0.5925925925925926,False,True
2024-10-11_18L2,2024-10-11,L,BULL,09,-205.0,-205.0,-255.0,-255.0,0.161,,0.5,False,0.7971014492753623,True,True
2024-10-11_76L2,2024-10-11,L,BULL,14,-205.0,-205.0,-92.5,-92.5,0.25,18.2,0.4444444444444444,False,0.703125,True,True
2024-10-14_16S2,2024-10-14,S,BULL,11,-205.0,-205.0,-130.0,-130.0,0.012,,0.5833333333333333,True,0.7361963190184049,False,True
2024-10-15_21S2,2024-10-15,S,BEAR,10,-205.0,-205.0,-192.5,-192.5,0.379,,0.8235294117647058,True,0.5431309904153354,True,True
2024-10-15_34S2,2024-10-15,S,BEAR,11,-205.0,-205.0,-192.5,-192.5,0.037,48.0,0.6470588235294117,True,0.85,True,True
2024-10-15_73S2,2024-10-15,S,BEAR,14,-205.0,-205.0,-242.5,-242.5,0.569,38.5,0.9523809523809524,True,1.065989847715736,True,True
2024-10-16_23S2,2024-10-16,S,BULL,10,-205.0,-205.0,-130.0,-130.0,0.169,,0.5,False,0.5970149253731343,False,True
2024-10-17_18L2,2024-10-17,L,BEAR,09,-205.0,-205.0,-180.0,-180.0,0.009,,0.625,False,0.5755395683453237,False,True
2024-10-17_60L2,2024-10-17,L,NEUTRAL,13,-205.0,-205.0,-117.5,-117.5,0.573,28.5,0.6363636363636364,False,0.5820105820105821,False,True
2024-10-18_8L2,2024-10-18,L,NEUTRAL,09,-205.0,-205.0,-192.5,-192.5,,,0.7647058823529411,True,0.5613207547169812,True,False
2024-10-18_34L2,2024-10-18,L,BULL,13,395.0,395.0,395.0,395.0,0.053,37.1,0.125,False,0.6299212598425197,True,True
2024-10-18_50L2,2024-10-18,L,BULL,12,-205.0,-205.0,-155.0,-155.0,0.152,41.3,1.0,True,0.9859154929577464,True,True
2024-10-18_69L2,2024-10-18,L,BULL,14,-205.0,-205.0,-117.5,-117.5,0.463,20.9,0.7272727272727273,True,0.9565217391304348,False,True
2024-10-21_11S2,2024-10-21,S,BULL,09,395.0,395.0,395.0,395.0,0.262,,0.6428571428571428,False,0.9395973154362416,False,False
2024-10-21_38S2,2024-10-21,S,NEUTRAL,11,-205.0,-205.0,-117.5,-117.5,0.071,35.9,0.2727272727272727,False,0.632183908045977,True,True
2024-10-22_8L2,2024-10-22,L,NEUTRAL,09,395.0,895.0,395.0,895.0,,,0.7058823529411765,False,0.6685393258426967,True,False
2024-10-22_27L2,2024-10-22,L,NEUTRAL,10,-205.0,-205.0,-105.0,-105.0,0.407,,0.7,False,0.6493506493506493,True,True
2024-10-22_44S2,2024-10-22,S,NEUTRAL,12,-205.0,-205.0,-80.0,-80.0,0.27,23.6,0.75,False,0.5970149253731343,False,True
2024-10-23_7S2,2024-10-23,S,NEUTRAL,09,395.0,-205.0,395.0,-167.5,,,0.7333333333333334,False,0.7894736842105263,True,False
2024-10-23_43S2,2024-10-23,S,NEUTRAL,14,-205.0,-205.0,-192.5,-192.5,0.486,36.1,0.7058823529411764,False,0.8415841584158417,True,True
2024-10-23_69L2,2024-10-23,L,NEUTRAL,14,-205.0,-205.0,-142.5,-142.5,0.642,29.7,0.5384615384615384,False,0.5963302752293578,True,True
2024-10-24_10S2,2024-10-24,S,NEUTRAL,09,-205.0,-205.0,-192.5,-192.5,,,0.8823529411764706,True,0.6923076923076923,True,False
2024-10-24_62S2,2024-10-24,S,NEUTRAL,13,-205.0,-205.0,-92.5,-92.5,0.178,13.0,0.6666666666666667,True,0.4812834224598931,True,True
2024-10-25_20S2,2024-10-25,S,NEUTRAL,10,395.0,2432.5,395.0,2432.5,0.19,,0.8823529411764706,False,0.7798165137614679,True,True
2024-10-25_34S2,2024-10-25,S,BEAR,11,-205.0,-205.0,-167.5,-167.5,0.165,20.8,0.7333333333333334,False,0.7352941176470589,True,True
2024-10-25_76L2,2024-10-25,L,NEUTRAL,14,-205.0,-205.0,-155.0,-155.0,0.32,30.0,0.5,False,0.6511627906976745,False,True
2024-10-28_13S2,2024-10-28,S,NEUTRAL,09,-205.0,-205.0,395.0,582.5,0.086,,0.1999999999999999,False,1.256281407035176,True,True
2024-10-28_45S2,2024-10-28,S,NEUTRAL,12,-205.0,-205.0,-230.0,-230.0,0.277,21.7,0.1999999999999999,False,1.098901098901099,True,True
2024-10-28_52S2,2024-10-28,S,NEUTRAL,12,395.0,345.0,-67.5,-67.5,0.196,15.6,0.2857142857142857,False,0.4191616766467066,False,True
2024-10-28_74S2,2024-10-28,S,NEUTRAL,14,395.0,282.5,395.0,282.5,0.069,11.9,0.25,False,0.9142857142857144,True,True
2024-10-29_17L2,2024-10-29,L,BULL,09,-205.0,-205.0,-255.0,-255.0,0.224,,0.7727272727272727,False,0.6748466257668712,True,True
2024-10-29_50L2,2024-10-29,L,BULL,12,-205.0,-205.0,-155.0,-155.0,0.27,30.6,0.8571428571428571,True,0.7777777777777778,True,True
2024-10-29_69L2,2024-10-29,L,BULL,14,-205.0,-205.0,-155.0,-155.0,0.317,24.6,0.9285714285714286,True,1.1965811965811963,True,True
2024-10-30_14L2,2024-10-30,L,NEUTRAL,09,-205.0,-205.0,-155.0,-155.0,0.78,,0.8571428571428571,True,0.5691056910569106,True,True
2024-10-30_47S2,2024-10-30,S,NEUTRAL,12,395.0,1432.5,395.0,1432.5,0.49,17.0,0.2857142857142857,False,0.5511811023622047,True,True
2024-10-30_58S2,2024-10-30,S,BEAR,13,395.0,1170.0,395.0,1170.0,0.087,26.1,0.9166666666666666,True,0.5,True,True
2024-10-30_73S2,2024-10-30,S,BEAR,14,395.0,645.0,395.0,645.0,0.441,27.3,0.5833333333333333,True,0.7100591715976332,True,True
2024-10-30_78S2,2024-10-30,S,BEAR,14,395.0,-205.0,395.0,-255.0,0.46,34.9,1.0,True,1.1764705882352942,True,True
2024-10-31_25S2,2024-10-31,S,BEAR,10,395.0,-205.0,395.0,-255.0,0.246,,0.7272727272727273,True,0.7719298245614035,True,True
2024-10-31_42L2,2024-10-31,L,NEUTRAL,11,-205.0,-205.0,-92.5,-92.5,0.057,32.1,0.7777777777777778,True,0.5172413793103449,True,True
2024-11-01_14S2,2024-11-01,S,BULL,10,395.0,1732.5,395.0,1732.5,0.406,,0.8518518518518519,True,0.9963099630996308,False,True
2024-11-04_17L2,2024-11-04,L,BULL,09,-205.0,-205.0,-417.5,-417.5,0.26,,1.0,True,1.3671875,True,True
2024-11-04_58L2,2024-11-04,L,BULL,13,-205.0,-205.0,-117.5,-117.5,0.164,10.8,0.9090909090909092,True,0.7586206896551724,True,True
2024-11-05_17S2,2024-11-05,S,BULL,09,395.0,-205.0,395.0,-292.5,0.014,,0.28,False,0.9225092250922508,False,True
2024-11-06_19S2,2024-11-06,S,NEUTRAL,10,-205.0,-205.0,-242.5,-242.5,0.174,,0.5238095238095238,False,0.594900849858357,True,True
2024-11-07_25L2,2024-11-07,L,BULL,10,395.0,-205.0,395.0,-117.5,0.128,,0.4545454545454545,False,0.7236842105263158,True,True
2024-11-07_59S2,2024-11-07,S,NEUTRAL,13,-205.0,-205.0,-180.0,-180.0,0.082,25.1,0.875,False,0.7111111111111111,True,True
2024-11-08_8S2,2024-11-08,S,NEUTRAL,09,-205.0,-205.0,-367.5,-367.5,,,0.935483870967742,True,1.4,False,False
2024-11-08_44L2,2024-11-08,L,NEUTRAL,12,395.0,-205.0,-105.0,-105.0,0.373,31.7,0.8,True,0.8547008547008548,True,True
2024-11-08_58L2,2024-11-08,L,BULL,13,-205.0,-205.0,-105.0,-105.0,0.467,35.7,0.5,False,0.6993006993006993,True,True
2024-11-11_8S2,2024-11-11,S,NEUTRAL,09,-205.0,-205.0,-117.5,-117.5,,,1.0,True,0.5273972602739726,True,False
2024-11-11_23L2,2024-11-11,L,NEUTRAL,10,-205.0,-205.0,-155.0,-155.0,0.047,,0.7857142857142857,False,0.7329842931937173,True,True
2024-11-12_13S2,2024-11-12,S,BEAR,09,395.0,-205.0,-155.0,-155.0,0.507,,0.8571428571428572,True,0.8,True,True
2024-11-12_68L2,2024-11-12,L,BULL,14,-205.0,-205.0,-117.5,-117.5,0.235,38.8,0.8181818181818182,True,0.8029197080291971,True,True
2024-11-13_9L2,2024-11-13,L,BEAR,09,395.0,770.0,395.0,770.0,,,0.8113207547169812,False,1.6,False,False
2024-11-13_40L2,2024-11-13,L,BULL,11,-205.0,-205.0,-255.0,-255.0,0.327,9.5,0.1363636363636363,False,1.1224489795918366,True,True
2024-11-13_49L2,2024-11-13,L,BULL,12,-205.0,-205.0,-80.0,-80.0,0.323,9.0,0.75,True,0.5161290322580645,True,True
2024-11-13_68L2,2024-11-13,L,BEAR,14,395.0,-205.0,395.0,-280.0,0.214,26.4,0.2916666666666667,False,1.2,False,True
2024-11-14_10L2,2024-11-14,L,BEAR,09,-205.0,-205.0,-192.5,-192.5,,,0.8235294117647058,True,0.6095617529880478,False,False
2024-11-14_27L2,2024-11-14,L,BULL,10,-205.0,-205.0,-192.5,-192.5,0.05,,0.8823529411764706,True,0.9444444444444444,True,True
2024-11-14_51L2,2024-11-14,L,BEAR,12,-205.0,-205.0,-205.0,-205.0,0.079,38.4,0.2777777777777778,False,0.8866995073891625,False,True
2024-11-14_75S2,2024-11-14,S,NEUTRAL,14,-205.0,-205.0,395.0,557.5,0.547,27.2,0.56,False,0.6963788300835655,True,True
2024-11-15_16L2,2024-11-15,L,BEAR,09,395.0,-205.0,395.0,-280.0,0.814,,0.75,True,0.8053691275167785,False,True
2024-11-18_11S2,2024-11-18,S,BULL,09,-205.0,-205.0,-167.5,-167.5,0.477,,0.5333333333333333,False,0.5725190839694657,False,False
2024-11-18_48S2,2024-11-18,S,NEUTRAL,12,395.0,70.0,395.0,70.0,0.17,17.6,0.4736842105263158,True,1.1875,True,True
2024-11-18_57S2,2024-11-18,S,NEUTRAL,13,395.0,-205.0,395.0,-30.0,0.287,17.3,0.8421052631578947,True,1.0052910052910051,True,True
2024-11-19_10S2,2024-11-19,S,BULL,09,-205.0,-205.0,-342.5,-342.5,,,0.6206896551724138,True,0.8729096989966555,True,False
2024-11-20_11L2,2024-11-20,L,BEAR,09,395.0,2557.5,395.0,2557.5,0.806,,0.5806451612903226,False,0.8266666666666667,False,False
2024-11-21_14L2,2024-11-21,L,BEAR,09,-205.0,-205.0,395.0,2620.0,0.443,,0.627906976744186,True,0.713101160862355,False,True
2024-11-21_54L2,2024-11-21,L,BULL,12,-205.0,-205.0,-267.5,-267.5,0.093,19.0,0.9565217391304348,True,1.0648148148148149,True,True
2024-11-21_64S2,2024-11-21,S,BULL,13,-205.0,-205.0,-142.5,-142.5,0.026,11.8,0.6153846153846154,True,0.5855855855855856,False,True
2024-11-22_8S2,2024-11-22,S,NEUTRAL,09,-205.0,-205.0,395.0,-617.5,,,0.8431372549019608,True,1.2439024390243902,True,False
2024-11-22_27S2,2024-11-22,S,BEAR,10,-205.0,-205.0,-355.0,-355.0,0.306,,0.1666666666666666,False,1.006711409395973,True,True
2024-11-22_81S2,2024-11-22,S,NEUTRAL,15,-205.0,7.5,-117.5,7.5,0.348,20.0,0.5454545454545454,False,0.5140186915887851,False,True
2024-11-25_17S2,2024-11-25,S,BEAR,09,395.0,120.0,395.0,120.0,0.164,,0.2857142857142857,True,0.8235294117647058,True,True
2024-11-25_49S2,2024-11-25,S,BEAR,12,-205.0,-205.0,-130.0,-130.0,0.802,37.0,0.8333333333333334,True,0.5660377358490566,False,True
2024-11-26_14S2,2024-11-26,S,BEAR,09,-205.0,-205.0,-305.0,-305.0,0.22,,0.8846153846153846,True,0.9154929577464788,True,True
2024-11-26_45S2,2024-11-26,S,NEUTRAL,12,-205.0,-205.0,-105.0,-105.0,0.625,17.6,0.9,True,1.0309278350515465,False,True
2024-11-27_15L2,2024-11-27,L,BEAR,09,-205.0,-205.0,-430.0,-430.0,0.197,,0.1388888888888889,False,1.855670103092784,False,True
2024-11-29_25S2,2024-11-29,S,BULL,10,-205.0,-205.0,-55.0,-55.0,0.444,,0.1666666666666666,False,0.5405405405405406,False,True
2024-12-02_6S2,2024-12-02,S,NEUTRAL,08,-205.0,-205.0,-267.5,-267.5,,,0.7391304347826086,True,0.9913793103448276,True,False
2024-12-02_16S2,2024-12-02,S,NEUTRAL,09,395.0,-205.0,395.0,-117.5,0.429,,0.8181818181818181,True,0.6962025316455696,False,True
2024-12-03_17L2,2024-12-03,L,BEAR,09,395.0,832.5,-155.0,-155.0,0.493,,0.7857142857142857,True,0.9395973154362416,False,True
2024-12-03_47L2,2024-12-03,L,BULL,12,-205.0,-205.0,-67.5,-67.5,0.657,24.1,0.8571428571428571,False,0.6930693069306931,True,True
2024-12-03_69L2,2024-12-03,L,NEUTRAL,14,-205.0,-205.0,-80.0,-80.0,0.524,27.6,0.875,True,0.9638554216867468,True,True
2024-12-04_11L2,2024-12-04,L,BEAR,09,395.0,895.0,395.0,895.0,0.194,,0.9615384615384616,True,1.5116279069767442,False,False
2024-12-04_26L2,2024-12-04,L,NEUTRAL,10,-205.0,-205.0,-142.5,-142.5,0.254,,0.9230769230769232,True,1.1504424778761062,True,True
2024-12-04_74L2,2024-12-04,L,BULL,15,-205.0,-5.0,-80.0,-5.0,0.737,20.8,0.875,True,0.9756097560975612,True,True
2024-12-05_19L2,2024-12-05,L,NEUTRAL,10,395.0,-205.0,-67.5,-67.5,0.343,,0.1428571428571428,False,0.564516129032258,False,True
2024-12-05_60S2,2024-12-05,S,NEUTRAL,13,395.0,645.0,395.0,645.0,0.247,26.7,0.3333333333333333,False,0.8695652173913043,True,True
2024-12-06_12L2,2024-12-06,L,NEUTRAL,09,-205.0,-205.0,-167.5,-167.5,0.262,,0.1333333333333333,False,0.7317073170731707,True,True
2024-12-06_76L2,2024-12-06,L,NEUTRAL,14,-205.0,132.5,-42.5,132.5,0.6,19.4,0.6,True,0.5494505494505495,True,True
2024-12-09_41L2,2024-12-09,L,BULL,11,-205.0,-205.0,-105.0,-105.0,0.045,43.3,0.9,True,0.8,True,True
2024-12-10_10L2,2024-12-10,L,BULL,09,-205.0,-205.0,-142.5,-142.5,,,0.5384615384615384,True,0.6290322580645161,True,False
2024-12-10_25S2,2024-12-10,S,NEUTRAL,10,395.0,632.5,-155.0,-155.0,0.565,,0.7857142857142857,False,0.8695652173913043,True,True
2024-12-10_33S2,2024-12-10,S,BEAR,11,-205.0,-205.0,-117.5,-117.5,0.304,16.7,0.1818181818181817,False,0.9821428571428572,True,True
2024-12-10_46L2,2024-12-10,L,BEAR,12,-205.0,-205.0,-92.5,-92.5,0.134,16.7,0.0,False,0.7894736842105263,False,True
2024-12-11_16L2,2024-12-11,L,BULL,09,-205.0,-205.0,-155.0,-155.0,0.194,,0.7142857142857143,True,1.0071942446043165,True,True
2024-12-11_42L2,2024-12-11,L,BULL,12,-205.0,-205.0,-80.0,-80.0,0.133,43.8,0.5,False,0.8695652173913044,True,True
2024-12-11_72L2,2024-12-11,L,BULL,14,-205.0,-205.0,-17.5,-17.5,0.105,15.7,0.3333333333333333,False,0.3488372093023256,True,True
2024-12-12_10L2,2024-12-12,L,BEAR,13,-205.0,-205.0,-217.5,-217.5,,,0.631578947368421,False,0.9095744680851064,False,False
2024-12-12_42L2,2024-12-12,L,NEUTRAL,12,-205.0,-205.0,-117.5,-117.5,0.108,19.0,0.9090909090909092,True,0.8088235294117647,True,True
2024-12-12_53L2,2024-12-12,L,NEUTRAL,12,-205.0,-205.0,-67.5,-67.5,0.357,17.3,0.8571428571428571,True,0.5109489051094891,False,True
2024-12-13_32L2,2024-12-13,L,BEAR,11,-205.0,-205.0,-92.5,-92.5,0.105,44.6,0.5555555555555556,False,0.3846153846153846,False,True
2024-12-13_72L2,2024-12-13,L,NEUTRAL,14,-205.0,-205.0,-180.0,-180.0,0.243,27.0,0.9375,True,1.415929203539823,False,True
2024-12-16_7L2,2024-12-16,L,NEUTRAL,09,-205.0,-205.0,-192.5,-192.5,,,0.7647058823529411,False,0.8225806451612903,True,False
2024-12-16_21L2,2024-12-16,L,BULL,10,-205.0,-205.0,-67.5,-67.5,0.683,,0.4285714285714285,True,0.4320987654320988,True,True
2024-12-16_53L2,2024-12-16,L,NEUTRAL,12,-205.0,-205.0,-67.5,-67.5,0.333,17.6,0.7142857142857143,False,0.853658536585366,True,True
2024-12-17_19L2,2024-12-17,L,BULL,10,395.0,-205.0,395.0,-192.5,0.6,,0.8235294117647058,True,1.118421052631579,True,True
2024-12-17_35L2,2024-12-17,L,BULL,11,-205.0,-205.0,-117.5,-117.5,0.259,12.9,0.1818181818181818,False,0.7096774193548387,True,True
2024-12-18_33S2,2024-12-18,S,BEAR,11,-205.0,-205.0,-142.5,-142.5,0.367,33.2,0.4615384615384615,True,0.896551724137931,True,True
2024-12-19_43S2,2024-12-19,S,BEAR,12,395.0,-205.0,395.0,-492.5,0.39,24.8,0.097560975609756,False,1.3099041533546325,True,True
2024-12-20_18S2,2024-12-20,S,BULL,09,-205.0,-205.0,-380.0,-380.0,0.752,,0.09375,False,0.6165703275529866,False,True
2024-12-20_72L2,2024-12-20,L,BEAR,14,-205.0,-205.0,-380.0,-380.0,0.872,17.0,0.53125,False,1.4285714285714286,False,True
2024-12-23_13L2,2024-12-23,L,BEAR,09,395.0,-205.0,395.0,-342.5,0.232,,0.7586206896551724,True,0.6170212765957447,False,True
2024-12-23_35L2,2024-12-23,L,BEAR,11,395.0,1407.5,395.0,1407.5,0.542,17.9,0.6774193548387096,False,1.1439114391143912,True,True
2024-12-24_17S2,2024-12-24,S,BULL,09,-205.0,-205.0,-142.5,-142.5,0.339,,0.3076923076923077,False,0.6701030927835052,False,True
2024-12-26_16L2,2024-12-26,L,NEUTRAL,09,395.0,370.0,395.0,370.0,0.134,,0.32,False,0.9689922480620154,True,True
2024-12-26_49S2,2024-12-26,S,BULL,12,395.0,-205.0,395.0,-80.0,0.159,15.2,0.75,False,0.3125,False,True
2024-12-27_27S2,2024-12-27,S,NEUTRAL,13,-205.0,-205.0,-205.0,-205.0,0.253,,0.8333333333333334,True,0.5750798722044729,False,True
2024-12-27_52S2,2024-12-27,S,BULL,12,-205.0,-205.0,-205.0,-205.0,0.343,22.5,0.2777777777777778,False,0.7086614173228347,False,True
2024-12-30_11S2,2024-12-30,S,BEAR,09,-205.0,-205.0,-492.5,-492.5,0.589,,0.902439024390244,True,0.9111111111111112,True,False
2024-12-30_20L2,2024-12-30,L,NEUTRAL,10,395.0,507.5,395.0,507.5,0.391,,0.6785714285714286,False,0.6278026905829596,True,True
2024-12-30_52L2,2024-12-30,L,NEUTRAL,12,-205.0,-205.0,-330.0,-330.0,0.013,27.6,0.7142857142857143,True,0.7349081364829396,True,True
2024-12-30_67S2,2024-12-30,S,BEAR,14,-205.0,-205.0,-205.0,-205.0,0.111,15.0,0.5555555555555556,False,0.72,False,True
2024-12-31_13S2,2024-12-31,S,NEUTRAL,09,-205.0,-205.0,395.0,1432.5,0.05,,0.7407407407407407,True,1.2244897959183674,True,True
2024-12-31_30S2,2024-12-31,S,BEAR,10,395.0,-205.0,395.0,345.0,0.333,31.1,0.8387096774193549,True,1.1151079136690647,True,True
2024-12-31_35S2,2024-12-31,S,BEAR,11,-205.0,-205.0,-267.5,-267.5,0.173,31.4,0.2608695652173913,False,0.8363636363636363,True,True
2024-12-31_61S2,2024-12-31,S,NEUTRAL,13,-205.0,-205.0,-342.5,-342.5,0.259,18.3,0.896551724137931,True,0.9090909090909092,True,True
2024-12-31_79L2,2024-12-31,L,NEUTRAL,15,-205.0,32.5,-692.5,32.5,0.138,12.3,0.8070175438596491,True,1.1801242236024845,True,True
2025-01-02_16L2,2025-01-02,L,BEAR,09,395.0,-205.0,395.0,-655.0,0.425,,0.5555555555555556,False,1.0207939508506616,False,True
2025-01-03_17S2,2025-01-03,S,BEAR,09,-205.0,-205.0,-367.5,-367.5,0.136,,0.5161290322580645,False,0.6313645621181263,False,True
2025-01-03_43S2,2025-01-03,S,BEAR,12,-205.0,-205.0,-155.0,-155.0,0.104,8.5,0.2142857142857143,False,0.7216494845360826,False,True
2025-01-03_56L2,2025-01-03,L,BEAR,13,395.0,-205.0,395.0,-267.5,0.38,14.2,0.9130434782608696,True,1.2432432432432432,True,True
2025-01-03_73S2,2025-01-03,S,NEUTRAL,14,-205.0,-205.0,-142.5,-142.5,0.424,18.4,0.1538461538461538,False,0.9219858156028368,True,True
2025-01-06_29L2,2025-01-06,L,BULL,10,-205.0,-205.0,-142.5,-142.5,0.455,69.6,0.7692307692307693,False,0.8176100628930817,True,True
2025-01-06_61S2,2025-01-06,S,BEAR,13,395.0,-205.0,395.0,-205.0,0.352,62.6,0.9444444444444444,True,0.6642066420664207,True,True
2025-01-06_74S2,2025-01-06,S,BEAR,14,-205.0,-205.0,-242.5,-242.5,0.248,55.2,0.7619047619047619,False,0.8366533864541832,True,True
2025-01-07_17L2,2025-01-07,L,BEAR,09,395.0,-205.0,395.0,-492.5,0.318,,0.6341463414634146,False,0.721830985915493,False,True
2025-01-07_58S2,2025-01-07,S,NEUTRAL,13,395.0,1032.5,395.0,1032.5,0.619,17.9,0.9,True,0.9433962264150944,True,True
2025-01-08_9L2,2025-01-08,L,NEUTRAL,09,-205.0,-205.0,-280.0,-280.0,,,0.4583333333333333,False,0.4776119402985074,True,False
2025-01-08_47S2,2025-01-08,S,NEUTRAL,12,-205.0,-205.0,-267.5,-267.5,0.671,17.7,0.3043478260869565,False,0.6948640483383686,False,True
2025-01-10_16L2,2025-01-10,L,BEAR,09,-205.0,-205.0,-367.5,-367.5,0.023,,0.2903225806451613,False,0.6090373280943026,False,True
2025-01-10_66L2,2025-01-10,L,BEAR,13,-205.0,-205.0,-392.5,-392.5,0.053,16.1,0.9393939393939394,True,1.0030395136778116,False,True
2025-01-13_9S2,2025-01-13,S,BULL,09,395.0,-205.0,395.0,-617.5,,,0.9215686274509804,True,1.111716621253406,False,False
2025-01-13_57L2,2025-01-13,L,BULL,13,-205.0,-205.0,-255.0,-255.0,0.066,29.2,0.3181818181818182,True,0.8058608058608059,True,True
2025-01-13_68L2,2025-01-13,L,NEUTRAL,14,-205.0,-205.0,-280.0,-280.0,0.285,25.5,0.4166666666666667,False,0.8108108108108107,True,True
2025-01-14_17S2,2025-01-14,S,NEUTRAL,09,395.0,-205.0,395.0,-480.0,0.033,,0.95,True,0.9456264775413712,True,True
2025-01-14_25S2,2025-01-14,S,BEAR,10,-205.0,-205.0,395.0,-555.0,0.456,,1.0,True,1.031390134529148,True,True
2025-01-14_37S2,2025-01-14,S,NEUTRAL,11,-205.0,-205.0,-280.0,-280.0,0.256,40.6,0.5,False,0.8219178082191781,True,True
2025-01-14_58L2,2025-01-14,L,BULL,13,-205.0,-205.0,-230.0,-230.0,0.667,30.1,0.75,False,0.9345794392523366,True,True
2025-01-14_74S2,2025-01-14,S,NEUTRAL,14,-205.0,-205.0,-455.0,-455.0,0.529,31.2,0.8157894736842105,True,0.9571788413098236,True,True
2025-01-15_35S2,2025-01-15,S,BEAR,11,-205.0,-205.0,-367.5,-367.5,0.301,16.7,0.9032258064516128,True,1.1071428571428572,True,True
2025-01-15_64S2,2025-01-15,S,NEUTRAL,13,-205.0,-205.0,-305.0,-305.0,0.341,28.5,0.8846153846153846,True,1.6455696202531644,False,True
2025-01-16_10S2,2025-01-16,S,NEUTRAL,09,-205.0,-205.0,-642.5,-642.5,,,0.9433962264150944,True,1.2997275204359673,True,False
2025-01-16_65S2,2025-01-16,S,BULL,14,395.0,1357.5,395.0,1357.5,0.396,20.0,0.2307692307692307,False,0.6770833333333334,False,True
2025-01-17_13L2,2025-01-17,L,BULL,09,395.0,157.5,395.0,157.5,0.28,,0.975,True,1.13314447592068,True,True
2025-01-17_32L2,2025-01-17,L,BULL,11,395.0,-205.0,395.0,-230.0,0.033,15.4,0.55,False,1.0256410256410255,True,True
2025-01-17_69L2,2025-01-17,L,NEUTRAL,14,-205.0,-205.0,-292.5,-292.5,0.391,32.3,0.96,True,1.524390243902439,False,True
2025-01-21_15L2,2025-01-21,L,NEUTRAL,09,-205.0,-205.0,-267.5,-267.5,0.109,,0.8695652173913043,True,0.5542168674698795,True,True
2025-01-21_50L2,2025-01-21,L,BULL,12,-205.0,-205.0,-92.5,-92.5,0.622,22.7,0.3333333333333333,False,0.7692307692307693,True,True
2025-01-22_11S2,2025-01-22,S,BULL,09,-205.0,-205.0,-155.0,-155.0,0.5,,0.2142857142857143,False,0.7608695652173914,False,False
2025-01-22_38S2,2025-01-22,S,NEUTRAL,11,395.0,707.5,395.0,707.5,0.158,28.5,0.875,False,0.7547169811320755,False,True
2025-01-22_59L2,2025-01-22,L,NEUTRAL,13,-205.0,-205.0,-42.5,-42.5,0.04,16.3,0.6,False,0.4716981132075472,False,True
2025-01-23_37S2,2025-01-23,S,NEUTRAL,11,-205.0,-205.0,-55.0,-55.0,0.321,16.3,0.3333333333333333,False,0.4545454545454546,True,True
