Date,signal,variant,dir,net
2022-10-19,MC:CC4,adrstop,L,382.5
2022-10-19,MC:CC5,natstop,L,270.0
2022-10-19,MC:CC5,adrstop,L,270.0
2022-10-28,1E-WT,chase,L,1257.5
2022-10-28,1E-WT,chase,L,945.0
2022-10-28,1E-WT,retest6,L,1032.5
2022-10-28,1E-WT,chase,L,770.0
2022-10-28,1E-WT,retest6,L,857.5
2022-10-28,1E-WT,chase,L,770.0
2022-10-28,1E-WT,retest6,L,857.5
2022-10-28,RevFT:Trap,natstop,L,3395.0
2022-10-28,RevFT:Trap,adrstop,L,3395.0
2022-10-28,RevFT:OB,natstop,L,1795.0
2022-10-28,RevFT:OB,adrstop,L,1795.0
2022-10-28,RevFT:OB,natstop,S,-292.5
2022-10-28,RevFT:OB,adrstop,S,-1117.5
2022-10-28,MC:CC3,natstop,L,1520.0
2022-10-28,MC:CC3,adrstop,L,1520.0
2022-10-28,MC:CC4,natstop,L,1307.5
2022-10-28,MC:CC4,adrstop,L,1307.5
2022-10-28,MC:CC2,natstop,L,457.5
2022-10-28,MC:CC2,adrstop,L,457.5
2022-10-28,MC:CC5,natstop,L,332.5
2022-10-28,MC:CC5,adrstop,L,332.5
2022-10-31,1E-WT,chase,S,-1180.0
2022-10-31,1E-WT,retest6,S,-1180.0
2022-10-31,1E-WT,chase,L,-480.0
2022-10-31,1E-WT,chase,L,-705.0
2022-10-31,1E-WT,retest6,L,-617.5
2022-10-31,1E-WT,chase,L,-655.0
2022-10-31,1E-WT,retest6,L,-567.5
2022-10-31,RevFT:IB,natstop,L,-192.5
2022-10-31,RevFT:IB,adrstop,L,-192.5
2022-10-31,RevFT:Trap,natstop,L,-617.5
2022-10-31,RevFT:Trap,adrstop,L,-705.0
2022-10-31,MC:CC4,natstop,L,-605.0
2022-10-31,MC:CC4,adrstop,L,-1180.0
2022-10-31,MC:CC3,natstop,S,-442.5
2022-10-31,MC:CC3,adrstop,S,232.5
2022-11-01,1E-WT,chase,S,1195.0
2022-11-01,1E-WT,retest6,S,1282.5
2022-11-01,1E-WT,chase,S,782.5
2022-11-01,1E-WT,retest6,S,870.0
2022-11-01,RevFT:Sneaky,natstop,L,-842.5
2022-11-01,RevFT:Sneaky,adrstop,L,-1167.5
2022-11-01,RevFT:OB,natstop,S,420.0
2022-11-01,RevFT:OB,adrstop,S,420.0
2022-11-01,RevFT:Trap,natstop,L,-442.5
2022-11-01,RevFT:Trap,adrstop,L,-542.5
2022-11-01,RevFT:Trap,natstop,S,-305.0
2022-11-01,RevFT:Trap,adrstop,S,532.5
2022-11-01,MC:CC2,natstop,S,845.0
2022-11-01,MC:CC2,adrstop,S,845.0
2022-11-01,MC:CC4,natstop,S,-567.5
2022-11-01,MC:CC4,adrstop,S,270.0
2022-11-03,1E-WT,chase,L,-530.0
2022-11-03,1E-WT,retest6,L,-442.5
2022-11-03,1E-WT,chase,L,-1280.0
2022-11-03,1E-WT,retest6,L,-917.5
2022-11-03,RevFT:Trap,natstop,S,-605.0
2022-11-03,RevFT:Trap,adrstop,S,520.0
2022-11-03,RevFT:IB,natstop,S,-442.5
2022-11-03,RevFT:IB,adrstop,S,495.0
2022-11-03,RevFT:IB,natstop,S,1032.5
2022-11-03,RevFT:IB,adrstop,S,1032.5
2022-11-03,RevFT:Trap,natstop,L,-317.5
2022-11-03,RevFT:Trap,adrstop,L,-517.5
2022-11-03,MC:CC4,natstop,S,-1567.5
2022-11-03,MC:CC4,adrstop,S,-1280.0
2022-11-03,MC:CC3,natstop,L,-1030.0
2022-11-03,MC:CC3,adrstop,L,-892.5
2022-11-03,MC:CC3,natstop,S,-792.5
2022-11-03,MC:CC3,adrstop,S,320.0
2022-11-03,MC:CC3,natstop,S,-742.5
2022-11-03,MC:CC3,adrstop,S,-1280.0
2022-11-03,MC:CC4,natstop,L,-742.5
2022-11-03,MC:CC4,adrstop,L,-955.0
2022-11-04,1E-WT,chase,L,-1242.5
2022-11-04,1E-WT,retest6,L,-1242.5
2022-11-04,1E-WT,chase,L,-1242.5
2022-11-04,1E-WT,retest6,L,-1242.5
2022-11-04,1E-WT,chase,S,-180.0
2022-11-04,1E-WT,chase,S,-1242.5
2022-11-04,1E-WT,chase,S,-1242.5
2022-11-04,1E-WT,retest6,S,-1242.5
2022-11-04,RevFT:Sneaky,natstop,L,-1305.0
2022-11-04,RevFT:Sneaky,adrstop,L,-1242.5
2022-11-04,RevFT:Sneaky,natstop,S,-417.5
2022-11-04,RevFT:Sneaky,adrstop,S,-1242.5
2022-11-04,RevFT:BO,natstop,S,-492.5
2022-11-04,RevFT:BO,adrstop,S,-1242.5
2022-11-04,RevFT:IB,natstop,L,2045.0
2022-11-04,RevFT:IB,adrstop,L,2045.0
2022-11-04,MC:CC2,natstop,S,-1017.5
2022-11-04,MC:CC2,adrstop,S,-1242.5
2022-11-04,MC:CC4,natstop,L,1795.0
2022-11-04,MC:CC4,adrstop,L,1795.0
2022-11-10,1E-WT,chase,S,-1205.0
2022-11-10,1E-WT,retest6,S,-1205.0
2022-11-10,1E-WT,chase,S,-1205.0
2022-11-10,1E-WT,retest6,S,-1205.0
2022-11-10,RevFT:OB,natstop,L,2232.5
2022-11-10,RevFT:OB,adrstop,L,2232.5
2022-11-10,RevFT:IB,natstop,S,-580.0
2022-11-10,RevFT:IB,adrstop,S,-1205.0
2022-11-10,RevFT:BO,natstop,L,2132.5
2022-11-10,RevFT:BO,adrstop,L,2132.5
2022-11-10,MC:CC4,natstop,L,2357.5
2022-11-10,MC:CC4,adrstop,L,2357.5
2022-11-10,MC:CC5,natstop,L,-705.0
2022-11-10,MC:CC5,adrstop,L,1845.0
2022-11-10,MC:CC4,natstop,S,-892.5
2022-11-10,MC:CC4,adrstop,S,-1205.0
2022-11-10,MC:CC2,natstop,L,2132.5
2022-11-10,MC:CC2,adrstop,L,2132.5
2022-11-15,1E-WT,chase,S,1007.5
2022-11-15,1E-WT,retest6,S,1095.0
2022-11-15,1E-WT,chase,S,870.0
2022-11-15,1E-WT,retest6,S,957.5
2022-11-15,1E-WT,chase,S,795.0
2022-11-15,1E-WT,chase,S,-1180.0
2022-11-15,1E-WT,retest6,S,-1180.0
2022-11-15,RevFT:Trap,natstop,L,-380.0
2022-11-15,RevFT:Trap,adrstop,L,-1180.0
2022-11-15,MC:CC4,natstop,S,1132.5
2022-11-15,MC:CC4,adrstop,S,1132.5
2022-11-15,MC:CC5,natstop,S,-380.0
2022-11-15,MC:CC5,adrstop,S,-380.0
2022-11-17,1E-WT,chase,L,1157.5
2022-11-17,1E-WT,retest6,L,1245.0
2022-11-17,1E-WT,chase,L,1082.5
2022-11-17,1E-WT,chase,L,357.5
2022-11-17,1E-WT,retest6,L,445.0
2022-11-17,1E-WT,chase,L,-1017.5
2022-11-17,1E-WT,retest6,L,-1017.5
2022-11-17,1E-WT,chase,L,-1017.5
2022-11-17,1E-WT,retest6,L,-1017.5
2022-11-17,RevFT:Sneaky,natstop,S,-367.5
2022-11-17,RevFT:Sneaky,adrstop,S,-1017.5
2022-11-17,RevFT:IB,natstop,L,-355.0
2022-11-17,RevFT:IB,adrstop,L,282.5
2022-11-17,RevFT:Trap,natstop,S,170.0
2022-11-17,RevFT:Trap,adrstop,S,170.0
2022-11-17,RevFT:IB,natstop,S,-17.5
2022-11-17,RevFT:IB,adrstop,S,-17.5
2022-11-17,RevFT:OB,natstop,L,-467.5
2022-11-17,RevFT:OB,adrstop,L,270.0
2022-11-17,MC:CC5,natstop,S,-705.0
2022-11-17,MC:CC5,adrstop,S,-1017.5
2022-11-17,MC:CC3,natstop,L,1220.0
2022-11-17,MC:CC3,adrstop,L,1220.0
2022-11-17,MC:CC1,natstop,L,407.5
2022-11-17,MC:CC1,adrstop,L,407.5
2022-11-17,MC:CC3,natstop,L,270.0
2022-11-17,MC:CC3,adrstop,L,270.0
2022-11-17,MC:CC3,natstop,L,-480.0
2022-11-17,MC:CC3,adrstop,L,-1017.5
2022-11-17,MC:CC4,natstop,L,-705.0
2022-11-17,MC:CC4,adrstop,L,-1017.5
2022-11-17,MC:CC5,natstop,L,-792.5
2022-11-17,MC:CC5,adrstop,L,-1017.5
2022-11-17,MC:CC4,natstop,S,-430.0
2022-11-17,MC:CC4,adrstop,S,-430.0
2022-11-18,RevFT:BO,natstop,S,-705.0
2022-11-18,RevFT:BO,adrstop,S,-1005.0
2022-11-18,RevFT:IB,natstop,L,-492.5
2022-11-18,RevFT:IB,adrstop,L,-1005.0
2022-11-18,RevFT:Sneaky,natstop,S,-505.0
2022-11-18,RevFT:Sneaky,adrstop,S,-1005.0
2022-11-18,RevFT:Trap,natstop,L,-342.5
2022-11-18,RevFT:Trap,adrstop,L,-1005.0
2022-11-18,RevFT:Sneaky,natstop,L,757.5
2022-11-18,RevFT:Sneaky,adrstop,L,757.5
2022-11-18,RevFT:OB,natstop,S,-617.5
2022-11-18,RevFT:OB,adrstop,S,-1005.0
2022-11-18,MC:CC3,natstop,S,-1130.0
2022-11-18,MC:CC3,adrstop,S,-1005.0
2022-11-18,MC:CC5,natstop,S,-717.5
2022-11-18,MC:CC5,adrstop,S,-1005.0
2022-11-28,RevFT:OB,natstop,L,-242.5
2022-11-28,RevFT:OB,adrstop,L,-617.5
2022-11-28,RevFT:Trap,natstop,L,-505.0
2022-11-28,RevFT:Trap,adrstop,L,-617.5
2022-11-28,RevFT:Trap,natstop,S,707.5
2022-11-28,RevFT:Trap,adrstop,S,707.5
2022-11-28,RevFT:OB,natstop,L,-242.5
2022-11-28,RevFT:OB,adrstop,L,20.0
2022-11-28,MC:CC3,natstop,S,1120.0
2022-11-28,MC:CC3,adrstop,S,1120.0
2022-11-28,MC:CC3,natstop,S,645.0
2022-11-28,MC:CC3,adrstop,S,645.0
2022-11-28,MC:CC5,natstop,S,632.5
2022-11-28,MC:CC5,adrstop,S,632.5
2022-12-02,RevFT:Sneaky,natstop,S,-530.0
2022-12-02,RevFT:Sneaky,adrstop,S,-742.5
2022-12-02,RevFT:Trap,natstop,S,-317.5
2022-12-02,RevFT:Trap,adrstop,S,-742.5
2022-12-02,MC:CC4,natstop,L,732.5
2022-12-02,MC:CC4,adrstop,L,732.5
2022-12-02,MC:CC3,natstop,L,-305.0
2022-12-02,MC:CC3,adrstop,L,495.0
2022-12-02,MC:CC2,natstop,L,145.0
2022-12-02,MC:CC2,adrstop,L,145.0
2022-12-13,RevFT:Trap,natstop,S,1357.5
2022-12-13,RevFT:Trap,adrstop,S,1357.5
2022-12-13,RevFT:Trap,natstop,L,-517.5
2022-12-13,RevFT:Trap,adrstop,L,-967.5
2022-12-13,RevFT:BO,natstop,L,820.0
2022-12-13,RevFT:BO,adrstop,L,820.0
2022-12-13,RevFT:BO,natstop,L,-730.0
2022-12-13,RevFT:BO,adrstop,L,-967.5
2022-12-13,MC:CC2,natstop,S,145.0
2022-12-13,MC:CC2,adrstop,S,145.0
2022-12-13,MC:CC3,natstop,S,-1017.5
2022-12-13,MC:CC3,adrstop,S,-967.5
2022-12-13,MC:CC5,natstop,S,-892.5
2022-12-13,MC:CC5,adrstop,S,-967.5
2022-12-13,MC:CC4,natstop,L,-30.0
2022-12-13,MC:CC4,adrstop,L,-967.5
2022-12-15,1E-WT,chase,S,195.0
2022-12-15,1E-WT,retest6,S,282.5
2022-12-15,1E-WT,chase,S,70.0
2022-12-15,1E-WT,retest6,S,157.5
2022-12-15,1E-WT,chase,S,-992.5
2022-12-15,1E-WT,retest6,S,-992.5
2022-12-15,RevFT:OB,natstop,S,820.0
2022-12-15,RevFT:OB,adrstop,S,820.0
2022-12-15,RevFT:OB,natstop,S,-592.5
2022-12-15,RevFT:OB,adrstop,S,20.0
2022-12-15,RevFT:Trap,natstop,S,-430.0
2022-12-15,RevFT:Trap,adrstop,S,-992.5
2022-12-15,MC:CC4,natstop,S,-730.0
2022-12-15,MC:CC4,adrstop,S,-992.5
2022-12-15,MC:CC3,natstop,L,-155.0
2022-12-15,MC:CC3,adrstop,L,-155.0
2022-12-15,MC:CC4,natstop,L,-405.0
2022-12-15,MC:CC4,adrstop,L,-405.0
2022-12-21,1E-WT,chase,L,957.5
2022-12-21,1E-WT,retest6,L,1045.0
2022-12-21,1E-WT,chase,L,132.5
2022-12-21,1E-WT,retest6,L,220.0
2022-12-21,1E-WT,chase,L,-955.0
2022-12-21,1E-WT,retest6,L,-167.5
2022-12-21,1E-WT,chase,L,45.0
2022-12-21,1E-WT,retest6,L,132.5
2022-12-21,1E-WT,chase,S,-955.0
2022-12-21,1E-WT,retest6,S,-530.0
2022-12-21,1E-WT,chase,S,-955.0
2022-12-21,1E-WT,retest6,S,-567.5
2022-12-21,1E-WT,chase,L,20.0
2022-12-21,1E-WT,retest6,L,107.5
2022-12-21,RevFT:Trap,natstop,S,-430.0
2022-12-21,RevFT:Trap,adrstop,S,-955.0
2022-12-21,RevFT:Trap,natstop,S,-430.0
2022-12-21,RevFT:Trap,adrstop,S,-142.5
2022-12-21,RevFT:OB,natstop,S,-280.0
2022-12-21,RevFT:OB,adrstop,S,-230.0
2022-12-21,RevFT:Trap,natstop,S,82.5
2022-12-21,RevFT:Trap,adrstop,S,82.5
2022-12-21,MC:CC2,natstop,L,1007.5
2022-12-21,MC:CC2,adrstop,L,1007.5
2022-12-21,MC:CC5,natstop,L,145.0
2022-12-21,MC:CC5,adrstop,L,145.0
2022-12-21,MC:CC4,natstop,S,-567.5
2022-12-21,MC:CC4,adrstop,S,-505.0
2022-12-22,RevFT:OB,natstop,L,-355.0
2022-12-22,RevFT:OB,adrstop,L,-967.5
2022-12-22,RevFT:IB,natstop,L,-255.0
2022-12-22,RevFT:IB,adrstop,L,-967.5
2022-12-22,RevFT:Trap,natstop,L,-392.5
2022-12-22,RevFT:Trap,adrstop,L,2157.5
2022-12-22,RevFT:BO,natstop,L,2232.5
2022-12-22,RevFT:BO,adrstop,L,2232.5
2022-12-22,MC:CC2,natstop,S,-130.0
2022-12-22,MC:CC2,adrstop,S,-130.0
2022-12-22,MC:CC5,natstop,S,-742.5
2022-12-22,MC:CC5,adrstop,S,-967.5
2022-12-22,MC:CC2,natstop,S,-567.5
2022-12-22,MC:CC2,adrstop,S,-967.5
2022-12-22,MC:CC3,natstop,L,1382.5
2022-12-22,MC:CC3,adrstop,L,1382.5
2022-12-22,MC:CC3,natstop,L,1132.5
2022-12-22,MC:CC3,adrstop,L,1132.5
2022-12-29,RevFT:Trap,natstop,S,-330.0
2022-12-29,RevFT:Trap,adrstop,S,-955.0
2022-12-29,RevFT:IB,natstop,S,-267.5
2022-12-29,RevFT:IB,adrstop,S,-380.0
2022-12-29,RevFT:OB,natstop,S,-330.0
2022-12-29,RevFT:OB,adrstop,S,-367.5
2022-12-29,RevFT:IB,natstop,S,-267.5
2022-12-29,RevFT:IB,adrstop,S,207.5
2022-12-29,MC:CC3,natstop,S,-355.0
2022-12-29,MC:CC3,adrstop,S,-5.0
2022-12-30,RevFT:IB,natstop,S,-617.5
2022-12-30,RevFT:IB,adrstop,S,-892.5
2022-12-30,RevFT:Sneaky,natstop,L,-467.5
2022-12-30,RevFT:Sneaky,adrstop,L,-892.5
2022-12-30,RevFT:Trap,natstop,S,-255.0
2022-12-30,RevFT:Trap,adrstop,S,-892.5
2022-12-30,RevFT:Trap,natstop,L,1557.5
2022-12-30,RevFT:Trap,adrstop,L,1557.5
2022-12-30,RevFT:BO,natstop,L,-355.0
2022-12-30,RevFT:BO,adrstop,L,1795.0
2022-12-30,MC:CC3,natstop,S,-492.5
2022-12-30,MC:CC3,adrstop,S,-892.5
2022-12-30,MC:CC3,natstop,S,-1055.0
2022-12-30,MC:CC3,adrstop,S,-892.5
2023-01-04,1E-WT,chase,L,-892.5
2023-01-04,1E-WT,retest6,L,-892.5
2023-01-04,1E-WT,chase,L,-892.5
2023-01-04,1E-WT,retest6,L,-892.5
2023-01-04,1E-WT,chase,S,-892.5
2023-01-04,1E-WT,retest6,S,-892.5
2023-01-04,RevFT:OB,natstop,S,-1717.5
2023-01-04,RevFT:OB,adrstop,S,-892.5
2023-01-04,RevFT:Sneaky,natstop,S,832.5
2023-01-04,RevFT:Sneaky,adrstop,S,832.5
2023-01-04,RevFT:Trap,natstop,L,-967.5
2023-01-04,RevFT:Trap,adrstop,L,-892.5
2023-01-04,MC:CC2,natstop,S,-1717.5
2023-01-04,MC:CC2,adrstop,S,-892.5
2023-01-04,MC:CC4,natstop,L,-1055.0
2023-01-04,MC:CC4,adrstop,L,-892.5
2023-01-04,MC:CC5,natstop,L,-1130.0
2023-01-04,MC:CC5,adrstop,L,-892.5
2023-01-04,MC:CC4,natstop,S,382.5
2023-01-04,MC:CC4,adrstop,S,382.5
2023-01-04,MC:CC5,natstop,S,270.0
2023-01-04,MC:CC5,adrstop,S,270.0
2023-01-06,1E-WT,chase,L,882.5
2023-01-06,1E-WT,chase,L,570.0
2023-01-06,1E-WT,chase,L,-205.0
2023-01-06,1E-WT,retest6,L,-117.5
2023-01-06,1E-WT,chase,L,-342.5
2023-01-06,RevFT:Trap,natstop,S,-430.0
2023-01-06,RevFT:Trap,adrstop,S,-880.0
2023-01-06,MC:CC4,natstop,L,295.0
2023-01-06,MC:CC4,adrstop,L,295.0
2023-01-09,1E-WT,chase,L,-955.0
2023-01-09,1E-WT,retest6,L,-955.0
2023-01-09,1E-WT,chase,L,-955.0
2023-01-09,1E-WT,retest6,L,-955.0
2023-01-09,1E-WT,chase,L,-955.0
2023-01-09,1E-WT,retest6,L,-955.0
2023-01-09,1E-WT,chase,L,-955.0
2023-01-09,1E-WT,retest6,L,-955.0
2023-01-09,1E-WT,chase,S,2120.0
2023-01-09,1E-WT,retest6,S,2207.5
2023-01-09,1E-WT,chase,S,1370.0
2023-01-09,1E-WT,retest6,S,1457.5
2023-01-09,1E-WT,chase,S,1007.5
2023-01-09,1E-WT,retest6,S,1095.0
2023-01-09,RevFT:IB,natstop,S,-330.0
2023-01-09,RevFT:IB,adrstop,S,2495.0
2023-01-09,RevFT:Trap,natstop,S,-342.5
2023-01-09,RevFT:Trap,adrstop,S,2695.0
2023-01-09,RevFT:IB,natstop,L,-267.5
2023-01-09,RevFT:IB,adrstop,L,-955.0
2023-01-09,RevFT:Sneaky,natstop,L,-380.0
2023-01-09,RevFT:Sneaky,adrstop,L,-955.0
2023-01-09,RevFT:Trap,natstop,L,-292.5
2023-01-09,RevFT:Trap,adrstop,L,-955.0
2023-01-09,MC:CC4,natstop,S,2132.5
2023-01-09,MC:CC4,adrstop,S,2132.5
2023-01-09,MC:CC5,natstop,S,1357.5
2023-01-09,MC:CC5,adrstop,S,1357.5
2023-01-13,1E-WT,chase,L,1157.5
2023-01-13,1E-WT,retest6,L,1245.0
2023-01-13,1E-WT,chase,L,1070.0
2023-01-13,1E-WT,retest6,L,1157.5
2023-01-13,1E-WT,chase,L,982.5
2023-01-13,1E-WT,retest6,L,1070.0
2023-01-13,1E-WT,chase,L,782.5
2023-01-13,1E-WT,retest6,L,870.0
2023-01-13,1E-WT,chase,L,307.5
2023-01-13,1E-WT,retest6,L,395.0
2023-01-13,1E-WT,chase,L,345.0
2023-01-13,1E-WT,retest6,L,432.5
2023-01-13,1E-WT,chase,L,220.0
2023-01-13,1E-WT,retest6,L,307.5
2023-01-13,RevFT:Trap,natstop,L,-517.5
2023-01-13,RevFT:Trap,adrstop,L,945.0
2023-01-13,RevFT:Trap,natstop,S,-305.0
2023-01-13,RevFT:Trap,adrstop,S,-905.0
2023-01-13,RevFT:OB,natstop,S,-280.0
2023-01-13,RevFT:OB,adrstop,S,-905.0
2023-01-13,RevFT:Trap,natstop,L,320.0
2023-01-13,RevFT:Trap,adrstop,L,320.0
2023-01-13,MC:CC4,natstop,L,632.5
2023-01-13,MC:CC4,adrstop,L,632.5
2023-01-13,MC:CC5,natstop,L,445.0
2023-01-13,MC:CC5,adrstop,L,445.0
2023-02-02,1E-WT,chase,S,-880.0
2023-02-02,1E-WT,retest6,S,-880.0
2023-02-02,1E-WT,chase,L,-880.0
2023-02-02,1E-WT,retest6,L,-880.0
2023-02-02,RevFT:Trap,natstop,L,-117.5
2023-02-02,RevFT:Trap,adrstop,L,-117.5
2023-02-02,RevFT:Trap,natstop,S,-280.0
2023-02-02,RevFT:Trap,adrstop,S,-880.0
2023-02-02,RevFT:OB,natstop,S,1395.0
2023-02-02,RevFT:OB,adrstop,S,1395.0
2023-02-02,MC:CC5,natstop,L,-755.0
2023-02-02,MC:CC5,adrstop,L,-880.0
2023-02-02,MC:CC3,natstop,S,-405.0
2023-02-02,MC:CC3,adrstop,S,-880.0
2023-02-03,1E-WT,chase,S,145.0
2023-02-03,1E-WT,retest6,S,232.5
2023-02-03,1E-WT,chase,S,-80.0
2023-02-03,1E-WT,retest6,S,7.5
2023-02-03,RevFT:IB,natstop,L,-1092.5
2023-02-03,RevFT:IB,adrstop,L,-942.5
2023-02-03,RevFT:IB,natstop,S,-555.0
2023-02-03,RevFT:IB,adrstop,S,1770.0
2023-02-03,RevFT:Sneaky,natstop,S,1495.0
2023-02-03,RevFT:Sneaky,adrstop,S,1495.0
2023-02-03,RevFT:Sneaky,natstop,S,1820.0
2023-02-03,RevFT:Sneaky,adrstop,S,1820.0
2023-02-03,RevFT:Trap,natstop,L,-817.5
2023-02-03,RevFT:Trap,adrstop,L,-942.5
2023-02-03,RevFT:Sneaky,natstop,L,-692.5
2023-02-03,RevFT:Sneaky,adrstop,L,-942.5
2023-02-03,MC:CC3,natstop,L,-1692.5
2023-02-03,MC:CC3,adrstop,L,-942.5
2023-02-03,MC:CC3,natstop,S,1670.0
2023-02-03,MC:CC3,adrstop,S,1670.0
2023-02-03,MC:CC5,natstop,S,757.5
2023-02-03,MC:CC5,adrstop,S,757.5
2023-02-09,1E-WT,chase,S,895.0
2023-02-09,1E-WT,retest6,S,982.5
2023-02-09,1E-WT,chase,S,520.0
2023-02-09,1E-WT,retest6,S,607.5
2023-02-09,RevFT:OB,natstop,L,-292.5
2023-02-09,RevFT:OB,adrstop,L,-930.0
2023-02-09,RevFT:BO,natstop,S,1582.5
2023-02-09,RevFT:BO,adrstop,S,1582.5
2023-02-09,RevFT:IB,natstop,L,-442.5
2023-02-09,RevFT:IB,adrstop,L,-930.0
2023-02-09,RevFT:IB,natstop,S,1095.0
2023-02-09,RevFT:IB,adrstop,S,1095.0
2023-02-09,MC:CC3,natstop,L,-480.0
2023-02-09,MC:CC3,adrstop,L,-930.0
2023-02-09,MC:CC3,natstop,S,1370.0
2023-02-09,MC:CC3,adrstop,S,1370.0
2023-02-16,1E-WT,chase,L,-867.5
2023-02-16,1E-WT,chase,L,-867.5
2023-02-16,1E-WT,retest6,L,-867.5
2023-02-16,1E-WT,chase,L,-867.5
2023-02-16,1E-WT,retest6,L,-867.5
2023-02-16,1E-WT,chase,L,-867.5
2023-02-16,1E-WT,retest6,L,-867.5
2023-02-16,1E-WT,chase,L,-867.5
2023-02-16,1E-WT,retest6,L,-867.5
2023-02-16,RevFT:Trap,natstop,L,-267.5
2023-02-16,RevFT:Trap,adrstop,L,-867.5
2023-02-16,RevFT:IB,natstop,S,-330.0
2023-02-16,RevFT:IB,adrstop,S,1632.5
2023-02-16,RevFT:BO,natstop,S,-405.0
2023-02-16,RevFT:BO,adrstop,S,1995.0
2023-02-16,RevFT:Trap,natstop,L,-405.0
2023-02-16,RevFT:Trap,adrstop,L,-867.5
2023-02-16,RevFT:Trap,natstop,S,2107.5
2023-02-16,RevFT:Trap,adrstop,S,2107.5
2023-02-16,MC:CC3,natstop,L,-905.0
2023-02-16,MC:CC3,adrstop,L,-867.5
2023-02-21,1E-WT,chase,S,1370.0
2023-02-21,1E-WT,retest6,S,1457.5
2023-02-21,1E-WT,chase,S,1057.5
2023-02-21,1E-WT,retest6,S,1145.0
2023-02-21,1E-WT,chase,S,632.5
2023-02-21,1E-WT,retest6,S,720.0
2023-02-21,1E-WT,chase,S,507.5
2023-02-21,1E-WT,retest6,S,595.0
2023-02-21,1E-WT,chase,S,445.0
2023-02-21,1E-WT,retest6,S,532.5
2023-02-21,1E-WT,chase,S,370.0
2023-02-21,1E-WT,retest6,S,457.5
2023-02-21,1E-WT,chase,S,-42.5
2023-02-21,1E-WT,retest6,S,45.0
2023-02-21,1E-WT,chase,S,-92.5
2023-02-21,1E-WT,retest6,S,-5.0
2023-02-21,RevFT:OB,natstop,L,-217.5
2023-02-21,RevFT:OB,adrstop,L,-792.5
2023-02-21,RevFT:BO,natstop,S,382.5
2023-02-21,RevFT:BO,adrstop,S,382.5
2023-02-21,RevFT:OB,natstop,L,-155.0
2023-02-21,RevFT:OB,adrstop,L,-155.0
2023-02-21,MC:CC4,natstop,S,907.5
2023-02-21,MC:CC4,adrstop,S,907.5
2023-02-21,MC:CC2,natstop,L,-155.0
2023-02-21,MC:CC2,adrstop,L,-155.0
2023-02-23,RevFT:Sneaky,natstop,L,-317.5
2023-02-23,RevFT:Sneaky,adrstop,L,-730.0
2023-02-23,MC:CC4,natstop,L,320.0
2023-02-23,MC:CC4,adrstop,L,320.0
2023-02-23,MC:CC5,natstop,L,220.0
2023-02-23,MC:CC5,adrstop,L,220.0
2023-02-24,1E-WT,chase,L,370.0
2023-02-24,1E-WT,chase,L,-692.5
2023-02-24,1E-WT,retest6,L,-692.5
2023-02-24,1E-WT,chase,L,-692.5
2023-02-24,1E-WT,retest6,L,345.0
2023-02-24,RevFT:Trap,natstop,S,-455.0
2023-02-24,RevFT:Trap,adrstop,S,-692.5
2023-02-24,RevFT:Sneaky,natstop,L,845.0
2023-02-24,RevFT:Sneaky,adrstop,L,845.0
2023-02-24,RevFT:Trap,natstop,S,-442.5
2023-02-24,RevFT:Trap,adrstop,S,-692.5
2023-02-24,RevFT:BO,natstop,L,595.0
2023-02-24,RevFT:BO,adrstop,L,595.0
2023-02-24,RevFT:Sneaky,natstop,S,-330.0
2023-02-24,RevFT:Sneaky,adrstop,S,-692.5
2023-02-24,RevFT:BO,natstop,L,-642.5
2023-02-24,RevFT:BO,adrstop,L,-692.5
2023-02-24,MC:CC2,natstop,L,-605.0
2023-02-24,MC:CC2,adrstop,L,-692.5
2023-02-24,MC:CC4,natstop,S,-617.5
2023-02-24,MC:CC4,adrstop,S,-692.5
2023-02-24,MC:CC3,natstop,L,270.0
2023-02-24,MC:CC3,adrstop,L,270.0
2023-02-27,RevFT:Sneaky,natstop,S,182.5
2023-02-27,RevFT:Sneaky,adrstop,S,182.5
2023-02-27,RevFT:Sneaky,natstop,L,-317.5
2023-02-27,RevFT:Sneaky,adrstop,L,-692.5
2023-02-27,RevFT:BO,natstop,L,-505.0
2023-02-27,RevFT:BO,adrstop,L,-692.5
2023-02-27,RevFT:IB,natstop,S,-192.5
2023-02-27,RevFT:IB,adrstop,S,207.5
2023-02-27,RevFT:Trap,natstop,S,-242.5
2023-02-27,RevFT:Trap,adrstop,S,420.0
2023-02-27,RevFT:BO,natstop,L,-467.5
2023-02-27,RevFT:BO,adrstop,L,-692.5
2023-02-27,RevFT:Sneaky,natstop,S,370.0
2023-02-27,RevFT:Sneaky,adrstop,S,370.0
2023-02-27,MC:CC3,natstop,L,-630.0
2023-02-27,MC:CC3,adrstop,L,-692.5
2023-02-27,MC:CC4,natstop,L,-780.0
2023-02-27,MC:CC4,adrstop,L,-692.5
2023-02-27,MC:CC5,natstop,L,-1042.5
2023-02-27,MC:CC5,adrstop,L,-692.5
2023-02-27,MC:CC3,natstop,S,182.5
2023-02-27,MC:CC3,adrstop,S,182.5
2023-02-27,MC:CC4,natstop,L,-580.0
2023-02-27,MC:CC4,adrstop,L,-692.5
2023-02-27,MC:CC5,natstop,L,-592.5
2023-02-27,MC:CC5,adrstop,L,-692.5
2023-02-27,MC:CC2,natstop,S,307.5
