Date,dir,variant,net
2025-06-06,S,base,195.0
2025-06-06,S,be1.0,-17.5
2025-06-06,S,be0.5,-17.5
2025-06-06,S,tight6,-80.0
2025-06-06,S,scale2x,195.0
2025-06-06,S,retest2,170.0
2025-06-06,S,retest6,220.0
2025-06-11,L,base,-867.5
2025-06-11,L,be1.0,-867.5
2025-06-11,L,be0.5,-17.5
2025-06-11,L,tight6,122.8
2025-06-11,L,scale2x,-867.5
2025-06-11,L,retest2,-867.5
2025-06-11,L,retest6,-867.5
2025-06-11,L,base,-867.5
2025-06-11,L,be1.0,-867.5
2025-06-11,L,be0.5,-867.5
2025-06-11,L,tight6,-217.5
2025-06-11,L,scale2x,-867.5
2025-06-11,L,retest2,-867.5
2025-06-11,L,retest6,-867.5
2025-06-11,S,base,1245.0
2025-06-11,S,be1.0,-17.5
2025-06-11,S,be0.5,-17.5
2025-06-11,S,tight6,520.0
2025-06-11,S,scale2x,1463.8
2025-06-11,S,retest2,1220.0
2025-06-11,S,retest6,1270.0
2025-06-11,S,base,157.5
2025-06-11,S,be1.0,157.5
2025-06-11,S,be0.5,157.5
2025-06-11,S,tight6,492.5
2025-06-11,S,scale2x,157.5
2025-06-11,S,retest2,132.5
2025-06-11,S,retest6,182.5
2025-06-17,S,base,-30.0
2025-06-17,S,be1.0,-30.0
2025-06-17,S,be0.5,-17.5
2025-06-17,S,tight6,-55.0
2025-06-17,S,scale2x,-30.0
2025-06-17,S,retest2,-55.0
2025-06-17,S,retest6,-5.0
2025-06-20,S,base,532.5
2025-06-20,S,be1.0,-17.5
2025-06-20,S,be0.5,-17.5
2025-06-20,S,tight6,681.3
2025-06-20,S,scale2x,932.5
2025-06-20,S,retest2,507.5
2025-06-20,S,retest6,557.5
2025-06-20,S,base,-692.5
2025-06-20,S,be1.0,-692.5
2025-06-20,S,be0.5,-692.5
2025-06-20,S,tight6,-480.0
2025-06-20,S,scale2x,-692.5
2025-06-20,S,retest2,-692.5
2025-06-20,S,retest6,-692.5
2025-06-20,S,base,45.0
2025-06-20,S,be1.0,-17.5
2025-06-20,S,be0.5,-17.5
2025-06-20,S,tight6,506.3
2025-06-20,S,scale2x,45.0
2025-06-20,S,retest2,20.0
2025-06-20,S,retest6,70.0
2025-06-26,L,base,-5.0
2025-06-26,L,be1.0,-5.0
2025-06-26,L,be0.5,-17.5
2025-06-26,L,tight6,255.0
2025-06-26,L,scale2x,-5.0
2025-06-26,L,retest2,-30.0
2025-06-26,L,retest6,20.0
2025-06-26,L,base,-105.0
2025-06-26,L,be1.0,-105.0
2025-06-26,L,be0.5,-17.5
2025-06-26,L,tight6,-140.0
2025-06-26,L,scale2x,-105.0
2025-06-26,L,retest2,-130.0
2025-06-26,L,retest6,-80.0
2025-06-27,L,base,-780.0
2025-06-27,L,be1.0,-780.0
2025-06-27,L,be0.5,-780.0
2025-06-27,L,tight6,-53.8
2025-06-27,L,scale2x,-780.0
2025-06-27,L,retest2,-780.0
2025-06-27,L,retest6,-780.0
2025-06-30,L,base,370.0
2025-06-30,L,be1.0,370.0
2025-06-30,L,be0.5,370.0
2025-06-30,L,tight6,-317.5
2025-06-30,L,scale2x,370.0
2025-06-30,L,retest2,345.0
2025-06-30,L,retest6,395.0
2025-07-02,L,base,632.5
2025-07-02,L,be1.0,632.5
2025-07-02,L,be0.5,632.5
2025-07-02,L,tight6,52.5
2025-07-02,L,scale2x,632.5
2025-07-02,L,retest2,607.5
2025-07-02,L,retest6,657.5
2025-07-02,L,base,420.0
2025-07-02,L,be1.0,420.0
2025-07-02,L,be0.5,420.0
2025-07-02,L,tight6,26.2
2025-07-02,L,scale2x,420.0
2025-07-02,L,retest2,395.0
2025-07-02,L,retest6,445.0
2025-07-02,L,base,257.5
2025-07-02,L,be1.0,257.5
2025-07-02,L,be0.5,257.5
2025-07-02,L,tight6,-76.3
2025-07-02,L,scale2x,257.5
2025-07-02,L,retest2,232.5
2025-07-02,L,retest6,282.5
2025-07-02,L,base,220.0
2025-07-02,L,be1.0,220.0
2025-07-02,L,be0.5,220.0
2025-07-02,L,tight6,37.5
2025-07-02,L,scale2x,220.0
2025-07-02,L,retest2,195.0
2025-07-09,S,base,-105.0
2025-07-09,S,be1.0,-17.5
2025-07-09,S,be0.5,-17.5
2025-07-09,S,tight6,958.7
2025-07-09,S,scale2x,513.8
2025-07-09,S,retest2,-130.0
2025-07-09,S,retest6,-80.0
2025-07-10,L,base,45.0
2025-07-10,L,be1.0,-17.5
2025-07-10,L,be0.5,-17.5
2025-07-10,L,tight6,175.0
2025-07-10,L,scale2x,45.0
2025-07-10,L,retest2,20.0
2025-07-10,L,base,-605.0
2025-07-10,L,be1.0,-605.0
2025-07-10,L,be0.5,-605.0
2025-07-10,L,tight6,-217.5
2025-07-10,L,scale2x,-605.0
2025-07-10,L,retest2,-605.0
2025-07-10,L,retest6,-605.0
2025-07-14,L,base,432.5
2025-07-14,L,be1.0,432.5
2025-07-14,L,be0.5,-17.5
2025-07-14,L,tight6,132.5
2025-07-14,L,scale2x,432.5
2025-07-14,L,retest2,407.5
2025-07-14,L,retest6,457.5
2025-07-18,S,base,-355.0
2025-07-18,S,be1.0,-355.0
2025-07-18,S,be0.5,-355.0
2025-07-18,S,tight6,-150.0
2025-07-18,S,scale2x,-355.0
2025-07-18,S,retest2,-380.0
2025-07-18,S,retest6,-330.0
2025-07-21,L,base,-680.0
2025-07-21,L,be1.0,-680.0
2025-07-21,L,be0.5,-680.0
2025-07-21,L,tight6,-67.5
2025-07-21,L,scale2x,-680.0
2025-07-21,L,retest2,-680.0
2025-07-21,L,retest6,-680.0
2025-07-25,L,base,545.0
2025-07-25,L,be1.0,545.0
2025-07-25,L,be0.5,545.0
2025-07-25,L,tight6,-53.8
2025-07-25,L,scale2x,545.0
2025-07-25,L,retest2,520.0
2025-07-25,L,retest6,570.0
2025-07-25,L,base,70.0
2025-07-25,L,be1.0,70.0
2025-07-25,L,be0.5,-17.5
2025-07-25,L,tight6,136.2
2025-07-25,L,scale2x,70.0
2025-07-25,L,retest2,45.0
2025-07-25,L,retest6,95.0
2025-07-25,L,base,-105.0
2025-07-25,L,be1.0,-105.0
2025-07-25,L,be0.5,-105.0
2025-07-25,L,tight6,53.8
2025-07-25,L,scale2x,-105.0
2025-07-25,L,retest2,-130.0
2025-07-25,L,retest6,-80.0
2025-07-25,L,base,-205.0
2025-07-25,L,be1.0,-205.0
2025-07-25,L,be0.5,-205.0
2025-07-25,L,tight6,-18.7
2025-07-25,L,scale2x,-205.0
2025-07-25,L,retest2,-230.0
2025-07-25,L,retest6,-180.0
2025-07-28,S,base,-242.5
2025-07-28,S,be1.0,-242.5
2025-07-28,S,be0.5,-17.5
2025-07-28,S,tight6,282.5
2025-07-28,S,scale2x,-242.5
2025-07-28,S,retest2,-267.5
2025-07-28,S,base,-530.0
2025-07-28,S,be1.0,-530.0
2025-07-28,S,be0.5,-530.0
2025-07-28,S,tight6,-130.0
2025-07-28,S,scale2x,-530.0
2025-07-28,S,retest2,-642.5
2025-07-28,S,retest6,-505.0
2025-07-29,S,base,345.0
2025-07-29,S,be1.0,345.0
2025-07-29,S,be0.5,-17.5
2025-07-29,S,tight6,7.5
2025-07-29,S,scale2x,345.0
2025-07-29,S,retest2,320.0
2025-07-29,S,retest6,370.0
2025-08-05,S,base,-767.5
2025-08-05,S,be1.0,-767.5
2025-08-05,S,be0.5,-17.5
2025-08-05,S,tight6,-17.5
2025-08-05,S,scale2x,-767.5
2025-08-05,S,retest2,-767.5
2025-08-05,S,retest6,-767.5
2025-08-08,L,base,507.5
2025-08-08,L,be1.0,507.5
2025-08-08,L,be0.5,507.5
2025-08-08,L,tight6,-67.5
2025-08-08,L,scale2x,507.5
2025-08-08,L,retest2,482.5
2025-08-11,S,base,-917.5
2025-08-11,S,be1.0,-917.5
2025-08-11,S,be0.5,-917.5
2025-08-11,S,tight6,-177.5
2025-08-11,S,scale2x,-917.5
2025-08-11,S,retest2,-917.5
2025-08-11,S,retest6,-917.5
2025-08-11,S,base,470.0
2025-08-11,S,be1.0,470.0
2025-08-11,S,be0.5,-17.5
2025-08-11,S,tight6,7.5
2025-08-11,S,scale2x,470.0
2025-08-11,S,retest2,445.0
2025-08-11,S,retest6,495.0
2025-08-12,L,base,420.0
2025-08-12,L,be1.0,420.0
2025-08-12,L,be0.5,420.0
2025-08-12,L,tight6,420.0
2025-08-12,L,scale2x,420.0
2025-08-12,L,retest2,395.0
2025-08-12,L,retest6,445.0
2025-08-12,L,base,207.5
2025-08-12,L,be1.0,207.5
2025-08-12,L,be0.5,207.5
2025-08-12,L,tight6,-38.8
2025-08-12,L,scale2x,207.5
2025-08-12,L,retest2,182.5
2025-08-12,L,retest6,232.5
2025-08-14,L,base,-167.5
2025-08-14,L,be1.0,-167.5
2025-08-14,L,be0.5,-17.5
2025-08-14,L,tight6,-67.5
2025-08-14,L,scale2x,-167.5
2025-08-14,L,retest2,-192.5
2025-08-14,L,retest6,-142.5
2025-08-19,S,base,670.0
2025-08-19,S,be1.0,670.0
2025-08-19,S,be0.5,670.0
2025-08-19,S,tight6,670.0
2025-08-19,S,scale2x,1026.2
2025-08-19,S,retest2,645.0
2025-08-19,S,retest6,695.0
2025-08-20,L,base,695.0
2025-08-20,L,be1.0,-17.5
2025-08-20,L,be0.5,-17.5
2025-08-20,L,tight6,-5.0
2025-08-20,L,scale2x,695.0
2025-08-20,L,retest2,-717.5
2025-08-20,L,retest6,720.0
2025-08-26,L,base,1445.0
2025-08-26,L,be1.0,1445.0
2025-08-26,L,be0.5,-17.5
2025-08-26,L,tight6,-112.5
2025-08-26,L,scale2x,1426.2
2025-08-26,L,retest2,1420.0
2025-08-26,L,retest6,1470.0
2025-08-26,L,base,1145.0
2025-08-26,L,be1.0,1145.0
2025-08-26,L,be0.5,1145.0
2025-08-26,L,tight6,-90.0
2025-08-26,L,scale2x,1145.0
2025-08-26,L,retest2,1120.0
2025-08-26,L,retest6,1170.0
2025-09-02,L,base,-717.5
2025-09-02,L,be1.0,-717.5
2025-09-02,L,be0.5,-717.5
2025-09-02,L,tight6,-717.5
2025-09-02,L,scale2x,-717.5
2025-09-02,L,retest2,-717.5
2025-09-02,L,retest6,-717.5
2025-09-04,L,base,1532.5
2025-09-04,L,be1.0,1532.5
2025-09-04,L,be0.5,1532.5
2025-09-04,L,tight6,-55.0
2025-09-04,L,scale2x,1432.5
2025-09-04,L,retest2,1507.5
2025-09-04,L,retest6,1557.5
2025-09-04,L,base,1445.0
2025-09-04,L,be1.0,1445.0
2025-09-04,L,be0.5,1445.0
2025-09-04,L,tight6,-156.2
2025-09-04,L,scale2x,1388.8
2025-09-04,L,retest2,1420.0
2025-09-04,L,retest6,1470.0
2025-09-04,L,base,1020.0
2025-09-04,L,be1.0,1020.0
2025-09-04,L,be0.5,1020.0
2025-09-04,L,tight6,1020.0
2025-09-04,L,scale2x,1020.0
2025-09-04,L,retest2,995.0
2025-09-04,L,retest6,1045.0
2025-09-08,S,base,-305.0
2025-09-08,S,be1.0,-305.0
2025-09-08,S,be0.5,-17.5
2025-09-08,S,tight6,-95.0
2025-09-08,S,scale2x,-305.0
2025-09-08,S,retest2,-330.0
2025-09-08,S,retest6,-280.0
2025-09-08,S,base,-342.5
2025-09-08,S,be1.0,-342.5
2025-09-08,S,be0.5,-17.5
2025-09-08,S,tight6,287.5
2025-09-08,S,scale2x,-342.5
2025-09-08,S,retest2,-367.5
2025-09-08,S,retest6,-317.5
2025-09-09,L,base,695.0
2025-09-09,L,be1.0,695.0
2025-09-09,L,be0.5,695.0
2025-09-09,L,tight6,15.0
2025-09-09,L,scale2x,695.0
2025-09-09,L,retest2,670.0
2025-09-09,L,retest6,720.0
2025-09-11,L,base,370.0
2025-09-11,L,be1.0,370.0
2025-09-11,L,be0.5,-17.5
2025-09-11,L,tight6,195.0
2025-09-11,L,scale2x,370.0
2025-09-11,L,retest2,345.0
2025-09-11,L,retest6,395.0
2025-09-11,L,base,-30.0
2025-09-11,L,be1.0,-30.0
2025-09-11,L,be0.5,-17.5
2025-09-11,L,tight6,-105.0
2025-09-11,L,scale2x,-30.0
2025-09-11,L,retest2,-55.0
2025-09-11,L,retest6,-5.0
2025-09-12,L,base,-342.5
2025-09-12,L,be1.0,-342.5
2025-09-12,L,be0.5,-17.5
2025-09-12,L,tight6,0.0
2025-09-12,L,scale2x,-342.5
2025-09-12,L,retest2,-367.5
2025-09-12,L,retest6,-317.5
2025-09-12,L,base,-705.0
2025-09-12,L,be1.0,-705.0
2025-09-12,L,be0.5,-17.5
2025-09-12,L,tight6,132.5
2025-09-12,L,scale2x,-705.0
2025-09-12,L,retest2,-705.0
2025-09-12,L,retest2,-705.0
2025-09-16,S,base,-217.5
2025-09-16,S,be1.0,-217.5
2025-09-16,S,be0.5,-217.5
2025-09-16,S,tight6,-65.0
2025-09-16,S,scale2x,-217.5
2025-09-16,S,retest2,-242.5
2025-09-16,S,retest6,-192.5
2025-09-17,L,base,-605.0
2025-09-17,L,be1.0,-17.5
2025-09-17,L,be0.5,-17.5
2025-09-17,L,tight6,-167.5
2025-09-17,L,scale2x,276.2
2025-09-17,L,retest2,-605.0
2025-09-17,L,retest6,-605.0
2025-09-19,L,base,632.5
2025-09-19,L,be1.0,632.5
2025-09-19,L,be0.5,632.5
2025-09-19,L,tight6,112.5
2025-09-19,L,scale2x,632.5
2025-09-19,L,retest2,607.5
2025-09-19,L,retest6,657.5
2025-09-19,L,base,457.5
2025-09-19,L,be1.0,457.5
2025-09-19,L,be0.5,457.5
2025-09-19,L,tight6,-10.0
2025-09-19,L,scale2x,457.5
2025-09-19,L,retest2,432.5
2025-09-19,L,retest6,482.5
2025-09-23,S,base,1482.5
2025-09-23,S,be1.0,1482.5
2025-09-23,S,be0.5,1482.5
2025-09-23,S,tight6,1482.5
2025-09-23,S,scale2x,1320.0
2025-09-23,S,retest2,1457.5
2025-09-23,S,retest6,1507.5
2025-09-24,S,base,-280.0
2025-09-24,S,be1.0,-17.5
2025-09-24,S,be0.5,-17.5
2025-09-24,S,tight6,237.5
2025-09-24,S,scale2x,-280.0
2025-09-24,S,retest2,-305.0
2025-09-24,S,retest6,-255.0
2025-09-25,L,base,-680.0
2025-09-25,L,be1.0,-680.0
2025-09-25,L,be0.5,-17.5
2025-09-25,L,tight6,241.3
2025-09-25,L,scale2x,-680.0
2025-09-25,L,retest2,-680.0
2025-09-25,L,retest6,-680.0
2025-09-25,L,base,-680.0
2025-09-25,L,be1.0,-680.0
2025-09-25,L,be0.5,-680.0
2025-09-25,L,tight6,-430.0
2025-09-25,L,scale2x,-680.0
2025-09-25,L,retest2,-680.0
2025-09-25,L,retest6,-680.0
2025-09-30,L,base,932.5
2025-09-30,L,be1.0,932.5
2025-09-30,L,be0.5,-17.5
2025-09-30,L,tight6,-128.8
2025-09-30,L,scale2x,1182.5
2025-09-30,L,retest2,907.5
2025-09-30,L,retest6,957.5
2025-09-30,L,base,-742.5
2025-09-30,L,be1.0,-742.5
2025-09-30,L,be0.5,-742.5
2025-09-30,L,tight6,-742.5
2025-09-30,L,scale2x,-742.5
2025-09-30,L,retest2,-742.5
2025-09-30,L,retest6,-742.5
2025-10-02,S,base,-755.0
2025-10-02,S,be1.0,-755.0
2025-10-02,S,be0.5,-755.0
2025-10-02,S,tight6,-180.0
2025-10-02,S,scale2x,-755.0
2025-10-02,S,retest2,-755.0
2025-10-02,S,retest6,-755.0
2025-10-02,L,base,370.0
2025-10-02,L,be1.0,370.0
2025-10-02,L,be0.5,370.0
2025-10-02,L,tight6,370.0
2025-10-02,L,scale2x,370.0
2025-10-02,L,retest2,345.0
2025-10-02,L,retest6,395.0
2025-10-03,L,base,-742.5
2025-10-03,L,be1.0,-742.5
2025-10-03,L,be0.5,-17.5
2025-10-03,L,tight6,116.3
2025-10-03,L,scale2x,-742.5
2025-10-03,L,retest2,-742.5
2025-10-03,L,retest6,-742.5
2025-10-07,S,base,-255.0
2025-10-07,S,be1.0,-255.0
2025-10-07,S,be0.5,-17.5
2025-10-07,S,tight6,-17.5
2025-10-07,S,scale2x,-255.0
2025-10-07,S,retest2,-280.0
2025-10-07,S,retest6,-230.0
2025-10-08,L,base,720.0
2025-10-08,L,be1.0,720.0
2025-10-08,L,be0.5,720.0
2025-10-08,L,tight6,285.0
2025-10-08,L,scale2x,720.0
2025-10-08,L,retest2,695.0
2025-10-10,S,base,9320.0
2025-10-10,S,be1.0,9320.0
2025-10-10,S,be0.5,-17.5
2025-10-10,S,tight6,-92.5
2025-10-10,S,scale2x,5338.8
2025-10-10,S,retest2,9295.0
2025-10-10,S,retest6,9345.0
2025-10-10,S,base,9407.5
2025-10-10,S,be1.0,9407.5
2025-10-10,S,be0.5,9407.5
2025-10-10,S,tight6,4528.8
2025-10-10,S,scale2x,5382.5
2025-10-10,S,retest2,9382.5
2025-10-10,S,retest6,9432.5
2025-10-10,S,base,-705.0
2025-10-10,S,be1.0,-705.0
2025-10-10,S,be0.5,-705.0
2025-10-10,S,tight6,-705.0
2025-10-10,S,scale2x,-705.0
2025-10-10,S,retest2,-705.0
2025-10-10,S,retest6,-705.0
2025-10-14,L,base,732.5
2025-10-14,L,be1.0,732.5
2025-10-14,L,be0.5,732.5
2025-10-14,L,tight6,932.5
2025-10-14,L,scale2x,1320.0
2025-10-14,L,retest2,707.5
2025-10-14,L,retest6,757.5
2025-10-14,L,base,-980.0
2025-10-14,L,be1.0,-980.0
2025-10-14,L,be0.5,-980.0
2025-10-14,L,tight6,-52.5
2025-10-14,L,scale2x,-980.0
2025-10-14,L,retest2,-980.0
2025-10-14,L,retest6,-980.0
2025-10-14,L,base,-980.0
2025-10-14,L,be1.0,-980.0
2025-10-14,L,be0.5,-980.0
2025-10-14,L,tight6,-190.0
2025-10-14,L,scale2x,-980.0
2025-10-14,L,retest2,-980.0
2025-10-14,L,retest6,-980.0
2025-10-15,S,base,32.5
2025-10-15,S,be1.0,-17.5
2025-10-15,S,be0.5,-17.5
2025-10-15,S,tight6,-268.7
2025-10-15,S,scale2x,1082.5
2025-10-15,S,retest2,7.5
2025-10-15,S,retest6,57.5
2025-10-15,S,base,-1092.5
2025-10-15,S,be1.0,-1092.5
2025-10-15,S,be0.5,-1092.5
2025-10-15,S,tight6,-443.7
2025-10-15,S,scale2x,-1092.5
2025-10-15,S,retest2,-1092.5
2025-10-15,S,retest6,-1092.5
2025-10-16,S,base,2607.5
2025-10-16,S,be1.0,2607.5
2025-10-16,S,be0.5,2607.5
2025-10-16,S,tight6,1730.0
2025-10-16,S,scale2x,2445.0
2025-10-16,S,retest2,2582.5
2025-10-16,S,base,-1167.5
2025-10-16,S,be1.0,-1167.5
2025-10-16,S,be0.5,-1167.5
2025-10-16,S,tight6,-1167.5
2025-10-16,S,scale2x,-1167.5
2025-10-16,S,retest2,-1167.5
2025-10-16,S,retest6,-1167.5
2025-10-27,L,base,1045.0
2025-10-27,L,be1.0,1045.0
2025-10-27,L,be0.5,1045.0
2025-10-27,L,tight6,1045.0
2025-10-27,L,scale2x,1045.0
2025-10-27,L,retest2,1020.0
2025-10-27,L,retest6,1070.0
2025-10-27,L,base,870.0
2025-10-27,L,be1.0,870.0
2025-10-27,L,be0.5,870.0
2025-10-27,L,tight6,870.0
2025-10-27,L,scale2x,870.0
2025-10-27,L,retest2,845.0
2025-10-27,L,retest6,895.0
2025-10-29,S,base,882.5
2025-10-29,S,be1.0,-17.5
2025-10-29,S,be0.5,-17.5
2025-10-29,S,tight6,70.0
2025-10-29,S,scale2x,1382.5
2025-10-29,S,retest2,857.5
2025-10-29,S,retest6,907.5
2025-11-05,L,base,-842.5
2025-11-05,L,be1.0,-842.5
2025-11-05,L,be0.5,-842.5
2025-11-05,L,tight6,45.0
2025-11-05,L,scale2x,-842.5
2025-11-05,L,retest2,-842.5
2025-11-05,L,retest6,-842.5
2025-11-06,S,base,1607.5
2025-11-06,S,be1.0,1607.5
2025-11-06,S,be0.5,1607.5
2025-11-06,S,tight6,1235.0
2025-11-06,S,scale2x,1595.0
2025-11-06,S,retest2,1582.5
2025-11-06,S,retest6,1632.5
2025-11-07,S,base,-867.5
2025-11-07,S,be1.0,-867.5
2025-11-07,S,be0.5,-17.5
2025-11-07,S,tight6,332.5
2025-11-07,S,scale2x,-867.5
2025-11-07,S,retest2,-867.5
2025-11-07,S,retest6,-867.5
2025-11-11,L,base,1107.5
2025-11-11,L,be1.0,1107.5
2025-11-11,L,be0.5,1107.5
2025-11-11,L,tight6,1107.5
2025-11-11,L,scale2x,1107.5
2025-11-11,L,retest2,1082.5
2025-11-12,S,base,-555.0
2025-11-12,S,be1.0,-555.0
2025-11-12,S,be0.5,-17.5
2025-11-12,S,tight6,245.0
2025-11-12,S,scale2x,-555.0
2025-11-12,S,retest2,-580.0
2025-11-12,S,retest6,-530.0
2025-11-13,L,base,-1005.0
2025-11-13,L,be1.0,-1005.0
2025-11-13,L,be0.5,-17.5
2025-11-13,L,tight6,-142.5
2025-11-13,L,scale2x,-1005.0
2025-11-13,L,retest2,-1005.0
2025-11-13,L,retest6,-1005.0
2025-11-21,L,base,-1567.5
2025-11-21,L,be1.0,-1567.5
2025-11-21,L,be0.5,-1567.5
2025-11-21,L,tight6,-375.0
2025-11-21,L,scale2x,-1567.5
2025-11-21,L,retest2,-1567.5
2025-11-21,L,retest6,-1567.5
2025-12-03,L,base,745.0
2025-12-03,L,be1.0,745.0
2025-12-03,L,be0.5,745.0
2025-12-03,L,tight6,68.8
2025-12-03,L,scale2x,745.0
2025-12-03,L,retest2,720.0
2025-12-03,L,retest6,770.0
2025-12-03,L,retest2,570.0
2025-12-03,L,base,120.0
2025-12-03,L,be1.0,120.0
2025-12-03,L,be0.5,120.0
2025-12-03,L,tight6,185.0
2025-12-03,L,scale2x,120.0
2025-12-03,L,retest2,95.0
2025-12-03,L,base,-167.5
2025-12-03,L,be1.0,-167.5
2025-12-03,L,be0.5,-167.5
2025-12-03,L,tight6,-45.0
2025-12-03,L,scale2x,-167.5
2025-12-03,L,retest2,-192.5
2025-12-03,L,retest6,-142.5
2025-12-05,S,base,-280.0
2025-12-05,S,be1.0,-280.0
2025-12-05,S,be0.5,-280.0
2025-12-05,S,tight6,-455.0
2025-12-05,S,scale2x,-280.0
2025-12-05,S,retest2,-305.0
2025-12-05,S,retest6,-255.0
2025-12-08,S,base,-630.0
2025-12-08,S,be1.0,-630.0
2025-12-08,S,be0.5,-630.0
2025-12-08,S,tight6,-217.5
2025-12-08,S,scale2x,-630.0
2025-12-08,S,retest2,-792.5
2025-12-08,S,retest6,-605.0
2025-12-12,L,base,-742.5
2025-12-12,L,be1.0,-742.5
2025-12-12,L,be0.5,-742.5
2025-12-12,L,tight6,-742.5
2025-12-12,L,scale2x,-742.5
2025-12-12,L,retest2,-742.5
2025-12-12,L,retest6,-742.5
2025-12-15,L,base,-842.5
2025-12-15,L,be1.0,-842.5
2025-12-15,L,be0.5,-842.5
2025-12-15,L,tight6,-842.5
2025-12-15,L,scale2x,-842.5
2025-12-15,L,retest2,-842.5
2025-12-15,L,retest6,-842.5
2025-12-15,L,base,-17.5
2025-12-15,L,be1.0,-17.5
2025-12-15,L,be0.5,-17.5
2025-12-15,L,tight6,145.0
2025-12-15,L,scale2x,-17.5
2025-12-15,L,retest2,-42.5
2025-12-15,L,retest6,7.5
2025-12-17,L,base,-905.0
2025-12-17,L,be1.0,-905.0
2025-12-17,L,be0.5,-905.0
2025-12-17,L,tight6,-905.0
2025-12-17,L,scale2x,-905.0
2025-12-17,L,retest2,-905.0
2025-12-17,L,retest6,-905.0
2025-12-17,S,base,320.0
2025-12-17,S,be1.0,320.0
2025-12-17,S,be0.5,320.0
2025-12-17,S,tight6,-282.5
2025-12-17,S,scale2x,320.0
2025-12-17,S,retest2,295.0
2025-12-17,S,retest6,345.0
2025-12-17,S,base,132.5
2025-12-17,S,be1.0,132.5
2025-12-17,S,be0.5,132.5
2025-12-17,S,tight6,-448.8
2025-12-17,S,scale2x,132.5
2025-12-17,S,retest2,-905.0
2025-12-17,S,retest6,157.5
2025-12-17,S,base,57.5
2025-12-17,S,be1.0,57.5
2025-12-17,S,be0.5,-17.5
2025-12-17,S,tight6,280.0
2025-12-17,S,scale2x,57.5
2025-12-17,S,retest2,32.5
2025-12-17,S,retest6,82.5
2025-12-17,S,base,-455.0
2025-12-17,S,be1.0,-455.0
2025-12-17,S,be0.5,-17.5
2025-12-17,S,tight6,-300.0
2025-12-17,S,scale2x,-455.0
2025-12-17,S,retest2,-480.0
2025-12-17,S,retest6,-430.0
2025-12-19,L,base,20.0
2025-12-19,L,be1.0,20.0
2025-12-19,L,be0.5,20.0
2025-12-19,L,tight6,32.5
2025-12-19,L,scale2x,20.0
2025-12-19,L,retest2,-5.0
2025-12-19,L,retest6,45.0
2025-12-22,L,base,82.5
2025-12-22,L,be1.0,82.5
2025-12-22,L,be0.5,82.5
2025-12-22,L,tight6,205.0
2025-12-22,L,scale2x,82.5
2025-12-22,L,retest2,57.5
2025-12-22,L,retest6,107.5
2025-12-23,L,base,1095.0
2025-12-23,L,be1.0,1095.0
2025-12-23,L,be0.5,1095.0
2025-12-23,L,tight6,1095.0
2025-12-23,L,scale2x,1095.0
2025-12-23,L,retest2,1070.0
2025-12-23,L,retest6,1120.0
2025-12-26,S,base,170.0
2025-12-26,S,be1.0,170.0
2025-12-26,S,be0.5,-17.5
2025-12-26,S,tight6,132.5
2025-12-26,S,scale2x,170.0
2025-12-26,S,retest2,145.0
2025-12-26,S,retest6,195.0
2026-01-02,S,base,-680.0
2026-01-02,S,be1.0,-680.0
2026-01-02,S,be0.5,-680.0
2026-01-02,S,tight6,-680.0
2026-01-02,S,scale2x,-680.0
2026-01-02,S,retest2,-680.0
2026-01-02,S,retest6,-680.0
2026-01-05,L,base,-92.5
2026-01-05,L,be1.0,-17.5
2026-01-05,L,be0.5,-17.5
2026-01-05,L,tight6,96.6
2026-01-05,L,scale2x,-92.5
2026-01-05,L,retest2,-117.5
2026-01-05,L,retest6,-67.5
2026-01-05,L,base,-642.5
2026-01-05,L,be1.0,-642.5
2026-01-05,L,be0.5,-17.5
2026-01-05,L,tight6,-77.5
2026-01-05,L,scale2x,-642.5
2026-01-05,L,retest2,-642.5
2026-01-05,L,retest6,-405.0
2026-01-07,L,base,-605.0
2026-01-07,L,be1.0,-605.0
2026-01-07,L,be0.5,-605.0
2026-01-07,L,tight6,-405.0
2026-01-07,L,scale2x,-605.0
2026-01-07,L,retest2,-605.0
2026-01-07,L,retest6,-605.0
2026-01-12,L,base,345.0
2026-01-12,L,be1.0,345.0
2026-01-12,L,be0.5,345.0
2026-01-12,L,tight6,-26.3
2026-01-12,L,scale2x,345.0
2026-01-12,L,retest2,320.0
2026-01-12,L,retest6,370.0
2026-01-12,L,retest2,-5.0
2026-01-14,S,base,-730.0
2026-01-14,S,be1.0,-730.0
2026-01-14,S,be0.5,-730.0
2026-01-14,S,tight6,-730.0
2026-01-14,S,scale2x,-730.0
2026-01-14,S,retest2,-730.0
2026-01-14,S,retest6,-730.0
2026-01-14,S,base,-730.0
2026-01-14,S,be1.0,-730.0
2026-01-14,S,be0.5,-730.0
2026-01-14,S,tight6,-730.0
2026-01-14,S,scale2x,-730.0
2026-01-14,S,retest2,-730.0
2026-01-14,S,retest6,-730.0
2026-01-15,S,retest2,607.5
2026-01-16,S,base,582.5
2026-01-16,S,be1.0,582.5
2026-01-16,S,be0.5,582.5
2026-01-16,S,tight6,582.5
2026-01-16,S,scale2x,582.5
2026-01-16,S,retest2,557.5
2026-01-16,S,retest6,607.5
2026-01-27,L,base,-330.0
2026-01-27,L,be1.0,-330.0
2026-01-27,L,be0.5,-330.0
2026-01-27,L,tight6,70.0
2026-01-27,L,scale2x,-330.0
