engine,entry_dt,exit_dt,why,entry,exit,pts,pnl,window
4h,2024-05-28 09:00:00,2024-05-30 05:00:00,sma5,5858.25,5814.75,-43.75,-223.75,FULL 2010..2026
4h,2024-06-14 01:00:00,2024-06-14 13:00:00,sma5,5958.0,5980.25,22.0,105.0,FULL 2010..2026
4h,2024-06-21 05:00:00,2024-06-21 13:00:00,sma5,6003.5,6012.5,8.75,38.75,FULL 2010..2026
4h,2024-06-24 13:00:00,2024-06-25 01:00:00,sma5,5991.75,6003.25,11.25,51.25,FULL 2010..2026
4h,2024-07-11 09:00:00,2024-07-12 01:00:00,sma5,6107.0,6120.25,13.0,60.0,FULL 2010..2026
4h,2024-07-17 09:00:00,2024-07-17 21:00:00,sma5,6116.5,6127.0,10.25,46.25,FULL 2010..2026
4h,2024-08-22 09:00:00,2024-08-22 21:00:00,sma5,6064.0,6088.75,24.5,117.5,FULL 2010..2026
4h,2024-08-28 09:00:00,2024-08-29 01:00:00,sma5,6056.75,6101.5,44.5,217.5,FULL 2010..2026
4h,2024-09-03 01:00:00,2024-09-04 05:00:00,sma5,6105.75,6021.5,-84.5,-427.5,FULL 2010..2026
4h,2024-10-02 01:00:00,2024-10-02 09:00:00,sma5,6158.0,6178.75,20.5,97.5,FULL 2010..2026
4h,2024-10-16 05:00:00,2024-10-16 09:00:00,sma5,6270.75,6296.0,25.0,120.0,FULL 2010..2026
4h,2024-10-22 01:00:00,2024-10-22 09:00:00,sma5,6281.0,6314.5,33.25,161.25,FULL 2010..2026
4h,2024-11-12 01:00:00,2024-11-12 05:00:00,sma5,6433.5,6448.25,14.5,67.5,FULL 2010..2026
4h,2024-11-14 09:00:00,2024-11-17 21:00:00,sma5,6396.25,6330.75,-65.75,-333.75,FULL 2010..2026
4h,2024-12-06 01:00:00,2024-12-06 05:00:00,sma5,6496.25,6525.75,29.25,141.25,FULL 2010..2026
4h,2024-12-09 13:00:00,2024-12-10 01:00:00,sma5,6478.75,6481.75,2.75,8.75,FULL 2010..2026
4h,2024-12-10 09:00:00,2024-12-11 05:00:00,sma5,6474.25,6499.25,24.75,118.75,FULL 2010..2026
4h,2024-12-12 13:00:00,2024-12-12 21:00:00,sma5,6474.25,6485.25,10.75,48.75,FULL 2010..2026
4h,2025-01-26 17:00:00,2025-01-27 13:00:00,sma5,6420.5,6392.0,-28.75,-148.75,FULL 2010..2026
4h,2025-01-31 13:00:00,2025-02-03 09:00:00,sma5,6407.25,6376.0,-31.5,-162.5,FULL 2010..2026
4h,2025-02-18 05:00:00,2025-02-18 13:00:00,sma5,6477.5,6486.5,8.75,38.75,FULL 2010..2026
4h,2025-02-20 05:00:00,2025-02-20 13:00:00,sma5,6458.5,6474.75,16.0,75.0,FULL 2010..2026
4h,2025-03-26 09:00:00,2025-03-27 01:00:00,sma5,6042.0,6055.75,13.5,62.5,FULL 2010..2026
4h,2025-03-27 09:00:00,2025-03-31 09:00:00,sma5,6027.5,5887.25,-140.5,-707.5,FULL 2010..2026
4h,2025-04-23 21:00:00,2025-04-24 05:00:00,sma5,5671.75,5730.0,58.0,285.0,FULL 2010..2026
4h,2025-04-30 05:00:00,2025-04-30 09:00:00,sma5,5750.0,5836.75,86.5,427.5,FULL 2010..2026
4h,2025-05-05 17:00:00,2025-05-06 17:00:00,sma5,5949.25,5959.75,10.25,46.25,FULL 2010..2026
4h,2025-05-14 21:00:00,2025-05-15 05:00:00,sma5,6179.0,6185.5,6.25,26.25,FULL 2010..2026
4h,2025-05-18 21:00:00,2025-05-19 05:00:00,sma5,6207.75,6234.25,26.25,126.25,FULL 2010..2026
4h,2025-05-20 21:00:00,2025-05-22 05:00:00,sma5,6222.5,6161.0,-61.75,-313.75,FULL 2010..2026
4h,2025-05-30 05:00:00,2025-05-30 13:00:00,sma5,6182.25,6204.25,21.75,103.75,FULL 2010..2026
4h,2025-06-04 21:00:00,2025-06-05 01:00:00,sma5,6265.75,6274.5,8.5,37.5,FULL 2010..2026
4h,2025-06-05 05:00:00,2025-06-05 09:00:00,sma5,6251.75,6267.0,15.0,70.0,FULL 2010..2026
4h,2025-06-05 13:00:00,2025-06-05 21:00:00,sma5,6230.25,6258.5,28.0,135.0,FULL 2010..2026
4h,2025-06-11 17:00:00,2025-06-12 05:00:00,sma5,6295.0,6311.5,16.25,76.25,FULL 2010..2026
4h,2025-06-17 09:00:00,2025-06-18 01:00:00,sma5,6278.0,6290.0,11.75,53.75,FULL 2010..2026
4h,2025-07-07 09:00:00,2025-07-07 21:00:00,sma5,6503.25,6516.5,13.0,60.0,FULL 2010..2026
4h,2025-07-11 01:00:00,2025-07-11 09:00:00,sma5,6515.5,6544.0,28.25,136.25,FULL 2010..2026
4h,2025-07-13 17:00:00,2025-07-14 05:00:00,sma5,6507.0,6524.0,16.75,78.75,FULL 2010..2026
4h,2025-07-15 13:00:00,2025-07-16 05:00:00,sma5,6508.75,6516.75,7.75,33.75,FULL 2010..2026
4h,2025-07-22 01:00:00,2025-07-22 09:00:00,sma5,6572.5,6576.0,3.25,11.25,FULL 2010..2026
4h,2025-07-31 13:00:00,2025-08-03 17:00:00,sma5,6603.75,6517.0,-87.0,-440.0,FULL 2010..2026
4h,2025-08-15 13:00:00,2025-08-17 17:00:00,sma5,6702.25,6719.25,16.75,78.75,FULL 2010..2026
4h,2025-08-18 01:00:00,2025-08-18 13:00:00,sma5,6694.5,6702.0,7.25,31.25,FULL 2010..2026
4h,2025-08-18 21:00:00,2025-08-19 01:00:00,sma5,6690.25,6700.75,10.25,46.25,FULL 2010..2026
4h,2025-08-19 17:00:00,2025-08-20 13:00:00,sma5,6653.75,6649.5,-4.5,-27.5,FULL 2010..2026
4h,2025-08-29 05:00:00,2025-08-31 17:00:00,sma5,6714.25,6719.25,4.75,18.75,FULL 2010..2026
4h,2025-09-01 21:00:00,2025-09-02 13:00:00,sma5,6699.0,6682.25,-17.0,-90.0,FULL 2010..2026
4h,2025-09-16 21:00:00,2025-09-17 05:00:00,sma5,6843.75,6846.25,2.25,6.25,FULL 2010..2026
4h,2025-09-24 09:00:00,2025-09-25 17:00:00,sma5,6866.0,6836.75,-29.5,-152.5,FULL 2010..2026
4h,2025-10-07 09:00:00,2025-10-08 01:00:00,sma5,6932.25,6949.5,17.0,80.0,FULL 2010..2026
4h,2025-11-03 17:00:00,2025-11-05 05:00:00,sma5,7031.5,7000.5,-31.25,-161.25,FULL 2010..2026
4h,2025-11-30 17:00:00,2025-12-01 05:00:00,sma5,6998.25,7018.25,19.75,93.75,FULL 2010..2026
4h,2025-12-08 09:00:00,2025-12-08 21:00:00,sma5,7019.5,7040.5,20.75,98.75,FULL 2010..2026
4h,2025-12-28 21:00:00,2025-12-29 21:00:00,sma5,7091.75,7072.0,-20.0,-105.0,FULL 2010..2026
4h,2025-12-30 21:00:00,2026-01-01 21:00:00,sma5,7049.5,7043.5,-6.25,-36.25,FULL 2010..2026
4h,2026-01-07 17:00:00,2026-01-08 09:00:00,sma5,7077.75,7075.0,-3.0,-20.0,FULL 2010..2026
4h,2026-01-12 01:00:00,2026-01-12 05:00:00,sma5,7078.75,7119.75,40.75,198.75,FULL 2010..2026
4h,2026-01-14 01:00:00,2026-01-14 17:00:00,sma5,7091.5,7080.25,-11.5,-62.5,FULL 2010..2026
4h,2026-01-29 05:00:00,2026-01-29 13:00:00,sma5,7086.5,7109.75,23.0,110.0,FULL 2010..2026
4h,2026-05-12 05:00:00,2026-05-12 13:00:00,sma5,7463.75,7488.0,24.0,115.0,FULL 2010..2026
4h,2026-05-14 21:00:00,2026-05-15 09:00:00,sma5,7533.5,7538.25,4.5,17.5,FULL 2010..2026
4h,2026-05-15 13:00:00,2026-05-18 05:00:00,sma5,7485.5,7513.25,27.5,132.5,FULL 2010..2026
4h,2026-05-26 09:00:00,2026-05-26 17:00:00,sma5,7591.5,7609.75,18.0,85.0,FULL 2010..2026
4h,2026-06-01 17:00:00,2026-06-02 01:00:00,sma5,7645.0,7669.0,23.75,113.75,FULL 2010..2026
4h,2026-06-03 13:00:00,2026-06-04 05:00:00,sma5,7615.0,7627.0,11.75,53.75,FULL 2010..2026
4h,2026-06-16 13:00:00,2026-06-18 01:00:00,sma5,7583.0,7563.25,-20.0,-105.0,FULL 2010..2026
4h,2026-07-13 09:00:00,2026-07-14 05:00:00,sma5,7563.5,7583.5,19.75,93.75,FULL 2010..2026
4h,2026-07-16 17:00:00,2026-07-20 01:00:00,sma5,7538.0,7521.75,-16.5,-87.5,FULL 2010..2026
