Date,yr,traded,n5m,n1m,flat1m,t_first,t_last,close,adr,bull,bear,neut,n_ent,n_gate,n_fill
2015-09-03,2015,True,81,405,0.0,08:30,15:10,2726.75,52.9,17,32,32,4,1,0
2015-09-04,2015,False,81,405,0.0,08:30,15:10,2702.25,52.0,0,0,0,0,0,0
2015-09-07,2015,True,42,210,0.04285714285714286,08:30,11:55,2712.0,48.875,0,19,23,3,0,0
2015-09-08,2015,False,81,405,0.0,08:30,15:10,2747.0,37.75,0,0,0,0,0,0
2015-09-09,2015,False,81,405,0.0,08:30,15:10,2724.25,31.5,0,0,0,0,0,0
2015-09-10,2015,True,81,405,0.0,08:30,15:10,2729.5,29.95,69,0,12,1,0,0
2015-09-11,2015,True,81,405,0.0,08:30,15:10,2741.5,28.4,40,8,33,3,1,1
2015-09-14,2015,True,81,405,0.0,08:30,15:10,2733.25,28.875,13,9,59,2,0,0
2015-09-15,2015,True,81,405,0.0,08:30,15:10,2759.75,28.325,72,0,9,4,4,2
2015-09-16,2015,True,81,405,0.0,08:30,15:10,2777.75,27.2,25,15,41,2,1,1
2015-09-17,2015,True,81,405,0.0,08:30,15:10,2765.25,26.2,63,3,15,4,3,1
2015-09-18,2015,False,81,405,0.0,08:30,15:10,2741.25,27.025,0,0,0,0,0,0
2015-09-21,2015,True,81,405,0.0,08:30,15:10,2753.5,27.35,19,25,37,3,2,1
2015-09-22,2015,False,81,405,0.0,08:30,15:10,2721.5,28.975,0,0,0,0,0,0
2015-09-23,2015,True,81,405,0.0,08:30,15:10,2719.25,28.4,22,14,45,4,1,1
2015-09-24,2015,False,81,405,0.0,08:30,15:10,2709.5,25.0,0,0,0,0,0,0
2015-09-25,2015,False,81,405,0.0,08:30,15:10,2709.0,24.9,0,0,0,0,0,0
2015-09-28,2015,True,81,405,0.0,08:30,15:10,2661.5,25.7,0,66,15,1,0,0
2015-09-29,2015,True,81,405,0.0,08:30,15:10,2664.75,28.4,8,17,56,2,1,0
2015-09-30,2015,False,81,405,0.0,08:30,15:10,2693.0,28.275,0,0,0,0,0,0
2015-10-01,2015,True,81,405,0.0,08:30,15:10,2706.5,28.475,6,48,27,1,0,0
2015-10-02,2015,False,81,405,0.0,08:30,15:10,2733.0,27.2,0,0,0,0,0,0
2015-10-05,2015,True,81,405,0.0,08:30,15:10,2765.25,30.65,38,4,39,4,2,1
2015-10-06,2015,True,81,405,0.0,08:30,15:10,2758.0,30.65,19,32,30,3,1,0
2015-10-07,2015,True,81,405,0.0,08:30,15:10,2777.25,30.725,19,34,28,1,1,1
2015-10-08,2015,True,81,405,0.0,08:30,15:10,2797.0,31.3,45,0,36,3,1,0
2015-10-09,2015,True,81,405,0.0,08:30,15:10,2796.75,31.35,13,26,42,4,1,0
2015-10-12,2015,True,81,405,0.0,08:30,15:10,2800.75,29.475,0,47,34,4,1,1
2015-10-13,2015,True,81,405,0.0,08:30,15:10,2783.75,26.1,22,34,25,1,0,0
2015-10-14,2015,True,81,405,0.0,08:30,15:10,2774.25,25.425,39,8,34,4,2,1
2015-10-15,2015,True,81,405,0.0,08:30,15:10,2809.0,24.95,28,20,33,5,2,1
2015-10-16,2015,True,81,405,0.0,08:30,15:10,2815.75,25.25,35,0,46,3,0,0
2015-10-19,2015,True,81,405,0.0,08:30,15:10,2817.25,20.55,18,32,31,2,1,1
2015-10-20,2015,True,81,405,0.0,08:30,15:10,2811.25,19.425,25,22,34,4,2,2
2015-10-21,2015,True,81,405,0.0,08:30,15:10,2798.5,18.75,0,75,6,1,0,0
2015-10-22,2015,True,81,405,0.0,08:30,15:10,2841.75,18.7,41,0,40,1,0,0
2015-10-23,2015,True,81,405,0.0,08:30,15:10,2856.0,18.95,12,33,36,1,0,0
2015-10-26,2015,True,81,405,0.0,08:30,15:10,2852.25,19.275,19,20,42,3,1,0
2015-10-27,2015,True,81,405,0.0,08:30,15:10,2850.5,19.15,47,0,34,3,1,0
2015-10-28,2015,True,81,405,0.0,08:30,15:10,2873.75,18.25,46,0,35,3,1,0
2015-10-29,2015,True,81,405,0.0,08:30,15:10,2873.0,19.3,13,13,55,5,0,0
2015-10-30,2015,True,81,405,0.0,08:30,15:10,2864.25,17.4,0,58,23,1,1,0
2015-11-02,2015,True,81,405,0.0,08:30,15:10,2884.75,17.875,72,0,9,4,4,1
2015-11-03,2015,True,81,405,0.0,08:30,15:10,2892.25,19.0,57,0,24,1,0,0
2015-11-04,2015,True,81,405,0.0,08:30,15:10,2884.75,19.675,0,40,41,3,1,1
2015-11-05,2015,True,81,405,0.0,08:30,15:10,2884.25,19.15,0,73,8,1,1,1
2015-11-06,2015,True,81,405,0.0,08:30,15:10,2883.75,17.825,69,0,12,1,0,0
2015-11-09,2015,True,81,405,0.0,08:30,15:10,2862.75,18.025,12,36,33,4,3,2
2015-11-10,2015,True,81,405,0.0,08:30,15:10,2867.75,19.825,19,31,31,1,1,1
2015-11-11,2015,True,81,405,0.0,08:30,15:10,2859.25,20.025,19,33,29,3,0,0
2015-11-12,2015,True,81,405,0.0,08:30,15:10,2830.75,18.5,19,20,42,3,2,1
2015-11-13,2015,True,81,405,0.0,08:30,15:10,2809.25,19.75,0,61,20,4,3,1
2015-11-16,2015,True,81,405,0.0,08:30,15:10,2838.0,20.25,44,6,31,5,4,2
2015-11-17,2015,True,81,405,0.0,08:30,15:10,2839.5,21.425,31,12,38,6,3,1
2015-11-18,2015,True,81,405,0.0,08:30,15:10,2869.25,21.65,62,0,19,1,0,0
2015-11-19,2015,True,81,405,0.0,08:30,15:10,2869.5,22.825,45,5,31,1,0,0
2015-11-20,2015,True,81,405,0.0,08:30,15:10,2878.5,21.75,20,17,44,3,1,0
2015-11-23,2015,True,81,405,0.0,08:30,15:10,2874.25,21.15,12,9,60,2,0,0
2015-11-24,2015,True,81,405,0.0,08:30,15:10,2874.75,20.025,42,10,29,3,1,0
2015-11-25,2015,True,81,405,0.0024691358024691358,08:30,15:10,2878.5,21.025,19,13,49,2,1,0
2015-11-26,2015,True,42,209,0.04784688995215311,08:30,11:55,2885.25,20.3,30,0,12,3,2,0
2015-11-27,2015,True,45,225,0.0,08:30,12:10,2880.5,18.325,27,1,17,1,0,0
2015-11-30,2015,True,81,405,0.0,08:30,15:10,2872.5,16.95,0,32,49,2,0,0
2015-12-01,2015,True,81,405,0.0,08:30,15:10,2890.0,14.65,27,14,40,1,0,0
2015-12-02,2015,True,81,405,0.0,08:30,15:10,2872.0,14.175,7,16,58,3,1,1
2015-12-03,2015,True,81,405,0.0,08:30,15:10,2841.25,14.025,6,56,19,3,1,0
2015-12-04,2015,True,81,405,0.0,08:30,15:10,2878.25,17.625,59,0,22,2,2,2
2015-12-07,2015,True,81,405,0.0,08:30,15:10,2871.25,20.45,7,40,34,2,2,2
2015-12-08,2015,False,81,405,0.0,08:30,15:10,2848.25,21.075,0,0,0,0,0,0
2015-12-09,2015,True,81,405,0.0,08:30,15:10,2832.25,20.925,14,39,28,6,4,2
2015-12-10,2015,True,81,405,0.0,08:30,15:10,2838.75,24.75,45,17,19,3,3,2
2015-12-11,2015,False,81,405,0.0,08:30,15:10,2799.5,26.7,0,0,0,0,0,0
2015-12-14,2015,True,81,405,0.0,08:30,15:10,2805.0,28.375,34,16,31,3,1,1
2015-12-15,2015,False,81,405,0.0,08:30,15:10,2833.5,30.275,0,0,0,0,0,0
2015-12-16,2015,True,81,405,0.0,08:30,15:10,2859.0,30.175,19,29,33,2,1,0
2015-12-17,2015,True,81,405,0.0,08:30,15:10,2819.75,31.125,0,53,28,6,4,2
2015-12-18,2015,True,81,405,0.0,08:30,15:10,2787.75,31.3,0,74,7,3,2,0
2015-12-21,2015,False,81,405,0.0,08:30,15:10,2810.25,30.475,0,0,0,0,0,0
2015-12-22,2015,True,81,405,0.0,08:30,15:10,2831.0,30.425,27,12,42,4,0,0
2015-12-23,2015,True,81,405,0.0,08:30,15:10,2848.25,30.725,11,5,65,2,0,0
2015-12-24,2015,True,45,225,0.0,08:30,12:10,2846.25,27.775,22,0,23,1,0,0
2015-12-28,2015,True,81,405,0.0,08:30,15:10,2844.75,26.475,56,3,22,2,1,0
2015-12-29,2015,True,81,405,0.0,08:30,15:10,2868.25,25.25,58,0,23,2,0,0
2015-12-30,2015,True,81,405,0.0,08:30,15:10,2850.5,23.375,0,71,10,3,3,0
2015-12-31,2015,True,81,405,0.0,08:30,15:10,2832.0,23.25,5,29,47,3,1,0
2016-01-04,2016,False,81,405,0.0,08:30,15:10,2805.0,21.925,0,0,0,0,0,0
2016-01-05,2016,True,81,405,0.0,08:30,15:10,2807.5,20.225,13,30,38,3,1,0
2016-01-06,2016,False,81,405,0.0,08:30,15:10,2781.5,18.85,0,0,0,0,0,0
2016-01-07,2016,False,81,405,0.0,08:30,15:10,2727.5,19.3,0,0,0,0,0,0
2016-01-08,2016,False,81,405,0.0,08:30,15:10,2707.25,20.75,0,0,0,0,0,0
2016-01-11,2016,True,81,405,0.0,08:30,15:10,2709.75,23.475,18,8,55,1,0,0
2016-01-12,2016,False,81,405,0.0,08:30,15:10,2720.5,26.1,0,0,0,0,0,0
2016-01-13,2016,True,81,405,0.0,08:30,15:10,2676.5,28.125,2,58,21,3,1,0
2016-01-14,2016,True,81,405,0.0,08:30,15:10,2710.75,33.275,53,7,21,2,0,0
2016-01-15,2016,False,81,405,0.0,08:30,15:10,2671.0,37.425,0,0,0,0,0,0
2016-01-18,2016,True,42,210,0.009523809523809525,08:30,11:55,2668.5,38.25,25,0,17,1,0,0
2016-01-19,2016,False,81,405,0.0,08:30,15:10,2669.25,36.0,0,0,0,0,0,0
2016-01-20,2016,False,81,405,0.0,08:30,15:10,2650.25,38.025,0,0,0,0,0,0
2016-01-21,2016,True,81,405,0.0,08:30,15:10,2656.75,42.025,38,2,41,2,0,0
2016-01-22,2016,False,81,405,0.0,08:30,15:10,2694.25,42.225,0,0,0,0,0,0
2016-01-25,2016,True,81,405,0.0,08:30,15:10,2665.25,39.8,3,51,27,3,1,0
2016-01-26,2016,True,81,405,0.0,08:30,15:10,2691.5,38.925,11,10,60,4,1,0
2016-01-27,2016,True,81,405,0.0,08:30,15:10,2670.5,38.0,29,26,26,3,1,0
2016-01-28,2016,False,81,405,0.0,08:30,15:10,2677.0,36.025,0,0,0,0,0,0
2016-01-29,2016,True,81,405,0.0,08:30,15:10,2723.75,33.425,43,0,38,2,0,0
2016-02-01,2016,True,81,405,0.0,08:30,15:10,2726.0,34.125,24,16,41,5,2,1
2016-02-02,2016,False,81,405,0.0,08:30,15:10,2692.75,36.2,0,0,0,0,0,0
2016-02-03,2016,True,81,405,0.0,08:30,15:10,2703.5,34.775,11,55,15,1,0,0
2016-02-04,2016,True,81,405,0.0,08:30,15:10,2703.25,33.0,31,9,41,3,3,3
2016-02-05,2016,True,81,405,0.0,08:30,15:10,2670.5,31.55,3,42,36,6,4,2
2016-02-08,2016,False,81,405,0.0,08:30,15:10,2648.0,33.6,0,0,0,0,0,0
2016-02-09,2016,False,81,405,0.0,08:30,15:10,2643.75,34.15,0,0,0,0,0,0
2016-02-10,2016,True,81,405,0.0,08:30,15:10,2642.5,35.425,10,24,47,3,1,1
2016-02-11,2016,False,81,405,0.0,08:30,15:10,2620.75,34.3,0,0,0,0,0,0
2016-02-12,2016,False,81,405,0.0,08:30,15:10,2654.5,34.225,0,0,0,0,0,0
2016-02-15,2016,False,42,210,0.0,08:30,11:55,2680.75,32.975,0,0,0,0,0,0
2016-02-16,2016,True,81,405,0.0,08:30,15:10,2684.0,30.775,8,18,55,3,1,1
2016-02-17,2016,False,81,405,0.0,08:30,15:10,2718.25,30.5,0,0,0,0,0,0
2016-02-18,2016,True,81,405,0.0,08:30,15:10,2711.75,28.1,13,28,40,2,0,0
2016-02-19,2016,True,81,405,0.0,08:30,15:10,2709.75,26.875,58,2,21,2,2,1
2016-02-22,2016,False,81,405,0.0,08:30,15:10,2730.75,24.675,0,0,0,0,0,0
2016-02-23,2016,True,81,405,0.0,08:30,15:10,2711.0,22.525,0,66,15,1,0,0
2016-02-24,2016,False,81,405,0.0,08:30,15:10,2726.0,20.925,0,0,0,0,0,0
2016-02-25,2016,True,81,405,0.0,08:30,15:10,2746.0,21.95,13,16,52,2,0,0
2016-02-26,2016,True,81,405,0.0,08:30,15:10,2738.0,21.85,0,75,6,4,4,3
2016-02-29,2016,True,81,405,0.0,08:30,15:10,2725.5,21.05,23,23,35,2,2,1
2016-03-01,2016,True,81,405,0.0,08:30,15:10,2773.5,23.475,71,1,9,4,3,1
2016-03-02,2016,True,81,405,0.0,08:30,15:10,2778.25,25.275,11,31,39,1,0,0
2016-03-03,2016,True,81,405,0.0,08:30,15:10,2786.5,24.8,43,5,33,4,1,1
2016-03-04,2016,True,81,405,0.0,08:30,15:10,2790.25,24.925,53,0,28,1,0,0
2016-03-07,2016,True,81,405,0.0024691358024691358,08:30,15:10,2794.25,25.525,39,15,27,1,0,0
2016-03-08,2016,True,81,405,0.0,08:30,15:10,2777.0,26.2,16,25,40,2,1,1
2016-03-09,2016,True,81,405,0.0,08:30,15:10,2784.5,25.7,9,26,46,5,2,0
2016-03-10,2016,True,81,405,0.0,08:30,15:10,2784.75,22.625,23,36,22,1,0,0
2016-03-11,2016,False,81,405,0.0,08:30,15:10,2815.75,23.5,0,0,0,0,0,0
2016-03-14,2016,True,81,405,0.0,08:30,15:10,2816.0,23.275,17,10,54,2,0,0
2016-03-15,2016,True,81,405,0.0,08:30,15:10,2813.0,21.6,67,0,14,4,2,1
2016-03-16,2016,True,81,405,0.0,08:30,15:10,2823.5,18.775,19,29,33,4,2,0
2016-03-17,2016,True,81,405,0.0,08:30,15:10,2837.25,19.225,52,1,28,1,0,0
2016-03-18,2016,True,81,405,0.0,08:30,15:10,2844.5,20.0,45,4,32,3,1,1
2016-03-21,2016,True,81,405,0.0,08:30,15:10,2849.5,18.625,9,22,50,5,0,0
2016-03-22,2016,True,81,405,0.0,08:30,15:10,2849.75,17.95,27,0,54,4,0,0
2016-03-23,2016,True,81,405,0.0,08:30,15:10,2836.0,17.95,0,24,57,3,0,0
2016-03-24,2016,True,81,405,0.0,08:30,15:10,2835.5,17.9,47,0,34,3,1,0
2016-03-28,2016,True,81,405,0.0,08:30,15:10,2835.25,15.825,17,24,40,3,1,0
2016-03-29,2016,True,81,405,0.0,08:30,15:10,2854.5,15.325,55,6,20,1,0,0
2016-03-30,2016,True,81,405,0.0,08:30,15:10,2862.0,16.9,14,10,57,2,1,0
2016-03-31,2016,True,81,405,0.0,08:30,15:10,2860.75,17.0,47,0,34,3,0,0
2016-04-01,2016,True,81,405,0.0,08:30,15:10,2872.5,15.8,34,5,42,2,1,1
2016-04-04,2016,True,81,405,0.0,08:30,15:10,2864.0,16.5,15,29,37,4,3,1
2016-04-05,2016,True,81,405,0.0,08:30,15:10,2846.0,16.75,8,43,30,3,1,0
2016-04-06,2016,True,81,405,0.0,08:30,15:10,2867.25,16.95,35,5,41,2,2,1
2016-04-07,2016,True,81,405,0.0,08:30,15:10,2841.75,17.8,21,11,49,5,2,1
2016-04-08,2016,True,81,405,0.0,08:30,15:10,2847.75,18.975,1,47,33,2,2,1
2016-04-11,2016,True,81,405,0.0,08:30,15:10,2841.75,19.325,0,53,28,2,1,1
2016-04-12,2016,True,81,405,0.0,08:30,15:10,2863.0,20.425,25,13,43,1,0,0
2016-04-13,2016,True,81,405,0.0,08:30,15:10,2883.0,20.15,58,4,19,3,2,0
2016-04-14,2016,True,81,405,0.0,08:30,15:10,2884.0,20.15,2,40,39,3,1,0
2016-04-15,2016,True,81,405,0.0,08:30,15:10,2881.75,20.05,13,36,32,1,0,0
2016-04-18,2016,True,81,405,0.0,08:30,15:10,2893.75,17.625,72,0,9,1,0,0
2016-04-19,2016,True,81,405,0.0,08:30,15:10,2900.75,18.75,39,2,40,1,0,0
2016-04-20,2016,True,81,405,0.0,08:30,15:10,2905.0,18.65,27,8,46,3,1,0
2016-04-21,2016,True,81,405,0.0,08:30,15:10,2889.75,17.675,3,43,35,3,2,0
2016-04-22,2016,True,81,405,0.0,08:30,15:10,2893.25,16.825,13,38,30,3,1,1
2016-04-25,2016,True,81,405,0.0,08:30,15:10,2890.25,16.2,23,9,49,4,0,0
2016-04-26,2016,True,81,405,0.0,08:30,15:10,2895.75,15.15,28,0,53,1,0,0
2016-04-27,2016,True,81,405,0.0,08:30,15:10,2898.0,13.725,27,12,42,3,2,1
2016-04-28,2016,True,81,405,0.0,08:30,15:10,2880.25,14.2,25,17,39,4,3,0
2016-04-29,2016,True,81,405,0.0,08:30,15:10,2868.25,16.025,34,6,41,4,1,0
2016-05-02,2016,True,81,405,0.0,08:30,15:10,2881.5,17.4,73,0,8,4,4,2
2016-05-03,2016,True,81,405,0.0,08:30,15:10,2863.75,16.85,30,23,28,2,1,1
2016-05-04,2016,True,81,405,0.0,08:30,15:10,2853.75,17.1,5,53,23,1,1,1
2016-05-05,2016,True,81,405,0.0,08:30,15:10,2851.0,16.975,9,39,33,3,1,1
2016-05-06,2016,True,81,405,0.0,08:30,15:10,2859.75,16.875,31,14,36,4,3,1
2016-05-09,2016,True,81,405,0.0,08:30,15:10,2861.5,17.45,34,13,34,2,0,0
2016-05-10,2016,True,81,405,0.0,08:30,15:10,2885.25,17.25,45,8,28,3,1,0
2016-05-11,2016,True,81,405,0.0,08:30,15:10,2865.0,17.925,6,55,20,3,1,0
2016-05-12,2016,True,81,405,0.0,08:30,15:10,2865.75,18.225,13,38,30,3,1,1
2016-05-13,2016,True,81,405,0.0,08:30,15:10,2850.5,17.525,0,51,30,4,3,1
2016-05-16,2016,True,81,405,0.0,08:30,15:10,2869.75,17.9,56,2,23,5,4,1
2016-05-17,2016,True,81,405,0.0,08:30,15:10,2851.25,18.6,0,54,27,3,1,1
2016-05-18,2016,True,81,405,0.0,08:30,15:10,2849.5,19.675,14,16,51,4,1,1
2016-05-19,2016,True,81,405,0.0,08:30,15:10,2846.0,20.925,20,32,29,4,2,1
2016-05-20,2016,True,81,405,0.0,08:30,15:10,2857.0,21.15,51,4,26,1,0,0
2016-05-23,2016,True,81,405,0.0,08:30,15:10,2852.25,20.45,16,21,44,2,0,0
2016-05-24,2016,True,81,405,0.0,08:30,15:10,2882.5,20.275,44,5,32,3,1,0
2016-05-25,2016,True,81,405,0.0,08:30,15:10,2894.25,20.55,0,41,40,3,2,1
2016-05-26,2016,True,81,405,0.0,08:30,15:10,2897.0,19.65,33,0,48,2,0,0
2016-05-27,2016,True,81,405,0.0,08:30,15:10,2904.5,18.275,44,0,37,1,0,0
2016-05-30,2016,True,42,209,0.15789473684210525,08:30,11:55,2909.0,16.65,17,0,25,1,0,0
2016-05-31,2016,True,81,405,0.0,08:30,15:10,2901.75,14.45,6,51,24,3,3,1
2016-06-01,2016,True,81,405,0.0,08:30,15:10,2904.25,13.4,47,0,34,4,2,1
2016-06-02,2016,True,81,405,0.0,08:30,15:10,2910.5,12.3,34,3,44,4,3,1
2016-06-03,2016,True,81,405,0.0,08:30,15:10,2905.0,12.275,23,11,47,2,1,0
2016-06-06,2016,True,81,405,0.0,08:30,15:10,2915.0,12.85,42,1,38,3,2,0
2016-06-07,2016,True,81,405,0.0,08:30,15:10,2917.5,13.25,26,18,37,1,0,0
2016-06-08,2016,True,81,405,0.0,08:30,15:10,2925.25,12.0,58,0,23,5,2,0
2016-06-09,2016,True,81,405,0.0,08:30,15:10,2921.5,11.675,41,3,37,3,3,1
2016-06-10,2016,True,81,405,0.0,08:30,15:10,2903.0,11.975,6,49,26,2,0,0
2016-06-13,2016,True,81,405,0.0,08:30,15:10,2891.25,12.55,28,14,39,4,1,0
2016-06-14,2016,True,81,405,0.0,08:30,15:10,2888.0,14.3,4,35,42,2,0,0
2016-06-15,2016,True,81,405,0.0,08:30,15:10,2885.0,14.55,33,4,44,3,1,1
2016-06-16,2016,True,81,405,0.0,08:30,15:10,2892.0,14.8,58,5,18,4,3,1
2016-06-17,2016,True,81,405,0.0,08:30,15:10,2880.5,16.125,16,25,40,4,1,1
2016-06-20,2016,False,81,405,0.0,08:30,15:10,2896.25,15.775,0,0,0,0,0,0
2016-06-21,2016,True,81,405,0.0,08:30,15:10,2902.0,16.625,50,4,27,2,0,0
2016-06-22,2016,True,81,405,0.0,08:30,15:10,2899.0,16.925,12,23,46,3,1,1
2016-06-23,2016,False,81,405,0.0,08:30,15:10,2928.0,17.675,0,0,0,0,0,0
2016-06-24,2016,False,81,405,0.0,08:30,15:10,2843.5,18.4,0,0,0,0,0,0
2016-06-27,2016,True,81,405,0.0,08:30,15:10,2806.75,21.775,0,36,45,2,0,0
2016-06-28,2016,False,81,405,0.0,08:30,15:10,2850.0,22.65,0,0,0,0,0,0
2016-06-29,2016,False,81,405,0.0,08:30,15:10,2888.75,23.15,0,0,0,0,0,0
2016-06-30,2016,True,81,405,0.0,08:30,15:10,2910.25,23.8,64,0,17,1,0,0
2016-07-01,2016,True,81,405,0.0,08:30,15:10,2918.5,23.75,7,48,26,5,3,1
2016-07-04,2016,True,42,210,0.04285714285714286,08:30,11:55,2921.75,23.425,6,8,28,1,0,0
2016-07-05,2016,True,81,405,0.0,08:30,15:10,2904.75,21.9,20,7,54,2,0,0
2016-07-06,2016,True,81,405,0.0,08:30,15:10,2915.5,22.125,39,5,37,3,2,1
2016-07-07,2016,True,81,405,0.0,08:30,15:10,2914.0,23.4,9,46,26,6,5,0
2016-07-08,2016,True,81,405,0.0,08:30,15:10,2941.5,23.65,61,0,20,5,3,1
2016-07-11,2016,True,81,405,0.0,08:30,15:10,2952.25,21.025,47,5,29,2,2,1
2016-07-12,2016,True,81,405,0.0,08:30,15:10,2967.75,19.25,42,5,34,1,0,0
2016-07-13,2016,True,81,405,0.0,08:30,15:10,2967.5,18.05,9,26,46,3,2,1
2016-07-14,2016,True,81,405,0.0,08:30,15:10,2979.25,16.675,22,17,42,1,0,0
2016-07-15,2016,True,81,405,0.0024691358024691358,08:30,15:10,2974.25,14.675,15,46,20,4,3,1
2016-07-18,2016,True,81,405,0.0,08:30,15:10,2981.0,15.025,19,6,56,3,0,0
2016-07-19,2016,True,81,405,0.0,08:30,15:10,2979.75,15.4,0,51,30,3,2,2
2016-07-20,2016,True,81,405,0.0,08:30,15:10,2989.0,14.775,52,0,29,1,0,0
2016-07-21,2016,True,81,405,0.0,08:30,15:10,2980.25,13.025,9,38,34,1,0,0
2016-07-22,2016,True,81,405,0.0,08:30,15:10,2989.0,12.5,69,1,11,6,5,0
2016-07-25,2016,True,81,405,0.0,08:30,15:10,2984.0,11.525,18,36,27,1,0,0
2016-07-26,2016,True,81,405,0.0,08:30,15:10,2985.0,11.5,0,74,7,2,2,0
2016-07-27,2016,True,81,405,0.0,08:30,15:10,2982.25,11.825,14,22,45,1,0,0
2016-07-28,2016,True,81,405,0.0,08:30,15:10,2986.0,12.425,35,12,34,2,1,1
2016-07-29,2016,True,81,405,0.0,08:30,15:10,2992.25,12.8,22,15,44,2,0,0
2016-08-01,2016,True,81,405,0.0,08:30,15:10,2986.5,12.7,34,5,42,2,1,0
2016-08-02,2016,True,81,405,0.0,08:30,15:10,2974.75,13.025,3,62,16,4,3,2
2016-08-03,2016,True,81,405,0.0,08:30,15:10,2978.75,14.5,30,0,51,3,2,2
2016-08-04,2016,True,81,405,0.0,08:30,15:10,2980.75,14.5,17,10,54,1,0,0
2016-08-05,2016,True,81,405,0.0,08:30,15:10,2998.5,13.95,16,18,47,5,3,2
2016-08-08,2016,True,81,405,0.0,08:30,15:10,2997.5,13.925,0,72,9,3,2,1
2016-08-09,2016,True,81,405,0.0,08:30,15:10,2999.5,13.6,34,15,32,4,3,1
2016-08-10,2016,True,81,405,0.0,08:30,15:10,2994.5,13.15,0,43,38,2,0,0
2016-08-11,2016,True,81,405,0.0,08:30,15:10,3003.5,12.65,46,8,27,1,0,0
2016-08-12,2016,True,81,405,0.0,08:30,15:10,3002.0,12.25,20,41,20,2,1,0
2016-08-15,2016,True,81,405,0.0,08:30,15:10,3008.0,11.575,18,16,47,4,2,0
2016-08-16,2016,True,81,405,0.0,08:30,15:10,2998.75,10.9,0,19,62,2,0,0
2016-08-17,2016,True,81,405,0.0,08:30,15:10,3001.75,9.375,0,47,34,3,0,0
2016-08-18,2016,True,81,405,0.0,08:30,15:10,3005.0,9.8,62,0,19,1,0,0
2016-08-19,2016,True,81,405,0.0,08:30,15:10,3003.5,9.525,74,0,7,4,4,0
2016-08-22,2016,True,81,405,0.0,08:30,15:10,3003.5,9.375,73,0,8,3,2,2
2016-08-23,2016,True,81,405,0.0024691358024691358,08:30,15:10,3007.0,9.575,0,71,10,1,0,0
2016-08-24,2016,True,81,405,0.0,08:30,15:10,2997.0,9.3,2,49,30,5,4,1
2016-08-25,2016,True,81,405,0.0,08:30,15:10,2995.0,9.675,43,16,22,4,2,1
2016-08-26,2016,True,81,405,0.0,08:30,15:10,2990.5,9.65,22,10,49,4,1,0
2016-08-29,2016,True,81,405,0.0,08:30,15:10,3001.0,11.825,22,1,58,8,2,2
2016-08-30,2016,True,81,405,0.0,08:30,15:10,2997.25,12.5,4,34,43,4,1,0
2016-08-31,2016,True,81,405,0.0,08:30,15:10,2992.0,13.075,31,25,25,3,2,1
2016-09-01,2016,True,81,405,0.0,08:30,15:10,2988.75,12.85,49,12,20,2,1,0
2016-09-02,2016,True,81,405,0.0,08:30,15:10,2999.75,13.925,11,41,29,1,0,0
2016-09-05,2016,True,42,209,0.09569377990430622,08:30,11:55,3000.5,14.075,1,17,24,1,1,0
2016-09-06,2016,True,81,405,0.0,08:30,15:10,3006.25,13.5,4,25,52,1,1,1
2016-09-07,2016,True,81,405,0.0,08:30,15:10,3006.5,14.125,39,11,31,5,0,0
2016-09-08,2016,True,81,405,0.0,08:30,15:10,2999.25,13.45,38,4,39,3,2,1
2016-09-09,2016,True,81,405,0.0,08:30,15:10,2944.75,13.3,0,60,21,1,0,0
2016-09-12,2016,True,81,405,0.0,08:30,15:10,2978.75,14.6,53,0,28,2,0,0
2016-09-13,2016,True,81,405,0.0,08:30,15:10,2950.5,17.85,10,21,50,1,0,0
2016-09-14,2016,True,81,405,0.0,08:30,15:10,2940.75,19.225,13,30,38,3,2,0
2016-09-15,2016,True,81,405,0.0,08:30,15:10,2965.75,20.15,54,0,27,2,1,0
2016-09-16,2016,True,81,405,0.0,08:30,15:10,2959.75,21.4,13,20,48,2,0,0
2016-09-19,2016,True,81,405,0.0,08:30,15:10,2960.75,21.325,33,25,23,6,3,0
2016-09-20,2016,True,81,405,0.0,08:30,15:10,2958.75,22.8,13,10,58,1,0,0
2016-09-21,2016,True,81,405,0.0,08:30,15:10,2984.0,22.85,32,16,33,4,1,0
2016-09-22,2016,True,81,405,0.0,08:30,15:10,2996.0,24.525,34,7,40,3,1,1
2016-09-23,2016,True,81,405,0.0,08:30,15:10,2986.5,24.55,9,34,38,3,1,1
2016-09-26,2016,True,81,405,0.0,08:30,15:10,2967.75,21.35,11,59,11,3,2,1
2016-09-27,2016,True,81,405,0.0,08:30,15:10,2980.5,18.075,63,0,18,1,0,0
2016-09-28,2016,True,81,405,0.0,08:30,15:10,2990.75,17.525,8,25,48,2,1,1
2016-09-29,2016,True,81,405,0.0,08:30,15:10,2976.5,17.4,8,19,54,3,0,0
2016-09-30,2016,True,81,405,0.0,08:30,15:10,2986.75,17.25,60,5,16,2,1,0
2016-10-03,2016,True,81,405,0.0,08:30,15:10,2981.25,17.9,25,14,42,4,1,1
2016-10-04,2016,True,81,405,0.0,08:30,15:10,2972.5,17.0,0,51,30,1,0,0
2016-10-05,2016,True,81,405,0.0,08:30,15:10,2981.25,17.85,20,12,49,5,2,1
2016-10-06,2016,True,81,405,0.0,08:30,15:10,2984.25,16.075,54,9,18,2,1,1
