Date,book,dir,variant,net,mfe_r,mfe_pts
2024-02-23,FADE,S,t1r,182.5,5.88,23.5
2024-02-23,FADE,S,d1,907.5,5.88,23.5
2024-02-26,WT,S,eod,607.5,1.17,13.5
2024-02-26,WT,S,gb25,607.5,1.17,13.5
2024-02-26,WT,S,gb50,607.5,1.17,13.5
2024-02-26,WT,S,peakK,607.5,1.17,13.5
2024-02-26,WT,S,t1r,557.5,1.17,13.5
2024-02-26,WT,S,d1,607.5,1.17,13.5
2024-02-27,WT,L,eod,-592.5,1.22,14.0
2024-02-27,WT,L,gb25,-592.5,1.22,14.0
2024-02-27,WT,L,gb50,-592.5,1.22,14.0
2024-02-27,WT,L,peakK,-592.5,1.22,14.0
2024-02-27,WT,L,t1r,-592.5,1.22,14.0
2024-02-27,WT,L,d1,-592.5,1.22,14.0
2024-02-29,WT,S,eod,-505.0,2.33,22.75
2024-02-29,WT,S,gb25,345.0,2.33,22.75
2024-02-29,WT,S,gb50,545.0,2.33,22.75
2024-02-29,WT,S,peakK,870.0,2.33,22.75
2024-02-29,WT,S,t1r,470.0,2.33,22.75
2024-02-29,WT,S,d1,-505.0,2.33,22.75
2024-02-29,WT,S,eod,-505.0,0.38,3.75
2024-02-29,WT,S,gb25,-505.0,0.38,3.75
2024-02-29,WT,S,gb50,-505.0,0.38,3.75
2024-02-29,WT,S,peakK,-505.0,0.38,3.75
2024-02-29,WT,S,t1r,-505.0,0.38,3.75
2024-02-29,WT,S,d1,-505.0,0.38,3.75
2024-03-01,WT,L,eod,332.5,1.52,15.25
2024-03-01,WT,L,gb25,507.5,1.52,15.25
2024-03-01,WT,L,gb50,357.5,1.52,15.25
2024-03-01,WT,L,peakK,432.5,1.52,15.25
2024-03-01,WT,L,t1r,482.5,1.52,15.25
2024-03-01,WT,L,d1,332.5,1.52,15.25
2024-03-04,WT,L,eod,-330.0,1.63,16.75
2024-03-04,WT,L,gb25,545.0,1.63,16.75
2024-03-04,WT,L,gb50,382.5,1.63,16.75
2024-03-04,WT,L,peakK,557.5,1.63,16.75
2024-03-04,WT,L,t1r,495.0,1.63,16.75
2024-03-04,WT,L,d1,-330.0,1.63,16.75
2024-03-04,WT,L,eod,-530.0,1.27,13.0
2024-03-04,WT,L,gb25,407.5,1.27,13.0
2024-03-04,WT,L,gb50,307.5,1.27,13.0
2024-03-04,WT,L,peakK,370.0,1.27,13.0
2024-03-04,WT,L,t1r,495.0,1.27,13.0
2024-03-04,WT,L,d1,-530.0,1.27,13.0
2024-03-06,WT,S,eod,-580.0,1.09,12.25
2024-03-06,WT,S,gb25,-580.0,1.09,12.25
2024-03-06,WT,S,gb50,-580.0,1.09,12.25
2024-03-06,WT,S,peakK,-580.0,1.09,12.25
2024-03-06,WT,S,t1r,-580.0,1.09,12.25
2024-03-06,WT,S,d1,-580.0,1.09,12.25
2024-03-06,WT,S,eod,-192.5,0.87,9.75
2024-03-06,WT,S,gb25,-192.5,0.87,9.75
2024-03-06,WT,S,gb50,-192.5,0.87,9.75
2024-03-06,WT,S,peakK,-192.5,0.87,9.75
2024-03-06,WT,S,t1r,-580.0,0.87,9.75
2024-03-06,WT,S,d1,-192.5,0.87,9.75
2024-03-06,WT,S,eod,-242.5,0.78,8.75
2024-03-06,WT,S,gb25,-242.5,0.78,8.75
2024-03-06,WT,S,gb50,-242.5,0.78,8.75
2024-03-06,WT,S,peakK,-242.5,0.78,8.75
2024-03-06,WT,S,t1r,-580.0,0.78,8.75
2024-03-06,WT,S,d1,-242.5,0.78,8.75
2024-03-07,WT,L,eod,-30.0,1.31,14.75
2024-03-07,WT,L,gb25,532.5,1.31,14.75
2024-03-07,WT,L,gb50,345.0,1.31,14.75
2024-03-07,WT,L,peakK,432.5,1.31,14.75
2024-03-07,WT,L,t1r,545.0,1.31,14.75
2024-03-07,WT,L,d1,-30.0,1.31,14.75
2024-03-07,WT,L,eod,-580.0,0.4,4.5
2024-03-07,WT,L,gb25,-580.0,0.4,4.5
2024-03-07,WT,L,gb50,-580.0,0.4,4.5
2024-03-07,WT,L,peakK,-580.0,0.4,4.5
2024-03-07,WT,L,t1r,-580.0,0.4,4.5
2024-03-07,WT,L,d1,-580.0,0.4,4.5
2024-03-08,FADE,S,eod,-217.5,14.81,59.25
2024-03-08,FADE,S,gb25,-217.5,14.81,59.25
2024-03-08,FADE,S,gb50,-217.5,14.81,59.25
2024-03-08,FADE,S,peakK,-217.5,14.81,59.25
2024-03-08,FADE,S,t1r,-217.5,14.81,59.25
2024-03-08,FADE,S,d1,-217.5,14.81,59.25
2024-03-12,WT,L,eod,-617.5,1.08,13.0
2024-03-12,WT,L,gb25,-617.5,1.08,13.0
2024-03-12,WT,L,gb50,-617.5,1.08,13.0
2024-03-12,WT,L,peakK,-617.5,1.08,13.0
2024-03-12,WT,L,t1r,-617.5,1.08,13.0
2024-03-12,WT,L,d1,-617.5,1.08,13.0
2024-03-12,WT,S,eod,-617.5,0.19,2.25
2024-03-12,WT,S,gb25,-617.5,0.19,2.25
2024-03-12,WT,S,gb50,-617.5,0.19,2.25
2024-03-12,WT,S,peakK,-617.5,0.19,2.25
2024-03-12,WT,S,t1r,-617.5,0.19,2.25
2024-03-12,WT,S,d1,-617.5,0.19,2.25
2024-03-19,WT,L,eod,1282.5,2.22,30.0
2024-03-19,WT,L,gb25,757.5,2.22,30.0
2024-03-19,WT,L,gb50,582.5,2.22,30.0
2024-03-19,WT,L,peakK,857.5,2.22,30.0
2024-03-19,WT,L,t1r,657.5,2.22,30.0
2024-03-19,WT,L,d1,1282.5,2.22,30.0
2024-03-20,WT,L,eod,2495.0,3.87,51.25
2024-03-20,WT,L,gb25,557.5,3.87,51.25
2024-03-20,WT,L,gb50,370.0,3.87,51.25
2024-03-20,WT,L,peakK,432.5,3.87,51.25
2024-03-20,WT,L,t1r,645.0,3.87,51.25
2024-03-20,WT,L,d1,2495.0,3.87,51.25
2024-03-21,WT,L,eod,-717.5,0.43,6.0
2024-03-21,WT,L,gb25,-717.5,0.43,6.0
2024-03-21,WT,L,gb50,-717.5,0.43,6.0
2024-03-21,WT,L,peakK,-717.5,0.43,6.0
2024-03-21,WT,L,t1r,-717.5,0.43,6.0
2024-03-21,WT,L,d1,-717.5,0.43,6.0
2024-03-21,WT,S,eod,395.0,1.07,15.0
2024-03-21,WT,S,gb25,545.0,1.07,15.0
2024-03-21,WT,S,gb50,357.5,1.07,15.0
2024-03-21,WT,S,peakK,382.5,1.07,15.0
2024-03-21,WT,S,t1r,682.5,1.07,15.0
2024-03-21,WT,S,d1,395.0,1.07,15.0
2024-03-21,FADE,S,eod,-217.5,1.81,7.25
2024-03-21,FADE,S,gb25,-217.5,1.81,7.25
2024-03-21,FADE,S,gb50,-217.5,1.81,7.25
2024-03-21,FADE,S,peakK,-217.5,1.81,7.25
2024-03-21,FADE,S,t1r,-217.5,1.81,7.25
2024-03-21,FADE,S,d1,-217.5,1.81,7.25
2024-03-22,WT,S,eod,270.0,0.48,6.5
2024-03-22,WT,S,gb25,270.0,0.48,6.5
2024-03-22,WT,S,gb50,270.0,0.48,6.5
2024-03-22,WT,S,peakK,270.0,0.48,6.5
2024-03-22,WT,S,t1r,-692.5,0.48,6.5
2024-03-22,WT,S,d1,270.0,0.48,6.5
2024-03-26,WT,S,eod,820.0,2.17,25.0
2024-03-26,WT,S,gb25,507.5,2.17,25.0
2024-03-26,WT,S,gb50,820.0,2.17,25.0
2024-03-26,WT,S,peakK,945.0,2.17,25.0
2024-03-26,WT,S,t1r,557.5,2.17,25.0
2024-03-26,WT,S,d1,820.0,2.17,25.0
2024-04-01,WT,S,eod,20.0,1.33,13.0
2024-04-01,WT,S,gb25,470.0,1.33,13.0
2024-04-01,WT,S,gb50,307.5,1.33,13.0
2024-04-01,WT,S,peakK,382.5,1.33,13.0
2024-04-01,WT,S,t1r,470.0,1.33,13.0
2024-04-01,WT,S,d1,20.0,1.33,13.0
2024-04-01,WT,S,eod,-505.0,0.62,6.0
2024-04-01,WT,S,gb25,-505.0,0.62,6.0
2024-04-01,WT,S,gb50,-505.0,0.62,6.0
2024-04-01,WT,S,peakK,-505.0,0.62,6.0
2024-04-01,WT,S,t1r,-505.0,0.62,6.0
2024-04-01,WT,S,d1,-505.0,0.62,6.0
2024-04-16,WT,S,eod,-967.5,0.51,9.75
2024-04-16,WT,S,gb25,-967.5,0.51,9.75
2024-04-16,WT,S,gb50,-967.5,0.51,9.75
2024-04-16,WT,S,peakK,-967.5,0.51,9.75
2024-04-16,WT,S,t1r,-967.5,0.51,9.75
2024-04-16,WT,S,d1,-967.5,0.51,9.75
2024-04-18,WT,S,eod,1420.0,1.9,39.5
2024-04-18,WT,S,gb25,1332.5,1.9,39.5
2024-04-18,WT,S,gb50,970.0,1.9,39.5
2024-04-18,WT,S,peakK,1270.0,1.9,39.5
2024-04-18,WT,S,t1r,1020.0,1.9,39.5
2024-04-18,WT,S,d1,1420.0,1.9,39.5
2024-04-18,WT,S,eod,45.0,0.58,12.0
2024-04-18,WT,S,gb25,45.0,0.58,12.0
2024-04-18,WT,S,gb50,45.0,0.58,12.0
2024-04-18,WT,S,peakK,45.0,0.58,12.0
2024-04-18,WT,S,t1r,-1055.0,0.58,12.0
2024-04-18,WT,S,d1,45.0,0.58,12.0
2024-04-22,WT,L,eod,-967.5,0.41,7.75
2024-04-22,WT,L,gb25,-967.5,0.41,7.75
2024-04-22,WT,L,gb50,-967.5,0.41,7.75
2024-04-22,WT,L,peakK,-967.5,0.41,7.75
2024-04-22,WT,L,t1r,-967.5,0.41,7.75
2024-04-22,WT,L,d1,-967.5,0.41,7.75
2024-04-23,FADE,S,eod,-217.5,1.69,6.75
2024-04-23,FADE,S,gb25,-217.5,1.69,6.75
2024-04-23,FADE,S,gb50,-217.5,1.69,6.75
2024-04-23,FADE,S,peakK,-217.5,1.69,6.75
2024-04-23,FADE,S,t1r,-217.5,1.69,6.75
2024-04-23,FADE,S,d1,-217.5,1.69,6.75
2024-04-24,WT,S,eod,-1017.5,0.35,7.0
2024-04-24,WT,S,gb25,-1017.5,0.35,7.0
2024-04-24,WT,S,gb50,-1017.5,0.35,7.0
2024-04-24,WT,S,peakK,-1017.5,0.35,7.0
2024-04-24,WT,S,t1r,-1017.5,0.35,7.0
2024-04-24,WT,S,d1,-1017.5,0.35,7.0
2024-04-26,WT,L,eod,-180.0,0.64,13.5
2024-04-26,WT,L,gb25,-180.0,0.64,13.5
2024-04-26,WT,L,gb50,-180.0,0.64,13.5
2024-04-26,WT,L,peakK,-180.0,0.64,13.5
2024-04-26,WT,L,t1r,-1067.5,0.64,13.5
2024-04-26,WT,L,d1,-180.0,0.64,13.5
2024-04-30,WT,S,eod,3632.5,4.69,83.25
2024-04-30,WT,S,gb25,1045.0,4.69,83.25
2024-04-30,WT,S,gb50,3632.5,4.69,83.25
2024-04-30,WT,S,peakK,1145.0,4.69,83.25
2024-04-30,WT,S,t1r,870.0,4.69,83.25
2024-04-30,WT,S,d1,3632.5,4.69,83.25
2024-04-30,WT,S,eod,2145.0,3.01,53.5
2024-04-30,WT,S,gb25,695.0,3.01,53.5
2024-04-30,WT,S,gb50,2145.0,3.01,53.5
2024-04-30,WT,S,peakK,495.0,3.01,53.5
2024-04-30,WT,S,t1r,870.0,3.01,53.5
2024-04-30,WT,S,d1,2145.0,3.01,53.5
2024-04-30,FADE,S,eod,1570.0,10.5,42.0
2024-04-30,FADE,S,gb25,270.0,10.5,42.0
2024-04-30,FADE,S,gb50,170.0,10.5,42.0
2024-04-30,FADE,S,peakK,270.0,10.5,42.0
2024-04-30,FADE,S,t1r,182.5,10.5,42.0
2024-04-30,FADE,S,d1,1570.0,10.5,42.0
2024-05-01,WT,S,eod,-967.5,0.37,7.0
2024-05-01,WT,S,gb25,-967.5,0.37,7.0
2024-05-01,WT,S,gb50,-967.5,0.37,7.0
2024-05-01,WT,S,peakK,-967.5,0.37,7.0
2024-05-01,WT,S,t1r,-967.5,0.37,7.0
2024-05-01,WT,S,d1,-967.5,0.37,7.0
2024-05-01,WT,S,eod,-967.5,0.51,9.75
2024-05-01,WT,S,gb25,-967.5,0.51,9.75
2024-05-01,WT,S,gb50,-967.5,0.51,9.75
2024-05-01,WT,S,peakK,-967.5,0.51,9.75
2024-05-01,WT,S,t1r,-967.5,0.51,9.75
2024-05-01,WT,S,d1,-967.5,0.51,9.75
2024-05-06,WT,L,eod,420.0,0.67,12.5
2024-05-06,WT,L,gb25,420.0,0.67,12.5
2024-05-06,WT,L,gb50,420.0,0.67,12.5
2024-05-06,WT,L,peakK,420.0,0.67,12.5
2024-05-06,WT,L,t1r,-955.0,0.67,12.5
2024-05-06,WT,L,d1,420.0,0.67,12.5
2024-05-09,WT,L,eod,645.0,0.95,15.5
2024-05-09,WT,L,gb25,645.0,0.95,15.5
2024-05-09,WT,L,gb50,645.0,0.95,15.5
2024-05-09,WT,L,peakK,645.0,0.95,15.5
2024-05-09,WT,L,t1r,-830.0,0.95,15.5
2024-05-09,WT,L,d1,645.0,0.95,15.5
2024-05-10,WT,S,eod,-167.5,0.4,5.75
2024-05-10,WT,S,gb25,-167.5,0.4,5.75
2024-05-10,WT,S,gb50,-167.5,0.4,5.75
2024-05-10,WT,S,peakK,-167.5,0.4,5.75
2024-05-10,WT,S,t1r,-730.0,0.4,5.75
2024-05-10,WT,S,d1,-167.5,0.4,5.75
2024-05-10,WT,S,eod,-167.5,0.37,5.25
2024-05-10,WT,S,gb25,-167.5,0.37,5.25
2024-05-10,WT,S,gb50,-167.5,0.37,5.25
2024-05-10,WT,S,peakK,-167.5,0.37,5.25
2024-05-10,WT,S,t1r,-730.0,0.37,5.25
2024-05-10,WT,S,d1,-167.5,0.37,5.25
2024-05-13,WT,S,eod,-17.5,0.11,1.5
2024-05-13,WT,S,gb25,-17.5,0.11,1.5
2024-05-13,WT,S,gb50,-17.5,0.11,1.5
2024-05-13,WT,S,peakK,-17.5,0.11,1.5
2024-05-13,WT,S,t1r,-717.5,0.11,1.5
2024-05-13,WT,S,d1,-17.5,0.11,1.5
2024-05-15,WT,L,eod,195.0,1.2,14.75
2024-05-15,WT,L,gb25,532.5,1.2,14.75
2024-05-15,WT,L,gb50,345.0,1.2,14.75
2024-05-15,WT,L,peakK,407.5,1.2,14.75
2024-05-15,WT,L,t1r,595.0,1.2,14.75
2024-05-15,WT,L,d1,195.0,1.2,14.75
2024-05-16,WT,S,eod,1045.0,2.0,22.0
2024-05-16,WT,S,gb25,407.5,2.0,22.0
2024-05-16,WT,S,gb50,270.0,2.0,22.0
2024-05-16,WT,S,peakK,282.5,2.0,22.0
2024-05-16,WT,S,t1r,532.5,2.0,22.0
2024-05-16,WT,S,d1,1045.0,2.0,22.0
2024-05-17,FADE,S,eod,-217.5,2.56,10.25
2024-05-17,FADE,S,gb25,-217.5,2.56,10.25
2024-05-17,FADE,S,gb50,-217.5,2.56,10.25
2024-05-17,FADE,S,peakK,-217.5,2.56,10.25
2024-05-17,FADE,S,t1r,-217.5,2.56,10.25
2024-05-17,FADE,S,d1,-217.5,2.56,10.25
2024-05-21,WT,L,eod,507.5,1.49,13.75
2024-05-21,WT,L,gb25,495.0,1.49,13.75
2024-05-21,WT,L,gb50,320.0,1.49,13.75
2024-05-21,WT,L,peakK,432.5,1.49,13.75
2024-05-21,WT,L,t1r,445.0,1.49,13.75
2024-05-21,WT,L,d1,507.5,1.49,13.75
2024-05-21,FADE,S,eod,-217.5,0.44,1.75
2024-05-21,FADE,S,gb25,-217.5,0.44,1.75
2024-05-21,FADE,S,gb50,-217.5,0.44,1.75
2024-05-21,FADE,S,peakK,-217.5,0.44,1.75
2024-05-21,FADE,S,t1r,-217.5,0.44,1.75
2024-05-21,FADE,S,d1,-217.5,0.44,1.75
2024-05-24,WT,L,eod,20.0,0.69,7.75
2024-05-24,WT,L,gb25,20.0,0.69,7.75
2024-05-24,WT,L,gb50,20.0,0.69,7.75
2024-05-24,WT,L,peakK,20.0,0.69,7.75
2024-05-24,WT,L,t1r,-580.0,0.69,7.75
2024-05-24,WT,L,d1,20.0,0.69,7.75
2024-05-30,WT,L,eod,-517.5,0.92,9.25
2024-05-30,WT,L,gb25,-517.5,0.92,9.25
2024-05-30,WT,L,gb50,-517.5,0.92,9.25
2024-05-30,WT,L,peakK,-517.5,0.92,9.25
2024-05-30,WT,L,t1r,-517.5,0.92,9.25
2024-05-30,WT,L,d1,-517.5,0.92,9.25
2024-05-31,WT,S,eod,-530.0,0.07,0.75
2024-05-31,WT,S,gb25,-530.0,0.07,0.75
2024-05-31,WT,S,gb50,-530.0,0.07,0.75
2024-05-31,WT,S,peakK,-530.0,0.07,0.75
2024-05-31,WT,S,t1r,-530.0,0.07,0.75
2024-05-31,WT,S,d1,-530.0,0.07,0.75
2024-05-31,WT,L,eod,3370.0,7.54,77.25
2024-05-31,WT,L,gb25,382.5,7.54,77.25
2024-05-31,WT,L,gb50,245.0,7.54,77.25
2024-05-31,WT,L,peakK,257.5,7.54,77.25
2024-05-31,WT,L,t1r,495.0,7.54,77.25
2024-05-31,WT,L,d1,3370.0,7.54,77.25
2024-06-04,WT,S,eod,-705.0,0.05,0.75
2024-06-04,WT,S,gb25,-705.0,0.05,0.75
2024-06-04,WT,S,gb50,-705.0,0.05,0.75
2024-06-04,WT,S,peakK,-705.0,0.05,0.75
2024-06-04,WT,S,t1r,-705.0,0.05,0.75
2024-06-04,WT,S,d1,-705.0,0.05,0.75
2024-06-04,WT,L,eod,1232.5,2.38,32.75
2024-06-04,WT,L,gb25,1207.5,2.38,32.75
2024-06-04,WT,L,gb50,795.0,2.38,32.75
2024-06-04,WT,L,peakK,1170.0,2.38,32.75
2024-06-04,WT,L,t1r,670.0,2.38,32.75
2024-06-04,WT,L,d1,1232.5,2.38,32.75
2024-06-04,WT,L,eod,807.5,1.76,24.25
2024-06-04,WT,L,gb25,807.5,1.76,24.25
2024-06-04,WT,L,gb50,582.5,1.76,24.25
2024-06-04,WT,L,peakK,745.0,1.76,24.25
2024-06-04,WT,L,t1r,670.0,1.76,24.25
2024-06-04,WT,L,d1,807.5,1.76,24.25
2024-06-05,WT,L,eod,820.0,1.49,21.25
2024-06-05,WT,L,gb25,582.5,1.49,21.25
2024-06-05,WT,L,gb50,382.5,1.49,21.25
2024-06-05,WT,L,peakK,420.0,1.49,21.25
2024-06-05,WT,L,t1r,695.0,1.49,21.25
2024-06-05,WT,L,d1,820.0,1.49,21.25
2024-06-11,WT,L,eod,370.0,0.61,8.75
2024-06-11,WT,L,gb25,370.0,0.61,8.75
2024-06-11,WT,L,gb50,370.0,0.61,8.75
2024-06-11,WT,L,peakK,370.0,0.61,8.75
2024-06-11,WT,L,t1r,-730.0,0.61,8.75
2024-06-11,WT,L,d1,370.0,0.61,8.75
2024-06-13,WT,S,eod,-780.0,0.84,12.75
2024-06-13,WT,S,gb25,-780.0,0.84,12.75
2024-06-13,WT,S,gb50,-780.0,0.84,12.75
2024-06-13,WT,S,peakK,-780.0,0.84,12.75
2024-06-13,WT,S,t1r,-780.0,0.84,12.75
2024-06-13,WT,S,d1,-780.0,0.84,12.75
2024-06-24,WT,S,eod,595.0,1.66,18.25
2024-06-24,WT,S,gb25,495.0,1.66,18.25
2024-06-24,WT,S,gb50,595.0,1.66,18.25
2024-06-24,WT,S,peakK,395.0,1.66,18.25
2024-06-24,WT,S,t1r,532.5,1.66,18.25
2024-06-24,WT,S,d1,595.0,1.66,18.25
2024-06-24,WT,S,eod,407.5,1.32,14.5
2024-06-24,WT,S,gb25,432.5,1.32,14.5
2024-06-24,WT,S,gb50,345.0,1.32,14.5
2024-06-24,WT,S,peakK,432.5,1.32,14.5
2024-06-24,WT,S,t1r,532.5,1.32,14.5
2024-06-24,WT,S,d1,407.5,1.32,14.5
2024-06-28,WT,L,eod,-530.0,0.29,3.0
2024-06-28,WT,L,gb25,-530.0,0.29,3.0
2024-06-28,WT,L,gb50,-530.0,0.29,3.0
2024-06-28,WT,L,peakK,-530.0,0.29,3.0
2024-06-28,WT,L,t1r,-530.0,0.29,3.0
2024-06-28,WT,L,d1,-530.0,0.29,3.0
2024-07-01,WT,S,eod,-592.5,0.46,5.25
2024-07-01,WT,S,gb25,-592.5,0.46,5.25
2024-07-01,WT,S,gb50,-592.5,0.46,5.25
2024-07-01,WT,S,peakK,-592.5,0.46,5.25
2024-07-01,WT,S,t1r,-592.5,0.46,5.25
2024-07-01,WT,S,d1,-592.5,0.46,5.25
2024-07-01,WT,S,eod,-592.5,0.37,4.25
2024-07-01,WT,S,gb25,-592.5,0.37,4.25
2024-07-01,WT,S,gb50,-592.5,0.37,4.25
2024-07-01,WT,S,peakK,-592.5,0.37,4.25
2024-07-01,WT,S,t1r,-592.5,0.37,4.25
2024-07-01,WT,S,d1,-592.5,0.37,4.25
2024-07-01,FADE,S,eod,-217.5,2.06,8.25
2024-07-01,FADE,S,gb25,-217.5,2.06,8.25
2024-07-01,FADE,S,gb50,-217.5,2.06,8.25
2024-07-01,FADE,S,peakK,-217.5,2.06,8.25
2024-07-01,FADE,S,t1r,-217.5,2.06,8.25
2024-07-01,FADE,S,d1,-217.5,2.06,8.25
2024-07-03,WT,L,eod,745.0,1.74,20.0
2024-07-03,WT,L,gb25,495.0,1.74,20.0
2024-07-03,WT,L,gb50,745.0,1.74,20.0
2024-07-03,WT,L,peakK,382.5,1.74,20.0
2024-07-03,WT,L,t1r,557.5,1.74,20.0
2024-07-03,WT,L,d1,-24153.0,1.74,20.0
2024-07-05,WT,L,eod,157.5,0.93,10.25
2024-07-05,WT,L,gb25,157.5,0.93,10.25
2024-07-05,WT,L,gb50,157.5,0.93,10.25
2024-07-05,WT,L,peakK,157.5,0.93,10.25
2024-07-05,WT,L,t1r,-567.5,0.93,10.25
2024-07-05,WT,L,d1,-25003.0,0.93,10.25
2024-07-08,WT,S,eod,20.0,1.15,13.25
2024-07-08,WT,S,gb25,470.0,1.15,13.25
2024-07-08,WT,S,gb50,307.5,1.15,13.25
2024-07-08,WT,S,peakK,357.5,1.15,13.25
2024-07-08,WT,S,t1r,557.5,1.15,13.25
2024-07-08,WT,S,d1,-592.5,1.15,13.25
2024-07-08,WT,S,eod,-142.5,0.87,10.0
2024-07-08,WT,S,gb25,-142.5,0.87,10.0
2024-07-08,WT,S,gb50,-142.5,0.87,10.0
2024-07-08,WT,S,peakK,-142.5,0.87,10.0
2024-07-08,WT,S,t1r,-592.5,0.87,10.0
2024-07-08,WT,S,d1,-592.5,0.87,10.0
2024-07-08,WT,S,eod,-255.0,0.67,7.75
2024-07-08,WT,S,gb25,-255.0,0.67,7.75
2024-07-08,WT,S,gb50,-255.0,0.67,7.75
2024-07-08,WT,S,peakK,-255.0,0.67,7.75
2024-07-08,WT,S,t1r,-592.5,0.67,7.75
2024-07-08,WT,S,d1,-592.5,0.67,7.75
2024-07-10,WT,L,eod,870.0,2.37,24.25
2024-07-10,WT,L,gb25,407.5,2.37,24.25
2024-07-10,WT,L,gb50,870.0,2.37,24.25
2024-07-10,WT,L,peakK,932.5,2.37,24.25
2024-07-10,WT,L,t1r,495.0,2.37,24.25
2024-07-10,WT,L,d1,-24090.5,2.37,24.25
2024-07-10,WT,L,eod,695.0,2.02,20.75
2024-07-10,WT,L,gb25,757.5,2.02,20.75
2024-07-10,WT,L,gb50,695.0,2.02,20.75
2024-07-10,WT,L,peakK,757.5,2.02,20.75
2024-07-10,WT,L,t1r,495.0,2.02,20.75
2024-07-10,WT,L,d1,-24265.5,2.02,20.75
2024-07-15,WT,S,eod,-605.0,1.26,14.75
2024-07-15,WT,S,gb25,-605.0,1.26,14.75
2024-07-15,WT,S,gb50,-605.0,1.26,14.75
2024-07-15,WT,S,peakK,-605.0,1.26,14.75
2024-07-15,WT,S,t1r,-605.0,1.26,14.75
2024-07-15,WT,S,d1,-605.0,1.26,14.75
2024-07-16,WT,S,eod,-630.0,0.14,1.75
2024-07-16,WT,S,gb25,-630.0,0.14,1.75
2024-07-16,WT,S,gb50,-630.0,0.14,1.75
2024-07-16,WT,S,peakK,-630.0,0.14,1.75
2024-07-16,WT,S,t1r,-630.0,0.14,1.75
2024-07-16,WT,S,d1,-630.0,0.14,1.75
2024-07-19,WT,S,eod,1232.5,2.19,31.25
2024-07-19,WT,S,gb25,757.5,2.19,31.25
2024-07-19,WT,S,gb50,757.5,2.19,31.25
2024-07-19,WT,S,peakK,632.5,2.19,31.25
2024-07-19,WT,S,t1r,695.0,2.19,31.25
2024-07-19,WT,S,d1,-730.0,2.19,31.25
2024-07-19,WT,S,eod,307.5,0.79,11.25
2024-07-19,WT,S,gb25,307.5,0.79,11.25
2024-07-19,WT,S,gb50,307.5,0.79,11.25
2024-07-19,WT,S,peakK,307.5,0.79,11.25
2024-07-19,WT,S,t1r,-730.0,0.79,11.25
2024-07-19,WT,S,d1,-730.0,0.79,11.25
2024-07-25,WT,L,eod,-892.5,0.79,13.75
2024-07-25,WT,L,gb25,-892.5,0.79,13.75
2024-07-25,WT,L,gb50,-892.5,0.79,13.75
2024-07-25,WT,L,peakK,-892.5,0.79,13.75
2024-07-25,WT,L,t1r,-892.5,0.79,13.75
2024-07-25,WT,L,d1,-29411.0,0.79,13.75
2024-07-25,WT,S,eod,2007.5,2.96,51.75
2024-07-25,WT,S,gb25,645.0,2.96,51.75
2024-07-25,WT,S,gb50,507.5,2.96,51.75
2024-07-25,WT,S,peakK,632.5,2.96,51.75
2024-07-25,WT,S,t1r,857.5,2.96,51.75
2024-07-25,WT,S,d1,-892.5,2.96,51.75
2024-07-30,WT,S,eod,3045.0,4.01,72.25
2024-07-30,WT,S,gb25,1470.0,4.01,72.25
2024-07-30,WT,S,gb50,1657.5,4.01,72.25
2024-07-30,WT,S,peakK,1520.0,4.01,72.25
2024-07-30,WT,S,t1r,882.5,4.01,72.25
2024-07-30,WT,S,d1,-917.5,4.01,72.25
2024-08-01,FADE,S,eod,-217.5,0.75,3.0
2024-08-01,FADE,S,gb25,-217.5,0.75,3.0
2024-08-01,FADE,S,gb50,-217.5,0.75,3.0
2024-08-01,FADE,S,peakK,-217.5,0.75,3.0
2024-08-01,FADE,S,t1r,-217.5,0.75,3.0
2024-08-01,FADE,S,d1,-217.5,0.75,3.0
2024-08-20,WT,S,eod,-367.5,0.49,10.5
2024-08-20,WT,S,gb25,-367.5,0.49,10.5
2024-08-20,WT,S,gb50,-367.5,0.49,10.5
2024-08-20,WT,S,peakK,-367.5,0.49,10.5
2024-08-20,WT,S,t1r,-1092.5,0.49,10.5
2024-08-20,WT,S,d1,-1092.5,0.49,10.5
2024-08-21,WT,S,eod,-367.5,1.04,19.75
2024-08-21,WT,S,gb25,720.0,1.04,19.75
2024-08-21,WT,S,gb50,470.0,1.04,19.75
2024-08-21,WT,S,peakK,495.0,1.04,19.75
2024-08-21,WT,S,t1r,932.5,1.04,19.75
2024-08-21,WT,S,d1,-967.5,1.04,19.75
2024-08-22,WT,S,eod,2170.0,3.63,59.0
2024-08-22,WT,S,gb25,682.5,3.63,59.0
2024-08-22,WT,S,gb50,945.0,3.63,59.0
2024-08-22,WT,S,peakK,1495.0,3.63,59.0
2024-08-22,WT,S,t1r,795.0,3.63,59.0
2024-08-22,WT,S,d1,-830.0,3.63,59.0
2024-08-26,WT,S,eod,457.5,1.34,20.75
2024-08-26,WT,S,gb25,695.0,1.34,20.75
2024-08-26,WT,S,gb50,495.0,1.34,20.75
2024-08-26,WT,S,peakK,632.5,1.34,20.75
2024-08-26,WT,S,t1r,757.5,1.34,20.75
2024-08-26,WT,S,d1,-792.5,1.34,20.75
2024-08-26,WT,S,eod,-392.5,0.05,0.75
2024-08-26,WT,S,gb25,-392.5,0.05,0.75
2024-08-26,WT,S,gb50,-392.5,0.05,0.75
