Date,yr,dir,regime,with_trend,adr,entry_px,mae_pts,eod_move,mfe_bstop,stopped,fill_hour,gap
2015-03-12,2015,S,BULL,False,14.72,2814.5,8.75,-6.0,3.5,True,09,0.25
2015-03-13,2015,L,BEAR,False,15.65,2809.5,12.75,-2.25,0.5,True,09,0.053
2015-03-16,2015,L,NEUTRAL,False,17.02,2829.0,1.25,3.5,9.25,False,12,0.392
2015-03-17,2015,S,BULL,False,17.73,2827.0,7.75,-3.75,6.5,True,09,0.159
2015-03-18,2015,S,NEUTRAL,False,17.62,2821.5,42.5,-36.25,0.0,True,12,0.23
2015-03-20,2015,L,BULL,True,21.27,2868.75,7.25,-4.75,2.0,True,13,0.378
2015-03-23,2015,L,NEUTRAL,False,19.85,2867.75,9.25,-8.25,0.5,True,13,0.017
2015-03-24,2015,L,NEUTRAL,False,19.9,2859.75,12.5,-10.25,4.75,True,09,0.026
2015-03-24,2015,L,NEUTRAL,False,19.9,2861.25,14.0,-11.75,0.25,True,11,0.026
2015-03-24,2015,S,BEAR,True,19.9,2857.5,0.25,8.0,10.25,False,12,0.026
2015-03-25,2015,L,NEUTRAL,False,19.48,2843.75,27.25,-25.5,0.75,True,10,0.044
2015-03-26,2015,L,BULL,True,22.05,2813.0,2.25,-0.5,10.0,False,11,0.319
2015-03-26,2015,L,BULL,True,22.05,2816.0,5.25,-3.5,2.5,False,13,0.319
2015-03-27,2015,S,BULL,False,22.3,2816.0,3.0,-1.25,4.25,False,09,0.062
2015-03-27,2015,S,NEUTRAL,False,22.3,2814.75,4.25,-2.5,1.75,False,12,0.062
2015-03-27,2015,S,NEUTRAL,False,22.3,2815.25,3.75,-2.0,2.25,False,13,0.062
2015-03-30,2015,L,BULL,True,20.98,2843.0,4.25,-2.5,3.0,False,13,0.426
2015-03-31,2015,S,NEUTRAL,False,20.68,2833.75,6.75,10.5,0.25,True,09,0.299
2015-04-01,2015,S,NEUTRAL,False,21.25,2814.0,5.75,-3.5,4.75,False,11,0.009
2015-04-08,2015,S,BEAR,True,20.85,2838.5,5.25,-2.0,8.5,False,10,0.088
2015-04-08,2015,L,BEAR,False,20.85,2838.0,3.0,2.5,2.5,False,13,0.088
2015-04-09,2015,S,NEUTRAL,False,20.57,2840.25,11.0,-9.5,9.25,True,09,0.123
2015-04-09,2015,L,BULL,True,20.57,2841.0,1.5,8.75,10.25,False,12,0.123
2015-04-09,2015,L,BULL,True,20.57,2841.25,1.75,8.5,10.0,False,12,0.123
2015-04-09,2015,S,NEUTRAL,False,20.57,2842.25,9.0,-7.5,0.5,True,13,0.123
2015-04-13,2015,L,NEUTRAL,False,17.8,2861.5,12.0,-10.5,0.25,True,10,0.07
2015-04-13,2015,L,BULL,True,17.8,2859.0,9.5,-8.0,0.0,True,12,0.07
2015-04-14,2015,S,NEUTRAL,False,18.32,2844.75,11.5,-10.5,1.75,True,09,0.123
2015-04-15,2015,S,NEUTRAL,False,18.23,2865.0,4.75,0.75,5.25,False,09,0.149
2015-04-16,2015,L,BULL,True,17.35,2866.5,5.0,-1.75,-0.25,False,13,0.157
2015-04-17,2015,S,BEAR,True,16.62,2840.5,1.75,0.75,11.75,False,10,0.576
2015-04-21,2015,L,BEAR,False,15.3,2859.75,8.25,-4.0,1.0,True,09,0.368
2015-04-21,2015,S,NEUTRAL,False,15.3,2860.5,0.25,4.75,9.0,False,10,0.368
2015-04-21,2015,S,BULL,False,15.3,2857.0,1.75,1.25,5.5,False,11,0.368
2015-04-22,2015,L,BEAR,False,15.38,2850.25,0.25,14.5,17.75,False,09,0.123
2015-04-22,2015,L,BULL,True,15.38,2859.25,1.0,5.5,8.75,False,11,0.123
2015-04-23,2015,S,NEUTRAL,False,15.93,2863.0,15.75,-8.25,1.0,True,09,0.14
2015-04-24,2015,L,NEUTRAL,False,15.88,2873.25,0.25,2.75,5.75,False,09,0.165
2015-04-24,2015,L,NEUTRAL,False,15.88,2876.0,2.75,0.0,2.0,False,11,0.165
2015-04-27,2015,L,NEUTRAL,False,15.6,2870.0,5.5,-1.5,1.75,True,13,0.235
2015-04-28,2015,S,BULL,False,15.95,2868.75,8.0,-7.5,1.75,True,10,0.061
2015-04-29,2015,S,NEUTRAL,False,16.75,2859.5,12.5,-3.5,2.0,True,12,0.469
2015-04-30,2015,S,BEAR,True,17.35,2851.0,9.75,5.25,0.5,True,09,0.183
2015-04-30,2015,L,BULL,True,17.35,2857.75,23.25,-12.0,0.75,True,10,0.183
2015-04-30,2015,L,NEUTRAL,False,17.35,2851.0,16.5,-5.25,2.0,True,12,0.183
2015-05-01,2015,L,NEUTRAL,False,18.93,2855.0,3.5,11.25,11.75,False,09,0.246
2015-05-01,2015,S,BULL,False,18.93,2857.75,9.0,-8.5,1.25,True,11,0.246
2015-05-04,2015,L,BEAR,False,18.2,2872.75,2.0,0.75,4.0,False,12,0.174
2015-05-05,2015,S,NEUTRAL,False,17.82,2866.25,0.5,18.0,20.5,False,09,0.148
2015-05-05,2015,S,BEAR,True,17.82,2859.25,1.75,11.0,13.5,False,11,0.148
2015-05-05,2015,S,BEAR,True,17.82,2852.75,2.0,4.5,7.0,False,13,0.148
2015-05-06,2015,S,BEAR,True,18.98,2841.0,7.25,2.25,0.25,True,09,0.211
2015-05-07,2015,L,NEUTRAL,False,20.23,2836.5,2.25,11.75,16.0,False,09,0.035
2015-05-11,2015,S,BULL,False,20.38,2874.75,0.25,12.75,13.25,False,10,0.061
2015-05-12,2015,S,NEUTRAL,False,20.05,2848.5,16.5,-10.75,2.75,True,09,0.253
2015-05-13,2015,S,BEAR,True,19.68,2859.5,5.0,0.5,3.75,False,10,0.131
2015-05-13,2015,L,NEUTRAL,False,19.68,2862.25,6.5,-3.25,0.5,True,12,0.131
2015-05-14,2015,L,BULL,True,19.45,2872.75,0.75,9.25,9.75,False,10,0.428
2015-05-15,2015,L,BEAR,False,18.15,2879.0,1.0,4.5,4.75,False,09,0.035
2015-05-18,2015,S,BULL,False,17.35,2883.75,9.25,-6.5,1.75,True,09,0.078
2015-05-19,2015,L,NEUTRAL,False,17.65,2889.25,3.75,-0.5,5.25,False,09,0.035
2015-05-21,2015,S,BULL,False,13.82,2891.0,5.25,-1.75,1.0,True,09,0.035
2015-05-22,2015,L,BULL,True,13.18,2891.5,4.5,-2.5,1.75,True,13,0.138
2015-05-26,2015,S,BEAR,True,11.57,2863.25,6.5,-6.5,3.0,True,13,0.13
2015-05-27,2015,L,NEUTRAL,False,11.85,2875.75,1.5,9.25,12.75,False,09,0.044
2015-05-27,2015,L,NEUTRAL,False,11.85,2880.0,0.75,5.0,8.5,False,11,0.044
2015-05-28,2015,S,BULL,False,12.53,2878.0,8.5,-8.25,2.25,True,11,0.104
2015-05-29,2015,L,BEAR,False,12.22,2876.5,10.0,-4.5,0.25,True,09,0.13
2015-06-01,2015,S,BEAR,True,13.15,2867.25,14.75,-6.5,0.5,True,09,0.2
2015-06-02,2015,S,NEUTRAL,False,13.65,2869.0,11.25,-1.75,0.5,True,09,0.174
2015-06-03,2015,L,NEUTRAL,False,14.72,2882.75,9.5,-2.0,1.0,True,10,0.261
2015-06-04,2015,L,BULL,True,14.78,2867.75,12.25,-4.25,-0.5,True,09,0.417
2015-06-04,2015,S,BEAR,True,14.78,2865.25,1.0,1.75,9.75,False,11,0.417
2015-06-04,2015,S,BEAR,True,14.78,2859.0,4.5,-4.5,3.5,True,13,0.417
2015-06-05,2015,L,BULL,True,15.57,2857.5,5.0,-1.0,2.25,True,10,0.21
2015-06-05,2015,L,BEAR,False,15.57,2856.5,3.0,0.0,3.25,False,12,0.21
2015-06-05,2015,S,NEUTRAL,False,15.57,2858.75,0.5,2.25,5.25,False,13,0.21
2015-06-08,2015,S,NEUTRAL,False,16.5,2851.5,1.5,8.25,11.0,False,09,0.079
2015-06-08,2015,S,BEAR,True,16.5,2845.75,4.75,2.5,5.25,False,13,0.079
2015-06-09,2015,S,NEUTRAL,False,17.65,2844.25,4.75,0.0,3.75,False,10,0.026
2015-06-11,2015,S,BEAR,True,16.68,2874.25,2.5,0.75,3.5,False,10,0.078
2015-06-12,2015,L,BEAR,False,16.4,2860.25,5.75,-3.0,1.0,True,09,0.322
2015-06-15,2015,L,NEUTRAL,False,15.93,2849.0,1.75,7.25,11.5,False,09,0.175
2015-06-15,2015,L,BULL,True,15.93,2855.75,2.25,0.5,4.75,False,11,0.175
2015-06-15,2015,L,BULL,True,15.93,2856.75,3.25,-0.5,2.0,False,13,0.175
2015-06-16,2015,S,BEAR,True,15.85,2858.75,11.5,-11.25,1.0,True,09,0.026
2015-06-17,2015,S,BEAR,True,15.6,2873.0,6.75,3.0,13.25,True,09,0.096
2015-06-17,2015,L,NEUTRAL,False,15.6,2865.25,5.5,4.75,1.25,True,11,0.096
2015-06-18,2015,S,BULL,False,16.25,2890.0,10.25,-5.75,2.0,True,09,0.34
2015-06-19,2015,L,NEUTRAL,False,16.43,2890.5,12.25,-11.75,1.75,True,09,0.13
2015-06-23,2015,S,BEAR,True,15.72,2894.75,3.75,-3.0,0.75,False,12,0.147
2015-06-24,2015,S,NEUTRAL,False,15.22,2894.75,3.75,14.25,14.75,False,09,0.138
2015-06-24,2015,S,NEUTRAL,False,15.22,2893.0,0.25,12.5,13.0,False,10,0.138
2015-06-25,2015,L,BULL,True,14.95,2885.0,12.0,-10.5,3.75,True,09,0.243
2015-06-25,2015,L,BULL,True,14.95,2884.0,11.0,-9.5,0.5,True,11,0.243
2015-06-26,2015,L,BEAR,False,15.62,2877.75,10.5,-0.75,2.25,True,09,0.157
2015-06-29,2015,S,BEAR,True,15.9,2858.25,0.75,26.25,30.0,False,09,0.73
2015-06-30,2015,L,BEAR,False,17.82,2835.75,8.0,-0.25,4.75,True,09,0.565
2015-06-30,2015,S,BEAR,True,17.82,2833.75,13.25,-1.75,0.25,True,12,0.565
2015-07-02,2015,L,BEAR,False,17.65,2853.25,10.0,-3.5,0.75,True,09,0.114
2015-07-06,2015,S,BULL,False,15.95,2843.25,2.75,-2.25,11.5,False,10,0.535
2015-07-07,2015,L,BEAR,False,17.0,2821.25,5.25,33.0,2.25,True,10,0.035
2015-07-08,2015,S,BEAR,True,20.23,2833.5,5.5,13.5,16.25,False,09,0.526
2015-07-10,2015,S,BEAR,True,22.2,2845.75,10.0,-5.0,5.25,True,09,0.975
2015-07-10,2015,L,BULL,True,22.2,2851.25,4.5,-0.5,4.5,False,11,0.975
2015-07-14,2015,S,BULL,False,19.75,2878.0,8.5,-5.5,1.0,True,09,0.07
2015-07-15,2015,S,BULL,False,19.07,2884.5,4.25,-1.0,8.5,False,09,0.009
2015-07-17,2015,L,BULL,True,18.18,2896.0,2.25,4.0,5.0,False,09,0.035
2015-07-17,2015,S,BULL,False,18.18,2897.0,4.0,-3.0,2.75,False,10,0.035
2015-07-20,2015,L,BULL,True,18.43,2903.75,3.5,-1.25,3.5,False,12,0.095
2015-07-21,2015,L,BULL,True,17.27,2901.0,12.0,-5.25,-0.25,True,09,0.103
2015-07-23,2015,S,NEUTRAL,False,12.88,2889.5,1.75,9.75,17.0,False,09,0.035
2015-07-24,2015,L,BEAR,False,11.93,2868.25,17.5,-8.75,1.5,True,09,0.061
2015-07-27,2015,L,BULL,True,13.2,2847.0,9.5,-1.75,0.0,True,10,0.525
2015-07-28,2015,L,BEAR,False,13.43,2844.0,0.5,24.75,26.0,False,09,0.264
2015-07-29,2015,S,BULL,False,14.78,2871.0,14.25,-11.25,-0.25,True,09,0.026
2015-07-30,2015,L,BULL,True,15.25,2881.25,1.5,3.75,3.75,False,12,0.217
2015-07-31,2015,L,NEUTRAL,False,16.1,2883.0,6.75,-1.75,5.75,True,09,0.147
2015-07-31,2015,S,BEAR,True,16.1,2879.5,2.75,-1.75,3.25,False,13,0.147
2015-08-03,2015,L,BEAR,False,16.7,2871.75,10.75,0.0,7.25,True,09,0.069
2015-08-03,2015,S,BEAR,True,16.7,2863.5,9.25,-8.25,2.0,True,13,0.069
2015-08-04,2015,S,BULL,False,17.62,2872.0,1.75,8.0,9.5,False,10,0.0
2015-08-05,2015,L,BULL,True,17.73,2885.0,13.25,-9.75,1.5,True,10,0.532
2015-08-07,2015,L,BEAR,False,19.35,2850.25,7.25,4.5,2.25,True,09,0.157
2015-08-10,2015,S,NEUTRAL,False,18.02,2875.5,6.25,-5.0,0.25,True,10,0.438
2015-08-13,2015,L,NEUTRAL,False,19.27,2858.0,3.75,3.5,12.0,False,09,0.131
2015-08-13,2015,L,BULL,True,19.27,2868.25,10.0,-6.75,1.5,True,12,0.131
2015-08-14,2015,S,BULL,False,19.23,2864.5,6.25,-5.75,1.5,True,12,0.096
2015-08-14,2015,S,BULL,False,19.23,2865.75,5.0,-4.5,0.75,False,13,0.096
2015-08-17,2015,L,BULL,True,19.27,2871.75,0.25,8.0,9.75,False,10,0.305
2015-08-17,2015,L,BULL,True,19.27,2877.0,1.0,2.75,4.5,False,13,0.305
2015-08-18,2015,S,BULL,False,19.95,2880.25,1.0,6.0,9.0,False,09,0.087
2015-08-19,2015,L,NEUTRAL,False,19.48,2854.5,2.25,-0.75,20.0,False,11,0.313
2015-08-21,2015,S,BULL,False,21.8,2795.0,0.25,43.75,46.0,False,09,0.499
2015-08-21,2015,S,NEUTRAL,False,21.8,2785.75,1.75,34.5,36.75,False,10,0.499
2015-08-21,2015,S,NEUTRAL,False,21.8,2776.5,11.0,25.25,6.0,True,10,0.499
2015-08-24,2015,S,BULL,False,25.75,2700.75,31.0,51.0,16.0,True,09,3.689
2015-08-25,2015,L,NEUTRAL,False,36.25,2712.5,71.5,-57.75,13.25,True,09,2.944
2015-08-25,2015,S,NEUTRAL,False,36.25,2698.0,9.5,43.25,57.0,False,13,2.944
2015-08-26,2015,S,BEAR,True,43.23,2675.25,48.75,-41.75,18.75,True,10,1.497
2015-08-26,2015,S,BEAR,True,43.23,2665.75,58.25,-51.25,9.25,True,11,1.497
2015-08-27,2015,L,BEAR,False,46.15,2741.75,16.5,28.75,26.0,True,09,0.994
2015-08-27,2015,L,BULL,True,46.15,2759.25,34.0,11.25,8.5,True,11,0.994
2015-08-28,2015,S,NEUTRAL,False,49.17,2761.0,11.0,-8.75,8.5,False,09,0.433
2015-08-28,2015,L,BEAR,False,49.17,2759.5,7.0,10.25,12.0,False,11,0.433
2015-08-28,2015,S,BEAR,True,49.17,2760.5,11.0,-9.25,7.5,False,13,0.433
2015-08-31,2015,L,NEUTRAL,False,49.75,2753.5,9.75,-9.25,11.25,False,09,0.551
2015-09-01,2015,S,BULL,False,49.33,2715.5,2.25,18.75,35.75,False,10,1.467
2015-09-02,2015,L,BEAR,False,52.4,2712.0,14.75,15.75,17.25,False,09,0.853
2015-09-02,2015,L,BULL,True,52.4,2711.75,5.0,16.0,17.5,False,12,0.853
2015-09-02,2015,L,BULL,True,52.4,2712.25,5.5,15.5,17.0,False,13,0.853
2015-09-03,2015,S,BULL,False,52.9,2747.75,6.75,21.0,24.75,False,09,0.302
2015-09-04,2015,S,BEAR,True,52.0,2694.75,15.75,-7.5,6.0,True,12,0.926
2015-09-07,2015,L,NEUTRAL,False,48.88,2715.0,6.5,-3.0,1.0,False,10,0.389
2015-09-07,2015,L,BEAR,False,48.88,2711.25,0.25,0.75,0.75,False,11,0.389
2015-09-08,2015,L,BEAR,False,37.75,2726.75,0.75,20.25,23.0,False,09,0.756
2015-09-09,2015,L,BEAR,False,31.5,2736.25,19.75,-12.0,4.25,True,13,0.737
2015-09-11,2015,L,NEUTRAL,False,28.4,2722.75,2.75,18.75,20.0,False,09,0.082
2015-09-11,2015,L,BULL,True,28.4,2732.0,5.75,9.5,10.75,False,12,0.082
2015-09-11,2015,S,BULL,False,28.4,2734.75,8.0,-6.75,2.75,False,13,0.082
2015-09-14,2015,S,BULL,False,28.88,2736.25,1.5,3.0,9.75,False,09,0.018
2015-09-14,2015,S,NEUTRAL,False,28.88,2730.25,5.25,-3.0,3.25,False,11,0.018
2015-09-15,2015,L,BULL,True,28.32,2748.5,2.5,11.25,14.5,False,10,0.201
2015-09-15,2015,L,BULL,True,28.32,2749.0,0.25,10.75,14.0,False,12,0.201
2015-09-16,2015,S,BEAR,True,27.2,2762.25,16.75,-15.5,0.5,True,10,0.045
2015-09-17,2015,L,BULL,True,26.2,2781.25,19.25,-16.0,4.5,True,13,0.18
2015-09-18,2015,S,BULL,False,27.02,2749.5,8.0,8.25,3.5,True,09,0.949
2015-09-18,2015,S,BEAR,True,27.02,2742.75,3.75,1.5,11.5,False,13,0.949
2015-09-21,2015,L,BULL,True,27.35,2755.75,21.5,-2.25,0.25,True,10,0.192
2015-09-22,2015,S,NEUTRAL,False,28.98,2715.0,10.25,-6.5,7.25,True,10,1.189
2015-09-22,2015,S,BEAR,True,28.98,2712.75,12.5,-8.75,1.75,True,13,1.189
2015-09-23,2015,S,BULL,False,28.4,2724.75,4.0,5.5,14.0,False,09,0.064
2015-09-23,2015,S,BEAR,True,28.4,2713.75,11.0,-5.5,1.25,True,11,0.064
2015-09-24,2015,L,BEAR,False,25.0,2691.25,4.0,18.25,25.5,False,09,0.588
2015-09-25,2015,L,BEAR,False,24.9,2722.5,22.25,-13.5,10.0,True,09,0.71
2015-09-25,2015,L,NEUTRAL,False,24.9,2727.5,27.25,-18.5,2.5,True,12,0.71
2015-09-28,2015,L,BEAR,False,25.7,2686.5,27.75,-25.0,5.0,True,09,0.314
2015-09-30,2015,S,NEUTRAL,False,28.27,2688.75,11.75,-4.25,12.25,True,09,0.797
2015-09-30,2015,S,BULL,False,28.27,2691.5,9.0,-1.5,2.5,True,13,0.797
2015-10-02,2015,L,NEUTRAL,False,27.2,2676.0,0.25,57.0,57.75,False,09,0.988
2015-10-02,2015,L,BULL,True,27.2,2691.75,1.75,41.25,42.0,False,10,0.988
2015-10-02,2015,L,NEUTRAL,False,27.2,2708.75,0.75,24.25,25.0,False,12,0.988
2015-10-05,2015,L,BULL,True,30.65,2758.25,1.0,7.0,11.75,False,11,0.512
2015-10-06,2015,L,BEAR,False,30.65,2761.25,8.75,-3.25,5.75,False,09,0.009
2015-10-07,2015,S,BEAR,True,30.73,2766.25,12.75,-11.0,6.75,True,11,0.489
2015-10-08,2015,S,NEUTRAL,False,31.3,2774.25,24.5,-22.75,4.75,True,09,0.171
2015-10-08,2015,L,NEUTRAL,False,31.3,2782.0,2.0,15.0,16.75,False,13,0.171
2015-10-09,2015,S,BULL,False,31.35,2799.5,2.75,2.75,10.75,False,09,0.0
2015-10-12,2015,L,NEUTRAL,False,29.48,2794.75,2.5,6.0,6.75,False,09,0.009
2015-10-12,2015,L,NEUTRAL,False,29.48,2797.5,3.0,3.25,4.0,False,11,0.009
2015-10-12,2015,S,BEAR,True,29.48,2797.25,4.25,-3.5,1.75,False,13,0.009
2015-10-13,2015,S,BULL,False,26.1,2800.25,4.5,16.5,17.0,False,09,0.402
2015-10-14,2015,S,BULL,False,25.43,2780.0,8.5,5.75,3.5,True,10,0.045
2015-10-14,2015,L,BULL,True,25.43,2782.0,9.5,-7.75,3.75,True,12,0.045
2015-10-15,2015,L,BEAR,False,24.95,2784.5,5.0,24.5,25.0,False,09,0.36
2015-10-15,2015,L,BEAR,False,24.95,2785.25,5.75,23.75,24.25,False,10,0.36
2015-10-15,2015,S,BEAR,True,24.95,2787.75,21.75,-21.25,0.75,True,11,0.36
2015-10-19,2015,S,BULL,False,20.55,2811.0,6.75,-6.25,4.5,True,10,0.266
2015-10-19,2015,S,BEAR,True,20.55,2810.25,7.5,-7.0,0.5,True,13,0.266
2015-10-20,2015,L,BULL,True,19.43,2816.75,8.25,-5.5,0.75,True,10,0.195
2015-10-20,2015,S,BEAR,True,19.43,2813.25,3.75,2.0,4.75,False,12,0.195
2015-10-21,2015,L,BEAR,False,18.75,2810.25,12.25,-11.75,8.25,True,09,0.302
2015-10-23,2015,L,NEUTRAL,False,18.95,2855.0,8.25,1.0,1.75,True,09,0.51
2015-10-27,2015,S,NEUTRAL,False,19.15,2849.5,4.25,-1.0,8.25,False,09,0.237
2015-10-27,2015,S,BULL,False,19.15,2845.25,5.75,-5.25,2.25,True,13,0.237
2015-10-29,2015,S,NEUTRAL,False,19.3,2868.75,7.75,-4.25,3.25,True,09,0.235
2015-10-29,2015,S,NEUTRAL,False,19.3,2869.5,7.0,-3.5,2.25,True,10,0.235
2015-11-02,2015,L,BULL,True,17.88,2875.5,0.5,9.25,14.5,False,10,0.096
2015-11-03,2015,S,BULL,False,19.0,2888.5,11.75,-3.75,3.0,True,09,0.043
2015-11-04,2015,L,NEUTRAL,False,19.68,2891.75,11.25,-7.0,3.5,True,09,0.164
2015-11-04,2015,S,BEAR,True,19.68,2887.0,3.5,2.25,6.5,False,11,0.164
2015-11-04,2015,L,BEAR,False,19.68,2884.75,4.25,0.0,5.25,False,12,0.164
2015-11-05,2015,S,BEAR,True,19.15,2877.5,10.5,-6.75,-0.25,True,10,0.087
2015-11-06,2015,S,BULL,False,17.82,2880.25,3.75,-3.5,10.0,False,09,0.13
2015-11-09,2015,L,BEAR,False,18.02,2866.0,14.0,-3.25,-0.25,True,09,0.269
2015-11-09,2015,L,BULL,True,18.02,2858.75,3.5,4.0,8.75,False,13,0.269
2015-11-09,2015,L,BULL,True,18.02,2860.0,4.75,2.75,7.5,False,13,0.269
2015-11-10,2015,S,BEAR,True,19.82,2861.5,7.5,-6.25,4.75,True,10,0.175
2015-11-11,2015,L,BEAR,False,20.02,2860.75,2.75,-1.5,11.75,False,09,0.139
2015-11-12,2015,L,BULL,True,18.5,2847.25,17.25,-16.5,0.5,True,10,0.402
2015-11-12,2015,S,BULL,False,18.5,2845.25,2.25,14.5,15.25,False,12,0.402
2015-11-13,2015,S,BEAR,True,19.75,2816.5,10.25,7.25,5.25,True,09,0.159
2015-11-13,2015,L,BEAR,False,19.75,2816.5,10.5,-7.25,2.5,True,12,0.159
2015-11-16,2015,L,BULL,True,20.25,2815.5,1.5,22.5,25.5,False,11,0.116
2015-11-16,2015,L,BULL,True,20.25,2827.75,0.25,10.25,13.25,False,13,0.116
2015-11-17,2015,L,NEUTRAL,False,21.43,2839.25,7.75,0.25,14.25,True,09,0.167
2015-11-17,2015,L,BULL,True,21.43,2850.75,19.25,-11.25,-1.25,True,11,0.167
2015-11-17,2015,S,BULL,False,21.43,2845.75,2.5,6.25,14.25,False,13,0.167
2015-11-18,2015,S,BULL,False,21.65,2848.75,23.75,-20.5,4.75,True,09,0.141
2015-11-19,2015,L,BEAR,False,22.82,2868.75,3.5,0.75,4.5,False,09,0.009
2015-11-23,2015,L,NEUTRAL,False,21.15,2881.0,12.75,-6.75,1.5,True,10,0.052
2015-11-25,2015,L,NEUTRAL,False,21.02,2876.75,1.0,1.75,3.75,False,10,0.113
2015-11-27,2015,S,NEUTRAL,False,18.32,2877.0,4.25,-3.5,1.0,False,09,0.269
2015-11-30,2015,L,BEAR,False,16.95,2874.5,6.0,-2.0,4.0,True,09,0.009
2015-12-01,2015,S,NEUTRAL,False,14.65,2881.25,10.25,-8.75,3.5,True,10,0.183
2015-12-02,2015,L,NEUTRAL,False,14.18,2888.25,23.25,-16.25,0.0,True,10,0.017
2015-12-02,2015,S,BEAR,True,14.18,2884.25,2.25,12.25,19.25,False,11,0.017
2015-12-02,2015,L,NEUTRAL,False,14.18,2883.25,18.25,-11.25,0.75,True,12,0.017
2015-12-03,2015,L,BEAR,False,14.03,2859.0,29.0,-17.75,7.5,True,09,0.017
2015-12-04,2015,L,BULL,True,17.62,2865.75,7.25,12.5,-0.5,True,10,0.088
2015-12-04,2015,L,BULL,True,17.62,2874.75,1.25,3.5,8.25,False,12,0.088
2015-12-07,2015,S,BEAR,True,20.45,2860.25,11.25,-11.0,4.75,True,10,0.113
2015-12-07,2015,S,BEAR,True,20.45,2858.25,13.25,-13.0,0.25,True,12,0.113
2015-12-08,2015,L,NEUTRAL,False,21.07,2852.5,5.25,-4.25,7.0,False,11,0.827
2015-12-08,2015,S,NEUTRAL,False,21.07,2851.5,8.0,3.25,4.25,True,11,0.827
2015-12-08,2015,S,BEAR,True,21.07,2852.25,7.25,4.0,0.0,True,12,0.827
2015-12-08,2015,L,BEAR,False,21.07,2854.25,6.0,-6.0,2.5,False,13,0.827
2015-12-09,2015,S,BULL,False,20.93,2867.5,1.5,35.25,43.25,False,09,0.132
2015-12-09,2015,S,BEAR,True,20.93,2828.25,12.75,-4.0,2.25,True,12,0.132
2015-12-09,2015,S,BEAR,True,20.93,2829.25,11.75,-3.0,0.25,True,12,0.132
2015-12-10,2015,L,BULL,True,24.75,2843.5,5.25,-4.75,13.5,False,11,0.168
2015-12-10,2015,L,BULL,True,24.75,2848.25,9.75,-9.5,8.75,True,13,0.168
2015-12-11,2015,S,BULL,False,26.7,2818.25,5.5,18.75,21.0,False,09,0.801
2015-12-11,2015,S,BEAR,True,26.7,2806.25,7.25,6.75,9.0,False,11,0.801
2015-12-14,2015,S,BEAR,True,28.38,2791.0,20.25,-14.0,12.25,True,10,0.018
