dir,regime,with_trend,adr,mae_pts,eod_move,fill_hour,entry_px,Date,yr,gap,sma20,skip_after,net
L,BEAR,False,53.9,4.75,10.5,13,6050.0,2024-08-22,2024,0.303,5916.325,False,507.5
L,NEUTRAL,False,52.1,24.0,23.5,09,6089.5,2024-08-23,2024,0.462,5924.0,False,-805.0
S,BEAR,True,51.98,6.0,9.5,10,6103.0,2024-08-26,2024,0.172,5931.5125,False,457.5
S,BEAR,True,51.98,15.25,-7.5,13,6086.0,2024-08-26,2024,0.172,5931.5125,False,-392.5
L,BULL,True,52.0,15.25,2.5,09,6104.5,2024-08-27,2024,0.127,5938.0,False,107.5
S,NEUTRAL,False,52.0,16.75,-12.0,10,6095.0,2024-08-27,2024,0.127,5938.0,False,-792.5
L,BEAR,False,49.83,60.0,-31.25,09,6100.0,2024-08-28,2024,0.074,5948.025,False,-767.5
S,BEAR,True,49.83,35.0,-19.75,13,6049.0,2024-08-28,2024,0.074,5948.025,False,-767.5
L,BEAR,False,51.62,41.75,-22.0,09,6102.25,2024-08-29,2024,0.4,5949.9875,False,-792.5
L,NEUTRAL,False,51.62,51.75,-32.0,10,6112.25,2024-08-29,2024,0.4,5949.9875,False,-792.5
L,BULL,True,51.62,63.0,-43.25,11,6123.5,2024-08-29,2024,0.4,5949.9875,False,-792.5
S,BULL,False,51.62,4.0,34.0,12,6114.25,2024-08-29,2024,0.4,5949.9875,False,1682.5
L,BEAR,False,51.62,9.0,7.0,13,6073.25,2024-08-29,2024,0.4,5949.9875,False,332.5
S,NEUTRAL,False,53.65,24.75,-14.0,09,6102.75,2024-08-30,2024,0.222,5957.625,False,-817.5
S,BEAR,True,53.65,52.75,-42.0,11,6074.75,2024-08-30,2024,0.222,5957.625,False,-817.5
S,NEUTRAL,False,53.65,52.5,-41.75,12,6075.0,2024-08-30,2024,0.222,5957.625,False,-817.5
L,BEAR,False,56.85,60.25,-32.5,09,6039.5,2024-09-03,2024,0.045,5971.7375,False,-867.5
S,NEUTRAL,False,66.05,11.75,17.75,10,6002.25,2024-09-04,2024,0.362,5987.5375,True,870.0
L,BEAR,False,66.05,26.0,-19.0,12,6003.5,2024-09-04,2024,0.362,5987.5375,True,-1005.0
S,BULL,False,67.45,2.5,31.0,09,6010.5,2024-09-05,2024,0.104,6000.5875,False,1532.5
S,BULL,False,67.45,25.75,-11.5,12,5968.0,2024-09-05,2024,0.104,6000.5875,False,-1030.0
L,BEAR,False,67.45,21.25,-4.25,13,5983.75,2024-09-05,2024,0.104,6000.5875,False,-1030.0
S,BEAR,True,70.0,14.5,6.0,11,5884.0,2024-09-06,2024,0.025,6014.975,False,282.5
L,NEUTRAL,False,70.0,10.0,-4.75,13,5882.75,2024-09-06,2024,0.025,6014.975,False,-255.0
S,BULL,False,73.97,7.5,3.0,11,5948.0,2024-09-09,2024,0.791,6018.2625,True,132.5
S,BULL,False,85.7,36.25,-25.25,09,6033.25,2024-09-12,2024,0.091,6035.6125,True,-1305.0
S,NEUTRAL,False,85.67,19.25,-6.25,09,6084.75,2024-09-13,2024,0.194,6041.1875,False,-330.0
L,BEAR,False,82.75,7.5,16.25,09,6081.75,2024-09-16,2024,0.008,6044.4625,False,795.0
L,BEAR,False,79.0,44.75,-19.75,09,6124.25,2024-09-17,2024,0.422,6047.1875,False,-1205.0
L,NEUTRAL,False,79.0,51.25,-26.25,09,6130.75,2024-09-17,2024,0.422,6047.1875,False,-1205.0
S,BEAR,True,79.0,6.25,-5.5,12,6099.0,2024-09-17,2024,0.422,6047.1875,False,-292.5
S,NEUTRAL,False,79.0,4.75,-4.0,13,6100.5,2024-09-17,2024,0.422,6047.1875,False,-217.5
L,BEAR,False,69.9,23.0,-7.5,09,6100.0,2024-09-18,2024,0.074,6048.025,False,-1067.5
L,BULL,True,69.9,28.0,-12.5,12,6105.0,2024-09-18,2024,0.074,6048.025,False,-1067.5
L,NEUTRAL,False,69.9,25.75,-10.25,12,6102.75,2024-09-18,2024,0.074,6048.025,False,-1067.5
L,NEUTRAL,False,69.9,51.75,-36.25,13,6128.75,2024-09-18,2024,0.074,6048.025,False,-1067.5
L,BULL,True,72.95,13.25,-12.0,12,6186.5,2024-09-19,2024,1.436,6048.2625,False,-617.5
S,BULL,False,71.15,23.75,-4.5,10,6153.0,2024-09-20,2024,0.198,6051.85,False,-1080.0
L,NEUTRAL,False,63.08,11.75,3.0,10,6174.5,2024-09-23,2024,0.305,6056.7,False,132.5
S,BEAR,True,63.08,11.75,-8.0,11,6169.5,2024-09-23,2024,0.305,6056.7,False,-417.5
L,BEAR,False,63.08,2.25,3.25,13,6174.25,2024-09-23,2024,0.305,6056.7,False,145.0
L,BEAR,False,60.38,10.5,25.25,09,6167.0,2024-09-24,2024,0.138,6059.925,False,1245.0
L,BULL,True,60.38,13.0,4.0,12,6188.25,2024-09-24,2024,0.138,6059.925,False,182.5
S,NEUTRAL,False,58.55,1.5,11.5,09,6197.5,2024-09-25,2024,0.0,6064.8625,False,557.5
S,BEAR,True,58.55,2.25,5.25,10,6191.25,2024-09-25,2024,0.0,6064.8625,False,245.0
S,BEAR,True,58.55,7.0,-6.75,12,6179.25,2024-09-25,2024,0.0,6064.8625,False,-355.0
L,NEUTRAL,False,58.55,7.5,4.25,13,6181.75,2024-09-25,2024,0.0,6064.8625,False,195.0
L,NEUTRAL,False,46.08,33.75,-8.25,09,6213.75,2024-09-26,2024,0.639,6068.8125,False,-705.0
S,BULL,False,44.3,1.0,28.0,09,6219.5,2024-09-27,2024,0.125,6075.65,False,1382.5
S,BEAR,True,44.3,4.25,10.75,12,6202.25,2024-09-27,2024,0.125,6075.65,False,520.0
S,NEUTRAL,False,44.6,23.0,-10.75,11,6199.0,2024-09-30,2024,0.153,6081.2125,False,-692.5
L,BEAR,False,47.67,16.5,11.5,09,6151.25,2024-10-01,2024,0.008,6085.8625,False,-730.0
L,BULL,True,49.4,1.25,19.25,09,6148.25,2024-10-02,2024,0.183,6093.65,True,945.0
L,BULL,True,49.4,15.0,2.75,10,6164.75,2024-10-02,2024,0.183,6093.65,True,-755.0
L,BULL,True,49.4,21.5,-3.75,10,6171.25,2024-10-02,2024,0.183,6093.65,True,-755.0
L,BULL,True,49.4,19.0,-1.25,11,6168.75,2024-10-02,2024,0.183,6093.65,True,-755.0
S,NEUTRAL,False,49.4,3.0,-1.5,13,6166.0,2024-10-02,2024,0.183,6093.65,True,-92.5
S,NEUTRAL,False,46.17,11.5,1.0,09,6153.75,2024-10-03,2024,0.345,6102.8,False,32.5
S,NEUTRAL,False,46.17,20.25,-7.75,10,6145.0,2024-10-03,2024,0.345,6102.8,False,-705.0
L,BULL,True,46.17,34.0,-8.75,11,6161.5,2024-10-03,2024,0.345,6102.8,False,-705.0
S,NEUTRAL,False,46.17,18.0,-14.75,12,6138.0,2024-10-03,2024,0.345,6102.8,False,-705.0
L,BEAR,False,46.17,8.25,11.5,12,6141.25,2024-10-03,2024,0.345,6102.8,False,557.5
L,NEUTRAL,False,46.17,12.25,7.5,13,6145.25,2024-10-03,2024,0.345,6102.8,False,357.5
L,NEUTRAL,False,46.17,10.5,9.25,13,6143.5,2024-10-03,2024,0.345,6102.8,False,445.0
S,BEAR,True,45.67,44.25,-39.5,10,6162.25,2024-10-04,2024,0.691,6111.4625,False,-705.0
L,NEUTRAL,False,45.67,15.75,18.5,12,6183.25,2024-10-04,2024,0.691,6111.4625,False,-705.0
S,NEUTRAL,False,45.67,32.75,-28.0,13,6173.75,2024-10-04,2024,0.691,6111.4625,False,-705.0
S,NEUTRAL,False,47.05,2.5,27.75,12,6178.0,2024-10-07,2024,0.294,6127.65,False,1370.0
L,BULL,True,50.15,10.75,14.75,10,6187.0,2024-10-08,2024,0.39,6137.9125,False,720.0
L,BULL,True,50.5,13.5,2.25,11,6234.0,2024-10-09,2024,0.008,6149.775,False,95.0
S,NEUTRAL,False,52.7,17.0,-1.75,09,6228.0,2024-10-10,2024,0.144,6160.6,False,-805.0
L,BULL,True,50.98,11.0,-0.25,09,6257.75,2024-10-11,2024,0.06,6169.1625,False,-30.0
S,BEAR,True,49.67,8.25,25.75,10,6286.75,2024-10-15,2024,0.048,6188.075,False,1270.0
S,BEAR,True,49.67,6.25,25.25,11,6286.25,2024-10-15,2024,0.048,6188.075,False,1245.0
S,BULL,False,48.42,23.75,-17.0,10,6270.75,2024-10-16,2024,0.04,6195.9,False,-742.5
L,BEAR,False,47.55,10.5,-7.25,09,6297.0,2024-10-17,2024,0.588,6205.6625,False,-380.0
L,NEUTRAL,False,47.55,4.5,-1.25,13,6291.0,2024-10-17,2024,0.588,6205.6625,False,-80.0
L,NEUTRAL,False,47.15,3.75,12.75,09,6296.75,2024-10-18,2024,0.215,6211.425,False,620.0
L,BULL,True,47.15,9.25,-0.75,12,6310.25,2024-10-18,2024,0.215,6211.425,False,-55.0
S,NEUTRAL,False,44.52,16.5,-15.75,11,6283.75,2024-10-21,2024,0.147,6219.025,False,-680.0
L,NEUTRAL,False,43.42,3.0,18.5,09,6273.25,2024-10-22,2024,0.452,6225.125,False,907.5
L,NEUTRAL,False,43.42,6.5,9.0,10,6282.75,2024-10-22,2024,0.452,6225.125,False,432.5
S,NEUTRAL,False,43.42,18.75,-4.5,12,6287.25,2024-10-22,2024,0.452,6225.125,False,-667.5
S,NEUTRAL,False,45.42,7.25,-5.75,09,6251.25,2024-10-24,2024,0.24,6232.9875,True,-305.0
S,NEUTRAL,False,45.42,11.25,-9.75,13,6247.25,2024-10-24,2024,0.24,6232.9875,True,-505.0
S,NEUTRAL,False,45.77,1.5,49.25,10,6293.0,2024-10-25,2024,0.236,6235.5625,False,2445.0
S,BEAR,True,45.77,7.25,34.0,11,6277.75,2024-10-25,2024,0.236,6235.5625,False,1682.5
S,NEUTRAL,False,47.85,4.25,12.25,09,6276.5,2024-10-28,2024,0.605,6238.175,False,595.0
S,NEUTRAL,False,47.85,8.0,2.25,12,6266.5,2024-10-28,2024,0.605,6238.175,False,95.0
S,NEUTRAL,False,47.85,2.75,7.5,12,6271.75,2024-10-28,2024,0.605,6238.175,False,357.5
L,BULL,True,45.42,7.25,16.0,09,6268.0,2024-10-29,2024,0.168,6240.9,False,782.5
L,BULL,True,45.42,6.25,8.5,12,6275.5,2024-10-29,2024,0.168,6240.9,False,407.5
L,NEUTRAL,False,43.65,40.5,-35.75,09,6282.5,2024-10-30,2024,0.255,6246.9625,False,-667.5
S,BEAR,True,43.65,1.25,24.0,13,6270.75,2024-10-30,2024,0.255,6246.9625,False,1182.5
L,NEUTRAL,False,44.35,30.0,-21.0,11,6166.25,2024-10-31,2024,0.604,6250.925,False,-680.0
L,BULL,True,49.83,42.5,-19.75,09,6168.5,2024-11-04,2024,0.085,6248.7,False,-767.5
L,BULL,True,49.83,18.25,-8.75,13,6157.5,2024-11-04,2024,0.085,6248.7,False,-767.5
S,BULL,False,50.2,28.25,-26.5,10,6195.5,2024-11-05,2024,0.098,6248.625,False,-767.5
S,NEUTRAL,False,53.15,51.0,-40.75,10,6317.75,2024-11-06,2024,1.909,6249.6375,False,-817.5
S,NEUTRAL,False,52.4,17.75,-11.25,13,6397.0,2024-11-07,2024,0.318,6255.75,False,-805.0
S,NEUTRAL,False,52.58,28.75,-14.75,09,6413.5,2024-11-08,2024,0.027,6264.675,False,-805.0
L,NEUTRAL,False,52.58,4.75,1.75,12,6426.5,2024-11-08,2024,0.027,6264.675,False,70.0
L,BULL,True,52.58,14.5,-8.0,13,6436.25,2024-11-08,2024,0.027,6264.675,False,-417.5
S,NEUTRAL,False,49.58,9.0,4.75,09,6436.25,2024-11-11,2024,0.241,6273.2125,False,220.0
L,NEUTRAL,False,49.58,23.75,-7.5,10,6439.0,2024-11-11,2024,0.241,6273.2125,False,-755.0
S,BEAR,True,50.62,3.75,7.5,09,6425.75,2024-11-12,2024,0.012,6279.3,False,357.5
L,BEAR,False,50.98,2.5,16.0,09,6405.5,2024-11-13,2024,0.008,6287.1625,False,782.5
L,BULL,True,50.98,22.0,-10.25,12,6431.75,2024-11-13,2024,0.008,6287.1625,False,-780.0
L,BULL,True,50.98,21.75,-10.0,12,6431.5,2024-11-13,2024,0.008,6287.1625,False,-780.0
L,BEAR,False,50.67,38.5,-38.25,09,6404.75,2024-11-14,2024,0.07,6293.85,False,-780.0
L,BULL,True,50.67,43.25,-43.0,10,6409.5,2024-11-14,2024,0.07,6293.85,False,-780.0
L,BEAR,False,50.67,27.25,-27.0,12,6393.5,2024-11-14,2024,0.07,6293.85,False,-780.0
L,BEAR,False,49.0,30.0,-6.5,09,6308.5,2024-11-15,2024,0.44,6297.6875,False,-755.0
S,BULL,False,50.38,26.75,-12.0,09,6308.0,2024-11-18,2024,0.0,6297.3125,False,-767.5
S,NEUTRAL,False,50.38,1.75,2.0,12,6322.0,2024-11-18,2024,0.0,6297.3125,False,82.5
S,BULL,False,49.83,59.75,-55.25,09,6289.5,2024-11-19,2024,0.546,6298.3375,False,-767.5
L,BEAR,False,49.8,1.0,51.75,09,6291.75,2024-11-20,2024,0.067,6300.9875,False,2570.0
L,BEAR,False,49.6,5.25,53.0,09,6318.5,2024-11-21,2024,0.41,6305.975,False,2632.5
L,BULL,True,49.6,8.25,-7.75,12,6379.25,2024-11-21,2024,0.41,6305.975,False,-405.0
S,BULL,False,49.6,6.0,9.25,13,6380.75,2024-11-21,2024,0.41,6305.975,False,445.0
S,NEUTRAL,False,53.67,13.0,-7.0,09,6382.25,2024-11-22,2024,0.024,6311.7,False,-367.5
S,BEAR,True,53.67,18.75,-12.75,10,6376.5,2024-11-22,2024,0.024,6311.7,False,-817.5
S,BEAR,True,53.17,1.25,3.0,09,6415.75,2024-11-25,2024,0.614,6318.975,False,132.5
S,BEAR,True,53.17,9.75,-8.0,12,6404.75,2024-11-25,2024,0.614,6318.975,False,-417.5
S,BEAR,True,55.75,28.75,-26.75,09,6417.0,2024-11-26,2024,0.117,6326.4,False,-855.0
S,NEUTRAL,False,55.75,13.0,-11.0,12,6432.75,2024-11-26,2024,0.117,6326.4,False,-567.5
L,BEAR,False,54.05,21.25,-6.25,09,6423.25,2024-11-27,2024,0.14,6334.3875,False,-830.0
S,BULL,False,53.38,28.25,-19.75,10,6433.5,2024-11-29,2024,0.152,6342.9,False,-817.5
S,NEUTRAL,False,51.88,8.75,-6.75,09,6461.5,2024-12-02,2024,0.058,6358.3,False,-355.0
L,BEAR,False,47.25,2.75,17.25,09,6452.0,2024-12-03,2024,0.124,6373.475,False,845.0
L,BULL,True,47.25,4.0,7.75,12,6461.5,2024-12-03,2024,0.124,6373.475,False,370.0
L,BEAR,False,45.15,2.5,18.5,09,6479.5,2024-12-04,2024,0.193,6389.5,False,907.5
L,NEUTRAL,False,45.15,11.25,9.75,10,6488.25,2024-12-04,2024,0.193,6389.5,False,470.0
L,NEUTRAL,False,41.0,9.25,-8.25,10,6494.0,2024-12-05,2024,0.038,6403.3,False,-430.0
L,NEUTRAL,False,37.0,18.25,-10.0,09,6510.0,2024-12-06,2024,0.162,6409.6625,False,-567.5
L,BULL,True,31.32,16.75,-15.25,11,6478.5,2024-12-09,2024,0.035,6414.25,False,-492.5
L,BULL,True,32.02,30.5,-18.25,09,6472.0,2024-12-10,2024,0.159,6416.0,False,-492.5
S,NEUTRAL,False,32.02,3.25,13.25,10,6467.0,2024-12-10,2024,0.159,6416.0,False,645.0
S,BEAR,True,32.02,4.5,12.0,11,6465.75,2024-12-10,2024,0.159,6416.0,False,582.5
L,BEAR,False,32.02,20.75,-8.5,12,6462.25,2024-12-10,2024,0.159,6416.0,False,-492.5
L,BULL,True,29.82,3.75,2.0,09,6488.0,2024-12-11,2024,0.364,6417.1125,False,82.5
L,NEUTRAL,False,29.55,20.0,-19.0,12,6477.75,2024-12-12,2024,0.092,6420.7,False,-455.0
L,BEAR,False,29.05,9.0,-0.25,11,6452.0,2024-12-13,2024,0.314,6422.5625,False,-455.0
L,NEUTRAL,False,29.3,11.25,1.5,09,6479.25,2024-12-16,2024,0.368,6426.825,False,-455.0
L,BULL,True,29.3,7.5,-4.25,10,6485.0,2024-12-16,2024,0.368,6426.825,False,-230.0
L,NEUTRAL,False,29.3,15.5,-12.25,12,6493.0,2024-12-16,2024,0.368,6426.825,False,-455.0
L,BULL,True,30.15,16.75,-6.25,11,6462.5,2024-12-17,2024,0.336,6435.7625,False,-467.5
S,BEAR,True,30.48,6.5,209.75,11,6471.0,2024-12-18,2024,0.012,6442.575,False,10470.0
S,BEAR,True,51.65,31.0,23.0,12,6287.0,2024-12-19,2024,0.942,6438.4,True,-792.5
S,BULL,False,56.58,77.75,-27.5,10,6304.5,2024-12-20,2024,0.403,6434.425,False,-867.5
L,BEAR,False,69.72,6.5,56.0,09,6313.25,2024-12-23,2024,0.028,6432.45,True,2782.5
L,BEAR,False,69.72,2.75,28.75,11,6340.5,2024-12-23,2024,0.028,6432.45,True,1420.0
S,BULL,False,73.75,20.25,-19.75,09,6410.75,2024-12-24,2024,0.161,6431.45,False,-1005.0
S,BULL,False,75.92,4.0,7.5,12,6431.5,2024-12-26,2024,0.307,6432.3375,False,357.5
S,BULL,False,77.35,26.5,-23.0,12,6338.75,2024-12-27,2024,0.623,6431.35,False,-1180.0
S,BEAR,True,81.45,67.5,-29.25,09,6257.25,2024-12-30,2024,1.179,6428.5875,False,-1242.5
L,NEUTRAL,False,81.45,0.5,10.75,10,6275.75,2024-12-30,2024,1.179,6428.5875,False,520.0
L,NEUTRAL,False,81.45,40.25,-33.25,12,6319.75,2024-12-30,2024,1.179,6428.5875,False,-1242.5
S,NEUTRAL,False,84.6,3.5,29.25,09,6298.5,2024-12-31,2024,0.278,6420.25,False,1445.0
S,BEAR,True,84.6,5.0,7.5,10,6276.75,2024-12-31,2024,0.278,6420.25,False,357.5
S,NEUTRAL,False,84.6,26.0,-14.75,13,6254.5,2024-12-31,2024,0.278,6420.25,False,-1292.5
L,BEAR,False,88.17,73.0,-26.0,09,6279.25,2025-01-02,2025,0.479,6410.3,False,-1342.5
S,BEAR,True,96.8,39.25,-28.25,09,6289.0,2025-01-03,2025,0.372,6399.5,False,-1467.5
S,BEAR,True,96.8,20.75,-9.75,12,6307.5,2025-01-03,2025,0.372,6399.5,False,-505.0
L,BULL,True,78.92,60.5,-37.75,11,6396.0,2025-01-06,2025,0.744,6390.4625,False,-1205.0
S,BEAR,True,78.92,5.0,-3.25,13,6355.0,2025-01-06,2025,0.744,6390.4625,False,-180.0
L,BEAR,False,78.0,43.5,-20.5,09,6310.0,2025-01-07,2025,0.24,6384.0875,False,-1192.5
L,NEUTRAL,False,73.8,34.0,7.25,09,6282.5,2025-01-08,2025,0.064,6373.5625,False,-1130.0
S,NEUTRAL,False,73.8,23.25,-9.75,12,6280.0,2025-01-08,2025,0.064,6373.5625,False,-1130.0
L,BEAR,False,71.47,39.5,-20.0,09,6216.25,2025-01-10,2025,0.596,6364.8875,False,-1092.5
L,BEAR,False,71.47,22.5,-15.75,13,6212.0,2025-01-10,2025,0.596,6364.8875,False,-1092.5
S,BULL,False,73.4,44.75,-43.25,09,6166.25,2025-01-13,2025,0.763,6352.0125,False,-1117.5
L,BULL,True,73.4,9.25,18.5,13,6191.0,2025-01-13,2025,0.763,6352.0125,False,907.5
S,NEUTRAL,False,75.62,12.25,-4.5,09,6218.0,2025-01-14,2025,0.399,6337.9875,False,-242.5
S,BEAR,True,75.62,29.75,-22.0,10,6200.5,2025-01-14,2025,0.399,6337.9875,False,-1155.0
S,NEUTRAL,False,75.62,44.5,-36.75,11,6185.75,2025-01-14,2025,0.399,6337.9875,False,-1155.0
L,BULL,True,75.62,44.0,-1.75,13,6224.25,2025-01-14,2025,0.399,6337.9875,False,-1155.0
S,BEAR,True,75.08,32.75,-17.75,11,6300.0,2025-01-15,2025,1.185,6326.175,False,-1142.5
S,NEUTRAL,False,75.08,7.5,7.5,13,6325.25,2025-01-15,2025,1.185,6326.175,False,357.5
S,NEUTRAL,False,72.45,24.0,16.5,09,6311.75,2025-01-16,2025,0.245,6319.475,False,-1105.0
L,BULL,True,70.25,1.0,3.75,09,6358.0,2025-01-17,2025,1.001,6310.2,False,170.0
L,NEUTRAL,False,63.1,22.75,28.75,10,6390.75,2025-01-21,2025,0.534,6305.475,False,-967.5
L,BULL,True,63.1,9.0,4.75,12,6414.75,2025-01-21,2025,0.534,6305.475,False,220.0
S,BULL,False,62.5,10.25,6.75,09,6457.0,2025-01-22,2025,0.44,6313.3875,False,320.0
L,NEUTRAL,False,62.5,9.25,-8.0,13,6458.25,2025-01-22,2025,0.44,6313.3875,False,-417.5
S,NEUTRAL,False,58.52,25.75,-21.0,11,6459.75,2025-01-23,2025,0.081,6322.7,False,-892.5
S,NEUTRAL,False,51.75,7.75,20.5,10,6481.25,2025-01-24,2025,0.042,6330.1375,False,1007.5
S,BEAR,True,51.75,1.5,8.25,12,6469.0,2025-01-24,2025,0.042,6330.1375,False,395.0
L,BULL,True,50.3,14.75,23.75,10,6358.0,2025-01-27,2025,2.031,6334.7125,False,1170.0
L,NEUTRAL,False,50.3,7.75,27.75,13,6354.0,2025-01-27,2025,2.031,6334.7125,False,1370.0
L,NEUTRAL,False,48.62,15.25,16.5,09,6407.0,2025-01-28,2025,0.114,6332.275,False,-742.5
S,BEAR,True,48.62,43.0,-29.5,10,6394.0,2025-01-28,2025,0.114,6332.275,False,-742.5
L,BEAR,False,50.17,39.25,-16.5,09,6413.0,2025-01-29,2025,0.074,6332.25,True,-767.5
S,BULL,False,50.17,15.75,6.75,12,6403.25,2025-01-29,2025,0.074,6332.25,True,-767.5
L,NEUTRAL,False,48.35,30.0,12.75,09,6418.0,2025-01-30,2025,0.383,6333.9875,False,-742.5
L,NEUTRAL,False,49.45,78.5,-72.5,11,6467.75,2025-01-31,2025,0.362,6341.2,False,-755.0
L,BEAR,False,49.45,81.5,-75.5,12,6470.75,2025-01-31,2025,0.362,6341.2,False,-755.0
L,NEUTRAL,False,54.35,25.25,-4.75,10,6360.0,2025-02-03,2025,1.431,6347.5,True,-830.0
L,BULL,True,54.35,30.0,-10.0,10,6365.25,2025-02-03,2025,1.431,6347.5,True,-830.0
S,NEUTRAL,False,54.35,28.5,-3.0,11,6352.25,2025-02-03,2025,1.431,6347.5,True,-830.0
S,NEUTRAL,False,54.35,15.25,10.25,13,6365.5,2025-02-03,2025,1.431,6347.5,True,495.0
S,BULL,False,60.38,13.0,4.75,10,6387.25,2025-02-04,2025,0.004,6352.6,True,220.0
S,BEAR,True,59.77,37.75,-37.0,09,6383.0,2025-02-05,2025,0.0,6355.8625,False,-917.5
L,NEUTRAL,False,59.77,3.0,19.0,11,6401.0,2025-02-05,2025,0.0,6355.8625,False,932.5
L,BEAR,False,63.3,24.25,-0.25,09,6425.75,2025-02-06,2025,0.238,6358.95,False,-967.5
L,NEUTRAL,False,62.88,47.5,-37.5,09,6420.25,2025-02-07,2025,0.257,6365.75,False,-955.0
L,BULL,True,67.05,14.5,-2.75,09,6418.25,2025-02-10,2025,0.462,6370.4,False,-155.0
L,BULL,True,67.05,17.25,-5.5,09,6421.0,2025-02-10,2025,0.462,6370.4,False,-292.5
L,NEUTRAL,False,67.05,5.25,-4.25,13,6419.75,2025-02-10,2025,0.462,6370.4,False,-230.0
L,BULL,True,63.9,15.5,6.25,10,6417.5,2025-02-11,2025,0.296,6381.3625,False,295.0
L,BULL,True,63.9,3.0,5.5,13,6418.25,2025-02-11,2025,0.296,6381.3625,False,257.5
L,BULL,True,60.38,17.5,27.25,10,6437.0,2025-02-13,2025,0.156,6401.2,False,1345.0
L,BULL,True,61.17,14.75,-7.25,09,6472.0,2025-02-14,2025,0.027,6408.525,False,-380.0
L,BULL,True,61.17,11.0,-3.5,09,6468.25,2025-02-14,2025,0.027,6408.525,False,-192.5
S,NEUTRAL,False,61.17,7.0,2.75,10,6467.5,2025-02-14,2025,0.027,6408.525,False,120.0
S,NEUTRAL,False,61.17,12.5,-2.75,11,6462.0,2025-02-14,2025,0.027,6408.525,False,-155.0
L,BULL,True,61.17,7.25,-2.75,13,6467.5,2025-02-14,2025,0.027,6408.525,False,-155.0
S,BEAR,True,54.12,19.25,-17.0,09,6461.75,2025-02-18,2025,0.162,6417.0,False,-830.0
S,NEUTRAL,False,54.12,12.5,-10.25,11,6468.5,2025-02-18,2025,0.162,6417.0,False,-530.0
S,BEAR,True,54.12,22.25,-20.0,13,6458.75,2025-02-18,2025,0.162,6417.0,False,-830.0
S,BULL,False,46.0,15.75,-7.0,09,6455.5,2025-02-20,2025,0.085,6426.15,False,-705.0
S,BEAR,True,44.75,10.0,62.25,10,6426.75,2025-02-21,2025,0.023,6426.7625,False,3095.0
S,BEAR,True,44.75,4.5,16.0,12,6380.5,2025-02-21,2025,0.023,6426.7625,False,782.5
L,BEAR,False,51.75,12.75,-1.25,09,6340.25,2025-02-24,2025,0.267,6420.95,True,-80.0
S,BEAR,True,50.1,49.5,-31.5,10,6277.5,2025-02-25,2025,0.11,6414.8625,False,-767.5
S,NEUTRAL,False,50.1,39.25,-21.25,11,6287.75,2025-02-25,2025,0.11,6414.8625,False,-767.5
S,NEUTRAL,False,50.1,16.0,2.0,13,6311.0,2025-02-25,2025,0.11,6414.8625,False,-767.5
L,BULL,True,55.65,70.5,-40.5,09,6347.5,2025-02-26,2025,0.155,6411.225,True,-855.0
L,BULL,True,55.65,71.25,-41.25,10,6348.25,2025-02-26,2025,0.155,6411.225,True,-855.0
S,BULL,False,55.65,8.0,34.5,11,6341.5,2025-02-26,2025,0.155,6411.225,True,1707.5
S,NEUTRAL,False,60.0,15.5,94.25,09,6305.0,2025-02-27,2025,0.317,6405.4,False,4695.0
L,BEAR,False,67.33,15.75,93.5,12,6195.25,2025-02-28,2025,0.008,6396.1125,True,4657.5
L,BULL,True,72.85,141.0,-92.75,09,6294.25,2025-03-03,2025,0.437,6389.0125,True,-1105.0
S,BULL,False,72.85,6.75,88.75,10,6290.25,2025-03-03,2025,0.437,6389.0125,True,4420.0
S,BULL,False,72.85,4.0,91.5,11,6293.0,2025-03-03,2025,0.437,6389.0125,True,4557.5
S,BEAR,True,72.85,12.0,47.5,13,6249.0,2025-03-03,2025,0.437,6389.0125,True,2357.5
S,BEAR,True,88.42,115.5,-50.5,09,6091.75,2025-03-04,2025,0.822,6379.325,True,-1342.5
S,NEUTRAL,False,98.47,81.5,-57.25,09,6119.5,2025-03-05,2025,0.37,6368.675,False,-1492.5
S,BEAR,True,98.47,109.25,-85.0,10,6091.75,2025-03-05,2025,0.37,6368.675,False,-1492.5
S,BULL,False,98.47,13.75,10.5,13,6187.25,2025-03-05,2025,0.37,6368.675,False,507.5
S,NEUTRAL,False,106.62,15.25,-5.0,11,6084.75,2025-03-06,2025,1.158,6358.3875,False,-267.5
S,BEAR,True,106.62,27.5,-17.25,11,6072.5,2025-03-06,2025,1.158,6358.3875,False,-880.0
S,NEUTRAL,False,106.62,33.75,-23.5,13,6066.25,2025-03-06,2025,1.158,6358.3875,False,-1617.5
S,NEUTRAL,False,112.03,31.0,-13.75,09,6091.5,2025-03-07,2025,0.525,6341.875,False,-705.0
S,BEAR,True,112.03,72.5,-55.25,10,6050.0,2025-03-07,2025,0.525,6341.875,False,-1692.5
L,NEUTRAL,False,112.97,110.5,-56.5,09,6013.5,2025-03-10,2025,1.351,6325.8625,False,-1717.5
L,BEAR,False,112.97,63.75,-9.75,12,5966.75,2025-03-10,2025,1.351,6325.8625,False,-1717.5
L,BEAR,False,120.4,38.25,14.75,09,5903.75,2025-03-11,2025,0.277,6304.575,False,-1817.5
S,NEUTRAL,False,120.4,75.5,-18.75,11,5899.75,2025-03-11,2025,0.277,6304.575,False,-1817.5
L,BEAR,False,123.0,56.25,-9.25,09,5938.0,2025-03-12,2025,0.819,6279.725,False,-1867.5
