Date,scope,variant,net
2022-06-09,NRM,cxl3,3632.5
2022-06-09,NRM,cxl6,3632.5
2022-06-09,NRM,cxl12,3632.5
2022-06-09,NRM,cxl999,3632.5
2022-06-13,GAP,chase,-1067.5
2022-06-13,GAP,retest2,-1067.5
2022-06-13,GAP,retest4,-1067.5
2022-06-13,GAP,retest6,-1067.5
2022-06-14,NRM,cxl1,907.5
2022-06-14,NRM,cxl2,907.5
2022-06-14,NRM,cxl3,907.5
2022-06-14,NRM,cxl6,907.5
2022-06-14,NRM,cxl12,907.5
2022-06-14,NRM,cxl999,907.5
2022-06-17,NRM,cxl12,570.0
2022-06-17,NRM,cxl999,570.0
2022-06-22,GAP,chase,-1092.5
2022-06-22,GAP,retest2,-1092.5
2022-06-22,GAP,retest4,-1092.5
2022-06-22,GAP,retest6,-1092.5
2022-06-28,NRM,cxl1,1832.5
2022-06-28,NRM,cxl2,1832.5
2022-06-28,NRM,cxl3,1832.5
2022-06-28,NRM,cxl6,1832.5
2022-06-28,NRM,cxl12,1832.5
2022-06-28,NRM,cxl999,1832.5
2022-06-28,NRM,cxl1,1170.0
2022-06-28,NRM,cxl2,1170.0
2022-06-28,NRM,cxl3,1170.0
2022-06-28,NRM,cxl6,1170.0
2022-06-28,NRM,cxl12,1170.0
2022-06-28,NRM,cxl999,1170.0
2022-07-14,GAP,chase,2020.0
2022-07-14,GAP,retest2,2057.5
2022-07-14,GAP,retest4,2082.5
2022-07-14,GAP,retest6,2107.5
2022-07-14,GAP,chase,-930.0
2022-07-14,GAP,retest2,-930.0
2022-07-14,GAP,retest4,-930.0
2022-07-14,GAP,retest6,-930.0
2022-07-15,GAP,chase,507.5
2022-07-15,GAP,retest2,545.0
2022-07-15,GAP,retest4,570.0
2022-07-15,GAP,retest6,595.0
2022-07-18,GAP,chase,1070.0
2022-07-18,GAP,retest2,1107.5
2022-07-18,GAP,retest4,1132.5
2022-07-18,GAP,retest6,1157.5
2022-07-21,NRM,cxl1,107.5
2022-07-21,NRM,cxl2,107.5
2022-07-21,NRM,cxl3,107.5
2022-07-21,NRM,cxl6,107.5
2022-07-21,NRM,cxl12,107.5
2022-07-21,NRM,cxl999,107.5
2022-07-22,NRM,cxl1,520.0
2022-07-22,NRM,cxl2,520.0
2022-07-22,NRM,cxl3,520.0
2022-07-22,NRM,cxl6,520.0
2022-07-22,NRM,cxl12,520.0
2022-07-22,NRM,cxl999,520.0
2022-07-28,NRM,cxl1,1432.5
2022-07-28,NRM,cxl2,1432.5
2022-07-28,NRM,cxl3,1432.5
2022-07-28,NRM,cxl6,1432.5
2022-07-28,NRM,cxl12,1432.5
2022-07-28,NRM,cxl999,1432.5
2022-07-28,NRM,cxl1,495.0
2022-07-28,NRM,cxl2,495.0
2022-07-28,NRM,cxl3,495.0
2022-07-28,NRM,cxl6,495.0
2022-07-28,NRM,cxl12,495.0
2022-07-28,NRM,cxl999,495.0
2022-08-02,NRM,cxl1,-992.5
2022-08-02,NRM,cxl2,-992.5
2022-08-02,NRM,cxl3,-992.5
2022-08-02,NRM,cxl6,-992.5
2022-08-02,NRM,cxl12,-992.5
2022-08-02,NRM,cxl999,-992.5
2022-08-04,NRM,cxl1,-980.0
2022-08-04,NRM,cxl2,-980.0
2022-08-04,NRM,cxl3,-980.0
2022-08-04,NRM,cxl6,-980.0
2022-08-04,NRM,cxl12,-980.0
2022-08-04,NRM,cxl999,-980.0
2022-08-05,GAP,chase,-905.0
2022-08-05,GAP,retest2,-905.0
2022-08-05,GAP,retest4,-130.0
2022-08-05,GAP,retest6,-105.0
2022-08-16,NRM,cxl12,-730.0
2022-08-16,NRM,cxl999,-730.0
2022-08-17,GAP,chase,-717.5
2022-08-17,GAP,retest2,-717.5
2022-08-17,GAP,retest4,-717.5
2022-08-17,GAP,retest6,-717.5
2022-08-24,NRM,cxl1,-342.5
2022-08-24,NRM,cxl2,-342.5
2022-08-24,NRM,cxl3,-342.5
2022-08-24,NRM,cxl6,-342.5
2022-08-24,NRM,cxl12,-342.5
2022-08-24,NRM,cxl999,-342.5
2022-08-30,NRM,cxl1,-5.0
2022-08-30,NRM,cxl2,-5.0
2022-08-30,NRM,cxl3,-5.0
2022-08-30,NRM,cxl6,-5.0
2022-08-30,NRM,cxl12,-5.0
2022-08-30,NRM,cxl999,-5.0
2022-08-30,NRM,cxl1,-842.5
2022-08-30,NRM,cxl2,-842.5
2022-08-30,NRM,cxl3,-842.5
2022-08-30,NRM,cxl6,-842.5
2022-08-30,NRM,cxl12,-842.5
2022-08-30,NRM,cxl999,-842.5
2022-09-02,GAP,chase,-967.5
2022-09-02,GAP,retest2,-967.5
2022-09-02,GAP,retest4,-967.5
2022-09-02,GAP,retest6,-967.5
2022-09-02,GAP,chase,-967.5
2022-09-02,GAP,retest2,-967.5
2022-09-02,GAP,retest4,-967.5
2022-09-02,GAP,retest6,-967.5
2022-09-02,GAP,chase,-30.0
2022-09-02,GAP,retest2,7.5
2022-09-02,GAP,retest4,32.5
2022-09-02,GAP,retest6,57.5
2022-09-07,NRM,cxl999,2170.0
2022-09-07,NRM,cxl1,1695.0
2022-09-07,NRM,cxl2,1695.0
2022-09-07,NRM,cxl3,1695.0
2022-09-07,NRM,cxl6,1695.0
2022-09-07,NRM,cxl12,1695.0
2022-09-07,NRM,cxl999,1695.0
2022-09-08,NRM,cxl1,-880.0
2022-09-08,NRM,cxl2,-880.0
2022-09-08,NRM,cxl3,-880.0
2022-09-08,NRM,cxl6,-880.0
2022-09-08,NRM,cxl12,-880.0
2022-09-08,NRM,cxl999,-880.0
2022-09-14,NRM,cxl1,-555.0
2022-09-14,NRM,cxl2,-555.0
2022-09-14,NRM,cxl3,-555.0
2022-09-14,NRM,cxl6,-555.0
2022-09-14,NRM,cxl12,-555.0
2022-09-14,NRM,cxl999,-555.0
2022-09-21,NRM,cxl1,-980.0
2022-09-21,NRM,cxl2,-980.0
2022-09-21,NRM,cxl3,-980.0
2022-09-21,NRM,cxl6,-980.0
2022-09-21,NRM,cxl12,-980.0
2022-09-21,NRM,cxl999,-980.0
2022-09-28,NRM,cxl1,1970.0
2022-09-28,NRM,cxl2,1970.0
2022-09-28,NRM,cxl3,1970.0
2022-09-28,NRM,cxl6,1970.0
2022-09-28,NRM,cxl12,1970.0
2022-09-28,NRM,cxl999,1970.0
2022-09-28,NRM,cxl1,945.0
2022-09-28,NRM,cxl2,945.0
2022-09-28,NRM,cxl3,945.0
2022-09-28,NRM,cxl6,945.0
2022-09-28,NRM,cxl12,945.0
2022-09-28,NRM,cxl999,945.0
2022-09-28,NRM,cxl1,1082.5
2022-09-28,NRM,cxl2,1082.5
2022-09-28,NRM,cxl3,1082.5
2022-09-28,NRM,cxl6,1082.5
2022-09-28,NRM,cxl12,1082.5
2022-09-28,NRM,cxl999,1082.5
2022-10-03,NRM,cxl6,1245.0
2022-10-03,NRM,cxl12,1245.0
2022-10-03,NRM,cxl999,1245.0
2022-10-03,NRM,cxl1,995.0
2022-10-03,NRM,cxl2,995.0
2022-10-03,NRM,cxl3,995.0
2022-10-03,NRM,cxl6,995.0
2022-10-03,NRM,cxl12,995.0
2022-10-03,NRM,cxl999,995.0
2022-10-05,GAP,chase,-1117.5
2022-10-05,GAP,retest2,-1117.5
2022-10-05,GAP,retest4,-1117.5
2022-10-05,GAP,retest6,-1117.5
2022-10-05,GAP,chase,570.0
2022-10-05,GAP,retest2,607.5
2022-10-05,GAP,retest4,632.5
2022-10-05,GAP,retest6,657.5
2022-10-06,NRM,cxl6,-1130.0
2022-10-06,NRM,cxl12,-1130.0
2022-10-06,NRM,cxl999,-1130.0
2022-10-12,NRM,cxl1,370.0
2022-10-12,NRM,cxl2,370.0
2022-10-12,NRM,cxl3,370.0
2022-10-12,NRM,cxl6,370.0
2022-10-12,NRM,cxl12,370.0
2022-10-12,NRM,cxl999,370.0
2022-10-13,GAP,chase,1857.5
2022-10-13,GAP,retest2,1895.0
2022-10-13,GAP,retest4,1920.0
2022-10-13,GAP,retest6,1945.0
2022-10-13,GAP,chase,-5.0
2022-10-13,GAP,retest2,32.5
2022-10-13,GAP,retest4,57.5
2022-10-13,GAP,retest6,82.5
2022-10-18,GAP,chase,-1280.0
2022-10-18,GAP,retest2,-1280.0
2022-10-18,GAP,retest4,-1280.0
2022-10-18,GAP,retest6,-1280.0
2022-10-19,GAP,chase,-1305.0
2022-10-19,GAP,retest2,-1305.0
2022-10-19,GAP,retest4,-1305.0
2022-10-19,GAP,retest6,-1305.0
2022-10-20,NRM,cxl1,-1267.5
2022-10-20,NRM,cxl2,-1267.5
2022-10-20,NRM,cxl3,-1267.5
2022-10-20,NRM,cxl6,-1267.5
2022-10-20,NRM,cxl12,-1267.5
2022-10-20,NRM,cxl999,-1267.5
2022-10-20,NRM,cxl1,382.5
2022-10-20,NRM,cxl2,382.5
2022-10-20,NRM,cxl3,382.5
2022-10-20,NRM,cxl6,382.5
2022-10-20,NRM,cxl12,382.5
2022-10-20,NRM,cxl999,382.5
2022-10-21,NRM,cxl1,-1305.0
2022-10-21,NRM,cxl2,-1305.0
2022-10-21,NRM,cxl3,-1305.0
2022-10-21,NRM,cxl6,-1305.0
2022-10-21,NRM,cxl12,-1305.0
2022-10-21,NRM,cxl999,-1305.0
2022-10-27,NRM,cxl1,2070.0
2022-10-27,NRM,cxl2,2070.0
2022-10-27,NRM,cxl3,2070.0
2022-10-27,NRM,cxl6,2070.0
2022-10-27,NRM,cxl12,2070.0
2022-10-27,NRM,cxl999,2070.0
2022-10-28,GAP,chase,1070.0
2022-10-28,GAP,retest2,1107.5
2022-10-28,GAP,retest4,1132.5
2022-10-28,GAP,retest6,1157.5
2022-11-02,NRM,cxl1,-1155.0
2022-11-02,NRM,cxl2,-1155.0
2022-11-02,NRM,cxl3,-1155.0
2022-11-02,NRM,cxl6,-1155.0
2022-11-02,NRM,cxl12,-1155.0
2022-11-02,NRM,cxl999,-1155.0
2022-11-03,GAP,chase,-780.0
2022-11-03,GAP,retest2,-742.5
2022-11-03,GAP,retest4,-717.5
2022-11-03,GAP,retest6,-692.5
2022-11-04,GAP,chase,-1242.5
2022-11-04,GAP,retest2,-1242.5
2022-11-04,GAP,retest4,-1242.5
2022-11-04,GAP,retest6,-1242.5
2022-11-08,NRM,cxl999,-1180.0
2022-11-08,NRM,cxl1,-1180.0
2022-11-08,NRM,cxl2,-1180.0
2022-11-08,NRM,cxl3,-1180.0
2022-11-08,NRM,cxl6,-1180.0
2022-11-08,NRM,cxl12,-1180.0
2022-11-08,NRM,cxl999,-1180.0
2022-11-11,NRM,cxl1,-1205.0
2022-11-11,NRM,cxl2,-1205.0
2022-11-11,NRM,cxl3,-1205.0
2022-11-11,NRM,cxl6,-1205.0
2022-11-11,NRM,cxl12,-1205.0
2022-11-11,NRM,cxl999,-1205.0
2022-11-15,GAP,chase,945.0
2022-11-15,GAP,retest2,982.5
2022-11-15,GAP,retest4,1007.5
2022-11-15,GAP,retest6,1032.5
2022-11-15,GAP,chase,-267.5
2022-11-15,GAP,retest2,-230.0
2022-11-15,GAP,retest4,-205.0
2022-11-15,GAP,retest6,-180.0
2022-11-16,NRM,cxl1,-80.0
2022-11-16,NRM,cxl2,-80.0
2022-11-16,NRM,cxl3,-80.0
2022-11-16,NRM,cxl6,-80.0
2022-11-16,NRM,cxl12,-80.0
2022-11-16,NRM,cxl999,-80.0
2022-11-16,NRM,cxl1,-30.0
2022-11-16,NRM,cxl2,-30.0
2022-11-16,NRM,cxl3,-30.0
2022-11-16,NRM,cxl6,-30.0
2022-11-16,NRM,cxl12,-30.0
2022-11-16,NRM,cxl999,-30.0
2022-11-17,GAP,chase,1370.0
2022-11-17,GAP,retest2,1407.5
2022-11-17,GAP,retest4,1432.5
2022-11-17,GAP,retest6,1457.5
2022-11-17,GAP,chase,345.0
2022-11-17,GAP,retest2,382.5
2022-11-17,GAP,retest4,407.5
2022-11-17,GAP,retest6,432.5
2022-11-23,NRM,cxl1,-880.0
2022-11-23,NRM,cxl2,-880.0
2022-11-23,NRM,cxl3,-880.0
2022-11-23,NRM,cxl6,-880.0
2022-11-23,NRM,cxl12,-880.0
2022-11-23,NRM,cxl999,-880.0
2022-11-28,GAP,chase,1632.5
2022-11-28,GAP,retest2,1670.0
2022-11-28,GAP,retest4,1695.0
2022-11-28,GAP,retest6,1720.0
2022-11-30,NRM,cxl6,-567.5
2022-11-30,NRM,cxl12,-567.5
2022-11-30,NRM,cxl999,-567.5
2022-12-05,NRM,cxl6,1032.5
2022-12-05,NRM,cxl12,1032.5
2022-12-05,NRM,cxl999,1032.5
2022-12-05,NRM,cxl1,357.5
2022-12-05,NRM,cxl2,357.5
2022-12-05,NRM,cxl3,357.5
2022-12-05,NRM,cxl6,357.5
2022-12-05,NRM,cxl12,357.5
2022-12-05,NRM,cxl999,357.5
2022-12-06,NRM,cxl1,707.5
2022-12-06,NRM,cxl2,707.5
2022-12-06,NRM,cxl3,707.5
2022-12-06,NRM,cxl6,707.5
2022-12-06,NRM,cxl12,707.5
2022-12-06,NRM,cxl999,707.5
2022-12-06,NRM,cxl1,807.5
2022-12-06,NRM,cxl2,807.5
2022-12-06,NRM,cxl3,807.5
2022-12-06,NRM,cxl6,807.5
2022-12-06,NRM,cxl12,807.5
2022-12-06,NRM,cxl999,807.5
2022-12-06,NRM,cxl1,270.0
2022-12-06,NRM,cxl2,270.0
2022-12-06,NRM,cxl3,270.0
2022-12-06,NRM,cxl6,270.0
2022-12-06,NRM,cxl12,270.0
2022-12-06,NRM,cxl999,270.0
2022-12-09,NRM,cxl1,-917.5
2022-12-09,NRM,cxl2,-917.5
2022-12-09,NRM,cxl3,-917.5
2022-12-09,NRM,cxl6,-917.5
2022-12-09,NRM,cxl12,-917.5
2022-12-09,NRM,cxl999,-917.5
2022-12-09,NRM,cxl3,-917.5
2022-12-09,NRM,cxl6,-917.5
2022-12-09,NRM,cxl12,-917.5
2022-12-09,NRM,cxl999,-917.5
2022-12-09,NRM,cxl2,-917.5
2022-12-09,NRM,cxl3,-917.5
2022-12-09,NRM,cxl6,-917.5
2022-12-09,NRM,cxl12,-917.5
2022-12-09,NRM,cxl999,-917.5
2022-12-12,NRM,cxl1,-967.5
2022-12-12,NRM,cxl2,-967.5
2022-12-12,NRM,cxl3,-967.5
2022-12-12,NRM,cxl6,-967.5
2022-12-12,NRM,cxl12,-967.5
2022-12-12,NRM,cxl999,-967.5
2022-12-15,GAP,chase,120.0
2022-12-15,GAP,retest2,157.5
2022-12-15,GAP,retest4,182.5
2022-12-15,GAP,retest6,207.5
2022-12-15,GAP,chase,120.0
2022-12-15,GAP,retest2,157.5
2022-12-15,GAP,retest4,182.5
2022-12-15,GAP,retest6,207.5
2022-12-15,GAP,chase,-992.5
2022-12-15,GAP,retest2,-992.5
2022-12-15,GAP,retest4,-992.5
2022-12-15,GAP,retest6,-992.5
2022-12-19,NRM,cxl1,945.0
2022-12-19,NRM,cxl2,945.0
2022-12-19,NRM,cxl3,945.0
2022-12-19,NRM,cxl6,945.0
2022-12-19,NRM,cxl12,945.0
2022-12-19,NRM,cxl999,945.0
2022-12-19,NRM,cxl1,970.0
2022-12-19,NRM,cxl2,970.0
2022-12-19,NRM,cxl3,970.0
2022-12-19,NRM,cxl6,970.0
2022-12-19,NRM,cxl12,970.0
2022-12-19,NRM,cxl999,970.0
2022-12-21,GAP,chase,95.0
2022-12-21,GAP,retest2,132.5
2022-12-21,GAP,retest4,157.5
2022-12-21,GAP,retest6,182.5
2022-12-28,NRM,cxl1,1795.0
2022-12-28,NRM,cxl2,1795.0
2022-12-28,NRM,cxl3,1795.0
2022-12-28,NRM,cxl6,1795.0
2022-12-28,NRM,cxl12,1795.0
2022-12-28,NRM,cxl999,1795.0
2023-01-04,GAP,chase,-892.5
2023-01-04,GAP,retest2,-892.5
2023-01-04,GAP,retest4,-892.5
2023-01-04,GAP,retest6,-892.5
2023-01-04,GAP,chase,-892.5
2023-01-04,GAP,retest2,-892.5
2023-01-04,GAP,retest4,-892.5
2023-01-04,GAP,retest6,-892.5
2023-01-09,GAP,chase,-955.0
2023-01-09,GAP,retest2,-955.0
2023-01-09,GAP,retest4,-955.0
2023-01-09,GAP,retest6,-955.0
2023-01-09,GAP,chase,-955.0
2023-01-09,GAP,retest2,-955.0
2023-01-09,GAP,retest4,-955.0
2023-01-09,GAP,retest6,-955.0
2023-01-09,GAP,chase,1282.5
2023-01-09,GAP,retest2,1320.0
2023-01-09,GAP,retest4,1345.0
2023-01-09,GAP,retest6,1370.0
2023-01-11,NRM,cxl1,1132.5
2023-01-11,NRM,cxl2,1132.5
2023-01-11,NRM,cxl3,1132.5
2023-01-11,NRM,cxl6,1132.5
2023-01-11,NRM,cxl12,1132.5
2023-01-11,NRM,cxl999,1132.5
2023-01-12,NRM,cxl1,-917.5
2023-01-12,NRM,cxl2,-917.5
2023-01-12,NRM,cxl3,-917.5
2023-01-12,NRM,cxl6,-917.5
2023-01-12,NRM,cxl12,-917.5
2023-01-12,NRM,cxl999,-917.5
2023-01-13,GAP,chase,1220.0
2023-01-13,GAP,retest2,1257.5
2023-01-13,GAP,retest4,1282.5
2023-01-13,GAP,retest6,1307.5
2023-01-13,GAP,chase,907.5
2023-01-13,GAP,retest2,945.0
2023-01-13,GAP,retest4,970.0
2023-01-13,GAP,chase,395.0
2023-01-13,GAP,retest2,432.5
2023-01-13,GAP,chase,245.0
2023-01-13,GAP,retest2,282.5
2023-01-17,NRM,cxl1,-855.0
2023-01-17,NRM,cxl2,-855.0
2023-01-17,NRM,cxl3,-855.0
2023-01-17,NRM,cxl6,-855.0
2023-01-17,NRM,cxl12,-855.0
2023-01-17,NRM,cxl999,-855.0
2023-01-18,NRM,cxl1,982.5
2023-01-18,NRM,cxl2,982.5
2023-01-18,NRM,cxl3,982.5
2023-01-18,NRM,cxl6,982.5
2023-01-18,NRM,cxl12,982.5
2023-01-18,NRM,cxl999,982.5
2023-01-19,NRM,cxl1,-480.0
2023-01-19,NRM,cxl2,-480.0
2023-01-19,NRM,cxl3,-480.0
2023-01-19,NRM,cxl6,-480.0
2023-01-19,NRM,cxl12,-480.0
2023-01-19,NRM,cxl999,-480.0
2023-01-20,NRM,cxl1,2482.5
2023-01-20,NRM,cxl2,2482.5
2023-01-20,NRM,cxl3,2482.5
2023-01-20,NRM,cxl6,2482.5
2023-01-20,NRM,cxl12,2482.5
2023-01-20,NRM,cxl999,2482.5
2023-01-20,NRM,cxl2,1895.0
2023-01-20,NRM,cxl3,1895.0
2023-01-20,NRM,cxl6,1895.0
2023-01-20,NRM,cxl12,1895.0
2023-01-20,NRM,cxl999,1895.0
2023-01-23,NRM,cxl999,470.0
2023-01-31,NRM,cxl1,1295.0
2023-01-31,NRM,cxl2,1295.0
2023-01-31,NRM,cxl3,1295.0
2023-01-31,NRM,cxl6,1295.0
2023-01-31,NRM,cxl12,1295.0
2023-01-31,NRM,cxl999,1295.0
2023-01-31,NRM,cxl1,1057.5
2023-01-31,NRM,cxl2,1057.5
2023-01-31,NRM,cxl3,1057.5
2023-01-31,NRM,cxl6,1057.5
2023-01-31,NRM,cxl12,1057.5
2023-01-31,NRM,cxl999,1057.5
2023-02-02,GAP,chase,-880.0
2023-02-02,GAP,retest2,-880.0
2023-02-02,GAP,retest4,-880.0
2023-02-02,GAP,retest6,-880.0
2023-02-07,NRM,cxl1,-892.5
2023-02-07,NRM,cxl2,-892.5
2023-02-07,NRM,cxl3,-892.5
2023-02-07,NRM,cxl6,-892.5
2023-02-07,NRM,cxl12,-892.5
2023-02-07,NRM,cxl999,-892.5
2023-02-15,NRM,cxl1,445.0
2023-02-15,NRM,cxl2,445.0
2023-02-15,NRM,cxl3,445.0
2023-02-15,NRM,cxl6,445.0
2023-02-15,NRM,cxl12,445.0
2023-02-15,NRM,cxl999,445.0
2023-02-16,GAP,chase,-867.5
2023-02-16,GAP,retest2,-867.5
2023-02-16,GAP,retest4,-867.5
2023-02-16,GAP,retest6,-867.5
2023-02-17,NRM,cxl1,-867.5
2023-02-17,NRM,cxl2,-867.5
2023-02-17,NRM,cxl3,-867.5
2023-02-17,NRM,cxl6,-867.5
2023-02-17,NRM,cxl12,-867.5
2023-02-17,NRM,cxl999,-867.5
2023-02-21,GAP,chase,595.0
2023-02-21,GAP,retest2,632.5
2023-02-21,GAP,retest4,657.5
2023-02-21,GAP,retest6,682.5
2023-02-22,NRM,cxl12,-742.5
2023-02-22,NRM,cxl999,-742.5
2023-02-24,GAP,chase,-692.5
2023-02-24,GAP,retest2,-692.5
2023-02-24,GAP,retest4,-692.5
2023-02-24,GAP,retest6,345.0
2023-03-01,NRM,cxl2,-105.0
2023-03-01,NRM,cxl3,-105.0
2023-03-01,NRM,cxl6,-105.0
2023-03-01,NRM,cxl12,-105.0
2023-03-01,NRM,cxl999,-105.0
2023-03-02,NRM,cxl999,2095.0
2023-03-02,NRM,cxl1,2032.5
2023-03-02,NRM,cxl2,2032.5
2023-03-02,NRM,cxl3,2032.5
2023-03-02,NRM,cxl6,2032.5
2023-03-02,NRM,cxl12,2032.5
2023-03-02,NRM,cxl999,2032.5
2023-03-03,NRM,cxl1,1632.5
2023-03-03,NRM,cxl2,1632.5
2023-03-03,NRM,cxl3,1632.5
2023-03-03,NRM,cxl6,1632.5
2023-03-03,NRM,cxl12,1632.5
2023-03-03,NRM,cxl999,1632.5
2023-03-03,NRM,cxl3,745.0
2023-03-03,NRM,cxl6,745.0
2023-03-03,NRM,cxl12,745.0
2023-03-03,NRM,cxl999,745.0
2023-03-06,NRM,cxl999,-680.0
2023-03-06,NRM,cxl3,-680.0
2023-03-06,NRM,cxl6,-680.0
2023-03-06,NRM,cxl12,-680.0
2023-03-06,NRM,cxl999,-680.0
2023-03-06,NRM,cxl1,-680.0
2023-03-06,NRM,cxl2,-680.0
2023-03-06,NRM,cxl3,-680.0
2023-03-06,NRM,cxl6,-680.0
2023-03-06,NRM,cxl12,-680.0
2023-03-06,NRM,cxl999,-680.0
2023-03-07,NRM,cxl1,-717.5
2023-03-07,NRM,cxl2,-717.5
2023-03-07,NRM,cxl3,-717.5
2023-03-07,NRM,cxl6,-717.5
2023-03-07,NRM,cxl12,-717.5
2023-03-07,NRM,cxl999,-717.5
2023-03-14,GAP,chase,-955.0
2023-03-14,GAP,retest2,-955.0
2023-03-14,GAP,retest4,-955.0
2023-03-14,GAP,retest6,-955.0
2023-03-20,NRM,cxl1,-192.5
2023-03-20,NRM,cxl2,-192.5
2023-03-20,NRM,cxl3,-192.5
2023-03-20,NRM,cxl6,-192.5
2023-03-20,NRM,cxl12,-192.5
2023-03-20,NRM,cxl999,-192.5
2023-03-28,NRM,cxl1,-1030.0
2023-03-28,NRM,cxl2,-1030.0
2023-03-28,NRM,cxl3,-1030.0
2023-03-28,NRM,cxl6,-1030.0
2023-03-28,NRM,cxl12,-1030.0
2023-03-28,NRM,cxl999,-1030.0
2023-03-30,GAP,chase,257.5
2023-03-30,GAP,retest2,295.0
2023-03-30,GAP,retest4,320.0
2023-04-05,NRM,cxl999,-280.0
2023-04-06,NRM,cxl1,1245.0
2023-04-06,NRM,cxl2,1245.0
2023-04-06,NRM,cxl3,1245.0
2023-04-06,NRM,cxl6,1245.0
2023-04-06,NRM,cxl12,1245.0
2023-04-06,NRM,cxl999,1245.0
2023-04-06,NRM,cxl3,132.5
2023-04-06,NRM,cxl6,132.5
2023-04-06,NRM,cxl12,132.5
2023-04-06,NRM,cxl999,132.5
2023-04-06,NRM,cxl1,132.5
2023-04-06,NRM,cxl2,132.5
2023-04-06,NRM,cxl3,132.5
2023-04-06,NRM,cxl6,132.5
2023-04-06,NRM,cxl12,132.5
2023-04-06,NRM,cxl999,132.5
2023-04-11,NRM,cxl1,-555.0
2023-04-11,NRM,cxl2,-555.0
2023-04-11,NRM,cxl3,-555.0
2023-04-11,NRM,cxl6,-555.0
2023-04-11,NRM,cxl12,-555.0
2023-04-11,NRM,cxl999,-555.0
2023-04-11,NRM,cxl1,-130.0
2023-04-11,NRM,cxl2,-130.0
2023-04-11,NRM,cxl3,-130.0
2023-04-11,NRM,cxl6,-130.0
2023-04-11,NRM,cxl12,-130.0
2023-04-11,NRM,cxl999,-130.0
2023-04-12,NRM,cxl1,-542.5
2023-04-12,NRM,cxl2,-542.5
2023-04-12,NRM,cxl3,-542.5
2023-04-12,NRM,cxl6,-542.5
2023-04-12,NRM,cxl12,-542.5
2023-04-12,NRM,cxl999,-542.5
2023-04-13,NRM,cxl1,1420.0
2023-04-13,NRM,cxl2,1420.0
2023-04-13,NRM,cxl3,1420.0
2023-04-13,NRM,cxl6,1420.0
2023-04-13,NRM,cxl12,1420.0
2023-04-13,NRM,cxl999,1420.0
2023-04-14,NRM,cxl999,-492.5
2023-04-17,NRM,cxl1,-642.5
