Date,dir,count,gate,exit,net
2021-07-06,S,1,sticky,t8p,-205.0
2021-07-06,S,1,closec,eod,-205.0
2021-07-06,S,1,closec,term,-155.0
2021-07-06,S,1,closec,oppo,-205.0
2021-07-06,S,1,closec,t4p,195.0
2021-07-06,S,1,closec,t8p,-205.0
2021-07-06,S,1,base,eod,-205.0
2021-07-06,S,1,base,term,-205.0
2021-07-06,S,1,base,oppo,-205.0
2021-07-06,S,1,base,t4p,-205.0
2021-07-06,S,1,base,t8p,-205.0
2021-07-06,S,1,sticky,eod,-205.0
2021-07-06,S,1,sticky,term,-205.0
2021-07-06,S,1,sticky,oppo,-205.0
2021-07-06,S,1,sticky,t4p,-205.0
2021-07-06,S,1,sticky,t8p,-205.0
2021-07-06,S,1,closec,eod,-205.0
2021-07-06,S,1,closec,term,-205.0
2021-07-06,S,1,closec,oppo,-205.0
2021-07-06,S,1,closec,t4p,-205.0
2021-07-06,S,1,closec,t8p,-205.0
2021-07-06,L,1,base,eod,170.0
2021-07-06,L,1,base,term,-80.0
2021-07-06,L,1,base,oppo,-205.0
2021-07-06,L,1,base,t4p,195.0
2021-07-06,L,1,base,t8p,395.0
2021-07-06,L,1,sticky,eod,170.0
2021-07-06,L,1,sticky,term,-80.0
2021-07-06,L,1,sticky,oppo,-205.0
2021-07-06,L,1,sticky,t4p,195.0
2021-07-06,L,1,sticky,t8p,395.0
2021-07-06,L,1,closec,eod,170.0
2021-07-06,L,1,closec,term,-130.0
2021-07-06,L,1,closec,oppo,-205.0
2021-07-06,L,1,closec,t4p,195.0
2021-07-06,L,1,closec,t8p,395.0
2021-07-06,L,1,base,eod,170.0
2021-07-06,L,1,base,term,-80.0
2021-07-06,L,1,base,oppo,-205.0
2021-07-06,L,1,base,t4p,195.0
2021-07-06,L,1,base,t8p,395.0
2021-07-06,L,1,sticky,eod,170.0
2021-07-06,L,1,sticky,term,-80.0
2021-07-06,L,1,sticky,oppo,-205.0
2021-07-06,L,1,sticky,t4p,195.0
2021-07-06,L,1,sticky,t8p,395.0
2021-07-06,L,1,closec,eod,170.0
2021-07-06,L,1,closec,term,-130.0
2021-07-06,L,1,closec,oppo,-205.0
2021-07-06,L,1,closec,t4p,195.0
2021-07-06,L,1,closec,t8p,395.0
2021-07-07,S,1,closec,eod,-205.0
2021-07-07,S,1,closec,term,-130.0
2021-07-07,S,1,closec,oppo,-205.0
2021-07-07,S,1,closec,t4p,-205.0
2021-07-07,S,1,closec,t8p,-205.0
2021-07-07,S,1,base,eod,-205.0
2021-07-07,S,1,base,term,-205.0
2021-07-07,S,1,base,oppo,-205.0
2021-07-07,S,1,base,t4p,-205.0
2021-07-07,S,1,base,t8p,-205.0
2021-07-07,S,1,sticky,eod,-205.0
2021-07-07,S,1,sticky,term,-205.0
2021-07-07,S,1,sticky,oppo,-205.0
2021-07-07,S,1,sticky,t4p,-205.0
2021-07-07,S,1,sticky,t8p,-205.0
2021-07-07,S,1,closec,eod,-205.0
2021-07-07,S,1,closec,term,-205.0
2021-07-07,S,1,closec,oppo,-205.0
2021-07-07,S,1,closec,t4p,-205.0
2021-07-07,S,1,closec,t8p,-205.0
2021-07-07,L,1,closec,eod,-205.0
2021-07-07,L,1,closec,term,-205.0
2021-07-07,L,1,closec,oppo,-205.0
2021-07-07,L,1,closec,t4p,195.0
2021-07-07,L,1,closec,t8p,-205.0
2021-07-07,L,1,closec,eod,-205.0
2021-07-07,L,1,closec,term,-205.0
2021-07-07,L,1,closec,oppo,-205.0
2021-07-07,L,1,closec,t4p,-205.0
2021-07-07,L,1,closec,t8p,-205.0
2021-07-08,S,1,base,eod,-205.0
2021-07-08,S,1,base,term,-205.0
2021-07-08,S,1,base,oppo,-205.0
2021-07-08,S,1,base,t4p,195.0
2021-07-08,S,1,base,t8p,-205.0
2021-07-08,S,1,sticky,eod,-205.0
2021-07-08,S,1,sticky,term,-205.0
2021-07-08,S,1,sticky,oppo,-205.0
2021-07-08,S,1,sticky,t4p,195.0
2021-07-08,S,1,sticky,t8p,-205.0
2021-07-08,S,2,base,eod,-205.0
2021-07-08,S,2,base,term,-205.0
2021-07-08,S,2,base,oppo,-205.0
2021-07-08,S,2,base,t4p,-205.0
2021-07-08,S,2,base,t8p,-205.0
2021-07-08,S,2,sticky,eod,-205.0
2021-07-08,S,2,sticky,term,-205.0
2021-07-08,S,2,sticky,oppo,-205.0
2021-07-08,S,2,sticky,t4p,-205.0
2021-07-08,S,2,sticky,t8p,-205.0
2021-07-09,L,1,base,eod,582.5
2021-07-09,L,1,base,term,557.5
2021-07-09,L,1,base,oppo,-205.0
2021-07-09,L,1,base,t4p,195.0
2021-07-09,L,1,base,t8p,395.0
2021-07-09,L,1,sticky,eod,582.5
2021-07-09,L,1,sticky,term,557.5
2021-07-09,L,1,sticky,oppo,-205.0
2021-07-09,L,1,sticky,t4p,195.0
2021-07-09,L,1,sticky,t8p,395.0
2021-07-09,L,1,closec,eod,582.5
2021-07-09,L,1,closec,term,557.5
2021-07-09,L,1,closec,oppo,-205.0
2021-07-09,L,1,closec,t4p,195.0
2021-07-09,L,1,closec,t8p,395.0
2021-07-09,L,1,base,eod,307.5
2021-07-09,L,1,base,term,282.5
2021-07-09,L,1,base,oppo,-205.0
2021-07-09,L,1,base,t4p,195.0
2021-07-09,L,1,base,t8p,395.0
2021-07-09,L,1,sticky,eod,307.5
2021-07-09,L,1,sticky,term,282.5
2021-07-09,L,1,sticky,oppo,-205.0
2021-07-09,L,1,sticky,t4p,195.0
2021-07-09,L,1,sticky,t8p,395.0
2021-07-09,L,1,closec,eod,307.5
2021-07-09,L,1,closec,term,282.5
2021-07-09,L,1,closec,oppo,-205.0
2021-07-09,L,1,closec,t4p,195.0
2021-07-09,L,1,closec,t8p,395.0
2021-07-09,L,2,base,eod,382.5
2021-07-09,L,2,base,term,357.5
2021-07-09,L,2,base,oppo,-205.0
2021-07-09,L,2,base,t4p,195.0
2021-07-09,L,2,base,t8p,395.0
2021-07-09,L,2,sticky,eod,382.5
2021-07-09,L,2,sticky,term,357.5
2021-07-09,L,2,sticky,oppo,-205.0
2021-07-09,L,2,sticky,t4p,195.0
2021-07-09,L,2,sticky,t8p,395.0
2021-07-09,L,2,closec,eod,382.5
2021-07-09,L,2,closec,term,357.5
2021-07-09,L,2,closec,oppo,-205.0
2021-07-09,L,2,closec,t4p,195.0
2021-07-09,L,2,closec,t8p,395.0
2021-07-13,S,1,base,eod,345.0
2021-07-13,S,1,base,term,170.0
2021-07-13,S,1,base,oppo,-205.0
2021-07-13,S,1,base,t4p,195.0
2021-07-13,S,1,base,t8p,395.0
2021-07-13,S,1,sticky,eod,345.0
2021-07-13,S,1,sticky,term,170.0
2021-07-13,S,1,sticky,oppo,-205.0
2021-07-13,S,1,sticky,t4p,195.0
2021-07-13,S,1,sticky,t8p,395.0
2021-07-13,S,1,closec,eod,345.0
2021-07-13,S,1,closec,term,132.5
2021-07-13,S,1,closec,oppo,-205.0
2021-07-13,S,1,closec,t4p,195.0
2021-07-13,S,1,closec,t8p,395.0
2021-07-13,S,1,base,eod,-205.0
2021-07-13,S,1,base,term,-205.0
2021-07-13,S,1,base,oppo,-205.0
2021-07-13,S,1,base,t4p,-205.0
2021-07-13,S,1,base,t8p,-205.0
2021-07-13,S,1,sticky,eod,-205.0
2021-07-13,S,1,sticky,term,-205.0
2021-07-13,S,1,sticky,oppo,-205.0
2021-07-13,S,1,sticky,t4p,-205.0
2021-07-13,S,1,sticky,t8p,-205.0
2021-07-13,S,1,closec,eod,-205.0
2021-07-13,S,1,closec,term,-205.0
2021-07-13,S,1,closec,oppo,-205.0
2021-07-13,S,1,closec,t4p,-205.0
2021-07-13,S,1,closec,t8p,-205.0
2021-07-13,S,2,base,eod,345.0
2021-07-13,S,2,base,term,170.0
2021-07-13,S,2,base,oppo,-205.0
2021-07-13,S,2,base,t4p,195.0
2021-07-13,S,2,base,t8p,395.0
2021-07-13,S,2,sticky,eod,345.0
2021-07-13,S,2,sticky,term,170.0
2021-07-13,S,2,sticky,oppo,-205.0
2021-07-13,S,2,sticky,t4p,195.0
2021-07-13,S,2,sticky,t8p,395.0
2021-07-13,S,2,closec,eod,345.0
2021-07-13,S,2,closec,term,132.5
2021-07-13,S,2,closec,oppo,-205.0
2021-07-13,S,2,closec,t4p,195.0
2021-07-13,S,2,closec,t8p,395.0
2021-07-14,S,1,base,eod,-205.0
2021-07-14,S,1,base,term,-130.0
2021-07-14,S,1,base,oppo,-205.0
2021-07-14,S,1,base,t4p,195.0
2021-07-14,S,1,base,t8p,-205.0
2021-07-14,S,1,sticky,eod,-205.0
2021-07-14,S,1,sticky,term,-130.0
2021-07-14,S,1,sticky,oppo,-205.0
2021-07-14,S,1,sticky,t4p,195.0
2021-07-14,S,1,sticky,t8p,-205.0
2021-07-14,S,1,closec,eod,-205.0
2021-07-14,S,1,closec,term,-205.0
2021-07-14,S,1,closec,oppo,-205.0
2021-07-14,S,1,closec,t4p,195.0
2021-07-14,S,1,closec,t8p,-205.0
2021-07-14,S,1,base,eod,-205.0
2021-07-14,S,1,base,term,-205.0
2021-07-14,S,1,base,oppo,-205.0
2021-07-14,S,1,base,t4p,195.0
2021-07-14,S,1,base,t8p,395.0
2021-07-14,S,1,sticky,eod,-205.0
2021-07-14,S,1,sticky,term,-205.0
2021-07-14,S,1,sticky,oppo,-205.0
2021-07-14,S,1,sticky,t4p,195.0
2021-07-14,S,1,sticky,t8p,395.0
2021-07-14,S,1,closec,eod,-205.0
2021-07-14,S,1,closec,term,-205.0
2021-07-14,S,1,closec,oppo,-205.0
2021-07-14,S,1,closec,t4p,195.0
2021-07-14,S,1,closec,t8p,395.0
2021-07-14,S,1,base,eod,-205.0
2021-07-14,S,1,base,term,-205.0
2021-07-14,S,1,base,oppo,-205.0
2021-07-14,S,1,base,t4p,-205.0
2021-07-14,S,1,base,t8p,-205.0
2021-07-14,S,1,sticky,eod,-205.0
2021-07-14,S,1,sticky,term,-205.0
2021-07-14,S,1,sticky,oppo,-205.0
2021-07-14,S,1,sticky,t4p,-205.0
2021-07-14,S,1,sticky,t8p,-205.0
2021-07-14,S,1,closec,eod,-205.0
2021-07-14,S,1,closec,term,-205.0
2021-07-14,S,1,closec,oppo,-205.0
2021-07-14,S,1,closec,t4p,-205.0
2021-07-14,S,1,closec,t8p,-205.0
2021-07-14,S,1,base,eod,-205.0
2021-07-14,S,1,base,term,-205.0
2021-07-14,S,1,base,oppo,-205.0
2021-07-14,S,1,base,t4p,-205.0
2021-07-14,S,1,base,t8p,-205.0
2021-07-14,S,1,sticky,eod,-205.0
2021-07-14,S,1,sticky,term,-205.0
2021-07-14,S,1,sticky,oppo,-205.0
2021-07-14,S,1,sticky,t4p,-205.0
2021-07-14,S,1,sticky,t8p,-205.0
2021-07-14,S,1,closec,eod,-205.0
2021-07-14,S,1,closec,term,-205.0
2021-07-14,S,1,closec,oppo,-205.0
2021-07-14,S,1,closec,t4p,-205.0
2021-07-14,S,1,closec,t8p,-205.0
2021-07-14,S,2,base,eod,-205.0
2021-07-14,S,2,base,term,-180.0
2021-07-14,S,2,base,oppo,-205.0
2021-07-14,S,2,base,t4p,195.0
2021-07-14,S,2,base,t8p,-205.0
2021-07-14,S,2,sticky,eod,-205.0
2021-07-14,S,2,sticky,term,-180.0
2021-07-14,S,2,sticky,oppo,-205.0
2021-07-14,S,2,sticky,t4p,195.0
2021-07-14,S,2,sticky,t8p,-205.0
2021-07-14,S,2,closec,eod,-205.0
2021-07-14,S,2,closec,term,-205.0
2021-07-14,S,2,closec,oppo,-205.0
2021-07-14,S,2,closec,t4p,195.0
2021-07-14,S,2,closec,t8p,-205.0
2021-07-16,S,1,base,eod,-205.0
2021-07-16,S,1,base,term,-205.0
2021-07-16,S,1,base,oppo,-205.0
2021-07-16,S,1,base,t4p,-205.0
2021-07-16,S,1,base,t8p,-205.0
2021-07-16,S,1,sticky,eod,-205.0
2021-07-16,S,1,sticky,term,-205.0
2021-07-16,S,1,sticky,oppo,-205.0
2021-07-16,S,1,sticky,t4p,-205.0
2021-07-16,S,1,sticky,t8p,-205.0
2021-07-16,S,1,closec,eod,-205.0
2021-07-16,S,1,closec,term,-205.0
2021-07-16,S,1,closec,oppo,-205.0
2021-07-16,S,1,closec,t4p,-205.0
2021-07-16,S,1,closec,t8p,-205.0
2021-07-19,S,1,sticky,eod,-205.0
2021-07-19,S,1,sticky,term,-17.5
2021-07-19,S,1,sticky,oppo,7.5
2021-07-19,S,1,sticky,t4p,195.0
2021-07-19,S,1,sticky,t8p,395.0
2021-07-19,S,1,sticky,eod,-205.0
2021-07-19,S,1,sticky,term,-205.0
2021-07-19,S,1,sticky,oppo,-205.0
2021-07-19,S,1,sticky,t4p,195.0
2021-07-19,S,1,sticky,t8p,395.0
2021-07-19,S,1,closec,eod,-205.0
2021-07-19,S,1,closec,term,-205.0
2021-07-19,S,1,closec,oppo,-205.0
2021-07-19,S,1,closec,t4p,195.0
2021-07-19,S,1,closec,t8p,395.0
2021-07-19,S,1,base,eod,-205.0
2021-07-19,S,1,base,term,-205.0
2021-07-19,S,1,base,oppo,-205.0
2021-07-19,S,1,base,t4p,-205.0
2021-07-19,S,1,base,t8p,-205.0
2021-07-19,S,1,sticky,eod,-205.0
2021-07-19,S,1,sticky,term,-205.0
2021-07-19,S,1,sticky,oppo,-205.0
2021-07-19,S,1,sticky,t4p,-205.0
2021-07-19,S,1,sticky,t8p,-205.0
2021-07-19,S,1,closec,eod,-205.0
2021-07-19,S,1,closec,term,-205.0
2021-07-19,S,1,closec,oppo,-205.0
2021-07-19,S,1,closec,t4p,-205.0
2021-07-19,S,1,closec,t8p,-205.0
2021-07-19,S,2,base,eod,-205.0
2021-07-19,S,2,base,term,-205.0
2021-07-19,S,2,base,oppo,-205.0
2021-07-19,S,2,base,t4p,-205.0
2021-07-19,S,2,base,t8p,-205.0
2021-07-19,S,2,sticky,eod,-205.0
2021-07-19,S,2,sticky,term,-205.0
2021-07-19,S,2,sticky,oppo,-205.0
2021-07-19,S,2,sticky,t4p,-205.0
2021-07-19,S,2,sticky,t8p,-205.0
2021-07-19,S,2,closec,eod,-205.0
2021-07-19,S,2,closec,term,-205.0
2021-07-19,S,2,closec,oppo,-205.0
2021-07-19,S,2,closec,t4p,-205.0
2021-07-19,S,2,closec,t8p,-205.0
2021-07-20,L,1,base,eod,-205.0
2021-07-20,L,1,base,term,-105.0
2021-07-20,L,1,base,oppo,-205.0
2021-07-20,L,1,base,t4p,195.0
2021-07-20,L,1,base,t8p,-205.0
2021-07-20,L,1,sticky,eod,-205.0
2021-07-20,L,1,sticky,term,-105.0
2021-07-20,L,1,sticky,oppo,-205.0
2021-07-20,L,1,sticky,t4p,195.0
2021-07-20,L,1,sticky,t8p,-205.0
2021-07-20,L,1,base,eod,-205.0
2021-07-20,L,1,base,term,-130.0
2021-07-20,L,1,base,oppo,-205.0
2021-07-20,L,1,base,t4p,-205.0
2021-07-20,L,1,base,t8p,-205.0
2021-07-20,L,1,sticky,eod,-205.0
2021-07-20,L,1,sticky,term,-130.0
2021-07-20,L,1,sticky,oppo,-205.0
2021-07-20,L,1,sticky,t4p,-205.0
2021-07-20,L,1,sticky,t8p,-205.0
2021-07-20,L,2,sticky,eod,-205.0
2021-07-20,L,2,sticky,term,-130.0
2021-07-20,L,2,sticky,oppo,-205.0
2021-07-20,L,2,sticky,t4p,195.0
2021-07-20,L,2,sticky,t8p,-205.0
2021-08-02,S,2,base,eod,-205.0
2021-08-02,S,2,base,term,-205.0
2021-08-02,S,2,base,oppo,-205.0
2021-08-02,S,2,base,t4p,195.0
2021-08-02,S,2,base,t8p,-205.0
2021-08-02,S,2,sticky,eod,-205.0
2021-08-02,S,2,sticky,term,-205.0
2021-08-02,S,2,sticky,oppo,-205.0
2021-08-02,S,2,sticky,t4p,195.0
2021-08-02,S,2,sticky,t8p,-205.0
2021-08-02,S,1,base,eod,1282.5
2021-08-02,S,1,base,term,-130.0
2021-08-02,S,1,base,oppo,-205.0
2021-08-02,S,1,base,t4p,195.0
2021-08-02,S,1,base,t8p,395.0
2021-08-02,S,1,sticky,eod,1282.5
2021-08-02,S,1,sticky,term,-130.0
2021-08-02,S,1,sticky,oppo,-205.0
2021-08-02,S,1,sticky,t4p,195.0
2021-08-02,S,1,sticky,t8p,395.0
2021-08-02,S,1,closec,eod,1282.5
2021-08-02,S,1,closec,term,1282.5
2021-08-02,S,1,closec,oppo,-205.0
2021-08-02,S,1,closec,t4p,195.0
2021-08-02,S,1,closec,t8p,395.0
2021-08-02,S,2,sticky,eod,1270.0
2021-08-02,S,2,sticky,term,32.5
2021-08-02,S,2,sticky,oppo,-205.0
2021-08-02,S,2,sticky,t4p,195.0
2021-08-02,S,2,sticky,t8p,395.0
2021-08-02,S,2,closec,eod,1270.0
2021-08-02,S,2,closec,term,1270.0
2021-08-02,S,2,closec,oppo,-205.0
2021-08-02,S,2,closec,t4p,195.0
2021-08-02,S,2,closec,t8p,395.0
2021-08-02,S,1,base,eod,-205.0
2021-08-02,S,1,base,term,-205.0
2021-08-02,S,1,base,oppo,-205.0
2021-08-02,S,1,base,t4p,-205.0
2021-08-02,S,1,base,t8p,-205.0
2021-08-02,S,1,sticky,eod,-205.0
2021-08-02,S,1,sticky,term,-205.0
2021-08-02,S,1,sticky,oppo,-205.0
2021-08-02,S,1,sticky,t4p,-205.0
2021-08-02,S,1,sticky,t8p,-205.0
2021-08-02,S,1,closec,eod,-205.0
2021-08-02,S,1,closec,term,-205.0
2021-08-02,S,1,closec,oppo,-205.0
2021-08-02,S,1,closec,t4p,-205.0
2021-08-02,S,1,closec,t8p,-205.0
2021-08-02,S,2,base,eod,532.5
2021-08-02,S,2,base,term,557.5
2021-08-02,S,2,base,oppo,-205.0
2021-08-02,S,2,base,t4p,195.0
2021-08-02,S,2,base,t8p,395.0
2021-08-02,S,2,sticky,eod,532.5
2021-08-02,S,2,sticky,term,557.5
2021-08-02,S,2,sticky,oppo,-205.0
2021-08-02,S,2,sticky,t4p,195.0
2021-08-02,S,2,sticky,t8p,395.0
2021-08-02,S,2,closec,eod,532.5
2021-08-02,S,2,closec,term,532.5
2021-08-02,S,2,closec,oppo,-205.0
2021-08-02,S,2,closec,t4p,195.0
2021-08-02,S,2,closec,t8p,395.0
2021-08-02,S,1,base,eod,-205.0
2021-08-02,S,1,base,term,-205.0
2021-08-02,S,1,base,oppo,-205.0
2021-08-02,S,1,base,t4p,-205.0
2021-08-02,S,1,base,t8p,-205.0
2021-08-02,S,1,sticky,eod,-205.0
2021-08-02,S,1,sticky,term,-205.0
2021-08-02,S,1,sticky,oppo,-205.0
2021-08-02,S,1,sticky,t4p,-205.0
2021-08-02,S,1,sticky,t8p,-205.0
2021-08-02,S,1,closec,eod,-205.0
2021-08-02,S,1,closec,term,-205.0
2021-08-02,S,1,closec,oppo,-205.0
2021-08-02,S,1,closec,t4p,-205.0
2021-08-02,S,1,closec,t8p,-205.0
2021-08-02,S,2,base,eod,482.5
2021-08-02,S,2,base,term,507.5
2021-08-02,S,2,base,oppo,-205.0
2021-08-02,S,2,base,t4p,195.0
2021-08-02,S,2,base,t8p,395.0
2021-08-02,S,2,sticky,eod,482.5
2021-08-02,S,2,sticky,term,507.5
2021-08-02,S,2,sticky,oppo,-205.0
2021-08-02,S,2,sticky,t4p,195.0
2021-08-02,S,2,sticky,t8p,395.0
2021-08-02,S,2,closec,eod,482.5
2021-08-02,S,2,closec,term,482.5
2021-08-02,S,2,closec,oppo,-205.0
2021-08-02,S,2,closec,t4p,195.0
2021-08-02,S,2,closec,t8p,395.0
2021-08-10,L,1,base,eod,-205.0
2021-08-10,L,1,base,term,-117.5
2021-08-10,L,1,base,oppo,-205.0
2021-08-10,L,1,base,t4p,-205.0
2021-08-10,L,1,base,t8p,-205.0
2021-08-10,L,1,sticky,eod,-205.0
2021-08-10,L,1,sticky,term,-117.5
2021-08-10,L,1,sticky,oppo,-205.0
2021-08-10,L,1,sticky,t4p,-205.0
2021-08-10,L,1,sticky,t8p,-205.0
2021-08-10,L,1,base,eod,-205.0
2021-08-10,L,1,base,term,-205.0
2021-08-10,L,1,base,oppo,-205.0
2021-08-10,L,1,base,t4p,-205.0
2021-08-10,L,1,base,t8p,-205.0
2021-08-10,L,1,sticky,eod,-205.0
2021-08-10,L,1,sticky,term,-205.0
2021-08-10,L,1,sticky,oppo,-205.0
2021-08-10,L,1,sticky,t4p,-205.0
2021-08-10,L,1,sticky,t8p,-205.0
2021-08-10,L,1,closec,eod,-205.0
2021-08-10,L,1,closec,term,-205.0
2021-08-10,L,1,closec,oppo,-205.0
2021-08-10,L,1,closec,t4p,-205.0
2021-08-10,L,1,closec,t8p,-205.0
2021-08-17,S,1,base,eod,-205.0
2021-08-17,S,1,base,term,-205.0
2021-08-17,S,1,base,oppo,-205.0
2021-08-17,S,1,base,t4p,195.0
2021-08-17,S,1,base,t8p,395.0
2021-08-17,S,1,sticky,eod,-205.0
2021-08-17,S,1,sticky,term,-205.0
2021-08-17,S,1,sticky,oppo,-205.0
2021-08-17,S,1,sticky,t4p,195.0
2021-08-17,S,1,sticky,t8p,395.0
2021-08-17,S,1,closec,eod,-205.0
2021-08-17,S,1,closec,term,-205.0
2021-08-17,S,1,closec,oppo,-205.0
2021-08-17,S,1,closec,t4p,195.0
2021-08-17,S,1,closec,t8p,395.0
2021-08-17,S,1,base,eod,-205.0
2021-08-17,S,1,base,term,-180.0
2021-08-17,S,1,base,oppo,-205.0
2021-08-17,S,1,base,t4p,195.0
2021-08-17,S,1,base,t8p,395.0
2021-08-17,S,1,sticky,eod,-205.0
2021-08-17,S,1,sticky,term,-180.0
2021-08-17,S,1,sticky,oppo,-205.0
2021-08-17,S,1,sticky,t4p,195.0
2021-08-17,S,1,sticky,t8p,395.0
2021-08-17,S,1,closec,eod,-205.0
2021-08-17,S,1,closec,term,-205.0
2021-08-17,S,1,closec,oppo,-205.0
2021-08-17,S,1,closec,t4p,195.0
2021-08-17,S,1,closec,t8p,395.0
2021-08-17,S,1,base,eod,-205.0
2021-08-17,S,1,base,term,-205.0
2021-08-17,S,1,base,oppo,-205.0
2021-08-17,S,1,base,t4p,-205.0
2021-08-17,S,1,base,t8p,-205.0
2021-08-17,S,1,sticky,eod,-205.0
2021-08-17,S,1,sticky,term,-205.0
2021-08-17,S,1,sticky,oppo,-205.0
2021-08-17,S,1,sticky,t4p,-205.0
2021-08-17,S,1,sticky,t8p,-205.0
2021-08-17,S,1,closec,eod,-205.0
2021-08-17,S,1,closec,term,-205.0
2021-08-17,S,1,closec,oppo,-205.0
2021-08-17,S,1,closec,t4p,-205.0
2021-08-17,S,1,closec,t8p,-205.0
2021-08-17,S,2,base,eod,-205.0
2021-08-17,S,2,base,term,-205.0
2021-08-17,S,2,base,oppo,-205.0
2021-08-17,S,2,base,t4p,195.0
2021-08-17,S,2,base,t8p,395.0
2021-08-17,S,2,sticky,eod,-205.0
2021-08-17,S,2,sticky,term,-205.0
2021-08-17,S,2,sticky,oppo,-205.0
2021-08-17,S,2,sticky,t4p,195.0
2021-08-17,S,2,sticky,t8p,395.0
2021-08-17,S,2,closec,eod,-205.0
2021-08-17,S,2,closec,term,-205.0
2021-08-17,S,2,closec,oppo,-205.0
2021-08-17,S,2,closec,t4p,195.0
2021-08-17,S,2,closec,t8p,395.0
2021-08-18,L,1,base,eod,-205.0
2021-08-18,L,1,base,term,-205.0
2021-08-18,L,1,base,oppo,-205.0
2021-08-18,L,1,base,t4p,-205.0
2021-08-18,L,1,base,t8p,-205.0
2021-08-18,L,1,sticky,eod,-205.0
2021-08-18,L,1,sticky,term,-205.0
2021-08-18,L,1,sticky,oppo,-205.0
2021-08-18,L,1,sticky,t4p,-205.0
2021-08-18,L,1,sticky,t8p,-205.0
2021-08-18,L,1,closec,eod,-205.0
2021-08-18,L,1,closec,term,-205.0
2021-08-18,L,1,closec,oppo,-205.0
2021-08-18,L,1,closec,t4p,-205.0
2021-08-18,L,1,closec,t8p,-205.0
2021-08-20,L,1,base,eod,-205.0
2021-08-20,L,1,base,term,-105.0
2021-08-20,L,1,base,oppo,-205.0
2021-08-20,L,1,base,t4p,195.0
2021-08-20,L,1,base,t8p,-205.0
2021-08-20,L,1,sticky,eod,-205.0
2021-08-20,L,1,sticky,term,-105.0
2021-08-20,L,1,sticky,oppo,-205.0
2021-08-20,L,1,sticky,t4p,195.0
2021-08-20,L,1,sticky,t8p,-205.0
2021-08-20,L,1,base,eod,-205.0
2021-08-20,L,1,base,term,-130.0
2021-08-20,L,1,base,oppo,-205.0
2021-08-20,L,1,base,t4p,195.0
2021-08-20,L,1,base,t8p,-205.0
2021-08-20,L,1,sticky,eod,-205.0
2021-08-20,L,1,sticky,term,-130.0
2021-08-20,L,1,sticky,oppo,-205.0
2021-08-20,L,1,sticky,t4p,195.0
2021-08-20,L,1,sticky,t8p,-205.0
2021-08-20,L,1,closec,eod,-205.0
2021-08-20,L,1,closec,term,-117.5
2021-08-20,L,1,closec,oppo,-205.0
2021-08-20,L,1,closec,t4p,195.0
2021-08-20,L,1,closec,t8p,-205.0
2021-08-20,L,1,base,eod,-205.0
2021-08-20,L,1,base,term,-205.0
2021-08-20,L,1,base,oppo,-205.0
2021-08-20,L,1,base,t4p,-205.0
2021-08-20,L,1,base,t8p,-205.0
2021-08-20,L,1,sticky,eod,-205.0
2021-08-20,L,1,sticky,term,-205.0
2021-08-20,L,1,sticky,oppo,-205.0
2021-08-20,L,1,sticky,t4p,-205.0
2021-08-20,L,1,sticky,t8p,-205.0
2021-08-20,L,1,closec,eod,-205.0
2021-08-20,L,1,closec,term,-205.0
2021-08-20,L,1,closec,oppo,-205.0
2021-08-20,L,1,closec,t4p,-205.0
2021-08-20,L,1,closec,t8p,-205.0
2021-08-20,S,1,base,eod,-205.0
2021-08-20,S,1,base,term,-130.0
2021-08-20,S,1,base,oppo,-205.0
2021-08-20,S,1,base,t4p,-205.0
2021-08-20,S,1,base,t8p,-205.0
2021-08-20,S,1,sticky,eod,-205.0
2021-08-20,S,1,sticky,term,-130.0
2021-08-20,S,1,sticky,oppo,-205.0
2021-08-20,S,1,sticky,t4p,-205.0
2021-08-20,S,1,sticky,t8p,-205.0
2021-08-20,S,2,base,eod,-205.0
2021-08-20,S,2,base,term,-130.0
2021-08-20,S,2,base,oppo,-205.0
2021-08-20,S,2,base,t4p,-205.0
2021-08-20,S,2,base,t8p,-205.0
2021-08-20,S,2,sticky,eod,-205.0
2021-08-20,S,2,sticky,term,-130.0
2021-08-20,S,2,sticky,oppo,-205.0
2021-08-20,S,2,sticky,t4p,-205.0
2021-08-20,S,2,sticky,t8p,-205.0
2021-08-20,L,1,closec,eod,257.5
2021-08-20,L,1,closec,term,357.5
2021-08-20,L,1,closec,oppo,-205.0
2021-08-20,L,1,closec,t4p,195.0
2021-08-20,L,1,closec,t8p,395.0
2021-08-20,L,1,base,eod,-205.0
2021-08-20,L,1,base,term,-205.0
2021-08-20,L,1,base,oppo,-205.0
2021-08-20,L,1,base,t4p,-205.0
2021-08-20,L,1,base,t8p,-205.0
2021-08-20,L,1,sticky,eod,-205.0
2021-08-20,L,1,sticky,term,-205.0
2021-08-20,L,1,sticky,oppo,-205.0
2021-08-20,L,1,sticky,t4p,-205.0
2021-08-20,L,1,sticky,t8p,-205.0
2021-08-20,L,1,closec,eod,-205.0
2021-08-20,L,1,closec,term,-205.0
2021-08-20,L,1,closec,oppo,-205.0
2021-08-20,L,1,closec,t4p,-205.0
2021-08-20,L,1,closec,t8p,-205.0
2021-08-20,L,1,base,eod,-205.0
2021-08-20,L,1,base,term,-205.0
2021-08-20,L,1,base,oppo,-205.0
2021-08-20,L,1,base,t4p,-205.0
2021-08-20,L,1,base,t8p,-205.0
