Date,dir,stop,target,dist_pts,net
2024-07-08,S,abr4.0,t2x,11.75,-592.5
2024-07-08,S,abr4.0,t3x,11.75,-592.5
2024-07-08,S,adr.10,eod,3.75,-192.5
2024-07-08,S,adr.10,t2x,3.75,370.0
2024-07-08,S,adr.10,t3x,3.75,-192.5
2024-07-08,S,adr.15,eod,5.75,-155.0
2024-07-08,S,adr.15,t2x,5.75,-292.5
2024-07-08,S,adr.15,t3x,5.75,-292.5
2024-07-08,S,adr.20,eod,7.5,-155.0
2024-07-08,S,adr.20,t2x,7.5,-380.0
2024-07-08,S,adr.20,t3x,7.5,-380.0
2024-07-08,S,adr.30,eod,11.5,-155.0
2024-07-08,S,adr.30,t2x,11.5,-580.0
2024-07-08,S,adr.30,t3x,11.5,-580.0
2024-07-08,S,fx4p,eod,4.0,-205.0
2024-07-08,S,fx4p,t2x,4.0,395.0
2024-07-08,S,fx4p,t3x,4.0,-205.0
2024-07-08,S,abr1.0,eod,2.0,-105.0
2024-07-08,S,abr1.0,t2x,2.0,-105.0
2024-07-08,S,abr1.0,t3x,2.0,-105.0
2024-07-08,S,abr1.5,eod,3.0,-155.0
2024-07-08,S,abr1.5,t2x,3.0,-155.0
2024-07-08,S,abr1.5,t3x,3.0,-155.0
2024-07-08,S,abr2.0,eod,3.75,-192.5
2024-07-08,S,abr2.0,t2x,3.75,-192.5
2024-07-08,S,abr2.0,t3x,3.75,-192.5
2024-07-08,S,abr3.0,eod,5.75,-292.5
2024-07-08,S,abr3.0,t2x,5.75,-292.5
2024-07-08,S,abr3.0,t3x,5.75,-292.5
2024-07-08,S,abr4.0,eod,7.75,-267.5
2024-07-08,S,abr4.0,t2x,7.75,-392.5
2024-07-08,S,abr4.0,t3x,7.75,-392.5
2024-07-08,S,adr.10,eod,3.75,-192.5
2024-07-08,S,adr.10,t2x,3.75,-192.5
2024-07-08,S,adr.10,t3x,3.75,-192.5
2024-07-08,S,adr.15,eod,5.75,-292.5
2024-07-08,S,adr.15,t2x,5.75,-292.5
2024-07-08,S,adr.15,t3x,5.75,-292.5
2024-07-08,S,adr.20,eod,7.5,-267.5
2024-07-08,S,adr.20,t2x,7.5,-380.0
2024-07-08,S,adr.20,t3x,7.5,-380.0
2024-07-08,S,adr.30,eod,11.5,-267.5
2024-07-08,S,adr.30,t2x,11.5,-580.0
2024-07-08,S,adr.30,t3x,11.5,-580.0
2024-07-08,S,fx4p,eod,4.0,-205.0
2024-07-08,S,fx4p,t2x,4.0,-205.0
2024-07-08,S,fx4p,t3x,4.0,-205.0
2024-07-10,L,abr1.0,eod,3.25,857.5
2024-07-10,L,abr1.0,t2x,3.25,320.0
2024-07-10,L,abr1.0,t3x,3.25,482.5
2024-07-10,L,abr1.5,eod,4.75,857.5
2024-07-10,L,abr1.5,t2x,4.75,470.0
2024-07-10,L,abr1.5,t3x,4.75,707.5
2024-07-10,L,abr2.0,eod,6.5,857.5
2024-07-10,L,abr2.0,t2x,6.5,645.0
2024-07-10,L,abr2.0,t3x,6.5,970.0
2024-07-10,L,abr3.0,eod,9.5,857.5
2024-07-10,L,abr3.0,t2x,9.5,945.0
2024-07-10,L,abr3.0,t3x,9.5,-480.0
2024-07-10,L,abr4.0,eod,12.75,857.5
2024-07-10,L,abr4.0,t2x,12.75,-642.5
2024-07-10,L,abr4.0,t3x,12.75,-642.5
2024-07-10,L,adr.10,eod,3.5,857.5
2024-07-10,L,adr.10,t2x,3.5,345.0
2024-07-10,L,adr.10,t3x,3.5,520.0
2024-07-10,L,adr.15,eod,5.25,857.5
2024-07-10,L,adr.15,t2x,5.25,520.0
2024-07-10,L,adr.15,t3x,5.25,782.5
2024-07-10,L,adr.20,eod,7.0,857.5
2024-07-10,L,adr.20,t2x,7.0,695.0
2024-07-10,L,adr.20,t3x,7.0,1045.0
2024-07-10,L,adr.30,eod,10.25,857.5
2024-07-10,L,adr.30,t2x,10.25,1020.0
2024-07-10,L,adr.30,t3x,10.25,-517.5
2024-07-10,L,fx4p,eod,4.0,857.5
2024-07-10,L,fx4p,t2x,4.0,395.0
2024-07-10,L,fx4p,t3x,4.0,595.0
2024-07-10,L,abr1.0,eod,2.25,-117.5
2024-07-10,L,abr1.0,t2x,2.25,-117.5
2024-07-10,L,abr1.0,t3x,2.25,-117.5
2024-07-10,L,abr1.5,eod,3.5,682.5
2024-07-10,L,abr1.5,t2x,3.5,345.0
2024-07-10,L,abr1.5,t3x,3.5,520.0
2024-07-10,L,abr2.0,eod,4.75,682.5
2024-07-10,L,abr2.0,t2x,4.75,470.0
2024-07-10,L,abr2.0,t3x,4.75,707.5
2024-07-10,L,abr3.0,eod,7.0,682.5
2024-07-10,L,abr3.0,t2x,7.0,695.0
2024-07-10,L,abr3.0,t3x,7.0,-355.0
2024-07-10,L,abr4.0,eod,9.25,682.5
2024-07-10,L,abr4.0,t2x,9.25,920.0
2024-07-10,L,abr4.0,t3x,9.25,-467.5
2024-07-10,L,adr.10,eod,3.5,682.5
2024-07-10,L,adr.10,t2x,3.5,345.0
2024-07-10,L,adr.10,t3x,3.5,520.0
2024-07-10,L,adr.15,eod,5.25,682.5
2024-07-10,L,adr.15,t2x,5.25,520.0
2024-07-10,L,adr.15,t3x,5.25,782.5
2024-07-10,L,adr.20,eod,7.0,682.5
2024-07-10,L,adr.20,t2x,7.0,695.0
2024-07-10,L,adr.20,t3x,7.0,-355.0
2024-07-10,L,adr.30,eod,10.25,682.5
2024-07-10,L,adr.30,t2x,10.25,-517.5
2024-07-10,L,adr.30,t3x,10.25,-517.5
2024-07-10,L,fx4p,eod,4.0,682.5
2024-07-10,L,fx4p,t2x,4.0,395.0
2024-07-10,L,fx4p,t3x,4.0,595.0
2024-07-15,S,abr1.0,eod,5.75,-292.5
2024-07-15,S,abr1.0,t2x,5.75,-292.5
2024-07-15,S,abr1.0,t3x,5.75,-292.5
2024-07-15,S,abr1.5,eod,8.75,-442.5
2024-07-15,S,abr1.5,t2x,8.75,-442.5
2024-07-15,S,abr1.5,t3x,8.75,-442.5
2024-07-15,S,abr2.0,eod,11.75,-592.5
2024-07-15,S,abr2.0,t2x,11.75,-592.5
2024-07-15,S,abr2.0,t3x,11.75,-592.5
2024-07-15,S,abr3.0,eod,17.5,-255.0
2024-07-15,S,abr3.0,t2x,17.5,-880.0
2024-07-15,S,abr3.0,t3x,17.5,-880.0
2024-07-15,S,abr4.0,eod,23.25,-255.0
2024-07-15,S,abr4.0,t2x,23.25,-1167.5
2024-07-15,S,abr4.0,t3x,23.25,-1167.5
2024-07-15,S,adr.10,eod,4.0,-205.0
2024-07-15,S,adr.10,t2x,4.0,-205.0
2024-07-15,S,adr.10,t3x,4.0,-205.0
2024-07-15,S,adr.15,eod,6.0,-305.0
2024-07-15,S,adr.15,t2x,6.0,-305.0
2024-07-15,S,adr.15,t3x,6.0,-305.0
2024-07-15,S,adr.20,eod,8.0,-405.0
2024-07-15,S,adr.20,t2x,8.0,-405.0
2024-07-15,S,adr.20,t3x,8.0,-405.0
2024-07-15,S,adr.30,eod,11.75,-592.5
2024-07-15,S,adr.30,t2x,11.75,-592.5
2024-07-15,S,adr.30,t3x,11.75,-592.5
2024-07-15,S,fx4p,eod,4.0,-205.0
2024-07-15,S,fx4p,t2x,4.0,-205.0
2024-07-15,S,fx4p,t3x,4.0,-205.0
2024-07-16,S,abr1.0,eod,5.25,-267.5
2024-07-16,S,abr1.0,t2x,5.25,-267.5
2024-07-16,S,abr1.0,t3x,5.25,-267.5
2024-07-16,S,abr1.5,eod,8.0,-405.0
2024-07-16,S,abr1.5,t2x,8.0,-405.0
2024-07-16,S,abr1.5,t3x,8.0,-405.0
2024-07-16,S,abr2.0,eod,10.75,-542.5
2024-07-16,S,abr2.0,t2x,10.75,-542.5
2024-07-16,S,abr2.0,t3x,10.75,-542.5
2024-07-16,S,abr3.0,eod,16.0,-805.0
2024-07-16,S,abr3.0,t2x,16.0,-805.0
2024-07-16,S,abr3.0,t3x,16.0,-805.0
2024-07-16,S,abr4.0,eod,21.5,-1080.0
2024-07-16,S,abr4.0,t2x,21.5,-1080.0
2024-07-16,S,abr4.0,t3x,21.5,-1080.0
2024-07-16,S,adr.10,eod,4.0,-205.0
2024-07-16,S,adr.10,t2x,4.0,-205.0
2024-07-16,S,adr.10,t3x,4.0,-205.0
2024-07-16,S,adr.15,eod,6.25,-317.5
2024-07-16,S,adr.15,t2x,6.25,-317.5
2024-07-16,S,adr.15,t3x,6.25,-317.5
2024-07-16,S,adr.20,eod,8.25,-417.5
2024-07-16,S,adr.20,t2x,8.25,-417.5
2024-07-16,S,adr.20,t3x,8.25,-417.5
2024-07-16,S,adr.30,eod,12.25,-617.5
2024-07-16,S,adr.30,t2x,12.25,-617.5
2024-07-16,S,adr.30,t3x,12.25,-617.5
2024-07-16,S,fx4p,eod,4.0,-205.0
2024-07-16,S,fx4p,t2x,4.0,-205.0
2024-07-16,S,fx4p,t3x,4.0,-205.0
2024-07-17,S,abr1.0,eod,8.0,682.5
2024-07-17,S,abr1.0,t2x,8.0,795.0
2024-07-17,S,abr1.0,t3x,8.0,-405.0
2024-07-17,S,abr1.5,eod,12.0,682.5
2024-07-17,S,abr1.5,t2x,12.0,-605.0
2024-07-17,S,abr1.5,t3x,12.0,-605.0
2024-07-17,S,abr2.0,eod,16.0,682.5
2024-07-17,S,abr2.0,t2x,16.0,-805.0
2024-07-17,S,abr2.0,t3x,16.0,-805.0
2024-07-17,S,abr3.0,eod,24.0,682.5
2024-07-17,S,abr3.0,t2x,24.0,-1205.0
2024-07-17,S,abr3.0,t3x,24.0,-1205.0
2024-07-17,S,abr4.0,eod,32.0,682.5
2024-07-17,S,abr4.0,t2x,32.0,-1605.0
2024-07-17,S,abr4.0,t3x,32.0,-1605.0
2024-07-17,S,adr.10,eod,4.0,-205.0
2024-07-17,S,adr.10,t2x,4.0,-205.0
2024-07-17,S,adr.10,t3x,4.0,-205.0
2024-07-17,S,adr.15,eod,5.75,682.5
2024-07-17,S,adr.15,t2x,5.75,570.0
2024-07-17,S,adr.15,t3x,5.75,857.5
2024-07-17,S,adr.20,eod,7.75,682.5
2024-07-17,S,adr.20,t2x,7.75,770.0
2024-07-17,S,adr.20,t3x,7.75,-392.5
2024-07-17,S,adr.30,eod,11.75,682.5
2024-07-17,S,adr.30,t2x,11.75,-592.5
2024-07-17,S,adr.30,t3x,11.75,-592.5
2024-07-17,S,fx4p,eod,4.0,-205.0
2024-07-17,S,fx4p,t2x,4.0,-205.0
2024-07-17,S,fx4p,t3x,4.0,-205.0
2024-07-19,S,abr1.0,eod,7.0,1220.0
2024-07-19,S,abr1.0,t2x,7.0,695.0
2024-07-19,S,abr1.0,t3x,7.0,1045.0
2024-07-19,S,abr1.5,eod,10.75,1220.0
2024-07-19,S,abr1.5,t2x,10.75,1070.0
2024-07-19,S,abr1.5,t3x,10.75,-542.5
2024-07-19,S,abr2.0,eod,14.25,1220.0
2024-07-19,S,abr2.0,t2x,14.25,1420.0
2024-07-19,S,abr2.0,t3x,14.25,-717.5
2024-07-19,S,abr3.0,eod,21.5,1220.0
2024-07-19,S,abr3.0,t2x,21.5,-1080.0
2024-07-19,S,abr3.0,t3x,21.5,-1080.0
2024-07-19,S,abr4.0,eod,28.5,1220.0
2024-07-19,S,abr4.0,t2x,28.5,-1430.0
2024-07-19,S,abr4.0,t3x,28.5,-1430.0
2024-07-19,S,adr.10,eod,4.75,-242.5
2024-07-19,S,adr.10,t2x,4.75,-242.5
2024-07-19,S,adr.10,t3x,4.75,-242.5
2024-07-19,S,adr.15,eod,7.25,1220.0
2024-07-19,S,adr.15,t2x,7.25,720.0
2024-07-19,S,adr.15,t3x,7.25,1082.5
2024-07-19,S,adr.20,eod,9.5,1220.0
2024-07-19,S,adr.20,t2x,9.5,945.0
2024-07-19,S,adr.20,t3x,9.5,1420.0
2024-07-19,S,adr.30,eod,14.25,1220.0
2024-07-19,S,adr.30,t2x,14.25,1420.0
2024-07-19,S,adr.30,t3x,14.25,-717.5
2024-07-19,S,fx4p,eod,4.0,-205.0
2024-07-19,S,fx4p,t2x,4.0,-205.0
2024-07-19,S,fx4p,t3x,4.0,-205.0
2024-07-19,S,abr1.0,eod,7.0,-355.0
2024-07-19,S,abr1.0,t2x,7.0,-355.0
2024-07-19,S,abr1.0,t3x,7.0,-355.0
2024-07-19,S,abr1.5,eod,10.5,-530.0
2024-07-19,S,abr1.5,t2x,10.5,-530.0
2024-07-19,S,abr1.5,t3x,10.5,-530.0
2024-07-19,S,abr2.0,eod,14.0,-705.0
2024-07-19,S,abr2.0,t2x,14.0,-705.0
2024-07-19,S,abr2.0,t3x,14.0,-705.0
2024-07-19,S,abr3.0,eod,20.75,295.0
2024-07-19,S,abr3.0,t2x,20.75,-1042.5
2024-07-19,S,abr3.0,t3x,20.75,-1042.5
2024-07-19,S,abr4.0,eod,27.75,295.0
2024-07-19,S,abr4.0,t2x,27.75,-1392.5
2024-07-19,S,abr4.0,t3x,27.75,-1392.5
2024-07-19,S,adr.10,eod,4.75,-242.5
2024-07-19,S,adr.10,t2x,4.75,-242.5
2024-07-19,S,adr.10,t3x,4.75,-242.5
2024-07-19,S,adr.15,eod,7.25,-367.5
2024-07-19,S,adr.15,t2x,7.25,-367.5
2024-07-19,S,adr.15,t3x,7.25,-367.5
2024-07-19,S,adr.20,eod,9.5,-480.0
2024-07-19,S,adr.20,t2x,9.5,-480.0
2024-07-19,S,adr.20,t3x,9.5,-480.0
2024-07-19,S,adr.30,eod,14.25,-717.5
2024-07-19,S,adr.30,t2x,14.25,-717.5
2024-07-19,S,adr.30,t3x,14.25,-717.5
2024-07-19,S,fx4p,eod,4.0,-205.0
2024-07-19,S,fx4p,t2x,4.0,-205.0
2024-07-19,S,fx4p,t3x,4.0,-205.0
2024-07-25,L,abr1.0,eod,8.75,-442.5
2024-07-25,L,abr1.0,t2x,8.75,-442.5
2024-07-25,L,abr1.0,t3x,8.75,-442.5
2024-07-25,L,abr1.5,eod,13.25,-667.5
2024-07-25,L,abr1.5,t2x,13.25,-667.5
2024-07-25,L,abr1.5,t3x,13.25,-667.5
2024-07-25,L,abr2.0,eod,17.5,-880.0
2024-07-25,L,abr2.0,t2x,17.5,-880.0
2024-07-25,L,abr2.0,t3x,17.5,-880.0
2024-07-25,L,abr3.0,eod,26.25,-1317.5
2024-07-25,L,abr3.0,t2x,26.25,-1317.5
2024-07-25,L,abr3.0,t3x,26.25,-1317.5
2024-07-25,L,abr4.0,eod,35.0,-1755.0
2024-07-25,L,abr4.0,t2x,35.0,-1755.0
2024-07-25,L,abr4.0,t3x,35.0,-1755.0
2024-07-25,L,adr.10,eod,5.75,-292.5
2024-07-25,L,adr.10,t2x,5.75,-292.5
2024-07-25,L,adr.10,t3x,5.75,-292.5
2024-07-25,L,adr.15,eod,8.75,-442.5
2024-07-25,L,adr.15,t2x,8.75,-442.5
2024-07-25,L,adr.15,t3x,8.75,-442.5
2024-07-25,L,adr.20,eod,11.5,-580.0
2024-07-25,L,adr.20,t2x,11.5,-580.0
2024-07-25,L,adr.20,t3x,11.5,-580.0
2024-07-25,L,adr.30,eod,17.5,-880.0
2024-07-25,L,adr.30,t2x,17.5,-880.0
2024-07-25,L,adr.30,t3x,17.5,-880.0
2024-07-25,L,fx4p,eod,4.0,-205.0
2024-07-25,L,fx4p,t2x,4.0,-205.0
2024-07-25,L,fx4p,t3x,4.0,-205.0
2024-07-25,L,abr1.0,eod,8.5,-430.0
2024-07-25,L,abr1.0,t2x,8.5,-430.0
2024-07-25,L,abr1.0,t3x,8.5,-430.0
2024-07-25,L,abr1.5,eod,13.0,-655.0
2024-07-25,L,abr1.5,t2x,13.0,-655.0
2024-07-25,L,abr1.5,t3x,13.0,-655.0
2024-07-25,L,abr2.0,eod,17.25,-867.5
2024-07-25,L,abr2.0,t2x,17.25,-867.5
2024-07-25,L,abr2.0,t3x,17.25,-867.5
2024-07-25,L,abr3.0,eod,26.0,-1305.0
2024-07-25,L,abr3.0,t2x,26.0,-1305.0
2024-07-25,L,abr3.0,t3x,26.0,-1305.0
2024-07-25,L,abr4.0,eod,34.5,-1730.0
2024-07-25,L,abr4.0,t2x,34.5,-1730.0
2024-07-25,L,abr4.0,t3x,34.5,-1730.0
2024-07-25,L,adr.10,eod,5.75,-292.5
2024-07-25,L,adr.10,t2x,5.75,-292.5
2024-07-25,L,adr.10,t3x,5.75,-292.5
2024-07-25,L,adr.15,eod,8.75,-442.5
2024-07-25,L,adr.15,t2x,8.75,-442.5
2024-07-25,L,adr.15,t3x,8.75,-442.5
2024-07-25,L,adr.20,eod,11.5,-580.0
2024-07-25,L,adr.20,t2x,11.5,-580.0
2024-07-25,L,adr.20,t3x,11.5,-580.0
2024-07-25,L,adr.30,eod,17.5,-880.0
2024-07-25,L,adr.30,t2x,17.5,-880.0
2024-07-25,L,adr.30,t3x,17.5,-880.0
2024-07-25,L,fx4p,eod,4.0,-205.0
2024-07-25,L,fx4p,t2x,4.0,-205.0
2024-07-25,L,fx4p,t3x,4.0,-205.0
2024-07-25,S,abr1.0,eod,7.5,-380.0
2024-07-25,S,abr1.0,t2x,7.5,745.0
2024-07-25,S,abr1.0,t3x,7.5,-380.0
2024-07-25,S,abr1.5,eod,11.25,1995.0
2024-07-25,S,abr1.5,t2x,11.25,1120.0
2024-07-25,S,abr1.5,t3x,11.25,1682.5
2024-07-25,S,abr2.0,eod,15.25,1995.0
2024-07-25,S,abr2.0,t2x,15.25,1520.0
2024-07-25,S,abr2.0,t3x,15.25,2282.5
2024-07-25,S,abr3.0,eod,22.75,1995.0
2024-07-25,S,abr3.0,t2x,22.75,2270.0
2024-07-25,S,abr3.0,t3x,22.75,-1142.5
2024-07-25,S,abr4.0,eod,30.25,1995.0
2024-07-25,S,abr4.0,t2x,30.25,-1517.5
2024-07-25,S,abr4.0,t3x,30.25,-1517.5
2024-07-25,S,adr.10,eod,5.75,-292.5
2024-07-25,S,adr.10,t2x,5.75,570.0
2024-07-25,S,adr.10,t3x,5.75,857.5
2024-07-25,S,adr.15,eod,8.75,-442.5
2024-07-25,S,adr.15,t2x,8.75,870.0
2024-07-25,S,adr.15,t3x,8.75,-442.5
2024-07-25,S,adr.20,eod,11.5,1995.0
2024-07-25,S,adr.20,t2x,11.5,1145.0
2024-07-25,S,adr.20,t3x,11.5,1720.0
2024-07-25,S,adr.30,eod,17.5,1995.0
2024-07-25,S,adr.30,t2x,17.5,1745.0
2024-07-25,S,adr.30,t3x,17.5,-880.0
2024-07-25,S,fx4p,eod,4.0,-205.0
2024-07-25,S,fx4p,t2x,4.0,395.0
2024-07-25,S,fx4p,t3x,4.0,595.0
2024-07-30,S,abr1.0,eod,7.75,3032.5
2024-07-30,S,abr1.0,t2x,7.75,770.0
2024-07-30,S,abr1.0,t3x,7.75,1157.5
2024-07-30,S,abr1.5,eod,11.75,3032.5
2024-07-30,S,abr1.5,t2x,11.75,1170.0
2024-07-30,S,abr1.5,t3x,11.75,1757.5
2024-07-30,S,abr2.0,eod,15.75,3032.5
2024-07-30,S,abr2.0,t2x,15.75,1570.0
2024-07-30,S,abr2.0,t3x,15.75,2357.5
2024-07-30,S,abr3.0,eod,23.5,3032.5
2024-07-30,S,abr3.0,t2x,23.5,2345.0
2024-07-30,S,abr3.0,t3x,23.5,3520.0
2024-07-30,S,abr4.0,eod,31.5,3032.5
2024-07-30,S,abr4.0,t2x,31.5,3145.0
2024-07-30,S,abr4.0,t3x,31.5,-1580.0
2024-07-30,S,adr.10,eod,6.0,3032.5
2024-07-30,S,adr.10,t2x,6.0,595.0
2024-07-30,S,adr.10,t3x,6.0,895.0
2024-07-30,S,adr.15,eod,9.0,3032.5
2024-07-30,S,adr.15,t2x,9.0,895.0
2024-07-30,S,adr.15,t3x,9.0,1345.0
2024-07-30,S,adr.20,eod,12.0,3032.5
2024-07-30,S,adr.20,t2x,12.0,1195.0
2024-07-30,S,adr.20,t3x,12.0,1795.0
2024-07-30,S,adr.30,eod,18.0,3032.5
2024-07-30,S,adr.30,t2x,18.0,1795.0
2024-07-30,S,adr.30,t3x,18.0,2695.0
2024-07-30,S,fx4p,eod,4.0,3032.5
2024-07-30,S,fx4p,t2x,4.0,395.0
2024-07-30,S,fx4p,t3x,4.0,595.0
2024-08-05,L,abr1.0,eod,15.5,-780.0
2024-08-05,L,abr1.0,t2x,15.5,-780.0
2024-08-05,L,abr1.0,t3x,15.5,-780.0
2024-08-05,L,abr1.5,eod,23.0,-1155.0
2024-08-05,L,abr1.5,t2x,23.0,-1155.0
2024-08-05,L,abr1.5,t3x,23.0,-1155.0
2024-08-05,L,abr2.0,eod,30.75,-1542.5
2024-08-05,L,abr2.0,t2x,30.75,-1542.5
2024-08-05,L,abr2.0,t3x,30.75,-1542.5
2024-08-05,L,abr3.0,eod,46.0,-2305.0
2024-08-05,L,abr3.0,t2x,46.0,-2305.0
2024-08-05,L,abr3.0,t3x,46.0,-2305.0
2024-08-05,L,abr4.0,eod,61.5,-3080.0
2024-08-05,L,abr4.0,t2x,61.5,-3080.0
2024-08-05,L,abr4.0,t3x,61.5,-3080.0
2024-08-05,L,adr.10,eod,7.75,-392.5
2024-08-05,L,adr.10,t2x,7.75,770.0
2024-08-05,L,adr.10,t3x,7.75,-392.5
2024-08-05,L,adr.15,eod,11.5,-580.0
2024-08-05,L,adr.15,t2x,11.5,1145.0
2024-08-05,L,adr.15,t3x,11.5,-580.0
2024-08-05,L,adr.20,eod,15.25,-767.5
2024-08-05,L,adr.20,t2x,15.25,-767.5
2024-08-05,L,adr.20,t3x,15.25,-767.5
2024-08-05,L,adr.30,eod,23.0,-1155.0
2024-08-05,L,adr.30,t2x,23.0,-1155.0
2024-08-05,L,adr.30,t3x,23.0,-1155.0
2024-08-05,L,fx4p,eod,4.0,-205.0
2024-08-05,L,fx4p,t2x,4.0,-205.0
2024-08-05,L,fx4p,t3x,4.0,-205.0
2024-08-05,S,abr1.0,eod,10.5,-530.0
2024-08-05,S,abr1.0,t2x,10.5,-530.0
2024-08-05,S,abr1.0,t3x,10.5,-530.0
2024-08-05,S,abr1.5,eod,15.75,-792.5
2024-08-05,S,abr1.5,t2x,15.75,-792.5
2024-08-05,S,abr1.5,t3x,15.75,-792.5
2024-08-05,S,abr2.0,eod,21.0,-1055.0
2024-08-05,S,abr2.0,t2x,21.0,-1055.0
2024-08-05,S,abr2.0,t3x,21.0,-1055.0
2024-08-05,S,abr3.0,eod,31.5,-330.0
2024-08-05,S,abr3.0,t2x,31.5,-1580.0
2024-08-05,S,abr3.0,t3x,31.5,-1580.0
2024-08-05,S,abr4.0,eod,42.0,-330.0
2024-08-05,S,abr4.0,t2x,42.0,-2105.0
2024-08-05,S,abr4.0,t3x,42.0,-2105.0
2024-08-05,S,adr.10,eod,7.75,-392.5
2024-08-05,S,adr.10,t2x,7.75,-392.5
2024-08-05,S,adr.10,t3x,7.75,-392.5
2024-08-05,S,adr.15,eod,11.5,-580.0
2024-08-05,S,adr.15,t2x,11.5,-580.0
2024-08-05,S,adr.15,t3x,11.5,-580.0
2024-08-05,S,adr.20,eod,15.25,-767.5
2024-08-05,S,adr.20,t2x,15.25,-767.5
2024-08-05,S,adr.20,t3x,15.25,-767.5
2024-08-05,S,adr.30,eod,23.0,-1155.0
2024-08-05,S,adr.30,t2x,23.0,-1155.0
2024-08-05,S,adr.30,t3x,23.0,-1155.0
2024-08-05,S,fx4p,eod,4.0,-205.0
2024-08-05,S,fx4p,t2x,4.0,-205.0
2024-08-05,S,fx4p,t3x,4.0,-205.0
2024-08-13,L,abr1.0,eod,3.25,-167.5
2024-08-13,L,abr1.0,t2x,3.25,-167.5
2024-08-13,L,abr1.0,t3x,3.25,-167.5
2024-08-13,L,abr1.5,eod,5.0,-255.0
2024-08-13,L,abr1.5,t2x,5.0,-255.0
2024-08-13,L,abr1.5,t3x,5.0,-255.0
2024-08-13,L,abr2.0,eod,6.75,-342.5
2024-08-13,L,abr2.0,t2x,6.75,-342.5
2024-08-13,L,abr2.0,t3x,6.75,-342.5
2024-08-13,L,abr3.0,eod,10.0,-505.0
2024-08-13,L,abr3.0,t2x,10.0,-505.0
2024-08-13,L,abr3.0,t3x,10.0,-505.0
2024-08-13,L,abr4.0,eod,13.5,607.5
2024-08-13,L,abr4.0,t2x,13.5,-680.0
2024-08-13,L,abr4.0,t3x,13.5,-680.0
2024-08-13,L,adr.10,eod,10.0,-505.0
2024-08-13,L,adr.10,t2x,10.0,-505.0
2024-08-13,L,adr.10,t3x,10.0,-505.0
2024-08-13,L,adr.15,eod,15.0,607.5
2024-08-13,L,adr.15,t2x,15.0,-755.0
2024-08-13,L,adr.15,t3x,15.0,-755.0
2024-08-13,L,adr.20,eod,20.0,607.5
2024-08-13,L,adr.20,t2x,20.0,-1005.0
2024-08-13,L,adr.20,t3x,20.0,-1005.0
2024-08-13,L,adr.30,eod,30.0,607.5
2024-08-13,L,adr.30,t2x,30.0,-1505.0
2024-08-13,L,adr.30,t3x,30.0,-1505.0
2024-08-13,L,fx4p,eod,4.0,-205.0
2024-08-13,L,fx4p,t2x,4.0,-205.0
2024-08-13,L,fx4p,t3x,4.0,-205.0
2024-08-20,S,abr1.0,eod,5.5,-280.0
2024-08-20,S,abr1.0,t2x,5.5,-280.0
2024-08-20,S,abr1.0,t3x,5.5,-280.0
2024-08-20,S,abr1.5,eod,8.25,-417.5
2024-08-20,S,abr1.5,t2x,8.25,-417.5
2024-08-20,S,abr1.5,t3x,8.25,-417.5
2024-08-20,S,abr2.0,eod,11.0,-555.0
2024-08-20,S,abr2.0,t2x,11.0,-555.0
2024-08-20,S,abr2.0,t3x,11.0,-555.0
2024-08-20,S,abr3.0,eod,16.25,-380.0
2024-08-20,S,abr3.0,t2x,16.25,-817.5
2024-08-20,S,abr3.0,t3x,16.25,-817.5
2024-08-20,S,abr4.0,eod,21.75,-380.0
2024-08-20,S,abr4.0,t2x,21.75,-1092.5
2024-08-20,S,abr4.0,t3x,21.75,-1092.5
2024-08-20,S,adr.10,eod,7.25,-367.5
2024-08-20,S,adr.10,t2x,7.25,-367.5
2024-08-20,S,adr.10,t3x,7.25,-367.5
2024-08-20,S,adr.15,eod,10.75,-542.5
2024-08-20,S,adr.15,t2x,10.75,-542.5
2024-08-20,S,adr.15,t3x,10.75,-542.5
2024-08-20,S,adr.20,eod,14.25,-717.5
2024-08-20,S,adr.20,t2x,14.25,-717.5
2024-08-20,S,adr.20,t3x,14.25,-717.5
2024-08-20,S,adr.30,eod,21.5,-380.0
2024-08-20,S,adr.30,t2x,21.5,-1080.0
2024-08-20,S,adr.30,t3x,21.5,-1080.0
2024-08-20,S,fx4p,eod,4.0,-205.0
2024-08-20,S,fx4p,t2x,4.0,-205.0
2024-08-20,S,fx4p,t3x,4.0,-205.0
2024-08-21,S,abr1.0,eod,8.25,-417.5
2024-08-21,S,abr1.0,t2x,8.25,820.0
2024-08-21,S,abr1.0,t3x,8.25,-417.5
2024-08-21,S,abr1.5,eod,12.25,-617.5
2024-08-21,S,abr1.5,t2x,12.25,-617.5
2024-08-21,S,abr1.5,t3x,12.25,-617.5
2024-08-21,S,abr2.0,eod,16.25,-817.5
2024-08-21,S,abr2.0,t2x,16.25,-817.5
2024-08-21,S,abr2.0,t3x,16.25,-817.5
2024-08-21,S,abr3.0,eod,24.5,-380.0
2024-08-21,S,abr3.0,t2x,24.5,-1230.0
2024-08-21,S,abr3.0,t3x,24.5,-1230.0
2024-08-21,S,abr4.0,eod,32.5,-380.0
2024-08-21,S,abr4.0,t2x,32.5,-1630.0
2024-08-21,S,abr4.0,t3x,32.5,-1630.0
2024-08-21,S,adr.10,eod,6.25,-317.5
2024-08-21,S,adr.10,t2x,6.25,620.0
2024-08-21,S,adr.10,t3x,6.25,932.5
