Date,yr,dir,type,entry_px,net,prior_hvl_es,below
2021-11-01,2021,Long,Trap,5437.25,-67.5,5267.60986328125,False
2021-11-01,2021,Short,OB,5439.75,-180.0,5267.60986328125,False
2021-11-01,2021,Long,Sneaky,5435.75,520.0,5267.60986328125,False
2021-11-02,2021,Short,OB,5457.0,-205.0,5276.93994140625,False
2021-11-02,2021,Short,Trap,5461.25,-142.5,5276.93994140625,False
2021-11-02,2021,Short,Trap,5461.25,-167.5,5276.93994140625,False
2021-11-02,2021,Long,OB,5463.75,-105.0,5276.93994140625,False
2021-11-02,2021,Long,BO,5464.75,-105.0,5276.93994140625,False
2021-11-03,2021,Short,IB,5459.75,-117.5,5291.77978515625,False
2021-11-03,2021,Long,IB,5460.75,-67.5,5291.77978515625,False
2021-11-03,2021,Short,Trap,5461.0,-80.0,5291.77978515625,False
2021-11-03,2021,Long,Sneaky,5461.0,-80.0,5291.77978515625,False
2021-11-03,2021,Short,Trap,5458.5,-92.5,5291.77978515625,False
2021-11-03,2021,Short,IB,5470.25,-92.5,5291.77978515625,False
2021-11-04,2021,Short,Trap,5513.75,-117.5,5273.259765625,False
2021-11-04,2021,Long,Sneaky,5501.5,-67.5,5273.259765625,False
2021-11-04,2021,Long,Trap,5510.0,-142.5,5273.259765625,False
2021-11-04,2021,Short,BO,5507.0,-92.5,5273.259765625,False
2021-11-04,2021,Long,IB,5507.0,-142.5,5273.259765625,False
2021-11-04,2021,Long,Trap,5507.25,-180.0,5273.259765625,False
2021-11-05,2021,Short,Sneaky,5547.75,1020.0,5293.919921875,False
2021-11-05,2021,Long,Trap,5529.25,-130.0,5293.919921875,False
2021-11-09,2021,Short,IB,5513.0,-142.5,5273.33984375,False
2021-11-09,2021,Long,Trap,5510.25,-80.0,5273.33984375,False
2021-11-09,2021,Long,Trap,5515.5,-155.0,5273.33984375,False
2021-11-10,2021,Short,Sneaky,5518.75,-80.0,5454.47998046875,False
2021-11-10,2021,Long,Sneaky,5501.0,-67.5,5454.47998046875,False
2021-11-10,2021,Long,Trap,5500.5,-267.5,5454.47998046875,False
2021-11-11,2021,Long,Trap,5493.25,-205.0,5458.60986328125,False
2021-11-11,2021,Short,IB,5491.5,-117.5,5458.60986328125,False
2021-11-11,2021,Short,Trap,5489.5,82.5,5458.60986328125,False
2021-11-12,2021,Short,Trap,5488.75,-292.5,5455.490234375,False
2021-11-12,2021,Short,Sneaky,5520.0,-67.5,5455.490234375,False
2021-11-12,2021,Short,IB,5514.0,-155.0,5455.490234375,False
2021-11-12,2021,Short,BO,5515.75,-117.5,5455.490234375,False
2021-11-12,2021,Short,Sneaky,5512.5,-205.0,5455.490234375,False
2021-11-15,2021,Long,Trap,5526.5,-130.0,5422.35986328125,False
2021-11-15,2021,Long,Trap,5526.5,-155.0,5422.35986328125,False
2021-11-15,2021,Short,Trap,5514.25,-180.0,5422.35986328125,False
2021-11-15,2021,Long,Trap,5518.5,-67.5,5422.35986328125,False
2021-11-15,2021,Long,Sneaky,5517.0,-117.5,5422.35986328125,False
2021-11-16,2021,Short,OB,5528.25,-280.0,5440.60986328125,False
2021-11-17,2021,Short,Trap,5530.25,-192.5,5452.75,False
2021-11-17,2021,Short,Trap,5531.75,-155.0,5452.75,False
2021-11-17,2021,Short,IB,5530.5,-192.5,5452.75,False
2021-11-17,2021,Long,IB,5532.0,-192.5,5452.75,False
2021-11-18,2021,Long,Sneaky,5522.25,-192.5,5451.759765625,False
2021-11-18,2021,Short,BO,5543.0,-117.5,5451.759765625,False
2021-11-18,2021,Long,Sneaky,5539.25,-105.0,5451.759765625,False
2021-11-18,2021,Long,Sneaky,5538.75,120.0,5451.759765625,False
2021-11-19,2021,Long,Trap,5544.25,-205.0,5465.18994140625,False
2021-11-19,2021,Short,Trap,5550.75,-130.0,5465.18994140625,False
2021-11-19,2021,Long,Sneaky,5542.5,-167.5,5465.18994140625,False
2021-11-19,2021,Short,Sneaky,5539.75,82.5,5465.18994140625,False
2021-11-19,2021,Short,BO,5539.75,-130.0,5465.18994140625,False
2021-11-22,2021,Short,IB,5577.75,2570.0,5470.580078125,False
2021-11-23,2021,Long,IB,5510.25,-142.5,5461.18017578125,False
2021-11-23,2021,Short,Sneaky,5506.75,-192.5,5461.18017578125,False
2021-11-23,2021,Long,OB,5509.75,-155.0,5461.18017578125,False
2021-11-24,2021,Short,Trap,5522.25,-117.5,5505.06982421875,False
2021-11-24,2021,Short,Sneaky,5533.5,-167.5,5505.06982421875,False
2021-11-24,2021,Long,Trap,5529.75,-180.0,5505.06982421875,False
2021-11-26,2021,Long,Trap,5456.5,-517.5,5504.18994140625,True
2021-11-26,2021,Long,Trap,5434.0,-217.5,5504.18994140625,True
2021-11-26,2021,Short,Trap,5441.75,995.0,5504.18994140625,True
2021-11-29,2021,Long,BO,5477.75,857.5,5468.81005859375,False
2021-11-29,2021,Long,IB,5506.5,-155.0,5468.81005859375,False
2021-11-30,2021,Short,Sneaky,5438.75,857.5,5469.759765625,True
2021-11-30,2021,Long,Sneaky,5436.75,-180.0,5469.759765625,True
2021-11-30,2021,Long,BO,5422.75,-205.0,5469.759765625,True
2021-11-30,2021,Short,Sneaky,5412.0,-480.0,5469.759765625,True
2021-11-30,2021,Short,BO,5413.25,-292.5,5469.759765625,True
2021-11-30,2021,Long,Sneaky,5427.0,-442.5,5469.759765625,True
2021-11-30,2021,Short,Trap,5420.0,-80.0,5469.759765625,True
2021-12-01,2021,Short,Sneaky,5470.5,-142.5,5486.080078125,True
2021-12-01,2021,Long,Trap,5480.0,-342.5,5486.080078125,True
2021-12-01,2021,Short,OB,5486.0,6470.0,5486.080078125,True
2021-12-01,2021,Long,IB,5445.25,-242.5,5486.080078125,True
2021-12-01,2021,Long,IB,5431.75,-167.5,5486.080078125,True
2021-12-01,2021,Long,BO,5433.25,-155.0,5486.080078125,True
2021-12-02,2021,Long,Sneaky,5391.0,1207.5,5428.8701171875,True
2021-12-02,2021,Short,Sneaky,5397.75,-367.5,5428.8701171875,True
2021-12-02,2021,Long,OB,5418.5,-155.0,5428.8701171875,True
2021-12-02,2021,Long,OB,5426.25,-242.5,5428.8701171875,True
2021-12-03,2021,Long,OB,5379.75,-530.0,5457.93017578125,True
2021-12-03,2021,Short,IB,5363.25,-342.5,5457.93017578125,True
2021-12-03,2021,Long,Sneaky,5369.5,-530.0,5457.93017578125,True
2021-12-03,2021,Long,Sneaky,5366.25,-242.5,5457.93017578125,True
2021-12-06,2021,Long,Sneaky,5423.0,-142.5,5483.5400390625,True
2021-12-06,2021,Short,IB,5437.0,-92.5,5483.5400390625,True
2021-12-06,2021,Short,IB,5442.75,-105.0,5483.5400390625,True
2021-12-06,2021,Short,Trap,5450.0,832.5,5483.5400390625,True
2021-12-07,2021,Short,OB,5524.5,-92.5,5436.7099609375,False
2021-12-07,2021,Long,Sneaky,5530.0,-142.5,5436.7099609375,False
2021-12-07,2021,Long,BO,5528.75,-92.5,5436.7099609375,False
2021-12-07,2021,Short,IB,5525.25,-192.5,5436.7099609375,False
2021-12-07,2021,Long,Sneaky,5528.0,-142.5,5436.7099609375,False
2021-12-08,2021,Long,Trap,5522.25,895.0,5453.2001953125,False
2021-12-08,2021,Long,Trap,5534.25,-167.5,5453.2001953125,False
2021-12-09,2021,Long,Sneaky,5529.75,-217.5,5461.7001953125,False
2021-12-09,2021,Long,BO,5527.0,-217.5,5461.7001953125,False
2021-12-09,2021,Short,Trap,5529.0,-167.5,5461.7001953125,False
2021-12-09,2021,Long,Trap,5536.25,-255.0,5461.7001953125,False
2021-12-09,2021,Long,Trap,5530.0,-105.0,5461.7001953125,False
2021-12-10,2021,Long,Sneaky,5538.5,-142.5,5469.2099609375,False
2021-12-10,2021,Short,OB,5526.25,-167.5,5469.2099609375,False
2021-12-10,2021,Long,Trap,5521.0,-80.0,5469.2099609375,False
2021-12-10,2021,Long,IB,5522.25,1545.0,5469.2099609375,False
2021-12-10,2021,Short,Sneaky,5533.75,-67.5,5469.2099609375,False
2021-12-10,2021,Short,Trap,5526.75,-217.5,5469.2099609375,False
2021-12-10,2021,Long,OB,5535.0,-217.5,5469.2099609375,False
2021-12-10,2021,Long,OB,5538.0,-130.0,5469.2099609375,False
2021-12-13,2021,Long,Trap,5517.0,-117.5,5487.52001953125,False
2021-12-13,2021,Long,Sneaky,5523.75,-205.0,5487.52001953125,False
2021-12-13,2021,Short,BO,5520.5,-105.0,5487.52001953125,False
2021-12-13,2021,Long,Sneaky,5523.0,-142.5,5487.52001953125,False
2021-12-14,2021,Long,Sneaky,5459.25,-167.5,5475.68994140625,True
2021-12-14,2021,Long,Sneaky,5455.5,-242.5,5475.68994140625,True
2021-12-14,2021,Short,Sneaky,5451.5,-192.5,5475.68994140625,True
2021-12-14,2021,Long,Trap,5462.75,607.5,5475.68994140625,True
2021-12-15,2021,Short,Trap,5465.0,-205.0,5511.7099609375,True
2021-12-15,2021,Long,Sneaky,5459.75,-255.0,5511.7099609375,True
2021-12-15,2021,Short,Trap,5462.25,-142.5,5511.7099609375,True
2021-12-15,2021,Short,Trap,5471.25,-155.0,5511.7099609375,True
2021-12-15,2021,Long,Sneaky,5499.75,-755.0,5511.7099609375,True
2021-12-16,2021,Long,IB,5557.5,-280.0,5479.6298828125,False
2021-12-16,2021,Long,BO,5533.0,-355.0,5479.6298828125,False
2021-12-17,2021,Long,Sneaky,5465.25,57.5,5478.18994140625,True
2021-12-17,2021,Long,BO,5473.25,-467.5,5478.18994140625,True
2021-12-17,2021,Short,IB,5490.75,-167.5,5478.18994140625,False
2021-12-17,2021,Short,Sneaky,5480.75,-367.5,5478.18994140625,False
2021-12-17,2021,Short,BO,5472.25,-530.0,5478.18994140625,True
2021-12-17,2021,Long,Trap,5489.0,-192.5,5478.18994140625,False
2021-12-20,2021,Long,Trap,5395.5,-155.0,5470.9599609375,True
2021-12-20,2021,Long,Trap,5387.0,-117.5,5470.9599609375,True
2021-12-20,2021,Long,Trap,5390.75,-355.0,5470.9599609375,True
2021-12-20,2021,Long,Trap,5377.0,-105.0,5470.9599609375,True
2021-12-20,2021,Long,Trap,5376.75,2207.5,5470.9599609375,True
2021-12-20,2021,Short,IB,5391.5,-180.0,5470.9599609375,True
2021-12-20,2021,Long,OB,5377.5,-117.5,5470.9599609375,True
2021-12-20,2021,Long,BO,5383.25,-92.5,5470.9599609375,True
2021-12-20,2021,Short,IB,5390.75,-317.5,5470.9599609375,True
2021-12-21,2021,Long,Trap,5430.25,2945.0,5487.0498046875,True
2021-12-21,2021,Short,Sneaky,5474.0,-142.5,5487.0498046875,True
2021-12-21,2021,Long,IB,5477.5,-167.5,5487.0498046875,True
2021-12-22,2021,Short,IB,5522.25,-92.5,5445.18017578125,False
2021-12-22,2021,Short,BO,5520.75,-217.5,5445.18017578125,False
2021-12-22,2021,Long,IB,5518.5,1045.0,5445.18017578125,False
2021-12-23,2021,Short,Sneaky,5569.0,-230.0,5472.22998046875,False
2021-12-23,2021,Short,Sneaky,5568.5,-105.0,5472.22998046875,False
2021-12-23,2021,Short,IB,5571.0,-80.0,5472.22998046875,False
2021-12-27,2021,Short,Trap,5620.25,-105.0,5453.41015625,False
2021-12-28,2021,Short,Sneaky,5636.5,-267.5,5471.83984375,False
2021-12-28,2021,Long,OB,5640.75,-105.0,5471.83984375,False
2021-12-28,2021,Short,BO,5626.5,-180.0,5471.83984375,False
2021-12-29,2021,Long,Trap,5626.0,-67.5,5474.6201171875,False
2021-12-29,2021,Long,IB,5631.0,107.5,5474.6201171875,False
2021-12-29,2021,Short,Trap,5634.0,-67.5,5474.6201171875,False
2021-12-30,2021,Short,Trap,5644.25,970.0,5503.14013671875,False
2021-12-30,2021,Long,Trap,5642.75,-105.0,5503.14013671875,False
2021-12-30,2021,Long,IB,5642.5,-105.0,5503.14013671875,False
2021-12-30,2021,Short,Sneaky,5640.0,-142.5,5503.14013671875,False
2021-12-30,2021,Short,BO,5641.0,-92.5,5503.14013671875,False
2021-12-30,2021,Short,BO,5639.75,-92.5,5503.14013671875,False
2021-12-30,2021,Short,OB,5641.5,832.5,5503.14013671875,False
2021-12-31,2021,Short,Sneaky,5622.0,-130.0,5558.39013671875,False
2021-12-31,2021,Short,IB,5620.25,-92.5,5558.39013671875,False
2021-12-31,2021,Short,Trap,5619.75,-230.0,5558.39013671875,False
2022-01-03,2022,Short,OB,5615.75,-117.5,5556.14990234375,False
2022-01-04,2022,Long,Sneaky,5633.75,-192.5,5569.64013671875,False
2022-01-04,2022,Short,BO,5631.75,-142.5,5569.64013671875,False
2022-01-05,2022,Long,BO,5625.75,-130.0,5554.10009765625,False
2022-01-05,2022,Short,Trap,5621.75,3632.5,5554.10009765625,False
2022-01-05,2022,Long,Sneaky,5617.0,-92.5,5554.10009765625,False
2022-01-05,2022,Short,Trap,5616.25,-105.0,5554.10009765625,False
2022-01-05,2022,Short,OB,5597.5,2420.0,5554.10009765625,False
2022-01-06,2022,Short,Sneaky,5546.75,-155.0,5573.85986328125,True
2022-01-06,2022,Long,BO,5550.0,-192.5,5573.85986328125,True
2022-01-06,2022,Short,Trap,5553.25,-305.0,5573.85986328125,True
2022-01-07,2022,Short,Trap,5533.25,732.5,5587.5400390625,True
2022-01-07,2022,Short,BO,5515.75,-142.5,5587.5400390625,True
2022-01-07,2022,Short,Trap,5532.0,-142.5,5587.5400390625,True
2022-01-07,2022,Short,OB,5528.5,-117.5,5587.5400390625,True
2022-01-07,2022,Short,OB,5528.0,-192.5,5587.5400390625,True
2022-01-10,2022,Long,IB,5438.0,-155.0,5558.7998046875,True
2022-01-11,2022,Short,Sneaky,5484.75,-417.5,5578.02001953125,True
2022-01-11,2022,Long,IB,5501.25,2670.0,5578.02001953125,True
2022-01-11,2022,Short,IB,5527.75,-205.0,5578.02001953125,True
2022-01-11,2022,Short,BO,5538.0,-117.5,5578.02001953125,True
2022-01-12,2022,Short,OB,5576.5,220.0,5542.7099609375,False
2022-01-12,2022,Long,Sneaky,5566.0,-317.5,5542.7099609375,False
2022-01-12,2022,Long,Sneaky,5568.75,-205.0,5542.7099609375,False
2022-01-13,2022,Short,IB,5569.5,3357.5,5537.830078125,False
2022-01-13,2022,Short,IB,5559.0,2832.5,5537.830078125,False
2022-01-14,2022,Short,BO,5489.75,-92.5,5539.509765625,True
2022-01-14,2022,Long,OB,5484.0,-367.5,5539.509765625,True
2022-01-14,2022,Long,Trap,5482.0,-117.5,5539.509765625,True
2022-01-14,2022,Long,IB,5467.25,2095.0,5539.509765625,True
2022-01-14,2022,Short,Trap,5482.75,-205.0,5539.509765625,True
2022-01-18,2022,Long,Sneaky,5441.5,-80.0,5546.5400390625,True
2022-01-18,2022,Long,IB,5433.25,-130.0,5546.5400390625,True
2022-01-18,2022,Long,Sneaky,5438.75,-92.5,5546.5400390625,True
2022-01-18,2022,Short,Trap,5427.75,-655.0,5546.5400390625,True
2022-01-18,2022,Long,Trap,5420.75,-305.0,5546.5400390625,True
2022-01-19,2022,Long,Sneaky,5423.75,-492.5,5543.93994140625,True
2022-01-19,2022,Long,BO,5424.5,-205.0,5543.93994140625,True
2022-01-19,2022,Short,Trap,5430.25,-192.5,5543.93994140625,True
2022-01-19,2022,Long,Sneaky,5406.5,-155.0,5543.93994140625,True
2022-01-20,2022,Short,IB,5436.0,-167.5,5490.27978515625,True
2022-01-20,2022,Long,Trap,5434.5,-217.5,5490.27978515625,True
2022-01-21,2022,Long,Trap,5307.0,-1430.0,5462.77001953125,True
2022-01-21,2022,Long,Trap,5287.0,-530.0,5462.77001953125,True
2022-01-24,2022,Long,Sneaky,5142.5,-205.0,5454.8701171875,True
2022-01-24,2022,Short,Trap,5130.25,-392.5,5454.8701171875,True
2022-01-24,2022,Long,Trap,5099.5,-155.0,5454.8701171875,True
2022-01-24,2022,Short,OB,5140.75,-130.0,5454.8701171875,True
2022-01-24,2022,Short,OB,5136.75,-1367.5,5454.8701171875,True
2022-01-24,2022,Long,OB,5158.5,4845.0,5454.8701171875,True
2022-01-25,2022,Long,Trap,5155.0,-480.0,5493.06982421875,True
2022-01-25,2022,Short,BO,5171.75,-105.0,5493.06982421875,True
2022-01-25,2022,Long,OB,5177.0,-380.0,5493.06982421875,True
2022-01-25,2022,Long,IB,5172.25,-630.0,5493.06982421875,True
2022-01-25,2022,Short,Trap,5169.75,-217.5,5493.06982421875,True
2022-01-25,2022,Long,Trap,5175.5,470.0,5493.06982421875,True
2022-01-25,2022,Short,Sneaky,5227.25,-92.5,5493.06982421875,True
2022-01-26,2022,Short,IB,5269.5,-105.0,5407.490234375,True
2022-01-26,2022,Long,Trap,5247.25,-692.5,5407.490234375,True
2022-01-26,2022,Short,Trap,5266.25,-92.5,5407.490234375,True
2022-01-26,2022,Short,IB,5253.75,-305.0,5407.490234375,True
2022-01-27,2022,Short,BO,5229.75,-1280.0,5442.75,True
2022-01-27,2022,Long,Trap,5163.5,-230.0,5442.75,True
2022-01-27,2022,Long,IB,5176.75,-255.0,5442.75,True
2022-01-28,2022,Long,Trap,5157.0,-505.0,5301.81005859375,True
2022-01-28,2022,Short,Sneaky,5161.0,-467.5,5301.81005859375,True
2022-01-28,2022,Long,BO,5189.0,-805.0,5301.81005859375,True
2022-01-28,2022,Short,BO,5211.0,-217.5,5301.81005859375,True
2022-01-28,2022,Long,BO,5218.0,-180.0,5301.81005859375,True
2022-01-28,2022,Short,Trap,5210.25,-355.0,5301.81005859375,True
2022-01-28,2022,Short,Sneaky,5196.0,-567.5,5301.81005859375,True
2022-01-28,2022,Long,Trap,5200.0,3157.5,5301.81005859375,True
2022-01-31,2022,Long,Sneaky,5307.0,-392.5,5338.72998046875,True
2022-01-31,2022,Short,BO,5316.5,-230.0,5338.72998046875,True
2022-01-31,2022,Short,Trap,5326.25,-130.0,5338.72998046875,True
2022-01-31,2022,Short,OB,5327.0,-205.0,5338.72998046875,True
2022-02-01,2022,Long,Trap,5336.5,-105.0,5330.16015625,False
2022-02-01,2022,Short,IB,5353.75,-205.0,5330.16015625,False
2022-02-01,2022,Long,IB,5353.25,-105.0,5330.16015625,False
2022-02-01,2022,Long,Sneaky,5357.25,1670.0,5330.16015625,False
2022-02-02,2022,Long,OB,5409.25,-342.5,5362.33984375,False
2022-02-02,2022,Long,Trap,5397.75,-192.5,5362.33984375,False
2022-02-02,2022,Short,Trap,5417.25,-92.5,5362.33984375,False
2022-02-02,2022,Short,Trap,5412.0,-217.5,5362.33984375,False
2022-02-02,2022,Long,Trap,5419.25,-280.0,5362.33984375,False
2022-02-02,2022,Short,IB,5418.75,-142.5,5362.33984375,False
2022-02-02,2022,Long,Trap,5422.75,-205.0,5362.33984375,False
2022-02-03,2022,Short,Trap,5376.5,-142.5,5351.43017578125,False
2022-02-03,2022,Long,Trap,5382.75,-430.0,5351.43017578125,False
2022-02-03,2022,Long,IB,5347.0,-142.5,5351.43017578125,True
2022-02-03,2022,Long,Trap,5352.75,-105.0,5351.43017578125,False
2022-02-03,2022,Long,Trap,5357.75,-155.0,5351.43017578125,False
2022-02-04,2022,Short,BO,5319.5,-305.0,5423.240234375,True
2022-02-04,2022,Long,OB,5312.75,1207.5,5423.240234375,True
2022-02-04,2022,Long,Sneaky,5363.0,-267.5,5423.240234375,True
2022-02-07,2022,Long,Sneaky,5357.5,-117.5,5369.2900390625,True
2022-02-07,2022,Long,Sneaky,5335.25,-342.5,5369.2900390625,True
2022-02-07,2022,Long,IB,5331.25,-117.5,5369.2900390625,True
2022-02-07,2022,Short,Trap,5343.5,-167.5,5369.2900390625,True
2022-02-08,2022,Long,Sneaky,5322.75,-167.5,5392.41015625,True
2022-02-08,2022,Short,Trap,5351.5,-192.5,5392.41015625,True
2022-02-08,2022,Long,Trap,5356.0,-167.5,5392.41015625,True
2022-02-08,2022,Short,Trap,5363.25,-130.0,5392.41015625,True
2022-02-08,2022,Long,Trap,5355.0,-130.0,5392.41015625,True
2022-02-08,2022,Short,Trap,5355.5,-280.0,5392.41015625,True
2022-02-08,2022,Long,Sneaky,5342.0,-192.5,5392.41015625,True
2022-02-09,2022,Short,BO,5417.25,-130.0,5386.25,False
2022-02-09,2022,Long,Trap,5416.0,-180.0,5386.25,False
2022-02-09,2022,Short,Trap,5416.5,-267.5,5386.25,False
2022-02-09,2022,Short,BO,5421.75,-317.5,5386.25,False
2022-02-10,2022,Short,Trap,5411.75,-230.0,5384.58984375,False
2022-02-10,2022,Short,Sneaky,5409.5,-267.5,5384.58984375,False
2022-02-10,2022,Short,BO,5412.0,-217.5,5384.58984375,False
2022-02-10,2022,Long,BO,5412.75,-117.5,5384.58984375,False
2022-02-10,2022,Short,Trap,5390.5,-230.0,5384.58984375,False
2022-02-10,2022,Long,Trap,5368.25,-180.0,5384.58984375,True
2022-02-10,2022,Long,IB,5363.0,-230.0,5384.58984375,True
2022-02-10,2022,Short,Sneaky,5352.0,-542.5,5384.58984375,True
2022-02-11,2022,Long,Trap,5351.75,-180.0,5395.14013671875,True
2022-02-11,2022,Long,Trap,5335.75,-192.5,5395.14013671875,True
2022-02-11,2022,Long,Sneaky,5334.75,-342.5,5395.14013671875,True
2022-02-11,2022,Long,IB,5278.25,-67.5,5395.14013671875,True
2022-02-14,2022,Short,BO,5242.0,-105.0,5396.16015625,True
2022-02-14,2022,Long,Trap,5242.5,-430.0,5396.16015625,True
2022-02-14,2022,Short,Trap,5253.75,-142.5,5396.16015625,True
2022-02-14,2022,Short,Trap,5263.75,832.5,5396.16015625,True
2022-02-14,2022,Short,Sneaky,5233.75,-530.0,5396.16015625,True
2022-02-15,2022,Short,IB,5308.75,-205.0,5394.35986328125,True
2022-02-15,2022,Short,Trap,5302.75,-292.5,5394.35986328125,True
2022-02-15,2022,Long,IB,5296.0,470.0,5394.35986328125,True
2022-02-16,2022,Long,BO,5287.0,-255.0,5384.990234375,True
2022-02-16,2022,Long,Trap,5287.75,-92.5,5384.990234375,True
2022-02-16,2022,Short,Sneaky,5287.5,-80.0,5384.990234375,True
2022-02-16,2022,Short,IB,5287.75,-167.5,5384.990234375,True
2022-02-16,2022,Long,BO,5283.75,-330.0,5384.990234375,True
2022-02-16,2022,Short,Trap,5312.0,-280.0,5384.990234375,True
2022-02-17,2022,Long,Sneaky,5262.25,-80.0,5308.31005859375,True
2022-02-17,2022,Short,BO,5254.25,-230.0,5308.31005859375,True
2022-02-17,2022,Long,Trap,5260.5,-92.5,5308.31005859375,True
2022-02-17,2022,Short,IB,5266.0,-155.0,5308.31005859375,True
2022-02-17,2022,Short,IB,5268.5,-92.5,5308.31005859375,True
2022-02-17,2022,Long,Sneaky,5267.75,-105.0,5308.31005859375,True
2022-02-17,2022,Long,Trap,5257.0,-80.0,5308.31005859375,True
2022-02-18,2022,Long,Trap,5205.5,-230.0,5365.31982421875,True
2022-02-18,2022,Short,Trap,5206.75,-317.5,5365.31982421875,True
2022-02-22,2022,Long,Sneaky,5194.25,-117.5,5313.35009765625,True
2022-02-22,2022,Short,OB,5186.5,995.0,5313.35009765625,True
2022-02-22,2022,Long,Trap,5170.5,-242.5,5313.35009765625,True
2022-02-22,2022,Long,OB,5121.75,2207.5,5313.35009765625,True
2022-02-23,2022,Short,OB,5145.5,-105.0,5331.0400390625,True
2022-02-23,2022,Long,OB,5123.0,-492.5,5331.0400390625,True
2022-02-24,2022,Short,Trap,5015.75,-317.5,5318.64013671875,True
2022-02-24,2022,Short,OB,5030.25,-380.0,5318.64013671875,True
2022-02-24,2022,Short,OB,5024.5,-280.0,5318.64013671875,True
2022-02-24,2022,Short,Trap,5043.25,-192.5,5318.64013671875,True
2022-02-25,2022,Short,Trap,5209.25,-430.0,5276.22021484375,True
2022-02-25,2022,Short,Sneaky,5212.0,-480.0,5276.22021484375,True
2022-02-25,2022,Short,OB,5211.25,-217.5,5276.22021484375,True
2022-02-25,2022,Long,Trap,5214.5,-255.0,5276.22021484375,True
2022-02-25,2022,Short,IB,5223.5,-255.0,5276.22021484375,True
2022-02-28,2022,Short,OB,5178.0,-492.5,5251.52978515625,True
2022-02-28,2022,Short,Trap,5225.5,-167.5,5251.52978515625,True
2022-02-28,2022,Long,BO,5204.0,-530.0,5251.52978515625,True
2022-02-28,2022,Short,BO,5168.0,-130.0,5251.52978515625,True
2022-03-01,2022,Long,Trap,5200.25,-242.5,5271.85986328125,True
2022-03-01,2022,Long,Trap,5179.75,-180.0,5271.85986328125,True
2022-03-01,2022,Short,BO,5165.0,-230.0,5271.85986328125,True
2022-03-01,2022,Long,OB,5153.5,-217.5,5271.85986328125,True
2022-03-01,2022,Short,Trap,5152.25,-542.5,5271.85986328125,True
2022-03-01,2022,Long,Sneaky,5156.5,-242.5,5271.85986328125,True
2022-03-01,2022,Short,BO,5150.25,-217.5,5271.85986328125,True
2022-03-02,2022,Short,BO,5218.5,-380.0,5290.52978515625,True
2022-03-02,2022,Short,Sneaky,5238.75,-180.0,5290.52978515625,True
2022-03-03,2022,Long,Trap,5211.0,-242.5,5232.72021484375,True
2022-03-03,2022,Short,Sneaky,5209.0,-505.0,5232.72021484375,True
2022-03-03,2022,Short,IB,5240.5,1270.0,5232.72021484375,False
2022-03-04,2022,Long,Sneaky,5143.0,-392.5,5251.08984375,True
2022-03-04,2022,Short,BO,5145.25,-167.5,5251.08984375,True
2022-03-04,2022,Short,Trap,5168.0,-142.5,5251.08984375,True
