SignalNum,SignalType,Direction,DateTime,BarNum,SignalPrice,StopPrice,Date,FilterStatus,_date,TargetR,Filled,SBClose,SEPrice,FillPrice,EntryTime,EntryBarNum,EntryPrice,ActualStop,Target,Target1,RiskPts,RiskDollar,ExitTime,ExitBarNum,ExitPrice,ExitReason,GrossPnLPts,GrossPnL,NetPnL,R_achieved,MAE_pts,MAE_dollar,MAE_R,MFE_pts,MFE_dollar,MFE_R,CumPF,SlippagePts,SlippageDollar,Leg1ExitReason,Leg1ExitPrice,Leg1GrossPts,Leg1GrossPnL,Leg2ExitReason,Leg2ExitPrice,Leg2GrossPts,Leg2GrossPnL,Leg3ExitReason,Leg3ExitPrice,Leg3GrossPts,Leg3GrossPnL,TradeType,BlendedEntry,PB1FillPrice,PB2FillPrice,PBLevel,PBLevelRaw,E2FillPrice,E2FillTime,T1_R,PB_R,SameBarConflict,EntryType,RawFillPrice,EntrySlipTicks,ExitSlipTicks,ActualCalcMs,WireDelayMs,ExecCostTicks,ExecModelVersion,ReferenceTime,OrderLiveTime,RetraceTime,FirstThroughTime,ExitTriggerTime,ConcurrentRiskDollar,R
18071,BO+FT,Long,2025-07-04 10:30:00,24,6455.75,6446.75,2025-07-04,ok,2025-07-04,1.0,True,6455.75,6453.5,6453.5,2025-07-04 10:30:00.033530881,25.0,6453.5,6446.5,6460.5,,7.0,350.0,2025-07-04 11:59:59.772172633,42.0,6449.75,EOD,-3.75,-187.5,-187.5,-0.5357142857142857,4.75,237.5,0.6785714285714286,3.0,150.0,0.42857142857142855,2.2210861167916383,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6453.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-04 10:30:00.033530881,2025-07-04 10:30:00.033530881,,,2025-07-04 11:59:59.772172633,962.5,-0.536
18092,BO+FT,Long,2025-07-08 11:15:00,33,6444.5,6428.0,2025-07-08,ok,2025-07-08,1.0,True,6444.5,6443.25,6443.25,2025-07-08 11:15:00.009463717,34.0,6443.25,6427.75,6458.75,,15.5,775.0,2025-07-08 15:14:57.810272253,81.0,6438.5,EOD,-4.75,-237.5,-237.5,-0.3064516129032258,11.25,562.5,0.7258064516129032,11.75,587.5,0.7580645161290323,2.2115384615384617,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6443.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-08 11:15:00.009463717,2025-07-08 11:15:00.009463717,,,2025-07-08 15:14:57.810272253,775.0,-0.306
18100,BO+FT,Long,2025-07-08 14:25:00,71,6438.75,6423.25,2025-07-08,ok,2025-07-08,1.0,True,6438.75,6436.0,6436.0,2025-07-08 14:25:00.107185929,72.0,6436.0,6423.0,6449.0,,13.0,650.0,2025-07-08 15:14:57.810272253,81.0,6438.5,EOD,2.5,125.0,125.0,0.19230769230769232,2.25,112.5,0.17307692307692307,6.5,325.0,0.5,2.2138009049773757,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6436.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-08 14:25:00.107185929,2025-07-08 14:25:00.107185929,,,2025-07-08 15:14:57.810272253,1425.0,0.192
18122,BO+FT,Long,2025-07-10 09:40:00,14,6480.75,6458.25,2025-07-10,ok,2025-07-10,1.0,True,6480.75,6476.25,6476.25,2025-07-10 09:40:00.006261559,15.0,6476.25,6458.0,6494.5,,18.25,912.5,2025-07-10 12:24:38.624934229,47.0,6494.5,Target,18.25,912.5,912.5,1.0,1.25,62.5,0.0684931506849315,18.75,937.5,1.0273972602739727,2.230316742081448,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6476.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-10 09:40:00.006261559,2025-07-10 09:40:00.006261559,,,2025-07-10 12:24:38.624934229,912.5,1.0
18136,BO+FT,Short,2025-07-10 14:25:00,71,6494.5,6505.0,2025-07-10,ok,2025-07-10,1.0,True,6494.5,6496.0,6496.0,2025-07-10 14:25:00.016056451,72.0,6496.0,6505.25,6486.75,,9.25,462.5,2025-07-10 14:52:01.960608637,77.0,6486.75,Target,9.25,462.5,462.5,1.0,3.5,175.0,0.3783783783783784,9.75,487.5,1.054054054054054,2.23868778280543,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6496.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-10 14:25:00.016056451,2025-07-10 14:25:00.016056451,,,2025-07-10 14:52:01.960608637,462.5,1.0
18151,BO+FT,Short,2025-07-11 14:55:00,77,6465.5,6488.0,2025-07-11,ok,2025-07-11,1.0,True,6465.5,6469.0,6469.0,2025-07-11 14:55:00.001567753,78.0,6469.0,6488.25,6449.75,,19.25,962.5,2025-07-11 15:14:57.734580109,81.0,6463.5,EOD,5.5,275.0,275.0,0.2857142857142857,2.75,137.5,0.14285714285714285,6.25,312.5,0.3246753246753247,2.2436651583710407,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6469.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-11 14:55:00.001567753,2025-07-11 14:55:00.001567753,,,2025-07-11 15:14:57.734580109,962.5,0.286
18159,BO+FT,Long,2025-07-14 11:45:00,39,6471.5,6457.5,2025-07-14,ok,2025-07-14,1.0,True,6471.5,6468.75,6468.75,2025-07-14 11:45:00.001243471,40.0,6468.75,6457.25,6480.25,,11.5,575.0,2025-07-14 13:30:39.422426627,61.0,6480.25,Target,11.5,575.0,575.0,1.0,0.5,25.0,0.043478260869565216,11.75,587.5,1.0217391304347827,2.2540723981900452,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6468.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-14 11:45:00.001243471,2025-07-14 11:45:00.001243471,,,2025-07-14 13:30:39.422426627,575.0,1.0
18196,BO+FT,Short,2025-07-16 14:55:00,77,6469.0,6489.5,2025-07-16,ok,2025-07-16,1.0,True,6469.0,6469.75,6469.75,2025-07-16 14:55:00.001850029,78.0,6469.75,6489.75,6449.75,,20.0,1000.0,2025-07-16 15:14:59.890911535,81.0,6467.25,EOD,2.5,125.0,125.0,0.125,2.5,125.0,0.125,5.0,250.0,0.25,2.2563348416289593,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6469.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-16 14:55:00.001850029,2025-07-16 14:55:00.001850029,,,2025-07-16 15:14:59.890911535,1000.0,0.125
18206,BO+FT,Short,2025-07-17 11:15:00,33,6495.75,6511.75,2025-07-17,ok,2025-07-17,1.0,True,6495.75,6499.75,6499.75,2025-07-17 11:15:00.000903437,34.0,6499.75,6512.0,6487.5,,12.25,612.5,2025-07-17 15:14:59.923123069,81.0,6506.75,EOD,-7.0,-350.0,-350.0,-0.5714285714285714,12.0,600.0,0.9795918367346939,7.5,375.0,0.6122448979591837,2.242131294964029,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6499.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-17 11:15:00.000903437,2025-07-17 11:15:00.000903437,,,2025-07-17 15:14:59.923123069,612.5,-0.571
18212,BO+FT,Long,2025-07-17 13:20:00,58,6505.25,6491.25,2025-07-17,ok,2025-07-17,1.0,True,6505.25,6502.0,6502.0,2025-07-17 13:20:00.240047159,59.0,6502.0,6491.0,6513.0,,11.0,550.0,2025-07-17 15:14:59.923123069,81.0,6506.75,EOD,4.75,237.5,237.5,0.4318181818181818,0.5,25.0,0.045454545454545456,9.75,487.5,0.8863636363636364,2.2464028776978417,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6502.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-17 13:20:00.240047159,2025-07-17 13:20:00.240047159,,,2025-07-17 15:14:59.923123069,1162.5,0.432
18230,BO+FT,Long,2025-07-18 14:50:00,76,6501.0,6489.5,2025-07-18,ok,2025-07-18,1.0,True,6501.0,6498.25,6498.25,2025-07-18 14:50:00.000940451,77.0,6498.25,6489.25,6507.25,,9.0,450.0,2025-07-18 15:14:58.859158233,81.0,6500.5,EOD,2.25,112.5,112.5,0.25,0.25,12.5,0.027777777777777776,5.0,250.0,0.5555555555555556,2.2484262589928057,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6498.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-18 14:50:00.000940451,2025-07-18 14:50:00.000940451,,,2025-07-18 15:14:58.859158233,450.0,0.25
18280,BO+FT,Short,2025-07-24 11:10:00,32,6570.5,6584.5,2025-07-24,ok,2025-07-24,1.0,True,6570.5,6573.25,6573.25,2025-07-24 11:10:00.014665333,33.0,6573.25,6584.75,6561.75,,11.5,575.0,2025-07-24 15:14:59.969173659,81.0,6570.5,EOD,2.75,137.5,137.5,0.2391304347826087,11.25,562.5,0.9782608695652174,8.0,400.0,0.6956521739130435,2.2508992805755397,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6573.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-24 11:10:00.014665333,2025-07-24 11:10:00.014665333,,,2025-07-24 15:14:59.969173659,575.0,0.239
18284,BO+FT,Long,2025-07-24 12:10:00,44,6581.25,6564.25,2025-07-24,ok,2025-07-24,1.0,True,6581.25,6577.5,6577.5,2025-07-24 12:10:00.154018585,45.0,6577.5,6564.0,6591.0,,13.5,675.0,2025-07-24 15:14:59.969173659,81.0,6570.5,EOD,-7.0,-350.0,-350.0,-0.5185185185185185,12.0,600.0,0.8888888888888888,7.0,350.0,0.5185185185185185,2.2368185880250224,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6577.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-24 12:10:00.154018585,2025-07-24 12:10:00.154018585,,,2025-07-24 15:14:59.969173659,1250.0,-0.519
18295,BO+FT,Long,2025-07-25 11:10:00,32,6584.25,6572.75,2025-07-25,ok,2025-07-25,1.0,True,6584.25,6581.0,6581.0,2025-07-25 11:10:00.073713493,33.0,6581.0,6572.5,6589.5,,8.5,425.0,2025-07-25 11:27:00.774423795,36.0,6589.5,Target,8.5,425.0,425.0,1.0,0.0,0.0,0.0,8.75,437.5,1.0294117647058822,2.244414655942806,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6581.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-25 11:10:00.073713493,2025-07-25 11:10:00.073713493,,,2025-07-25 11:27:00.774423795,425.0,1.0
18315,BO+FT,Short,2025-07-28 13:00:00,54,6579.25,6594.75,2025-07-28,ok,2025-07-28,1.0,True,6579.25,6580.75,6580.75,2025-07-28 13:00:00.010073801,55.0,6580.75,6595.0,6566.5,,14.25,712.5,2025-07-28 15:14:59.420974441,81.0,6589.5,EOD,-8.75,-437.5,-437.5,-0.6140350877192983,10.75,537.5,0.7543859649122807,5.75,287.5,0.40350877192982454,2.227000665041011,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6580.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-28 13:00:00.010073801,2025-07-28 13:00:00.010073801,,,2025-07-28 15:14:59.420974441,712.5,-0.614
18321,BO+FT,Long,2025-07-28 14:45:00,75,6584.0,6572.0,2025-07-28,ok,2025-07-28,1.0,True,6584.0,6582.75,6582.75,2025-07-28 14:45:00.002379291,76.0,6582.75,6571.75,6593.75,,11.0,550.0,2025-07-28 15:14:59.420974441,81.0,6589.5,EOD,6.75,337.5,337.5,0.6136363636363636,1.25,62.5,0.11363636363636363,8.75,437.5,0.7954545454545454,2.2329860341387717,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6582.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-28 14:45:00.002379291,2025-07-28 14:45:00.002379291,,,2025-07-28 15:14:59.420974441,1262.5,0.614
18342,BO+FT,Long,2025-07-30 09:20:00,10,6584.5,6561.0,2025-07-30,ok,2025-07-30,1.0,True,6584.5,6580.25,6580.25,2025-07-30 09:20:00.048540627,11.0,6580.25,6560.75,6599.75,,19.5,975.0,2025-07-30 13:55:37.871125275,66.0,6560.75,Stop,-19.5,-975.0,-975.0,-1.0,19.5,975.0,1.0,15.75,787.5,0.8076923076923077,2.1950315972978864,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6580.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-30 09:20:00.048540627,2025-07-30 09:20:00.048540627,,,2025-07-30 13:55:37.871125275,975.0,-1.0
18344,BO+FT,Short,2025-07-30 10:00:00,18,6577.25,6596.75,2025-07-30,ok,2025-07-30,1.0,True,6577.25,6581.0,6581.0,2025-07-30 10:00:00.000544297,19.0,6581.0,6597.0,6565.0,,16.0,800.0,2025-07-30 13:50:47.554481417,65.0,6565.0,Target,16.0,800.0,800.0,1.0,15.0,750.0,0.9375,16.25,812.5,1.015625,2.2089779908476794,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6581.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-30 10:00:00.000544297,2025-07-30 10:00:00.000544297,,,2025-07-30 13:50:47.554481417,1775.0,1.0
18350,BO+FT,Long,2025-07-30 12:35:00,49,6585.5,6574.0,2025-07-30,ok,2025-07-30,1.0,True,6585.5,6582.75,6582.75,2025-07-30 12:35:00.027827155,50.0,6582.75,6573.75,6591.75,,9.0,450.0,2025-07-30 13:34:17.103740607,61.0,6591.75,Target,9.0,450.0,450.0,1.0,4.0,200.0,0.4444444444444444,9.25,462.5,1.0277777777777777,2.216822837219438,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6582.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-07-30 12:35:00.027827155,2025-07-30 12:35:00.027827155,,,2025-07-30 13:34:17.103740607,2225.0,1.0
18388,BO+FT,Short,2025-08-01 11:40:00,38,6444.5,6475.5,2025-08-01,ok,2025-08-01,1.0,True,6444.5,6451.0,6451.0,2025-08-01 11:40:00.026578495,39.0,6451.0,6475.75,6426.25,,24.75,1237.5,2025-08-01 11:59:05.690180803,42.0,6426.25,Target,24.75,1237.5,1237.5,1.0,0.25,12.5,0.010101010101010102,25.0,1250.0,1.0101010101010102,2.238396164741774,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6451.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-01 11:40:00.026578495,2025-08-01 11:40:00.026578495,,,2025-08-01 11:59:05.690180803,1237.5,1.0
18394,BO+FT,Long,2025-08-01 13:25:00,59,6429.25,6385.75,2025-08-01,ok,2025-08-01,1.0,True,6429.25,6422.75,6422.75,2025-08-01 13:25:00.024753583,60.0,6422.75,6385.5,6460.0,,37.25,1862.5,2025-08-01 15:14:59.833897845,81.0,6434.25,EOD,11.5,575.0,575.0,0.3087248322147651,1.5,75.0,0.040268456375838924,23.75,1187.5,0.6375838926174496,2.2484201351056874,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6422.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-01 13:25:00.024753583,2025-08-01 13:25:00.024753583,,,2025-08-01 15:14:59.833897845,1862.5,0.309
18414,BO+FT,Short,2025-08-04 14:30:00,72,6513.0,6530.5,2025-08-04,ok,2025-08-04,1.0,True,6513.0,6515.0,6515.0,2025-08-04 14:30:00.009152409,73.0,6515.0,6530.75,6499.25,,15.75,787.5,2025-08-04 15:08:21.916883333,80.0,6530.75,Stop,-15.75,-787.5,-787.5,-1.0,15.75,787.5,1.0,3.25,162.5,0.20634920634920634,2.217970765262253,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6515.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-04 14:30:00.009152409,2025-08-04 14:30:00.009152409,,,2025-08-04 15:08:21.916883333,787.5,-1.0
18416,BO+FT,Long,2025-08-04 14:55:00,77,6523.5,6505.5,2025-08-04,ok,2025-08-04,1.0,True,6523.5,6520.75,6520.75,2025-08-04 14:55:00.001926075,78.0,6520.75,6505.25,6536.25,,15.5,775.0,2025-08-04 15:14:59.072630619,81.0,6530.25,EOD,9.5,475.0,475.0,0.6129032258064516,1.5,75.0,0.0967741935483871,11.0,550.0,0.7096774193548387,2.226139294926913,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6520.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-04 14:55:00.001926075,2025-08-04 14:55:00.001926075,,,2025-08-04 15:14:59.072630619,1562.5,0.613
18426,BO+FT,Short,2025-08-05 13:10:00,56,6505.5,6522.0,2025-08-05,ok,2025-08-05,1.0,True,6505.5,6509.5,6509.5,2025-08-05 13:10:00.773536203,57.0,6509.5,6522.25,6496.75,,12.75,637.5,2025-08-05 13:30:20.343222303,61.0,6496.75,Target,12.75,637.5,637.5,1.0,0.25,12.5,0.0196078431372549,13.0,650.0,1.0196078431372548,2.2371023215821153,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6509.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-05 13:10:00.773536203,2025-08-05 13:10:00.773536203,,,2025-08-05 13:30:20.343222303,637.5,1.0
18444,BO+FT,Long,2025-08-06 13:00:00,54,6537.75,6521.75,2025-08-06,ok,2025-08-06,1.0,True,6537.75,6533.5,6533.5,2025-08-06 13:00:00.071831175,55.0,6533.5,6521.5,6545.5,,12.0,600.0,2025-08-06 14:32:43.291614339,73.0,6545.5,Target,12.0,600.0,600.0,1.0,0.5,25.0,0.041666666666666664,12.25,612.5,1.0208333333333333,2.247420464316423,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6533.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-06 13:00:00.071831175,2025-08-06 13:00:00.071831175,,,2025-08-06 14:32:43.291614339,600.0,1.0
18474,BO+FT,Long,2025-08-08 10:50:00,28,6568.75,6540.75,2025-08-08,ok,2025-08-08,1.0,True,6568.75,6563.25,6563.25,2025-08-08 10:50:00.020828699,29.0,6563.25,6540.5,6586.0,,22.75,1137.5,2025-08-08 15:05:20.404027395,80.0,6586.0,Target,22.75,1137.5,1137.5,1.0,0.5,25.0,0.02197802197802198,23.0,1150.0,1.010989010989011,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6563.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-08 10:50:00.020828699,2025-08-08 10:50:00.020828699,,,2025-08-08 15:05:20.404027395,1137.5,1.0
18477,BO+FT,Short,2025-08-08 11:50:00,40,6573.75,6590.25,2025-08-08,ok,2025-08-08,1.0,True,6573.75,6576.75,6576.75,2025-08-08 11:50:00.020373941,41.0,6576.75,6590.5,6563.0,,13.75,687.5,2025-08-08 15:14:50.720404383,81.0,6590.5,Stop,-13.75,-687.5,-687.5,-1.0,13.75,687.5,1.0,7.75,387.5,0.5636363636363636,1.6545454545454545,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6576.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-08 11:50:00.020373941,2025-08-08 11:50:00.020373941,,,2025-08-08 15:14:50.720404383,1825.0,-1.0
18486,BO+FT,Short,2025-08-08 14:35:00,73,6576.5,6589.5,2025-08-08,ok,2025-08-08,1.0,True,6576.5,6578.5,6578.5,2025-08-08 14:35:00.027658451,74.0,6578.5,6589.75,6567.25,,11.25,562.5,2025-08-08 15:14:24.277724803,81.0,6589.75,Stop,-11.25,-562.5,-562.5,-1.0,11.25,562.5,1.0,9.5,475.0,0.8444444444444444,0.91,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6578.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-08 14:35:00.027658451,2025-08-08 14:35:00.027658451,,,2025-08-08 15:14:24.277724803,2387.5,-1.0
18489,BO+FT,Long,2025-08-08 14:55:00,77,6580.25,6561.25,2025-08-08,ok,2025-08-08,1.0,True,6580.25,6579.25,6579.25,2025-08-08 14:55:00.005745597,78.0,6579.25,6561.0,6597.5,,18.25,912.5,2025-08-08 15:14:59.972389143,81.0,6591.5,EOD,12.25,612.5,612.5,0.6712328767123288,3.5,175.0,0.1917808219178082,12.25,612.5,0.6712328767123288,1.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6579.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-08 14:55:00.005745597,2025-08-08 14:55:00.005745597,,,2025-08-08 15:14:59.972389143,3300.0,0.671
18501,BO+FT,Short,2025-08-11 11:40:00,38,6581.5,6604.0,2025-08-11,ok,2025-08-11,1.0,True,6581.5,6588.0,6588.0,2025-08-11 11:40:00.018813497,39.0,6588.0,6604.25,6571.75,,16.25,812.5,2025-08-11 12:40:28.985720263,51.0,6571.75,Target,16.25,812.5,812.5,1.0,0.25,12.5,0.015384615384615385,16.5,825.0,1.0153846153846153,2.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6588.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-11 11:40:00.018813497,2025-08-11 11:40:00.018813497,,,2025-08-11 12:40:28.985720263,812.5,1.0
18529,BO+FT,Long,2025-08-13 12:20:00,46,6641.5,6629.5,2025-08-13,ok,2025-08-13,1.0,True,6641.5,6638.5,6638.5,2025-08-13 12:20:00.003132147,47.0,6638.5,6629.25,6647.75,,9.25,462.5,2025-08-13 13:14:31.615672533,57.0,6647.75,Target,9.25,462.5,462.5,1.0,4.75,237.5,0.5135135135135135,9.5,475.0,1.027027027027027,2.42,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6638.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-13 12:20:00.003132147,2025-08-13 12:20:00.003132147,,,2025-08-13 13:14:31.615672533,462.5,1.0
18532,BO+FT,Long,2025-08-13 13:00:00,54,6644.0,6625.0,2025-08-13,ok,2025-08-13,1.0,True,6644.0,6642.0,6642.0,2025-08-13 13:00:00.188669963,55.0,6642.0,6624.75,6659.25,,17.25,862.5,2025-08-13 15:00:10.032612957,79.0,6659.25,Target,17.25,862.5,862.5,1.0,3.25,162.5,0.18840579710144928,17.5,875.0,1.0144927536231885,3.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6642.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-13 13:00:00.188669963,2025-08-13 13:00:00.188669963,,,2025-08-13 15:00:10.032612957,1325.0,1.0
18538,BO+FT,Long,2025-08-13 14:50:00,76,6654.75,6637.25,2025-08-13,ok,2025-08-13,1.0,True,6654.75,6650.5,6650.5,2025-08-13 14:50:00.000876001,77.0,6650.5,6637.0,6664.0,,13.5,675.0,2025-08-13 15:14:59.983951255,81.0,6653.0,EOD,2.5,125.0,125.0,0.18518518518518517,0.0,0.0,0.0,9.0,450.0,0.6666666666666666,3.21,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6650.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-13 14:50:00.000876001,2025-08-13 14:50:00.000876001,,,2025-08-13 15:14:59.983951255,1537.5,0.185
18549,BO+FT,Long,2025-08-14 13:45:00,63,6653.75,6636.75,2025-08-14,ok,2025-08-14,1.0,True,6653.75,6652.5,6652.5,2025-08-14 13:45:00.019850031,64.0,6652.5,6636.5,6668.5,,16.0,800.0,2025-08-14 15:14:59.606703875,81.0,6647.75,EOD,-4.75,-237.5,-237.5,-0.296875,4.75,237.5,0.296875,9.75,487.5,0.609375,2.697478991596639,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6652.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-14 13:45:00.019850031,2025-08-14 13:45:00.019850031,,,2025-08-14 15:14:59.606703875,800.0,-0.297
18561,BO+FT,Short,2025-08-15 10:40:00,26,6629.0,6661.0,2025-08-15,ok,2025-08-15,1.0,True,6629.0,6635.75,6635.75,2025-08-15 10:40:00.056196527,27.0,6635.75,6661.25,6610.25,,25.5,1275.0,2025-08-15 15:14:58.020265397,81.0,6634.75,EOD,1.0,50.0,50.0,0.0392156862745098,16.0,800.0,0.6274509803921569,8.0,400.0,0.3137254901960784,2.73109243697479,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6635.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-15 10:40:00.056196527,2025-08-15 10:40:00.056196527,,,2025-08-15 15:14:58.020265397,1275.0,0.039
18563,BO+FT,Long,2025-08-15 10:50:00,28,6643.0,6610.5,2025-08-15,ok,2025-08-15,1.0,True,6643.0,6637.0,6637.0,2025-08-15 10:50:00.038690293,29.0,6637.0,6610.25,6663.75,,26.75,1337.5,2025-08-15 15:14:58.020265397,81.0,6634.75,EOD,-2.25,-112.5,-112.5,-0.08411214953271028,6.75,337.5,0.2523364485981308,14.75,737.5,0.5514018691588785,2.5390625,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6637.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-15 10:50:00.038690293,2025-08-15 10:50:00.038690293,,,2025-08-15 15:14:58.020265397,2612.5,-0.084
18693,BO+FT,Short,2025-08-28 10:25:00,23,6656.5,6686.0,2025-08-28,ok,2025-08-28,1.0,True,6656.5,6661.0,6661.0,2025-08-28 10:25:00.221027485,24.0,6661.0,6686.25,6635.75,,25.25,1262.5,2025-08-28 14:12:29.288067975,69.0,6686.25,Stop,-25.25,-1262.5,-1262.5,-1.0,25.25,1262.5,1.0,6.25,312.5,0.24752475247524752,1.4192139737991267,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6661.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-28 10:25:00.221027485,2025-08-28 10:25:00.221027485,,,2025-08-28 14:12:29.288067975,1262.5,-1.0
18698,BO+FT,Long,2025-08-28 13:30:00,60,6682.25,6672.75,2025-08-28,ok,2025-08-28,1.0,True,6682.25,6680.75,6680.75,2025-08-28 13:30:00.139609851,61.0,6680.75,6672.5,6689.0,,8.25,412.5,2025-08-28 14:54:28.580917097,77.0,6689.0,Target,8.25,412.5,412.5,1.0,0.5,25.0,0.06060606060606061,8.5,425.0,1.0303030303030303,1.5633187772925765,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6680.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-28 13:30:00.139609851,2025-08-28 13:30:00.139609851,,,2025-08-28 14:54:28.580917097,1675.0,1.0
18705,BO+FT,Short,2025-08-29 09:45:00,15,6627.5,6654.5,2025-08-29,ok,2025-08-29,1.0,True,6627.5,6632.25,6632.25,2025-08-29 09:45:00.006733863,16.0,6632.25,6654.75,6609.75,,22.5,1125.0,2025-08-29 15:14:59.027978615,81.0,6641.0,EOD,-8.75,-437.5,-437.5,-0.3888888888888889,13.25,662.5,0.5888888888888889,10.5,525.0,0.4666666666666667,1.356060606060606,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,6632.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2025-08-29 09:45:00.006733863,2025-08-29 09:45:00.006733863,,,2025-08-29 15:14:59.027978615,1125.0,-0.389
