Date,time,rev,side,entry,stop,bar
2026-02-23,2026-02-23 13:00:00,BO,-1,6960.5,6974.5,53
2026-02-24,2026-02-24 08:45:00,OB,1,6983.25,6939.5,2
2026-02-24,2026-02-24 12:40:00,OB,1,7017.25,7009.0,49
2026-02-25,2026-02-25 08:35:00,BO,1,7048.25,7010.0,0
2026-02-25,2026-02-25 13:10:00,BO,1,7069.25,7064.25,55
2026-02-26,2026-02-26 13:05:00,BO,1,7017.25,7009.5,54
2026-02-27,2026-02-27 09:10:00,BO,1,6983.25,6962.0,7
2026-03-02,2026-03-02 11:35:00,BO,-1,6996.75,7007.5,36
2026-03-03,2026-03-03 08:50:00,BO,-1,6858.25,6905.0,3
2026-03-03,2026-03-03 10:05:00,BO,1,6868.0,6836.75,18
2026-03-03,2026-03-03 13:45:00,OB,1,6954.25,6927.0,62
2026-03-04,2026-03-04 15:05:00,BO,-1,6981.75,6996.75,78
2026-03-05,2026-03-05 09:00:00,BO,1,6983.75,6954.0,5
2026-03-05,2026-03-05 09:25:00,BO,-1,6942.75,6976.75,10
2026-03-05,2026-03-05 11:35:00,BO,-1,6905.25,6929.0,36
2026-03-06,2026-03-06 08:35:00,BO,-1,6853.25,6945.0,0
2026-03-06,2026-03-06 09:50:00,BO,-1,6867.5,6889.0,15
2026-03-06,2026-03-06 12:15:00,BO,1,6888.25,6859.25,44
2026-03-06,2026-03-06 14:15:00,BO,-1,6869.0,6889.75,68
2026-03-09,2026-03-09 09:05:00,OB,1,6786.75,6755.25,6
2026-03-10,2026-03-10 11:10:00,BO,-1,6929.25,6943.75,31
2026-03-10,2026-03-10 11:20:00,BO,1,6938.75,6925.5,33
2026-03-10,2026-03-10 12:40:00,BO,-1,6942.25,6963.0,49
2026-03-10,2026-03-10 13:15:00,BO,-1,6915.0,6951.0,56
2026-03-10,2026-03-10 14:30:00,BO,-1,6902.5,6924.0,71
2026-03-11,2026-03-11 08:50:00,OB,-1,6895.0,6913.0,3
2026-03-11,2026-03-11 12:30:00,BO,1,6892.25,6881.0,47
2026-03-11,2026-03-11 12:40:00,BO,-1,6871.5,6895.5,49
2026-03-12,2026-03-12 14:45:00,BO,-1,6799.25,6813.75,74
2026-03-13,2026-03-13 09:05:00,BO,-1,6825.5,6843.75,6
2026-03-13,2026-03-13 09:45:00,BO,-1,6797.75,6827.5,14
2026-03-13,2026-03-13 10:45:00,BO,-1,6761.25,6778.25,26
2026-03-13,2026-03-13 12:15:00,OB,1,6772.25,6756.0,44
2026-03-13,2026-03-13 13:35:00,BO,1,6764.5,6749.25,60
2026-03-16,2026-03-16 09:35:00,BO,-1,6815.75,6839.25,12
2026-03-16,2026-03-16 11:00:00,BO,-1,6809.75,6828.5,29
2026-03-16,2026-03-16 11:25:00,BO,-1,6798.75,6816.75,34
2026-03-16,2026-03-16 11:45:00,BO,1,6811.25,6795.75,38
2026-03-16,2026-03-16 13:10:00,BO,1,6820.5,6809.75,55
2026-03-17,2026-03-17 09:05:00,BO,-1,6857.25,6868.0,6
2026-03-18,2026-03-18 11:35:00,BO,-1,6787.25,6800.0,36
2026-03-18,2026-03-18 14:45:00,BO,-1,6743.5,6755.75,74
2026-03-19,2026-03-19 11:05:00,BO,1,6705.75,6688.0,30
2026-03-19,2026-03-19 12:25:00,BO,1,6694.25,6677.5,46
2026-03-19,2026-03-19 13:15:00,BO,1,6705.75,6688.25,56
2026-03-20,2026-03-20 08:40:00,BO,-1,6685.5,6731.75,1
2026-03-23,2026-03-23 11:00:00,BO,-1,6698.5,6731.5,29
2026-03-23,2026-03-23 12:35:00,BO,1,6709.0,6681.25,48
2026-03-23,2026-03-23 14:20:00,BO,-1,6717.25,6727.0,69
2026-03-24,2026-03-24 14:35:00,BO,-1,6677.25,6690.0,72
2026-03-25,2026-03-25 08:35:00,BO,1,6733.75,6667.75,0
2026-03-25,2026-03-25 10:15:00,BO,-1,6701.75,6726.75,20
2026-03-26,2026-03-26 10:35:00,BO,-1,6646.5,6656.5,24
2026-03-27,2026-03-27 14:20:00,OB,1,6483.0,6473.75,69
2026-03-30,2026-03-30 11:25:00,BO,-1,6486.75,6497.5,34
2026-03-30,2026-03-30 12:20:00,BO,-1,6469.25,6485.0,45
2026-03-30,2026-03-30 12:45:00,OB,1,6470.5,6455.0,50
2026-03-30,2026-03-30 14:45:00,BO,1,6435.5,6421.5,74
2026-03-31,2026-03-31 08:40:00,BO,1,6527.5,6438.25,1
2026-03-31,2026-03-31 09:45:00,BO,-1,6531.0,6555.5,14
2026-03-31,2026-03-31 11:10:00,OB,1,6542.75,6523.75,31
2026-03-31,2026-03-31 14:40:00,BO,1,6633.5,6620.25,73
2026-04-01,2026-04-01 08:50:00,BO,-1,6661.5,6689.75,3
2026-04-01,2026-04-01 11:00:00,BO,1,6708.25,6699.5,29
2026-04-02,2026-04-02 08:55:00,BO,1,6611.0,6575.5,4
2026-04-02,2026-04-02 09:40:00,BO,1,6690.75,6625.5,13
2026-04-06,2026-04-06 08:35:00,BO,1,6697.5,6680.5,0
2026-04-06,2026-04-06 09:00:00,BO,1,6710.25,6691.5,5
2026-04-06,2026-04-06 13:15:00,BO,1,6698.5,6687.25,56
2026-04-07,2026-04-07 10:20:00,BO,1,6653.75,6634.0,21
2026-04-07,2026-04-07 13:45:00,BO,-1,6678.5,6687.5,62
2026-04-07,2026-04-07 14:20:00,BO,1,6696.0,6658.0,69
2026-04-09,2026-04-09 08:45:00,BO,1,6880.5,6870.0,2
2026-04-10,2026-04-10 10:35:00,BO,-1,6932.25,6944.25,24
2026-04-10,2026-04-10 11:15:00,IB,1,6922.5,6914.5,32
2026-04-10,2026-04-10 11:55:00,BO,1,6918.5,6908.25,40
2026-04-10,2026-04-10 13:20:00,BO,1,6918.5,6912.0,57
2026-04-10,2026-04-10 13:45:00,BO,-1,6914.25,6918.25,62
2026-04-10,2026-04-10 14:40:00,BO,-1,6914.25,6920.25,73
2026-04-13,2026-04-13 14:25:00,BO,1,6960.5,6953.25,70
2026-04-14,2026-04-14 08:40:00,BO,1,7012.75,6984.0,1
2026-04-14,2026-04-14 09:10:00,BO,1,7027.0,7017.0,7
2026-04-14,2026-04-14 10:25:00,BO,1,7042.5,7032.25,22
2026-04-14,2026-04-14 11:25:00,BO,1,7058.0,7052.0,34
2026-04-14,2026-04-14 13:20:00,BO,-1,7053.0,7062.0,57
2026-04-15,2026-04-15 09:40:00,OB,-1,7083.25,7093.5,13
2026-04-17,2026-04-17 12:25:00,BO,-1,7218.25,7237.75,46
2026-04-17,2026-04-17 14:40:00,BO,1,7222.75,7214.5,73
2026-04-21,2026-04-21 08:50:00,BO,1,7223.0,7208.25,3
2026-04-21,2026-04-21 10:05:00,BO,-1,7188.0,7213.75,18
2026-04-21,2026-04-21 12:20:00,BO,-1,7160.25,7179.75,45
2026-04-21,2026-04-21 14:40:00,OB,-1,7183.0,7199.75,73
2026-04-23,2026-04-23 10:45:00,BO,-1,7234.75,7242.75,26
2026-04-23,2026-04-23 14:10:00,IB,1,7197.0,7185.75,67
2026-04-27,2026-04-27 08:40:00,OB,1,7259.25,7244.5,1
2026-04-28,2026-04-28 09:35:00,BO,-1,7224.0,7232.0,12
2026-04-28,2026-04-28 11:35:00,OB,-1,7213.0,7221.0,36
2026-04-29,2026-04-29 10:05:00,BO,-1,7225.75,7231.75,18
2026-04-30,2026-04-30 13:05:00,BO,1,7293.0,7280.75,54
2026-05-04,2026-05-04 09:10:00,IB,-1,7311.75,7319.0,7
2026-05-05,2026-05-05 10:25:00,IB,-1,7342.0,7347.0,22
2026-05-05,2026-05-05 12:20:00,IB,1,7346.25,7341.5,45
2026-05-06,2026-05-06 08:35:00,BO,1,7402.0,7348.5,0
2026-05-06,2026-05-06 10:15:00,OB,-1,7428.25,7436.25,20
2026-05-07,2026-05-07 08:50:00,BO,-1,7446.5,7456.25,3
2026-05-07,2026-05-07 11:05:00,BO,-1,7443.25,7459.25,30
2026-05-07,2026-05-07 11:20:00,BO,-1,7428.25,7443.5,33
2026-05-07,2026-05-07 13:45:00,BO,-1,7412.5,7428.75,62
2026-05-07,2026-05-07 14:00:00,BO,1,7421.0,7406.75,65
2026-05-08,2026-05-08 14:10:00,BO,1,7476.5,7468.75,67
2026-05-11,2026-05-11 08:50:00,BO,1,7495.0,7480.75,3
2026-05-12,2026-05-12 09:30:00,BO,-1,7455.5,7470.0,11
2026-05-12,2026-05-12 11:50:00,BO,-1,7427.75,7436.75,39
2026-05-12,2026-05-12 12:05:00,IB,1,7435.0,7424.75,42
2026-05-13,2026-05-13 12:10:00,BO,1,7533.0,7524.5,43
2026-05-13,2026-05-13 12:20:00,IB,-1,7531.0,7535.25,45
2026-05-14,2026-05-14 09:00:00,OB,-1,7549.75,7564.5,5
2026-05-14,2026-05-14 12:15:00,BO,-1,7576.25,7588.75,44
2026-05-14,2026-05-14 13:30:00,IB,-1,7581.0,7588.75,59
2026-05-15,2026-05-15 13:35:00,BO,-1,7510.5,7529.0,60
2026-05-18,2026-05-18 11:30:00,OB,-1,7449.5,7480.25,35
2026-05-19,2026-05-19 10:25:00,OB,-1,7420.25,7440.0,22
2026-05-19,2026-05-19 14:00:00,BO,-1,7444.25,7458.5,65
2026-05-19,2026-05-19 14:15:00,BO,1,7460.25,7443.25,68
2026-05-20,2026-05-20 09:20:00,OB,1,7472.75,7438.0,9
2026-05-20,2026-05-20 11:25:00,BO,-1,7492.0,7503.25,34
2026-05-21,2026-05-21 09:00:00,BO,1,7496.5,7471.75,5
2026-05-21,2026-05-21 10:10:00,BO,-1,7475.25,7491.25,19
2026-05-21,2026-05-21 12:20:00,BO,1,7516.0,7488.25,45
2026-05-21,2026-05-21 13:55:00,BO,-1,7502.0,7535.75,64
2026-05-26,2026-05-26 10:30:00,BO,-1,7593.25,7600.75,65
2026-05-26,2026-05-26 11:45:00,IB,-1,7587.25,7595.25,80
2026-05-27,2026-05-27 10:45:00,BO,-1,7580.5,7596.25,26
2026-05-27,2026-05-27 12:00:00,OB,-1,7592.25,7601.0,41
2026-05-29,2026-05-29 13:50:00,BO,-1,7650.0,7659.25,63
2026-05-29,2026-05-29 14:30:00,BO,1,7660.5,7651.5,71
2026-06-01,2026-06-01 12:10:00,BO,-1,7660.75,7670.5,43
2026-06-01,2026-06-01 14:40:00,BO,-1,7681.75,7687.75,73
2026-06-02,2026-06-02 09:30:00,OB,-1,7666.0,7673.75,11
2026-06-02,2026-06-02 11:15:00,BO,1,7688.0,7683.0,32
2026-06-02,2026-06-02 14:05:00,BO,1,7683.0,7677.75,66
2026-06-02,2026-06-02 14:55:00,OB,1,7685.0,7680.75,76
2026-06-03,2026-06-03 11:25:00,BO,-1,7629.25,7642.5,34
2026-06-03,2026-06-03 15:00:00,BO,-1,7633.75,7643.75,77
2026-06-04,2026-06-04 10:50:00,BO,-1,7638.25,7646.75,27
2026-06-04,2026-06-04 12:50:00,BO,1,7663.5,7659.5,51
2026-06-04,2026-06-04 13:05:00,BO,1,7667.0,7662.25,54
2026-06-05,2026-06-05 08:45:00,BO,-1,7588.5,7614.25,2
2026-06-05,2026-06-05 15:05:00,BO,-1,7439.5,7484.25,78
2026-06-08,2026-06-08 10:35:00,BO,-1,7505.25,7535.5,24
2026-06-09,2026-06-09 08:45:00,BO,1,7536.5,7515.75,2
2026-06-09,2026-06-09 09:00:00,BO,-1,7526.75,7552.25,5
2026-06-10,2026-06-10 08:45:00,OB,1,7443.5,7396.5,2
2026-06-10,2026-06-10 11:50:00,BO,-1,7381.25,7405.25,39
2026-06-11,2026-06-11 14:35:00,BO,1,7477.25,7452.25,72
2026-06-12,2026-06-12 10:40:00,BO,-1,7499.5,7524.5,25
2026-06-12,2026-06-12 13:30:00,IB,1,7493.0,7484.5,59
2026-06-15,2026-06-15 13:00:00,BO,-1,7633.5,7640.5,53
2026-06-16,2026-06-16 14:15:00,BO,-1,7593.75,7603.0,68
2026-06-17,2026-06-17 11:35:00,IB,-1,7586.0,7593.25,36
2026-06-17,2026-06-17 13:45:00,BO,1,7580.25,7535.75,62
2026-06-17,2026-06-17 14:25:00,BO,-1,7498.25,7551.5,70
2026-06-22,2026-06-22 09:20:00,OB,-1,7581.25,7599.25,51
2026-06-22,2026-06-22 13:05:00,BO,-1,7541.0,7549.5,96
2026-06-22,2026-06-22 14:55:00,BO,1,7543.75,7528.0,118
2026-06-24,2026-06-24 14:55:00,BO,1,7426.75,7405.25,76
2026-06-25,2026-06-25 13:00:00,OB,1,7429.5,7410.75,53
2026-06-26,2026-06-26 10:55:00,BO,-1,7439.0,7459.5,28
2026-06-29,2026-06-29 13:40:00,BO,1,7498.0,7491.25,61
2026-06-30,2026-06-30 09:55:00,BO,-1,7521.0,7537.25,16
2026-06-30,2026-06-30 13:50:00,BO,1,7560.75,7554.0,63
2026-06-30,2026-06-30 14:15:00,BO,1,7564.5,7558.25,68
2026-07-01,2026-07-01 14:05:00,IB,1,7557.75,7549.25,66
2026-07-02,2026-07-02 09:30:00,BO,-1,7559.75,7593.0,11
2026-07-03,2026-07-03 11:40:00,OB,1,7557.25,7553.25,37
2026-07-06,2026-07-06 12:10:00,BO,1,7593.0,7582.75,85
2026-07-06,2026-07-06 12:35:00,BO,-1,7582.25,7590.5,90
2026-07-06,2026-07-06 13:50:00,BO,1,7595.0,7588.75,105
2026-07-07,2026-07-07 13:35:00,BO,-1,7564.5,7570.5,60
2026-07-07,2026-07-07 14:55:00,BO,1,7554.75,7541.25,76
2026-07-09,2026-07-09 14:10:00,BO,-1,7582.0,7586.0,67
2026-07-09,2026-07-09 14:20:00,OB,1,7587.25,7581.0,69
