date,net,range_adr,eff,rls,close_loc,legs,type,ret,next_type,next_ret
2011-06-08,-5.0,0.7754137115839244,0.4878,0.4146,0.0976,27,Channel,-5.0,Channel,5.25
2011-06-09,5.25,1.1009174311926606,0.35,0.7833,0.5667,9,Channel,5.25,Trend-Down,-13.25
2011-06-10,-13.25,1.1170431211498972,0.7794,0.0588,0.1618,23,Trend-Down,-13.25,Range,-1.5
2011-06-13,-1.5,0.7762376237623763,0.1224,0.3061,0.5714,20,Range,-1.5,Trend-Up,6.0
2011-06-14,6.0,0.6988505747126437,0.6316,0.9474,0.6842,12,Trend-Up,6.0,Trend-Down,-11.0
2011-06-15,-11.0,1.5165876777251184,0.55,0.2,0.25,25,Trend-Down,-11.0,Range,3.75
2011-06-16,3.75,1.1964285714285714,0.2239,0.5373,0.6866,20,Range,3.75,Trend-Down,-9.0
2011-06-17,-9.0,0.9494505494505494,0.6667,0.0185,0.3148,19,Trend-Down,-9.0,Trend-Up,11.5
2011-06-20,11.5,0.9803063457330415,0.8214,0.9643,0.8571,16,Trend-Up,11.5,Channel,8.0
2011-06-21,8.0,1.0338983050847457,0.5246,0.8852,0.6393,8,Channel,8.0,Channel,-6.5
2011-06-22,-6.5,0.9640591966173362,0.4561,0.5439,0.0,12,Channel,-6.5,Channel,10.5
2011-06-23,10.5,1.5411255411255411,0.4719,0.5506,0.9213,27,Channel,10.5,Trend-Down,-14.5
2011-06-24,-14.5,1.1474103585657371,0.8056,0.0556,0.1389,26,Trend-Down,-14.5,Trend-Up,12.5
2011-06-27,12.5,1.0895522388059702,0.6849,0.863,0.8219,10,Trend-Up,12.5,Trend-Up,14.75
2011-06-28,14.75,1.0283553875236295,0.8676,0.8971,0.9706,8,Trend-Up,14.75,Channel,7.0
2011-06-29,7.0,0.769811320754717,0.549,0.6275,0.9216,10,Channel,7.0,Trend-Up,7.75
2011-06-30,7.75,0.7286527514231499,0.6458,0.875,0.7708,13,Trend-Up,7.75,Trend-Up,19.75
2011-07-01,19.75,1.4335260115606936,0.8495,0.9032,0.9462,8,Trend-Up,19.75,Trend-Up,1.25
2011-07-04,1.25,0.1306715063520871,0.5556,0.8889,0.6667,0,Trend-Up,1.25,Channel,3.25
2011-07-05,3.25,0.49304174950298213,0.4194,0.5161,0.9032,10,Channel,3.25,Channel,5.5
2011-07-06,5.5,0.7370786516853932,0.5366,0.6341,0.9024,18,Channel,5.5,Trend-Up,4.75
2011-07-07,4.75,0.6570048309178744,0.5588,0.6765,0.8824,10,Trend-Up,4.75,Trend-Up,8.0
2011-07-08,8.0,1.1306666666666667,0.6038,0.6604,0.9434,21,Trend-Up,8.0,Range,-4.5
2011-07-11,-4.5,1.3555555555555556,0.2951,0.2623,0.4426,26,Range,-4.5,Range,-1.5
2011-07-12,-1.5,1.2540540540540541,0.1034,0.7759,0.1207,32,Range,-1.5,Range,-4.0
2011-07-13,-4.0,1.4526315789473685,0.2319,0.6522,0.1159,25,Range,-4.0,Channel,-10.0
2011-07-14,-10.0,1.9101123595505618,0.4706,0.2941,0.2353,33,Channel,-10.0,Range,2.5
2011-07-15,2.5,0.9259259259259259,0.2,0.28,0.92,21,Range,2.5,Channel,-6.0
2011-07-18,-6.0,1.188470066518847,0.3582,0.1045,0.5373,20,Channel,-6.0,Trend-Up,13.0
2011-07-19,13.0,1.0733752620545074,0.8125,0.9844,0.8281,18,Trend-Up,13.0,Trend-Down,-4.25
2011-07-20,-4.25,0.47337278106508873,0.5667,0.1333,0.3,12,Trend-Down,-4.25,Trend-Up,13.75
2011-07-21,13.75,1.1239669421487604,0.8088,0.8529,0.9559,22,Trend-Up,13.75,Range,0.25
2011-07-22,0.25,0.6517311608961304,0.025,0.225,0.8,8,Range,0.25,Channel,5.0
2011-07-25,5.0,0.9133192389006343,0.3704,0.8889,0.4815,20,Channel,5.0,Trend-Down,-6.25
2011-07-26,-6.25,0.6637554585152838,0.6579,0.2632,0.0789,15,Trend-Down,-6.25,Trend-Down,-21.75
2011-07-27,-21.75,1.829683698296837,0.9255,0.0106,0.0638,29,Trend-Down,-21.75,Range,-3.5
2011-07-28,-3.5,1.2483516483516484,0.1972,0.6761,0.1268,17,Range,-3.5,Channel,8.0
2011-07-29,8.0,1.55119825708061,0.3596,0.7303,0.6292,34,Channel,8.0,Trend-Down,-23.5
2011-08-01,-23.5,2.28099173553719,0.6812,0.0435,0.2754,23,Trend-Down,-23.5,Trend-Down,-25.75
2011-08-02,-25.75,1.7972972972972974,0.7744,0.203,0.0226,20,Trend-Down,-25.75,Range,2.5
2011-08-03,2.5,1.3515981735159817,0.0901,0.2252,0.8649,29,Range,2.5,Trend-Down,-39.5
2011-08-04,-39.5,2.098901098901099,0.8272,0.0366,0.1361,24,Trend-Down,-39.5,Range,-14.75
2011-08-05,-14.75,1.9329479768786126,0.2823,0.0622,0.6555,30,Range,-14.75,Trend-Down,-52.25
2011-08-08,-52.25,2.1235521235521237,0.76,0.2073,0.0327,30,Trend-Down,-52.25,Channel,36.0
2011-08-09,36.0,2.064092029580937,0.4586,0.5096,0.949,23,Channel,36.0,Channel,-23.75
2011-08-10,-23.75,0.9534246575342465,0.546,0.2241,0.2299,28,Channel,-23.75,Trend-Up,41.0
2011-08-11,41.0,1.2634304207119742,0.6721,0.9344,0.7377,13,Trend-Up,41.0,Range,-1.75
2011-08-12,-1.75,0.37310720775287703,0.0909,0.4156,0.4935,6,Range,-1.75,Trend-Up,10.0
2011-08-15,10.0,0.34608150470219434,0.5797,0.8841,0.6957,3,Trend-Up,10.0,Range,2.75
2011-08-16,2.75,0.49452672247263363,0.1146,0.5104,0.6042,6,Range,2.75,Range,-7.25
2011-08-17,-7.25,0.5541838134430727,0.2871,0.396,0.3168,3,Range,-7.25,Channel,-15.5
2011-08-18,-15.5,0.7762962962962963,0.4733,0.0458,0.4809,12,Channel,-15.5,Range,-0.25
2011-08-19,-0.25,0.9087893864013267,0.0073,0.854,0.1387,18,Range,-0.25,Trend-Down,-22.0
2011-08-22,-22.0,0.8707482993197279,0.7857,0.0179,0.1964,12,Trend-Down,-22.0,Trend-Up,32.5
2011-08-23,32.5,1.3402275077559462,0.8025,0.858,0.9444,14,Trend-Up,32.5,Trend-Up,15.0
2011-08-24,15.0,0.8406779661016949,0.6452,0.871,0.7742,13,Trend-Up,15.0,Trend-Down,-24.25
2011-08-25,-24.25,1.2608213096559377,0.6831,0.1972,0.1197,20,Trend-Down,-24.25,Channel,24.25
2011-08-26,24.25,1.5441478439425051,0.516,0.6117,0.9043,18,Channel,24.25,Trend-Up,18.5
2011-08-29,18.5,0.5928705440900562,0.9367,0.962,0.9747,3,Trend-Up,18.5,Range,2.25
2011-08-30,2.25,0.7739463601532567,0.0891,0.6436,0.4455,10,Range,2.25,Range,0.0
2011-08-31,0.0,0.7021696252465484,0.0,0.4831,0.5169,10,Range,0.0,Trend-Down,-16.25
2011-09-01,-16.25,0.9192546583850931,0.5856,0.3964,0.018,16,Trend-Down,-16.25,Channel,-9.0
2011-09-02,-9.0,0.555440414507772,0.5373,0.3881,0.0746,7,Channel,-9.0,Channel,-7.0
2011-09-05,-7.0,0.5701149425287356,0.4516,0.0806,0.4677,2,Channel,-7.0,Trend-Up,26.5
2011-09-06,26.5,1.067938021454112,0.9464,1.0,0.9464,14,Trend-Up,26.5,Trend-Up,17.5
2011-09-07,17.5,0.8702101359703337,0.7955,0.8182,0.9773,6,Trend-Up,17.5,Range,-3.5
2011-09-08,-3.5,0.9816643159379408,0.1609,0.6322,0.2069,20,Range,-3.5,Channel,-13.25
2011-09-09,-13.25,1.2831241283124128,0.4609,0.1391,0.4,28,Channel,-13.25,Trend-Up,24.25
2011-09-12,24.25,1.280437756497948,0.8291,0.8462,0.9829,22,Trend-Up,24.25,Channel,6.5
2011-09-13,6.5,0.8432147562582345,0.325,0.6,0.725,19,Channel,6.5,Range,9.75
2011-09-14,9.75,1.8021978021978022,0.2378,0.5915,0.6463,21,Range,9.75,Channel,10.0
2011-09-15,10.0,0.833939393939394,0.4651,0.5,0.9651,12,Channel,10.0,Range,4.5
2011-09-16,4.5,0.64075382803298,0.2647,0.4265,0.8382,11,Range,4.5,Channel,7.5
2011-09-19,7.5,0.884472049689441,0.3371,0.6404,0.6966,13,Channel,7.5,Channel,-6.75
2011-09-20,-6.75,0.794044665012407,0.3375,0.6,0.0625,9,Channel,-6.75,Trend-Down,-41.0
2011-09-21,-41.0,1.8222778473091363,0.9011,0.0769,0.022,22,Trend-Down,-41.0,Range,-1.75
2011-09-22,-1.75,1.0808314087759816,0.0598,0.3248,0.6154,28,Range,-1.75,Trend-Up,16.0
2011-09-23,16.0,0.8036951501154734,0.7356,0.954,0.7816,24,Trend-Up,16.0,Channel,17.75
2011-09-26,17.75,1.2920962199312716,0.5035,0.5319,0.9716,16,Channel,17.75,Channel,-9.75
2011-09-27,-9.75,1.0258823529411765,0.3578,0.3761,0.2661,16,Channel,-9.75,Trend-Down,-22.75
2011-09-28,-22.75,1.3104238258877434,0.6364,0.2028,0.1608,12,Trend-Down,-22.75,Range,-7.25
2011-09-29,-7.25,1.2573839662447257,0.1946,0.1678,0.6376,23,Range,-7.25,Trend-Down,-16.5
2011-09-30,-16.5,0.8650793650793651,0.6055,0.367,0.0275,23,Trend-Down,-16.5,Trend-Down,-31.5
2011-10-03,-31.5,1.488910318225651,0.6528,0.3109,0.0363,22,Trend-Down,-31.5,Trend-Up,36.5
2011-10-04,36.5,1.5801526717557253,0.7053,0.8164,0.8889,19,Trend-Up,36.5,Channel,15.0
2011-10-05,15.0,0.8927943760984183,0.4724,0.6693,0.8031,17,Channel,15.0,Trend-Up,20.75
2011-10-06,20.75,0.8556876061120543,0.6587,0.7381,0.9206,10,Trend-Up,20.75,Channel,-10.0
2011-10-07,-10.0,0.5984522785898538,0.4598,0.0345,0.5057,16,Channel,-10.0,Trend-Up,20.5
2011-10-10,20.5,0.6029798422436459,0.9535,0.9884,0.9651,3,Trend-Up,20.5,Channel,6.5
2011-10-11,6.5,0.3763837638376384,0.5098,0.902,0.6078,10,Channel,6.5,Range,-3.5
2011-10-12,-3.5,0.6328600405679513,0.1795,0.7821,0.0385,10,Range,-3.5,Range,3.25
2011-10-13,3.25,0.5947643979057592,0.1831,0.4789,0.7042,14,Range,3.25,Channel,6.25
2011-10-14,6.25,0.5666266506602641,0.4237,0.5424,0.8814,7,Channel,6.25,Trend-Down,-20.0
2011-10-17,-20.0,1.0160583941605839,0.9195,0.0345,0.046,15,Trend-Down,-20.0,Trend-Up,27.5
2011-10-18,27.5,2.158139534883721,0.6322,0.7874,0.8448,20,Trend-Up,27.5,Channel,-11.25
2011-10-19,-11.25,1.0966810966810967,0.4737,0.2947,0.2316,23,Channel,-11.25,Range,0.25
2011-10-20,0.25,1.0499286733238231,0.0109,0.2935,0.7174,19,Range,0.25,Trend-Up,9.25
2011-10-21,9.25,0.6336633663366337,0.6607,0.7321,0.9286,14,Trend-Up,9.25,Trend-Up,11.25
2011-10-24,11.25,0.7865168539325843,0.6429,0.9429,0.7,14,Trend-Up,11.25,Trend-Down,-17.75
2011-10-25,-17.75,0.9886363636363636,0.8161,0.0345,0.1494,19,Trend-Down,-17.75,Range,0.0
2011-10-26,0.0,1.1555555555555554,0.0,0.1731,0.8269,24,Range,0.0,Channel,12.25
2011-10-27,12.25,1.192156862745098,0.4298,0.6404,0.7895,6,Channel,12.25,Trend-Up,7.25
2011-10-28,7.25,0.43434343434343436,0.6744,0.7907,0.8837,14,Trend-Up,7.25,Trend-Down,-20.0
2011-10-31,-20.0,1.0771558245083208,0.8989,0.0449,0.0562,17,Trend-Down,-20.0,Channel,9.25
2011-11-01,9.25,0.9770992366412213,0.4625,0.7375,0.725,28,Channel,9.25,Range,1.75
2011-11-02,1.75,0.8211508553654744,0.1061,0.3636,0.7424,20,Range,1.75,Range,8.0
2011-11-03,8.0,1.433384379785605,0.2735,0.4274,0.8462,21,Range,8.0,Range,4.0
2011-11-04,4.0,0.8571428571428571,0.2133,0.3467,0.8667,16,Range,4.0,Channel,8.75
2011-11-07,8.75,1.0232558139534884,0.3977,0.4545,0.9432,16,Channel,8.75,Channel,9.5
2011-11-08,9.5,1.130952380952381,0.4,0.4842,0.9158,18,Channel,9.5,Trend-Down,-17.75
2011-11-09,-17.75,1.2986217457886677,0.6698,0.217,0.1132,22,Trend-Down,-17.75,Range,-4.75
2011-11-10,-4.75,0.8715083798882681,0.2436,0.0769,0.6795,23,Range,-4.75,Trend-Up,9.0
2011-11-11,9.0,0.5560283687943263,0.7347,0.9796,0.7551,5,Trend-Up,9.0,Range,-4.25
2011-11-14,-4.25,0.7002967359050445,0.2881,0.1356,0.5763,14,Range,-4.25,Channel,7.5
2011-11-15,7.5,0.9835082458770614,0.3659,0.7805,0.5854,17,Channel,7.5,Channel,-11.75
2011-11-16,-11.75,1.379746835443038,0.4312,0.5505,0.0183,15,Channel,-11.75,Trend-Down,-17.5
2011-11-17,-17.5,1.4174174174174174,0.5932,0.1186,0.2881,22,Trend-Down,-17.5,Channel,-5.75
2011-11-18,-5.75,0.5977011494252874,0.4423,0.1923,0.3654,13,Channel,-5.75,Channel,-5.25
2011-11-21,-5.25,0.8453292496171516,0.3043,0.1014,0.5942,18,Channel,-5.25,Channel,-5.75
2011-11-22,-5.75,0.8311688311688312,0.3594,0.4531,0.1875,22,Channel,-5.75,Trend-Down,-14.25
2011-11-23,-14.25,0.9435215946843853,0.8028,0.0845,0.1127,13,Trend-Down,-14.25,Channel,-3.5
2011-11-24,-3.5,0.38461538461538464,0.4667,0.1,0.4333,7,Channel,-3.5,Range,-4.25
2011-11-25,-4.25,1.1831932773109244,0.1932,0.6136,0.1932,14,Range,-4.25,Range,2.0
2011-11-28,2.0,0.7321131447587355,0.1455,0.4909,0.6545,14,Range,2.0,Range,0.75
2011-11-29,0.75,0.7312614259597806,0.06,0.64,0.42,20,Range,0.75,Trend-Up,15.5
2011-11-30,15.5,1.3528183716075157,0.7654,0.8765,0.8889,20,Trend-Up,15.5,Range,0.5
2011-12-01,0.5,0.7716535433070866,0.0408,0.6735,0.3673,18,Range,0.5,Trend-Down,-11.75
2011-12-02,-11.75,1.1475409836065573,0.6714,0.2143,0.1143,26,Trend-Down,-11.75,Channel,-7.5
2011-12-05,-7.5,1.1336032388663968,0.4286,0.2,0.3714,17,Channel,-7.5,Range,-1.75
2011-12-06,-1.75,0.8924949290060852,0.1273,0.6727,0.2,18,Range,-1.75,Channel,11.75
2011-12-07,11.75,1.420849420849421,0.5109,0.6304,0.8804,18,Channel,11.75,Trend-Down,-18.0
2011-12-08,-18.0,1.5632183908045978,0.7059,0.1176,0.1765,26,Trend-Down,-18.0,Trend-Up,20.5
2011-12-09,20.5,1.2372583479789103,0.9318,0.9659,0.9659,16,Trend-Up,20.5,Channel,-8.75
2011-12-12,-8.75,0.9621087314662273,0.4795,0.0,0.5205,18,Channel,-8.75,Channel,-16.5
2011-12-13,-16.5,1.682804674457429,0.5238,0.2302,0.246,17,Channel,-16.5,Channel,-7.5
2011-12-14,-7.5,0.757396449704142,0.4688,0.2969,0.2344,18,Channel,-7.5,Channel,-6.25
2011-12-15,-6.25,0.5850746268656717,0.5102,0.1429,0.3469,10,Channel,-6.25,Channel,-7.75
2011-12-16,-7.75,0.8258859784283513,0.4627,0.4328,0.1045,14,Channel,-7.75,Trend-Down,-17.0
2011-12-19,-17.0,1.113464447806354,0.7391,0.1196,0.1413,8,Trend-Down,-17.0,Trend-Up,19.5
2011-12-20,19.5,0.9803328290468987,0.963,1.0,0.963,12,Trend-Up,19.5,Range,1.25
2011-12-21,1.25,0.825,0.0758,0.2727,0.803,15,Range,1.25,Trend-Up,7.25
2011-12-22,7.25,0.6213592233009708,0.6042,0.75,0.8542,10,Trend-Up,7.25,Trend-Up,6.75
2011-12-23,6.75,0.5935919055649241,0.6136,0.7273,0.8864,4,Trend-Up,6.75,Channel,2.75
2011-12-27,2.75,0.48532289628180036,0.3548,0.8387,0.5161,7,Channel,2.75,Trend-Down,-16.5
2011-12-28,-16.5,1.2217573221757323,0.9041,0.0274,0.0685,17,Trend-Down,-16.5,Trend-Up,9.25
2011-12-29,9.25,0.701195219123506,0.8409,0.9545,0.8864,12,Trend-Up,9.25,Channel,-3.0
2011-12-30,-3.0,0.5678496868475992,0.3529,0.3824,0.2647,9,Channel,-3.0,Range,-1.25
2012-01-03,-1.25,0.7220902612826603,0.1316,0.6579,0.2105,15,Range,-1.25,Channel,5.5
2012-01-04,5.5,0.9312169312169312,0.5,0.5455,0.9545,14,Channel,5.5,Channel,7.75
2012-01-05,7.75,1.6404494382022472,0.4247,0.6849,0.7397,21,Channel,7.75,Channel,-3.5
2012-01-06,-3.5,0.7769028871391076,0.3784,0.0,0.6216,20,Channel,-3.5,Range,0.0
2012-01-09,0.0,0.6631016042780749,0.0,0.2258,0.7742,11,Range,0.0,Channel,-3.25
2012-01-10,-3.25,0.5989304812834224,0.4643,0.3571,0.1786,13,Channel,-3.25,Trend-Up,5.25
2012-01-11,5.25,0.851063829787234,0.6,0.7714,0.8286,15,Trend-Up,5.25,Range,0.75
2012-01-12,0.75,1.2,0.0625,0.1042,0.9583,20,Range,0.75,Channel,7.75
2012-01-13,7.75,1.6287425149700598,0.4559,0.4706,0.9853,18,Channel,7.75,Trend-Up,4.25
2012-01-16,4.25,0.5494505494505495,0.68,0.8,0.88,5,Trend-Up,4.25,Channel,-7.0
2012-01-17,-7.0,1.2057971014492754,0.5385,0.1923,0.2692,16,Channel,-7.0,Trend-Up,13.75
2012-01-18,13.75,1.7530864197530864,0.7746,0.8592,0.9155,23,Trend-Up,13.75,Channel,2.5
2012-01-19,2.5,0.7150837988826816,0.3125,0.4688,0.8438,14,Channel,2.5,Channel,3.0
2012-01-20,3.0,0.6239554317548747,0.4286,0.5,0.9286,8,Channel,3.0,Range,0.75
2012-01-23,0.75,1.158774373259053,0.0577,0.5769,0.4808,16,Range,0.75,Trend-Up,8.0
2012-01-24,8.0,0.8723404255319149,0.7805,0.8049,0.9756,12,Trend-Up,8.0,Trend-Up,12.5
2012-01-25,12.5,1.886178861788618,0.5747,0.7701,0.8046,19,Trend-Up,12.5,Trend-Down,-12.0
2012-01-26,-12.0,1.690721649484536,0.5854,0.1341,0.2805,20,Trend-Down,-12.0,Channel,4.5
2012-01-27,4.5,0.7370786516853932,0.439,0.878,0.561,16,Channel,4.5,Trend-Up,8.25
2012-01-30,8.25,1.032258064516129,0.5893,0.6607,0.9286,14,Trend-Up,8.25,Channel,-7.75
2012-01-31,-7.75,1.1646778042959427,0.5082,0.1148,0.377,20,Channel,-7.75,Range,1.75
2012-02-01,1.75,0.7321428571428571,0.1707,0.8293,0.3415,10,Range,1.75,Range,0.25
2012-02-02,0.25,0.5900216919739696,0.0294,0.4118,0.6176,8,Range,0.25,Channel,3.75
2012-02-03,3.75,0.6320541760722348,0.4286,0.7143,0.7143,9,Channel,3.75,Trend-Up,4.0
2012-02-06,4.0,0.494279176201373,0.5926,0.7778,0.8148,6,Trend-Up,4.0,Channel,7.5
2012-02-07,7.5,1.1883289124668435,0.5357,0.6071,0.9286,10,Channel,7.5,Channel,3.25
2012-02-08,3.25,0.8433048433048433,0.3514,0.3784,0.973,10,Channel,3.25,Range,-1.0
2012-02-09,-1.0,0.9452449567723343,0.0976,0.1951,0.7073,21,Range,-1.0,Channel,3.25
2012-02-10,3.25,0.7228915662650602,0.4333,0.5667,0.8667,16,Channel,3.25,Range,0.75
2012-02-13,0.75,0.8504983388704319,0.0938,0.25,0.8438,14,Range,0.75,Range,2.5
2012-02-14,2.5,1.1232876712328768,0.2439,0.2439,1.0,20,Range,2.5,Trend-Down,-9.75
2012-02-15,-9.75,1.68561872909699,0.619,0.1111,0.2698,27,Trend-Down,-9.75,Trend-Up,13.5
2012-02-16,13.5,1.834862385321101,0.72,0.8533,0.8667,19,Trend-Up,13.5,Range,-0.5
2012-02-17,-0.5,0.5333333333333333,0.08,0.08,0.84,7,Range,-0.5,Trend-Up,2.0
2012-02-20,2.0,0.32558139534883723,0.5714,0.8571,0.7143,2,Trend-Up,2.0,Range,-2.25
2012-02-21,-2.25,0.9968847352024922,0.225,0.325,0.45,10,Range,-2.25,Range,-2.0
2012-02-22,-2.0,0.775,0.2581,0.3871,0.3548,23,Range,-2.0,Trend-Up,8.5
2012-02-23,8.5,1.3457943925233644,0.6296,0.6667,0.963,12,Trend-Up,8.5,Range,-1.75
2012-02-24,-1.75,0.5597667638483965,0.2917,0.5,0.2083,15,Range,-1.75,Trend-Up,12.0
2012-02-27,12.0,1.7423312883435582,0.6761,0.8592,0.8169,12,Trend-Up,12.0,Trend-Up,4.25
2012-02-28,4.25,0.718562874251497,0.5667,0.6333,0.9333,15,Trend-Up,4.25,Channel,-10.5
2012-02-29,-10.5,2.2698961937716264,0.5122,0.2073,0.2805,25,Channel,-10.5,Trend-Up,6.25
2012-03-01,6.25,0.8323699421965318,0.6944,0.7778,0.9167,20,Trend-Up,6.25,Channel,-3.25
2012-03-02,-3.25,0.717391304347826,0.3939,0.1818,0.4242,20,Channel,-3.25,Range,-1.75
2012-03-05,-1.75,0.8199445983379502,0.1892,0.1351,0.6757,16,Range,-1.75,Trend-Down,-7.0
2012-03-06,-7.0,0.9591280653950953,0.6364,0.0909,0.2727,21,Trend-Down,-7.0,Trend-Up,7.25
2012-03-07,7.25,0.896358543417367,0.725,0.85,0.875,20,Trend-Up,7.25,Channel,6.0
2012-03-08,6.0,0.9436997319034852,0.5455,0.75,0.7955,10,Channel,6.0,Channel,4.0
2012-03-09,4.0,0.7398843930635838,0.5,0.8125,0.6875,16,Channel,4.0,Range,1.75
2012-03-12,1.75,0.6206896551724138,0.2593,0.3333,0.9259,20,Range,1.75,Trend-Up,18.0
2012-03-13,18.0,2.2935153583617747,0.8571,0.8929,0.9643,16,Trend-Up,18.0,Range,-1.75
2012-03-14,-1.75,0.9384164222873901,0.175,0.375,0.45,14,Range,-1.75,Channel,5.25
2012-03-15,5.25,0.9425287356321839,0.5122,0.6585,0.8537,15,Channel,5.25,Range,-0.5
2012-03-16,-0.5,0.4318181818181818,0.1053,0.2105,0.6842,12,Range,-0.5,Trend-Up,6.5
2012-03-19,6.5,1.1498470948012232,0.5532,0.8723,0.6809,8,Trend-Up,6.5,Channel,4.25
2012-03-20,4.25,0.9341317365269461,0.4359,0.5897,0.8462,13,Channel,4.25,Channel,-2.75
2012-03-21,-2.75,0.729483282674772,0.3667,0.1667,0.4667,18,Channel,-2.75,Range,2.0
2012-03-22,2.0,0.8073394495412844,0.2424,0.4545,0.7879,22,Range,2.0,Channel,6.0
2012-03-23,6.0,1.3453453453453454,0.4286,0.4464,0.9821,14,Channel,6.0,Trend-Up,13.5
2012-03-26,13.5,1.4950819672131148,0.9474,0.9649,0.9825,12,Trend-Up,13.5,Trend-Down,-6.75
2012-03-27,-6.75,0.7950310559006211,0.8438,0.1562,0.0,19,Trend-Down,-6.75,Channel,-6.5
2012-03-28,-6.5,1.7124600638977636,0.3881,0.1343,0.4776,28,Channel,-6.5,Channel,6.0
2012-03-29,6.0,1.1966759002770082,0.4444,0.5741,0.8704,28,Channel,6.0,Range,-1.0
2012-03-30,-1.0,0.8913043478260869,0.0976,0.0976,0.8049,12,Range,-1.0,Trend-Up,10.5
2012-04-02,10.5,1.6216216216216217,0.56,0.8533,0.7067,15,Trend-Up,10.5,Range,-3.5
2012-04-03,-3.5,1.1373493975903615,0.2373,0.1525,0.6102,16,Range,-3.5,Channel,-4.0
2012-04-04,-4.0,0.7256235827664399,0.4,0.15,0.45,17,Channel,-4.0,Range,1.5
2012-04-05,1.5,0.7341176470588235,0.1538,0.8718,0.2821,11,Range,1.5,Range,-0.75
2012-04-09,-0.75,0.7469287469287469,0.0789,0.7895,0.1316,12,Range,-0.75,Trend-Down,-17.75
2012-04-10,-17.75,2.0145278450363198,0.6827,0.1538,0.1635,26,Trend-Down,-17.75,Channel,-4.0
2012-04-11,-4.0,0.5688888888888889,0.5,0.2812,0.2188,15,Channel,-4.0,Trend-Up,19.5
2012-04-12,19.5,1.5514018691588785,0.9398,0.9518,0.988,9,Trend-Up,19.5,Trend-Down,-15.0
2012-04-13,-15.0,1.1063829787234043,0.9231,0.0,0.0769,17,Trend-Down,-15.0,Trend-Down,-9.75
2012-04-16,-9.75,1.008695652173913,0.6724,0.1207,0.2069,22,Trend-Down,-9.75,Trend-Up,10.25
2012-04-17,10.25,1.1851851851851851,0.6029,0.8971,0.7059,12,Trend-Up,10.25,Range,-1.25
2012-04-18,-1.25,0.5092402464065708,0.1613,0.7742,0.0645,10,Range,-1.25,Channel,-8.75
2012-04-19,-8.75,1.4029227557411275,0.4167,0.25,0.3333,24,Channel,-8.75,Channel,-3.0
2012-04-20,-3.0,0.5942857142857143,0.3077,0.5128,0.1795,12,Channel,-3.0,Range,2.75
2012-04-23,2.75,0.6956521739130435,0.275,0.4,0.875,16,Range,2.75,Trend-Up,6.25
2012-04-24,6.25,0.5811965811965812,0.7353,0.8824,0.8529,16,Trend-Up,6.25,Trend-Up,6.25
2012-04-25,6.25,0.5727923627684964,0.8333,0.8667,0.9667,13,Trend-Up,6.25,Trend-Up,13.25
2012-04-26,13.25,1.2708333333333333,0.8689,0.9508,0.918,11,Trend-Up,13.25,Range,-1.75
2012-04-27,-1.75,0.8062015503875969,0.1795,0.2051,0.6154,12,Range,-1.75,Range,-2.0
2012-04-30,-2.0,0.6480446927374302,0.2759,0.1034,0.6207,12,Range,-2.0,Channel,7.75
2012-05-01,7.75,1.8426966292134832,0.378,0.9268,0.4512,10,Channel,7.75,Channel,3.5
2012-05-02,3.5,0.9265536723163842,0.3415,0.5366,0.8049,15,Channel,3.5,Trend-Down,-12.25
2012-05-03,-12.25,1.3258426966292134,0.8305,0.0678,0.1017,21,Trend-Down,-12.25,Trend-Down,-17.25
2012-05-04,-17.25,1.6853333333333333,0.8734,0.0759,0.0506,21,Trend-Down,-17.25,Channel,5.75
2012-05-07,5.75,0.8380952380952381,0.5227,0.9318,0.5909,20,Channel,5.75,Range,1.5
2012-05-08,1.5,1.3640552995391706,0.0811,0.2703,0.8108,19,Range,1.5,Range,5.25
2012-05-09,5.25,1.5391498881431767,0.2442,0.6977,0.5465,34,Range,5.25,Channel,-4.0
2012-05-10,-4.0,0.7449392712550608,0.3478,0.1522,0.5,14,Channel,-4.0,Range,3.75
2012-05-11,3.75,1.111545988258317,0.2113,0.9577,0.2535,12,Range,3.75,Range,-3.25
2012-05-14,-3.25,0.736,0.2826,0.6304,0.087,15,Range,-3.25,Channel,-6.25
2012-05-15,-6.25,1.0772277227722773,0.3676,0.4559,0.1765,16,Channel,-6.25,Trend-Down,-11.25
2012-05-16,-11.25,1.105058365758755,0.6338,0.3239,0.0423,23,Trend-Down,-11.25,Trend-Down,-21.5
2012-05-17,-21.5,1.517786561264822,0.8958,0.0625,0.0417,21,Trend-Down,-21.5,Trend-Down,-17.5
2012-05-18,-17.5,1.189964157706093,0.8434,0.1205,0.0361,23,Trend-Down,-17.5,Trend-Up,19.75
2012-05-21,19.75,1.255731922398589,0.8876,0.8989,0.9888,14,Trend-Up,19.75,Range,-2.25
2012-05-22,-2.25,1.0666666666666667,0.1184,0.4868,0.3947,15,Range,-2.25,Channel,9.0
2012-05-23,9.0,1.3333333333333333,0.36,0.48,0.88,17,Channel,9.0,Range,2.5
2012-05-24,2.5,0.7758346581875993,0.1639,0.1967,0.9672,20,Range,2.5,Channel,-4.75
2012-05-25,-4.75,0.5341614906832298,0.4419,0.3256,0.2326,11,Channel,-4.75,Range,0.25
2012-05-28,0.25,0.2197092084006462,0.0588,0.6471,0.4118,3,Range,0.25,Trend-Up,7.5
