date,n_bars,adr,thr,d_range,net,legs_closed,legs_total,year
2024-06-13,81,45.875,6.8812,37.25,-7.75,17,18,2024
2024-06-14,81,42.2188,6.3328,30.0,15.5,19,20,2024
2024-06-17,81,40.625,6.0938,69.25,47.75,10,11,2024
2024-06-18,81,41.7188,6.2578,19.25,14.75,13,14,2024
2024-06-19,42,40.625,6.0938,6.5,-4.0,1,2,2024
2024-06-20,81,35.875,5.3812,51.25,-29.25,23,24,2024
2024-06-21,81,37.9375,5.6906,26.75,4.0,19,20,2024
2024-06-24,81,34.8125,5.2219,48.25,-14.75,26,27,2024
2024-06-25,81,36.0625,5.4094,28.0,6.5,17,18,2024
2024-06-26,81,34.9062,5.2359,32.75,10.5,22,23,2024
2024-06-27,81,35.25,5.2875,25.0,10.5,15,16,2024
2024-06-28,81,29.7188,4.4578,74.25,-21.0,23,24,2024
2024-07-01,81,36.5938,5.4891,35.0,-5.0,25,26,2024
2024-07-02,81,40.1562,6.0234,54.75,49.25,12,13,2024
2024-07-03,45,40.5938,6.0891,32.0,26.75,8,9,2024
2024-07-04,42,41.25,6.1875,10.25,-6.75,1,2,2024
2024-07-05,81,36.5,5.475,40.5,27.0,18,19,2024
2024-07-08,81,38.0625,5.7094,22.25,-1.25,9,10,2024
2024-07-09,81,36.75,5.5125,17.5,-4.5,15,16,2024
2024-07-10,81,35.8125,5.3719,50.25,40.75,7,8,2024
2024-07-11,81,32.8125,4.9219,65.75,-47.5,27,28,2024
2024-07-12,81,36.6562,5.4984,65.75,22.75,12,13,2024
2024-07-15,81,38.0312,5.7047,52.75,-5.25,26,27,2024
2024-07-16,81,40.625,6.0938,31.0,16.75,22,23,2024
2024-07-17,81,43.2188,6.4828,41.0,-16.5,27,28,2024
2024-07-18,81,43.2812,6.4922,91.5,-56.75,29,30,2024
2024-07-19,81,51.9375,7.7906,62.75,-39.0,24,25,2024
2024-07-22,81,57.5938,8.6391,43.25,16.75,9,10,2024
2024-07-23,81,56.7188,8.5078,36.0,-11.75,12,13,2024
2024-07-24,81,53.0,7.95,89.75,-67.25,16,17,2024
2024-07-25,81,56.0,8.4,100.75,-27.25,20,21,2024
2024-07-26,81,62.0,9.3,58.25,21.75,27,28,2024
2024-07-29,81,65.4062,9.8109,44.25,-13.0,15,16,2024
2024-07-30,81,65.8125,9.8719,94.5,-72.25,17,18,2024
2024-07-31,81,66.1875,9.9281,59.75,23.75,17,18,2024
2024-08-01,81,65.8125,9.8719,156.0,-113.0,26,27,2024
2024-08-02,81,79.9062,11.9859,85.5,-32.5,25,26,2024
2024-08-05,81,86.0938,12.9141,133.5,69.0,32,33,2024
2024-08-06,81,91.5625,13.7344,120.25,25.75,17,18,2024
2024-08-07,81,94.0,14.1,137.0,-98.5,18,19,2024
2024-08-08,81,103.8438,15.5766,100.5,69.0,14,15,2024
2024-08-09,81,110.875,16.6312,60.5,30.25,9,10,2024
2024-08-12,81,106.625,15.9937,49.0,-12.0,8,9,2024
2024-08-13,81,105.2812,15.7922,59.75,54.5,5,6,2024
2024-08-14,81,93.25,13.9875,49.0,18.25,6,7,2024
2024-08-15,81,88.6875,13.3031,45.5,30.5,7,8,2024
2024-08-16,81,77.6875,11.6531,38.75,31.5,4,5,2024
2024-08-19,81,67.5,10.125,58.25,43.0,5,6,2024
2024-08-20,81,57.6562,8.6484,36.0,-0.75,8,9,2024
2024-08-21,81,49.5938,7.4391,41.75,9.0,14,15,2024
2024-08-22,81,47.25,7.0875,82.5,-60.75,24,25,2024
2024-08-23,81,51.4375,7.7156,59.25,24.5,28,29,2024
2024-08-26,81,51.375,7.7062,49.25,-30.0,11,12,2024
2024-08-27,81,51.4062,7.7109,38.0,21.25,9,10,2024
2024-08-28,81,50.4688,7.5703,67.0,-33.75,22,23,2024
2024-08-29,81,54.0,8.1,65.75,-12.75,21,22,2024
2024-08-30,81,54.9375,8.2406,70.75,23.0,18,19,2024
2024-09-02,42,59.2812,8.8922,14.75,8.0,2,3,2024
2024-09-03,81,55.9062,8.3859,113.25,-81.75,18,19,2024
2024-09-04,81,59.75,8.9625,50.0,-0.75,18,19,2024
2024-09-05,81,58.5938,8.7891,67.25,-11.25,21,22,2024
2024-09-06,81,60.8438,9.1266,122.25,-100.0,21,22,2024
2024-09-09,81,71.375,10.7062,50.5,20.5,9,10,2024
2024-09-10,81,69.3125,10.3969,57.75,3.75,6,7,2024
2024-09-11,81,68.3125,10.2469,155.5,56.75,17,18,2024
2024-09-12,81,78.9062,11.8359,66.75,33.25,10,11,2024
2024-09-13,81,85.4062,12.8109,36.5,20.75,9,10,2024
2024-09-16,81,75.8125,11.3719,32.25,7.0,8,9,2024
2024-09-17,81,73.5938,11.0391,59.25,-19.25,14,15,2024
2024-09-18,81,72.5938,10.8891,80.5,-16.5,20,21,2024
2024-09-19,81,67.375,10.1062,49.25,-5.5,15,16,2024
2024-09-20,81,67.2188,10.0828,41.5,-4.75,7,8,2024
2024-09-23,81,65.1875,9.7781,23.5,1.25,8,9,2024
2024-09-24,81,48.6875,7.3031,39.5,6.25,12,13,2024
2024-09-25,81,45.2812,6.7922,30.75,-6.25,12,13,2024
2024-09-26,81,44.5625,6.6844,49.0,-20.0,12,13,2024
2024-09-27,81,46.6562,6.9984,39.5,-21.75,13,14,2024
2024-09-30,81,44.1875,6.6281,64.0,27.75,14,15,2024
2024-10-01,81,42.125,6.3187,76.5,-47.5,31,32,2024
2024-10-02,81,45.5312,6.8297,48.25,16.0,22,23,2024
2024-10-03,81,46.375,6.9562,44.25,6.5,23,24,2024
2024-10-04,81,48.9688,7.3453,55.25,6.5,18,19,2024
2024-10-07,81,50.9375,7.6406,54.5,-33.25,19,20,2024
2024-10-08,81,53.9062,8.0859,43.0,27.5,11,12,2024
2024-10-09,81,53.1562,7.9734,52.75,35.0,10,11,2024
2024-10-10,81,54.8125,8.2219,31.75,2.5,12,13,2024
2024-10-11,81,50.7812,7.6172,45.0,31.5,8,9,2024
2024-10-14,81,46.8438,7.0266,45.5,31.5,10,11,2024
2024-10-15,81,46.5,6.975,64.0,-51.75,14,15,2024
2024-10-16,81,48.9688,7.3453,39.5,24.25,7,8,2024
2024-10-17,81,47.0,7.05,40.25,-35.0,14,15,2024
2024-10-18,81,45.2188,6.7828,29.0,6.25,12,13,2024
2024-10-21,81,43.4688,6.5203,43.5,-0.75,13,14,2024
2024-10-22,81,42.3125,6.3469,42.0,20.75,14,15,2024
2024-10-23,81,43.5938,6.5391,73.75,-28.25,12,13,2024
2024-10-24,81,47.1875,7.0781,35.25,-1.75,18,19,2024
2024-10-25,81,45.9062,6.8859,65.75,-28.0,21,22,2024
2024-10-28,81,46.125,6.9188,21.25,-17.25,17,18,2024
2024-10-29,81,43.8438,6.5766,46.25,30.25,20,21,2024
2024-10-30,81,44.5938,6.6891,46.5,-21.25,17,18,2024
2024-10-31,81,46.7812,7.0172,72.75,-63.75,22,23,2024
2024-11-01,81,50.4375,7.5656,51.25,2.25,19,20,2024
2024-11-04,81,51.5938,7.7391,47.25,-10.75,22,23,2024
2024-11-05,81,48.2812,7.2422,71.5,67.25,17,18,2024
2024-11-06,81,52.8125,7.9219,66.25,17.75,18,19,2024
2024-11-07,81,52.875,7.9312,37.0,29.5,13,14,2024
2024-11-08,81,54.8438,8.2266,35.75,21.75,5,6,2024
2024-11-11,81,53.5312,8.0297,31.75,-12.25,6,7,2024
2024-11-12,81,51.6875,7.7531,49.75,-14.0,9,10,2024
2024-11-13,81,48.8125,7.3219,43.5,3.75,21,22,2024
2024-11-14,81,47.8438,7.1766,56.0,-50.5,21,22,2024
2024-11-15,81,48.9375,7.3406,65.0,-36.5,20,21,2024
2024-11-18,81,48.125,7.2188,41.75,18.0,13,14,2024
2024-11-19,81,45.0625,6.7594,71.25,59.25,17,18,2024
2024-11-20,81,49.3438,7.4016,64.25,3.0,18,19,2024
2024-11-21,81,52.9062,7.9359,77.75,2.0,23,24,2024
2024-11-22,81,58.6562,8.7984,30.75,19.25,17,18,2024
2024-11-25,81,56.2812,8.4422,57.5,-15.75,15,16,2024
2024-11-26,81,58.0312,8.7047,32.75,23.5,6,7,2024
2024-11-27,81,55.125,8.2687,36.75,-17.75,10,11,2024
2024-11-28,42,51.5938,7.7391,7.75,4.75,1,2,2024
2024-11-29,45,47.3438,7.1016,41.0,30.0,2,3,2024
2024-12-02,81,43.5625,6.5344,18.75,11.25,8,9,2024
2024-12-03,81,37.875,5.6812,20.75,9.0,10,11,2024
2024-12-04,81,30.75,4.6125,29.75,16.25,19,20,2024
2024-12-05,81,30.625,4.5938,24.25,-14.75,13,14,2024
2024-12-06,81,26.4688,3.9703,21.0,3.75,22,23,2024
2024-12-09,81,25.0,3.75,37.75,-34.5,25,26,2024
2024-12-10,81,25.125,3.7687,35.5,-19.75,20,21,2024
2024-12-11,81,28.5938,4.2891,30.0,12.75,12,13,2024
2024-12-12,81,27.2188,4.0828,31.75,-25.25,27,28,2024
2024-12-13,81,28.8438,4.3266,43.5,-27.25,22,23,2024
2024-12-16,81,31.6875,4.7531,25.75,3.5,15,16,2024
2024-12-17,81,31.1875,4.6781,24.0,-2.75,10,11,2024
2024-12-18,81,31.1562,4.6734,241.5,-194.25,22,23,2024
2024-12-19,81,58.7188,8.8078,73.5,-56.25,20,21,2024
2024-12-20,81,63.1875,9.4781,152.5,93.25,18,19,2024
2024-12-23,81,77.8125,11.6719,78.0,39.0,13,14,2024
2024-12-24,45,83.8125,12.5719,57.25,51.0,1,2,2024
2024-12-26,81,87.0,13.05,44.25,13.25,4,5,2024
2024-12-27,81,87.0938,13.0641,72.75,-22.25,12,13,2024
2024-12-30,81,92.9688,13.9453,75.0,-0.25,15,16,2024
2024-12-31,81,99.3438,14.9016,63.0,-34.75,16,17,2024
2025-01-02,81,77.0312,11.5547,110.25,-46.0,30,31,2025
2025-01-03,81,81.625,12.2438,62.75,40.75,8,9,2025
2025-01-06,81,70.4062,10.5609,64.25,-6.0,5,6,2025
2025-01-07,81,68.6875,10.3031,110.5,-84.0,20,21,2025
2025-01-08,81,75.3438,11.3016,54.75,4.25,16,17,2025
2025-01-10,81,76.6562,11.4984,76.5,-56.0,15,16,2025
2025-01-13,81,77.125,11.5687,66.5,60.5,13,14,2025
2025-01-14,81,76.0625,11.4094,67.25,-11.75,15,16,2025
2025-01-15,81,76.5938,11.4891,48.75,21.5,7,8,2025
2025-01-16,81,68.9062,10.3359,41.0,-38.0,13,14,2025
2025-01-17,81,66.1875,9.9281,38.75,3.5,11,12,2025
2025-01-20,42,63.0,9.45,41.75,-9.0,5,6,2025
2025-01-21,81,54.4062,8.1609,49.75,24.25,14,15,2025
2025-01-22,81,53.7812,8.0672,24.5,2.5,6,7,2025
2025-01-23,81,47.2812,7.0922,42.75,35.75,7,8,2025
2025-01-24,81,44.3125,6.6469,40.25,-22.75,14,15,2025
2025-01-27,81,40.9375,6.1406,59.75,52.25,36,37,2025
2025-01-28,81,42.3125,6.3469,82.0,34.5,13,14,2025
2025-01-29,81,47.4375,7.1156,49.0,-22.25,30,31,2025
2025-01-30,81,48.7188,7.3078,59.75,7.0,21,22,2025
2025-01-31,81,50.9688,7.6453,90.0,-58.75,23,24,2025
2025-02-03,81,56.0,8.4,99.0,51.5,27,28,2025
2025-02-04,81,65.3125,9.7969,50.75,27.5,10,11,2025
2025-02-05,81,66.3125,9.9469,59.75,37.5,8,9,2025
2025-02-06,81,68.75,10.3125,38.5,-9.75,6,7,2025
2025-02-07,81,66.0938,9.9141,82.0,-59.25,23,24,2025
2025-02-10,81,66.0938,9.9141,28.25,3.25,5,6,2025
2025-02-11,81,63.5,9.525,34.75,27.25,6,7,2025
2025-02-12,81,60.375,9.0563,61.0,42.75,13,14,2025
2025-02-13,81,56.75,8.5125,67.75,49.25,10,11,2025
2025-02-14,81,52.8438,7.9266,19.5,-1.25,8,9,2025
2025-02-17,42,48.9375,7.3406,10.75,2.25,2,3,2025
2025-02-18,81,42.8125,6.4219,31.25,4.0,12,13,2025
2025-02-19,81,41.9062,6.2859,37.25,19.75,15,16,2025
2025-02-20,81,36.3125,5.4469,47.25,-17.5,23,24,2025
2025-02-21,81,38.6875,5.8031,108.5,-99.5,34,35,2025
2025-02-24,81,47.9062,7.1859,65.5,-42.5,24,25,2025
2025-02-25,81,48.4688,7.2703,83.75,-23.0,25,26,2025
2025-02-26,81,50.4688,7.5703,78.25,-11.75,29,30,2025
2025-02-27,81,57.8125,8.6719,134.25,-116.25,26,27,2025
2025-02-28,81,73.25,10.9875,123.0,77.5,24,25,2025
2025-03-03,81,84.7188,12.7078,175.25,-114.75,22,23,2025
2025-03-04,81,101.9688,15.2953,131.75,-8.25,19,20,2025
2025-03-05,81,112.5312,16.8797,118.75,57.25,19,20,2025
2025-03-06,81,113.8125,17.0719,101.25,-15.5,26,27,2025
2025-03-07,81,118.2812,17.7422,118.0,47.5,26,27,2025
2025-03-10,81,122.5625,18.3844,139.75,-65.75,14,15,2025
2025-03-11,81,130.25,19.5375,109.75,-22.0,20,21,2025
2025-03-12,81,127.1875,19.0781,94.75,-38.25,13,14,2025
2025-03-13,81,123.6562,18.5484,94.5,-54.5,12,13,2025
2025-03-14,81,113.5625,17.0344,84.75,54.5,10,11,2025
2025-03-17,81,107.6875,16.1531,74.75,40.0,14,15,2025
2025-03-18,81,102.1875,15.3281,60.5,-34.5,14,15,2025
2025-03-19,81,97.0938,14.5641,94.75,46.5,13,14,2025
2025-03-20,81,94.1875,14.1281,80.75,24.5,15,16,2025
2025-03-21,81,86.8125,13.0219,70.0,54.75,12,13,2025
2025-03-24,81,81.8438,12.2766,49.5,34.75,3,4,2025
2025-03-25,81,76.1875,11.4281,27.75,2.75,8,9,2025
2025-03-26,81,67.8438,10.1766,91.5,-65.75,16,17,2025
2025-03-27,81,68.6875,10.3031,59.75,0.25,17,18,2025
2025-03-28,81,66.8125,10.0219,119.5,-109.5,14,15,2025
2025-03-31,81,74.1875,11.1281,139.0,82.0,31,32,2025
2025-04-01,81,79.7188,11.9578,94.5,35.75,14,15,2025
2025-04-02,81,81.4375,12.2156,150.75,140.0,20,21,2025
2025-04-03,81,91.5312,13.7297,112.0,-78.0,24,25,2025
2025-04-04,81,99.3438,14.9016,226.0,-186.75,29,30,2025
2025-04-07,81,124.125,18.6187,419.5,187.0,30,31,2025
2025-04-08,81,165.125,24.7688,364.75,-259.0,27,28,2025
2025-04-09,81,203.25,30.4875,540.0,501.0,32,33,2025
2025-04-10,81,255.8125,38.3719,242.25,-56.25,20,21,2025
2025-04-11,81,268.7188,40.3078,166.75,116.0,11,12,2025
2025-04-14,81,277.75,41.6625,105.5,-55.5,5,6,2025
2025-04-15,81,272.0938,40.8141,65.5,-21.0,1,2,2025
2025-04-16,81,266.2812,39.9422,150.0,-51.75,4,5,2025
2025-04-17,81,256.7812,38.5172,74.0,3.25,3,4,2025
2025-04-21,81,213.5938,32.0391,135.25,-77.0,2,3,2025
2025-04-22,81,184.9062,27.7359,103.25,68.75,5,6,2025
2025-04-23,81,130.3125,19.5469,116.0,-49.25,24,25,2025
2025-04-24,81,114.5312,17.1797,143.0,110.0,10,11,2025
2025-04-25,81,111.5625,16.7344,74.25,43.25,11,12,2025
2025-04-28,81,107.6562,16.1484,86.75,-12.25,11,12,2025
2025-04-29,81,110.3125,16.5469,69.5,55.0,10,11,2025
2025-04-30,81,100.25,15.0375,161.0,89.5,16,17,2025
2025-05-01,81,111.125,16.6687,80.75,-35.75,13,14,2025
2025-05-02,81,104.3125,15.6469,61.75,25.0,10,11,2025
2025-05-05,81,99.125,14.8687,51.0,4.25,7,8,2025
2025-05-06,81,91.0,13.65,64.75,8.0,10,11,2025
2025-05-07,81,81.2188,12.1828,79.0,12.75,23,24,2025
2025-05-08,81,81.8125,12.2719,88.0,-3.5,15,16,2025
2025-05-09,81,81.9688,12.2953,47.5,-20.75,11,12,2025
2025-05-12,81,79.2188,11.8828,70.5,14.0,13,14,2025
2025-05-13,81,67.9062,10.1859,63.5,33.25,8,9,2025
2025-05-14,81,65.75,9.8625,35.0,-3.0,16,17,2025
2025-05-15,81,62.4062,9.3609,60.0,48.25,15,16,2025
2025-05-16,81,63.5312,9.5297,52.75,28.0,10,11,2025
2025-05-19,81,62.0312,9.3047,75.25,60.75,12,13,2025
2025-05-20,81,61.5625,9.2344,44.25,-9.75,17,18,2025
2025-05-21,81,56.0938,8.4141,108.5,-61.5,20,21,2025
2025-05-22,81,63.7188,9.5578,52.25,3.5,17,18,2025
2025-05-23,81,61.4375,9.2156,63.25,27.75,26,27,2025
2025-05-26,42,61.4062,9.2109,22.0,7.5,3,4,2025
2025-05-27,81,59.7812,8.9672,73.5,53.75,6,7,2025
2025-05-28,81,61.4688,9.2203,59.25,-37.5,11,12,2025
2025-05-29,81,62.2812,9.3422,72.25,-37.25,17,18,2025
2025-05-30,81,61.9062,9.2859,79.5,6.25,24,25,2025
2025-06-02,81,66.3125,9.9469,82.5,54.0,13,14,2025
2025-06-03,81,63.0625,9.4594,53.0,34.25,9,10,2025
2025-06-04,81,63.1562,9.4734,24.75,-10.75,8,9,2025
2025-06-05,81,58.3438,8.7516,80.25,-44.75,24,25,2025
2025-06-06,81,65.625,9.8438,40.5,5.5,8,9,2025
2025-06-09,81,61.5,9.225,27.75,-3.5,7,8,2025
2025-06-10,81,57.5625,8.6344,44.5,21.25,8,9,2025
2025-06-11,81,54.0938,8.1141,58.5,-26.0,22,23,2025
2025-06-12,81,51.4688,7.7203,42.75,33.75,20,21,2025
2025-06-13,81,46.5,6.975,64.5,-8.25,29,30,2025
2025-06-16,81,47.9375,7.1906,41.75,25.5,13,14,2025
2025-06-17,81,50.0625,7.5094,51.0,-27.25,25,26,2025
2025-06-18,81,46.4062,6.9609,47.5,-4.75,24,25,2025
2025-06-19,42,47.2812,7.0922,29.75,-20.75,9,10,2025
2025-06-20,81,47.5312,7.1297,67.75,-38.0,18,19,2025
2025-06-23,81,50.4375,7.5656,88.25,51.75,18,19,2025
2025-06-24,81,54.1562,8.1234,46.25,25.5,6,7,2025
2025-06-25,81,54.5938,8.1891,29.5,-9.75,12,13,2025
2025-06-26,81,50.2188,7.5328,40.75,24.75,7,8,2025
2025-06-27,81,50.0938,7.5141,55.75,15.25,12,13,2025
2025-06-30,81,50.6875,7.6031,41.25,-2.0,19,20,2025
2025-07-01,81,49.9062,7.4859,34.0,9.75,20,21,2025
2025-07-02,81,50.4375,7.5656,38.25,27.75,4,5,2025
2025-07-03,45,46.75,7.0125,40.5,30.25,4,5,2025
2025-07-04,42,40.7812,6.1172,13.5,-1.0,2,3,2025
2025-07-07,81,36.6875,5.5031,63.5,-32.5,31,32,2025
2025-07-08,81,40.9375,6.1406,26.25,-8.75,21,22,2025
2025-07-09,81,39.125,5.8687,39.25,14.5,21,22,2025
2025-07-10,81,37.0625,5.5594,39.5,12.5,11,12,2025
2025-07-11,81,36.8438,5.5266,34.25,6.75,17,18,2025
2025-07-14,81,36.875,5.5312,34.5,14.25,19,20,2025
2025-07-15,81,36.4062,5.4609,65.5,-60.75,27,28,2025
2025-07-16,81,39.5312,5.9297,67.75,2.5,27,28,2025
2025-07-17,81,46.3125,6.9469,43.5,36.0,9,10,2025
2025-07-18,81,43.8125,6.5719,30.25,-17.75,10,11,2025
2025-07-21,81,44.3125,6.6469,33.0,2.5,13,14,2025
2025-07-22,81,43.5312,6.5297,35.0,-3.25,14,15,2025
2025-07-23,81,42.9688,6.4453,52.5,31.25,15,16,2025
2025-07-24,81,45.25,6.7875,22.0,2.0,13,14,2025
2025-07-25,81,43.6875,6.5531,28.5,20.0,4,5,2025
2025-07-28,81,39.0625,5.8594,25.5,-5.75,12,13,2025
2025-07-29,81,33.7812,5.0672,43.75,-33.0,15,16,2025
2025-07-30,81,33.8125,5.0719,68.5,19.75,19,20,2025
2025-07-31,81,38.5938,5.7891,92.75,-80.0,25,26,2025
2025-08-01,81,46.0625,6.9094,72.0,-43.0,31,32,2025
2025-08-04,81,50.6875,7.6031,63.5,60.75,15,16,2025
2025-08-05,81,52.0625,7.8094,56.25,-34.5,14,15,2025
2025-08-06,81,56.3438,8.4516,53.75,35.0,9,10,2025
2025-08-07,81,59.5,8.925,80.0,-32.75,19,20,2025
2025-08-08,81,66.3125,9.9469,45.5,42.25,9,10,2025
2025-08-11,81,66.5312,9.9797,44.0,-19.25,7,8,2025
2025-08-12,81,63.4688,9.5203,61.5,42.75,5,6,2025
2025-08-13,81,59.5625,8.9344,35.75,-2.75,9,10,2025
2025-08-14,81,55.0312,8.2547,33.25,14.0,14,15,2025
2025-08-15,81,51.25,7.6875,36.5,-28.25,11,12,2025
2025-08-18,81,48.7812,7.3172,18.0,4.5,15,16,2025
2025-08-19,81,44.3125,6.6469,57.0,-32.5,18,19,2025
2025-08-20,81,41.4375,6.2156,68.0,-14.75,27,28,2025
2025-08-21,81,44.25,6.6375,42.0,-4.25,31,32,2025
2025-08-22,81,44.0,6.6,93.75,76.5,19,20,2025
2025-08-25,81,48.0312,7.2047,29.75,-11.0,9,10,2025
2025-08-26,81,47.2812,7.0922,42.0,35.25,10,11,2025
2025-08-27,81,48.375,7.2562,29.75,19.75,6,7,2025
2025-08-28,81,47.5312,7.1297,42.25,16.75,11,12,2025
2025-08-29,81,50.5625,7.5844,47.25,-24.25,17,18,2025
2025-09-01,42,49.3438,7.4016,16.25,9.0,1,2,2025
2025-09-02,81,42.875,6.4312,72.0,40.75,19,20,2025
2025-09-03,81,46.625,6.9937,37.75,11.75,21,22,2025
2025-09-04,81,39.625,5.9437,60.0,49.0,11,12,2025
2025-09-05,81,43.4062,6.5109,89.75,-45.25,24,25,2025
2025-09-08,81,49.375,7.4062,26.25,3.0,15,16,2025
2025-09-09,81,48.9375,7.3406,39.25,20.75,13,14,2025
2025-09-10,81,48.5625,7.2844,39.75,-15.75,13,14,2025
2025-09-11,81,47.625,7.1437,48.0,33.75,11,12,2025
2025-09-12,81,51.5938,7.7391,23.0,-2.5,8,9,2025
2025-09-15,81,45.4688,6.8203,18.0,8.0,8,9,2025
2025-09-16,81,43.0,6.45,27.0,-13.5,9,10,2025
2025-09-17,81,38.875,5.8312,75.5,-4.5,18,19,2025
2025-09-18,81,37.0938,5.5641,47.75,5.75,21,22,2025
2025-09-19,81,39.7812,5.9672,44.25,14.5,9,10,2025
2025-09-22,81,40.4062,6.0609,51.0,40.5,6,7,2025
2025-09-23,81,41.8125,6.2719,54.75,-33.75,19,20,2025
2025-09-24,81,42.6562,6.3984,50.5,-28.0,16,17,2025
2025-09-25,81,46.0938,6.9141,50.75,1.5,24,25,2025
2025-09-26,81,50.1875,7.5281,46.5,28.0,17,18,2025
2025-09-29,81,52.625,7.8937,35.0,-9.25,14,15,2025
2025-09-30,81,47.5625,7.1344,50.5,18.75,19,20,2025
2025-10-01,81,47.9062,7.1859,64.25,48.5,8,9,2025
2025-10-02,81,50.4062,7.5609,38.75,-12.0,11,12,2025
2025-10-03,81,48.875,7.3312,46.0,-10.25,16,17,2025
2025-10-06,81,47.7812,7.1672,31.25,0.5,5,6,2025
2025-10-07,81,45.375,6.8062,54.5,-31.0,17,18,2025
2025-10-08,81,45.8438,6.8766,39.0,30.0,12,13,2025
2025-10-09,81,44.9062,6.7359,48.75,-26.75,20,21,2025
2025-10-10,81,46.625,6.9937,217.0,-183.0,29,30,2025
2025-10-13,81,67.4375,10.1156,49.75,22.0,14,15,2025
2025-10-14,81,65.625,9.8438,129.25,46.25,15,16,2025
2025-10-15,81,76.9375,11.5406,115.25,-17.0,13,14,2025
2025-10-16,81,85.5938,12.8391,118.5,-79.0,29,30,2025
2025-10-17,81,96.5,14.475,77.5,56.0,20,21,2025
2025-10-20,81,99.375,14.9062,50.0,43.75,1,2,2025
2025-10-21,81,100.75,15.1125,30.5,-6.5,7,8,2025
2025-10-22,81,98.4688,14.7703,88.5,-40.25,10,11,2025
2025-10-23,81,82.4062,12.3609,49.75,35.75,10,11,2025
2025-10-24,81,82.4062,12.3609,28.75,4.75,10,11,2025
2025-10-27,81,69.8438,10.4766,35.0,27.0,4,5,2025
2025-10-28,81,59.8125,8.9719,41.75,-1.75,9,10,2025
2025-10-29,81,50.2188,7.5328,69.75,-20.5,21,22,2025
2025-10-30,81,49.25,7.3875,62.75,-18.25,26,27,2025
2025-10-31,81,50.8438,7.6266,59.0,-30.0,19,20,2025
2025-11-03,81,54.4062,8.1609,60.0,-22.5,21,22,2025
2025-11-04,81,50.8438,7.6266,54.5,-7.0,22,23,2025
2025-11-05,81,51.4375,7.7156,68.0,23.75,19,20,2025
2025-11-06,81,56.3438,8.4516,88.0,-52.5,29,30,2025
2025-11-07,81,62.9688,9.4453,107.0,37.0,26,27,2025
2025-11-10,81,71.125,10.6687,73.0,46.5,12,13,2025
2025-11-11,81,71.5312,10.7297,49.25,36.0,14,15,2025
2025-11-12,81,69.8438,10.4766,40.75,-12.25,15,16,2025
2025-11-13,81,67.5625,10.1344,104.5,-70.5,22,23,2025
2025-11-14,81,73.125,10.9688,125.0,72.25,23,24,2025
2025-11-17,81,81.9375,12.2906,116.25,-34.25,15,16,2025
2025-11-18,81,87.9688,13.1953,93.5,-23.5,32,33,2025
2025-11-19,81,88.6562,13.2984,87.0,21.5,18,19,2025
2025-11-20,81,86.1562,12.9234,240.75,-208.0,22,23,2025
2025-11-21,81,107.125,16.0687,138.5,45.5,20,21,2025
2025-11-24,81,118.2812,17.7422,85.0,65.75,7,8,2025
2025-11-25,81,123.8125,18.5719,118.0,66.25,10,11,2025
2025-11-26,81,125.5,18.825,51.0,25.25,6,7,2025
2025-11-27,42,116.25,17.4375,6.75,-1.25,0,0,2025
2025-11-28,45,102.5625,15.3844,32.5,23.0,1,2,2025
2025-12-01,81,94.9375,14.2406,43.0,12.25,8,9,2025
2025-12-02,81,89.4375,13.4156,45.5,-4.25,12,13,2025
2025-12-03,81,65.0312,9.7547,53.0,35.0,10,11,2025
2025-12-04,81,54.3438,8.1516,40.5,-10.5,18,19,2025
2025-12-05,81,48.7812,7.3172,38.5,5.0,19,20,2025
2025-12-08,81,38.8438,5.8266,51.0,-31.0,20,21,2025
2025-12-09,81,38.8438,5.8266,28.25,-3.75,22,23,2025
2025-12-10,81,41.5312,6.2297,77.25,47.75,24,25,2025
2025-12-11,81,47.125,7.0687,76.75,44.75,19,20,2025
2025-12-12,81,51.3438,7.7016,98.0,-61.5,31,32,2025
2025-12-15,81,57.9062,8.6859,65.5,-47.5,21,22,2025
2025-12-16,81,59.4688,8.9203,63.0,-8.5,22,23,2025
2025-12-17,81,62.2812,9.3422,95.75,-71.0,24,25,2025
2025-12-18,81,69.4375,10.4156,60.25,-18.0,17,18,2025
2025-12-19,81,70.5938,10.5891,48.0,42.25,9,10,2025
2025-12-22,81,73.0625,10.9594,27.75,9.5,7,8,2025
2025-12-23,81,66.875,10.0312,45.0,38.5,3,4,2025
2025-12-24,45,62.9062,9.4359,30.75,21.0,2,3,2025
2025-12-26,81,54.5,8.175,25.0,-5.75,5,6,2025
2025-12-29,81,49.4375,7.4156,31.75,3.25,10,11,2025
2025-12-30,81,45.5312,6.8297,20.75,-4.25,11,12,2025
2025-12-31,81,36.1562,5.4234,57.25,-47.75,20,21,2025
2026-01-02,81,35.7812,5.3672,73.0,-24.75,24,25,2026
2026-01-05,81,38.9062,5.8359,30.75,10.25,18,19,2026
2026-01-06,81,39.2812,5.8922,46.0,40.25,8,9,2026
2026-01-07,81,39.4062,5.9109,47.75,-29.0,18,19,2026
2026-01-08,81,41.5312,6.2297,32.5,10.5,33,34,2026
2026-01-09,81,42.4688,6.3703,61.75,33.75,14,15,2026
2026-01-12,81,46.2188,6.9328,56.5,47.0,10,11,2026
