up,dt_entry,day,R_pts,hwb,entry_tick_low,entry_tick_high,conf400,conf800,outcome,target_first,resolved,mfe_pts,mae_pts,bars_to_out
False,2022-11-10 09:45:00,2022-11-10,25.25,4711.38,-505.0,666.0,True,False,stop,False,True,3.88,15.12,0.0
True,2022-11-10 11:30:00,2022-11-10,41.5,4719.5,-1023.0,510.0,True,True,stop,False,True,6.5,6.0,0.0
False,2022-11-10 12:00:00,2022-11-10,31.25,4724.62,-327.0,764.0,True,False,stop,False,True,14.38,3.88,1.0
False,2022-11-11 11:00:00,2022-11-11,35.5,4778.0,-584.0,653.0,True,False,stop,False,True,11.5,4.5,1.0
True,2022-11-14 08:30:00,2022-11-14,54.0,4787.25,-718.0,152.0,True,False,stop,False,True,11.0,8.25,1.0
False,2022-11-14 09:00:00,2022-11-14,35.25,4796.62,-411.0,583.0,True,False,stop,False,True,5.62,8.38,0.0
True,2022-11-14 10:00:00,2022-11-14,31.0,4794.5,-919.0,221.0,True,True,stop,False,True,11.75,5.25,0.0
False,2022-11-14 10:30:00,2022-11-14,26.5,4796.75,-604.0,836.0,True,True,stop,False,True,11.0,7.25,0.0
True,2022-11-14 14:00:00,2022-11-14,38.5,4802.75,-1162.0,573.0,True,True,stop,False,True,12.25,6.25,0.0
False,2022-11-15 08:30:00,2022-11-15,53.5,4795.25,-189.0,1763.0,True,True,stop,False,True,0.0,48.0,0.0
True,2022-11-15 12:15:00,2022-11-15,74.75,4805.88,-1066.0,576.0,True,True,stop,False,True,10.88,27.12,0.0
False,2022-11-15 13:00:00,2022-11-15,78.75,4803.88,-1043.0,1143.0,True,True,stop,False,True,35.38,9.88,4.0
True,2022-11-16 08:30:00,2022-11-16,50.75,4789.88,-746.0,175.0,True,False,stop,False,True,7.38,6.12,0.0
False,2022-11-16 11:45:00,2022-11-16,44.5,4793.0,-397.0,975.0,True,True,target,True,True,72.5,2.75,14.0
True,2022-11-16 12:00:00,2022-11-16,25.0,4783.25,-727.0,633.0,True,False,stop,False,True,4.75,10.25,2.0
False,2022-11-17 11:45:00,2022-11-17,77.5,4757.0,-197.0,947.0,True,True,stop,False,True,6.25,10.0,2.0
True,2022-11-17 13:45:00,2022-11-17,48.75,4742.62,-537.0,820.0,True,False,stop,False,True,9.12,9.38,2.0
False,2022-11-17 14:45:00,2022-11-17,33.75,4750.12,-457.0,636.0,True,False,stop,False,True,5.62,11.38,0.0
True,2022-11-18 09:00:00,2022-11-18,63.0,4764.75,-562.0,384.0,True,False,stop,False,True,12.25,17.75,9.0
False,2022-11-18 14:00:00,2022-11-18,49.25,4771.62,-213.0,634.0,True,False,stop,False,True,8.38,10.62,2.0
True,2022-11-21 08:30:00,2022-11-21,40.25,4767.12,-613.0,262.0,True,False,stop,False,True,6.88,7.88,0.0
False,2022-11-21 12:00:00,2022-11-21,45.25,4764.62,-118.0,659.0,True,False,stop,False,True,9.38,8.12,2.0
False,2022-11-23 12:30:00,2022-11-23,34.75,4825.12,-192.0,634.0,True,False,stop,False,True,8.38,18.12,2.0
True,2022-11-25 08:30:00,2022-11-25,44.25,4829.88,-159.0,263.0,False,False,stop,False,True,13.88,25.88,15.0
False,2022-11-30 12:30:00,2022-11-30,106.25,4798.88,-712.0,1177.0,True,True,stop,False,True,45.88,14.12,1.0
True,2022-11-30 09:00:00,2022-11-30,29.25,4760.38,-547.0,388.0,True,False,stop,False,True,6.38,5.88,0.0
False,2022-11-30 12:00:00,2022-11-30,27.75,4761.12,-266.0,749.0,True,False,stop,False,True,8.12,41.88,2.0
True,2022-12-05 09:00:00,2022-12-05,167.25,4830.88,-726.0,418.0,True,False,stop,False,True,19.38,20.12,13.0
False,2022-12-01 09:45:00,2022-12-01,55.5,4886.75,-372.0,681.0,True,False,stop,False,True,20.0,7.0,16.0
True,2022-12-02 08:30:00,2022-12-02,38.0,4878.0,-1463.0,133.0,True,True,stop,False,True,0.0,46.0,0.0
False,2022-12-02 10:30:00,2022-12-02,65.0,4864.5,-85.0,758.0,True,False,stop,False,True,8.5,8.75,1.0
True,2022-12-05 08:30:00,2022-12-05,58.0,4861.0,-1008.0,11.0,True,True,stop,False,True,0.0,12.25,0.0
True,2022-12-07 08:45:00,2022-12-07,36.25,4744.12,-606.0,285.0,True,False,stop,False,True,8.88,11.88,0.0
False,2022-12-07 09:15:00,2022-12-07,33.5,4745.5,-498.0,765.0,True,False,stop,False,True,5.0,12.0,0.0
True,2022-12-07 10:15:00,2022-12-07,37.25,4747.38,-920.0,384.0,True,True,stop,False,True,7.12,13.62,0.0
False,2022-12-07 11:45:00,2022-12-07,34.5,4748.75,-251.0,619.0,True,False,stop,False,True,7.0,4.25,1.0
True,2022-12-07 12:45:00,2022-12-07,24.0,4743.5,-859.0,310.0,True,True,stop,False,True,5.0,6.0,0.0
False,2022-12-07 14:45:00,2022-12-07,25.5,4742.75,-471.0,536.0,True,False,stop,False,True,6.75,18.75,2.0
True,2022-12-08 13:00:00,2022-12-08,51.75,4755.88,-1100.0,423.0,True,True,stop,False,True,17.88,7.38,9.0
False,2022-12-09 08:45:00,2022-12-09,33.25,4765.12,-583.0,354.0,False,False,stop,False,True,6.88,11.38,0.0
True,2022-12-09 12:00:00,2022-12-09,35.5,4766.25,-765.0,280.0,True,False,stop,False,True,7.0,5.0,1.0
False,2022-12-12 10:00:00,2022-12-12,46.0,4761.0,-539.0,884.0,True,True,stop,False,True,11.0,5.75,6.0
True,2022-12-13 10:45:00,2022-12-13,174.5,4825.25,-911.0,513.0,True,True,stop,False,True,30.25,24.75,3.0
False,2022-12-14 10:00:00,2022-12-14,114.75,4855.12,-475.0,665.0,True,False,target,True,True,86.62,7.12,14.0
True,2022-12-13 13:45:00,2022-12-13,42.0,4818.75,-987.0,757.0,True,True,stop,False,True,21.0,12.75,1.0
False,2022-12-13 14:15:00,2022-12-13,33.75,4822.88,-486.0,976.0,True,True,stop,False,True,14.12,12.12,1.0
True,2022-12-14 13:00:00,2022-12-14,56.25,4834.12,-1020.0,619.0,True,True,stop,False,True,23.62,40.38,0.0
False,2022-12-14 14:00:00,2022-12-14,93.75,4815.38,-688.0,1175.0,True,True,stop,False,True,25.38,27.62,0.0
True,2022-12-14 14:15:00,2022-12-14,74.5,4805.75,-1080.0,656.0,True,True,stop,False,True,29.25,11.75,0.0
False,2022-12-14 14:45:00,2022-12-14,59.5,4813.25,-821.0,1017.0,True,True,target,True,True,78.75,2.75,2.0
True,2022-12-14 15:00:00,2022-12-14,32.5,4799.75,-228.0,17.0,False,False,stop,False,True,12.5,65.25,1.0
True,2022-12-15 14:45:00,2022-12-15,30.75,4694.88,-771.0,455.0,True,False,stop,False,True,6.38,4.38,0.0
True,2022-12-16 15:00:00,2022-12-16,40.25,4646.88,-461.0,571.0,True,False,stop,False,True,3.88,6.62,0.0
False,2022-12-20 09:15:00,2022-12-20,73.25,4630.38,-373.0,669.0,True,False,stop,False,True,26.62,20.38,24.0
True,2022-12-20 10:15:00,2022-12-20,43.5,4615.5,-854.0,323.0,True,True,stop,False,True,6.25,11.75,0.0
False,2022-12-20 10:45:00,2022-12-20,33.5,4620.5,-453.0,678.0,True,False,stop,False,True,9.25,8.25,1.0
True,2022-12-22 08:30:00,2022-12-22,86.5,4647.0,-1375.0,16.0,True,True,stop,False,True,0.0,23.25,0.0
False,2022-12-22 15:00:00,2022-12-22,130.25,4625.12,-177.0,60.0,False,False,stop,False,True,32.38,16.38,13.0
True,2022-12-23 08:45:00,2022-12-23,68.25,4594.12,-600.0,144.0,True,False,target,True,True,50.38,1.38,31.0
False,2022-12-23 09:00:00,2022-12-23,35.5,4610.5,-612.0,680.0,True,False,stop,False,True,16.0,5.75,0.0
True,2022-12-23 10:00:00,2022-12-23,47.25,4616.38,-641.0,780.0,True,False,stop,False,True,27.62,7.62,23.0
False,2022-12-23 10:15:00,2022-12-23,27.25,4626.38,-512.0,672.0,True,False,stop,False,True,7.62,7.88,1.0
True,2022-12-27 08:30:00,2022-12-27,31.25,4628.38,-509.0,95.0,True,False,stop,False,True,15.12,7.88,0.0
False,2022-12-27 09:15:00,2022-12-27,35.25,4626.38,-279.0,1045.0,True,True,stop,False,True,4.88,16.38,0.0
True,2022-12-27 12:45:00,2022-12-27,35.75,4626.62,-790.0,133.0,True,False,stop,False,True,4.88,7.88,2.0
False,2022-12-27 14:00:00,2022-12-27,27.25,4630.88,-437.0,759.0,True,False,stop,False,True,7.12,5.38,2.0
True,2022-12-28 08:45:00,2022-12-28,29.25,4631.88,-592.0,331.0,True,False,stop,False,True,12.62,3.62,0.0
False,2022-12-29 08:30:00,2022-12-29,61.75,4615.62,-25.0,1192.0,True,True,stop,False,True,15.12,10.38,0.0
True,2022-12-28 12:30:00,2022-12-28,29.75,4599.62,-907.0,514.0,True,True,stop,False,True,5.88,5.12,2.0
False,2022-12-29 08:30:00,2022-12-29,38.5,4595.25,-25.0,1192.0,True,True,stop,False,True,0.0,30.75,0.0
True,2022-12-30 08:30:00,2022-12-30,78.25,4615.12,-1383.0,217.0,True,True,stop,False,True,10.38,15.88,1.0
False,2022-12-30 14:45:00,2022-12-30,55.0,4626.75,-609.0,818.0,True,True,stop,False,True,7.5,7.0,0.0
True,2022-12-30 10:00:00,2022-12-30,25.75,4612.12,-600.0,431.0,True,False,stop,False,True,4.38,6.62,1.0
False,2022-12-30 12:30:00,2022-12-30,32.0,4609.0,-322.0,861.0,True,True,stop,False,True,14.5,6.5,6.0
True,2023-01-03 08:45:00,2023-01-03,80.0,4633.0,-693.0,560.0,True,False,stop,False,True,29.5,15.5,1.0
False,2023-01-04 08:30:00,2023-01-04,87.0,4629.5,-249.0,1131.0,True,True,stop,False,True,2.25,20.75,0.0
True,2023-01-04 09:15:00,2023-01-04,65.5,4618.75,-512.0,638.0,True,False,target,True,True,49.0,4.75,6.0
False,2023-01-04 09:45:00,2023-01-04,37.5,4632.75,-227.0,945.0,True,True,stop,False,True,3.0,5.5,0.0
True,2023-01-04 13:00:00,2023-01-04,53.75,4640.88,-996.0,796.0,True,True,stop,False,True,23.88,9.88,0.0
False,2023-01-04 14:00:00,2023-01-04,48.25,4643.62,-771.0,1236.0,True,True,stop,False,True,5.62,5.88,0.0
True,2023-01-04 14:15:00,2023-01-04,30.0,4634.5,-874.0,753.0,True,True,stop,False,True,11.5,14.25,1.0
False,2023-01-04 15:00:00,2023-01-04,29.75,4634.62,-61.0,508.0,True,False,stop,False,True,0.0,12.88,0.0
True,2023-01-05 08:30:00,2023-01-05,27.75,4633.62,-1136.0,3.0,True,True,stop,False,True,0.0,36.12,0.0
False,2023-01-05 09:00:00,2023-01-05,52.5,4621.25,-532.0,1002.0,True,True,stop,False,True,27.25,25.25,25.0
True,2023-01-05 09:15:00,2023-01-05,30.0,4610.0,-878.0,422.0,True,True,stop,False,True,8.0,7.0,0.0
False,2023-01-05 11:30:00,2023-01-05,31.0,4609.5,-433.0,673.0,True,False,stop,False,True,13.0,11.5,3.0
True,2023-01-05 14:00:00,2023-01-05,30.0,4609.0,-887.0,275.0,True,True,stop,False,True,6.0,8.75,1.0
False,2023-01-06 08:30:00,2023-01-06,28.75,4609.62,-443.0,1477.0,True,True,stop,False,True,3.62,36.88,0.0
True,2023-01-06 08:45:00,2023-01-06,51.25,4620.88,-567.0,492.0,True,False,stop,False,True,0.62,20.38,0.0
False,2023-01-06 09:00:00,2023-01-06,46.0,4623.5,-337.0,896.0,True,True,stop,False,True,9.5,17.75,0.0
True,2023-01-10 09:30:00,2023-01-10,144.25,4672.62,-926.0,273.0,True,True,open,False,False,102.38,3.88,
False,2023-01-10 14:45:00,2023-01-10,68.5,4710.5,-179.0,747.0,True,False,stop,False,True,9.0,27.75,2.0
True,2023-01-10 09:30:00,2023-01-10,30.25,4691.38,-926.0,273.0,True,True,stop,False,True,0.0,21.62,0.0
False,2023-01-10 10:00:00,2023-01-10,37.75,4687.62,-207.0,630.0,True,False,stop,False,True,0.0,7.12,0.0
False,2023-01-12 09:00:00,2023-01-12,45.75,4751.62,-464.0,926.0,True,True,stop,False,True,10.62,21.38,0.0
True,2023-01-12 09:45:00,2023-01-12,46.25,4751.88,-730.0,701.0,True,False,target,True,True,34.12,3.88,7.0
False,2023-01-12 10:15:00,2023-01-12,27.0,4761.5,-518.0,595.0,True,False,stop,False,True,5.25,5.25,0.0
True,2023-01-12 12:30:00,2023-01-12,41.0,4768.5,-1006.0,894.0,True,True,stop,False,True,10.5,8.25,0.0
False,2023-01-12 12:45:00,2023-01-12,28.75,4774.62,-171.0,811.0,True,True,stop,False,True,0.0,14.88,0.0
True,2023-01-12 13:45:00,2023-01-12,29.75,4775.12,-708.0,615.0,True,False,stop,False,True,9.12,6.62,1.0
False,2023-01-13 09:00:00,2023-01-13,52.75,4763.62,-394.0,552.0,True,False,stop,False,True,16.62,6.62,1.0
True,2023-01-18 09:45:00,2023-01-18,69.5,4772.0,-881.0,260.0,True,True,stop,False,True,11.5,10.25,1.0
False,2023-01-17 11:00:00,2023-01-17,32.5,4790.5,-491.0,497.0,True,False,stop,False,True,15.0,10.0,17.0
True,2023-01-18 09:15:00,2023-01-18,30.75,4789.62,-660.0,683.0,True,False,stop,False,True,12.88,12.88,1.0
False,2023-01-20 13:15:00,2023-01-20,131.75,4739.12,-221.0,562.0,True,False,stop,False,True,3.12,16.88,3.0
True,2023-01-19 14:45:00,2023-01-19,38.5,4692.5,-602.0,422.0,True,False,stop,False,True,7.0,6.5,0.0
False,2023-01-20 08:45:00,2023-01-20,28.0,4697.75,-77.0,628.0,True,False,stop,False,True,5.25,3.5,0.0
True,2023-01-25 08:30:00,2023-01-25,144.5,4756.0,-1332.0,179.0,True,True,stop,False,True,10.0,21.25,4.0
False,2023-01-24 09:45:00,2023-01-24,51.5,4802.5,-184.0,750.0,True,False,stop,False,True,9.5,9.0,11.0
True,2023-01-25 08:30:00,2023-01-25,42.25,4797.88,-1332.0,179.0,True,True,stop,False,True,0.0,46.12,0.0
False,2023-01-25 10:45:00,2023-01-25,84.25,4776.88,-345.0,922.0,True,True,stop,False,True,16.88,12.12,6.0
False,2023-01-26 09:15:00,2023-01-26,33.0,4823.25,-464.0,594.0,True,False,stop,False,True,4.25,8.25,0.0
True,2023-01-26 09:30:00,2023-01-26,24.75,4819.12,-611.0,525.0,True,False,stop,False,True,10.88,6.38,0.0
False,2023-01-26 10:30:00,2023-01-26,32.75,4815.12,-496.0,699.0,True,False,stop,False,True,8.12,12.12,2.0
True,2023-01-30 08:30:00,2023-01-30,66.5,4832.0,-961.0,149.0,True,True,stop,False,True,17.5,11.75,4.0
False,2023-01-27 10:15:00,2023-01-27,30.75,4849.88,-371.0,572.0,True,False,stop,False,True,12.12,9.38,1.0
True,2023-01-27 14:45:00,2023-01-27,46.25,4857.62,-643.0,366.0,True,False,stop,False,True,14.38,33.12,2.0
False,2023-01-31 14:45:00,2023-01-31,56.25,4852.62,-648.0,735.0,True,False,stop,False,True,7.88,10.12,0.0
True,2023-01-30 09:15:00,2023-01-30,25.0,4837.0,-508.0,347.0,True,False,stop,False,True,8.25,7.0,0.0
False,2023-01-31 09:15:00,2023-01-31,48.5,4825.25,-352.0,690.0,True,False,stop,False,True,9.75,5.75,2.0
True,2023-02-01 13:00:00,2023-02-01,61.75,4831.88,-829.0,875.0,True,True,stop,False,True,26.38,7.62,0.0
False,2023-02-01 13:15:00,2023-02-01,38.5,4843.5,-810.0,536.0,True,False,stop,False,True,2.75,10.25,0.0
False,2023-02-01 15:00:00,2023-02-01,37.25,4916.12,-253.0,449.0,True,False,stop,False,True,17.12,31.38,1.0
True,2023-02-02 13:45:00,2023-02-02,82.5,4938.75,-953.0,627.0,True,True,stop,False,True,9.25,10.0,1.0
False,2023-02-02 14:30:00,2023-02-02,51.25,4954.38,-765.0,681.0,True,False,stop,False,True,11.38,10.62,1.0
True,2023-02-03 08:30:00,2023-02-03,49.75,4953.62,-1239.0,217.0,True,True,stop,False,True,0.0,42.88,0.0
False,2023-02-03 09:15:00,2023-02-03,67.75,4944.62,-405.0,568.0,True,False,stop,False,True,6.62,10.88,0.0
True,2023-02-03 11:45:00,2023-02-03,54.75,4938.12,-1203.0,188.0,True,True,stop,False,True,21.38,16.12,1.0
False,2023-02-07 11:45:00,2023-02-07,90.0,4920.5,-16.0,1121.0,True,True,stop,False,True,12.5,26.0,0.0
True,2023-02-06 10:45:00,2023-02-06,32.5,4891.75,-800.0,283.0,True,True,stop,False,True,9.5,4.0,2.0
False,2023-02-07 10:00:00,2023-02-07,30.5,4892.75,-179.0,843.0,True,True,stop,False,True,11.5,7.0,2.0
True,2023-02-07 12:15:00,2023-02-07,69.0,4912.0,-1252.0,510.0,True,True,stop,False,True,12.5,20.25,0.0
False,2023-02-07 13:00:00,2023-02-07,76.75,4908.12,-282.0,1219.0,True,True,stop,False,True,25.62,13.12,1.0
True,2023-02-08 09:30:00,2023-02-08,90.0,4914.75,-674.0,350.0,True,False,stop,False,True,12.5,17.0,3.0
False,2023-02-09 08:30:00,2023-02-09,64.75,4927.38,13.0,1385.0,True,True,stop,False,True,2.88,10.88,0.0
True,2023-02-08 12:30:00,2023-02-08,24.75,4907.38,-707.0,587.0,True,False,stop,False,True,3.62,4.62,0.0
False,2023-02-09 08:30:00,2023-02-09,27.0,4906.25,13.0,1385.0,True,True,stop,False,True,0.0,32.0,0.0
True,2023-02-09 09:15:00,2023-02-09,45.5,4915.5,-776.0,529.0,True,False,stop,False,True,17.25,8.75,3.0
False,2023-02-13 08:45:00,2023-02-13,88.5,4894.0,-274.0,694.0,True,False,stop,False,True,13.0,15.75,4.0
True,2023-02-10 08:30:00,2023-02-10,24.25,4861.88,-485.0,214.0,True,False,stop,False,True,0.0,15.88,0.0
False,2023-02-10 09:15:00,2023-02-10,32.75,4857.62,-397.0,834.0,True,True,stop,False,True,0.0,14.62,0.0
True,2023-02-10 09:45:00,2023-02-10,31.0,4856.75,-743.0,407.0,True,False,stop,False,True,4.5,7.25,0.0
False,2023-02-10 11:30:00,2023-02-10,28.5,4858.0,-241.0,1029.0,True,True,stop,False,True,9.0,5.0,2.0
True,2023-02-14 10:30:00,2023-02-14,78.5,4883.0,-1012.0,347.0,True,True,stop,False,True,50.25,13.25,46.0
False,2023-02-14 08:45:00,2023-02-14,36.75,4903.88,-354.0,656.0,True,False,stop,False,True,1.12,24.12,0.0
True,2023-02-14 09:30:00,2023-02-14,56.0,4913.5,-927.0,326.0,True,True,stop,False,True,14.75,20.5,0.0
False,2023-02-14 12:00:00,2023-02-14,58.25,4912.38,-480.0,1090.0,True,True,stop,False,True,12.38,8.88,0.0
True,2023-02-14 10:15:00,2023-02-14,26.75,4896.62,-994.0,652.0,True,True,stop,False,True,13.12,8.88,0.0
False,2023-02-14 11:00:00,2023-02-14,34.75,4892.62,-310.0,903.0,True,True,stop,False,True,8.88,4.88,0.0
True,2023-02-15 08:30:00,2023-02-15,52.5,4901.5,-1002.0,535.0,True,True,stop,False,True,3.25,10.25,0.0
False,2023-02-15 09:30:00,2023-02-15,43.25,4906.12,-611.0,646.0,True,False,stop,False,True,11.62,5.38,3.0
True,2023-02-16 08:30:00,2023-02-16,48.75,4908.88,-1334.0,199.0,True,True,stop,False,True,0.0,39.12,0.0
False,2023-02-16 09:45:00,2023-02-16,63.5,4901.5,-367.0,509.0,True,False,stop,False,True,6.0,8.0,6.0
True,2023-02-16 14:15:00,2023-02-16,47.25,4893.38,-1076.0,536.0,True,True,stop,False,True,4.12,13.12,0.0
True,2023-02-17 09:45:00,2023-02-17,30.75,4843.88,-568.0,185.0,True,False,stop,False,True,0.0,9.38,0.0
False,2023-02-17 13:00:00,2023-02-17,32.0,4843.25,-732.0,633.0,True,False,stop,False,True,5.5,7.0,1.0
True,2023-02-21 08:30:00,2023-02-21,34.75,4844.62,-1104.0,152.0,True,True,stop,False,True,0.0,28.38,0.0
True,2023-02-22 13:15:00,2023-02-22,35.0,4779.0,-969.0,714.0,True,True,stop,False,True,10.5,7.5,0.0
False,2023-02-23 08:30:00,2023-02-23,41.25,4775.88,-226.0,1406.0,True,True,stop,False,True,0.0,25.62,0.0
True,2023-02-23 09:45:00,2023-02-23,50.5,4780.5,-937.0,226.0,True,True,stop,False,True,7.5,8.5,0.0
False,2023-02-23 13:15:00,2023-02-23,60.0,4775.75,-152.0,1020.0,True,True,stop,False,True,2.75,8.25,0.0
True,2023-02-24 08:30:00,2023-02-24,54.25,4772.88,-1293.0,44.0,True,True,stop,False,True,0.0,42.62,0.0
False,2023-02-27 08:30:00,2023-02-27,81.0,4759.5,-154.0,1284.0,True,True,stop,False,True,0.0,23.75,0.0
True,2023-02-24 11:30:00,2023-02-24,31.0,4734.5,-641.0,554.0,True,False,stop,False,True,8.0,6.25,1.0
False,2023-02-24 12:45:00,2023-02-24,24.5,4737.75,-260.0,786.0,True,False,stop,False,True,2.5,4.0,0.0
True,2023-02-27 10:30:00,2023-02-27,70.75,4760.88,-854.0,376.0,True,True,stop,False,True,17.12,10.88,16.0
False,2023-02-28 11:45:00,2023-02-28,49.75,4771.38,-212.0,675.0,True,False,target,True,True,38.88,3.62,14.0
True,2023-02-28 13:45:00,2023-02-28,28.5,4760.75,-626.0,422.0,True,False,stop,False,True,7.5,4.25,1.0
False,2023-03-01 11:00:00,2023-03-01,60.5,4744.75,-835.0,799.0,True,False,stop,False,True,42.25,7.25,39.0
True,2023-03-01 12:15:00,2023-03-01,31.0,4730.0,-625.0,371.0,True,False,stop,False,True,6.0,3.75,1.0
False,2023-03-02 09:45:00,2023-03-02,43.0,4724.0,-298.0,688.0,True,False,stop,False,True,10.25,14.5,11.0
True,2023-03-07 10:15:00,2023-03-07,151.5,4778.25,-717.0,370.0,True,False,stop,False,True,20.25,18.75,10.0
True,2023-03-07 09:45:00,2023-03-07,27.25,4797.38,-993.0,563.0,True,True,stop,False,True,3.88,15.62,0.0
False,2023-03-09 08:30:00,2023-03-09,65.25,4778.38,-282.0,484.0,True,False,stop,False,True,8.38,12.88,1.0
True,2023-03-08 09:45:00,2023-03-08,29.0,4760.25,-800.0,401.0,True,True,stop,False,True,9.25,5.5,3.0
False,2023-03-08 14:30:00,2023-03-08,31.75,4758.88,-173.0,737.0,True,False,stop,False,True,9.62,6.12,0.0
True,2023-03-09 10:30:00,2023-03-09,48.25,4767.12,-521.0,151.0,True,False,stop,False,True,6.12,9.62,2.0
True,2023-03-09 15:00:00,2023-03-09,25.0,4693.5,-387.0,-161.0,False,False,stop,False,True,2.25,8.25,0.0
False,2023-03-10 09:00:00,2023-03-10,56.0,4678.0,-587.0,709.0,True,False,stop,False,True,19.25,10.5,3.0
True,2023-03-10 10:45:00,2023-03-10,56.25,4678.12,-1085.0,372.0,True,True,stop,False,True,16.38,19.12,1.0
False,2023-03-13 10:00:00,2023-03-13,88.5,4662.0,-625.0,1001.0,True,True,stop,False,True,18.25,15.5,4.0
True,2023-03-10 14:00:00,2023-03-10,41.25,4638.38,-915.0,983.0,True,True,stop,False,True,15.88,5.38,1.0
False,2023-03-13 08:45:00,2023-03-13,81.25,4618.38,-634.0,709.0,True,False,stop,False,True,36.12,16.12,0.0
True,2023-03-13 09:15:00,2023-03-13,67.25,4611.38,-899.0,752.0,True,True,target,True,True,54.62,3.38,3.0
False,2023-03-13 09:30:00,2023-03-13,37.0,4626.5,-695.0,907.0,True,True,stop,False,True,15.75,8.25,0.0
True,2023-03-13 11:45:00,2023-03-13,63.25,4639.62,-1101.0,684.0,True,True,stop,False,True,16.88,12.62,1.0
False,2023-03-13 10:45:00,2023-03-13,25.0,4658.75,-1104.0,852.0,True,True,stop,False,True,12.5,10.5,0.0
True,2023-03-13 11:15:00,2023-03-13,31.25,4661.88,-1120.0,549.0,True,True,stop,False,True,5.38,17.12,0.0
False,2023-03-13 12:45:00,2023-03-13,50.5,4652.25,-758.0,752.0,True,False,stop,False,True,7.5,10.25,1.0
True,2023-03-13 14:00:00,2023-03-13,41.75,4647.88,-925.0,879.0,True,True,stop,False,True,14.12,20.38,1.0
False,2023-03-14 08:30:00,2023-03-14,45.75,4645.88,-383.0,1295.0,True,True,stop,False,True,0.0,44.12,0.0
True,2023-03-14 12:15:00,2023-03-14,86.5,4666.25,-1255.0,654.0,True,True,stop,False,True,12.75,16.0,3.0
False,2023-03-14 14:45:00,2023-03-14,67.0,4676.0,-601.0,663.0,True,False,stop,False,True,9.75,18.5,0.0
True,2023-03-15 08:30:00,2023-03-15,52.0,4668.5,-1224.0,545.0,True,True,stop,False,True,0.0,42.75,0.0
False,2023-03-15 13:15:00,2023-03-15,82.5,4653.25,-722.0,1133.0,True,True,stop,False,True,29.25,12.25,0.0
True,2023-03-15 11:00:00,2023-03-15,31.75,4627.88,-900.0,455.0,True,True,stop,False,True,4.38,13.38,0.0
False,2023-03-15 12:00:00,2023-03-15,37.25,4625.12,-694.0,978.0,True,True,stop,False,True,17.62,10.38,1.0
True,2023-03-16 08:30:00,2023-03-16,59.0,4636.0,-1158.0,508.0,True,True,target,True,True,55.0,4.0,5.0
False,2023-03-15 14:45:00,2023-03-15,27.25,4651.88,-701.0,820.0,True,True,stop,False,True,13.62,13.88,0.0
True,2023-03-16 08:30:00,2023-03-16,30.0,4653.25,-1158.0,508.0,True,True,stop,False,True,0.0,21.25,0.0
False,2023-03-16 08:45:00,2023-03-16,36.25,4650.12,-574.0,663.0,True,False,stop,False,True,11.38,5.88,0.0
True,2023-03-16 09:15:00,2023-03-16,27.25,4645.62,-666.0,585.0,True,False,stop,False,True,2.88,10.62,0.0
False,2023-03-16 09:30:00,2023-03-16,24.25,4647.12,-492.0,1024.0,True,True,stop,False,True,1.88,16.12,0.0
True,2023-03-17 09:30:00,2023-03-17,98.25,4684.12,-937.0,542.0,True,True,stop,False,True,14.88,14.12,4.0
False,2023-03-16 13:45:00,2023-03-16,25.25,4720.62,-650.0,639.0,True,False,stop,False,True,3.88,3.88,0.0
True,2023-03-17 08:30:00,2023-03-17,28.0,4722.0,-942.0,194.0,True,True,stop,False,True,5.25,10.5,0.0
False,2023-03-20 08:30:00,2023-03-20,66.0,4703.0,-253.0,772.0,True,False,stop,False,True,19.25,8.0,2.0
True,2023-03-17 11:45:00,2023-03-17,32.75,4686.38,-805.0,514.0,True,True,stop,False,True,14.62,13.12,6.0
False,2023-03-17 14:15:00,2023-03-17,33.25,4686.12,-701.0,840.0,True,True,stop,False,True,5.88,6.62,0.0
True,2023-03-20 11:00:00,2023-03-20,57.0,4698.0,-1080.0,208.0,True,True,stop,False,True,13.0,7.0,0.0
False,2023-03-20 11:45:00,2023-03-20,35.5,4708.75,-566.0,891.0,True,True,stop,False,True,7.25,8.0,0.0
True,2023-03-22 14:45:00,2023-03-22,77.5,4729.75,-1097.0,679.0,True,True,stop,False,True,18.75,25.0,0.0
False,2023-03-21 12:15:00,2023-03-21,28.0,4754.5,-450.0,394.0,False,False,stop,False,True,3.25,5.0,1.0
True,2023-03-22 12:00:00,2023-03-22,44.0,4762.5,-767.0,346.0,True,False,target,True,True,40.5,3.75,4.0
