Assembly,Type,Kind,Member,MemberType,Access
"MZpack.NT8","MZpack.ViewModel","Method","AddViewModelItem","IViewItem","public"
"MZpack.NT8","MZpack.ViewModel","Method","Clear","Void","public"
"MZpack.NT8","MZpack.ViewModel","Method","Build","Void","public"
"MZpack.NT8","MZpack.ViewModel","Method","OnPropertyChanged","Void","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Property","AggregatedTradesNumbers","SortedDictionary`2","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Field","L7OdCNVs6j","SortedDictionary`2","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Field","AggregatedRows","SortedDictionary`2[]","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Field","AggregatedRowsBidAsk","SortedDictionary`2","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Field","AggregatedDeltas","SortedDictionary`2","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","OnBarUpdate","Void","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","UpdatePOC","Void","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetTradesNumber","Int32","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","BuildAggregatedRows","Void","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","AddToAggregatedRows","Void","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetClusterLow","Double","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetClusterHigh","Double","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","PriceDiffClusters","Int32","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","PriceAddCluster","Double","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","PriceSubtractCluster","Double","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetClusterRange","Double","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","RefreshModel","Void","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetEffectiveRows","SortedDictionary`2[]","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetEffectiveRowsBidAsk","SortedDictionary`2","public"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetEffectiveTradesNumbers","SortedDictionary`2","nonpublic"
"MZpack.NT8","MZpack.AggregatedFootprintBarBase","Method","GetEffectiveDeltas","SortedDictionary`2","nonpublic"
"MZpack.NT8","MZpack.SRZoneType","Field","value__","Int32","public"
"MZpack.NT8","MZpack.SRZoneType","Field","Imbalance","SRZoneType","public"
"MZpack.NT8","MZpack.SRZoneType","Field","Absorption","SRZoneType","public"
"MZpack.NT8","MZpack.BarSRZonesBase","Property","Type","SRZoneType","public"
"MZpack.NT8","MZpack.BarSRZonesBase","Property","Zones","List`1[]","public"
"MZpack.NT8","MZpack.BarSRZonesBase","Property","EndedZones","List`1[]","public"
"MZpack.NT8","MZpack.BarSRZonesBase","Field","wIUdEivwSg","SRZoneType","nonpublic"
"MZpack.NT8","MZpack.BarSRZonesBase","Field","z8tdBQScVW","List`1[]","nonpublic"
"MZpack.NT8","MZpack.BarSRZonesBase","Field","sRedZs7JlJ","List`1[]","nonpublic"
"MZpack.NT8","MZpack.BarSRZonesBase","Field","Indicator","IFootprintIndicator","nonpublic"
"MZpack.NT8","MZpack.BarSRZonesBase","Field","bar","FootprintBarBase","nonpublic"
