eod_date,kind,strike,dist,mod25,reldist,our_rank
2022-10-31,FN,3750.0,-130.530029296875,True,0.033637166023254395,12.0
2022-10-31,FN,3975.0,94.469970703125,True,0.024344563484191895,28.0
2022-10-31,FN,3925.0,44.469970703125,True,0.011459708213806152,19.0
2022-10-31,FN,3835.0,-45.530029296875,False,0.011732935905456543,61.0
2022-10-31,FN,3870.0,-10.530029296875,False,0.0027135610580444336,11.0
2022-10-31,FN,3775.0,-105.530029296875,True,0.027194738388061523,20.0
2022-11-01,FP,4000.0,140.929931640625,True,0.03651914299149772,
2022-11-01,FP,4100.0,240.929931640625,True,0.06243212156628508,
2022-11-01,FP,3725.0,-134.070068359375,True,0.03474154808916774,
2022-11-01,FP,3700.0,-159.070068359375,True,0.04121979273286458,
2022-11-01,FP,3860.0,0.929931640625,False,0.0002409729867953736,
2022-11-01,FP,3800.0,-59.070068359375,True,0.015306814158077109,
2022-11-01,FN,3940.0,80.929931640625,False,0.020971298217773438,37.0
2022-11-01,FN,3880.0,20.929931640625,False,0.005423545837402344,18.0
2022-11-01,FN,3925.0,65.929931640625,True,0.017084360122680664,17.0
2022-11-01,FN,3930.0,70.929931640625,False,0.018380045890808105,51.0
2022-11-01,FN,3835.0,-24.070068359375,False,0.0062372684478759766,67.0
2022-11-01,FN,3775.0,-84.070068359375,True,0.021785080432891846,16.0
2022-11-02,FP,4000.0,223.489990234375,True,0.05917897467673994,
2022-11-02,FP,3900.0,123.489990234375,True,0.03269950030982138,
2022-11-02,FP,3950.0,173.489990234375,True,0.04593923749328077,
2022-11-02,FP,3775.0,-1.510009765625,True,0.00039984264882664267,
2022-11-02,FN,3740.0,-36.510009765625,False,0.009667634963989258,16.0
2022-11-02,FN,3675.0,-101.510009765625,True,0.026879310607910156,13.0
2022-11-02,FN,3780.0,3.489990234375,False,0.0009241104125976562,11.0
2022-11-02,FN,3835.0,58.489990234375,False,0.01548779010772705,74.0
2022-11-03,FP,4000.0,268.27001953125,True,0.07188891504351336,
2022-11-03,FP,3850.0,118.27001953125,True,0.031693080729381595,
2022-11-03,FP,3730.0,-1.72998046875,False,0.0004635867219237033,
2022-11-03,FP,3700.0,-31.72998046875,True,0.008502753584750056,
2022-11-03,FP,3900.0,168.27001953125,True,0.04509169216742559,
2022-11-03,FN,3780.0,48.27001953125,False,0.012935042381286621,17.0
2022-11-03,FN,3625.0,-106.72998046875,True,0.028600692749023438,13.0
2022-11-03,FN,3660.0,-71.72998046875,False,0.01922166347503662,43.0
2022-11-03,FN,3760.0,28.27001953125,False,0.007575631141662598,22.0
2022-11-03,FN,3675.0,-56.72998046875,True,0.015202045440673828,11.0
2022-11-04,FP,4000.0,232.820068359375,True,0.06180221613624415,
2022-11-04,FP,3650.0,-117.179931640625,True,0.031105477775677293,
2022-11-04,FP,3780.0,12.820068359375,False,0.0034030942487506266,
2022-11-04,FP,3760.0,-7.179931640625,False,0.001905916831930643,
2022-11-04,FP,3700.0,-67.179931640625,True,0.01783295007397423,
2022-11-04,FP,3765.0,-2.179931640625,False,0.0005786640617603256,
2022-11-04,FP,3900.0,132.820068359375,True,0.03525716073283802,
2022-11-04,FN,3875.0,107.820068359375,True,0.02862083911895752,20.0
2022-11-04,FN,3660.0,-107.179931640625,False,0.028450965881347656,64.0
2022-11-04,FN,3725.0,-42.179931640625,True,0.011196672916412354,11.0
2022-11-04,FN,3825.0,57.820068359375,True,0.015348315238952637,16.0
2022-11-04,FN,3675.0,-92.179931640625,True,0.024469196796417236,14.0
2022-11-04,FN,3740.0,-27.179931640625,False,0.007214903831481934,18.0
2022-11-04,FN,3835.0,67.820068359375,False,0.018002867698669434,67.0
2022-11-07,FP,4000.0,191.39990234375,True,0.0502546598319773,
2022-11-07,FP,3650.0,-158.60009765625,True,0.04164262290332077,
2022-11-07,FP,3750.0,-58.60009765625,True,0.015386256407521337,
2022-11-07,FP,3800.0,-8.60009765625,True,0.0022580731596216763,
2022-11-07,FP,3805.0,-3.60009765625,False,0.0009452548348316547,
2022-11-07,FN,3875.0,66.39990234375,True,0.017434239387512207,19.0
2022-11-07,FN,3725.0,-83.60009765625,True,0.021950364112854004,12.0
2022-11-07,FN,3790.0,-18.60009765625,False,0.004883706569671631,13.0
2022-11-07,FN,3835.0,26.39990234375,False,0.006931662559509277,38.0
2022-11-07,FN,3710.0,-98.60009765625,False,0.025888800621032715,43.0
2022-11-08,FP,3840.0,-0.85009765625,False,0.00022133059990259163,
2022-11-08,FP,4000.0,159.14990234375,True,0.04143611395843494,
2022-11-08,FP,3650.0,-190.85009765625,True,0.04968954601292819,
2022-11-08,FP,3950.0,109.14990234375,True,0.02841816253395435,
2022-11-08,FP,3700.0,-140.85009765625,True,0.03667159458844771,
2022-11-08,FP,3830.0,-10.85009765625,False,0.0028249208847985763,
2022-11-08,FN,3875.0,34.14990234375,True,0.00889122486114502,13.0
2022-11-08,FN,3730.0,-110.85009765625,False,0.028860807418823242,29.0
2022-11-08,FN,3925.0,84.14990234375,True,0.021909236907958984,20.0
2022-11-08,FN,3930.0,89.14990234375,False,0.023211002349853516,54.0
2022-11-08,FN,3835.0,-5.85009765625,False,0.001523137092590332,17.0
2022-11-08,FN,3870.0,29.14990234375,False,0.007589459419250488,26.0
2022-11-09,FP,4000.0,247.47998046875,True,0.06595034248469234,
2022-11-09,FP,3700.0,-52.52001953125,True,0.013995933201659705,
2022-11-09,FP,3760.0,7.47998046875,False,0.001993321935610748,
2022-11-09,FN,3675.0,-77.52001953125,True,0.020658135414123535,12.0
2022-11-09,FN,3660.0,-92.52001953125,False,0.024655461311340332,54.0
2022-11-09,FN,3835.0,82.47998046875,False,0.021979928016662598,58.0
2022-11-10,FP,3800.0,-146.919921875,True,0.03722394291830611,
2022-11-10,FP,3945.0,-1.919921875,False,0.00048643547703086654,
2022-11-10,FP,3940.0,-6.919921875,False,0.0017532460784541737,
2022-11-10,FN,3880.0,-66.919921875,False,0.01695495843887329,16.0
2022-11-10,FN,4025.0,78.080078125,True,0.019782543182373047,30.0
2022-11-10,FN,3875.0,-71.919921875,True,0.018221795558929443,13.0
2022-11-11,FP,4010.0,12.179931640625,False,0.003046643278676431,
2022-11-11,FP,3850.0,-147.820068359375,True,0.03697516792446276,
2022-11-11,FP,4150.0,152.179931640625,True,0.03806572808142339,
2022-11-11,FP,3990.0,-7.820068359375,False,0.0019560831217159125,
2022-11-11,FP,3800.0,-197.820068359375,True,0.049481983925443784,
2022-11-11,FN,4075.0,77.179931640625,True,0.01930546760559082,16.0
2022-11-11,FN,3925.0,-72.820068359375,True,0.018214941024780273,15.0
2022-11-11,FN,3960.0,-37.820068359375,False,0.009460151195526123,12.0
2022-11-11,FN,4025.0,27.179931640625,True,0.006798744201660156,20.0
2022-11-11,FN,3930.0,-67.820068359375,False,0.016964256763458252,45.0
2022-11-14,FP,3970.0,-7.64990234375,False,0.0019232216337697894,
2022-11-14,FP,3980.0,2.35009765625,False,0.0005908256669007184,
2022-11-14,FP,3965.0,-12.64990234375,False,0.0031802452841050988,
2022-11-14,FP,3950.0,-27.64990234375,True,0.006951316235111027,
2022-11-14,FN,3880.0,-97.64990234375,False,0.024549663066864014,23.0
2022-11-14,FN,4025.0,47.35009765625,True,0.011904001235961914,21.0
2022-11-14,FN,3930.0,-47.64990234375,False,0.011979401111602783,39.0
2022-11-14,FN,3925.0,-52.64990234375,True,0.013236463069915771,12.0
2022-11-15,FP,4000.0,7.60009765625,True,0.0019036413791584383,
2022-11-15,FP,3850.0,-142.39990234375,True,0.035667745172559884,
2022-11-15,FP,3990.0,-2.39990234375,False,0.0006011177242893906,
2022-11-15,FP,3800.0,-192.39990234375,True,0.04819154068979936,
2022-11-15,FP,3900.0,-92.39990234375,True,0.023143949655320406,
2022-11-15,FN,4075.0,82.60009765625,True,0.02068936824798584,11.0
2022-11-15,FN,4025.0,32.60009765625,True,0.008165597915649414,15.0
2022-11-15,FN,4090.0,97.60009765625,False,0.024446487426757812,14.0
2022-11-15,FN,4060.0,67.60009765625,False,0.016932249069213867,19.0
2022-11-15,FN,4030.0,37.60009765625,False,0.009417891502380371,32.0
2022-11-16,FP,3960.0,-1.699951171875,False,0.000429096396200368,
2022-11-16,FP,3850.0,-111.699951171875,True,0.028194954829639185,
2022-11-16,FP,3965.0,3.300048828125,False,0.0008329880780468812,
2022-11-16,FP,3950.0,-11.699951171875,True,0.0029532653446947554,
2022-11-16,FN,4025.0,63.300048828125,True,0.015977978706359863,16.0
2022-11-16,FN,3875.0,-86.699951171875,True,0.021884560585021973,12.0
2022-11-16,FN,3940.0,-21.699951171875,False,0.005477428436279297,13.0
2022-11-16,FN,3860.0,-101.699951171875,False,0.025670766830444336,36.0
2022-11-17,FP,3940.0,4.60009765625,False,0.0011689022133456461,
2022-11-17,FP,3950.0,14.60009765625,True,0.003709940036222159,
2022-11-17,FP,3700.0,-235.39990234375,True,0.05981600553569055,
2022-11-17,FP,3925.0,-10.39990234375,True,0.0026426545209691232,
2022-11-17,FP,3800.0,-135.39990234375,True,0.034405627306925535,
2022-11-17,FN,3970.0,34.60009765625,False,0.00879204273223877,14.0
2022-11-17,FN,3875.0,-60.39990234375,True,0.015347838401794434,11.0
2022-11-17,FN,3860.0,-75.39990234375,False,0.019159376621246338,27.0
2022-11-17,FN,3895.0,-40.39990234375,False,0.010265767574310303,36.0
2022-11-17,FN,4025.0,89.60009765625,True,0.02276778221130371,25.0
2022-11-18,FP,4000.0,32.5,True,0.008191556395715116,
2022-11-18,FP,3970.0,2.5,False,0.000630119722747402,
2022-11-18,FP,3850.0,-117.5,True,0.02961562696912412,
2022-11-18,FP,3800.0,-167.5,True,0.042218021424070606,
2022-11-18,FP,3700.0,-267.5,True,0.06742281033396347,
2022-11-18,FP,3960.0,-7.5,False,0.001890359168241984,
2022-11-18,FN,3875.0,-92.5,True,0.02331441640853882,18.0
2022-11-18,FN,3940.0,-27.5,False,0.006931304931640625,30.0
2022-11-18,FN,3925.0,-42.5,True,0.010712027549743652,14.0
2022-11-18,FN,4025.0,57.5,True,0.01449275016784668,19.0
2022-11-18,FN,3930.0,-37.5,False,0.009451806545257568,37.0
2022-11-18,FN,3870.0,-97.5,False,0.024574697017669678,32.0
2022-11-21,FP,3750.0,-198.590087890625,True,0.050293923519600825,
2022-11-21,FP,3850.0,-98.590087890625,True,0.024968428146790234,
2022-11-21,FP,4050.0,101.409912109375,True,0.02568256259883106,
2022-11-21,FP,3700.0,-248.590087890625,True,0.06295667120600612,
2022-11-21,FP,3925.0,-23.590087890625,True,0.0059743066171822345,
2022-11-21,FP,3800.0,-148.590087890625,True,0.03763117583319553,
2022-11-21,FN,3875.0,-73.590087890625,True,0.01863706111907959,16.0
2022-11-21,FN,3910.0,-38.590087890625,False,0.0097731351852417,26.0
2022-11-21,FN,3955.0,6.409912109375,False,0.001623392105102539,13.0
2022-11-21,FN,4025.0,76.409912109375,True,0.01935124397277832,19.0
2022-11-21,FN,3930.0,-18.590087890625,False,0.004708051681518555,31.0
2022-11-21,FN,3870.0,-78.590087890625,False,0.01990330219268799,30.0
2022-11-22,FP,4000.0,-2.4599609375,True,0.0006146122538409626,
2022-11-22,FP,4005.0,2.5400390625,False,0.0006346194808417582,
2022-11-22,FP,3850.0,-152.4599609375,True,0.03809156429432192,
2022-11-22,FP,3700.0,-302.4599609375,True,0.07556851633480288,
2022-11-22,FP,4150.0,147.5400390625,True,0.03686233978664011,
2022-11-22,FP,3800.0,-202.4599609375,True,0.05058388164114891,
2022-11-22,FP,3900.0,-102.4599609375,True,0.025599246947494936,
2022-11-22,FN,3970.0,-32.4599609375,False,0.008109986782073975,18.0
2022-11-22,FN,4075.0,72.5400390625,True,0.018123865127563477,15.0
2022-11-22,FN,4080.0,77.5400390625,False,0.019373059272766113,61.0
2022-11-22,FN,3955.0,-47.4599609375,False,0.011857688426971436,23.0
2022-11-22,FN,4020.0,17.5400390625,False,0.00438237190246582,25.0
2022-11-22,FN,4025.0,22.5400390625,True,0.005631566047668457,12.0
2022-11-22,FN,4060.0,57.5400390625,False,0.014376163482666016,45.0
2022-11-23,FP,3800.0,-224.10009765625,True,0.05568949385398547,
2022-11-23,FP,3850.0,-174.10009765625,True,0.04326435561522213,
2022-11-23,FP,3900.0,-124.10009765625,True,0.030839217376458783,
2022-11-23,FP,4030.0,5.89990234375,False,0.0014661420443260464,
2022-11-23,FN,3955.0,-69.10009765625,False,0.01717156171798706,27.0
2022-11-23,FN,4145.0,120.89990234375,False,0.030043959617614746,139.0
2022-11-23,FN,4075.0,50.89990234375,True,0.012648820877075195,14.0
2022-11-23,FN,4125.0,100.89990234375,True,0.025073885917663574,23.0
2022-11-25,FP,4035.0,5.239990234375,False,0.001300323151174343,
2022-11-25,FP,3850.0,-179.760009765625,True,0.04460811793506281,
2022-11-25,FP,4050.0,20.239990234375,True,0.005022629185193583,
2022-11-25,FP,4150.0,120.239990234375,True,0.02983800274532178,
2022-11-25,FP,3900.0,-129.760009765625,True,0.03220043115499871,
2022-11-25,FN,4075.0,45.239990234375,True,0.011226415634155273,15.0
2022-11-25,FN,4080.0,50.239990234375,False,0.012467265129089355,52.0
2022-11-25,FN,3955.0,-74.760009765625,False,0.018552005290985107,26.0
2022-11-25,FN,4090.0,60.239990234375,False,0.014948725700378418,54.0
2022-11-25,FN,4060.0,30.239990234375,False,0.00750422477722168,34.0
2022-11-28,FP,3850.0,-106.419921875,True,0.026898035086368233,
2022-11-28,FP,3950.0,-6.419921875,True,0.0016226593743258189,
2022-11-28,FP,4050.0,93.580078125,True,0.023652716337716484,
2022-11-28,FP,3700.0,-256.419921875,True,0.0648110986544318,
2022-11-28,FP,3800.0,-156.419921875,True,0.039535722942389384,
2022-11-28,FP,3965.0,8.580078125,False,0.0021686469824804266,
2022-11-28,FN,3970.0,13.580078125,False,0.0034323930740356445,13.0
2022-11-28,FN,3875.0,-81.419921875,True,0.020579218864440918,17.0
2022-11-28,FN,3880.0,-76.419921875,False,0.01931542158126831,27.0
2022-11-28,FN,4025.0,68.580078125,True,0.01733386516571045,14.0
2022-11-28,FN,3930.0,-26.419921875,False,0.006677746772766113,30.0
2022-11-28,FN,3870.0,-86.419921875,False,0.02184295654296875,31.0
2022-11-29,FP,3850.0,-103.7099609375,True,0.026231049308662047,
2022-11-29,FP,3955.0,1.2900390625,False,0.00032628571019266417,
2022-11-29,FP,3700.0,-253.7099609375,True,0.06417009933559736,
2022-11-29,FP,3925.0,-28.7099609375,True,0.007261524295194444,
2022-11-29,FP,3800.0,-153.7099609375,True,0.03887739931764045,
2022-11-29,FN,3875.0,-78.7099609375,True,0.019907891750335693,16.0
2022-11-29,FN,3940.0,-13.7099609375,False,0.0034676194190979004,19.0
2022-11-29,FN,3880.0,-73.7099609375,False,0.01864326000213623,30.0
2022-11-29,FN,3890.0,-63.7099609375,False,0.016113996505737305,29.0
2022-11-29,FN,3930.0,-23.7099609375,False,0.005996882915496826,24.0
2022-11-30,FP,3900.0,-157.68994140625,True,0.03886199874394547,
2022-11-30,FP,4200.0,142.31005859375,True,0.03507169366036633,
2022-11-30,FP,3850.0,-207.68994140625,True,0.05118428081133086,
2022-11-30,FP,3950.0,-107.68994140625,True,0.026539716676560188,
2022-11-30,FP,4055.0,-2.68994140625,False,0.0006629243350509961,
2022-11-30,FP,4060.0,2.31005859375,False,0.0005693038716874099,
2022-11-30,FN,4175.0,117.31005859375,True,0.028910517692565918,20.0
2022-11-30,FN,4080.0,22.31005859375,False,0.005498170852661133,36.0
2022-11-30,FN,4145.0,87.31005859375,False,0.021517157554626465,128.0
2022-11-30,FN,4025.0,-32.68994140625,True,0.008056282997131348,11.0
2022-11-30,FN,4090.0,32.31005859375,False,0.007962703704833984,46.0
2022-11-30,FN,4125.0,67.31005859375,True,0.016588211059570312,14.0
2022-12-01,FP,4200.0,121.93994140625,True,0.029901457961435396,
2022-12-01,FP,3950.0,-128.06005859375,True,0.031402200250554735,
2022-12-01,FP,4175.0,96.93994140625,True,0.02377109214023654,
2022-12-01,FP,4085.0,6.93994140625,False,0.0017017751839198958,
2022-12-01,FP,3900.0,-178.06005859375,True,0.04366293189295278,
2022-12-01,FN,4145.0,66.93994140625,False,0.016414642333984375,82.0
2022-12-01,FN,4025.0,-53.06005859375,True,0.01301109790802002,11.0
2022-12-01,FN,4090.0,11.93994140625,False,0.0029278993606567383,17.0
2022-12-01,FN,4060.0,-18.06005859375,False,0.004428565502166748,30.0
2022-12-01,FN,4125.0,46.93994140625,True,0.011510372161865234,12.0
2022-12-02,FP,4070.0,-1.139892578125,False,0.0002799934682183869,
2022-12-02,FP,4200.0,128.860107421875,True,0.031652095192501895,
2022-12-02,FP,4060.0,-11.139892578125,False,0.0027363079805814428,
2022-12-02,FP,3950.0,-121.139892578125,True,0.0297557676165755,
2022-12-02,FP,3900.0,-171.139892578125,True,0.042037340178391,
2022-12-02,FN,4110.0,38.860107421875,False,0.009545207023620605,51.0
2022-12-02,FN,4145.0,73.860107421875,False,0.018142342567443848,115.0
2022-12-02,FN,4025.0,-46.139892578125,True,0.0113334059715271,12.0
2022-12-02,FN,4090.0,18.860107421875,False,0.00463259220123291,27.0
2022-12-02,FN,4125.0,53.860107421875,True,0.013229727745056152,16.0
2022-12-05,FP,4000.0,10.909912109375,True,0.0027349375093066453,
2022-12-05,FP,3850.0,-139.090087890625,True,0.034867622647292484,
2022-12-05,FP,4150.0,160.909912109375,True,0.04033749766590544,
2022-12-05,FP,3990.0,0.909912109375,False,0.00022810016553331813,
2022-12-05,FP,4025.0,35.909912109375,True,0.009002030868739741,
2022-12-05,FP,3995.0,5.909912109375,False,0.0014815188374199817,
2022-12-05,FN,3910.0,-79.090087890625,False,0.01982659101486206,32.0
2022-12-05,FN,4075.0,85.909912109375,True,0.02153623104095459,11.0
2022-12-05,FN,3955.0,-34.090087890625,False,0.00854581594467163,17.0
2022-12-05,FN,3925.0,-64.090087890625,True,0.016066312789916992,16.0
2022-12-05,FN,3960.0,-29.090087890625,False,0.007292389869689941,23.0
2022-12-05,FN,3965.0,-24.090087890625,False,0.006038963794708252,26.0
2022-12-06,FP,3875.0,-48.800048828125,True,0.01243693567991555,
2022-12-06,FP,4050.0,126.199951171875,True,0.032162686579701116,
2022-12-06,FP,3700.0,-223.800048828125,True,0.05703655793953233,
2022-12-06,FP,3925.0,1.199951171875,True,0.0003058135371176718,
2022-12-06,FP,3800.0,-123.800048828125,True,0.03155105950546555,
2022-12-06,FP,3930.0,6.199951171875,False,0.0015800884588210717,
2022-12-06,FN,3840.0,-83.800048828125,False,0.02135688066482544,42.0
2022-12-06,FN,3940.0,16.199951171875,False,0.004128694534301758,11.0
2022-12-06,FN,3980.0,56.199951171875,False,0.014322876930236816,24.0
2022-12-06,FN,3860.0,-63.800048828125,False,0.01625978946685791,28.0
2022-12-06,FN,3960.0,36.199951171875,False,0.009225726127624512,19.0
2022-12-06,FN,3870.0,-53.800048828125,False,0.013711214065551758,23.0
2022-12-07,FP,3750.0,-180.8798828125,True,0.04601511320744878,
2022-12-07,FP,4050.0,119.1201171875,True,0.030303677735955326,
2022-12-07,FP,3700.0,-230.8798828125,True,0.058734911698016035,
2022-12-07,FP,3800.0,-130.8798828125,True,0.03329531471688141,
2022-12-07,FP,3930.0,-0.8798828125,False,0.00022383864140629317,
2022-12-07,FN,3940.0,9.1201171875,False,0.0023201704025268555,11.0
2022-12-07,FN,3855.0,-75.8798828125,False,0.019303560256958008,38.0
2022-12-07,FN,3960.0,29.1201171875,False,0.007408022880554199,22.0
2022-12-07,FN,4025.0,94.1201171875,True,0.023943781852722168,13.0
2022-12-07,FN,3835.0,-95.8798828125,False,0.024391472339630127,16.0
2022-12-08,FP,3850.0,-114.949951171875,True,0.028991526396922263,
2022-12-08,FP,3980.0,15.050048828125,False,0.0037957727117530204,
2022-12-08,FP,3700.0,-264.949951171875,True,0.06682302536847073,
2022-12-08,FP,3800.0,-164.949951171875,True,0.04160202605410512,
2022-12-08,FP,3965.0,0.050048828125,False,1.2622814598239884e-05,
2022-12-08,FN,3875.0,-89.949951171875,True,0.022686302661895752,21.0
2022-12-08,FN,3890.0,-74.949951171875,False,0.018903136253356934,31.0
2022-12-08,FN,3860.0,-104.949951171875,False,0.026469409465789795,36.0
2022-12-08,FN,3925.0,-39.949951171875,True,0.010075747966766357,11.0
2022-12-08,FN,3870.0,-94.949951171875,False,0.023947298526763916,27.0
2022-12-09,FP,3950.0,-6.27001953125,True,0.0015848310404235066,
2022-12-09,FP,4050.0,93.72998046875,True,0.023691502350958293,
2022-12-09,FP,3955.0,-1.27001953125,False,0.0003210143708544111,
2022-12-09,FP,3700.0,-256.27001953125,True,0.06477566451887773,
2022-12-09,FP,3960.0,3.72998046875,False,0.0009428022987145734,
2022-12-09,FP,3900.0,-56.27001953125,True,0.014222997736114351,
2022-12-09,FN,3875.0,-81.27001953125,True,0.02054208517074585,15.0
2022-12-09,FN,3940.0,-16.27001953125,False,0.0041124820709228516,17.0
2022-12-09,FN,3920.0,-36.27001953125,False,0.009167730808258057,26.0
2022-12-09,FN,4025.0,68.72998046875,True,0.01737236976623535,14.0
2022-12-09,FN,3835.0,-121.27001953125,False,0.030652642250061035,18.0
2022-12-09,FN,3870.0,-86.27001953125,False,0.021805882453918457,20.0
2022-12-12,FP,4000.0,17.8798828125,True,0.004490041055097205,
2022-12-12,FP,4200.0,217.8798828125,True,0.054714543107851954,
2022-12-12,FP,3850.0,-132.1201171875,True,0.033178335484469024,
2022-12-12,FP,3700.0,-282.1201171875,True,0.07084671202403514,
2022-12-12,FP,4150.0,167.8798828125,True,0.04215841759466321,
2022-12-12,FP,3990.0,7.8798828125,False,0.0019788159524594118,
2022-12-12,FN,3940.0,-42.1201171875,False,0.01057732105255127,33.0
2022-12-12,FN,4075.0,92.8798828125,True,0.023324251174926758,13.0
2022-12-12,FN,3920.0,-62.1201171875,False,0.01559978723526001,36.0
2022-12-12,FN,3960.0,-22.1201171875,False,0.005554854869842529,19.0
2022-12-12,FN,4025.0,42.8798828125,True,0.01076805591583252,11.0
2022-12-12,FN,3965.0,-17.1201171875,False,0.00429922342300415,18.0
2022-12-13,FP,4200.0,178.070068359375,True,0.044274781357699355,
2022-12-13,FP,3850.0,-171.929931640625,True,0.04274811708877568,
2022-12-13,FP,4075.0,53.070068359375,True,0.01319517476967258,
2022-12-13,FP,4175.0,153.070068359375,True,0.038058860040093956,
2022-12-13,FP,3955.0,-66.929931640625,False,0.016641247554833205,
2022-12-13,FP,4150.0,128.070068359375,True,0.031842938722488556,
2022-12-13,FN,4040.0,18.070068359375,False,0.0044928789138793945,22.0
2022-12-13,FN,4080.0,58.070068359375,False,0.014438390731811523,30.0
2022-12-13,FN,3960.0,-61.929931640625,False,0.015398085117340088,12.0
2022-12-13,FN,4090.0,68.070068359375,False,0.016924738883972168,39.0
2022-12-13,FN,4060.0,38.070068359375,False,0.009465575218200684,33.0
2022-12-13,FN,4030.0,8.070068359375,False,0.00200653076171875,11.0
2022-12-14,FP,3970.0,-11.280029296875,False,0.0028332669929944654,
2022-12-14,FP,3975.0,-6.280029296875,True,0.0015773894955045664,
2022-12-14,FP,4050.0,68.719970703125,True,0.017260772966844362,
2022-12-14,FP,3955.0,-26.280029296875,False,0.006600899485464273,
2022-12-14,FP,3995.0,13.719970703125,False,0.0034461204944551405,
2022-12-14,FP,3965.0,-16.280029296875,False,0.004089144490484475,
2022-12-14,FN,4035.0,53.719970703125,False,0.013493180274963379,25.0
2022-12-14,FN,3940.0,-41.280029296875,False,0.010368525981903076,23.0
2022-12-14,FN,4010.0,28.719970703125,False,0.007213711738586426,15.0
2022-12-14,FN,3925.0,-56.280029296875,True,0.014136135578155518,16.0
2022-12-14,FN,4060.0,78.719970703125,False,0.01977252960205078,35.0
2022-12-14,FN,4030.0,48.719970703125,False,0.012237310409545898,17.0
2022-12-15,FP,4000.0,94.72998046875,True,0.024256960464956734,
2022-12-15,FP,3910.0,4.72998046875,False,0.0012111788544950652,
2022-12-15,FP,3880.0,-25.27001953125,False,0.006470748348992084,
2022-12-15,FP,3885.0,-20.27001953125,False,0.005190427148410892,
2022-12-15,FP,3890.0,-15.27001953125,False,0.003910105947829701,
2022-12-15,FP,3895.0,-10.27001953125,False,0.002629784747248509,
2022-12-15,FN,3945.0,39.72998046875,False,0.010173439979553223,22.0
2022-12-15,FN,3850.0,-55.27001953125,True,0.0141526460647583,15.0
2022-12-15,FN,3860.0,-45.27001953125,False,0.01159203052520752,38.0
2022-12-15,FN,3960.0,54.72998046875,False,0.014014363288879395,21.0
2022-12-15,FN,3835.0,-70.27001953125,False,0.017993628978729248,18.0
2022-12-15,FN,3965.0,59.72998046875,False,0.015294671058654785,23.0
2022-12-16,FP,3750.0,-114.860107421875,True,0.02971908535610479,
2022-12-16,FP,3950.0,85.139892578125,True,0.02202923009156965,
2022-12-16,FP,3860.0,-4.860107421875,False,0.0012575118598838753,
2022-12-16,FP,3865.0,0.139892578125,False,3.6196026307999674e-05,
2022-12-16,FP,3870.0,5.139892578125,False,0.0013299039124998746,
2022-12-16,FN,3810.0,-54.860107421875,False,0.014194607734680176,26.0
2022-12-16,FN,3940.0,75.139892578125,False,0.019441843032836914,32.0
2022-12-16,FN,3790.0,-74.860107421875,False,0.019369423389434814,22.0
2022-12-16,FN,3925.0,60.139892578125,True,0.015560746192932129,13.0
2022-12-16,FN,3775.0,-89.860107421875,True,0.0232505202293396,15.0
2022-12-19,FP,4000.0,189.81005859375,True,0.04981642949897025,
2022-12-19,FP,3815.0,4.81005859375,False,0.0012624196346429084,
2022-12-19,FP,3950.0,139.81005859375,True,0.036693724130233196,
2022-12-19,FP,3825.0,14.81005859375,True,0.0038869607083902302,
2022-12-19,FP,3700.0,-110.18994140625,True,0.028919802713452514,
2022-12-19,FN,3875.0,64.81005859375,True,0.017009615898132324,11.0
2022-12-19,FN,3725.0,-85.18994140625,True,0.022358477115631104,22.0
2022-12-19,FN,3790.0,-20.18994140625,False,0.005298912525177002,15.0
2022-12-19,FN,3890.0,79.81005859375,False,0.020946502685546875,25.0
2022-12-19,FN,3830.0,19.81005859375,False,0.0051991939544677734,14.0
2022-12-20,FP,3875.0,47.9599609375,True,0.012531868088123899,
2022-12-20,FP,3825.0,-2.0400390625,True,0.0005330592420453861,
2022-12-20,FP,3830.0,2.9599609375,False,0.0007734334909714757,
2022-12-20,FP,3800.0,-27.0400390625,True,0.0070655229071300285,
2022-12-20,FP,3835.0,7.9599609375,False,0.0020799262239885596,
2022-12-20,FN,3400.0,-427.0400390625,True,0.11158496141433716,55.0
2022-12-20,FN,3500.0,-327.0400390625,True,0.08545506000518799,38.0
2022-12-20,FN,4150.0,322.9599609375,True,0.08438897132873535,63.0
2022-12-20,FN,3450.0,-377.0400390625,True,0.09852004051208496,69.0
2022-12-20,FN,3550.0,-277.0400390625,True,0.07239013910293579,47.0
2022-12-21,FP,4000.0,126.610107421875,True,0.03268715800195454,
2022-12-21,FP,3750.0,-123.389892578125,True,0.031855789373167576,
2022-12-21,FP,3880.0,6.610107421875,False,0.0017065432618958987,
2022-12-21,FP,3825.0,-48.389892578125,True,0.012492905160630952,
2022-12-21,FP,3865.0,-8.389892578125,False,0.002166033580611404,
2022-12-21,FN,3810.0,-63.389892578125,False,0.016365468502044678,27.0
2022-12-21,FN,3815.0,-58.389892578125,False,0.015074610710144043,30.0
2022-12-21,FN,3890.0,16.610107421875,False,0.004288315773010254,15.0
2022-12-21,FN,3925.0,51.610107421875,True,0.013324260711669922,13.0
2022-12-21,FN,3960.0,86.610107421875,False,0.02236032485961914,29.0
2022-12-22,FP,4000.0,180.89990234375,True,0.04736715396770208,
2022-12-22,FP,3850.0,30.89990234375,True,0.008090885693913252,
