dte,grid,side,band,meas,n_fit,exact_fit,w25_fit,medae_fit,bias_fit,n_hold,exact_hold,w25_hold,medae_hold,bias_hold,level
all,m100,gt,b20,cgK2,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.509493670886076,0.509493670886076,0.0,0.0,cr
le60,m100,ge,bNone,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
le60,m100,ge,b10,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
le60,m100,ge,b15,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
le60,m100,ge,b20,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
le60,m100,gt,bNone,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
le60,m100,gt,b10,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
le60,m100,gt,b15,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
le60,m100,gt,b20,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
d1_60,m100,ge,bNone,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
d1_60,m100,ge,b10,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
d1_60,m100,ge,b15,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
d1_60,m100,ge,b20,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
d1_60,m100,gt,bNone,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
d1_60,m100,gt,b10,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
d1_60,m100,gt,b15,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
d1_60,m100,gt,b20,cg,549,0.32786885245901637,0.366120218579235,100.0,-50.0,632,0.46360759493670883,0.46360759493670883,50.0,0.0,cr
ex0,m100,ge,bNone,cgK2,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.5079113924050633,0.5079113924050633,0.0,0.0,cr
ex0,m100,ge,b10,cg,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.4873417721518987,0.4873417721518987,50.0,0.0,cr
ex0,m100,ge,b15,cg,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
ex0,m100,ge,b20,cgK2,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.509493670886076,0.509493670886076,0.0,0.0,cr
ex0,m100,gt,bNone,cgK2,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.5079113924050633,0.5079113924050633,0.0,0.0,cr
ex0,m100,gt,b10,cg,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.4873417721518987,0.4873417721518987,50.0,0.0,cr
ex0,m100,gt,b15,cg,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
ex0,m100,gt,b20,cgK2,549,0.32786885245901637,0.3697632058287796,100.0,-50.0,632,0.509493670886076,0.509493670886076,0.0,0.0,cr
monthly,m100,ge,bNone,cg,549,0.32786885245901637,0.3697632058287796,100.0,-5.0,632,0.47151898734177217,0.47151898734177217,50.0,0.0,cr
monthly,m100,ge,b20,cg,549,0.32786885245901637,0.3697632058287796,100.0,-5.0,632,0.47310126582278483,0.47310126582278483,50.0,0.0,cr
monthly,m100,gt,bNone,cg,549,0.32786885245901637,0.3697632058287796,100.0,-5.0,632,0.47151898734177217,0.47151898734177217,50.0,0.0,cr
monthly,m100,gt,b20,cg,549,0.32786885245901637,0.3697632058287796,100.0,-5.0,632,0.47310126582278483,0.47310126582278483,50.0,0.0,cr
all,m100,ge,bNone,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5,0.5,22.5,0.0,cr
all,m100,ge,b20,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
all,m100,gt,bNone,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5,0.5,22.5,0.0,cr
all,m100,gt,b20,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
ex0,m100,ge,bNone,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5,0.5,22.5,0.0,cr
ex0,m100,ge,b20,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
ex0,m100,gt,bNone,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5,0.5,22.5,0.0,cr
ex0,m100,gt,b20,cg,549,0.32604735883424407,0.3679417122040073,100.0,-50.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
le30,m100,ge,bNone,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
le30,m100,ge,bNone,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le30,m100,ge,b05,cg,549,0.3242258652094718,0.3533697632058288,100.0,-65.0,632,0.4477848101265823,0.4477848101265823,50.0,0.0,cr
le30,m100,ge,b05,cgK2,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4525316455696203,0.4525316455696203,50.0,0.0,cr
le30,m100,ge,b10,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.44936708860759494,0.44936708860759494,50.0,0.0,cr
le30,m100,ge,b10,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.4541139240506329,0.4541139240506329,50.0,0.0,cr
le30,m100,ge,b15,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
le30,m100,ge,b15,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le30,m100,ge,b20,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
le30,m100,ge,b20,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le30,m100,gt,bNone,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
le30,m100,gt,bNone,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le30,m100,gt,b05,cg,549,0.3242258652094718,0.3533697632058288,100.0,-65.0,632,0.4477848101265823,0.4477848101265823,50.0,0.0,cr
le30,m100,gt,b05,cgK2,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4525316455696203,0.4525316455696203,50.0,0.0,cr
le30,m100,gt,b10,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.44936708860759494,0.44936708860759494,50.0,0.0,cr
le30,m100,gt,b10,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.4541139240506329,0.4541139240506329,50.0,0.0,cr
le30,m100,gt,b15,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
le30,m100,gt,b15,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le30,m100,gt,b20,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
le30,m100,gt,b20,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
d1_30,m100,ge,bNone,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
d1_30,m100,ge,bNone,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
d1_30,m100,ge,b05,cg,549,0.3242258652094718,0.3533697632058288,100.0,-65.0,632,0.4477848101265823,0.4477848101265823,50.0,0.0,cr
d1_30,m100,ge,b05,cgK2,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4525316455696203,0.4525316455696203,50.0,0.0,cr
d1_30,m100,ge,b10,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.44936708860759494,0.44936708860759494,50.0,0.0,cr
d1_30,m100,ge,b10,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.4541139240506329,0.4541139240506329,50.0,0.0,cr
d1_30,m100,ge,b15,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
d1_30,m100,ge,b15,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
d1_30,m100,ge,b20,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
d1_30,m100,ge,b20,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
d1_30,m100,gt,bNone,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
d1_30,m100,gt,bNone,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
d1_30,m100,gt,b05,cg,549,0.3242258652094718,0.3533697632058288,100.0,-65.0,632,0.4477848101265823,0.4477848101265823,50.0,0.0,cr
d1_30,m100,gt,b05,cgK2,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4525316455696203,0.4525316455696203,50.0,0.0,cr
d1_30,m100,gt,b10,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.44936708860759494,0.44936708860759494,50.0,0.0,cr
d1_30,m100,gt,b10,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.4541139240506329,0.4541139240506329,50.0,0.0,cr
d1_30,m100,gt,b15,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
d1_30,m100,gt,b15,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
d1_30,m100,gt,b20,cg,549,0.3242258652094718,0.3551912568306011,100.0,-50.0,632,0.4509493670886076,0.4509493670886076,50.0,0.0,cr
d1_30,m100,gt,b20,cgK2,549,0.3242258652094718,0.3570127504553734,100.0,-50.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
monthly,m25,ge,b05,cgK2,549,0.3242258652094718,0.36429872495446264,65.0,-50.0,632,0.46044303797468356,0.4620253164556962,50.0,0.0,cr
monthly,m25,gt,b05,cgK2,549,0.3242258652094718,0.36429872495446264,65.0,-50.0,632,0.46044303797468356,0.4620253164556962,50.0,0.0,cr
monthly,m50,ge,b05,cgK2,549,0.3242258652094718,0.36247723132969034,65.0,-50.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
monthly,m50,gt,b05,cgK2,549,0.3242258652094718,0.36247723132969034,65.0,-50.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
monthly,m100,ge,b15,cgK2,549,0.3242258652094718,0.366120218579235,100.0,0.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
monthly,m100,gt,b15,cgK2,549,0.3242258652094718,0.366120218579235,100.0,0.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
le90,any,ge,b10,coi,549,0.3224043715846995,0.366120218579235,100.0,0.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le90,any,gt,b10,coi,549,0.3224043715846995,0.366120218579235,100.0,0.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le90,m25,ge,b10,coi,549,0.3224043715846995,0.366120218579235,100.0,0.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le90,m25,gt,b10,coi,549,0.3224043715846995,0.366120218579235,100.0,0.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le90,m50,ge,b10,coi,549,0.3224043715846995,0.366120218579235,100.0,0.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
le90,m50,gt,b10,coi,549,0.3224043715846995,0.366120218579235,100.0,0.0,632,0.45569620253164556,0.45569620253164556,50.0,0.0,cr
monthly,m25,ge,b05,cg,549,0.3224043715846995,0.36247723132969034,65.0,-50.0,632,0.4651898734177215,0.46677215189873417,50.0,0.0,cr
monthly,m25,gt,b05,cg,549,0.3224043715846995,0.36247723132969034,65.0,-50.0,632,0.4651898734177215,0.46677215189873417,50.0,0.0,cr
monthly,m50,ge,b05,cg,549,0.3224043715846995,0.36065573770491804,65.0,-50.0,632,0.4651898734177215,0.4651898734177215,50.0,0.0,cr
monthly,m50,gt,b05,cg,549,0.3224043715846995,0.36065573770491804,65.0,-50.0,632,0.4651898734177215,0.4651898734177215,50.0,0.0,cr
monthly,m100,ge,bNone,cgK2,549,0.3224043715846995,0.36429872495446264,100.0,0.0,632,0.4588607594936709,0.4588607594936709,50.0,0.0,cr
monthly,m100,ge,b20,cgK2,549,0.3224043715846995,0.36429872495446264,100.0,0.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
monthly,m100,gt,bNone,cgK2,549,0.3224043715846995,0.36429872495446264,100.0,0.0,632,0.4588607594936709,0.4588607594936709,50.0,0.0,cr
monthly,m100,gt,b20,cgK2,549,0.3224043715846995,0.36429872495446264,100.0,0.0,632,0.46044303797468356,0.46044303797468356,50.0,0.0,cr
monthly,any,ge,b05,cgK2,549,0.31876138433515483,0.3570127504553734,65.0,-50.0,632,0.46044303797468356,0.4620253164556962,50.0,0.0,cr
monthly,any,gt,b05,cgK2,549,0.31876138433515483,0.3570127504553734,65.0,-50.0,632,0.46044303797468356,0.4620253164556962,50.0,0.0,cr
monthly,m25,ge,b10,cgK2,549,0.31876138433515483,0.36247723132969034,100.0,-5.0,632,0.4319620253164557,0.4319620253164557,65.0,0.0,cr
monthly,m25,gt,b10,cgK2,549,0.31876138433515483,0.36247723132969034,100.0,-5.0,632,0.4319620253164557,0.4319620253164557,65.0,0.0,cr
monthly,m50,ge,b10,cgK2,549,0.31876138433515483,0.36065573770491804,100.0,-5.0,632,0.4319620253164557,0.4319620253164557,75.0,0.0,cr
monthly,m50,gt,b10,cgK2,549,0.31876138433515483,0.36065573770491804,100.0,-5.0,632,0.4319620253164557,0.4319620253164557,75.0,0.0,cr
monthly,any,ge,b05,cg,549,0.31693989071038253,0.3551912568306011,65.0,-50.0,632,0.46360759493670883,0.4651898734177215,50.0,0.0,cr
monthly,any,gt,b05,cg,549,0.31693989071038253,0.3551912568306011,65.0,-50.0,632,0.46360759493670883,0.4651898734177215,50.0,0.0,cr
le20,m100,ge,bNone,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,ge,bNone,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44462025316455694,0.44462025316455694,50.0,0.0,cr
le20,m100,ge,b05,cg,549,0.3151183970856102,0.3460837887067395,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,ge,b05,cgK2,549,0.3151183970856102,0.3460837887067395,100.0,-65.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
le20,m100,ge,b10,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,ge,b10,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
le20,m100,ge,b15,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,ge,b15,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44462025316455694,0.44462025316455694,50.0,0.0,cr
le20,m100,ge,b15,coi,549,0.3151183970856102,0.3588342440801457,100.0,0.0,632,0.5079113924050633,0.5079113924050633,0.0,0.0,cr
le20,m100,ge,b20,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,ge,b20,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44462025316455694,0.44462025316455694,50.0,0.0,cr
le20,m100,gt,bNone,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,gt,bNone,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44462025316455694,0.44462025316455694,50.0,0.0,cr
le20,m100,gt,b05,cg,549,0.3151183970856102,0.3460837887067395,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,gt,b05,cgK2,549,0.3151183970856102,0.3460837887067395,100.0,-65.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
le20,m100,gt,b10,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,gt,b10,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
le20,m100,gt,b15,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,gt,b15,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44462025316455694,0.44462025316455694,50.0,0.0,cr
le20,m100,gt,b15,coi,549,0.3151183970856102,0.3588342440801457,100.0,0.0,632,0.5079113924050633,0.5079113924050633,0.0,0.0,cr
le20,m100,gt,b20,cg,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
le20,m100,gt,b20,cgK2,549,0.3151183970856102,0.34790528233151186,100.0,-65.0,632,0.44462025316455694,0.44462025316455694,50.0,0.0,cr
le20,any,ge,b15,coi,549,0.3132969034608379,0.35154826958105645,100.0,0.0,632,0.4920886075949367,0.495253164556962,47.5,0.0,cr
le20,any,gt,b15,coi,549,0.3132969034608379,0.35154826958105645,100.0,0.0,632,0.4920886075949367,0.495253164556962,47.5,0.0,cr
le20,m25,ge,bNone,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
le20,m25,ge,b10,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
le20,m25,ge,b15,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
le20,m25,ge,b20,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
le20,m25,gt,bNone,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
le20,m25,gt,b10,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
le20,m25,gt,b15,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
le20,m25,gt,b20,net,549,0.3132969034608379,0.37522768670309653,50.0,-50.0,632,0.3987341772151899,0.44462025316455694,50.0,-50.0,cr
monthly,any,ge,b10,cgK2,549,0.3132969034608379,0.3551912568306011,100.0,-50.0,632,0.4319620253164557,0.4319620253164557,55.0,0.0,cr
monthly,any,gt,b10,cgK2,549,0.3132969034608379,0.3551912568306011,100.0,-50.0,632,0.4319620253164557,0.4319620253164557,55.0,0.0,cr
monthly,m25,ge,b10,cg,549,0.3132969034608379,0.3570127504553734,100.0,-50.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
monthly,m25,gt,b10,cg,549,0.3132969034608379,0.3570127504553734,100.0,-50.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
monthly,m50,ge,b10,cg,549,0.3132969034608379,0.3551912568306011,100.0,-50.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
monthly,m50,gt,b10,cg,549,0.3132969034608379,0.3551912568306011,100.0,-50.0,632,0.4430379746835443,0.4430379746835443,50.0,0.0,cr
le30,any,ge,b15,coi,549,0.30965391621129323,0.35154826958105645,100.0,0.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
le30,any,gt,b15,coi,549,0.30965391621129323,0.35154826958105645,100.0,0.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
le30,m100,ge,b15,coi,549,0.30965391621129323,0.3533697632058288,100.0,0.0,632,0.495253164556962,0.495253164556962,50.0,0.0,cr
le30,m100,gt,b15,coi,549,0.30965391621129323,0.3533697632058288,100.0,0.0,632,0.495253164556962,0.495253164556962,50.0,0.0,cr
d1_30,any,ge,b15,coi,549,0.30965391621129323,0.35154826958105645,100.0,0.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
d1_30,any,gt,b15,coi,549,0.30965391621129323,0.35154826958105645,100.0,0.0,632,0.5015822784810127,0.5015822784810127,0.0,0.0,cr
d1_30,m100,ge,b15,coi,549,0.30965391621129323,0.3533697632058288,100.0,0.0,632,0.495253164556962,0.495253164556962,50.0,0.0,cr
d1_30,m100,gt,b15,coi,549,0.30965391621129323,0.3533697632058288,100.0,0.0,632,0.495253164556962,0.495253164556962,50.0,0.0,cr
monthly,m25,ge,b15,cg,549,0.30965391621129323,0.3533697632058288,100.0,-50.0,632,0.4588607594936709,0.4588607594936709,50.0,0.0,cr
monthly,m25,ge,b15,cgK2,549,0.30965391621129323,0.3533697632058288,100.0,-5.0,632,0.4477848101265823,0.4477848101265823,50.0,0.0,cr
monthly,m25,gt,b15,cg,549,0.30965391621129323,0.3533697632058288,100.0,-50.0,632,0.4588607594936709,0.4588607594936709,50.0,0.0,cr
monthly,m25,gt,b15,cgK2,549,0.30965391621129323,0.3533697632058288,100.0,-5.0,632,0.4477848101265823,0.4477848101265823,50.0,0.0,cr
monthly,m50,ge,b15,cg,549,0.30965391621129323,0.35154826958105645,100.0,-50.0,632,0.4588607594936709,0.4588607594936709,50.0,0.0,cr
monthly,m50,gt,b15,cg,549,0.30965391621129323,0.35154826958105645,100.0,-50.0,632,0.4588607594936709,0.4588607594936709,50.0,0.0,cr
le20,any,none,bNone,net,549,0.30783242258652094,0.3551912568306011,50.0,-50.0,632,0.30537974683544306,0.35443037974683544,50.0,-50.0,cr
le20,any,none,b10,net,549,0.30783242258652094,0.3551912568306011,50.0,-50.0,632,0.30537974683544306,0.35443037974683544,50.0,-50.0,cr
le20,any,none,b15,net,549,0.30783242258652094,0.3551912568306011,50.0,-50.0,632,0.30537974683544306,0.35443037974683544,50.0,-50.0,cr
le20,any,none,b20,net,549,0.30783242258652094,0.3551912568306011,50.0,-50.0,632,0.30537974683544306,0.35443037974683544,50.0,-50.0,cr
monthly,any,ge,b10,cg,549,0.30783242258652094,0.34972677595628415,100.0,-50.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
monthly,any,gt,b10,cg,549,0.30783242258652094,0.34972677595628415,100.0,-50.0,632,0.44145569620253167,0.44145569620253167,50.0,0.0,cr
