i,short,en,st0,stop,rk,tg,r1,r2,hit1,hit2,date,f1,f2,f3,f4,res,pnl,year
170,True,4663.0,4669.5,4669.5,6.5,4650.0,4656.5,4650.0,True,False,2023-03-13,False,True,True,False,target,13.0,2023
2,True,4677.75,4683.5,4683.5,5.75,4666.25,4672.0,4666.25,False,False,2023-03-14,True,True,True,True,stop,-5.75,2023
1,True,4630.25,4634.0,4634.0,3.75,4622.75,4626.5,4622.75,False,False,2023-03-15,False,False,False,False,rev,-0.0,2023
2,False,4630.25,4627.75,4627.75,2.5,4635.25,4632.75,4635.25,False,False,2023-03-15,True,False,False,True,eb_scr,-0.25,2023
10,True,4635.0,4641.25,4641.25,6.25,4622.5,4628.75,4622.5,True,False,2023-03-15,True,False,True,False,stop,-6.25,2023
224,True,4661.0,4665.75,4665.75,4.75,4651.5,4656.25,4651.5,False,False,2023-03-15,True,False,False,False,rev,-1.25,2023
225,False,4662.25,4659.0,4659.0,3.25,4668.75,4665.5,4668.75,False,False,2023-03-15,False,False,True,False,stop,-3.25,2023
226,True,4657.0,4664.5,4664.5,7.5,4642.0,4649.5,4642.0,False,False,2023-03-15,False,True,True,False,rev,-2.25,2023
227,False,4659.25,4654.75,4654.75,4.5,4668.25,4663.75,4668.25,True,False,2023-03-15,False,False,False,False,rev,-2.25,2023
229,True,4657.0,4665.0,4665.0,8.0,4641.0,4649.0,4641.0,False,False,2023-03-15,False,True,True,False,rev,1.0,2023
231,False,4656.0,4652.5,4652.5,3.5,4663.0,4659.5,4663.0,False,False,2023-03-15,False,False,False,False,eb_scr,-1.75,2023
274,True,4653.25,4658.5,4658.5,5.25,4642.75,4648.0,4642.75,False,False,2023-03-15,False,False,False,False,eb_scr,-3.25,2023
309,True,4664.0,4666.5,4666.5,2.5,4659.0,4661.5,4659.0,False,False,2023-03-15,True,False,False,False,stop,-2.5,2023
104,True,4699.75,4706.25,4706.25,6.5,4686.75,4693.25,4686.75,False,False,2023-03-16,True,False,False,True,eb_scr,-3.25,2023
151,True,4769.25,4776.5,4776.5,7.25,4754.75,4762.0,4754.75,True,False,2023-03-22,False,True,True,False,rev,4.25,2023
153,False,4765.0,4761.5,4761.5,3.5,4772.0,4768.5,4772.0,True,False,2023-03-22,True,False,False,False,stop,-3.5,2023
161,False,4756.75,4750.5,4750.5,6.25,4769.25,4763.0,4769.25,False,False,2023-03-22,True,True,False,False,stop,-6.25,2023
177,True,4768.5,4771.5,4771.5,3.0,4762.5,4765.5,4762.5,False,False,2023-03-22,False,False,False,False,eb_scr,-0.25,2023
182,True,4779.75,4784.0,4784.0,4.25,4771.25,4775.5,4771.25,False,False,2023-03-22,True,False,False,False,stop,-4.25,2023
183,False,4782.0,4777.25,4777.25,4.75,4791.5,4786.75,4791.5,False,False,2023-03-22,False,False,True,False,stop,-4.75,2023
226,False,4709.75,4704.5,4704.5,5.25,4720.25,4715.0,4720.25,False,False,2023-03-22,True,False,True,True,eb_scr,-0.75,2023
183,True,4721.75,4730.5,4730.5,8.75,4704.25,4713.0,4704.25,True,False,2023-03-23,True,False,True,False,target,17.5,2023
246,False,4714.0,4711.75,4711.75,2.25,4718.5,4716.25,4718.5,False,False,2023-03-23,False,False,False,False,eb_scr,-1.75,2023
130,False,4875.25,4872.25,4872.25,3.0,4881.25,4878.25,4881.25,False,False,2023-03-31,False,True,True,False,open,0.5,2023
74,False,4849.5,4845.75,4845.75,3.75,4857.0,4853.25,4857.0,True,False,2023-05-02,True,True,True,True,stop,-3.75,2023
86,True,4893.75,4901.5,4901.5,7.75,4878.25,4886.0,4878.25,True,False,2023-05-03,True,False,False,False,target,15.5,2023
126,True,4899.25,4904.25,4904.25,5.0,4889.25,4894.25,4889.25,True,False,2023-05-03,True,False,False,False,target,10.0,2023
142,False,4874.5,4868.75,4868.75,5.75,4886.0,4880.25,4886.0,True,False,2023-05-03,True,False,False,False,target,11.5,2023
176,True,4867.0,4872.0,4872.0,5.0,4857.0,4862.0,4857.0,False,False,2023-05-03,False,False,True,False,eb_scr,-0.75,2023
45,False,4809.75,4804.5,4804.5,5.25,4820.25,4815.0,4820.25,True,False,2023-05-04,True,False,True,True,rev,1.0,2023
47,True,4810.75,4816.75,4816.75,6.0,4798.75,4804.75,4798.75,False,False,2023-05-04,False,False,False,False,eb_scr,-3.75,2023
73,True,4814.25,4820.0,4820.0,5.75,4802.75,4808.5,4802.75,False,False,2023-05-04,True,True,True,False,eb_scr,-0.25,2023
44,True,4881.5,4885.5,4885.5,4.0,4873.5,4877.5,4873.5,True,False,2023-05-17,True,True,True,False,target,8.0,2023
76,False,4917.25,4912.25,4912.25,5.0,4927.25,4922.25,4927.25,True,False,2023-05-18,True,False,False,False,target,10.0,2023
48,True,4951.5,4955.25,4955.25,3.75,4944.0,4947.75,4944.0,False,False,2023-05-19,False,False,False,True,target,7.5,2023
51,False,4948.25,4943.5,4943.5,4.75,4957.75,4953.0,4957.75,True,False,2023-05-19,True,False,False,False,stop,-4.75,2023
73,False,4931.75,4928.25,4928.25,3.5,4938.75,4935.25,4938.75,False,False,2023-05-19,True,False,False,False,eb_scr,-1.75,2023
77,True,4934.25,4937.0,4937.0,2.75,4928.75,4931.5,4928.75,False,False,2023-05-19,False,False,False,False,eb_scr,-1.25,2023
5,True,4969.75,4974.0,4974.0,4.25,4961.25,4965.5,4961.25,False,False,2023-05-30,True,True,True,True,eb_scr,-0.25,2023
17,True,4935.5,4941.75,4941.75,6.25,4923.0,4929.25,4923.0,False,False,2023-05-31,True,False,True,False,rev,-0.0,2023
19,False,4935.5,4931.5,4931.5,4.0,4943.5,4939.5,4943.5,False,False,2023-05-31,False,False,False,True,rev,-2.5,2023
20,True,4933.0,4936.75,4936.75,3.75,4925.5,4929.25,4925.5,False,False,2023-05-31,False,True,False,False,eb_scr,0.75,2023
21,False,4999.75,4997.75,4997.75,2.0,5003.75,5001.75,5003.75,False,False,2023-06-02,False,False,False,False,target,4.0,2023
27,True,5038.5,5041.5,5041.5,3.0,5032.5,5035.5,5032.5,True,False,2023-06-05,True,False,False,True,target,6.0,2023
30,False,5035.25,5032.0,5032.0,3.25,5041.75,5038.5,5041.75,False,False,2023-06-05,False,False,False,False,eb_scr,-1.25,2023
68,False,5016.25,5014.0,5014.0,2.25,5020.75,5018.5,5020.75,True,False,2023-06-06,True,False,False,False,target,4.5,2023
2,True,5031.25,5033.5,5033.5,2.25,5026.75,5029.0,5026.75,False,False,2023-06-07,True,False,False,True,rev,-1.0,2023
4,False,5032.25,5031.0,5031.0,1.25,5034.75,5033.5,5034.75,True,False,2023-06-07,False,False,True,False,target,2.5,2023
40,False,5032.75,5029.0,5029.0,3.75,5040.25,5036.5,5040.25,False,False,2023-06-07,True,False,False,False,stop,-3.75,2023
72,False,5023.25,5021.75,5021.75,1.5,5026.25,5024.75,5026.25,False,False,2023-06-07,True,False,False,False,eb_scr,-0.75,2023
106,False,5020.25,5018.75,5018.75,1.5,5023.25,5021.75,5023.25,False,False,2023-06-07,False,True,True,False,stop,-1.5,2023
107,True,5019.0,5020.75,5020.75,1.75,5015.5,5017.25,5015.5,False,False,2023-06-07,False,True,True,False,rev,-1.0,2023
108,False,5020.0,5018.25,5018.25,1.75,5023.5,5021.75,5023.5,False,False,2023-06-07,False,False,False,False,eb_scr,0.25,2023
111,True,5019.75,5020.5,5020.5,0.75,5018.25,5019.0,5018.25,True,False,2023-06-07,False,True,True,False,target,1.5,2023
113,False,5018.75,5018.0,5018.0,0.75,5020.25,5019.5,5020.25,False,False,2023-06-07,False,False,False,False,target,1.5,2023
1,False,5045.0,5041.75,5041.75,3.25,5051.5,5048.25,5051.5,True,False,2023-06-09,False,False,False,False,target,6.5,2023
70,False,5042.0,5039.5,5039.5,2.5,5047.0,5044.5,5047.0,True,False,2023-06-09,True,False,False,False,stop,-2.5,2023
15,True,5106.5,5108.75,5108.75,2.25,5102.0,5104.25,5102.0,False,False,2023-06-13,True,False,False,True,eb_scr,-1.5,2023
93,False,5098.75,5094.0,5094.0,4.75,5108.25,5103.5,5108.25,True,False,2023-06-14,True,False,False,False,rev,2.0,2023
95,True,5100.75,5106.25,5106.25,5.5,5089.75,5095.25,5089.75,True,False,2023-06-14,False,False,False,False,target,11.0,2023
185,False,5103.0,5097.75,5097.75,5.25,5113.5,5108.25,5113.5,True,False,2023-06-14,True,False,True,False,target,10.5,2023
199,False,5108.5,5102.25,5102.25,6.25,5121.0,5114.75,5121.0,False,False,2023-06-14,False,False,True,False,stop,-6.25,2023
3,False,5182.0,5180.0,5180.0,2.0,5186.0,5184.0,5186.0,False,False,2023-06-16,False,False,True,False,rev,-1.5,2023
4,True,5180.5,5184.0,5184.0,3.5,5173.5,5177.0,5173.5,True,False,2023-06-16,False,True,True,True,target,7.0,2023
7,False,5126.75,5124.25,5124.25,2.5,5131.75,5129.25,5131.75,True,False,2023-06-20,True,False,False,True,target,5.0,2023
100,False,5102.75,5101.5,5101.5,1.25,5105.25,5104.0,5105.25,False,False,2023-06-28,True,False,False,False,stop,-1.25,2023
162,True,5112.75,5114.75,5114.75,2.0,5108.75,5110.75,5108.75,False,False,2023-06-28,True,False,False,False,stop,-2.0,2023
127,True,5180.25,5183.0,5183.0,2.75,5174.75,5177.5,5174.75,False,False,2023-06-30,False,False,True,True,rev,0.5,2023
128,False,5179.75,5178.5,5178.5,1.25,5182.25,5181.0,5182.25,True,False,2023-06-30,True,False,False,False,rev,0.25,2023
129,True,5180.0,5181.5,5181.5,1.5,5177.0,5178.5,5177.0,False,False,2023-06-30,False,False,True,True,target,3.0,2023
70,False,5195.25,5193.0,5193.0,2.25,5199.75,5197.5,5199.75,False,False,2023-07-12,True,False,False,False,stop,-2.25,2023
71,True,5192.75,5196.0,5196.0,3.25,5186.25,5189.5,5186.25,False,False,2023-07-12,False,True,True,True,rev,-2.75,2023
72,False,5195.5,5191.25,5191.25,4.25,5204.0,5199.75,5204.0,True,False,2023-07-12,True,False,True,False,stop,-4.25,2023
134,True,5230.25,5233.5,5233.5,3.25,5223.75,5227.0,5223.75,False,False,2023-07-14,False,False,False,False,open,-0.0,2023
48,False,5288.5,5283.75,5283.75,4.75,5298.0,5293.25,5298.0,True,False,2023-07-19,True,False,False,False,target,9.5,2023
91,False,5289.0,5285.25,5285.25,3.75,5296.5,5292.75,5296.5,False,False,2023-07-19,True,False,False,False,stop,-3.75,2023
148,True,5286.25,5292.0,5292.0,5.75,5274.75,5280.5,5274.75,False,False,2023-07-19,False,False,True,True,eb_scr,-1.75,2023
15,False,5273.0,5270.5,5270.5,2.5,5278.0,5275.5,5278.0,False,False,2023-07-24,True,False,False,False,stop,-2.5,2023
124,False,5276.75,5272.0,5272.0,4.75,5286.25,5281.5,5286.25,False,False,2023-07-26,True,False,False,True,stop,-4.75,2023
125,True,5271.75,5277.25,5277.25,5.5,5260.75,5266.25,5260.75,False,False,2023-07-26,False,True,True,False,eb_scr,-1.5,2023
93,False,5308.5,5303.5,5303.5,5.0,5318.5,5313.5,5318.5,False,False,2023-07-27,False,True,True,False,stop,-5.0,2023
108,True,5308.0,5310.0,5310.0,2.0,5304.0,5306.0,5304.0,False,False,2023-07-31,True,False,False,False,stop,-2.0,2023
1,False,5207.25,5199.75,5199.75,7.5,5222.25,5214.75,5222.25,False,False,2023-08-10,False,True,True,False,rev,2.25,2023
5,True,5209.5,5213.0,5213.0,3.5,5202.5,5206.0,5202.5,True,False,2023-08-10,True,False,True,False,rev,0.25,2023
7,False,5209.25,5205.25,5205.25,4.0,5217.25,5213.25,5217.25,True,False,2023-08-10,False,False,False,False,target,8.0,2023
80,False,5210.75,5207.0,5207.0,3.75,5218.25,5214.5,5218.25,True,False,2023-08-10,True,False,True,False,target,7.5,2023
97,False,5207.75,5205.5,5205.5,2.25,5212.25,5210.0,5212.25,False,False,2023-08-10,True,False,False,False,eb_scr,-0.25,2023
100,False,5207.5,5202.5,5202.5,5.0,5217.5,5212.5,5217.5,False,False,2023-08-10,True,False,False,False,stop,-5.0,2023
133,False,5192.75,5189.25,5189.25,3.5,5199.75,5196.25,5199.75,False,False,2023-08-10,True,False,False,False,rev,-2.25,2023
134,True,5190.5,5193.75,5193.75,3.25,5184.0,5187.25,5184.0,False,False,2023-08-10,False,False,True,False,rev,-1.75,2023
135,False,5192.25,5188.25,5188.25,4.0,5200.25,5196.25,5200.25,True,False,2023-08-10,False,False,False,False,stop,-4.0,2023
155,False,5183.5,5181.0,5181.0,2.5,5188.5,5186.0,5188.5,True,False,2023-08-10,True,False,False,False,target,5.0,2023
157,True,5188.0,5189.25,5189.25,1.25,5185.5,5186.75,5185.5,False,False,2023-08-10,False,False,False,False,stop,-1.25,2023
173,False,5180.75,5178.75,5178.75,2.0,5184.75,5182.75,5184.75,True,False,2023-08-10,False,False,False,False,target,4.0,2023
196,False,5172.25,5170.25,5170.25,2.0,5176.25,5174.25,5176.25,True,False,2023-08-10,True,False,False,False,target,4.0,2023
205,False,5168.5,5166.5,5166.5,2.0,5172.5,5170.5,5172.5,True,False,2023-08-10,True,False,False,True,target,4.0,2023
28,True,5166.5,5170.0,5170.0,3.5,5159.5,5163.0,5159.5,False,False,2023-08-11,True,False,True,False,eb_scr,-2.0,2023
44,False,5081.75,5079.25,5079.25,2.5,5086.75,5084.25,5086.75,False,False,2023-08-21,True,False,False,False,stop,-2.5,2023
55,True,5128.25,5132.5,5132.5,4.25,5119.75,5124.0,5119.75,True,False,2023-08-24,False,True,True,False,target,8.5,2023
78,False,5116.5,5112.5,5112.5,4.0,5124.5,5120.5,5124.5,False,False,2023-08-24,True,False,False,False,eb_scr,-1.25,2023
204,True,5077.5,5081.75,5081.75,4.25,5069.0,5073.25,5069.0,False,False,2023-08-24,False,True,True,False,eb_scr,0.75,2023
24,False,5097.75,5091.25,5091.25,6.5,5110.75,5104.25,5110.75,True,False,2023-08-25,True,False,False,False,stop,-6.5,2023
33,False,5094.0,5091.0,5091.0,3.0,5100.0,5097.0,5100.0,False,False,2023-08-25,False,False,False,False,stop,-3.0,2023
45,True,5103.0,5106.5,5106.5,3.5,5096.0,5099.5,5096.0,False,False,2023-08-25,False,False,False,False,stop,-3.5,2023
51,True,5116.75,5121.25,5121.25,4.5,5107.75,5112.25,5107.75,True,False,2023-08-25,True,False,True,False,target,9.0,2023
58,False,5095.25,5092.75,5092.75,2.5,5100.25,5097.75,5100.25,False,False,2023-08-25,False,False,False,False,stop,-2.5,2023
59,True,5093.25,5098.5,5098.5,5.25,5082.75,5088.0,5082.75,False,False,2023-08-25,False,True,True,False,rev,-2.25,2023
60,False,5095.5,5091.25,5091.25,4.25,5104.0,5099.75,5104.0,False,False,2023-08-25,False,False,True,False,rev,1.0,2023
61,True,5096.5,5099.0,5099.0,2.5,5091.5,5094.0,5091.5,True,False,2023-08-25,False,False,False,False,target,5.0,2023
65,False,5088.75,5085.25,5085.25,3.5,5095.75,5092.25,5095.75,False,False,2023-08-25,True,False,False,False,stop,-3.5,2023
77,False,5083.0,5079.5,5079.5,3.5,5090.0,5086.5,5090.0,False,False,2023-08-25,False,False,True,False,eb_scr,-1.0,2023
82,False,5079.25,5075.25,5075.25,4.0,5087.25,5083.25,5087.25,True,False,2023-08-25,True,False,False,False,target,8.0,2023
94,False,5067.75,5065.25,5065.25,2.5,5072.75,5070.25,5072.75,False,False,2023-08-25,True,False,False,True,eb_scr,-0.5,2023
114,True,5075.0,5077.5,5077.5,2.5,5070.0,5072.5,5070.0,False,False,2023-08-25,True,False,False,False,stop,-2.5,2023
117,True,5080.0,5082.0,5082.0,2.0,5076.0,5078.0,5076.0,False,False,2023-08-25,True,False,False,False,stop,-2.0,2023
151,False,5080.0,5075.25,5075.25,4.75,5089.5,5084.75,5089.5,True,False,2023-08-25,True,True,False,False,target,9.5,2023
34,False,5219.75,5215.0,5215.0,4.75,5229.25,5224.5,5229.25,True,False,2023-09-01,False,False,False,False,target,9.5,2023
21,False,5175.5,5171.0,5171.0,4.5,5184.5,5180.0,5184.5,False,False,2023-09-06,True,False,False,True,rev,-2.0,2023
22,True,5173.5,5177.0,5177.0,3.5,5166.5,5170.0,5166.5,True,False,2023-09-06,False,False,False,False,target,7.0,2023
69,False,5131.75,5127.75,5127.75,4.0,5139.75,5135.75,5139.75,False,False,2023-09-20,True,False,False,False,stop,-4.0,2023
70,True,5126.75,5134.75,5134.75,8.0,5110.75,5118.75,5110.75,False,False,2023-09-20,False,False,True,False,rev,1.25,2023
72,False,5125.5,5121.75,5121.75,3.75,5133.0,5129.25,5133.0,True,False,2023-09-20,True,False,False,False,rev,0.75,2023
73,True,5126.25,5130.75,5130.75,4.5,5117.25,5121.75,5117.25,False,False,2023-09-20,False,False,False,False,rev,-1.0,2023
74,False,5127.25,5124.0,5124.0,3.25,5133.75,5130.5,5133.75,False,False,2023-09-20,False,False,True,False,stop,-3.25,2023
97,True,5139.75,5142.75,5142.75,3.0,5133.75,5136.75,5133.75,False,False,2023-09-20,True,False,False,True,stop,-3.0,2023
1,True,5059.25,5062.75,5062.75,3.5,5052.25,5055.75,5052.25,False,False,2023-09-21,False,True,True,False,eb_scr,-1.25,2023
192,True,5016.75,5019.5,5019.5,2.75,5011.25,5014.0,5011.25,False,False,2023-09-21,False,False,False,False,eb_scr,0.75,2023
144,False,4942.0,4939.5,4939.5,2.5,4947.0,4944.5,4947.0,False,False,2023-10-02,True,False,False,True,stop,-2.5,2023
34,False,4947.75,4943.0,4943.0,4.75,4957.25,4952.5,4957.25,False,False,2023-10-03,False,False,True,False,stop,-4.75,2023
38,False,4940.75,4938.5,4938.5,2.25,4945.25,4943.0,4945.25,False,False,2023-10-03,True,False,False,False,stop,-2.25,2023
251,True,4910.75,4912.0,4912.0,1.25,4908.25,4909.5,4908.25,False,False,2023-10-03,True,False,False,False,stop,-1.25,2023
198,True,4946.25,4948.25,4948.25,2.0,4942.25,4944.25,4942.25,True,False,2023-10-04,True,False,False,False,target,4.0,2023
216,False,4940.25,4939.0,4939.0,1.25,4942.75,4941.5,4942.75,False,False,2023-10-04,False,False,False,False,stop,-1.25,2023
142,True,4928.0,4930.25,4930.25,2.25,4923.5,4925.75,4923.5,False,False,2023-10-05,True,False,False,False,eb_scr,-1.0,2023
118,True,4949.75,4952.75,4952.75,3.0,4943.75,4946.75,4943.75,False,False,2023-10-06,True,False,False,True,stop,-3.0,2023
136,True,4968.0,4971.5,4971.5,3.5,4961.0,4964.5,4961.0,False,False,2023-10-06,True,False,False,True,stop,-3.5,2023
145,True,4980.25,4983.75,4983.75,3.5,4973.25,4976.75,4973.25,True,False,2023-10-06,True,False,False,True,target,7.0,2023
101,False,5046.0,5041.75,5041.75,4.25,5054.5,5050.25,5054.5,False,False,2023-10-10,True,True,True,False,rev,-0.25,2023
102,True,5045.75,5048.25,5048.25,2.5,5040.75,5043.25,5040.75,False,False,2023-10-10,False,False,False,True,rev,-1.5,2023
103,False,5047.25,5043.75,5043.75,3.5,5054.25,5050.75,5054.25,False,False,2023-10-10,False,False,True,False,stop,-3.5,2023
104,True,5044.25,5048.0,5048.0,3.75,5036.75,5040.5,5036.75,False,False,2023-10-10,False,False,True,True,rev,-1.25,2023
105,False,5045.5,5041.25,5041.25,4.25,5054.0,5049.75,5054.0,False,False,2023-10-10,False,False,False,False,eb_scr,-2.75,2023
113,False,5034.25,5031.5,5031.5,2.75,5039.75,5037.0,5039.75,False,False,2023-10-12,True,False,False,False,stop,-2.75,2023
129,False,5021.5,5018.25,5018.25,3.25,5028.0,5024.75,5028.0,False,False,2023-10-12,True,False,False,True,stop,-3.25,2023
138,False,5005.25,5002.0,5002.0,3.25,5011.75,5008.5,5011.75,True,False,2023-10-13,False,False,False,False,stop,-3.25,2023
167,True,5002.0,5005.0,5005.0,3.0,4996.0,4999.0,4996.0,True,False,2023-10-13,False,False,False,False,stop,-3.0,2023
109,False,5036.75,5034.25,5034.25,2.5,5041.75,5039.25,5041.75,True,False,2023-10-16,True,False,False,False,target,5.0,2023
114,False,5034.25,5029.25,5029.25,5.0,5044.25,5039.25,5044.25,True,False,2023-10-16,True,False,False,False,target,10.0,2023
137,False,5043.0,5040.75,5040.75,2.25,5047.5,5045.25,5047.5,True,False,2023-10-17,True,False,False,False,stop,-2.25,2023
146,False,5035.5,5032.0,5032.0,3.5,5042.5,5039.0,5042.5,False,False,2023-10-17,True,False,False,False,eb_scr,-2.5,2023
116,True,5016.5,5019.75,5019.75,3.25,5010.0,5013.25,5010.0,True,False,2023-10-18,False,False,False,False,target,6.5,2023
144,False,5003.75,4994.75,4994.75,9.0,5021.75,5012.75,5021.75,False,False,2023-10-18,True,False,True,True,rev,4.75,2023
148,True,5008.5,5011.0,5011.0,2.5,5003.5,5006.0,5003.5,False,False,2023-10-18,True,True,False,False,stop,-2.5,2023
149,False,5012.5,5007.0,5007.0,5.5,5023.5,5018.0,5023.5,False,False,2023-10-18,False,False,True,True,eb_scr,-2.5,2023
99,False,4979.25,4973.0,4973.0,6.25,4991.75,4985.5,4991.75,True,False,2023-10-19,False,False,False,False,target,12.5,2023
110,True,5001.75,5006.0,5006.0,4.25,4993.25,4997.5,4993.25,True,False,2023-10-19,True,True,True,False,rev,4.75,2023
113,False,4997.0,4993.25,4993.25,3.75,5004.5,5000.75,5004.5,False,False,2023-10-19,False,False,False,False,stop,-3.75,2023
114,True,4992.0,4999.0,4999.0,7.0,4978.0,4985.0,4978.0,False,False,2023-10-19,False,False,True,False,rev,-2.0,2023
116,False,4994.0,4987.75,4987.75,6.25,5006.5,5000.25,5006.5,False,False,2023-10-19,False,False,True,False,stop,-6.25,2023
133,True,5007.0,5010.75,5010.75,3.75,4999.5,5003.25,4999.5,False,False,2023-10-19,True,True,True,False,target,7.5,2023
140,False,4992.0,4988.5,4988.5,3.5,4999.0,4995.5,4999.0,False,False,2023-10-19,False,False,True,False,stop,-3.5,2023
141,True,4989.0,4992.75,4992.75,3.75,4981.5,4985.25,4981.5,True,False,2023-10-19,False,True,True,False,rev,2.25,2023
143,False,4986.75,4982.5,4982.5,4.25,4995.25,4991.0,4995.25,False,False,2023-10-19,True,False,False,False,rev,-1.75,2023
144,True,4985.0,4988.0,4988.0,3.0,4979.0,4982.0,4979.0,True,False,2023-10-19,False,False,False,False,target,6.0,2023
150,False,4980.75,4977.25,4977.25,3.5,4987.75,4984.25,4987.75,False,False,2023-10-19,True,False,False,False,stop,-3.5,2023
151,True,4976.75,4982.75,4982.75,6.0,4964.75,4970.75,4964.75,True,False,2023-10-19,False,True,True,False,target,12.0,2023
157,False,4963.5,4960.0,4960.0,3.5,4970.5,4967.0,4970.5,False,False,2023-10-19,True,False,True,True,rev,-1.75,2023
159,True,4961.75,4966.5,4966.5,4.75,4952.25,4957.0,4952.25,False,False,2023-10-19,False,False,True,False,rev,-1.25,2023
160,False,4963.0,4959.75,4959.75,3.25,4969.5,4966.25,4969.5,False,False,2023-10-19,False,False,False,True,stop,-3.25,2023
163,True,4960.75,4964.0,4964.0,3.25,4954.25,4957.5,4954.25,False,False,2023-10-19,False,False,True,False,stop,-3.25,2023
164,False,4963.0,4959.25,4959.25,3.75,4970.5,4966.75,4970.5,True,False,2023-10-19,False,True,True,True,rev,1.75,2023
