i,short,en,st,rk,tg,kind,flagged,belim,date,res,pnl,year
134,True,5289.0,5295.25,6.25,5276.5,Basic,False,False,2022-01-21,rev,4.0,2022
143,False,5285.0,5281.0,4.0,5293.0,EBrev,False,False,2022-01-21,target,8.0,2022
147,True,5297.0,5299.25,2.25,5292.5,Basic,False,False,2022-01-21,stop,-2.25,2022
179,False,5265.25,5259.75,5.5,5276.25,Basic,False,False,2022-01-21,stop,-5.5,2022
185,True,5260.0,5266.5,6.5,5247.0,Basic,False,False,2022-01-21,rev,2.0,2022
186,False,5258.0,5254.0,4.0,5266.0,EBrev,False,False,2022-01-21,rev,0.0,2022
187,True,5258.0,5262.0,4.0,,EBrev,True,True,2022-01-21,stop,-4.0,2022
235,True,5245.0,5251.25,6.25,,Basic,True,True,2022-01-21,stop,-6.25,2022
239,True,5256.5,5259.5,3.0,5250.5,Basic,False,False,2022-01-21,target,6.0,2022
244,True,5252.5,5261.25,8.75,5235.0,Basic,False,False,2022-01-21,target,17.5,2022
312,True,5211.5,5213.75,2.25,5207.0,Basic,False,False,2022-01-21,stop,-2.25,2022
313,False,5217.25,5210.25,7.0,5231.25,Basic,False,False,2022-01-21,stop,-7.0,2022
314,True,5209.5,5219.5,10.0,5189.5,Basic,False,False,2022-01-21,rev,-4.75,2022
315,False,5214.25,5208.5,5.75,5225.75,EBrev,False,False,2022-01-21,rev,-1.25,2022
316,True,5213.0,5217.75,4.75,5203.5,EBrev,False,False,2022-01-21,stop,-4.75,2022
323,True,5228.75,5233.75,5.0,5218.75,Basic,False,False,2022-01-21,rev,-1.0,2022
324,False,5229.75,5226.0,3.75,5237.25,EBrev,False,False,2022-01-21,stop,-3.75,2022
354,False,5206.0,5201.0,5.0,5216.0,Basic,False,False,2022-01-21,rev,-0.25,2022
356,True,5205.75,5209.5,3.75,5198.25,EBrev,False,False,2022-01-21,open,3.5,2022
1,False,5131.75,5128.75,3.0,5137.75,Basic,False,False,2022-01-24,target,6.0,2022
13,True,5145.5,5150.75,5.25,5135.0,Basic,False,False,2022-01-24,target,10.5,2022
20,True,5145.5,5149.75,4.25,5137.0,Basic,False,False,2022-01-24,stop,-4.25,2022
21,False,5151.0,5144.0,7.0,5165.0,Basic,False,False,2022-01-24,rev,-2.75,2022
22,True,5148.25,5153.5,5.25,5137.75,EBrev,False,False,2022-01-24,rev,-3.25,2022
23,False,5151.5,5145.5,6.0,5163.5,EBrev,False,False,2022-01-24,stop,-6.0,2022
36,True,5129.75,5134.5,4.75,5120.25,Basic,False,False,2022-01-24,target,9.5,2022
45,False,5111.25,5106.0,5.25,5121.75,Basic,False,False,2022-01-24,target,10.5,2022
53,True,5130.25,5134.5,4.25,5121.75,Basic,False,False,2022-01-24,target,8.5,2022
61,True,5115.0,5125.5,10.5,5094.0,Basic,False,False,2022-01-24,rev,-3.25,2022
62,False,5118.25,5114.25,4.0,5126.25,EBrev,False,False,2022-01-24,stop,-4.0,2022
63,True,5114.5,5121.0,6.5,5101.5,Basic,False,False,2022-01-24,rev,-1.0,2022
64,False,5115.5,5112.0,3.5,5122.5,EBrev,False,False,2022-01-24,stop,-3.5,2022
65,True,5109.5,5117.5,8.0,5093.5,Basic,False,False,2022-01-24,rev,0.25,2022
66,False,5109.25,5104.25,5.0,5119.25,EBrev,False,False,2022-01-24,rev,-1.25,2022
67,True,5108.0,5113.5,5.5,5097.0,EBrev,False,False,2022-01-24,target,11.0,2022
81,False,5086.5,5079.0,7.5,5101.5,Basic,False,False,2022-01-24,rev,8.0,2022
84,True,5094.5,5097.5,3.0,,EBrev,True,True,2022-01-24,stop,-3.0,2022
103,True,5106.25,5114.0,7.75,5090.75,Basic,False,False,2022-01-24,stop,-7.75,2022
165,False,5095.5,5088.75,6.75,5109.0,Basic,False,False,2022-01-24,stop,-6.75,2022
179,False,5096.0,5089.75,6.25,,Basic,True,True,2022-01-24,be_fill,0.0,2022
183,False,5094.75,5090.25,4.5,5103.75,Basic,False,False,2022-01-24,stop,-4.5,2022
184,True,5083.0,5096.25,13.25,5056.5,Basic,False,False,2022-01-24,rev,-0.5,2022
185,False,5083.5,5076.5,7.0,5097.5,EBrev,False,False,2022-01-24,stop,-7.0,2022
191,False,5070.25,5066.0,4.25,5078.75,Basic,False,False,2022-01-24,rev,-0.5,2022
194,True,5069.75,5076.25,6.5,5056.75,EBrev,False,False,2022-01-24,target,13.0,2022
200,False,5055.75,5050.25,5.5,5066.75,Basic,False,False,2022-01-24,target,11.0,2022
212,True,5074.25,5079.5,5.25,5063.75,Basic,False,False,2022-01-24,target,10.5,2022
216,False,5067.5,5061.25,6.25,,Basic,True,True,2022-01-24,stop,-6.25,2022
225,False,5046.5,5040.0,6.5,5059.5,Basic,False,False,2022-01-24,rev,-4.75,2022
226,True,5041.75,5049.0,7.25,5027.25,EBrev,False,False,2022-01-24,rev,5.5,2022
229,False,5036.25,5030.75,5.5,5047.25,EBrev,False,False,2022-01-24,target,11.0,2022
236,True,5045.75,5051.5,5.75,5034.25,Basic,False,False,2022-01-24,target,11.5,2022
239,False,5033.5,5028.75,4.75,5043.0,Basic,False,False,2022-01-24,target,9.5,2022
243,True,5048.5,5054.0,5.5,5037.5,Basic,False,False,2022-01-24,rev,-0.75,2022
246,False,5049.25,5040.25,9.0,5067.25,EBrev,False,False,2022-01-24,rev,-4.75,2022
247,True,5044.5,5051.5,7.0,5030.5,EBrev,False,False,2022-01-24,rev,1.5,2022
256,False,5043.0,5035.5,7.5,5058.0,EBrev,False,False,2022-01-24,target,15.0,2022
259,True,5055.75,5061.25,5.5,5044.75,Basic,False,False,2022-01-24,stop,-5.5,2022
262,False,5060.25,5054.0,6.25,5072.75,Basic,False,False,2022-01-24,target,12.5,2022
281,False,5074.0,5068.5,5.5,5085.0,Basic,False,False,2022-01-24,rev,-0.25,2022
282,True,5073.75,5077.25,3.5,5066.75,EBrev,False,False,2022-01-24,rev,-2.75,2022
283,False,5076.5,5070.75,5.75,5088.0,EBrev,False,False,2022-01-24,rev,-1.25,2022
285,True,5075.25,5081.75,6.5,5062.25,EBrev,False,False,2022-01-24,stop,-6.5,2022
286,False,5085.0,5074.0,11.0,5107.0,Basic,False,False,2022-01-24,rev,2.5,2022
287,True,5087.5,5091.5,4.0,5079.5,EBrev,False,False,2022-01-24,stop,-4.0,2022
288,False,5095.5,5084.25,11.25,5118.0,Basic,False,False,2022-01-24,rev,-1.25,2022
290,True,5094.25,5100.25,6.0,5082.25,EBrev,False,False,2022-01-24,rev,-1.25,2022
291,False,5095.5,5090.75,4.75,5105.0,EBrev,False,False,2022-01-24,rev,-1.25,2022
292,True,5094.25,5097.75,3.5,5087.25,EBrev,False,False,2022-01-24,stop,-3.5,2022
298,True,5109.25,5112.75,3.5,5102.25,Basic,False,False,2022-01-24,rev,-0.5,2022
299,False,5109.75,5105.25,4.5,5118.75,EBrev,False,False,2022-01-24,stop,-4.5,2022
302,True,5105.5,5113.75,8.25,5089.0,Basic,False,False,2022-01-24,rev,12.25,2022
307,False,5093.25,5089.5,3.75,5100.75,EBrev,False,False,2022-01-24,stop,-3.75,2022
309,True,5088.0,5098.75,10.75,5066.5,Basic,False,False,2022-01-24,rev,-0.0,2022
311,False,5088.0,5082.0,6.0,5100.0,EBrev,False,False,2022-01-24,rev,1.5,2022
315,True,5089.5,5096.25,6.75,5076.0,EBrev,False,False,2022-01-24,stop,-6.75,2022
316,False,5102.0,5087.25,14.75,5131.5,Basic,False,False,2022-01-24,rev,0.0,2022
318,True,5102.0,5108.25,6.25,5089.5,EBrev,False,False,2022-01-24,target,12.5,2022
321,False,5094.75,5089.0,5.75,5106.25,Basic,False,False,2022-01-24,target,11.5,2022
323,True,5102.5,5107.75,5.25,5092.0,Basic,False,False,2022-01-24,rev,-0.75,2022
325,False,5103.25,5097.25,6.0,5115.25,EBrev,False,False,2022-01-24,stop,-6.0,2022
326,True,5094.25,5106.5,12.25,5069.75,Basic,False,False,2022-01-24,rev,-10.0,2022
327,False,5104.25,5092.25,12.0,5128.25,EBrev,False,False,2022-01-24,rev,4.5,2022
329,True,5108.75,5113.5,4.75,5099.25,EBrev,False,False,2022-01-24,stop,-4.75,2022
330,False,5111.25,5107.75,3.5,5118.25,Basic,False,False,2022-01-24,target,7.0,2022
336,False,5127.75,5116.5,11.25,5150.25,Basic,False,False,2022-01-24,rev,-5.0,2022
338,True,5122.75,5130.5,7.75,5107.25,EBrev,False,False,2022-01-24,stop,-7.75,2022
367,False,5121.75,5114.75,7.0,5135.75,Basic,False,False,2022-01-24,rev,1.5,2022
369,True,5123.25,5129.0,5.75,5111.75,EBrev,False,False,2022-01-24,target,11.5,2022
373,False,5106.5,5102.75,3.75,5114.0,Basic,False,False,2022-01-24,stop,-3.75,2022
375,True,5101.5,5110.5,9.0,5083.5,Basic,False,False,2022-01-24,rev,-4.75,2022
376,False,5106.25,5099.25,7.0,5120.25,EBrev,False,False,2022-01-24,rev,1.0,2022
377,True,5107.25,5111.0,3.75,5099.75,EBrev,False,False,2022-01-24,stop,-3.75,2022
387,False,5106.0,5100.0,6.0,5118.0,Basic,False,False,2022-01-24,rev,-3.5,2022
388,True,5102.5,5110.25,7.75,5087.0,EBrev,False,False,2022-01-24,rev,6.75,2022
390,False,5095.75,5092.25,3.5,5102.75,EBrev,False,False,2022-01-24,stop,-3.5,2022
391,True,5088.75,5097.25,8.5,5071.75,Basic,False,False,2022-01-24,rev,-5.0,2022
392,False,5093.75,5088.0,5.75,5105.25,EBrev,False,False,2022-01-24,stop,-5.75,2022
400,False,5090.25,5081.5,8.75,5107.75,Basic,False,False,2022-01-24,target,17.5,2022
405,True,5104.5,5109.75,5.25,5094.0,Basic,False,False,2022-01-24,rev,2.5,2022
406,False,5102.0,5096.25,5.75,5113.5,EBrev,False,False,2022-01-24,target,11.5,2022
417,True,5131.5,5135.25,3.75,5124.0,Basic,False,False,2022-01-24,stop,-3.75,2022
418,False,5135.25,5128.75,6.5,5148.25,Basic,False,False,2022-01-24,rev,0.75,2022
419,True,5136.0,5139.25,3.25,,EBrev,True,True,2022-01-24,be_fill,0.0,2022
427,True,5136.75,5141.5,4.75,5127.25,Basic,False,False,2022-01-24,stop,-4.75,2022
433,True,5155.25,5158.0,2.75,5149.75,Basic,False,False,2022-01-24,target,5.5,2022
437,False,5137.0,5132.5,4.5,5146.0,Basic,False,False,2022-01-24,target,9.0,2022
448,False,5150.0,5142.5,7.5,5165.0,Basic,False,False,2022-01-24,rev,2.25,2022
449,True,5152.25,5155.75,3.5,5145.25,EBrev,False,False,2022-01-24,target,7.0,2022
451,False,5155.75,5143.0,12.75,5181.25,Basic,False,False,2022-01-24,rev,14.25,2022
455,True,5170.0,5176.5,6.5,5157.0,EBrev,False,False,2022-01-24,stop,-6.5,2022
456,False,5179.25,5168.75,10.5,5200.25,Basic,False,False,2022-01-24,rev,1.25,2022
467,True,5180.5,5191.5,11.0,5158.5,EBrev,False,False,2022-01-24,rev,-3.0,2022
468,False,5183.5,5177.25,6.25,5196.0,EBrev,False,False,2022-01-24,stop,-6.25,2022
510,True,5216.5,5224.5,8.0,5200.5,Basic,False,False,2022-01-24,rev,-0.0,2022
511,False,5216.5,5211.5,5.0,5226.5,EBrev,False,False,2022-01-24,stop,-5.0,2022
31,False,5126.5,5123.0,3.5,5133.5,Basic,False,False,2022-01-25,stop,-3.5,2022
132,True,5127.25,5132.75,5.5,5116.25,Basic,False,False,2022-01-25,stop,-5.5,2022
173,True,5133.75,5138.75,5.0,5123.75,Basic,False,False,2022-01-25,stop,-5.0,2022
153,True,5242.75,5251.5,8.75,5225.25,Basic,False,False,2022-01-26,rev,-0.75,2022
155,False,5243.5,5227.25,16.25,5276.0,EBrev,False,False,2022-01-26,stop,-16.25,2022
181,False,5215.0,5209.0,6.0,5227.0,Basic,False,False,2022-01-26,rev,0.75,2022
183,True,5215.75,5224.75,9.0,5197.75,EBrev,False,False,2022-01-26,stop,-9.0,2022
199,True,5234.25,5241.75,7.5,,Basic,True,True,2022-01-26,be_fill,0.0,2022
204,True,5227.0,5233.0,6.0,5215.0,Basic,False,False,2022-01-26,rev,3.0,2022
206,False,5224.0,5219.0,5.0,5234.0,EBrev,False,False,2022-01-26,stop,-5.0,2022
207,True,5210.0,5225.25,15.25,5179.5,Basic,False,False,2022-01-26,rev,-2.75,2022
208,False,5212.75,5206.0,6.75,5226.25,EBrev,False,False,2022-01-26,rev,-3.5,2022
209,True,5209.25,5215.5,6.25,5196.75,EBrev,False,False,2022-01-26,stop,-6.25,2022
219,True,5235.75,5243.75,8.0,5219.75,Basic,False,False,2022-01-26,target,16.0,2022
226,False,5221.5,5216.0,5.5,5232.5,Basic,False,False,2022-01-26,rev,-4.25,2022
227,True,5217.25,5225.25,8.0,5201.25,EBrev,False,False,2022-01-26,target,16.0,2022
231,False,5207.75,5200.5,7.25,5222.25,Basic,False,False,2022-01-26,stop,-7.25,2022
242,True,5173.75,5183.0,9.25,5155.25,Basic,False,False,2022-01-26,rev,-4.75,2022
250,False,5178.5,5166.0,12.5,5203.5,EBrev,False,False,2022-01-26,rev,0.5,2022
251,True,5179.0,5185.75,6.75,5165.5,EBrev,False,False,2022-01-26,rev,-1.25,2022
253,False,5180.25,5170.0,10.25,5200.75,EBrev,False,False,2022-01-26,rev,6.5,2022
255,True,5186.75,5194.0,7.25,5172.25,EBrev,False,False,2022-01-26,target,14.5,2022
271,False,5165.75,5158.25,7.5,5180.75,Basic,False,False,2022-01-26,stop,-7.5,2022
272,True,5158.0,5168.5,10.5,5137.0,Basic,False,False,2022-01-26,rev,7.5,2022
276,False,5150.5,5141.0,9.5,5169.5,EBrev,False,False,2022-01-26,rev,-5.0,2022
277,True,5145.5,5153.75,8.25,5129.0,EBrev,False,False,2022-01-26,rev,2.25,2022
281,False,5143.25,5132.0,11.25,5165.75,EBrev,False,False,2022-01-26,rev,-6.0,2022
282,True,5137.25,5146.0,8.75,5119.75,EBrev,False,False,2022-01-26,rev,-3.5,2022
287,False,5140.75,5127.0,13.75,5168.25,EBrev,False,False,2022-01-26,rev,3.75,2022
289,True,5144.5,5149.5,5.0,5134.5,EBrev,False,False,2022-01-26,target,10.0,2022
290,False,5142.75,5133.25,9.5,,Basic,True,True,2022-01-26,be_fill,0.0,2022
295,True,5134.0,5144.75,10.75,5112.5,Basic,False,False,2022-01-26,target,21.5,2022
315,True,5147.75,5151.5,3.75,,Basic,True,True,2022-01-26,be_fill,0.0,2022
197,True,5135.25,5140.75,5.5,5124.25,Basic,False,False,2022-01-27,target,11.0,2022
213,True,5140.5,5146.25,5.75,,Basic,True,True,2022-01-27,stop,-5.75,2022
115,False,5167.75,5163.0,4.75,5177.25,Basic,False,False,2022-01-28,target,9.5,2022
60,False,5285.0,5280.25,4.75,5294.5,Basic,False,False,2022-02-04,stop,-4.75,2022
139,False,5366.5,5361.0,5.5,5377.5,Basic,False,False,2022-02-10,rev,-3.0,2022
140,True,5363.5,5367.5,4.0,5355.5,EBrev,False,False,2022-02-10,rev,5.0,2022
144,False,5358.5,5356.0,2.5,5363.5,EBrev,False,False,2022-02-10,stop,-2.5,2022
145,True,5354.25,5359.5,5.25,5343.75,Basic,False,False,2022-02-10,rev,-0.25,2022
148,False,5354.5,5348.25,6.25,5367.0,EBrev,False,False,2022-02-10,stop,-6.25,2022
193,False,5327.75,5320.75,7.0,5341.75,Basic,False,False,2022-02-10,rev,5.75,2022
197,True,5333.5,5337.25,3.75,5326.0,EBrev,False,False,2022-02-10,stop,-3.75,2022
151,False,5267.75,5263.5,4.25,5276.25,Basic,False,False,2022-02-11,stop,-4.25,2022
157,False,5252.75,5246.25,6.5,5265.75,Basic,False,False,2022-02-11,stop,-6.5,2022
163,False,5248.5,5243.0,5.5,5259.5,Basic,False,False,2022-02-11,rev,-1.25,2022
165,True,5247.25,5251.75,4.5,5238.25,EBrev,False,False,2022-02-11,target,9.0,2022
169,False,5234.0,5230.0,4.0,5242.0,Basic,False,False,2022-02-11,target,8.0,2022
175,False,5241.25,5236.0,5.25,5251.75,Basic,False,False,2022-02-11,stop,-5.25,2022
179,True,5246.25,5249.75,3.5,5239.25,Basic,False,False,2022-02-11,stop,-3.5,2022
180,False,5248.0,5243.75,4.25,5256.5,Basic,False,False,2022-02-11,stop,-4.25,2022
216,True,5249.75,5255.75,6.0,5237.75,Basic,False,False,2022-02-11,rev,-1.75,2022
218,False,5251.5,5245.5,6.0,5263.5,EBrev,False,False,2022-02-11,rev,3.5,2022
221,True,5255.0,5259.5,4.5,5246.0,EBrev,False,False,2022-02-11,target,9.0,2022
340,False,5223.0,5219.0,4.0,,Basic,True,True,2022-02-11,be_fill,0.0,2022
114,True,5215.25,5220.0,4.75,5205.75,Basic,False,False,2022-02-14,rev,-4.0,2022
115,False,5219.25,5211.25,8.0,5235.25,EBrev,False,False,2022-02-14,rev,0.0,2022
116,True,5219.25,5223.25,4.0,5211.25,EBrev,False,False,2022-02-14,stop,-4.0,2022
170,False,5196.0,5191.25,4.75,5205.5,Basic,False,False,2022-02-14,rev,-4.5,2022
172,True,5191.5,5200.0,8.5,5174.5,EBrev,False,False,2022-02-14,rev,1.0,2022
173,False,5190.5,5186.75,3.75,5198.0,EBrev,False,False,2022-02-14,stop,-3.75,2022
174,True,5187.0,5192.5,5.5,5176.0,Basic,False,False,2022-02-14,stop,-5.5,2022
206,True,5200.0,5208.25,8.25,5183.5,Basic,False,False,2022-02-14,rev,4.5,2022
208,False,5195.5,5190.5,5.0,5205.5,EBrev,False,False,2022-02-14,stop,-5.0,2022
55,True,5222.75,5231.5,8.75,5205.25,Basic,False,False,2022-02-17,stop,-8.75,2022
66,False,5161.0,5156.5,4.5,5170.0,Basic,False,False,2022-02-18,rev,-0.5,2022
67,True,5160.5,5164.25,3.75,,EBrev,True,True,2022-02-18,stop,-3.75,2022
112,True,5160.25,5165.75,5.5,5149.25,Basic,False,False,2022-02-18,target,11.0,2022
104,False,5136.75,5130.75,6.0,,Basic,True,True,2022-02-22,be_fill,0.0,2022
178,True,5103.75,5107.5,3.75,5096.25,Basic,False,False,2022-02-22,target,7.5,2022
181,False,5094.5,5089.75,4.75,5104.0,Basic,False,False,2022-02-22,rev,2.5,2022
182,True,5097.0,5100.5,3.5,5090.0,EBrev,False,False,2022-02-22,stop,-3.5,2022
225,True,5025.75,5033.25,7.5,,Basic,True,True,2022-02-24,be_fill,0.0,2022
52,False,5123.75,5119.75,4.0,5131.75,Basic,False,False,2022-02-25,target,8.0,2022
217,False,5198.0,5194.5,3.5,5205.0,Basic,False,False,2022-02-25,stop,-3.5,2022
233,True,5182.75,5186.75,4.0,5174.75,Basic,False,False,2022-02-28,stop,-4.0,2022
48,True,5164.0,5171.0,7.0,5150.0,Basic,False,False,2022-03-02,rev,-5.25,2022
49,False,5169.25,5161.5,7.75,5184.75,EBrev,False,False,2022-03-02,stop,-7.75,2022
50,True,5161.25,5170.75,9.5,5142.25,Basic,False,False,2022-03-02,stop,-9.5,2022
104,True,5179.25,5187.5,8.25,5162.75,Basic,False,False,2022-03-03,rev,-6.5,2022
105,False,5185.75,5175.5,10.25,5206.25,EBrev,False,False,2022-03-03,target,20.5,2022
109,True,5205.25,5210.0,4.75,5195.75,Basic,False,False,2022-03-03,stop,-4.75,2022
142,True,5046.0,5050.0,4.0,5038.0,Basic,False,False,2022-03-08,stop,-4.0,2022
143,False,5053.5,5043.25,10.25,5074.0,Basic,False,False,2022-03-08,rev,6.25,2022
148,True,5059.75,5065.5,5.75,5048.25,EBrev,False,False,2022-03-08,rev,-3.0,2022
149,False,5062.75,5057.25,5.5,5073.75,EBrev,False,False,2022-03-08,stop,-5.5,2022
152,False,5050.25,5047.5,2.75,5055.75,Basic,False,False,2022-03-08,stop,-2.75,2022
153,True,5046.25,5052.25,6.0,5034.25,Basic,False,False,2022-03-08,stop,-6.0,2022
10,False,5092.25,5087.5,4.75,,Basic,True,True,2022-03-11,be_fill,0.0,2022
92,False,5043.5,5036.5,7.0,,Basic,True,True,2022-03-15,be_fill,0.0,2022
156,True,5228.0,5230.5,2.5,,Basic,True,True,2022-03-17,be_fill,0.0,2022
55,True,5303.5,5310.0,6.5,,Basic,True,True,2022-03-24,be_fill,0.0,2022
162,True,5353.75,5355.75,2.0,5349.75,Basic,False,False,2022-03-31,stop,-2.0,2022
164,False,5358.0,5350.75,7.25,5372.5,Basic,False,False,2022-03-31,open,8.25,2022
60,False,5044.5,5039.75,4.75,,Basic,True,True,2022-04-26,be_fill,0.0,2022
241,True,4992.0,4997.0,5.0,4982.0,Basic,False,False,2022-04-26,stop,-5.0,2022
69,False,4987.5,4984.0,3.5,4994.5,Basic,False,False,2022-04-27,stop,-3.5,2022
159,False,5038.25,5031.0,7.25,5052.75,Basic,False,False,2022-04-27,target,14.5,2022
238,True,4953.75,4955.25,1.5,4950.75,Basic,False,False,2022-04-29,target,3.0,2022
239,False,4954.75,4949.5,5.25,4965.25,Basic,False,False,2022-04-29,rev,-4.75,2022
240,True,4950.0,4957.5,7.5,4935.0,EBrev,False,False,2022-04-29,stop,-7.5,2022
25,False,4942.75,4938.75,4.0,4950.75,Basic,False,False,2022-05-02,target,8.0,2022
46,True,4956.5,4961.25,4.75,4947.0,Basic,False,False,2022-05-02,stop,-4.75,2022
75,True,4962.0,4966.0,4.0,4954.0,Basic,False,False,2022-05-02,stop,-4.0,2022
76,False,4966.5,4960.5,6.0,4978.5,Basic,False,False,2022-05-02,target,12.0,2022
79,True,4973.25,4979.75,6.5,,Basic,True,True,2022-05-02,be_fill,0.0,2022
85,True,4984.5,4989.5,5.0,4974.5,Basic,False,False,2022-05-02,target,10.0,2022
279,False,4957.75,4944.0,13.75,4985.25,Basic,False,False,2022-05-02,open,13.5,2022
153,False,4998.5,4991.75,6.75,5012.0,Basic,False,False,2022-05-04,rev,-5.0,2022
155,True,4993.5,5004.75,11.25,4971.0,EBrev,False,False,2022-05-04,rev,-3.25,2022
156,False,4996.75,4990.25,6.5,5009.75,EBrev,False,False,2022-05-04,stop,-6.5,2022
157,True,4991.5,5000.0,8.5,4974.5,Basic,False,False,2022-05-04,target,17.0,2022
181,True,5021.75,5029.5,7.75,5006.25,Basic,False,False,2022-05-04,stop,-7.75,2022
182,False,5032.5,5019.75,12.75,5058.0,Basic,False,False,2022-05-04,rev,-5.5,2022
183,True,5027.0,5034.75,7.75,5011.5,EBrev,False,False,2022-05-04,rev,2.0,2022
184,False,5025.0,5019.75,5.25,5035.5,EBrev,False,False,2022-05-04,target,10.5,2022
191,True,5048.75,5055.0,6.25,5036.25,Basic,False,False,2022-05-04,stop,-6.25,2022
211,True,5067.5,5074.0,6.5,5054.5,Basic,False,False,2022-05-04,rev,2.0,2022
212,False,5065.5,5060.25,5.25,5076.0,EBrev,False,False,2022-05-04,target,10.5,2022
228,False,5089.0,5078.0,11.0,,Basic,True,True,2022-05-04,be_fill,0.0,2022
44,False,5016.25,5010.5,5.75,5027.75,Basic,False,False,2022-05-05,target,11.5,2022
305,True,4946.5,4953.75,7.25,,Basic,True,True,2022-05-05,be_fill,0.0,2022
343,False,4968.0,4964.75,3.25,4974.5,Basic,False,False,2022-05-05,stop,-3.25,2022
24,True,4901.0,4910.5,9.5,4882.0,Basic,False,False,2022-05-06,stop,-9.5,2022
73,True,4933.0,4945.0,12.0,4909.0,Basic,False,False,2022-05-06,rev,1.0,2022
80,False,4932.0,4925.25,6.75,,EBrev,True,True,2022-05-06,be_fill,0.0,2022
145,True,4971.25,4977.0,5.75,4959.75,Basic,False,False,2022-05-06,target,11.5,2022
310,True,4942.75,4948.5,5.75,4931.25,Basic,False,False,2022-05-06,rev,-3.5,2022
311,False,4946.25,4940.25,6.0,4958.25,EBrev,False,False,2022-05-06,rev,0.25,2022
312,True,4946.5,4950.0,3.5,4939.5,EBrev,False,False,2022-05-06,stop,-3.5,2022
103,False,4803.75,4801.25,2.5,,Basic,True,True,2022-05-10,be_fill,0.0,2022
114,False,4794.5,4789.75,4.75,4804.0,Basic,False,False,2022-05-10,target,9.5,2022
119,True,4807.0,4810.75,3.75,4799.5,Basic,False,False,2022-05-10,target,7.5,2022
132,False,4797.0,4786.75,10.25,4817.5,Basic,False,False,2022-05-10,rev,0.5,2022
133,True,4797.5,4801.5,4.0,,EBrev,True,True,2022-05-10,stop,-4.0,2022
15,False,4804.0,4795.5,8.5,,Basic,True,True,2022-05-11,stop,-8.5,2022
21,True,4814.0,4821.5,7.5,,Basic,True,True,2022-05-11,stop,-7.5,2022
62,False,4830.75,4823.5,7.25,,Basic,True,True,2022-05-11,be_fill,0.0,2022
138,True,4859.75,4866.25,6.5,,Basic,True,True,2022-05-11,be_fill,0.0,2022
5,False,4719.75,4711.5,8.25,4736.25,Basic,False,False,2022-05-12,rev,-4.25,2022
6,True,4715.5,4720.5,5.0,4705.5,EBrev,False,False,2022-05-12,target,10.0,2022
38,False,4711.25,4706.0,5.25,4721.75,Basic,False,False,2022-05-12,target,10.5,2022
87,False,4743.5,4737.5,6.0,4755.5,Basic,False,False,2022-05-12,stop,-6.0,2022
291,True,4721.5,4725.75,4.25,4713.0,Basic,False,False,2022-05-12,stop,-4.25,2022
292,False,4728.0,4719.25,8.75,,Basic,True,True,2022-05-12,stop,-8.75,2022
300,True,4721.0,4726.75,5.75,4709.5,Basic,False,False,2022-05-12,stop,-5.75,2022
337,True,4749.75,4753.75,4.0,,Basic,True,True,2022-05-12,be_fill,0.0,2022
264,True,4748.5,4749.75,1.25,4746.0,Basic,False,False,2022-05-18,stop,-1.25,2022
265,False,4750.25,4746.5,3.75,4757.75,Basic,False,False,2022-05-18,stop,-3.75,2022
266,True,4743.75,4751.25,7.5,4728.75,Basic,False,False,2022-05-18,open,10.5,2022
132,False,4666.5,4661.0,5.5,4677.5,Basic,False,False,2022-05-20,stop,-5.5,2022
273,True,4700.0,4704.5,4.5,4691.0,Basic,False,False,2022-05-20,target,9.0,2022
276,False,4692.25,4688.0,4.25,4700.75,Basic,False,False,2022-05-20,target,8.5,2022
282,True,4713.0,4717.25,4.25,4704.5,Basic,False,False,2022-05-20,target,8.5,2022
142,False,4779.5,4771.75,7.75,4795.0,Basic,False,False,2022-05-25,stop,-7.75,2022
242,True,4954.0,4959.0,5.0,4944.0,Basic,False,False,2022-05-31,rev,-3.25,2022
243,False,4957.25,4951.25,6.0,4969.25,EBrev,False,False,2022-05-31,stop,-6.0,2022
232,True,4593.25,4605.25,12.0,4569.25,Basic,False,False,2022-06-13,rev,4.5,2022
237,False,4588.75,4581.5,7.25,4603.25,EBrev,False,False,2022-06-13,stop,-7.25,2022
124,True,4602.75,4626.0,23.25,4556.25,Basic,False,False,2022-06-15,rev,20.25,2022
134,False,4582.5,4574.25,8.25,4599.0,EBrev,False,False,2022-06-15,rev,-0.75,2022
