i,short,en,stop,rk,tg,date,tpct1,tpct2,tempo_ratio,amp1,amp2,amp_sum,dur1,dur2,dur_ratio,vol_ratio,ibs1,ibs2,range1,range2,box_pts,box_abr,overlap,sb_poke_abr,rt_depth_abr,net6_abr,net20_abr,fade_run20,eff10,t10,ncx20,prev_state,sess_net_abr,pos_in_day_range,dayrange_abr,gap_abr,new20,new60,newsess,beyond_pd,room_abr,dist_lvl_abr,session_min,hour_ct,dow,side,n_prior_day,prev_res_day,res,pnl,R,win,year
154,False,6388.0,6379.5,8.5,6405.0,2025-02-07,97.71309771309771,98.54469854469855,1.4596627861598337,116.85393258426966,161.7486338797814,278.60256646405105,58.807740688,40.288579832,0.685089740919448,0.8771653543307086,0.038461538461538464,0.8918918918918919,6.5,9.25,9.5,1.6612021857923498,1.0,0.04371584699453552,0.39344262295081966,0.04371584699453552,-0.9617486338797814,True,0.07883817427385892,94.22827442827443,8,2,-9.442622950819672,0.11,13.114754098360656,2.8852459016393444,True,True,True,True,2.360655737704918,2.360655737704918,155.55721738595,11,4,long,10,rev,rev,4.5,0.5294117647058824,True,2025
157,True,6392.5,6397.0,4.5,6383.5,2025-02-07,98.96049896049897,98.54469854469855,0.8962525197092523,89.36170212765957,91.30434782608695,180.66604995374652,30.775343376,34.337804022,1.1157569747468088,0.8576798223133436,0.6666666666666666,0.3333333333333333,5.25,5.25,6.25,1.0869565217391304,0.8571428571428571,-0.13043478260869565,-0.13043478260869565,1.0,0.34782608695652173,True,0.008695652173913044,96.00831600831602,11,0,-8.608695652173912,0.17,13.043478260869565,2.869565217391304,False,False,False,True,,1.565217391304348,157.62709553418333,11,4,short,11,rev,stop,-4.5,-1.0,False,2025
158,False,6396.75,6390.5,6.25,6409.25,2025-02-07,98.54469854469855,98.75259875259876,1.0202894306685464,91.30434782608695,97.77777777777777,189.0821256038647,34.337804022,33.654963964,0.98011404405586,1.045816733067729,0.3333333333333333,0.8181818181818182,5.25,5.5,7.25,1.288888888888889,0.7142857142857143,-0.26666666666666666,0.3111111111111111,1.9555555555555555,0.8444444444444444,False,0.15859030837004406,96.29937629937629,12,0,-8.044444444444444,0.22666666666666666,13.333333333333334,2.933333333333333,False,False,False,True,0.8444444444444444,0.8444444444444444,158.19939616851667,11,4,long,12,stop,rev,0.0,0.0,False,2025
159,True,6396.75,6399.5,2.75,6391.25,2025-02-07,98.75259875259876,97.71309771309771,0.7144935207960187,97.77777777777777,68.08510638297872,165.8628841607565,33.654963964,47.103245844,1.3995928177009889,1.0878095238095238,0.8181818181818182,0.375,5.5,4.0,7.25,1.2340425531914894,0.45454545454545453,0.2553191489361702,-0.723404255319149,2.8085106382978724,0.6382978723404256,True,0.2018348623853211,96.1954261954262,12,0,-7.702127659574468,0.22666666666666666,12.76595744680851,2.8085106382978724,False,False,False,True,,0.8085106382978723,158.76031569395,11,4,short,13,rev,target,5.5,2.0,True,2025
161,False,6393.25,6387.75,5.5,6404.25,2025-02-07,96.88149688149689,97.29729729729729,1.1128211268234007,88.42105263157895,98.46153846153847,186.8825910931174,56.390330466,50.673310478,0.8986170157054315,0.9753888560740304,0.047619047619047616,0.875,5.25,6.0,9.0,1.476923076923077,0.47619047619047616,0.5743589743589743,-0.5333333333333333,0.20512820512820512,0.7794871794871795,False,0.11063829787234042,97.44282744282745,12,0,-8.0,0.18,12.307692307692308,2.707692307692308,False,False,False,True,1.353846153846154,1.353846153846154,160.48936722554998,11,4,long,14,target,stop,-5.5,-1.0,False,2025
167,True,6387.25,6396.25,9.0,6369.25,2025-02-07,99.0,97.29729729729729,0.6056531023984681,103.06748466257669,167.90123456790124,270.9687192304779,25.87925671,42.72950408,1.651110175180916,0.9554385254202957,0.5714285714285714,0.029411764705882353,5.25,8.5,9.25,1.8271604938271604,0.9047619047619048,-0.09876543209876543,1.4814814814814814,-1.1851851851851851,-0.9382716049382716,False,0.0963302752293578,95.01829521829522,15,0,-10.814814814814815,0.1,14.814814814814815,3.259259259259259,False,False,False,True,,2.814814814814815,166.53956023671665,11,4,short,15,stop,rev,3.75,0.4166666666666667,True,2025
170,False,6383.5,6377.75,5.75,6395.0,2025-02-07,99.0,98.96049896049897,0.7617811148836986,191.11111111111111,80.40201005025126,271.5131211613624,19.0976486,25.069732272,1.3127130358865227,0.9472584856396867,0.09302325581395349,1.0,10.75,5.0,11.0,1.768844221105528,0.46511627906976744,-0.08040201005025127,-0.763819095477387,-2.1708542713567844,-0.5226130653266332,True,0.13580246913580246,95.1885654885655,15,0,-9.407035175879399,0.07166123778501629,12.341708542713569,2.653266331658292,True,True,True,True,2.8944723618090458,2.8944723618090458,168.28601690378335,11,4,long,16,rev,rev,-1.0,-0.17391304347826086,False,2025
171,True,6382.5,6386.75,4.25,6374.0,2025-02-07,98.96049896049897,96.25779625779626,0.5117781961701643,80.40201005025126,80.8080808080808,161.21009085833208,25.069732272,48.9855419,1.9539714811677986,0.892319000367512,1.0,0.2,5.0,5.0,8.25,1.3333333333333333,0.4,0.48484848484848486,-0.5656565656565656,-1.97979797979798,-0.6868686868686869,False,0.1799163179916318,95.08461538461538,15,0,-9.616161616161616,0.05863192182410423,12.404040404040405,2.6666666666666665,False,False,False,True,,3.0707070707070705,168.70384577498334,11,4,short,17,rev,stop,-4.25,-1.0,False,2025
172,False,6385.5,6381.25,4.25,6394.0,2025-02-07,96.25779625779626,95.21829521829522,0.8272296117495445,80.8080808080808,110.34482758620689,191.1529083942877,48.9855419,59.216378626,1.2088542114505014,1.0413920922570017,0.2,0.5714285714285714,5.0,7.0,7.25,1.1428571428571428,1.0,0.0,0.35467980295566504,-1.3004926108374384,-0.03940886699507389,True,0.16260162601626016,95.33409563409563,15,0,-8.9064039408867,0.09771986970684039,12.098522167487685,2.600985221674877,False,False,False,True,2.522167487684729,2.522167487684729,169.52027479798335,11,4,long,18,stop,rev,-1.0,-0.23529411764705882,False,2025
173,True,6384.5,6390.75,6.25,6372.0,2025-02-07,95.21829521829522,95.63409563409563,1.0617140922713133,110.34482758620689,99.08256880733946,209.42739639354636,59.216378626,55.774317264,0.9418731533088261,1.06426735218509,0.5714285714285714,0.1111111111111111,7.0,6.75,9.25,1.3577981651376148,0.6785714285714286,0.29357798165137616,-0.29357798165137616,-0.4036697247706422,0.6238532110091743,True,0.18604651162790697,95.93700623700624,16,0,-8.440366972477063,0.08469055374592833,11.26605504587156,2.4220183486238533,False,False,False,True,,2.4954128440366974,170.50721579461666,11,4,short,19,rev,stop,-6.25,-1.0,False,2025
174,False,6392.5,6382.5,10.0,6412.5,2025-02-07,95.63409563409563,98.96049896049897,2.2819538283412237,99.08256880733946,149.53271028037383,248.6152790877133,55.774317264,24.44147492,0.4382209611694513,1.20364176885916,0.1111111111111111,0.975,6.75,10.0,10.25,1.5327102803738317,1.0,0.14953271028037382,1.0467289719626167,0.6355140186915887,0.6728971962616822,False,0.06315789473684211,97.64178794178795,17,0,-7.401869158878505,0.18892508143322476,11.476635514018692,2.467289719626168,False,False,False,True,1.3457943925233644,1.3457943925233644,171.43679100518332,11,4,long,20,stop,rev,1.75,0.175,True,2025
175,True,6394.25,6398.0,3.75,6386.75,2025-02-07,98.96049896049897,99.0,1.828664261530104,149.53271028037383,82.40343347639485,231.93614375676867,24.44147492,13.365753044,0.546847237646164,0.7662858907070084,0.975,0.4166666666666667,10.0,6.0,15.25,2.0944206008583692,0.1,0.6866952789699571,-1.3390557939914163,2.0944206008583692,0.3090128755364807,True,0.007194244604316547,97.64178794178795,17,0,-6.55793991416309,0.21172638436482086,10.540772532188841,2.2660944206008584,False,False,False,True,,0.9957081545064378,171.84415192261667,11,4,short,21,rev,target,7.5,2.0,True,2025
60,True,6396.5,6404.0,7.5,6381.5,2025-02-12,99.0,99.0,0.3826680900167277,116.45569620253164,112.82051282051282,229.27620902304446,4.636025168,12.115003286,2.6132306980607836,0.9664967225054625,0.6521739130434783,0.045454545454545456,5.75,5.5,7.75,1.5897435897435896,0.6521739130434783,-0.41025641025641024,0.358974358974359,2.051282051282051,4.358974358974359,True,0.15270935960591134,56.473596673596674,1,6,7.0256410256410255,0.8505154639175257,9.948717948717949,-12.615384615384615,True,True,True,False,0.20512820512820512,0.20512820512820512,68.54917639068334,9,2,short,0,none,target,15.0,2.0,True,2025
104,False,6406.25,6402.0,4.25,6414.75,2025-02-12,96.88149688149689,96.88149688149689,0.9970271296787216,67.13286713286713,105.42635658914729,172.55922372201442,56.207455962,56.37505168,1.0029817346316707,1.3222536147581851,0.3333333333333333,0.7058823529411765,3.0,4.25,5.5,1.3643410852713178,0.6666666666666666,-0.24806201550387597,0.37209302325581395,3.10077519379845,6.511627906976744,False,0.5,66.63201663201663,1,1,10.914728682170542,0.9760765550239234,12.96124031007752,-15.255813953488373,False,False,False,False,0.8062015503875969,0.8062015503875969,150.18802812141666,11,2,long,1,target,eb_scr,-0.25,-0.058823529411764705,False,2025
26,True,6425.25,6427.25,2.0,6421.25,2025-02-13,97.5051975051975,97.92099792099792,1.0520262775440532,180.18018018018017,66.11570247933884,246.295882659519,20.290655006,19.287213104,0.9505465988306794,0.8787234042553191,1.0,0.3,6.25,2.5,7.25,1.9173553719008263,0.28,0.1983471074380165,-1.2561983471074378,2.2479338842975203,4.231404958677685,True,0.3972602739726027,35.17671517671518,0,5,2.7107438016528924,0.9306930693069307,6.677685950413222,2.6446280991735533,True,True,True,True,2.380165289256198,2.380165289256198,32.78152483181667,9,3,short,0,none,stop,-2.0,-1.0,False,2025
111,False,6423.5,6419.25,4.25,6432.0,2025-02-13,98.75259875259876,96.88149688149689,0.47630946010095293,140.45801526717557,74.82014388489209,215.27815915206764,18.504634084,38.850024268,2.099475412031606,0.9150797735460627,0.21739130434782608,0.9230769230769231,5.75,3.25,6.0,1.381294964028777,0.5652173913043478,-0.2302158273381295,0.460431654676259,-1.3237410071942446,-2.0719424460431655,True,0.19161676646706588,65.13908523908523,1,0,1.9568345323741008,0.5,10.014388489208633,2.302158273381295,True,True,False,True,,1.669064748201439,229.58255271271668,12,3,long,1,stop,target,8.5,2.0,True,2025
122,False,6431.75,6427.75,4.0,6439.75,2025-02-13,99.0,99.0,0.6418819427863681,118.70967741935483,95.80838323353294,214.51806065288775,15.434761056,24.04610572,1.557918884053763,0.9042056074766355,0.043478260869565216,0.75,5.75,5.0,6.75,1.2934131736526946,0.7391304347826086,0.1437125748502994,0.2874251497005988,-0.04790419161676647,0.33532934131736525,False,0.09090909090909091,73.54220374220374,5,0,3.2095808383233533,0.6896551724137931,8.335329341317365,1.9161676646706587,False,False,False,True,,2.970059880239521,250.99779215705,12,3,long,2,target,rev,0.25,0.0625,True,2025
123,True,6432.0,6436.25,4.25,6423.5,2025-02-13,99.0,98.33679833679834,0.6807183213905683,95.80838323353294,112.1951219512195,208.00350518475244,24.04610572,35.324604854,1.4690364113561754,0.9449413635460147,0.75,0.30434782608695654,5.0,5.75,8.25,1.6097560975609757,0.55,0.5853658536585366,-0.5853658536585366,-0.04878048780487805,0.0975609756097561,True,0.08095238095238096,74.66486486486487,6,0,3.317073170731707,0.6954022988505747,8.487804878048781,1.951219512195122,False,False,False,True,3.073170731707317,3.073170731707317,251.39856608851667,12,3,short,3,rev,target,8.5,2.0,True,2025
126,False,6429.25,6422.75,6.5,6442.25,2025-02-13,97.92099792099792,99.0,1.663458679021671,160.0,105.26315789473684,265.2631578947368,37.445377226,22.510554484,0.601157102734965,1.0008163265306123,0.08823529411764706,1.0,8.5,6.25,8.75,1.4736842105263157,0.7352941176470589,0.0,-0.12631578947368421,-0.16842105263157894,-0.25263157894736843,True,0.048034934497816595,84.3985446985447,8,2,2.4,0.632183908045977,7.326315789473684,1.6842105263157894,False,False,False,True,,2.1894736842105265,253.60550056911669,12,3,long,4,target,rev,2.5,0.38461538461538464,True,2025
128,True,6431.75,6434.5,2.75,6426.25,2025-02-13,99.0,98.54469854469855,0.6326172676048843,118.81188118811882,57.69230769230769,176.5041888804265,20.200838036,31.932163522,1.5807345945298683,0.8730902424118965,0.7666666666666667,0.3333333333333333,7.5,3.75,8.0,1.2307692307692308,0.4666666666666667,0.038461538461538464,-0.38461538461538464,0.0,0.8461538461538461,True,0.04048582995951417,94.44407484407483,10,0,2.576923076923077,0.6896551724137931,6.6923076923076925,1.5384615384615385,False,False,False,True,2.3846153846153846,2.3846153846153846,254.31735726084997,12,3,short,5,rev,stop,-2.75,-1.0,False,2025
135,False,6432.5,6427.75,4.75,6442.0,2025-02-13,99.0,99.0,0.9916066857679492,115.72327044025157,132.48407643312103,248.20734687337261,24.647365556,24.855989688,1.008464358250621,1.0929563967417346,0.13043478260869565,0.6923076923076923,5.75,6.5,6.75,1.3757961783439492,1.0,0.10191082802547773,0.45859872611464975,0.0,0.0,False,0.16826923076923078,93.92432432432432,9,0,3.5668789808917203,0.7068965517241379,8.866242038216562,2.0382165605095546,False,False,False,True,,3.312101910828026,262.57749449581667,12,3,long,6,stop,target,9.5,2.0,True,2025
29,False,6437.5,6434.0,3.5,6444.5,2025-02-20,95.21829521829522,96.67359667359668,1.105998112579526,70.07299270072993,111.76470588235294,181.83769858308287,23.708477158,21.43627271,0.9041606749831553,0.9205020920502092,0.0,0.6842105263157895,3.0,4.75,7.75,1.8235294117647058,0.08333333333333333,1.0588235294117647,-0.4117647058823529,-3.235294117647059,-7.588235294117647,True,0.48214285714285715,83.78378378378378,2,1,-10.0,0.06878306878306878,11.117647058823529,-1.2941176470588236,True,True,True,True,5.470588235294118,5.470588235294118,31.411990721383333,9,3,long,0,none,target,7.0,2.0,True,2025
140,True,6393.75,6396.25,2.5,6388.75,2025-02-21,95.63409563409563,95.01039501039502,0.9724289810979021,76.52173913043478,70.17543859649123,146.69717772692601,50.45638594,51.88696236,1.0283527326293478,1.0082370134183605,0.6363636363636364,0.1,2.75,2.5,3.75,1.0526315789473686,0.6363636363636364,0.2105263157894737,-0.28070175438596495,1.7543859649122808,-3.2280701754385968,False,0.014705882352941176,92.37006237006237,4,0,-19.719298245614038,0.125,22.456140350877195,0.4210526315789474,False,False,False,True,,11.36842105263158,226.05975160314998,12,4,short,0,none,stop,-2.5,-1.0,False,2025
185,False,6361.5,6357.5,4.0,6369.5,2025-02-21,97.0893970893971,96.67359667359668,0.9391754261719691,198.2905982905983,89.55223880597015,287.8428370965685,43.55915023,46.380206526,1.0647638046450476,0.9388408201967524,0.10344827586206896,1.0,7.25,3.75,8.25,1.9701492537313432,0.41379310344827586,0.1791044776119403,-0.835820895522388,-1.9104477611940298,-4.417910447761194,True,0.43478260869565216,84.44906444906445,0,1,-24.47761194029851,0.03537735849056604,25.313432835820894,0.3582089552238806,True,True,True,True,17.37313432835821,17.37313432835821,299.3253843797833,13,4,long,1,stop,stop,-4.0,-1.0,False,2025
142,True,6260.75,6269.75,9.0,6242.75,2025-02-25,99.0,97.92099792099792,0.8003008010532958,138.46153846153845,109.52380952380952,247.98534798534797,36.965154758,46.189076294,1.2495301750090406,1.0092283214001592,0.5555555555555556,0.0,6.75,5.75,9.0,1.7142857142857142,0.5555555555555556,-0.5714285714285714,1.6666666666666667,-3.380952380952381,-3.0952380952380953,False,0.3300970873786408,84.4114345114345,0,6,-13.571428571428571,0.0,14.952380952380953,-1.3333333333333333,False,False,False,True,,12.428571428571429,121.02098644525,10,1,short,0,none,stop,-9.0,-1.0,False,2025
165,True,6294.75,6299.25,4.5,6285.75,2025-02-25,99.0,97.92099792099792,0.3964540897310233,187.91946308724832,75.29411764705883,263.21358073430713,17.67318444,44.578136278,2.522360156956524,0.851520572450805,0.6,0.0625,8.75,4.0,9.0,1.6941176470588235,0.45714285714285713,-0.09411764705882353,-0.8,1.8352941176470587,5.8352941176470585,True,0.445,89.33866943866944,3,1,-7.011764705882353,0.46865671641791046,15.764705882352942,-1.3176470588235294,True,True,False,True,,5.882352941176471,147.71231201201667,10,1,short,1,stop,target,9.0,2.0,True,2025
124,True,6339.5,6344.25,4.75,6330.0,2025-02-26,98.96049896049897,95.84199584199584,0.6940265485986119,81.92771084337349,115.0,196.9277108433735,33.613955748,48.43324195,1.440867070603011,1.0198663853727146,0.6470588235294118,0.21739130434782608,4.25,5.75,7.25,1.45,0.7058823529411765,0.55,0.05,-0.5,0.55,True,0.12135922330097088,86.21621621621622,2,2,4.15,0.6538461538461539,9.1,1.95,False,False,False,True,0.05,0.05,183.19701127175,11,2,short,0,none,target,9.5,2.0,True,2025
184,False,6285.0,6279.75,5.25,6295.5,2025-02-26,97.5051975051975,95.21829521829522,0.7559891637077922,138.46153846153845,100.59880239520957,239.06034085674804,54.089917118,71.548534972,1.3227702829699868,0.9603545527800161,0.18518518518518517,0.9047619047619048,6.75,5.25,7.0,1.341317365269461,0.7777777777777778,-0.04790419161676647,-0.33532934131736525,-1.0538922155688624,-3.0179640718562872,True,0.15196078431372548,87.1933471933472,2,0,-6.467065868263473,0.0664451827242525,14.419161676646707,1.8682634730538923,True,True,True,False,2.3722155688622966,1.1017964071856288,267.04109292348335,12,2,long,1,target,eb_scr,0.25,0.047619047619047616,True,2025
46,False,6271.5,6267.25,4.25,6280.0,2025-02-27,98.12889812889813,99.0,1.4821708385875305,92.48554913294798,84.70588235294117,177.19143148588915,17.171488278,11.585363732,0.6746860577509226,1.2271727172717273,0.05,0.8888888888888888,5.0,4.5,8.25,1.5529411764705883,0.3,0.5647058823529412,-0.7058823529411765,-2.070588235294118,-8.0,True,0.4028436018957346,93.47588357588357,6,0,-10.447058823529412,0.056140350877192984,13.411764705882353,3.764705882352941,True,True,True,True,1.035294117647059,1.035294117647059,30.535047413883333,9,3,long,0,none,rev,-1.25,-0.29411764705882354,False,2025
47,True,6270.25,6273.5,3.25,6263.75,2025-02-27,99.0,98.33679833679834,0.7539047057762124,84.70588235294117,75.0,159.70588235294116,11.585363732,15.367146064,1.3264275873837537,0.7056626326012252,0.8888888888888888,0.2,4.5,3.75,6.0,1.2,0.5555555555555556,0.25,0.1,-2.75,-7.85,False,0.3793103448275862,93.62141372141373,7,0,-11.35,0.03859649122807018,14.25,4.0,False,False,False,True,,1.35,30.728138780516666,9,3,short,1,rev,target,6.5,2.0,True,2025
98,False,6308.0,6304.5,3.5,6315.0,2025-02-27,95.63409563409563,95.21829521829522,0.9918102265823586,109.58904109589041,107.80141843971631,217.39045953560674,32.62737586,32.896793142,1.008257399649792,0.9719856142343366,0.45,0.6842105263157895,5.0,4.75,7.0,1.5886524822695036,0.6,0.3971631205673759,-0.7375886524822695,-0.6808510638297872,1.8156028368794326,False,0.21621621621621623,84.17879417879418,0,3,-4.3120567375886525,0.594059405940594,17.19148936170213,4.539007092198582,False,False,False,False,1.8428368794325993,0.22695035460992907,60.87417069608333,9,3,long,2,target,stop,-3.5,-1.0,False,2025
