date,side,scalp_t,run_t,mae_t,mfe_t,gross_t,net_usd
2026-06-22,BL,-17.0,-17.0,17.0,0.0,-34.0,-433.0
2026-06-22,BL,-22.0,-22.0,22.0,2.0,-44.0,-558.0
2026-06-22,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-22,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-22,BR,4.0,0.0,9.0,8.0,4.0,42.0
2026-06-22,BL,4.0,-19.0,19.0,4.0,-15.0,-195.5
2026-06-22,BL,-15.0,-15.0,15.0,3.0,-30.0,-383.0
2026-06-22,BL,4.0,62.0,4.0,76.0,66.0,817.0
2026-06-22,BR,4.0,0.0,4.0,26.0,4.0,42.0
2026-06-22,BR,4.0,0.0,24.0,5.0,4.0,42.0
2026-06-22,BL,4.0,0.0,13.0,6.0,4.0,42.0
2026-06-22,BR,4.0,0.0,-0.0,7.0,4.0,42.0
2026-06-22,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-06-22,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-22,BL,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-06-22,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-06-22,BL,4.0,0.0,12.0,13.0,4.0,42.0
2026-06-23,BL,4.0,36.0,1.0,63.0,40.0,492.0
2026-06-23,BL,4.0,0.0,3.0,13.0,4.0,42.0
2026-06-23,BR,4.0,0.0,5.0,14.0,4.0,42.0
2026-06-23,BR,-16.0,-16.0,16.0,0.0,-32.0,-408.0
2026-06-23,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-06-23,BR,4.0,0.0,8.0,7.0,4.0,42.0
2026-06-23,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-23,BR,4.0,34.0,12.0,51.0,38.0,467.0
2026-06-23,BL,4.0,0.0,5.0,8.0,4.0,42.0
2026-06-23,BR,4.0,0.0,13.0,8.0,4.0,42.0
2026-06-23,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-06-23,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-06-23,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-06-23,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-06-23,BL,4.0,0.0,3.0,16.0,4.0,42.0
2026-06-23,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-06-23,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-06-23,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-06-23,BR,4.0,0.0,7.0,5.0,4.0,42.0
2026-06-23,BL,4.0,2.0,6.0,27.0,6.0,67.0
2026-06-23,BL,-7.0,-7.0,7.0,1.0,-14.0,-183.0
2026-06-23,BL,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-06-23,BL,-8.0,-8.0,10.0,2.0,-16.0,-208.0
2026-06-23,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-06-24,BL,4.0,71.0,3.0,93.0,75.0,929.5
2026-06-24,BR,4.0,0.0,2.0,32.0,4.0,42.0
2026-06-24,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-24,BL,4.0,0.0,5.0,7.0,4.0,42.0
2026-06-24,BL,4.0,0.0,7.0,5.0,4.0,42.0
2026-06-24,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-06-24,BL,4.0,6.0,9.0,34.0,10.0,117.0
2026-06-24,BL,4.0,72.0,1.0,98.0,76.0,942.0
2026-06-24,BR,4.0,0.0,6.0,13.0,4.0,42.0
2026-06-24,BR,4.0,0.0,6.0,12.0,4.0,42.0
2026-06-24,BL,4.0,0.0,5.0,8.0,4.0,42.0
2026-06-24,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-24,BL,4.0,0.0,9.0,7.0,4.0,42.0
2026-06-24,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-06-24,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-06-24,BL,4.0,0.0,8.0,9.0,4.0,42.0
2026-06-24,BL,-14.0,-14.0,16.0,2.0,-28.0,-358.0
2026-06-24,BL,4.0,18.0,2.0,47.0,22.0,267.0
2026-06-24,BL,-16.0,-16.0,16.0,2.0,-32.0,-408.0
2026-06-24,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-24,BL,4.0,0.0,1.0,12.0,4.0,42.0
2026-06-24,BR,4.0,0.0,1.0,27.0,4.0,42.0
2026-06-24,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-24,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-06-25,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-06-25,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-06-25,BL,4.0,0.0,3.0,29.0,4.0,42.0
2026-06-25,BL,4.0,0.0,4.0,28.0,4.0,42.0
2026-06-25,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-06-25,BL,-23.0,-23.0,23.0,0.0,-46.0,-583.0
2026-06-25,BR,4.0,0.0,-0.0,7.0,4.0,42.0
2026-06-25,BR,-19.0,-19.0,20.0,0.0,-38.0,-483.0
2026-06-25,BR,4.0,1.0,2.0,39.0,5.0,54.5
2026-06-25,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-06-25,BL,4.0,0.0,2.0,9.0,4.0,42.0
2026-06-25,BR,4.0,0.0,-0.0,13.0,4.0,42.0
2026-06-25,BR,4.0,22.0,1.0,47.0,26.0,317.0
2026-06-25,BL,4.0,0.0,11.0,6.0,4.0,42.0
2026-06-25,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-06-25,BR,4.0,11.0,8.0,40.0,15.0,179.5
2026-06-25,BL,4.0,-14.0,15.0,4.0,-10.0,-133.0
2026-06-25,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-06-25,BR,4.0,31.0,1.0,69.0,35.0,429.5
2026-06-25,BR,4.0,0.0,15.0,26.0,4.0,42.0
2026-06-25,BL,-30.0,-30.0,30.0,0.0,-60.0,-758.0
2026-06-25,BL,4.0,0.0,-0.0,9.0,4.0,42.0
2026-06-25,BR,-17.0,-17.0,17.0,3.0,-34.0,-433.0
2026-06-25,BR,4.0,0.0,3.0,11.0,4.0,42.0
2026-06-25,BR,4.0,30.0,5.0,38.0,34.0,417.0
2026-06-26,BL,4.0,0.0,21.0,9.0,4.0,42.0
2026-06-26,BR,-35.0,-35.0,35.0,1.0,-70.0,-883.0
2026-06-26,BR,4.0,-18.0,18.0,4.0,-14.0,-183.0
2026-06-26,BR,-22.0,-22.0,22.0,0.0,-44.0,-558.0
2026-06-26,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-06-26,BR,4.0,0.0,15.0,11.0,4.0,42.0
2026-06-26,BR,4.0,0.0,7.0,8.0,4.0,42.0
2026-06-26,BL,4.0,0.0,-0.0,14.0,4.0,42.0
2026-06-26,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-06-26,BL,4.0,0.0,-0.0,10.0,4.0,42.0
2026-06-26,BR,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-06-26,BR,4.0,0.0,6.0,11.0,4.0,42.0
2026-06-26,BR,4.0,6.0,1.0,37.0,10.0,117.0
2026-06-26,BL,4.0,0.0,10.0,23.0,4.0,42.0
2026-06-26,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-26,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-06-26,BL,4.0,0.0,6.0,11.0,4.0,42.0
2026-06-29,BL,4.0,97.0,3.0,118.0,101.0,1254.5
2026-06-29,BR,4.0,0.0,3.0,13.0,4.0,42.0
2026-06-29,BR,4.0,-17.0,17.0,4.0,-13.0,-170.5
2026-06-29,BR,4.0,0.0,-0.0,11.0,4.0,42.0
2026-06-29,BL,-16.0,-16.0,16.0,3.0,-32.0,-408.0
2026-06-29,BL,4.0,0.0,9.0,7.0,4.0,42.0
2026-06-29,BL,-28.0,-28.0,28.0,0.0,-56.0,-708.0
2026-06-29,BL,-14.0,-14.0,14.0,1.0,-28.0,-358.0
2026-06-29,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-06-29,BR,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-06-29,BL,4.0,0.0,-0.0,13.0,4.0,42.0
2026-06-29,BR,4.0,33.0,1.0,63.0,37.0,454.5
2026-06-29,BR,4.0,0.0,6.0,10.0,4.0,42.0
2026-06-29,BL,-14.0,-14.0,15.0,0.0,-28.0,-358.0
2026-06-29,BR,4.0,0.0,2.0,17.0,4.0,42.0
2026-06-29,BR,4.0,0.0,3.0,14.0,4.0,42.0
2026-06-29,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-06-29,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-29,BL,4.0,0.0,10.0,7.0,4.0,42.0
2026-06-29,BL,4.0,0.0,2.0,9.0,4.0,42.0
2026-06-29,BR,4.0,29.0,4.0,44.0,33.0,404.5
2026-06-30,BR,4.0,10.0,-0.0,34.0,14.0,167.0
2026-06-30,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-06-30,BR,-16.0,-16.0,16.0,2.0,-32.0,-408.0
2026-06-30,BR,4.0,0.0,10.0,32.0,4.0,42.0
2026-06-30,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-06-30,BL,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-06-30,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-06-30,BL,4.0,0.0,6.0,9.0,4.0,42.0
2026-06-30,BR,4.0,0.0,7.0,6.0,4.0,42.0
2026-06-30,BR,4.0,6.0,2.0,22.0,10.0,117.0
2026-06-30,BL,4.0,0.0,2.0,16.0,4.0,42.0
2026-06-30,BR,-10.0,-10.0,10.0,1.0,-20.0,-258.0
2026-06-30,BR,4.0,0.0,3.0,7.0,4.0,42.0
2026-06-30,BL,4.0,17.0,7.0,31.0,21.0,254.5
2026-06-30,BL,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-06-30,BL,4.0,0.0,1.0,11.0,4.0,42.0
2026-06-30,BR,4.0,0.0,1.0,12.0,4.0,42.0
2026-06-30,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-06-30,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-06-30,BR,4.0,0.0,5.0,10.0,4.0,42.0
2026-06-30,BL,-9.0,-9.0,9.0,3.0,-18.0,-233.0
2026-06-30,BL,4.0,0.0,16.0,8.0,4.0,42.0
2026-06-30,BR,4.0,0.0,6.0,5.0,4.0,42.0
2026-06-30,BR,4.0,10.0,-0.0,23.0,14.0,167.0
2026-07-01,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-07-01,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-01,BR,4.0,0.0,5.0,8.0,4.0,42.0
2026-07-01,BR,-13.0,-13.0,13.0,2.0,-26.0,-333.0
2026-07-01,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-01,BR,4.0,0.0,-0.0,11.0,4.0,42.0
2026-07-01,BR,-10.0,-10.0,11.0,0.0,-20.0,-258.0
2026-07-01,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-07-01,BR,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-07-01,BR,4.0,11.0,9.0,31.0,15.0,179.5
2026-07-01,BR,4.0,2.0,8.0,14.0,6.0,67.0
2026-07-01,BL,4.0,0.0,6.0,7.0,4.0,42.0
2026-07-01,BR,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-07-01,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-01,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-07-01,BL,4.0,-19.0,20.0,4.0,-15.0,-195.5
2026-07-01,BL,4.0,0.0,-0.0,10.0,4.0,42.0
2026-07-02,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-07-02,BL,4.0,24.0,2.0,40.0,28.0,342.0
2026-07-02,BL,-28.0,-28.0,28.0,2.0,-56.0,-708.0
2026-07-02,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-07-02,BL,4.0,0.0,-0.0,13.0,4.0,42.0
2026-07-02,BL,4.0,29.0,2.0,46.0,33.0,404.5
2026-07-02,BL,4.0,0.0,-0.0,11.0,4.0,42.0
2026-07-02,BR,4.0,0.0,7.0,6.0,4.0,42.0
2026-07-02,BR,4.0,0.0,1.0,9.0,4.0,42.0
2026-07-02,BL,-23.0,-23.0,23.0,0.0,-46.0,-583.0
2026-07-02,BL,4.0,0.0,11.0,9.0,4.0,42.0
2026-07-02,BR,4.0,0.0,1.0,18.0,4.0,42.0
2026-07-02,BR,4.0,0.0,-0.0,12.0,4.0,42.0
2026-07-02,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-02,BR,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-07-02,BL,4.0,0.0,3.0,9.0,4.0,42.0
2026-07-02,BL,4.0,-13.0,14.0,4.0,-9.0,-120.5
2026-07-02,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-02,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-02,BL,-15.0,-15.0,15.0,2.0,-30.0,-383.0
2026-07-02,BL,4.0,21.0,8.0,45.0,25.0,304.5
2026-07-02,BL,-22.0,-22.0,23.0,1.0,-44.0,-558.0
2026-07-02,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-02,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-07-02,BR,-12.0,-12.0,12.0,3.0,-24.0,-308.0
2026-07-02,BL,-8.0,-8.0,8.0,0.0,-16.0,-208.0
2026-07-02,BL,-14.0,-14.0,14.0,2.0,-28.0,-358.0
2026-07-02,BL,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-07-02,BL,4.0,7.0,8.0,12.0,11.0,129.5
2026-07-03,BR,4.0,0.0,12.0,14.0,4.0,42.0
2026-07-06,BL,4.0,0.0,4.0,14.0,4.0,42.0
2026-07-06,BR,4.0,0.0,7.0,34.0,4.0,42.0
2026-07-06,BL,4.0,0.0,15.0,12.0,4.0,42.0
2026-07-06,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-07-06,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-06,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-07-06,BR,4.0,1.0,5.0,17.0,5.0,54.5
2026-07-06,BR,4.0,0.0,6.0,6.0,4.0,42.0
2026-07-06,BL,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-07-06,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-07-06,BL,4.0,10.0,1.0,29.0,14.0,167.0
2026-07-06,BL,-8.0,-8.0,8.0,3.0,-16.0,-208.0
2026-07-06,BL,4.0,3.0,6.0,17.0,7.0,79.5
2026-07-07,BL,4.0,0.0,7.0,17.0,4.0,42.0
2026-07-07,BL,4.0,0.0,10.0,6.0,4.0,42.0
2026-07-07,BR,4.0,0.0,1.0,11.0,4.0,42.0
2026-07-07,BL,-12.0,-12.0,12.0,3.0,-24.0,-308.0
2026-07-07,BL,-19.0,-19.0,19.0,2.0,-38.0,-483.0
2026-07-07,BL,4.0,0.0,12.0,15.0,4.0,42.0
2026-07-07,BL,-15.0,-15.0,16.0,1.0,-30.0,-383.0
2026-07-07,BL,4.0,0.0,-0.0,14.0,4.0,42.0
2026-07-07,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-07,BL,4.0,0.0,9.0,5.0,4.0,42.0
2026-07-07,BL,-23.0,-23.0,23.0,0.0,-46.0,-583.0
2026-07-07,BR,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-07-07,BR,4.0,0.0,2.0,19.0,4.0,42.0
2026-07-07,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-07-07,BR,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-07-07,BR,4.0,0.0,1.0,10.0,4.0,42.0
2026-07-07,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-07-07,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-07-07,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-07,BL,4.0,14.0,-0.0,31.0,18.0,217.0
2026-07-08,BL,4.0,0.0,1.0,15.0,4.0,42.0
2026-07-08,BR,4.0,0.0,3.0,13.0,4.0,42.0
2026-07-08,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-08,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-07-08,BR,4.0,0.0,7.0,14.0,4.0,42.0
2026-07-08,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-08,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-07-08,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-08,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-08,BL,4.0,0.0,5.0,6.0,4.0,42.0
2026-07-08,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-08,BL,4.0,12.0,1.0,36.0,16.0,192.0
2026-07-08,BL,4.0,0.0,8.0,7.0,4.0,42.0
2026-07-08,BL,4.0,31.0,8.0,56.0,35.0,429.5
2026-07-08,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-08,BR,4.0,0.0,8.0,10.0,4.0,42.0
2026-07-08,BR,4.0,0.0,11.0,13.0,4.0,42.0
2026-07-08,BR,4.0,1.0,6.0,25.0,5.0,54.5
2026-07-08,BR,-16.0,-16.0,16.0,3.0,-32.0,-408.0
2026-07-08,BR,4.0,0.0,-0.0,10.0,4.0,42.0
2026-07-08,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-08,BR,-18.0,-18.0,18.0,0.0,-36.0,-458.0
2026-07-08,BR,4.0,0.0,5.0,7.0,4.0,42.0
2026-07-08,BR,4.0,40.0,5.0,65.0,44.0,542.0
2026-07-08,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-07-08,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-08,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-08,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-07-08,BL,4.0,2.0,-0.0,5.0,6.0,67.0
2026-07-09,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-07-09,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-09,BR,-14.0,-14.0,15.0,0.0,-28.0,-358.0
2026-07-09,BL,4.0,0.0,5.0,8.0,4.0,42.0
2026-07-09,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-07-09,BL,4.0,0.0,1.0,9.0,4.0,42.0
2026-07-09,BR,4.0,-18.0,18.0,4.0,-14.0,-183.0
2026-07-09,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-07-09,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-07-09,BR,4.0,0.0,-0.0,11.0,4.0,42.0
2026-07-09,BL,4.0,42.0,1.0,55.0,46.0,567.0
2026-07-09,BR,4.0,2.0,5.0,21.0,6.0,67.0
2026-07-09,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-09,BL,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-07-09,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-09,BL,4.0,2.0,3.0,16.0,6.0,67.0
2026-07-09,BR,4.0,0.0,2.0,7.0,4.0,42.0
2026-07-10,BR,-15.0,-15.0,15.0,3.0,-30.0,-383.0
2026-07-10,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-10,BR,4.0,0.0,1.0,15.0,4.0,42.0
2026-07-10,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-10,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-10,BL,4.0,0.0,6.0,12.0,4.0,42.0
2026-07-10,BR,4.0,0.0,15.0,6.0,4.0,42.0
2026-07-10,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-10,BR,4.0,0.0,2.0,9.0,4.0,42.0
2026-07-10,BL,4.0,-17.0,17.0,4.0,-13.0,-170.5
2026-07-10,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-10,BR,4.0,0.0,12.0,8.0,4.0,42.0
2026-07-10,BL,4.0,0.0,7.0,9.0,4.0,42.0
2026-07-10,BR,4.0,0.0,10.0,5.0,4.0,42.0
2026-07-10,BL,4.0,0.0,5.0,18.0,4.0,42.0
2026-07-10,BR,4.0,0.0,1.0,18.0,4.0,42.0
2026-07-10,BR,4.0,-9.0,9.0,4.0,-5.0,-70.5
2026-07-10,BR,-16.0,-16.0,16.0,0.0,-32.0,-408.0
2026-07-10,BR,-8.0,-8.0,8.0,1.0,-16.0,-208.0
2026-07-10,BR,4.0,0.0,10.0,6.0,4.0,42.0
2026-07-10,BR,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-07-10,BR,4.0,17.0,3.0,29.0,21.0,254.5
2026-07-13,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-13,BL,4.0,0.0,3.0,8.0,4.0,42.0
2026-07-13,BL,4.0,0.0,3.0,18.0,4.0,42.0
2026-07-13,BL,4.0,0.0,6.0,7.0,4.0,42.0
2026-07-13,BR,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-07-13,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-13,BL,-18.0,-18.0,18.0,0.0,-36.0,-458.0
2026-07-13,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-13,BR,4.0,12.0,5.0,29.0,16.0,192.0
2026-07-13,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-07-13,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-13,BL,4.0,0.0,8.0,11.0,4.0,42.0
2026-07-14,BL,-16.0,-16.0,17.0,0.0,-32.0,-408.0
2026-07-14,BL,4.0,0.0,3.0,7.0,4.0,42.0
2026-07-14,BR,4.0,0.0,2.0,11.0,4.0,42.0
2026-07-14,BL,4.0,0.0,1.0,11.0,4.0,42.0
2026-07-14,BR,4.0,0.0,1.0,9.0,4.0,42.0
2026-07-14,BL,4.0,0.0,7.0,5.0,4.0,42.0
2026-07-14,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-07-14,BL,4.0,-16.0,16.0,4.0,-12.0,-158.0
2026-07-14,BR,4.0,0.0,1.0,17.0,4.0,42.0
2026-07-14,BR,4.0,0.0,8.0,10.0,4.0,42.0
2026-07-14,BR,4.0,0.0,14.0,5.0,4.0,42.0
2026-07-15,BR,4.0,22.0,2.0,42.0,26.0,317.0
2026-07-15,BL,-14.0,-14.0,14.0,2.0,-28.0,-358.0
2026-07-15,BL,-12.0,-12.0,13.0,2.0,-24.0,-308.0
2026-07-15,BL,4.0,0.0,8.0,16.0,4.0,42.0
2026-07-15,BR,-21.0,-21.0,21.0,1.0,-42.0,-533.0
2026-07-15,BR,4.0,-15.0,15.0,4.0,-11.0,-145.5
2026-07-15,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-07-15,BR,-13.0,-13.0,13.0,0.0,-26.0,-333.0
2026-07-15,BR,4.0,0.0,8.0,5.0,4.0,42.0
2026-07-15,BL,4.0,0.0,7.0,10.0,4.0,42.0
2026-07-15,BL,-18.0,-18.0,18.0,3.0,-36.0,-458.0
2026-07-15,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-07-15,BL,4.0,0.0,3.0,25.0,4.0,42.0
2026-07-15,BR,4.0,0.0,5.0,21.0,4.0,42.0
2026-07-15,BL,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-07-15,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-15,BL,4.0,0.0,5.0,7.0,4.0,42.0
2026-07-15,BL,4.0,26.0,11.0,70.0,30.0,367.0
2026-07-15,BL,4.0,27.0,3.0,46.0,31.0,379.5
2026-07-15,BR,-16.0,-16.0,16.0,0.0,-32.0,-408.0
2026-07-15,BR,-6.0,-6.0,6.0,3.0,-12.0,-158.0
2026-07-15,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-15,BR,4.0,45.0,2.0,67.0,49.0,604.5
2026-07-15,BR,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-07-15,BR,4.0,0.0,3.0,16.0,4.0,42.0
2026-07-15,BR,-8.0,-8.0,8.0,1.0,-16.0,-208.0
2026-07-15,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-16,BL,4.0,0.0,6.0,14.0,4.0,42.0
2026-07-16,BL,4.0,0.0,12.0,19.0,4.0,42.0
2026-07-16,BR,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-07-16,BR,4.0,0.0,4.0,17.0,4.0,42.0
2026-07-16,BR,4.0,0.0,9.0,6.0,4.0,42.0
2026-07-16,BR,4.0,0.0,4.0,7.0,4.0,42.0
2026-07-16,BR,4.0,20.0,3.0,50.0,24.0,292.0
2026-07-16,BL,4.0,0.0,7.0,7.0,4.0,42.0
2026-07-16,BR,4.0,0.0,4.0,12.0,4.0,42.0
2026-07-16,BL,4.0,18.0,4.0,41.0,22.0,267.0
2026-07-16,BL,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-07-16,BL,4.0,12.0,4.0,31.0,16.0,192.0
2026-07-16,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-07-16,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-07-16,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-16,BR,4.0,-14.0,14.0,4.0,-10.0,-133.0
2026-07-17,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-17,BR,4.0,28.0,16.0,54.0,32.0,392.0
2026-07-17,BR,-17.0,-17.0,17.0,3.0,-34.0,-433.0
2026-07-17,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-17,BR,4.0,0.0,6.0,11.0,4.0,42.0
2026-07-17,BR,4.0,0.0,6.0,15.0,4.0,42.0
2026-07-17,BL,4.0,30.0,8.0,54.0,34.0,417.0
2026-07-17,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-07-17,BR,4.0,0.0,7.0,11.0,4.0,42.0
2026-07-17,BL,4.0,0.0,7.0,6.0,4.0,42.0
2026-07-17,BL,-18.0,-18.0,18.0,0.0,-36.0,-458.0
2026-07-17,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-07-17,BL,4.0,0.0,5.0,31.0,4.0,42.0
2026-07-17,BR,4.0,0.0,8.0,8.0,4.0,42.0
2026-07-17,BL,4.0,22.0,1.0,48.0,26.0,317.0
2026-07-17,BR,4.0,0.0,2.0,21.0,4.0,42.0
2026-07-17,BR,4.0,0.0,5.0,9.0,4.0,42.0
2026-07-17,BL,4.0,-14.0,14.0,4.0,-10.0,-133.0
2026-07-17,BL,4.0,-1.0,11.0,4.0,3.0,29.5
2026-07-20,BR,4.0,0.0,8.0,6.0,4.0,42.0
2026-07-20,BR,4.0,0.0,2.0,22.0,4.0,42.0
2026-07-20,BL,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-07-20,BL,4.0,-15.0,15.0,4.0,-11.0,-145.5
2026-07-20,BL,4.0,0.0,5.0,9.0,4.0,42.0
2026-07-20,BL,4.0,0.0,9.0,8.0,4.0,42.0
2026-07-20,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-20,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-20,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-07-20,BR,4.0,0.0,1.0,25.0,4.0,42.0
2026-07-20,BR,4.0,0.0,13.0,18.0,4.0,42.0
2026-07-20,BL,4.0,20.0,2.0,39.0,24.0,292.0
