date,strat,method,center,em,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2023-05-19,eodic_p,straddle,4198.05,21.0,4175.0,4150.0,1.6,settle,0.0,156.74,
2023-05-19,eodic_c,vix252,4198.05,42.4,4240.0,4265.0,0.95,settle,0.0,91.74,
2023-05-19,eodic_c,vix365,4198.05,35.3,4235.0,4260.0,1.35,settle,0.0,131.74,
2023-05-19,eodic_c,straddle,4198.05,21.0,4220.0,4245.0,3.7,settle,0.0,366.74,
2023-05-19,openic_p,vix252,4204.15,42.4,4160.0,4135.0,0.7,settle,0.0,66.74,
2023-05-19,openic_p,vix365,4204.15,35.3,4170.0,4145.0,1.3,settle,0.0,126.74,
2023-05-19,openic_p,straddle,4204.15,21.0,4185.0,4160.0,2.7,settle,0.0,266.74,
2023-05-19,openic_c,vix252,4204.15,42.4,4245.0,4270.0,0.65,settle,0.0,61.74,
2023-05-19,openic_c,vix365,4204.15,35.3,4240.0,4265.0,0.95,settle,0.0,91.74,
2023-05-19,openic_c,straddle,4204.15,21.0,4225.0,4250.0,2.85,settle,0.0,281.74,
2023-05-22,eodic_p,vix252,4191.98,44.4,4150.0,4125.0,0.55,settle,0.0,51.74,
2023-05-22,eodic_p,vix365,4191.98,36.9,4155.0,4130.0,0.8,settle,0.0,76.74,
2023-05-22,eodic_p,straddle,4191.98,20.2,4170.0,4145.0,2.15,settle,0.0,211.74,
2023-05-22,eodic_c,vix252,4191.98,44.4,4235.0,4260.0,0.25,settle,0.0,21.74,
2023-05-22,eodic_c,vix365,4191.98,36.9,4230.0,4255.0,0.45,settle,0.0,41.74,
2023-05-22,eodic_c,straddle,4191.98,20.2,4210.0,4235.0,2.75,settle,0.0,271.74,
2023-05-22,openic_p,vix252,4190.78,44.4,4145.0,4120.0,0.35,settle,0.0,31.74,
2023-05-22,openic_p,vix365,4190.78,36.9,4155.0,4130.0,0.65,settle,0.0,61.74,
2023-05-22,openic_p,straddle,4190.78,20.2,4170.0,4145.0,1.95,settle,0.0,191.74,
2023-05-22,openic_c,vix252,4190.78,44.4,4235.0,4260.0,0.25,settle,0.0,21.74,
2023-05-22,openic_c,vix365,4190.78,36.9,4230.0,4255.0,0.4,settle,0.0,36.74,
2023-05-22,openic_c,straddle,4190.78,20.2,4210.0,4235.0,2.55,settle,0.0,251.74,
2023-05-23,eodic_p,vix252,4192.63,45.5,4145.0,4120.0,1.9,settle,0.0,186.74,
2023-05-23,eodic_p,vix365,4192.63,37.8,4155.0,4130.0,3.2,stop,6.5,-336.52,
2023-05-23,eodic_p,straddle,4192.63,22.2,4170.0,4145.0,6.3,stop,6.85,-61.52,
2023-05-23,eodic_c,vix252,4192.63,45.5,4240.0,4265.0,0.0,settle,0.0,-3.26,
2023-05-23,eodic_c,vix365,4192.63,37.8,4230.0,4255.0,0.15,settle,0.0,11.74,
2023-05-23,eodic_c,straddle,4192.63,22.2,4215.0,4240.0,0.5,settle,0.0,46.74,
2023-05-23,openic_p,vix252,4176.8,45.5,4130.0,4105.0,0.2,settle,0.0,16.74,
2023-05-23,openic_p,vix365,4176.8,37.8,4140.0,4115.0,0.45,settle,0.0,41.74,
2023-05-23,openic_p,straddle,4176.8,22.2,4155.0,4130.0,1.4,stop,6.5,-516.52,
2023-05-23,openic_c,vix252,4176.8,45.5,4220.0,4245.0,0.3,settle,0.0,26.74,
2023-05-23,openic_c,vix365,4176.8,37.8,4215.0,4240.0,0.5,settle,0.0,46.74,
2023-05-23,openic_c,straddle,4176.8,22.2,4200.0,4225.0,2.1,settle,0.0,206.74,
2023-05-24,eodic_p,vix252,4145.58,48.4,4095.0,4070.0,2.1,settle,0.0,206.74,
2023-05-24,eodic_p,vix365,4145.58,40.2,4105.0,4080.0,3.3,settle,0.0,326.74,
2023-05-24,eodic_p,straddle,4145.58,25.1,4120.0,4095.0,6.1,stop,9.3,-326.52,
2023-05-24,eodic_c,vix252,4145.58,48.4,4195.0,4220.0,0.1,settle,0.0,6.74,
2023-05-24,eodic_c,vix365,4145.58,40.2,4185.0,4210.0,0.15,settle,0.0,11.74,
2023-05-24,eodic_c,straddle,4145.58,25.1,4170.0,4195.0,0.7,settle,0.0,66.74,
2023-05-24,openic_p,vix252,4132.96,48.4,4085.0,4060.0,2.1,settle,0.0,206.74,
2023-05-24,openic_p,vix365,4132.96,40.2,4095.0,4070.0,3.55,settle,0.0,351.74,
2023-05-24,openic_p,straddle,4132.96,25.1,4110.0,4085.0,6.9,stop,7.9,-106.52,
2023-05-24,openic_c,vix252,4132.96,48.4,4180.0,4205.0,0.15,settle,0.0,11.74,
2023-05-24,openic_c,vix365,4132.96,40.2,4175.0,4200.0,0.2,settle,0.0,16.74,
2023-05-24,openic_c,straddle,4132.96,25.1,4160.0,4185.0,0.55,settle,0.0,51.74,
2023-05-25,eodic_p,vix252,4115.24,51.9,4065.0,4040.0,0.25,settle,0.0,21.74,
2023-05-25,eodic_p,vix365,4115.24,43.1,4070.0,4045.0,0.35,settle,0.0,31.74,
2023-05-25,eodic_p,straddle,4115.24,28.5,4085.0,4060.0,0.7,settle,0.0,66.74,
2023-05-25,eodic_c,vix252,4115.24,51.9,4165.0,4190.0,3.8,settle,0.0,376.74,
2023-05-25,eodic_c,vix365,4115.24,43.1,4160.0,4185.0,4.85,settle,0.0,481.74,
2023-05-25,eodic_c,straddle,4115.24,28.5,4145.0,4170.0,8.9,stop,9.65,-81.52,
2023-05-25,openic_p,vix252,4155.71,51.9,4105.0,4080.0,1.3,settle,0.0,126.74,
2023-05-25,openic_p,vix365,4155.71,43.1,4115.0,4090.0,2.25,settle,0.0,221.74,
2023-05-25,openic_p,straddle,4155.71,28.5,4125.0,4100.0,3.85,settle,0.0,381.74,
2023-05-25,openic_c,vix252,4155.71,51.9,4210.0,4235.0,0.0,settle,0.0,-3.26,
2023-05-25,openic_c,vix365,4155.71,43.1,4200.0,4225.0,0.15,settle,0.0,11.74,
2023-05-25,openic_c,straddle,4155.71,28.5,4185.0,4210.0,0.45,settle,0.0,41.74,
2023-05-26,eodic_p,vix252,4151.28,50.1,4100.0,4075.0,0.4,settle,0.0,36.74,
2023-05-26,eodic_p,vix365,4151.28,41.6,4110.0,4085.0,0.8,settle,0.0,76.74,
2023-05-26,eodic_p,straddle,4151.28,26.1,4125.0,4100.0,2.05,settle,0.0,201.74,
2023-05-26,eodic_c,vix252,4151.28,50.1,4200.0,4225.0,0.95,stop,7.6,-671.52,
2023-05-26,eodic_c,vix365,4151.28,41.6,4195.0,4220.0,1.4,stop,9.1,-776.52,
2023-05-26,eodic_c,straddle,4151.28,26.1,4175.0,4200.0,4.7,stop,11.2,-656.52,
2023-05-26,openic_p,vix252,4156.16,50.1,4105.0,4080.0,0.1,settle,0.0,6.74,
2023-05-26,openic_p,vix365,4156.16,41.6,4115.0,4090.0,0.15,settle,0.0,11.74,
2023-05-26,openic_p,straddle,4156.16,26.1,4130.0,4105.0,0.5,settle,0.0,46.74,
2023-05-26,openic_c,vix252,4156.16,50.1,4205.0,4230.0,1.5,stop,6.25,-481.52,
2023-05-26,openic_c,vix365,4156.16,41.6,4200.0,4225.0,2.25,stop,7.6,-541.52,
2023-05-26,openic_c,straddle,4156.16,26.1,4180.0,4205.0,7.2,stop,11.1,-396.52,
2023-05-30,eodic_p,vix252,4205.45,47.6,4160.0,4135.0,0.2,settle,0.0,16.74,
2023-05-30,eodic_p,vix365,4205.45,39.5,4165.0,4140.0,0.3,settle,0.0,26.74,
2023-05-30,eodic_p,straddle,4205.45,22.2,4185.0,4160.0,0.95,settle,0.0,91.74,
2023-05-30,eodic_c,vix252,4205.45,47.6,4255.0,4280.0,2.0,settle,0.0,196.74,
2023-05-30,eodic_c,vix365,4205.45,39.5,4245.0,4270.0,3.5,settle,0.0,346.74,
2023-05-30,eodic_c,straddle,4205.45,22.2,4230.0,4255.0,7.2,settle,0.0,716.74,
2023-05-30,openic_p,vix252,4226.71,47.6,4180.0,4155.0,1.1,settle,0.0,106.74,
2023-05-30,openic_p,vix365,4226.71,39.5,4185.0,4160.0,1.55,settle,0.0,151.74,
2023-05-30,openic_p,straddle,4226.71,22.2,4205.0,4180.0,5.2,stop,7.5,-236.52,
2023-05-30,openic_c,vix252,4226.71,47.6,4275.0,4300.0,0.05,settle,0.0,1.74,
2023-05-30,openic_c,vix365,4226.71,39.5,4265.0,4290.0,0.15,settle,0.0,11.74,
2023-05-30,openic_c,straddle,4226.71,22.2,4250.0,4275.0,0.55,settle,0.0,51.74,
2023-05-31,eodic_p,vix252,4205.52,46.3,4160.0,4135.0,2.1,settle,0.0,206.74,
2023-05-31,eodic_p,vix365,4205.52,38.4,4165.0,4140.0,2.7,settle,0.0,266.74,
2023-05-31,eodic_p,straddle,4205.52,22.1,4185.0,4160.0,6.6,stop,10.0,-346.52,
2023-05-31,eodic_c,vix252,4205.52,46.3,4250.0,4275.0,0.1,settle,0.0,6.74,
2023-05-31,eodic_c,vix365,4205.52,38.4,4245.0,4270.0,0.2,settle,0.0,16.74,
2023-05-31,eodic_c,straddle,4205.52,22.1,4230.0,4255.0,0.65,settle,0.0,61.74,
2023-05-31,openic_p,vix252,4190.74,46.3,4145.0,4120.0,0.55,settle,0.0,51.74,
2023-05-31,openic_p,vix365,4190.74,38.4,4150.0,4125.0,0.8,settle,0.0,76.74,
2023-05-31,openic_p,straddle,4190.74,22.1,4170.0,4145.0,3.25,stop,8.0,-481.52,
2023-05-31,openic_c,vix252,4190.74,46.3,4235.0,4260.0,0.1,settle,0.0,6.74,
2023-05-31,openic_c,vix365,4190.74,38.4,4230.0,4255.0,0.2,settle,0.0,16.74,
2023-05-31,openic_c,straddle,4190.74,22.1,4215.0,4240.0,0.8,settle,0.0,76.74,
2023-06-01,eodic_p,vix252,4179.83,47.2,4135.0,4110.0,0.35,settle,0.0,31.74,
2023-06-01,eodic_p,vix365,4179.83,39.2,4140.0,4115.0,0.5,settle,0.0,46.74,
2023-06-01,eodic_p,straddle,4179.83,20.3,4160.0,4135.0,2.3,settle,0.0,226.74,
2023-06-01,eodic_c,vix252,4179.83,47.2,4225.0,4250.0,0.35,stop,5.6,-531.52,
2023-06-01,eodic_c,vix365,4179.83,39.2,4220.0,4245.0,0.6,stop,5.65,-511.52,
2023-06-01,eodic_c,straddle,4179.83,20.3,4200.0,4225.0,2.9,stop,8.4,-556.52,
2023-06-01,openic_p,vix252,4183.03,47.2,4135.0,4110.0,0.2,settle,0.0,16.74,
2023-06-01,openic_p,vix365,4183.03,39.2,4145.0,4120.0,0.5,settle,0.0,46.74,
2023-06-01,openic_p,straddle,4183.03,20.3,4165.0,4140.0,2.5,settle,0.0,246.74,
2023-06-01,openic_c,vix252,4183.03,47.2,4230.0,4255.0,0.1,stop,3.6,-356.52,
2023-06-01,openic_c,vix365,4183.03,39.2,4220.0,4245.0,0.25,stop,5.65,-546.52,
2023-06-01,openic_c,straddle,4183.03,20.3,4205.0,4230.0,1.15,stop,6.8,-571.52,
2023-06-02,eodic_p,vix252,4221.02,41.6,4180.0,4155.0,0.1,settle,0.0,6.74,
2023-06-02,eodic_p,vix365,4221.02,34.6,4185.0,4160.0,0.1,settle,0.0,6.74,
2023-06-02,eodic_p,straddle,4221.02,24.6,4195.0,4170.0,0.25,settle,0.0,21.74,
2023-06-02,eodic_c,vix252,4221.02,41.6,4265.0,4290.0,4.4,stop,8.85,-451.52,
2023-06-02,eodic_c,vix365,4221.02,34.6,4255.0,4280.0,7.5,stop,12.6,-516.52,
2023-06-02,eodic_c,straddle,4221.02,24.6,4245.0,4270.0,11.4,stop,15.8,-446.52,
2023-06-02,openic_p,vix252,4241.01,41.6,4200.0,4175.0,0.35,settle,0.0,31.74,
2023-06-02,openic_p,vix365,4241.01,34.6,4205.0,4180.0,0.45,settle,0.0,41.74,
2023-06-02,openic_p,straddle,4241.01,24.6,4215.0,4190.0,0.85,settle,0.0,81.74,
2023-06-02,openic_c,vix252,4241.01,41.6,4285.0,4310.0,0.85,stop,5.05,-426.52,
2023-06-02,openic_c,vix365,4241.01,34.6,4275.0,4300.0,1.75,stop,7.55,-586.52,
2023-06-02,openic_c,straddle,4241.01,24.6,4265.0,4290.0,3.45,stop,8.85,-546.52,
2023-06-05,eodic_p,vix252,4282.37,39.4,4245.0,4220.0,0.55,settle,0.0,51.74,
2023-06-05,eodic_p,vix365,4282.37,32.7,4250.0,4225.0,0.8,settle,0.0,76.74,
2023-06-05,eodic_p,straddle,4282.37,18.6,4265.0,4240.0,2.1,settle,0.0,206.74,
2023-06-05,eodic_c,vix252,4282.37,39.4,4320.0,4345.0,0.75,settle,0.0,71.74,
2023-06-05,eodic_c,vix365,4282.37,32.7,4315.0,4340.0,1.05,settle,0.0,101.74,
2023-06-05,eodic_c,straddle,4282.37,18.6,4300.0,4325.0,3.3,settle,0.0,326.74,
2023-06-05,openic_p,vix252,4282.99,39.4,4245.0,4220.0,0.3,settle,0.0,26.74,
2023-06-05,openic_p,vix365,4282.99,32.7,4250.0,4225.0,0.45,settle,0.0,41.74,
2023-06-05,openic_p,straddle,4282.99,18.6,4265.0,4240.0,1.35,settle,0.0,131.74,
2023-06-05,openic_c,vix252,4282.99,39.4,4320.0,4345.0,0.7,settle,0.0,66.74,
2023-06-05,openic_c,vix365,4282.99,32.7,4315.0,4340.0,1.0,settle,0.0,96.74,
2023-06-05,openic_c,straddle,4282.99,18.6,4300.0,4325.0,3.5,settle,0.0,346.74,
2023-06-06,eodic_p,vix252,4273.79,39.7,4235.0,4210.0,1.0,settle,0.0,96.74,
2023-06-06,eodic_p,vix365,4273.79,33.0,4240.0,4215.0,1.5,settle,0.0,146.74,
2023-06-06,eodic_p,straddle,4273.79,19.3,4255.0,4230.0,4.0,settle,0.0,396.74,
2023-06-06,eodic_c,vix252,4273.79,39.7,4315.0,4340.0,0.05,settle,0.0,1.74,
2023-06-06,eodic_c,vix365,4273.79,33.0,4305.0,4330.0,0.3,settle,0.0,26.74,
2023-06-06,eodic_c,straddle,4273.79,19.3,4295.0,4320.0,0.95,settle,0.0,91.74,
2023-06-06,openic_p,vix252,4271.34,39.7,4230.0,4205.0,0.3,settle,0.0,26.74,
2023-06-06,openic_p,vix365,4271.34,33.0,4240.0,4215.0,0.8,settle,0.0,76.74,
2023-06-06,openic_p,straddle,4271.34,19.3,4250.0,4225.0,1.9,settle,0.0,186.74,
2023-06-06,openic_c,vix252,4271.34,39.7,4310.0,4335.0,0.1,settle,0.0,6.74,
2023-06-06,openic_c,vix365,4271.34,33.0,4305.0,4330.0,0.25,settle,0.0,21.74,
2023-06-06,openic_c,straddle,4271.34,19.3,4290.0,4315.0,1.2,settle,0.0,116.74,
2023-06-07,eodic_p,vix252,4283.85,37.7,4245.0,4220.0,0.3,settle,0.0,26.74,
2023-06-07,eodic_p,vix365,4283.85,31.3,4255.0,4230.0,0.65,settle,0.0,61.74,
2023-06-07,eodic_p,straddle,4283.85,18.0,4265.0,4240.0,1.45,settle,0.0,141.74,
2023-06-07,eodic_c,vix252,4283.85,37.7,4320.0,4345.0,0.7,settle,0.0,66.74,
2023-06-07,eodic_c,vix365,4283.85,31.3,4315.0,4340.0,1.25,settle,0.0,121.74,
2023-06-07,eodic_c,straddle,4283.85,18.0,4300.0,4325.0,3.9,settle,0.0,386.74,
2023-06-07,openic_p,vix252,4285.47,37.7,4250.0,4225.0,0.2,settle,0.0,16.74,
2023-06-07,openic_p,vix365,4285.47,31.3,4255.0,4230.0,0.4,settle,0.0,36.74,
2023-06-07,openic_p,straddle,4285.47,18.0,4270.0,4245.0,1.3,stop,5.3,-406.52,
2023-06-07,openic_c,vix252,4285.47,37.7,4325.0,4350.0,0.4,settle,0.0,36.74,
2023-06-07,openic_c,vix365,4285.47,31.3,4315.0,4340.0,1.05,settle,0.0,101.74,
2023-06-07,openic_c,straddle,4285.47,18.0,4305.0,4330.0,2.45,settle,0.0,241.74,
2023-06-08,eodic_p,vix252,4267.52,37.5,4230.0,4205.0,0.5,settle,0.0,46.74,
2023-06-08,eodic_p,vix365,4267.52,31.1,4235.0,4210.0,0.8,settle,0.0,76.74,
2023-06-08,eodic_p,straddle,4267.52,17.7,4250.0,4225.0,2.25,settle,0.0,221.74,
2023-06-08,eodic_c,vix252,4267.52,37.5,4305.0,4330.0,0.45,settle,0.0,41.74,
2023-06-08,eodic_c,vix365,4267.52,31.1,4300.0,4325.0,0.75,settle,0.0,71.74,
2023-06-08,eodic_c,straddle,4267.52,17.7,4285.0,4310.0,2.55,stop,7.7,-521.52,
2023-06-08,openic_p,vix252,4268.69,37.5,4230.0,4205.0,0.35,settle,0.0,31.74,
2023-06-08,openic_p,vix365,4268.69,31.1,4240.0,4215.0,0.8,settle,0.0,76.74,
2023-06-08,openic_p,straddle,4268.69,17.7,4250.0,4225.0,1.8,settle,0.0,176.74,
2023-06-08,openic_c,vix252,4268.69,37.5,4305.0,4330.0,0.2,settle,0.0,16.74,
2023-06-08,openic_c,vix365,4268.69,31.1,4300.0,4325.0,0.45,settle,0.0,41.74,
2023-06-08,openic_c,straddle,4268.69,17.7,4285.0,4310.0,2.0,stop,7.7,-576.52,
2023-06-09,eodic_p,vix252,4293.93,36.9,4255.0,4230.0,0.3,settle,0.0,26.74,
2023-06-09,eodic_p,vix365,4293.93,30.7,4265.0,4240.0,0.6,settle,0.0,56.74,
2023-06-09,eodic_p,straddle,4293.93,18.3,4275.0,4250.0,1.35,settle,0.0,131.74,
2023-06-09,eodic_c,vix252,4293.93,36.9,4330.0,4355.0,1.1,settle,0.0,106.74,
2023-06-09,eodic_c,vix365,4293.93,30.7,4325.0,4350.0,1.65,settle,0.0,161.74,
2023-06-09,eodic_c,straddle,4293.93,18.3,4310.0,4335.0,4.6,stop,8.85,-431.52,
2023-06-09,openic_p,vix252,4304.88,36.9,4270.0,4245.0,0.2,settle,0.0,16.74,
2023-06-09,openic_p,vix365,4304.88,30.7,4275.0,4250.0,0.3,settle,0.0,26.74,
2023-06-09,openic_p,straddle,4304.88,18.3,4285.0,4260.0,0.7,settle,0.0,66.74,
2023-06-09,openic_c,vix252,4304.88,36.9,4340.0,4365.0,1.0,settle,0.0,96.74,
2023-06-09,openic_c,vix365,4304.88,30.7,4335.0,4360.0,1.65,settle,0.0,161.74,
2023-06-09,openic_c,straddle,4304.88,18.3,4325.0,4350.0,3.8,settle,0.0,376.74,
2023-06-12,eodic_p,vix252,4298.86,37.5,4260.0,4235.0,0.2,settle,0.0,16.74,
2023-06-12,eodic_p,vix365,4298.86,31.1,4270.0,4245.0,0.4,settle,0.0,36.74,
2023-06-12,eodic_p,straddle,4298.86,18.2,4280.0,4255.0,1.0,settle,0.0,96.74,
2023-06-12,eodic_c,vix252,4298.86,37.5,4335.0,4360.0,1.25,stop,2.3,-111.52,
2023-06-12,eodic_c,vix365,4298.86,31.1,4330.0,4355.0,2.0,stop,6.4,-446.52,
2023-06-12,eodic_c,straddle,4298.86,18.2,4315.0,4340.0,5.7,stop,5.35,28.48,
2023-06-12,openic_p,vix252,4308.32,37.5,4270.0,4245.0,0.3,settle,0.0,26.74,
2023-06-12,openic_p,vix365,4308.32,31.1,4275.0,4250.0,0.45,settle,0.0,41.74,
2023-06-12,openic_p,straddle,4308.32,18.2,4290.0,4265.0,1.65,settle,0.0,161.74,
2023-06-12,openic_c,vix252,4308.32,37.5,4345.0,4370.0,0.15,settle,0.0,11.74,
2023-06-12,openic_c,vix365,4308.32,31.1,4340.0,4365.0,0.3,settle,0.0,26.74,
2023-06-12,openic_c,straddle,4308.32,18.2,4325.0,4350.0,1.9,stop,6.1,-426.52,
2023-06-13,eodic_p,vix252,4338.93,41.0,4300.0,4275.0,0.45,settle,0.0,41.74,
2023-06-13,eodic_p,vix365,4338.93,34.1,4305.0,4280.0,0.65,settle,0.0,61.74,
2023-06-13,eodic_p,straddle,4338.93,23.8,4315.0,4290.0,1.15,settle,0.0,111.74,
2023-06-13,eodic_c,vix252,4338.93,41.0,4380.0,4405.0,2.75,settle,0.0,271.74,
2023-06-13,eodic_c,vix365,4338.93,34.1,4375.0,4400.0,3.75,settle,0.0,371.74,
2023-06-13,eodic_c,straddle,4338.93,23.8,4365.0,4390.0,6.25,stop,9.55,-336.52,
2023-06-13,openic_p,vix252,4352.61,41.0,4310.0,4285.0,0.4,settle,0.0,36.74,
2023-06-13,openic_p,vix365,4352.61,34.1,4320.0,4295.0,0.75,settle,0.0,71.74,
2023-06-13,openic_p,straddle,4352.61,23.8,4330.0,4305.0,1.45,settle,0.0,141.74,
2023-06-13,openic_c,vix252,4352.61,41.0,4395.0,4420.0,0.9,settle,0.0,86.74,
2023-06-13,openic_c,vix365,4352.61,34.1,4385.0,4410.0,2.0,settle,0.0,196.74,
2023-06-13,openic_c,straddle,4352.61,23.8,4375.0,4400.0,3.9,settle,0.0,386.74,
2023-06-14,eodic_p,vix252,4369.01,40.2,4330.0,4305.0,2.7,settle,0.0,266.74,
2023-06-14,eodic_p,vix365,4369.01,33.4,4335.0,4310.0,3.3,settle,0.0,326.74,
2023-06-14,eodic_p,straddle,4369.01,33.7,4335.0,4310.0,3.3,settle,0.0,326.74,
2023-06-14,eodic_c,vix252,4369.01,40.2,4410.0,4435.0,2.4,settle,0.0,236.74,
2023-06-14,eodic_c,vix365,4369.01,33.4,4400.0,4425.0,3.6,settle,0.0,356.74,
2023-06-14,eodic_c,straddle,4369.01,33.7,4405.0,4430.0,3.0,settle,0.0,296.74,
2023-06-14,openic_p,vix252,4366.29,40.2,4325.0,4300.0,1.3,settle,0.0,126.74,
2023-06-14,openic_p,vix365,4366.29,33.4,4335.0,4310.0,1.95,settle,0.0,191.74,
2023-06-14,openic_p,straddle,4366.29,33.7,4335.0,4310.0,1.95,settle,0.0,191.74,
2023-06-14,openic_c,vix252,4366.29,40.2,4405.0,4430.0,4.0,settle,0.0,396.74,
2023-06-14,openic_c,vix365,4366.29,33.4,4400.0,4425.0,4.9,settle,0.0,486.74,
2023-06-14,openic_c,straddle,4366.29,33.7,4400.0,4425.0,4.9,settle,0.0,486.74,
2023-06-15,eodic_p,vix252,4372.59,38.2,4335.0,4310.0,1.65,settle,0.0,161.74,
2023-06-15,eodic_p,vix365,4372.59,31.8,4340.0,4315.0,2.1,settle,0.0,206.74,
2023-06-15,eodic_p,straddle,4372.59,22.5,4350.0,4325.0,3.55,settle,0.0,351.74,
2023-06-15,eodic_c,vix252,4372.59,38.2,4410.0,4435.0,0.45,stop,8.2,-781.52,
2023-06-15,eodic_c,vix365,4372.59,31.8,4405.0,4430.0,0.7,stop,9.7,-906.52,
2023-06-15,eodic_c,straddle,4372.59,22.5,4395.0,4420.0,1.7,stop,9.55,-791.52,
2023-06-15,openic_p,vix252,4365.33,38.2,4325.0,4300.0,0.05,settle,0.0,1.74,
2023-06-15,openic_p,vix365,4365.33,31.8,4335.0,4310.0,0.15,settle,0.0,11.74,
2023-06-15,openic_p,straddle,4365.33,22.5,4345.0,4320.0,0.45,settle,0.0,41.74,
2023-06-15,openic_c,vix252,4365.33,38.2,4405.0,4430.0,3.4,stop,9.7,-636.52,
2023-06-15,openic_c,vix365,4365.33,31.8,4395.0,4420.0,6.4,stop,9.55,-321.52,
2023-06-15,openic_c,straddle,4365.33,22.5,4390.0,4415.0,8.35,stop,8.9,-61.52,
2023-06-16,eodic_p,vix252,4425.84,40.4,4385.0,4360.0,0.45,settle,0.0,41.74,
2023-06-16,eodic_p,vix365,4425.84,33.6,4390.0,4365.0,0.5,settle,0.0,46.74,
2023-06-16,eodic_p,straddle,4425.84,24.4,4400.0,4375.0,0.8,settle,0.0,76.74,
2023-06-16,eodic_c,vix252,4425.84,40.4,4465.0,4490.0,3.4,settle,0.0,336.74,
2023-06-16,eodic_c,vix365,4425.84,33.6,4460.0,4485.0,4.3,settle,0.0,426.74,
2023-06-16,eodic_c,straddle,4425.84,24.4,4450.0,4475.0,6.5,settle,0.0,646.74,
2023-06-16,openic_p,vix252,4440.95,40.4,4400.0,4375.0,1.05,settle,0.0,101.74,
2023-06-16,openic_p,vix365,4440.95,33.6,4405.0,4380.0,1.5,settle,0.0,146.74,
2023-06-16,openic_p,straddle,4440.95,24.4,4415.0,4390.0,2.75,settle,5.409999999999855,-269.26,
2023-06-16,openic_c,vix252,4440.95,40.4,4480.0,4505.0,0.65,settle,0.0,61.74,
2023-06-16,openic_c,vix365,4440.95,33.6,4475.0,4500.0,0.9,settle,0.0,86.74,
2023-06-16,openic_c,straddle,4440.95,24.4,4465.0,4490.0,1.75,settle,0.0,171.74,
2023-06-20,eodic_p,vix252,4409.59,37.6,4370.0,4345.0,2.2,settle,0.0,216.74,
2023-06-20,eodic_p,vix365,4409.59,31.3,4380.0,4355.0,4.1,stop,11.3,-726.52,
2023-06-20,eodic_p,straddle,4409.59,19.4,4390.0,4365.0,7.05,stop,7.65,-66.52,
2023-06-20,eodic_c,vix252,4409.59,37.6,4445.0,4470.0,0.1,settle,0.0,6.74,
2023-06-20,eodic_c,vix365,4409.59,31.3,4440.0,4465.0,0.15,settle,0.0,11.74,
2023-06-20,eodic_c,straddle,4409.59,19.4,4430.0,4455.0,0.4,settle,0.0,36.74,
2023-06-20,openic_p,vix252,4396.11,37.6,4360.0,4335.0,0.75,settle,0.0,71.74,
2023-06-20,openic_p,vix365,4396.11,31.3,4365.0,4340.0,1.2,settle,0.0,116.74,
2023-06-20,openic_p,straddle,4396.11,19.4,4375.0,4350.0,2.65,stop,9.25,-666.52,
2023-06-20,openic_c,vix252,4396.11,37.6,4435.0,4460.0,0.1,settle,0.0,6.74,
2023-06-20,openic_c,vix365,4396.11,31.3,4425.0,4450.0,0.25,settle,0.0,21.74,
2023-06-20,openic_c,straddle,4396.11,19.4,4415.0,4440.0,0.7,settle,0.0,66.74,
2023-06-21,eodic_p,vix252,4388.71,38.4,4350.0,4325.0,2.15,settle,0.0,211.74,
2023-06-21,eodic_p,vix365,4388.71,31.9,4355.0,4330.0,2.9,settle,0.0,286.74,
2023-06-21,eodic_p,straddle,4388.71,21.0,4370.0,4345.0,6.7,stop,10.0,-336.52,
2023-06-21,eodic_c,vix252,4388.71,38.4,4425.0,4450.0,0.25,settle,0.0,21.74,
2023-06-21,eodic_c,vix365,4388.71,31.9,4420.0,4445.0,0.3,settle,0.0,26.74,
2023-06-21,eodic_c,straddle,4388.71,21.0,4410.0,4435.0,0.7,settle,0.0,66.74,
2023-06-21,openic_p,vix252,4380.01,38.4,4340.0,4315.0,1.7,settle,0.0,166.74,
2023-06-21,openic_p,vix365,4380.01,31.9,4350.0,4325.0,3.35,settle,0.0,331.74,
2023-06-21,openic_p,straddle,4380.01,21.0,4360.0,4335.0,5.95,settle,0.0,591.74,
2023-06-21,openic_c,vix252,4380.01,38.4,4420.0,4445.0,0.15,settle,0.0,11.74,
2023-06-21,openic_c,vix365,4380.01,31.9,4410.0,4435.0,0.35,settle,0.0,31.74,
2023-06-21,openic_c,straddle,4380.01,21.0,4400.0,4425.0,0.7,settle,0.0,66.74,
2023-06-22,eodic_p,vix252,4365.69,36.3,4330.0,4305.0,1.75,settle,0.0,171.74,
2023-06-22,eodic_p,vix365,4365.69,30.2,4335.0,4310.0,2.3,settle,0.0,226.74,
2023-06-22,eodic_p,straddle,4365.69,19.1,4345.0,4320.0,4.3,settle,0.0,426.74,
2023-06-22,eodic_c,vix252,4365.69,36.3,4400.0,4425.0,0.25,settle,0.0,21.74,
2023-06-22,eodic_c,vix365,4365.69,30.2,4395.0,4420.0,0.45,settle,0.0,41.74,
2023-06-22,eodic_c,straddle,4365.69,19.1,4385.0,4410.0,1.0,settle,0.0,96.74,
2023-06-22,openic_p,vix252,4355.4,36.3,4320.0,4295.0,0.15,settle,0.0,11.74,
2023-06-22,openic_p,vix365,4355.4,30.2,4325.0,4300.0,0.25,settle,0.0,21.74,
