Session,setup,dir,fill_h,net
2023-05-25,2E,L,4.58,-205.0
2023-05-25,2E,L,5.42,-205.0
2023-05-26,2E,S,19.0,-205.0
2023-05-26,2E,L,6.83,-205.0
2023-05-26,2E,S,7.42,-205.0
2023-05-26,2E,L,9.0,1695.0
2023-05-26,2E,L,10.5,895.0
2023-05-26,2E,S,13.17,-205.0
2023-05-26,2E,L,15.92,-5.0
2023-05-29,2E,S,18.25,320.0
2023-05-29,2E,L,3.75,-205.0
2023-05-29,2E,L,4.17,-205.0
2023-05-29,2E,S,9.33,-205.0
2023-05-30,2E,L,0.33,-205.0
2023-05-31,2E,L,17.83,-205.0
2023-05-31,2E,S,20.75,1232.5
2023-05-31,2E,S,21.83,1007.5
2023-05-31,2E,S,2.58,-205.0
2023-05-31,2E,S,0.67,-205.0
2023-05-31,2E,S,2.08,-205.0
2023-05-31,2E,S,2.0,-205.0
2023-05-31,2E,S,8.17,-205.0
2023-06-01,2E,L,10.08,1345.0
2023-06-01,2E,L,11.83,-205.0
2023-06-01,2E,L,14.5,-205.0
2023-06-01,2E,L,14.42,-205.0
2023-06-02,2E,S,20.75,-205.0
2023-06-02,2E,L,1.0,2695.0
2023-06-02,2E,L,0.83,2582.5
2023-06-02,2E,L,7.5,-205.0
2023-06-02,2E,L,7.25,-205.0
2023-06-02,2E,S,15.83,7.5
2023-06-05,f2EL,S,18.58,-205.0
2023-06-05,2E,S,14.33,145.0
2023-06-06,2E,S,19.42,-205.0
2023-06-06,f2EL,S,22.25,-205.0
2023-06-06,2E,S,12.67,-205.0
2023-06-07,2E,S,11.33,-205.0
2023-06-08,2E,L,4.25,-205.0
2023-06-08,2E,L,10.92,-205.0
2023-06-09,2E,S,19.58,-205.0
2023-06-09,2E,L,4.58,-205.0
2023-06-09,2E,S,11.58,-205.0
2023-06-12,2E,L,20.33,-205.0
2023-06-12,2E,L,2.17,-205.0
2023-06-12,2E,L,4.67,-205.0
2023-06-12,2E,S,6.0,-205.0
2023-06-12,2E,L,15.0,245.0
2023-06-13,2E,L,18.5,-205.0
2023-06-13,2E,L,23.17,-205.0
2023-06-13,2E,L,23.83,-205.0
2023-06-13,f2EL,S,9.08,-205.0
2023-06-13,2E,L,12.83,-205.0
2023-06-14,2E,S,5.5,-205.0
2023-06-14,2E,L,11.0,-205.0
2023-06-15,2E,S,20.0,-205.0
2023-06-15,2E,S,2.75,-205.0
2023-06-15,2E,S,4.08,-205.0
2023-06-15,2E,S,4.92,-205.0
2023-06-16,f2EL,S,17.67,-205.0
2023-06-16,2E,S,14.75,157.5
2023-06-19,2E,S,2.42,470.0
2023-06-19,2E,S,20.25,-205.0
2023-06-19,2E,S,4.17,-205.0
2023-06-19,2E,S,6.42,157.5
2023-06-19,2E,L,11.42,32.5
2023-06-20,2E,S,18.33,795.0
2023-06-20,2E,S,5.08,-205.0
2023-06-20,2E,S,10.5,-205.0
2023-06-21,2E,S,2.25,-205.0
2023-06-21,2E,L,4.25,-205.0
2023-06-21,2E,L,5.67,-205.0
2023-06-22,2E,S,22.58,-205.0
2023-06-22,2E,S,0.75,-205.0
2023-06-22,2E,S,2.83,-205.0
2023-06-22,2E,L,7.5,-205.0
2023-06-22,2E,S,10.17,-205.0
2023-06-23,2E,S,8.5,-205.0
2023-06-23,2E,S,14.83,-205.0
2023-06-26,2E,L,22.92,-205.0
2023-06-26,2E,S,8.67,-205.0
2023-06-26,2E,S,8.67,-205.0
2023-06-26,2E,S,10.83,607.5
2023-06-26,2E,S,12.42,-205.0
2023-06-26,2E,S,15.83,-30.0
2023-06-27,2E,L,19.25,-205.0
2023-06-27,2E,L,10.83,870.0
2023-06-27,2E,S,15.92,7.5
2023-06-28,2E,S,18.83,-205.0
2023-06-28,2E,S,22.17,-205.0
2023-06-28,2E,S,21.5,-205.0
2023-06-28,2E,L,1.0,-205.0
2023-06-29,2E,S,0.08,-205.0
2023-06-29,2E,S,2.0,-205.0
2023-06-29,2E,S,3.0,-205.0
2023-06-29,2E,L,11.92,-205.0
2023-06-29,2E,S,13.83,-205.0
2023-06-30,2E,L,22.17,2182.5
2023-06-30,2E,L,1.25,2170.0
2023-06-30,2E,L,6.58,1545.0
2023-06-30,2E,L,8.5,645.0
2023-06-30,2E,L,9.92,-205.0
2023-06-30,2E,L,12.33,-205.0
2023-06-30,2E,L,13.0,-205.0
2023-06-30,2E,L,13.92,-205.0
2023-06-30,2E,L,14.17,-205.0
2023-06-30,2E,L,14.67,-205.0
2023-07-03,2E,S,20.5,-205.0
2023-07-03,2E,S,2.0,-205.0
2023-07-03,2E,L,4.17,-205.0
2023-07-03,2E,L,5.08,-205.0
2023-07-03,2E,L,9.83,345.0
2023-07-04,2E,L,3.5,-205.0
2023-07-04,2E,L,3.5,-205.0
2023-07-05,2E,S,3.25,-205.0
2023-07-05,2E,S,5.67,-205.0
2023-07-05,2E,S,7.67,-205.0
2023-07-05,2E,S,11.42,-205.0
2023-07-05,2E,S,12.33,-205.0
2023-07-06,2E,S,1.0,1195.0
2023-07-06,2E,S,3.0,995.0
2023-07-06,2E,S,3.08,995.0
2023-07-06,2E,S,8.5,-205.0
2023-07-06,2E,S,9.5,-205.0
2023-07-07,2E,L,18.83,-205.0
2023-07-07,2E,S,3.17,-205.0
2023-07-07,2E,L,5.0,-205.0
2023-07-07,2E,L,9.58,-205.0
2023-07-10,2E,S,22.0,-205.0
2023-07-10,2E,S,5.92,-205.0
2023-07-10,2E,S,1.67,-205.0
2023-07-10,2E,L,5.25,1095.0
2023-07-10,f2EL,S,12.58,-205.0
2023-07-11,2E,L,22.58,-205.0
2023-07-11,2E,S,23.92,-205.0
2023-07-11,2E,L,2.0,-205.0
2023-07-11,2E,L,2.17,-205.0
2023-07-11,2E,S,4.42,-205.0
2023-07-11,2E,S,4.33,-205.0
2023-07-11,2E,L,8.17,-205.0
2023-07-12,2E,L,18.33,1807.5
2023-07-12,2E,L,1.75,1732.5
2023-07-12,2E,L,0.67,1682.5
2023-07-13,2E,L,14.5,-205.0
2023-07-14,2E,S,20.25,-205.0
2023-07-14,2E,L,3.75,-205.0
2023-07-14,2E,L,9.0,-205.0
2023-07-14,2E,L,8.08,-205.0
2023-07-14,2E,L,9.0,-205.0
2023-07-17,2E,L,3.0,-205.0
2023-07-17,f2EL,S,4.42,-205.0
2023-07-17,2E,L,9.58,270.0
2023-07-17,2E,L,13.58,-205.0
2023-07-17,2E,L,14.83,-205.0
2023-07-18,2E,S,8.33,-205.0
2023-07-18,2E,L,11.33,-205.0
2023-07-18,2E,L,14.92,-192.5
2023-07-18,2E,L,14.75,-205.0
2023-07-20,2E,S,14.08,-17.5
2023-07-20,2E,S,15.17,20.0
2023-07-20,f2EL,S,15.92,-17.5
2023-07-21,f2EL,S,17.92,-205.0
2023-07-21,2E,L,22.67,-205.0
2023-07-21,2E,L,2.92,-205.0
2023-07-21,2E,L,8.75,-205.0
2023-07-21,2E,L,4.5,-205.0
2023-07-21,2E,L,6.33,-205.0
2023-07-24,2E,L,20.25,1107.5
2023-07-24,f2EL,S,1.92,-205.0
2023-07-24,2E,L,7.08,770.0
2023-07-24,2E,L,6.0,-205.0
2023-07-24,2E,L,5.0,-205.0
2023-07-24,2E,S,6.83,-205.0
2023-07-24,2E,S,8.08,-205.0
2023-07-24,2E,S,14.25,-105.0
2023-07-24,2E,S,14.92,-205.0
2023-07-25,2E,S,18.33,-205.0
2023-07-25,2E,L,9.42,-205.0
2023-07-25,2E,L,11.33,-205.0
2023-07-25,2E,L,12.92,-205.0
2023-07-25,2E,L,14.67,-205.0
2023-07-26,2E,L,4.58,-205.0
2023-07-26,2E,S,13.58,-205.0
2023-07-26,2E,S,6.25,-205.0
2023-07-26,2E,S,8.5,-205.0
2023-07-26,2E,S,8.33,-205.0
2023-07-26,f2EL,S,9.33,-205.0
2023-07-27,2E,L,19.0,-205.0
2023-07-27,2E,L,4.25,-205.0
2023-07-27,2E,L,5.0,-205.0
2023-07-27,2E,L,5.83,-205.0
2023-07-27,2E,L,8.25,-205.0
2023-07-27,2E,S,10.75,-205.0
2023-07-27,2E,S,14.58,-205.0
2023-07-28,2E,L,18.17,-205.0
2023-07-28,2E,L,20.25,-205.0
2023-07-28,2E,L,21.75,-205.0
2023-07-28,2E,L,1.08,-205.0
2023-07-28,2E,L,3.25,-205.0
2023-07-31,2E,L,18.5,-205.0
2023-07-31,2E,S,20.58,-205.0
2023-07-31,2E,S,0.17,-205.0
2023-07-31,2E,S,23.75,-205.0
2023-07-31,2E,L,5.25,-205.0
2023-07-31,2E,L,8.42,-205.0
2023-07-31,2E,L,8.42,-205.0
2023-08-01,2E,S,18.58,-205.0
2023-08-01,2E,L,20.75,-205.0
2023-08-01,2E,S,4.92,-205.0
2023-08-01,2E,S,7.25,-205.0
2023-08-01,2E,S,7.92,-205.0
2023-08-01,2E,S,10.25,-205.0
2023-08-02,2E,S,23.42,2295.0
2023-08-02,f2EL,S,1.92,-205.0
2023-08-03,2E,L,19.17,-205.0
2023-08-04,2E,L,6.42,-205.0
2023-08-04,2E,L,19.0,-205.0
2023-08-04,2E,L,2.0,-205.0
2023-08-04,2E,L,1.58,-205.0
2023-08-04,2E,L,4.08,-205.0
2023-08-07,2E,L,1.5,-205.0
2023-08-07,2E,L,23.0,-205.0
2023-08-07,2E,L,23.0,-205.0
2023-08-07,2E,L,8.67,-205.0
2023-08-07,2E,L,12.17,595.0
2023-08-08,2E,S,21.25,632.5
2023-08-08,f2EL,S,22.5,495.0
2023-08-08,2E,S,9.75,-205.0
2023-08-08,2E,S,11.0,-205.0
2023-08-08,2E,L,13.75,557.5
2023-08-09,2E,L,2.25,-205.0
2023-08-09,2E,S,7.58,1832.5
2023-08-09,2E,S,9.33,-205.0
2023-08-09,2E,L,14.08,-205.0
2023-08-09,2E,S,15.92,-17.5
2023-08-10,2E,L,18.33,-205.0
2023-08-10,2E,L,20.67,-205.0
2023-08-10,2E,L,20.25,-205.0
2023-08-10,2E,L,20.33,-205.0
2023-08-10,2E,S,4.25,-205.0
2023-08-11,2E,S,0.33,-205.0
2023-08-11,2E,S,4.58,-205.0
2023-08-11,2E,L,14.25,-205.0
2023-08-14,f2EL,S,18.0,-205.0
2023-08-14,2E,L,10.92,-205.0
2023-08-15,2E,S,12.33,807.5
2023-08-15,2E,S,13.08,-205.0
2023-08-15,2E,S,15.25,57.5
2023-08-16,2E,S,20.33,-205.0
2023-08-16,2E,S,5.42,-205.0
2023-08-16,2E,S,8.33,-205.0
2023-08-16,2E,S,14.83,320.0
2023-08-16,2E,S,15.67,-5.0
2023-08-17,2E,L,6.5,-205.0
2023-08-17,2E,S,15.0,282.5
2023-08-18,2E,S,3.42,-205.0
2023-08-21,2E,S,1.25,-205.0
2023-08-22,2E,L,23.83,-205.0
2023-08-22,2E,L,23.83,-205.0
2023-08-22,2E,L,2.42,-205.0
2023-08-22,2E,L,8.58,-205.0
2023-08-22,2E,L,5.58,-205.0
2023-08-22,2E,S,9.42,732.5
2023-08-22,2E,S,10.25,-205.0
2023-08-22,2E,S,12.67,-205.0
2023-08-23,2E,L,20.0,-205.0
2023-08-23,2E,L,21.67,-205.0
2023-08-23,2E,L,1.5,-205.0
2023-08-23,2E,L,3.08,-205.0
2023-08-23,2E,L,4.17,-205.0
2023-08-23,2E,S,7.0,-205.0
2023-08-23,2E,L,11.33,1782.5
2023-08-24,2E,L,20.17,-205.0
2023-08-24,2E,L,2.25,-205.0
2023-08-24,2E,L,1.08,-205.0
2023-08-24,2E,L,1.0,-205.0
2023-08-24,2E,S,5.58,-205.0
2023-08-24,2E,S,11.75,1832.5
2023-08-24,2E,S,13.08,-205.0
2023-08-24,2E,S,14.08,-205.0
2023-08-25,2E,L,1.33,-205.0
2023-08-25,2E,L,4.92,-205.0
2023-08-25,2E,L,4.0,-205.0
2023-08-25,2E,L,5.92,-205.0
2023-08-25,2E,L,8.25,-205.0
2023-08-25,2E,L,11.33,-205.0
2023-08-28,f2EL,S,9.0,-205.0
2023-08-28,2E,L,12.58,-205.0
2023-08-29,2E,L,2.83,-205.0
2023-08-29,f2EL,S,3.92,-205.0
2023-08-29,f2EL,S,5.92,-205.0
2023-08-29,2E,S,6.92,-205.0
2023-08-29,2E,S,8.25,-205.0
2023-08-29,2E,L,10.0,1782.5
2023-08-29,2E,L,11.17,795.0
2023-08-29,2E,L,12.83,-205.0
2023-08-29,2E,L,13.33,557.5
2023-08-30,2E,L,23.0,-205.0
2023-08-30,2E,S,2.0,-205.0
2023-08-30,2E,S,7.17,-205.0
2023-08-30,2E,L,8.17,-205.0
2023-08-30,2E,L,12.92,-205.0
2023-08-30,2E,L,11.58,-205.0
2023-08-31,f2EL,S,18.5,-205.0
2023-08-31,2E,L,21.17,-205.0
2023-08-31,f2EL,S,8.75,-205.0
2023-08-31,2E,S,11.0,-205.0
2023-08-31,2E,S,11.58,-205.0
2023-09-01,2E,L,20.75,-205.0
2023-09-01,2E,L,20.75,-205.0
2023-09-04,2E,L,1.0,-205.0
2023-09-04,2E,L,6.42,-205.0
2023-09-04,2E,L,3.5,-205.0
2023-09-04,2E,L,4.75,-205.0
2023-09-04,2E,L,6.42,-205.0
2023-09-04,2E,S,10.92,7.5
2023-09-05,2E,S,21.75,-205.0
2023-09-05,2E,S,23.33,-205.0
2023-09-05,2E,S,2.17,-205.0
2023-09-05,2E,S,3.58,-205.0
2023-09-05,2E,L,5.08,-205.0
2023-09-05,2E,L,5.92,-205.0
2023-09-06,2E,S,4.0,1220.0
2023-09-06,f2EL,S,11.25,-205.0
2023-09-06,2E,L,14.83,-205.0
2023-09-07,2E,S,22.17,532.5
2023-09-07,2E,S,6.83,-205.0
2023-09-07,2E,S,8.33,-205.0
2023-09-08,2E,S,20.58,-205.0
2023-09-08,2E,L,23.0,-205.0
2023-09-08,2E,L,2.0,-205.0
2023-09-11,2E,L,18.08,-205.0
2023-09-11,2E,L,3.33,-205.0
2023-09-11,2E,S,10.58,-205.0
2023-09-11,2E,L,12.08,282.5
2023-09-11,2E,L,14.83,32.5
2023-09-11,2E,L,14.17,-205.0
2023-09-12,2E,S,3.75,-205.0
2023-09-12,2E,S,7.08,-205.0
2023-09-12,2E,S,10.0,-205.0
2023-09-12,2E,L,15.92,-42.5
2023-09-13,2E,S,23.25,-205.0
2023-09-13,2E,S,1.17,-205.0
2023-09-13,2E,L,10.42,-205.0
2023-09-13,2E,S,15.92,-17.5
2023-09-14,2E,L,19.17,1757.5
2023-09-14,2E,L,3.33,1695.0
2023-09-14,2E,L,11.67,232.5
2023-09-14,2E,L,12.33,-205.0
2023-09-15,2E,L,21.58,-205.0
2023-09-15,2E,L,0.42,-205.0
2023-09-15,2E,S,3.92,-205.0
2023-09-15,2E,L,6.0,-205.0
2023-09-15,2E,S,10.58,-205.0
2023-09-15,2E,S,13.42,-205.0
2023-09-15,f2EL,S,15.83,70.0
2023-09-18,2E,L,18.25,-205.0
2023-09-18,2E,L,20.17,-205.0
2023-09-18,2E,L,0.42,-205.0
2023-09-18,f2EL,S,3.25,-205.0
2023-09-18,2E,L,11.33,-205.0
2023-09-18,2E,S,14.67,-205.0
2023-09-19,2E,L,3.25,-205.0
2023-09-19,2E,L,4.08,-205.0
2023-09-20,2E,L,7.17,-205.0
2023-09-20,f2EL,S,9.92,-205.0
2023-09-21,2E,S,18.42,3695.0
2023-09-21,2E,S,1.5,3345.0
2023-09-21,2E,S,5.83,2457.5
2023-09-21,2E,S,10.67,-205.0
2023-09-21,2E,S,12.08,-205.0
2023-09-22,f2EL,S,17.75,-205.0
2023-09-22,2E,L,21.83,-205.0
2023-09-22,2E,S,4.5,-205.0
2023-09-22,2E,L,8.08,-205.0
2023-09-22,2E,L,10.0,-205.0
2023-09-22,2E,S,14.0,-205.0
2023-09-22,2E,S,13.67,-205.0
2023-09-25,2E,L,23.58,-205.0
2023-09-26,2E,S,20.33,2332.5
2023-09-26,2E,L,0.08,-205.0
2023-09-26,2E,S,1.67,-205.0
2023-09-27,2E,L,2.0,-205.0
2023-09-27,2E,S,14.0,-205.0
2023-09-27,2E,S,13.58,-205.0
2023-09-27,2E,S,13.5,-205.0
2023-09-28,2E,L,21.42,-205.0
2023-09-28,2E,L,20.25,-205.0
2023-09-28,2E,S,22.83,-205.0
2023-09-28,2E,S,8.33,-205.0
2023-09-28,2E,S,13.08,-205.0
2023-09-29,2E,S,21.25,-205.0
2023-09-29,2E,L,8.5,-205.0
2023-09-29,2E,S,9.83,-205.0
2023-09-29,2E,S,13.42,-205.0
2023-10-02,f2EL,S,17.58,-205.0
2023-10-02,2E,L,15.92,-30.0
2023-10-03,2E,L,3.75,-205.0
2023-10-03,2E,L,11.83,-205.0
2023-10-03,f2EL,S,15.83,57.5
2023-10-04,2E,S,23.5,-205.0
2023-10-04,2E,S,2.17,-205.0
2023-10-04,2E,S,6.5,-205.0
2023-10-04,2E,S,13.25,-205.0
2023-10-04,2E,L,15.33,-142.5
2023-10-05,2E,L,18.58,-205.0
2023-10-05,2E,L,0.5,-205.0
2023-10-05,2E,L,23.42,-205.0
2023-10-05,2E,S,8.25,-205.0
2023-10-05,2E,S,11.42,-205.0
2023-10-05,2E,S,10.0,-205.0
2023-10-06,2E,L,20.67,-205.0
2023-10-06,2E,L,3.5,-205.0
2023-10-06,2E,L,4.0,-205.0
2023-10-06,2E,L,6.17,-205.0
2023-10-06,2E,L,13.17,-205.0
2023-10-06,2E,L,14.67,-205.0
2023-10-09,f2EL,S,18.08,-205.0
2023-10-09,2E,S,2.83,-205.0
2023-10-09,2E,S,6.5,-205.0
2023-10-09,2E,L,12.0,1607.5
2023-10-09,2E,L,14.25,-205.0
2023-10-10,2E,L,22.08,-205.0
2023-10-10,2E,L,21.75,-205.0
2023-10-10,2E,S,23.67,-205.0
2023-10-10,2E,S,0.5,-205.0
2023-10-10,2E,S,0.92,-205.0
2023-10-10,2E,S,12.83,470.0
2023-10-11,2E,L,23.5,-205.0
2023-10-11,2E,S,1.58,-205.0
2023-10-11,2E,S,1.42,-205.0
2023-10-11,2E,L,5.83,-205.0
2023-10-11,2E,S,9.58,-205.0
2023-10-11,f2EL,S,11.17,-205.0
2023-10-12,2E,S,22.08,-205.0
2023-10-12,2E,S,10.33,-205.0
2023-10-13,2E,L,22.5,-205.0
2023-10-13,f2EL,S,1.0,-205.0
2023-10-13,2E,S,7.42,-205.0
2023-10-13,2E,S,5.58,-205.0
2023-10-13,2E,L,6.75,-205.0
2023-10-13,2E,L,6.92,-205.0
2023-10-13,2E,L,13.33,-205.0
2023-10-16,2E,L,18.92,-205.0
2023-10-16,2E,L,19.92,-205.0
2023-10-16,2E,L,2.25,-205.0
2023-10-17,2E,S,21.5,-205.0
2023-10-17,2E,S,23.58,-205.0
2023-10-17,2E,S,2.0,-205.0
2023-10-17,2E,S,8.42,-205.0
2023-10-18,2E,S,20.33,-205.0
2023-10-18,2E,S,2.5,-205.0
2023-10-18,2E,L,7.0,-205.0
2023-10-19,2E,S,0.0,-205.0
2023-10-19,2E,L,11.42,-205.0
2023-10-20,2E,S,18.42,-205.0
2023-10-20,2E,S,21.0,-205.0
2023-10-20,2E,L,0.42,-205.0
2023-10-20,2E,L,0.42,-205.0
2023-10-20,2E,S,2.83,-205.0
2023-10-20,2E,S,2.25,-205.0
2023-10-20,f2EL,S,4.75,-205.0
2023-10-20,2E,L,6.67,-205.0
2023-10-20,2E,S,14.25,-205.0
2023-10-23,2E,S,3.5,-205.0
2023-10-23,2E,S,5.17,-205.0
2023-10-23,f2EL,S,8.58,-205.0
2023-10-24,2E,L,17.83,-205.0
2023-10-25,2E,L,20.75,-205.0
2023-10-25,2E,S,8.42,2195.0
2023-10-25,2E,S,12.42,-205.0
2023-10-25,2E,S,13.42,-205.0
2023-10-26,2E,L,17.75,-205.0
2023-10-26,2E,S,20.33,-205.0
2023-10-26,f2EL,S,6.5,-205.0
2023-10-27,2E,L,19.0,-205.0
2023-10-27,2E,L,8.42,-205.0
2023-10-27,2E,L,11.0,-205.0
2023-10-30,f2EL,S,7.33,-205.0
2023-10-30,2E,S,12.33,-205.0
2023-10-30,2E,L,15.0,20.0
2023-10-30,2E,L,14.83,-205.0
2023-10-31,2E,L,18.0,-205.0
2023-10-31,2E,S,22.92,-205.0
2023-10-31,f2EL,S,0.0,-205.0
2023-10-31,2E,L,5.83,-205.0
2023-10-31,2E,L,6.92,-205.0
2023-10-31,f2EL,S,8.5,-205.0
2023-10-31,f2EL,S,10.5,-205.0
2023-10-31,2E,L,13.67,20.0
2023-10-31,2E,L,15.67,57.5
2023-11-01,2E,L,18.0,-205.0
2023-11-01,2E,S,19.0,-205.0
2023-11-01,2E,L,23.0,-205.0
2023-11-01,2E,S,1.17,-205.0
2023-11-01,2E,S,1.0,-205.0
2023-11-01,f2EL,S,2.67,-205.0
2023-11-02,2E,L,7.0,2720.0
2023-11-02,2E,L,9.25,1720.0
2023-11-02,2E,L,10.75,-205.0
2023-11-02,2E,L,13.5,-205.0
2023-11-02,2E,L,15.5,-205.0
2023-11-03,2E,L,20.75,-205.0
2023-11-03,2E,L,22.92,-205.0
2023-11-03,2E,L,1.0,-205.0
2023-11-03,2E,L,1.33,-205.0
2023-11-03,2E,S,3.5,-205.0
2023-11-06,2E,L,21.33,-205.0
2023-11-06,2E,L,22.92,-205.0
2023-11-06,2E,S,13.5,-205.0
2023-11-06,2E,S,13.0,-205.0
2023-11-07,f2EL,S,5.42,-205.0
2023-11-07,2E,L,10.75,-205.0
2023-11-07,2E,S,14.17,-205.0
2023-11-08,2E,S,2.33,-205.0
2023-11-08,2E,S,0.67,-205.0
2023-11-08,2E,S,2.0,-205.0
2023-11-08,2E,L,2.83,-205.0
2023-11-08,2E,S,9.58,-205.0
2023-11-08,2E,S,11.92,-205.0
2023-11-08,f2EL,S,15.75,20.0
2023-11-09,2E,L,20.75,-205.0
2023-11-09,f2EL,S,9.67,-205.0
2023-11-10,2E,S,5.92,-205.0
2023-11-10,2E,L,13.5,220.0
2023-11-10,2E,L,13.75,157.5
2023-11-13,2E,L,4.0,-205.0
2023-11-13,2E,L,5.33,-205.0
2023-11-13,2E,L,6.17,-205.0
2023-11-13,2E,S,8.33,-205.0
2023-11-13,2E,L,11.5,-205.0
2023-11-14,2E,L,21.0,-205.0
2023-11-14,2E,L,2.67,-205.0
2023-11-14,2E,L,3.92,-205.0
2023-11-14,2E,L,9.83,-205.0
2023-11-14,2E,L,10.33,-205.0
2023-11-14,2E,L,10.75,-205.0
2023-11-14,f2EL,S,14.67,170.0
2023-11-15,2E,L,23.0,-205.0
2023-11-15,2E,L,1.0,-205.0
2023-11-16,f2EL,S,9.92,-205.0
2023-11-16,2E,L,12.25,-205.0
2023-11-17,2E,S,0.0,-205.0
2023-11-17,2E,L,7.42,-205.0
2023-11-17,2E,S,9.08,-205.0
2023-11-17,2E,S,10.42,-205.0
2023-11-21,2E,S,23.75,795.0
2023-11-21,2E,S,2.42,545.0
2023-11-21,2E,S,6.25,395.0
2023-11-21,2E,S,8.5,-205.0
2023-11-21,2E,S,10.83,-205.0
2023-11-21,2E,S,10.75,-205.0
2023-11-22,2E,S,0.92,-205.0
2023-11-22,2E,L,8.42,-205.0
2023-11-24,2E,L,20.08,-205.0
2023-11-24,2E,S,3.25,170.0
2023-11-24,2E,S,3.17,145.0
2023-11-24,2E,S,2.5,95.0
2023-11-24,2E,S,2.5,95.0
2023-11-24,2E,L,4.42,-205.0
2023-11-24,2E,S,11.83,-55.0
2023-11-27,f2EL,S,18.25,-205.0
2023-11-27,f2EL,S,12.92,157.5
2023-11-27,2E,S,14.25,-205.0
2023-11-28,2E,S,2.17,-205.0
2023-11-28,2E,L,10.33,-205.0
2023-11-29,2E,L,21.08,-205.0
2023-11-29,2E,L,23.17,-205.0
2023-11-29,2E,S,11.08,-205.0
2023-11-30,2E,L,1.5,-205.0
2023-11-30,2E,L,0.92,-205.0
2023-11-30,2E,L,4.0,-205.0
2023-11-30,2E,L,5.92,-205.0
2023-11-30,2E,S,9.5,-205.0
2023-11-30,2E,S,10.5,-205.0
2023-12-01,2E,S,8.67,-205.0
2023-12-01,2E,S,7.58,-205.0
2023-12-01,2E,S,13.17,-205.0
2023-12-01,2E,L,13.67,-205.0
2023-12-01,2E,L,14.92,157.5
2023-12-04,2E,S,1.0,1032.5
2023-12-04,2E,S,11.5,-205.0
2023-12-04,2E,S,10.33,-205.0
2023-12-04,f2EL,S,12.0,-205.0
2023-12-04,2E,S,13.5,-205.0
2023-12-05,f2EL,S,5.67,-205.0
2023-12-05,2E,L,9.58,-205.0
2023-12-05,2E,S,11.5,-205.0
2023-12-06,2E,L,3.58,-205.0
2023-12-06,2E,L,1.0,-205.0
2023-12-06,2E,L,1.0,-205.0
2023-12-06,2E,L,22.67,-205.0
2023-12-06,2E,L,8.58,-205.0
2023-12-07,2E,L,23.17,-205.0
2023-12-07,f2EL,S,4.42,-205.0
2023-12-07,2E,L,13.67,-205.0
2023-12-07,2E,S,14.58,70.0
2023-12-08,2E,L,23.58,-205.0
2023-12-08,2E,L,23.33,-205.0
2023-12-08,2E,L,4.08,-205.0
2023-12-08,2E,S,7.42,-205.0
2023-12-08,2E,L,14.33,-42.5
2023-12-11,2E,L,0.17,-205.0
2023-12-11,2E,L,0.5,-205.0
2023-12-11,f2EL,S,4.42,-205.0
2023-12-11,2E,L,15.92,-17.5
2023-12-12,2E,L,19.0,-205.0
2023-12-12,2E,L,3.08,-205.0
2023-12-12,2E,L,7.5,-205.0
2023-12-12,2E,L,10.83,-205.0
2023-12-12,2E,L,12.25,745.0
2023-12-12,2E,L,14.75,320.0
2023-12-13,2E,L,0.42,-205.0
2023-12-13,2E,S,7.33,-205.0
2023-12-13,2E,S,11.5,-205.0
2023-12-13,2E,L,14.83,-205.0
2023-12-14,f2EL,S,9.25,-205.0
2023-12-15,2E,L,18.75,-205.0
2023-12-15,2E,L,7.58,-205.0
2023-12-15,2E,L,23.33,-205.0
2023-12-15,2E,L,8.42,-205.0
2023-12-19,2E,L,0.08,1207.5
2023-12-19,2E,L,10.75,-205.0
2023-12-19,2E,L,12.92,295.0
2023-12-19,2E,L,13.17,207.5
2023-12-20,2E,S,3.75,-205.0
2023-12-20,2E,S,7.58,-205.0
2023-12-21,2E,L,22.0,-205.0
2023-12-21,2E,S,5.75,-205.0
2023-12-21,f2EL,S,8.25,-205.0
2023-12-22,f2EL,S,19.08,-205.0
2023-12-26,2E,L,0.33,-205.0
2023-12-26,2E,L,11.0,407.5
2023-12-26,2E,L,12.83,307.5
2023-12-27,2E,S,22.42,-205.0
2023-12-27,2E,S,22.17,-205.0
2023-12-27,2E,L,1.5,-205.0
2023-12-27,f2EL,S,5.67,-205.0
2023-12-28,2E,L,2.92,-205.0
2023-12-28,2E,S,8.5,120.0
2023-12-28,2E,S,6.17,-205.0
2023-12-28,2E,S,11.0,-205.0
2023-12-29,2E,L,18.0,-205.0
2023-12-29,2E,L,19.08,-205.0
2023-12-29,2E,L,4.0,-205.0
2023-12-29,2E,L,22.33,-205.0
2023-12-29,2E,L,22.33,-205.0
2023-12-29,2E,S,7.17,-205.0
2023-12-29,2E,S,8.5,-205.0
2023-12-29,2E,S,13.83,320.0
2023-12-29,2E,S,11.83,-205.0
2023-12-29,2E,L,13.25,-205.0
2023-12-29,2E,L,14.67,-205.0
2024-01-02,2E,L,0.5,-205.0
2024-01-02,2E,L,12.75,-205.0
2024-01-03,2E,S,2.17,1907.5
2024-01-03,2E,S,21.08,1845.0
2024-01-03,2E,S,0.0,-205.0
2024-01-03,2E,S,0.25,-205.0
2024-01-03,2E,S,4.67,1532.5
2024-01-03,2E,S,4.83,1482.5
2024-01-03,2E,L,14.33,-205.0
2024-01-04,2E,S,0.25,-205.0
2024-01-04,2E,L,9.83,-205.0
