date,anchor,strat,gap_pct,em,prior_close,open,close,vix_prior,em_low,em_high,atm,credit_mid,credit_cross,pnl_mid,pnl_cross,win_mid
2025-04-01,open,bps,-0.255,78.8,5611.8,5597.5,5633.1,22.3,5520.0,5675.0,5600.0,2.7,2.5,267.4,247.4,1
2025-04-01,open,bcs,-0.255,78.8,5611.8,5597.5,5633.1,22.3,5520.0,5675.0,5600.0,0.9,0.85,87.4,82.4,1
2025-04-01,open,ic,-0.255,78.8,5611.8,5597.5,5633.1,22.3,5520.0,5675.0,5600.0,3.6,3.35,354.8,329.8,1
2025-04-01,open,ifly,-0.255,78.8,5611.8,5597.5,5633.1,22.3,5520.0,5675.0,5600.0,20.7,20.2,-435.2,-485.2,0
2025-04-02,close,bps,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5555.0,5710.0,5635.0,7.5,7.3,747.4,727.4,1
2025-04-02,close,bcs,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5555.0,5710.0,5635.0,0.15,0.1,12.4,7.4,1
2025-04-02,close,ic,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5555.0,5710.0,5635.0,7.65,7.4,759.8,734.8,1
2025-04-02,close,ifly,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5555.0,5710.0,5635.0,22.43,21.7,-262.7,-335.2,0
2025-04-02,open,bps,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5505.0,5660.0,5580.0,2.45,2.3,242.4,227.4,1
2025-04-02,open,bcs,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5505.0,5660.0,5580.0,1.02,0.95,-997.1,-1004.6,0
2025-04-02,open,ic,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5505.0,5660.0,5580.0,3.47,3.25,-754.7,-777.2,0
2025-04-02,open,ifly,-0.929,77.3,5633.1,5580.8,5671.0,21.8,5505.0,5660.0,5580.0,20.8,20.4,-425.2,-465.2,0
2025-04-03,close,bps,-3.143,76.8,5671.0,5492.7,5396.5,21.5,5595.0,5750.0,5670.0,21.1,17.9,-392.6,-712.6,0
2025-04-03,close,ifly,-3.143,76.8,5671.0,5492.7,5396.5,21.5,5595.0,5750.0,5670.0,24.88,21.35,-17.7,-370.2,0
2025-04-03,open,bcs,-3.143,76.8,5671.0,5492.7,5396.5,21.5,5470.0,5570.0,5495.0,3.0,2.8,297.4,277.4,1
2025-04-03,open,ic,-3.143,76.8,5671.0,5492.7,5396.5,21.5,5470.0,5570.0,5495.0,3.0,2.4,-2205.2,-2265.2,0
2025-04-03,open,ifly,-3.143,76.8,5671.0,5492.7,5396.5,21.5,5470.0,5570.0,5495.0,22.15,21.5,-290.2,-355.2,0
2025-04-04,close,bps,-1.934,102.1,5396.5,5292.1,5074.1,30.0,5295.0,5500.0,5395.0,12.85,12.0,-1217.6,-1302.6,0
2025-04-04,close,bcs,-1.934,102.1,5396.5,5292.1,5074.1,30.0,5295.0,5500.0,5395.0,0.4,0.35,37.4,32.4,1
2025-04-04,close,ic,-1.934,102.1,5396.5,5292.1,5074.1,30.0,5295.0,5500.0,5395.0,13.25,12.35,-1180.2,-1270.2,0
2025-04-04,close,ifly,-1.934,102.1,5396.5,5292.1,5074.1,30.0,5295.0,5500.0,5395.0,23.75,22.0,-130.2,-305.2,0
2025-04-04,open,bcs,-1.934,102.1,5396.5,5292.1,5074.1,30.0,5195.0,5395.0,5290.0,2.2,1.9,217.4,187.4,1
2025-04-04,open,ic,-1.934,102.1,5396.5,5292.1,5074.1,30.0,5195.0,5395.0,5290.0,2.2,1.4,-2285.2,-2365.2,0
2025-04-04,open,ifly,-1.934,102.1,5396.5,5292.1,5074.1,30.0,5195.0,5395.0,5290.0,22.4,21.1,-265.2,-395.2,0
2025-04-07,close,bps,-2.371,144.8,5074.1,4953.8,5062.2,45.3,4930.0,5220.0,5075.0,13.15,12.2,1312.4,1217.4,1
2025-04-07,close,bcs,-2.371,144.8,5074.1,4953.8,5062.2,45.3,4930.0,5220.0,5075.0,0.57,0.4,54.9,37.4,1
2025-04-07,close,ic,-2.371,144.8,5074.1,4953.8,5062.2,45.3,4930.0,5220.0,5075.0,13.73,12.6,1367.3,1254.8,1
2025-04-07,close,ifly,-2.371,144.8,5074.1,4953.8,5062.2,45.3,4930.0,5220.0,5075.0,24.0,21.6,1119.8,879.8,1
2025-04-07,open,bcs,-2.371,144.8,5074.1,4953.8,5062.2,45.3,4870.0,5100.0,4955.0,2.75,2.4,272.4,237.4,1
2025-04-07,open,ic,-2.371,144.8,5074.1,4953.8,5062.2,45.3,4870.0,5100.0,4955.0,2.75,1.8,269.8,174.8,1
2025-04-07,open,ifly,-2.371,144.8,5074.1,4953.8,5062.2,45.3,4870.0,5100.0,4955.0,23.7,22.0,-135.2,-305.2,0
2025-04-08,close,bps,2.594,149.8,5062.2,5193.6,4982.8,47.0,4910.0,5210.0,5060.0,0.55,0.35,52.4,32.4,1
2025-04-08,close,bcs,2.594,149.8,5062.2,5193.6,4982.8,47.0,4910.0,5210.0,5060.0,14.65,13.9,1462.4,1387.4,1
2025-04-08,close,ic,2.594,149.8,5062.2,5193.6,4982.8,47.0,4910.0,5210.0,5060.0,15.2,14.25,1514.8,1419.8,1
2025-04-08,close,ifly,2.594,149.8,5062.2,5193.6,4982.8,47.0,4910.0,5210.0,5060.0,24.35,21.8,-70.2,-325.2,0
2025-04-08,open,bps,2.594,149.8,5062.2,5193.6,4982.8,47.0,5045.0,5260.0,5195.0,2.1,1.8,-2292.6,-2322.6,0
2025-04-08,open,ic,2.594,149.8,5062.2,5193.6,4982.8,47.0,5045.0,5260.0,5195.0,2.1,1.2,-2295.2,-2385.2,0
2025-04-08,open,ifly,2.594,149.8,5062.2,5193.6,4982.8,47.0,5045.0,5260.0,5195.0,23.4,22.1,-165.2,-295.2,0
2025-04-09,close,bps,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4820.0,5145.0,4985.0,5.35,4.9,532.4,487.4,1
2025-04-09,close,bcs,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4820.0,5145.0,4985.0,4.15,3.9,-2087.6,-2112.6,0
2025-04-09,close,ic,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4820.0,5145.0,4985.0,9.5,8.8,-1555.2,-1625.2,0
2025-04-09,close,ifly,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4820.0,5145.0,4985.0,23.8,22.3,-125.2,-275.2,0
2025-04-09,open,bps,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4800.0,5130.0,4965.0,3.9,3.6,387.4,357.4,1
2025-04-09,open,bcs,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4800.0,5130.0,4965.0,4.7,4.4,-2032.6,-2062.6,0
2025-04-09,open,ic,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4800.0,5130.0,4965.0,8.6,8.0,-1645.2,-1705.2,0
2025-04-09,open,ifly,-0.351,164.3,4982.8,4965.3,5456.9,52.3,4800.0,5130.0,4965.0,23.8,22.4,-125.2,-265.2,0
2025-04-10,close,bps,-1.901,115.6,5456.9,5353.2,5268.0,33.6,5340.0,5570.0,5455.0,10.15,9.5,-1487.6,-1552.6,0
2025-04-10,close,bcs,-1.901,115.6,5456.9,5353.2,5268.0,33.6,5340.0,5570.0,5455.0,1.02,0.8,99.9,77.4,1
2025-04-10,close,ic,-1.901,115.6,5456.9,5353.2,5268.0,33.6,5340.0,5570.0,5455.0,11.17,10.3,-1387.7,-1475.2,0
2025-04-10,close,ifly,-1.901,115.6,5456.9,5353.2,5268.0,33.6,5340.0,5570.0,5455.0,23.5,22.2,-155.2,-285.2,0
2025-04-10,open,bcs,-1.901,115.6,5456.9,5353.2,5268.0,33.6,5255.0,5470.0,5355.0,3.75,3.4,372.4,337.4,1
2025-04-10,open,ic,-1.901,115.6,5456.9,5353.2,5268.0,33.6,5255.0,5470.0,5355.0,3.75,3.0,369.8,294.8,1
2025-04-10,open,ifly,-1.901,115.6,5456.9,5353.2,5268.0,33.6,5255.0,5470.0,5355.0,22.95,21.7,-210.2,-335.2,0
2025-04-11,close,bps,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5135.0,5405.0,5270.0,4.3,3.9,427.4,387.4,1
2025-04-11,close,bcs,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5135.0,5405.0,5270.0,3.4,3.2,337.4,317.4,1
2025-04-11,close,ic,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5135.0,5405.0,5270.0,7.7,7.1,764.8,704.8,1
2025-04-11,close,ifly,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5135.0,5405.0,5270.0,23.25,22.3,-180.2,-275.2,0
2025-04-11,open,bps,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5120.0,5390.0,5255.0,3.85,3.4,382.4,337.4,1
2025-04-11,open,bcs,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5120.0,5390.0,5255.0,4.05,3.8,402.4,377.4,1
2025-04-11,open,ic,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5120.0,5390.0,5255.0,7.9,7.2,784.8,714.8,1
2025-04-11,open,ifly,-0.237,135.1,5268.0,5255.6,5363.4,40.7,5120.0,5390.0,5255.0,23.15,22.2,-190.2,-285.2,0
2025-04-14,close,bps,1.465,126.9,5363.4,5442.0,5406.0,37.6,5235.0,5490.0,5365.0,0.45,0.35,42.4,32.4,1
2025-04-14,close,bcs,1.465,126.9,5363.4,5442.0,5406.0,37.6,5235.0,5490.0,5365.0,7.45,7.2,742.4,717.4,1
2025-04-14,close,ic,1.465,126.9,5363.4,5442.0,5406.0,37.6,5235.0,5490.0,5365.0,7.9,7.55,784.8,749.8,1
2025-04-14,close,ifly,1.465,126.9,5363.4,5442.0,5406.0,37.6,5235.0,5490.0,5365.0,23.6,22.8,-145.2,-225.2,0
2025-04-14,open,bps,1.465,126.9,5363.4,5442.0,5406.0,37.6,5315.0,5560.0,5440.0,1.45,1.2,142.4,117.4,1
2025-04-14,open,ic,1.465,126.9,5363.4,5442.0,5406.0,37.6,5315.0,5560.0,5440.0,1.45,0.9,139.8,84.8,1
2025-04-14,open,ifly,1.465,126.9,5363.4,5442.0,5406.0,37.6,5315.0,5560.0,5440.0,22.3,21.5,-275.2,-355.2,0
2025-04-15,close,bps,0.111,105.2,5406.0,5412.0,5396.6,30.9,5300.0,5510.0,5405.0,1.25,1.1,122.4,107.4,1
2025-04-15,close,bcs,0.111,105.2,5406.0,5412.0,5396.6,30.9,5300.0,5510.0,5405.0,0.95,0.9,92.4,87.4,1
2025-04-15,close,ic,0.111,105.2,5406.0,5412.0,5396.6,30.9,5300.0,5510.0,5405.0,2.2,2.0,214.8,194.8,1
2025-04-15,close,ifly,0.111,105.2,5406.0,5412.0,5396.6,30.9,5300.0,5510.0,5405.0,21.45,21.0,1302.8,1257.8,1
2025-04-15,open,bps,0.111,105.2,5406.0,5412.0,5396.6,30.9,5305.0,5515.0,5410.0,1.35,1.2,132.4,117.4,1
2025-04-15,open,bcs,0.111,105.2,5406.0,5412.0,5396.6,30.9,5305.0,5515.0,5410.0,0.8,0.75,77.4,72.4,1
2025-04-15,open,ic,0.111,105.2,5406.0,5412.0,5396.6,30.9,5305.0,5515.0,5410.0,2.15,1.95,209.8,189.8,1
2025-04-15,open,ifly,0.111,105.2,5406.0,5412.0,5396.6,30.9,5305.0,5515.0,5410.0,21.25,20.8,782.8,737.8,1
2025-04-16,close,bps,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5295.0,5500.0,5395.0,5.6,5.4,-1372.6,-1392.6,0
2025-04-16,close,bcs,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5295.0,5500.0,5395.0,0.3,0.2,27.4,17.4,1
2025-04-16,close,ic,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5295.0,5500.0,5395.0,5.9,5.6,-1345.2,-1375.2,0
2025-04-16,close,ifly,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5295.0,5500.0,5395.0,22.05,21.1,-300.2,-395.2,0
2025-04-16,open,bps,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5235.0,5440.0,5335.0,2.0,1.8,197.4,177.4,1
2025-04-16,open,bcs,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5235.0,5440.0,5335.0,1.6,1.45,157.4,142.4,1
2025-04-16,open,ic,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5235.0,5440.0,5335.0,3.6,3.25,354.8,319.8,1
2025-04-16,open,ifly,-1.128,102.4,5396.6,5335.8,5275.7,30.1,5235.0,5440.0,5335.0,22.0,21.3,-305.2,-375.2,0
2025-04-17,close,bps,0.564,108.5,5275.7,5305.4,5282.7,32.6,5165.0,5385.0,5275.0,0.95,0.85,92.4,82.4,1
2025-04-17,close,bcs,0.564,108.5,5275.7,5305.4,5282.7,32.6,5165.0,5385.0,5275.0,1.8,1.65,177.4,162.4,1
2025-04-17,close,ic,0.564,108.5,5275.7,5305.4,5282.7,32.6,5165.0,5385.0,5275.0,2.75,2.5,269.8,244.8,1
2025-04-17,close,ifly,0.564,108.5,5275.7,5305.4,5282.7,32.6,5165.0,5385.0,5275.0,22.3,21.6,1454.8,1384.8,1
2025-04-17,open,bps,0.564,108.5,5275.7,5305.4,5282.7,32.6,5195.0,5415.0,5305.0,1.8,1.65,177.4,162.4,1
2025-04-17,open,bcs,0.564,108.5,5275.7,5305.4,5282.7,32.6,5195.0,5415.0,5305.0,0.75,0.7,72.4,67.4,1
2025-04-17,open,ic,0.564,108.5,5275.7,5305.4,5282.7,32.6,5195.0,5415.0,5305.0,2.55,2.35,249.8,229.8,1
2025-04-17,open,ifly,0.564,108.5,5275.7,5305.4,5282.7,32.6,5195.0,5415.0,5305.0,21.6,20.9,-75.2,-145.2,0
2025-04-21,close,bps,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5185.0,5380.0,5285.0,4.7,4.5,-2032.6,-2052.6,0
2025-04-21,close,bcs,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5185.0,5380.0,5285.0,0.25,0.2,22.4,17.4,1
2025-04-21,close,ic,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5185.0,5380.0,5285.0,4.95,4.7,-2010.2,-2035.2,0
2025-04-21,close,ifly,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5185.0,5380.0,5285.0,21.75,20.9,-330.2,-415.2,0
2025-04-21,open,bps,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5135.0,5330.0,5235.0,1.75,1.6,172.4,157.4,1
2025-04-21,open,bcs,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5135.0,5330.0,5235.0,1.1,1.0,107.4,97.4,1
2025-04-21,open,ic,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5135.0,5330.0,5235.0,2.85,2.6,279.8,254.8,1
2025-04-21,open,ifly,-0.942,98.7,5282.7,5232.9,5158.2,29.6,5135.0,5330.0,5235.0,21.4,20.9,-365.2,-415.2,0
2025-04-22,close,bps,0.959,109.9,5158.2,5207.7,5287.8,33.8,5050.0,5270.0,5160.0,0.38,0.3,34.9,27.4,1
2025-04-22,close,bcs,0.959,109.9,5158.2,5207.7,5287.8,33.8,5050.0,5270.0,5160.0,3.15,3.0,-1463.6,-1478.6,0
2025-04-22,close,ic,0.959,109.9,5158.2,5207.7,5287.8,33.8,5050.0,5270.0,5160.0,3.52,3.3,-1428.7,-1451.2,0
2025-04-22,close,ifly,0.959,109.9,5158.2,5207.7,5287.8,33.8,5050.0,5270.0,5160.0,22.45,21.8,-260.2,-325.2,0
2025-04-22,open,bps,0.959,109.9,5158.2,5207.7,5287.8,33.8,5100.0,5320.0,5210.0,1.18,1.1,114.9,107.4,1
2025-04-22,open,bcs,0.959,109.9,5158.2,5207.7,5287.8,33.8,5100.0,5320.0,5210.0,0.75,0.65,72.4,62.4,1
2025-04-22,open,ic,0.959,109.9,5158.2,5207.7,5287.8,33.8,5100.0,5320.0,5210.0,1.93,1.75,187.3,169.8,1
2025-04-22,open,ifly,0.959,109.9,5158.2,5207.7,5287.8,33.8,5100.0,5320.0,5210.0,21.2,20.7,-385.2,-435.2,0
2025-04-23,close,bps,2.045,101.8,5287.8,5395.9,5375.9,30.6,5185.0,5390.0,5290.0,0.18,0.1,14.9,7.4,1
2025-04-23,close,bcs,2.045,101.8,5287.8,5395.9,5375.9,30.6,5185.0,5390.0,5290.0,15.75,15.4,1572.4,1537.4,1
2025-04-23,close,ic,2.045,101.8,5287.8,5395.9,5375.9,30.6,5185.0,5390.0,5290.0,15.93,15.5,1587.3,1544.8,1
2025-04-23,close,ifly,2.045,101.8,5287.8,5395.9,5375.9,30.6,5185.0,5390.0,5290.0,24.35,23.4,-70.2,-165.2,0
2025-04-23,open,bps,2.045,101.8,5287.8,5395.9,5375.9,30.6,5295.0,5485.0,5395.0,1.15,1.0,112.4,97.4,1
2025-04-23,open,ic,2.045,101.8,5287.8,5395.9,5375.9,30.6,5295.0,5485.0,5395.0,1.15,0.8,109.8,74.8,1
2025-04-23,open,ifly,2.045,101.8,5287.8,5395.9,5375.9,30.6,5295.0,5485.0,5395.0,21.85,21.2,265.8,200.8,1
2025-04-24,close,bps,0.103,96.3,5375.9,5381.4,5484.8,28.4,5280.0,5470.0,5375.0,1.65,1.5,162.4,147.4,1
2025-04-24,close,bcs,0.103,96.3,5375.9,5381.4,5484.8,28.4,5280.0,5470.0,5375.0,1.65,1.5,-1314.6,-1329.6,0
2025-04-24,close,ic,0.103,96.3,5375.9,5381.4,5484.8,28.4,5280.0,5470.0,5375.0,3.3,3.0,-1152.2,-1182.2,0
2025-04-24,close,ifly,0.103,96.3,5375.9,5381.4,5484.8,28.4,5280.0,5470.0,5375.0,21.4,20.7,-365.2,-435.2,0
2025-04-24,open,bps,0.103,96.3,5375.9,5381.4,5484.8,28.4,5285.0,5480.0,5380.0,1.8,1.65,177.4,162.4,1
2025-04-24,open,bcs,0.103,96.3,5375.9,5381.4,5484.8,28.4,5285.0,5480.0,5380.0,1.25,1.15,-354.6,-364.6,0
2025-04-24,open,ic,0.103,96.3,5375.9,5381.4,5484.8,28.4,5285.0,5480.0,5380.0,3.05,2.8,-177.2,-202.2,0
2025-04-24,open,ifly,0.103,96.3,5375.9,5381.4,5484.8,28.4,5285.0,5480.0,5380.0,21.45,20.8,-360.2,-425.2,0
2025-04-25,close,bps,0.09,91.5,5484.8,5489.7,5525.2,26.5,5395.0,5575.0,5485.0,1.9,1.8,187.4,177.4,1
2025-04-25,close,bcs,0.09,91.5,5484.8,5489.7,5525.2,26.5,5395.0,5575.0,5485.0,1.8,1.7,177.4,167.4,1
2025-04-25,close,ic,0.09,91.5,5484.8,5489.7,5525.2,26.5,5395.0,5575.0,5485.0,3.7,3.5,364.8,344.8,1
2025-04-25,close,ifly,0.09,91.5,5484.8,5489.7,5525.2,26.5,5395.0,5575.0,5485.0,21.45,20.9,-360.2,-415.2,0
2025-04-25,open,bps,0.09,91.5,5484.8,5489.7,5525.2,26.5,5400.0,5580.0,5490.0,2.15,2.0,212.4,197.4,1
2025-04-25,open,bcs,0.09,91.5,5484.8,5489.7,5525.2,26.5,5400.0,5580.0,5490.0,1.58,1.5,154.9,147.4,1
2025-04-25,open,ic,0.09,91.5,5484.8,5489.7,5525.2,26.5,5400.0,5580.0,5490.0,3.72,3.5,367.3,344.8,1
2025-04-25,open,ifly,0.09,91.5,5484.8,5489.7,5525.2,26.5,5400.0,5580.0,5490.0,21.45,20.8,-360.2,-425.2,0
2025-04-28,close,bps,0.073,86.5,5525.2,5529.2,5528.8,24.8,5440.0,5610.0,5525.0,1.05,0.95,102.4,92.4,1
2025-04-28,close,bcs,0.073,86.5,5525.2,5529.2,5528.8,24.8,5440.0,5610.0,5525.0,1.43,1.35,139.9,132.4,1
2025-04-28,close,ic,0.073,86.5,5525.2,5529.2,5528.8,24.8,5440.0,5610.0,5525.0,2.47,2.3,242.3,224.8,1
2025-04-28,close,ifly,0.073,86.5,5525.2,5529.2,5528.8,24.8,5440.0,5610.0,5525.0,20.65,20.1,1684.8,1629.8,1
2025-04-28,open,bps,0.073,86.5,5525.2,5529.2,5528.8,24.8,5445.0,5615.0,5530.0,1.18,1.1,114.9,107.4,1
2025-04-28,open,bcs,0.073,86.5,5525.2,5529.2,5528.8,24.8,5445.0,5615.0,5530.0,1.17,1.1,114.9,107.4,1
2025-04-28,open,ic,0.073,86.5,5525.2,5529.2,5528.8,24.8,5445.0,5615.0,5530.0,2.35,2.2,229.8,214.8,1
2025-04-28,open,ifly,0.073,86.5,5525.2,5529.2,5528.8,24.8,5445.0,5615.0,5530.0,20.35,19.7,1904.8,1839.8,1
2025-04-29,close,bps,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5440.0,5615.0,5530.0,2.47,2.3,244.9,227.4,1
2025-04-29,close,bcs,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5440.0,5615.0,5530.0,0.52,0.45,49.9,42.4,1
2025-04-29,close,ic,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5440.0,5615.0,5530.0,3.0,2.75,294.8,269.8,1
2025-04-29,close,ifly,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5440.0,5615.0,5530.0,20.85,20.3,-420.2,-475.2,0
2025-04-29,open,bps,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5420.0,5595.0,5510.0,1.55,1.4,152.4,137.4,1
2025-04-29,open,bcs,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5420.0,5595.0,5510.0,1.15,1.05,112.4,102.4,1
2025-04-29,open,ic,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5420.0,5595.0,5510.0,2.7,2.45,264.8,239.8,1
2025-04-29,open,ifly,-0.36,87.6,5528.8,5508.9,5560.8,25.2,5420.0,5595.0,5510.0,21.0,20.5,-405.2,-455.2,0
2025-04-30,close,bps,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5475.0,5645.0,5560.0,10.0,9.8,997.4,977.4,1
2025-04-30,close,bcs,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5475.0,5645.0,5560.0,0.15,0.1,12.4,7.4,1
2025-04-30,close,ic,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5475.0,5645.0,5560.0,10.15,9.9,1009.8,984.8,1
2025-04-30,close,ifly,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5475.0,5645.0,5560.0,23.23,22.6,1411.3,1348.8,1
2025-04-30,open,bps,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5415.0,5585.0,5500.0,4.05,3.9,402.4,387.4,1
2025-04-30,open,bcs,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5415.0,5585.0,5500.0,1.05,1.0,102.4,97.4,1
2025-04-30,open,ic,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5415.0,5585.0,5500.0,5.1,4.9,504.8,484.8,1
2025-04-30,open,ifly,-1.104,84.7,5560.8,5499.4,5569.1,24.2,5415.0,5585.0,5500.0,21.5,21.0,-355.2,-405.2,0
2025-05-01,close,bps,1.007,86.7,5569.1,5625.1,5604.1,24.7,5480.0,5655.0,5570.0,0.57,0.5,54.9,47.4,1
2025-05-01,close,bcs,1.007,86.7,5569.1,5625.1,5604.1,24.7,5480.0,5655.0,5570.0,5.6,5.4,557.4,537.4,1
2025-05-01,close,ic,1.007,86.7,5569.1,5625.1,5604.1,24.7,5480.0,5655.0,5570.0,6.18,5.9,612.3,584.8,1
2025-05-01,close,ifly,1.007,86.7,5569.1,5625.1,5604.1,24.7,5480.0,5655.0,5570.0,22.75,22.1,-230.2,-295.2,0
2025-05-01,open,bps,1.007,86.7,5569.1,5625.1,5604.1,24.7,5540.0,5710.0,5625.0,2.12,2.0,209.9,197.4,1
2025-05-01,open,bcs,1.007,86.7,5569.1,5625.1,5604.1,24.7,5540.0,5710.0,5625.0,0.95,0.85,92.4,82.4,1
2025-05-01,open,ic,1.007,86.7,5569.1,5625.1,5604.1,24.7,5540.0,5710.0,5625.0,3.08,2.85,302.3,279.8,1
2025-05-01,open,ifly,1.007,86.7,5569.1,5625.1,5604.1,24.7,5540.0,5710.0,5625.0,20.85,20.4,-6.2,-51.2,0
2025-05-02,close,bps,0.745,86.8,5604.1,5645.9,5686.7,24.6,5515.0,5690.0,5605.0,0.25,0.2,22.4,17.4,1
2025-05-02,close,bcs,0.745,86.8,5604.1,5645.9,5686.7,24.6,5515.0,5690.0,5605.0,6.2,6.0,617.4,597.4,1
2025-05-02,close,ic,0.745,86.8,5604.1,5645.9,5686.7,24.6,5515.0,5690.0,5605.0,6.45,6.2,639.8,614.8,1
2025-05-02,close,ifly,0.745,86.8,5604.1,5645.9,5686.7,24.6,5515.0,5690.0,5605.0,22.7,21.7,-235.2,-335.2,0
2025-05-02,open,bps,0.745,86.8,5604.1,5645.9,5686.7,24.6,5560.0,5735.0,5645.0,0.8,0.7,77.4,67.4,1
2025-05-02,open,bcs,0.745,86.8,5604.1,5645.9,5686.7,24.6,5560.0,5735.0,5645.0,0.98,0.9,94.9,87.4,1
2025-05-02,open,ic,0.745,86.8,5604.1,5645.9,5686.7,24.6,5560.0,5735.0,5645.0,1.77,1.6,172.3,154.8,1
2025-05-02,open,ifly,0.745,86.8,5604.1,5645.9,5686.7,24.6,5560.0,5735.0,5645.0,21.35,20.8,-370.2,-425.2,0
2025-05-05,close,bps,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5605.0,5770.0,5685.0,3.7,3.5,367.4,347.4,1
2025-05-05,close,bcs,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5605.0,5770.0,5685.0,0.1,0.05,7.4,2.4,1
2025-05-05,close,ic,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5605.0,5770.0,5685.0,3.8,3.55,374.8,349.8,1
2025-05-05,close,ifly,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5605.0,5770.0,5685.0,20.85,20.05,-420.2,-500.2,0
2025-05-05,open,bps,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5575.0,5735.0,5655.0,1.75,1.6,172.4,157.4,1
2025-05-05,open,bcs,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5575.0,5735.0,5655.0,0.35,0.25,32.4,22.4,1
2025-05-05,open,ic,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5575.0,5735.0,5655.0,2.1,1.85,204.8,179.8,1
2025-05-05,open,ifly,-0.551,81.2,5686.7,5655.3,5650.4,22.7,5575.0,5735.0,5655.0,19.45,18.8,1477.8,1412.8,1
2025-05-06,close,bps,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5565.0,5735.0,5650.0,4.05,3.9,402.4,387.4,1
2025-05-06,close,bcs,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5565.0,5735.0,5650.0,0.05,0.0,2.4,-2.6,1
2025-05-06,close,ic,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5565.0,5735.0,5650.0,4.1,3.9,404.8,384.8,1
2025-05-06,close,ifly,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5565.0,5735.0,5650.0,21.68,21.1,-337.7,-395.2,0
2025-05-06,open,bps,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5520.0,5690.0,5605.0,1.05,1.0,102.4,97.4,1
2025-05-06,open,bcs,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5520.0,5690.0,5605.0,0.27,0.2,24.9,17.4,1
2025-05-06,open,ic,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5520.0,5690.0,5605.0,1.32,1.2,127.3,114.8,1
2025-05-06,open,ifly,-0.788,84.1,5650.4,5605.9,5606.9,23.6,5520.0,5690.0,5605.0,19.75,19.3,1778.8,1733.8,1
